image_id,condition,view,context,point_count,n_workers,n_pairs,median_d_mask
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,reviewed,pooled_unique_workers,16,1,0,
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,reviewed,pooled_unique_workers,20,2,1,0.0176256974993
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,reviewed,pooled_unique_workers,8,4,6,0.048236674243
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,reviewed,pooled_unique_workers,8,24,276,0.0220440202873
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,reviewed,pooled_unique_workers,8,2,1,0.0261589898763
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,reviewed,pooled_unique_workers,12,5,10,0.0490827904076
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,reviewed,pooled_unique_workers,10,1,0,
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,reviewed,pooled_unique_workers,12,4,6,0.0212795173415
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,reviewed,pooled_unique_workers,8,7,21,0.0828216837459
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,reviewed,pooled_unique_workers,10,5,10,0.0816883444241
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,reviewed,pooled_unique_workers,12,5,10,0.122351122863
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,reviewed,pooled_unique_workers,14,4,6,0.107983721996
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,reviewed,pooled_unique_workers,16,2,1,0.0572053931851
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,reviewed,pooled_unique_workers,8,5,10,0.0694818849504
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,reviewed,pooled_unique_workers,8,3,3,0.0901545259312
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,reviewed,pooled_unique_workers,16,1,0,
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,reviewed,pooled_unique_workers,8,13,78,0.0405158980125
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,reviewed,pooled_unique_workers,10,2,1,0.0144924510873
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,reviewed,pooled_unique_workers,12,2,1,0.0287801282846
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,reviewed,pooled_unique_workers,16,5,10,0
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,reviewed,pooled_unique_workers,18,1,0,
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,reviewed,pooled_unique_workers,8,23,253,0.0633503539289
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,reviewed,pooled_unique_workers,10,1,0,
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,reviewed,pooled_unique_workers,8,22,231,0.0513473651451
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,reviewed,pooled_unique_workers,10,1,0,
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,reviewed,pooled_unique_workers,6,1,0,
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,reviewed,pooled_unique_workers,8,3,3,0.0420061446832
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,reviewed,pooled_unique_workers,10,1,0,
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,reviewed,pooled_unique_workers,8,4,6,0.0372028502284
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,reviewed,pooled_unique_workers,8,1,0,
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,reviewed,pooled_unique_workers,10,1,0,
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,reviewed,pooled_unique_workers,12,1,0,
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,reviewed,pooled_unique_workers,16,1,0,
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,reviewed,pooled_unique_workers,18,1,0,
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,reviewed,pooled_unique_workers,8,5,10,0.0571450026793
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,reviewed,pooled_unique_workers,8,2,1,0.018468340602
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,reviewed,pooled_unique_workers,12,3,3,0.0761464272582
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,reviewed,pooled_unique_workers,10,1,0,
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,reviewed,pooled_unique_workers,12,21,210,0.0528297254816
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,reviewed,pooled_unique_workers,14,1,0,
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,reviewed,pooled_unique_workers,16,1,0,
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,reviewed,pooled_unique_workers,8,5,10,0.0400614968018
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,reviewed,pooled_unique_workers,8,1,0,
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,reviewed,pooled_unique_workers,16,4,6,0.00680768136704
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,reviewed,pooled_unique_workers,8,19,171,0.0421606340914
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,reviewed,pooled_unique_workers,16,1,0,
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,reviewed,pooled_unique_workers,18,1,0,
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,reviewed,pooled_unique_workers,20,2,1,0
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,reviewed,pooled_unique_workers,8,6,15,0.0618473109561
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,reviewed,pooled_unique_workers,8,3,3,0.0815370572033
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,reviewed,pooled_unique_workers,16,3,3,0.0088476368924
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,reviewed,pooled_unique_workers,8,2,1,0.037559769413
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,reviewed,pooled_unique_workers,10,1,0,
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,reviewed,pooled_unique_workers,12,2,1,0.0267254442761
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,reviewed,pooled_unique_workers,12,2,1,0
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,reviewed,pooled_unique_workers,14,1,0,
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,reviewed,pooled_unique_workers,18,1,0,
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,reviewed,pooled_unique_workers,20,1,0,
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,reviewed,pooled_unique_workers,28,1,0,
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,oos,reviewed,pooled_unique_workers,8,2,1,0.142381905226
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,oos,reviewed,pooled_unique_workers,10,3,3,0.0636579733439
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,oos,reviewed,pooled_unique_workers,12,17,136,0.0655272433977
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,oos,reviewed,pooled_unique_workers,16,1,0,
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,oos,reviewed,pooled_unique_workers,18,1,0,
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,reviewed,pooled_unique_workers,8,3,3,0.0242679344997
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,reviewed,pooled_unique_workers,12,2,1,0.0148557727178
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,reviewed,pooled_unique_workers,8,5,10,0.181092139606
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,reviewed,pooled_unique_workers,10,5,10,0.0896104299778
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,reviewed,pooled_unique_workers,12,13,78,0.0770609570948
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,manual,reviewed,pooled_unique_workers,8,24,276,0.0651492581779
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,reviewed,pooled_unique_workers,12,2,1,0.134459069306
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,reviewed,pooled_unique_workers,16,3,3,0.0389117288374
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,reviewed,pooled_unique_workers,16,4,6,0.0353760932945
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,reviewed,pooled_unique_workers,24,3,3,0.0844010701439
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,reviewed,pooled_unique_workers,26,1,0,
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,reviewed,pooled_unique_workers,28,1,0,
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,reviewed,pooled_unique_workers,8,4,6,0.0366990740734
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,reviewed,pooled_unique_workers,10,1,0,
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,reviewed,pooled_unique_workers,12,2,1,0.040900315383
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,reviewed,pooled_unique_workers,14,4,6,0.11617659448
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,reviewed,pooled_unique_workers,16,3,3,0.233616778566
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,reviewed,pooled_unique_workers,18,1,0,
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,reviewed,pooled_unique_workers,20,8,28,0.126260749983
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,reviewed,pooled_unique_workers,8,1,0,
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,reviewed,pooled_unique_workers,10,1,0,
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,reviewed,pooled_unique_workers,12,1,0,
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,reviewed,pooled_unique_workers,14,3,3,0.146922964855
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,reviewed,pooled_unique_workers,16,2,1,0.211654428355
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,reviewed,pooled_unique_workers,18,1,0,
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,reviewed,pooled_unique_workers,20,1,0,
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,reviewed,pooled_unique_workers,24,9,36,0.134731500459
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,reviewed,pooled_unique_workers,26,1,0,
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,reviewed,pooled_unique_workers,28,4,6,0.041981195677
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,reviewed,pooled_unique_workers,8,24,276,0.0476076450622
zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,manual,reviewed,pooled_unique_workers,8,1,0,
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,manual,reviewed,pooled_unique_workers,8,4,6,0.0856348202505
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,manual,reviewed,pooled_unique_workers,6,1,0,
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,manual,reviewed,pooled_unique_workers,8,3,3,0.0876507381437
zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,manual,reviewed,pooled_unique_workers,8,2,1,0.0129472911952
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,manual,reviewed,pooled_unique_workers,8,3,3,0.0226984433182
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,manual,reviewed,pooled_unique_workers,16,1,0,
zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,manual,reviewed,pooled_unique_workers,12,2,1,0.0947293110381
2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,manual,no_imputed,pooled_unique_workers,8,3,3,0.0179958424951
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,manual,no_imputed,pooled_unique_workers,8,3,3,0.065568976242
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,no_imputed,pooled_unique_workers,8,1,0,
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,no_imputed,pooled_unique_workers,8,4,6,0.0626401137484
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,no_imputed,pooled_unique_workers,12,1,0,
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,no_imputed,pooled_unique_workers,8,24,276,0.022511757592
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,oos,no_imputed,pooled_unique_workers,8,4,6,0.315070240949
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,oos,no_imputed,pooled_unique_workers,12,2,1,0.172700964509
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,oos,no_imputed,pooled_unique_workers,14,1,0,
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,oos,no_imputed,pooled_unique_workers,16,2,1,0.240808585138
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,oos,no_imputed,pooled_unique_workers,18,1,0,
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,oos,no_imputed,pooled_unique_workers,20,13,78,0.100662487438
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,oos,no_imputed,pooled_unique_workers,22,1,0,
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,no_imputed,pooled_unique_workers,8,13,78,0.0635437539146
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,no_imputed,pooled_unique_workers,10,2,1,0.120636466127
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,no_imputed,pooled_unique_workers,12,3,3,0.164709929693
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,no_imputed,pooled_unique_workers,14,2,1,0.0099220411056
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,no_imputed,pooled_unique_workers,16,3,3,0.121946995441
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,no_imputed,pooled_unique_workers,6,2,1,0.00599760705386
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,no_imputed,pooled_unique_workers,8,21,210,0.0495689986325
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,no_imputed,pooled_unique_workers,12,1,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,no_imputed,pooled_unique_workers,8,4,6,0.340566354372
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,no_imputed,pooled_unique_workers,12,1,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,no_imputed,pooled_unique_workers,8,3,3,0.527779214733
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,no_imputed,pooled_unique_workers,12,3,3,0.270584422783
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,no_imputed,pooled_unique_workers,8,4,6,0.0177253478985
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,no_imputed,pooled_unique_workers,12,1,0,
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,no_imputed,pooled_unique_workers,16,1,0,
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,no_imputed,pooled_unique_workers,16,4,6,0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,no_imputed,pooled_unique_workers,12,1,0,
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,no_imputed,pooled_unique_workers,16,1,0,
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,no_imputed,pooled_unique_workers,20,3,3,0.059708590451
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,no_imputed,pooled_unique_workers,14,1,0,
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,no_imputed,pooled_unique_workers,16,2,1,0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,no_imputed,pooled_unique_workers,20,1,0,
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,no_imputed,pooled_unique_workers,8,4,6,0.171666556658
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,no_imputed,pooled_unique_workers,16,1,0,
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,manual,no_imputed,pooled_unique_workers,8,5,10,0.0910591231823
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,no_imputed,pooled_unique_workers,10,1,0,
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,no_imputed,pooled_unique_workers,12,4,6,0.0499534341062
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,no_imputed,pooled_unique_workers,8,19,171,0.0907383953165
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,no_imputed,pooled_unique_workers,10,2,1,0.163533386491
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,no_imputed,pooled_unique_workers,12,3,3,0.00626504378702
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,no_imputed,pooled_unique_workers,8,23,253,0.117198373746
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,no_imputed,pooled_unique_workers,10,1,0,
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,manual,no_imputed,pooled_unique_workers,8,4,6,0.106489725455
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,manual,no_imputed,pooled_unique_workers,12,1,0,
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,semi,no_imputed,pooled_unique_workers,8,4,6,0.126378464749
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,manual,no_imputed,pooled_unique_workers,8,5,10,0.0481958237761
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,semi,no_imputed,pooled_unique_workers,8,3,3,0.0428401304102
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,semi,no_imputed,pooled_unique_workers,10,1,0,
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,no_imputed,pooled_unique_workers,8,24,276,0.235693693691
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,no_imputed,pooled_unique_workers,6,1,0,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,no_imputed,pooled_unique_workers,8,22,231,0.209626699836
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,no_imputed,pooled_unique_workers,8,5,10,0.26286352262
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,no_imputed,pooled_unique_workers,10,1,0,
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,no_imputed,pooled_unique_workers,8,3,3,0.104944865922
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,no_imputed,pooled_unique_workers,12,1,0,
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,no_imputed,pooled_unique_workers,8,22,231,0.346355599574
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,no_imputed,pooled_unique_workers,12,2,1,0.474163378181
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,manual,no_imputed,pooled_unique_workers,8,1,0,
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,manual,no_imputed,pooled_unique_workers,18,1,0,
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,manual,no_imputed,pooled_unique_workers,20,3,3,0.0812562313061
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,no_imputed,pooled_unique_workers,8,6,15,0.262841002007
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,no_imputed,pooled_unique_workers,8,5,10,0.171176560432
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,no_imputed,pooled_unique_workers,8,18,153,0.108076976833
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,no_imputed,pooled_unique_workers,16,1,0,
S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,manual,no_imputed,pooled_unique_workers,8,1,0,
S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,manual,no_imputed,pooled_unique_workers,10,1,0,
S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,manual,no_imputed,pooled_unique_workers,12,1,0,
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,manual,no_imputed,pooled_unique_workers,8,2,1,0.0243538101763
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,manual,no_imputed,pooled_unique_workers,16,1,0,
S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,no_imputed,pooled_unique_workers,8,1,0,
S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,no_imputed,pooled_unique_workers,12,2,1,0.0676319616488
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,no_imputed,pooled_unique_workers,8,20,190,0.0376011871379
S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,no_imputed,pooled_unique_workers,8,2,1,0.0686243012273
S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,no_imputed,pooled_unique_workers,8,1,0,
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,no_imputed,pooled_unique_workers,12,3,3,0.0613472900077
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,no_imputed,pooled_unique_workers,10,1,0,
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,no_imputed,pooled_unique_workers,12,1,0,
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,no_imputed,pooled_unique_workers,16,1,0,
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,no_imputed,pooled_unique_workers,20,1,0,
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,no_imputed,pooled_unique_workers,16,2,1,0.00902094649736
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,no_imputed,pooled_unique_workers,18,1,0,
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,no_imputed,pooled_unique_workers,20,1,0,
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,manual,no_imputed,pooled_unique_workers,8,4,6,0.0493877253044
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,manual,no_imputed,pooled_unique_workers,10,1,0,
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos,no_imputed,pooled_unique_workers,6,3,3,0.342364827231
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos,no_imputed,pooled_unique_workers,8,6,15,0.343942189422
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos,no_imputed,pooled_unique_workers,10,8,28,0.297802844382
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos,no_imputed,pooled_unique_workers,12,3,3,0.260894112054
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos,no_imputed,pooled_unique_workers,14,2,1,0.195700116897
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos,no_imputed,pooled_unique_workers,16,2,1,0.386253377275
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos,no_imputed,pooled_unique_workers,6,2,1,0.159843388282
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos,no_imputed,pooled_unique_workers,8,8,28,0.12325171136
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos,no_imputed,pooled_unique_workers,10,1,0,
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos,no_imputed,pooled_unique_workers,12,5,10,0.114751088138
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos,no_imputed,pooled_unique_workers,14,2,1,0.102143651216
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos,no_imputed,pooled_unique_workers,16,1,0,
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos,no_imputed,pooled_unique_workers,18,3,3,0.0840498867318
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos,no_imputed,pooled_unique_workers,28,1,0,
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,no_imputed,pooled_unique_workers,8,13,78,0.134488932818
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,no_imputed,pooled_unique_workers,10,4,6,0.153845961819
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,no_imputed,pooled_unique_workers,12,3,3,0.0269560370375
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,no_imputed,pooled_unique_workers,16,4,6,0.243400701239
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,no_imputed,pooled_unique_workers,8,21,210,0.0841691693751
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,no_imputed,pooled_unique_workers,10,1,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,no_imputed,pooled_unique_workers,12,2,1,0.0527088124171
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,no_imputed,pooled_unique_workers,8,2,1,0.0467829540047
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,no_imputed,pooled_unique_workers,10,2,1,0.00161267044421
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,no_imputed,pooled_unique_workers,12,2,1,0.128194333066
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,no_imputed,pooled_unique_workers,8,2,1,0.0339200933769
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,no_imputed,pooled_unique_workers,10,1,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,no_imputed,pooled_unique_workers,12,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,no_imputed,pooled_unique_workers,8,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,no_imputed,pooled_unique_workers,12,2,1,0.0807933801821
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,no_imputed,pooled_unique_workers,14,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,no_imputed,pooled_unique_workers,16,1,0,
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,no_imputed,pooled_unique_workers,8,22,231,0.0254288688354
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,no_imputed,pooled_unique_workers,12,1,0,
