image_id,building_id,left,right,linear_mask_difference,left_corner_pairs,right_corner_pairs
e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295,e9zR4mvMWw7,reference,bilayout_enclosed,0.11564926199387315,6,4
e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295,e9zR4mvMWw7,reference,bilayout_extended,0.11304035607102447,6,4
e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295,e9zR4mvMWw7,hohonet,bilayout_enclosed,0.015269618488124914,4,4
e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295,e9zR4mvMWw7,hohonet,bilayout_extended,0.022870185621863492,4,4
e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295,e9zR4mvMWw7,bilayout_enclosed,bilayout_extended,0.008562579704864293,4,4
q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9,q9vSo1VnCiC,reference,hohonet,0.1840935109754277,12,6
q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9,q9vSo1VnCiC,reference,bilayout_enclosed,0.1648346008092456,12,6
q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9,q9vSo1VnCiC,reference,bilayout_extended,0.1648346008092456,12,6
q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9,q9vSo1VnCiC,hohonet,bilayout_enclosed,0.04633182629839294,6,6
q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9,q9vSo1VnCiC,hohonet,bilayout_extended,0.04633182629839294,6,6
q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9,q9vSo1VnCiC,bilayout_enclosed,bilayout_extended,0.0,6,6
q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342,q9vSo1VnCiC,reference,hohonet,0.138872679605903,4,4
q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342,q9vSo1VnCiC,reference,bilayout_enclosed,0.09231719022872098,4,4
q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342,q9vSo1VnCiC,reference,bilayout_extended,0.09291341246315898,4,4
q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342,q9vSo1VnCiC,hohonet,bilayout_enclosed,0.053014224009532374,4,4
q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342,q9vSo1VnCiC,hohonet,bilayout_extended,0.051057979120059604,4,4
q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342,q9vSo1VnCiC,bilayout_enclosed,bilayout_extended,0.007812354939933486,4,4
q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1,q9vSo1VnCiC,reference,hohonet,0.06807349684374464,8,8
q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1,q9vSo1VnCiC,reference,bilayout_enclosed,0.07894751358358387,8,8
q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1,q9vSo1VnCiC,reference,bilayout_extended,0.07959298539912374,8,8
q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1,q9vSo1VnCiC,hohonet,bilayout_enclosed,0.06191388987729707,8,8
q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1,q9vSo1VnCiC,hohonet,bilayout_extended,0.06317976502729106,8,8
q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1,q9vSo1VnCiC,bilayout_enclosed,bilayout_extended,0.005356199117592886,8,8
q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f,q9vSo1VnCiC,reference,hohonet,0.1054153311965812,6,4
q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f,q9vSo1VnCiC,reference,bilayout_enclosed,0.11717671571819244,6,4
q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f,q9vSo1VnCiC,reference,bilayout_extended,0.11717671571819244,6,4
q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f,q9vSo1VnCiC,hohonet,bilayout_enclosed,0.038622150029921754,4,4
q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f,q9vSo1VnCiC,hohonet,bilayout_extended,0.038622150029921754,4,4
q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f,q9vSo1VnCiC,bilayout_enclosed,bilayout_extended,0.0,4,4
q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,q9vSo1VnCiC,reference,hohonet,0.03480388527271627,4,6
q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,q9vSo1VnCiC,reference,bilayout_enclosed,0.031789179848464744,4,6
q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,q9vSo1VnCiC,reference,bilayout_extended,0.03383898102389449,4,4
q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,q9vSo1VnCiC,hohonet,bilayout_enclosed,0.028248816357384188,6,6
q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,q9vSo1VnCiC,hohonet,bilayout_extended,0.018743374771128418,6,4
q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,q9vSo1VnCiC,bilayout_enclosed,bilayout_extended,0.03076067165688856,6,4
q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9,q9vSo1VnCiC,reference,hohonet,0.27357326585666786,6,4
q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9,q9vSo1VnCiC,reference,bilayout_enclosed,0.279053778773681,6,4
q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9,q9vSo1VnCiC,reference,bilayout_extended,0.279053778773681,6,4
q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9,q9vSo1VnCiC,hohonet,bilayout_enclosed,0.042379158039281384,4,4
q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9,q9vSo1VnCiC,hohonet,bilayout_extended,0.042379158039281384,4,4
q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9,q9vSo1VnCiC,bilayout_enclosed,bilayout_extended,0.0,4,4
rPc6DW4iMge_073ce382f78d4a81b8c673591a954997,rPc6DW4iMge,reference,hohonet,0.0454816522879975,4,4
rPc6DW4iMge_073ce382f78d4a81b8c673591a954997,rPc6DW4iMge,reference,bilayout_enclosed,0.10348666163081943,4,4
rPc6DW4iMge_073ce382f78d4a81b8c673591a954997,rPc6DW4iMge,reference,bilayout_extended,0.09976278508859115,4,4
rPc6DW4iMge_073ce382f78d4a81b8c673591a954997,rPc6DW4iMge,hohonet,bilayout_enclosed,0.060768878337290166,4,4
rPc6DW4iMge_073ce382f78d4a81b8c673591a954997,rPc6DW4iMge,hohonet,bilayout_extended,0.05686756355255673,4,4
rPc6DW4iMge_073ce382f78d4a81b8c673591a954997,rPc6DW4iMge,bilayout_enclosed,bilayout_extended,0.004165930636518822,4,4
rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4,rPc6DW4iMge,reference,hohonet,0.04831128358693926,4,4
rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4,rPc6DW4iMge,reference,bilayout_enclosed,0.02358018513885418,4,4
rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4,rPc6DW4iMge,reference,bilayout_extended,0.023893824771287875,4,4
rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4,rPc6DW4iMge,hohonet,bilayout_enclosed,0.032336421931550285,4,4
rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4,rPc6DW4iMge,hohonet,bilayout_extended,0.039412190013342396,4,4
rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4,rPc6DW4iMge,bilayout_enclosed,bilayout_extended,0.0073122190833264655,4,4
rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,rPc6DW4iMge,reference,hohonet,0.03596999440703941,4,4
rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,rPc6DW4iMge,reference,bilayout_enclosed,0.03412059046401461,4,4
rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,rPc6DW4iMge,reference,bilayout_extended,0.03412059046401461,4,4
rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,rPc6DW4iMge,hohonet,bilayout_enclosed,0.02074894077651024,4,4
rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,rPc6DW4iMge,hohonet,bilayout_extended,0.02074894077651024,4,4
rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,rPc6DW4iMge,bilayout_enclosed,bilayout_extended,0.0,4,4
rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598,rPc6DW4iMge,reference,hohonet,0.5943718802720142,4,6
rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598,rPc6DW4iMge,reference,bilayout_enclosed,0.046565421861086365,4,4
rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598,rPc6DW4iMge,reference,bilayout_extended,0.5678244082299946,4,7
rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598,rPc6DW4iMge,hohonet,bilayout_enclosed,0.574908177073265,6,4
rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598,rPc6DW4iMge,hohonet,bilayout_extended,0.06922867266285093,6,7
rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598,rPc6DW4iMge,bilayout_enclosed,bilayout_extended,0.5468381212950296,4,7
uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,uNb9QFRL6hY,reference,hohonet,0.10707478869919518,4,6
uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,uNb9QFRL6hY,reference,bilayout_enclosed,0.13753785970811228,4,6
uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,uNb9QFRL6hY,reference,bilayout_extended,0.13657087909571997,4,6
uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.03828292528909527,6,6
uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,uNb9QFRL6hY,hohonet,bilayout_extended,0.03704337186124684,6,6
uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.0032988682039348793,6,6
uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0,uNb9QFRL6hY,reference,hohonet,0.22735546841868326,4,6
uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0,uNb9QFRL6hY,reference,bilayout_enclosed,0.2553118101545254,4,6
uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0,uNb9QFRL6hY,reference,bilayout_extended,0.2553118101545254,4,6
uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.04088481116068621,6,6
uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0,uNb9QFRL6hY,hohonet,bilayout_extended,0.04088481116068621,6,6
uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.0,6,6
uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,uNb9QFRL6hY,reference,hohonet,0.03239933197253664,4,4
uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,uNb9QFRL6hY,reference,bilayout_enclosed,0.036983822903363106,4,4
uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,uNb9QFRL6hY,reference,bilayout_extended,0.036983822903363106,4,4
uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.012092373040836657,4,4
uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,uNb9QFRL6hY,hohonet,bilayout_extended,0.012092373040836657,4,4
uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.0,4,4
uNb9QFRL6hY_13a430466eb64e2087e7fb5acde7a398,uNb9QFRL6hY,reference,hohonet,0.06551546802454022,4,6
uNb9QFRL6hY_13a430466eb64e2087e7fb5acde7a398,uNb9QFRL6hY,reference,bilayout_enclosed,0.031298517201809095,4,4
uNb9QFRL6hY_13a430466eb64e2087e7fb5acde7a398,uNb9QFRL6hY,reference,bilayout_extended,0.029209453707121913,4,4
uNb9QFRL6hY_13a430466eb64e2087e7fb5acde7a398,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.038851962871251255,6,4
uNb9QFRL6hY_13a430466eb64e2087e7fb5acde7a398,uNb9QFRL6hY,hohonet,bilayout_extended,0.04314387816493548,6,4
uNb9QFRL6hY_13a430466eb64e2087e7fb5acde7a398,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.006759954032312554,4,4
uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,uNb9QFRL6hY,reference,hohonet,0.19814311325346978,4,4
uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,uNb9QFRL6hY,reference,bilayout_enclosed,0.10619416531219972,4,4
uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,uNb9QFRL6hY,reference,bilayout_extended,0.10903524749185711,4,4
uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.10458197553992898,4,4
uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,uNb9QFRL6hY,hohonet,bilayout_extended,0.10147815207821698,4,4
uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.003497680312019469,4,4
uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f,uNb9QFRL6hY,reference,hohonet,0.037360684267041866,4,4
uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f,uNb9QFRL6hY,reference,bilayout_enclosed,0.028463417328440044,4,4
uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f,uNb9QFRL6hY,reference,bilayout_extended,0.02573121750486662,4,4
uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.028762035091149052,4,4
uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f,uNb9QFRL6hY,hohonet,bilayout_extended,0.028243984907139752,4,4
uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.004707080873418201,4,4
uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004,uNb9QFRL6hY,reference,hohonet,0.24023042010939133,8,6
uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004,uNb9QFRL6hY,reference,bilayout_enclosed,0.279648907940396,8,9
uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004,uNb9QFRL6hY,reference,bilayout_extended,0.11862823592207095,8,10
uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.11438931255300944,6,9
uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004,uNb9QFRL6hY,hohonet,bilayout_extended,0.25817982813628004,6,10
uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.2401666673181181,9,10
uNb9QFRL6hY_68df002b0bc84182b4141e8f9cd03fae,uNb9QFRL6hY,reference,hohonet,0.07295583793638272,6,6
uNb9QFRL6hY_68df002b0bc84182b4141e8f9cd03fae,uNb9QFRL6hY,reference,bilayout_enclosed,0.06720119919334833,6,4
uNb9QFRL6hY_68df002b0bc84182b4141e8f9cd03fae,uNb9QFRL6hY,reference,bilayout_extended,0.06895361753065388,6,4
uNb9QFRL6hY_68df002b0bc84182b4141e8f9cd03fae,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.028280610935460748,6,4
uNb9QFRL6hY_68df002b0bc84182b4141e8f9cd03fae,uNb9QFRL6hY,hohonet,bilayout_extended,0.026553029474190915,6,4
uNb9QFRL6hY_68df002b0bc84182b4141e8f9cd03fae,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.0017787361669056034,4,4
uNb9QFRL6hY_68efbeec805f437bb3f3421f93fa4f56,uNb9QFRL6hY,reference,hohonet,0.05796553526754045,4,4
uNb9QFRL6hY_68efbeec805f437bb3f3421f93fa4f56,uNb9QFRL6hY,reference,bilayout_enclosed,0.033222731887054935,4,4
uNb9QFRL6hY_68efbeec805f437bb3f3421f93fa4f56,uNb9QFRL6hY,reference,bilayout_extended,0.03468637811539854,4,4
uNb9QFRL6hY_68efbeec805f437bb3f3421f93fa4f56,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.03829198596598715,4,4
uNb9QFRL6hY_68efbeec805f437bb3f3421f93fa4f56,uNb9QFRL6hY,hohonet,bilayout_extended,0.03990128899324352,4,4
uNb9QFRL6hY_68efbeec805f437bb3f3421f93fa4f56,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.0038858972493086563,4,4
uNb9QFRL6hY_6a99c723d40b429e96a29c8ce7532d1d,uNb9QFRL6hY,reference,hohonet,0.0072440111174835176,4,4
uNb9QFRL6hY_6a99c723d40b429e96a29c8ce7532d1d,uNb9QFRL6hY,reference,bilayout_enclosed,0.010638485481751836,4,4
uNb9QFRL6hY_6a99c723d40b429e96a29c8ce7532d1d,uNb9QFRL6hY,reference,bilayout_extended,0.010638485481751836,4,4
uNb9QFRL6hY_6a99c723d40b429e96a29c8ce7532d1d,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.006201338253208788,4,4
uNb9QFRL6hY_6a99c723d40b429e96a29c8ce7532d1d,uNb9QFRL6hY,hohonet,bilayout_extended,0.006201338253208788,4,4
uNb9QFRL6hY_6a99c723d40b429e96a29c8ce7532d1d,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.0,4,4
uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,uNb9QFRL6hY,reference,hohonet,0.16840422129836907,10,6
uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,uNb9QFRL6hY,reference,bilayout_enclosed,0.0849729531493536,10,6
uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,uNb9QFRL6hY,reference,bilayout_extended,0.09021398316739093,10,6
uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.09823574990562856,6,6
uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,uNb9QFRL6hY,hohonet,bilayout_extended,0.09315498191844318,6,6
uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.005783759443638403,6,6
uNb9QFRL6hY_6ba3c5669ef04b178b0a5de90249257b,uNb9QFRL6hY,reference,hohonet,0.05820558236120443,8,8
uNb9QFRL6hY_6ba3c5669ef04b178b0a5de90249257b,uNb9QFRL6hY,reference,bilayout_enclosed,0.05372916413188955,8,8
uNb9QFRL6hY_6ba3c5669ef04b178b0a5de90249257b,uNb9QFRL6hY,reference,bilayout_extended,0.05372916413188955,8,8
uNb9QFRL6hY_6ba3c5669ef04b178b0a5de90249257b,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.020162165927127718,8,8
uNb9QFRL6hY_6ba3c5669ef04b178b0a5de90249257b,uNb9QFRL6hY,hohonet,bilayout_extended,0.020162165927127718,8,8
uNb9QFRL6hY_6ba3c5669ef04b178b0a5de90249257b,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.0,8,8
uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030,uNb9QFRL6hY,reference,hohonet,0.019081073100047696,4,4
uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030,uNb9QFRL6hY,reference,bilayout_enclosed,0.021422259971368485,4,4
uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030,uNb9QFRL6hY,reference,bilayout_extended,0.021524715910064218,4,4
uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.0055746170018969865,4,4
uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030,uNb9QFRL6hY,hohonet,bilayout_extended,0.006239042296734554,4,4
uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.0008846037797953787,4,4
uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3,uNb9QFRL6hY,reference,hohonet,0.057530670537553896,10,8
uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3,uNb9QFRL6hY,reference,bilayout_enclosed,0.036980931891190894,10,10
uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3,uNb9QFRL6hY,reference,bilayout_extended,0.0591334791090784,10,8
uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.03598537248439215,8,10
uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3,uNb9QFRL6hY,hohonet,bilayout_extended,0.019169760377995226,8,8
uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.029397094961193138,10,8
uNb9QFRL6hY_7c9caadd3cb34400893356727278e975,uNb9QFRL6hY,reference,hohonet,0.0414817330626549,6,6
uNb9QFRL6hY_7c9caadd3cb34400893356727278e975,uNb9QFRL6hY,reference,bilayout_enclosed,0.024269662921348356,6,6
uNb9QFRL6hY_7c9caadd3cb34400893356727278e975,uNb9QFRL6hY,reference,bilayout_extended,0.024305205823332066,6,6
uNb9QFRL6hY_7c9caadd3cb34400893356727278e975,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.02861232548847714,6,6
uNb9QFRL6hY_7c9caadd3cb34400893356727278e975,uNb9QFRL6hY,hohonet,bilayout_extended,0.028349095761600718,6,6
uNb9QFRL6hY_7c9caadd3cb34400893356727278e975,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.0006419942533685274,6,6
uNb9QFRL6hY_9ec5ebcf3edc44e1ba6dd02e8423e5ed,uNb9QFRL6hY,reference,hohonet,0.013311645636172487,4,4
uNb9QFRL6hY_9ec5ebcf3edc44e1ba6dd02e8423e5ed,uNb9QFRL6hY,reference,bilayout_enclosed,0.02106347775256856,4,4
uNb9QFRL6hY_9ec5ebcf3edc44e1ba6dd02e8423e5ed,uNb9QFRL6hY,reference,bilayout_extended,0.022035947129580125,4,4
uNb9QFRL6hY_9ec5ebcf3edc44e1ba6dd02e8423e5ed,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.024537548885331883,4,4
uNb9QFRL6hY_9ec5ebcf3edc44e1ba6dd02e8423e5ed,uNb9QFRL6hY,hohonet,bilayout_extended,0.025516114659141498,4,4
uNb9QFRL6hY_9ec5ebcf3edc44e1ba6dd02e8423e5ed,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.0017459065569239707,4,4
uNb9QFRL6hY_a728d2eef41b449f82357899de802dd3,uNb9QFRL6hY,reference,hohonet,0.051686810790605,4,6
uNb9QFRL6hY_a728d2eef41b449f82357899de802dd3,uNb9QFRL6hY,reference,bilayout_enclosed,0.05583528708322183,4,6
uNb9QFRL6hY_a728d2eef41b449f82357899de802dd3,uNb9QFRL6hY,reference,bilayout_extended,0.05583528708322183,4,6
uNb9QFRL6hY_a728d2eef41b449f82357899de802dd3,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.024357345018205634,6,6
uNb9QFRL6hY_a728d2eef41b449f82357899de802dd3,uNb9QFRL6hY,hohonet,bilayout_extended,0.024357345018205634,6,6
uNb9QFRL6hY_a728d2eef41b449f82357899de802dd3,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.0,6,6
uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78,uNb9QFRL6hY,reference,hohonet,0.06357398790292534,6,6
uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78,uNb9QFRL6hY,reference,bilayout_enclosed,0.0201813885074138,6,6
uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78,uNb9QFRL6hY,reference,bilayout_extended,0.01919894999197136,6,6
uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.06084896453786148,6,6
uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78,uNb9QFRL6hY,hohonet,bilayout_extended,0.06135671758398664,6,6
uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.0023961214966328193,6,6
uNb9QFRL6hY_b1aedc485cfa4b47be0977925c3dc799,uNb9QFRL6hY,reference,hohonet,0.09351422366410167,8,8
uNb9QFRL6hY_b1aedc485cfa4b47be0977925c3dc799,uNb9QFRL6hY,reference,bilayout_enclosed,0.08575767876920382,8,6
uNb9QFRL6hY_b1aedc485cfa4b47be0977925c3dc799,uNb9QFRL6hY,reference,bilayout_extended,0.0853449362406361,8,6
uNb9QFRL6hY_b1aedc485cfa4b47be0977925c3dc799,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.037454453012456534,8,6
uNb9QFRL6hY_b1aedc485cfa4b47be0977925c3dc799,uNb9QFRL6hY,hohonet,bilayout_extended,0.03598000169477167,8,6
uNb9QFRL6hY_b1aedc485cfa4b47be0977925c3dc799,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.001528452047013129,6,6
uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,uNb9QFRL6hY,reference,hohonet,0.22308196060651853,10,8
uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,uNb9QFRL6hY,reference,bilayout_enclosed,0.22749633556211468,10,8
uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,uNb9QFRL6hY,reference,bilayout_extended,0.22646974663781805,10,8
uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.0310368522854525,8,8
uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,uNb9QFRL6hY,hohonet,bilayout_extended,0.030047778703803818,8,8
uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.0031754824414500504,8,8
uNb9QFRL6hY_baf711edf5524d868702f86e69e566a0,uNb9QFRL6hY,reference,hohonet,0.01692084607837474,4,4
uNb9QFRL6hY_baf711edf5524d868702f86e69e566a0,uNb9QFRL6hY,reference,bilayout_enclosed,0.010649461556276107,4,4
uNb9QFRL6hY_baf711edf5524d868702f86e69e566a0,uNb9QFRL6hY,reference,bilayout_extended,0.010649461556276107,4,4
uNb9QFRL6hY_baf711edf5524d868702f86e69e566a0,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.006413206132039551,4,4
uNb9QFRL6hY_baf711edf5524d868702f86e69e566a0,uNb9QFRL6hY,hohonet,bilayout_extended,0.006413206132039551,4,4
uNb9QFRL6hY_baf711edf5524d868702f86e69e566a0,uNb9QFRL6hY,bilayout_enclosed,bilayout_extended,0.0,4,4
uNb9QFRL6hY_bbaa68601ebf4aeba9d8b311413cfc13,uNb9QFRL6hY,reference,hohonet,0.0207672689489522,4,4
uNb9QFRL6hY_bbaa68601ebf4aeba9d8b311413cfc13,uNb9QFRL6hY,reference,bilayout_enclosed,0.034878362210307046,4,4
uNb9QFRL6hY_bbaa68601ebf4aeba9d8b311413cfc13,uNb9QFRL6hY,reference,bilayout_extended,0.031373982507600595,4,4
uNb9QFRL6hY_bbaa68601ebf4aeba9d8b311413cfc13,uNb9QFRL6hY,hohonet,bilayout_enclosed,0.02331725503694726,4,4
