condition,k,method,image_id,building,count_brier,count_tv,unseen_train_count
manual,0,image_type4,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,0.4663552213099317,0.4100533750855432,0.0
manual,0,image_type4,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,1.077407261756066,0.7796257128358475,0.0
manual,0,image_type4,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,0.0890876571083258,0.2618812274345634,0.0
manual,0,image_type4,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,0.0944791436516293,0.2689673153260369,0.0
manual,0,image_type4,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,0.9583455413357308,0.4482630296954719,0.0
manual,0,image_type4,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,0.3780628537515177,0.2400571372977464,0.0
manual,0,image_type4,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,0.1098303664258435,0.29054025194959,0.0
manual,0,image_type4,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,0.3176007724313676,0.5187575703130567,0.0
manual,0,image_type4,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,0.4206335505031423,0.3452908320501639,0.0
manual,0,image_type4,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,1.1050049849263184,0.6103583589140947,0.2
manual,0,image_type4,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,0.2648630861493798,0.3012680640676878,0.0
manual,0,image_type4,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,0.3335453645799123,0.1349237279540476,0.0
manual,0,image_type4,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,0.2220782127456376,0.2508682663299935,0.0
manual,0,image_type4,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,1.114170320986577,0.8030554536033627,0.0
manual,0,image_type4,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,1.1367068371865985,0.5913877522688769,0.0
manual,0,image_type4,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,0.3644938388412287,0.3213301058702381,0.0
manual,0,image_type4,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,0.0960588210953815,0.2730377815289636,0.0
manual,0,image_type4,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,0.1308967893554455,0.2028692569247563,0.0
manual,0,image_type4,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,1.2433810511744088,0.752655214855675,0.0
manual,0,image_type4,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,0.1907176112058423,0.1864514262315757,0.0
manual,0,image_type4,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,0.8453826825752574,0.3278734997620492,0.0
manual,0,image_type4,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,0.3392180362216482,0.3984501798215086,0.0
manual,0,image_type4,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,0.0815671924737352,0.2499177382010205,0.0
manual,0,image_type4,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,1.063989296215489,0.6116075939361263,0.0
manual,0,image_type4,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,1.0987766173342406,0.6364247309200759,0.0
manual,0,image_type4,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,0.9953895488765678,0.6574070186179041,0.0
manual,0,image_type4,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,1.021718775662016,0.6272504979382706,0.0
manual,0,image_type4,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,0.6206289401862538,0.3732372349389259,0.0
manual,0,image_type4,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,0.1272080151557294,0.3172810783703105,0.0
manual,0,image_type4,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,0.4013619617461765,0.3139119670255956,0.0
manual,0,image_type4,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,0.0807470870097082,0.2487484525955586,0.0
manual,0,image_type4,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,0.6669346566039881,0.27211537803379,0.0
manual,0,image_type4,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,1.2135324521380857,0.7692512535512225,0.0
manual,0,image_type4,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,0.934826733719457,0.4134640579026185,0.0
manual,0,image_type4,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,0.4248267925325628,0.4006579641817366,0.0
manual,0,image_type4,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,0.2190705366546378,0.4159924301083779,0.0
manual,0,image_type4,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,1.1406079000244602,0.585217827805394,0.0
manual,0,image_type4,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,0.2653461883472762,0.3863053369331721,0.0
manual,0,image_type4,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,0.2365362194072595,0.2843898272032895,0.0
manual,0,image_type4,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,0.9270406430230428,0.5333360690535558,0.0
manual,0,image_type4,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,0.4150017282753288,0.3776200720281722,0.0
manual,0,image_type4,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,0.4118135819205442,0.328367281120355,0.2
manual,0,image_type4,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,0.8429154113705986,0.4001156481377992,0.0
manual,0,image_type4,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,0.1554940656502978,0.2569367115326468,0.0
manual,0,image_type4,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,0.102788114532015,0.2789652601545204,0.0
manual,0,image_type4,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,0.7506093053877991,0.3900892084055991,0.0
manual,0,image_type4,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,1.037455827713455,0.6326563871264123,0.0
manual,0,image_type4,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,0.3286973516865067,0.1320980505468973,0.0
manual,0,image_type4,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,0.6280384318461605,0.285796879976773,0.0
manual,0,image_type4,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,0.0937128927352636,0.2721382723390084,0.0
manual,0,image_type4,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,1.152331952440649,0.6817264720634338,0.0
manual,0,image_type4,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,1.1692792372730156,0.5916112867896007,0.0
manual,0,image_type4,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,0.8319803595915303,0.5530257804462471,0.0
manual,0,image_type4,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,0.8629148346937185,0.3891062777440361,0.0
manual,0,image_type4,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,0.0825045397359934,0.2523678778183029,0.0
manual,0,image_type4,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,0.1848551042905276,0.2949646688343014,0.0
manual,0,image_type4,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,0.2394594563877339,0.3574977740728713,0.0
manual,0,image_type4,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,0.6357336434892711,0.34135622490369,0.0
manual,0,image_type4,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e,1.0936426959309204,0.5348169354399134,0.0
manual,0,image_type4,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,0.0950959523244161,0.2736792314649319,0.0
manual,0,image_type4,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,0.8266855445444257,0.4801032389500094,0.0
manual,0,image_type4,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,1.0998775950594295,0.7285764058976434,0.0
manual,0,image_type4,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,0.1401616703575513,0.330818075753379,0.0
manual,0,image_type4,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,0.3917107395281143,0.3012264073773124,0.0
manual,0,image_type4,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,0.1075693425239541,0.2938949907926153,0.0
manual,0,image_type4,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,0.6867672548956653,0.3894409836549667,0.0
manual,0,image_type4,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,0.8602071867858389,0.4483008933714885,0.0
manual,0,image_type4,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,1.1371780080291232,0.6972758056855293,0.0
manual,0,image_type4,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,0.5759920762502304,0.2775289802156587,0.0
manual,0,image_type4,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,0.9825325867672025,0.589635513180295,0.0
manual,0,image_type4,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,0.0860565023930253,0.2591907002242025,0.0
manual,0,image_type4,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,1.1702220798822194,0.7582413349344359,0.0
manual,0,image_type4,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,1.2341541875116635,0.9493570557357452,0.0
manual,0,image_type4,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,0.9923944575424154,0.4338351855144043,0.0
manual,0,image_type4,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,1.2008536516345425,0.6174078946942418,0.0
manual,0,image_type4,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,0.0791275694395258,0.2487964125741657,0.0
manual,0,image_type4,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,0.1920981041800644,0.3953642591539281,0.0
manual,0,image_type4,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,0.4526711412772902,0.2760415888385317,0.0
manual,0,image_type4,zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,zsNo4HB9uLZ,0.0980838237459286,0.277352620173749,0.0
manual,0,image_type4,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,0.4538206309473865,0.3254307639871105,0.0
manual,0,image_type4,zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,zsNo4HB9uLZ,1.2021810365407228,0.8613813979890375,0.0
manual,0,joint,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,2t7WUuJeko7,0.093973980827531,0.2700806061556596,0.0
manual,0,joint,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7,0.0807402404435109,0.2505402569231255,0.0
manual,0,joint,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,0.3389281597126347,0.1469909337992956,0.0
manual,0,joint,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,0.0927782570715657,0.2703069405223446,0.0
manual,0,joint,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,0.3525860857008319,0.1947154847232701,0.0
manual,0,joint,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,0.6207716477822501,0.3330832689334959,0.0
manual,0,joint,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,0.510053372982158,0.1743750288100049,0.0
manual,0,joint,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,1.263889984543036,0.7233475457408034,0.0
manual,0,joint,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,0.4309374060263091,0.3671115095382815,0.0
manual,0,joint,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,0.1166521126393846,0.3024362551908366,0.0
manual,0,joint,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,1.1767974472508311,0.7917070413448571,0.0
manual,0,joint,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,0.2050189563610159,0.3162360053494479,0.0
manual,0,joint,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,0.32462749552459,0.1521864586093924,0.0
manual,0,joint,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,0.1015942427161129,0.2835221771396288,0.0
manual,0,joint,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,0.1976730573613299,0.329999528924869,0.0
manual,0,joint,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,0.3374630496613173,0.2795378055076671,0.0
manual,0,joint,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,0.1977802393164321,0.1987105514822624,0.0
manual,0,joint,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,1.0764633583532883,0.7558839695241016,0.0
manual,0,joint,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,0.1581299573841215,0.3550434595415401,0.0
manual,0,joint,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,0.103225060436866,0.2836298438921645,0.0
manual,0,joint,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,0.1640145592097031,0.2210445770981172,0.0
manual,0,joint,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,S9hNv5qa7GM,1.220742100096062,0.7923711785289542,0.0
manual,0,joint,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM,0.5502747035750848,0.2863662035557655,0.0
manual,0,joint,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM,1.1645802828269771,0.8761122106085345,0.0
manual,0,joint,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,0.0767438653478806,0.2456843566830721,0.0
manual,0,joint,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM,0.0972850730106851,0.2807531632465586,0.0
manual,0,joint,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM,1.157487302110991,0.8696633773842647,0.0
manual,0,joint,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,1.1031076467375551,0.6299934391615968,0.0
manual,0,joint,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,0.4428377172135478,0.4149640181041246,0.0
manual,0,joint,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,0.6541385655226662,0.2082929364426903,0.0
manual,0,joint,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,0.2832137163331714,0.2204687274633497,0.0
manual,0,joint,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,0.8827496388620696,0.4950863697511425,0.0
manual,0,joint,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,0.902426913284768,0.489412568429984,0.0
manual,0,joint,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,0.1616784737948925,0.2561750887224761,0.0
manual,0,joint,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,0.5720399540847518,0.2645267180637944,0.0
manual,0,joint,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,0.7120654512167242,0.4091178308765825,0.0
manual,0,joint,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,1.403990084076736,0.9140496282087736,0.0
manual,0,joint,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,0.6607775658012015,0.3473511623773777,0.0
manual,0,joint,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,0.9387602626346117,0.4953411070187976,0.0
manual,0,joint,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,0.8034483651234737,0.3654316825659426,0.0
manual,0,joint,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,0.0950895056069271,0.2741364726593935,0.0
manual,0,joint,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,0.3829344161340886,0.2721288251000959,0.0
manual,0,joint,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,0.1155033056249752,0.300160702222635,0.0
manual,0,joint,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,0.8280754484664783,0.4829819192670463,0.0
manual,0,joint,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,0.1346653176956468,0.3285681228061957,0.0
manual,0,joint,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,0.139010486516196,0.3341567253801802,0.0
manual,0,joint,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,0.3155601654151548,0.51717661396915,0.0
manual,0,joint,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,0.8039925043607036,0.3799574586052627,0.0
manual,0,joint,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,0.9895056345302348,0.6606393440624116,0.0
manual,0,joint,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,0.2252293264250533,0.4339610443947899,0.0
manual,0,joint,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,0.0836239290806636,0.2546541139042262,0.0
manual,0,joint,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,0.146734626612832,0.3468168268784364,0.0
manual,0,joint,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,0.1022443036300165,0.2851819325106067,0.0
manual,0,joint,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,0.9659733387363052,0.578088348685895,0.0
manual,0,joint,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,0.4303194339359549,0.2193809606101168,0.0
manual,0,joint,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ,1.1451990619526078,0.8496863336071457,0.0
manual,0,joint,jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ,0.7354684005674403,0.4697147587290575,0.0
manual,0,joint,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ,1.091480733879458,0.8190103228055408,0.0
manual,0,joint,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ,1.2693161644448578,0.882362456756379,0.0
manual,0,joint,jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ,0.7409544025579259,0.470433247313953,0.0
manual,0,joint,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV,0.101016944718845,0.2794695842659917,0.0
manual,0,joint,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV,0.1213320389809826,0.3076132994306305,0.0
manual,0,joint,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,0.0859220080899266,0.2580850756777023,0.0
manual,0,joint,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV,0.6411836051769757,0.3338516354372484,0.0
manual,0,joint,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV,0.6739966826111883,0.3702424347524354,0.0
manual,0,joint,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,0.5015526315837303,0.4185690217907695,0.0
manual,0,joint,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV,0.2143185150800537,0.4218639797598417,0.0
manual,0,joint,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,1.192403042356099,0.8795079319187951,0.0
manual,0,joint,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,0.9321606941261216,0.6251423561936692,0.0
manual,0,joint,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9,0.8401401477886487,0.512750678200463,0.0
manual,0,joint,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,0.2720634993351851,0.4820178088244527,0.0
manual,0,joint,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9,0.0821129001454519,0.2521184054229744,0.0
manual,0,joint,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,0.0949056252930325,0.2709584855045789,0.0
manual,0,joint,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,0.087478818222207,0.2612258246964824,0.0
manual,0,joint,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,0.5897883698731748,0.3091346442436304,0.0
manual,0,joint,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,1.1298091420794625,0.863348805591609,0.0
manual,0,joint,pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,0.1254748622615492,0.3099461976799958,0.0
manual,0,joint,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,1.267038543407872,0.9229777422942916,0.0
manual,0,joint,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,0.1667178833769692,0.3655454626977209,0.0
manual,0,joint,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,0.0820274916019808,0.2516904455543149,0.0
manual,0,joint,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,1.0845366503532137,0.7614058043866822,0.0
manual,0,joint,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,0.702993946485976,0.3093206681700517,0.0
manual,0,joint,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,0.5412435218404076,0.292058788449744,0.0
manual,0,joint,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,0.1519458988665912,0.3487691777410187,0.0
manual,0,joint,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,0.0968455618296642,0.2739302661551567,0.0
manual,0,joint,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,0.4662847463240762,0.4138478696171357,0.0
manual,0,joint,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,1.0653286542275524,0.7776271029489343,0.0
manual,0,joint,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,0.0875562964331189,0.2601783381131411,0.0
manual,0,joint,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,0.0937387011489683,0.2683947559453164,0.0
manual,0,joint,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,0.9510476562500308,0.4465185824653879,0.0
manual,0,joint,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,0.3726513990840977,0.241146517689418,0.0
manual,0,joint,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,0.1108879462309638,0.2923596428413922,0.0
manual,0,joint,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,0.3104464381225605,0.5123001975528495,0.0
manual,0,joint,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,0.4194538476557257,0.347455074364635,0.0
manual,0,joint,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,1.1068637735355584,0.6126745951082043,0.2
manual,0,joint,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,0.2681723912150071,0.3010188334979337,0.0
manual,0,joint,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,0.3318438060485225,0.1405284995830507,0.0
manual,0,joint,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,0.2217676094867708,0.2476893774981759,0.0
manual,0,joint,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,1.0982194543310493,0.7900782724387894,0.0
manual,0,joint,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,1.1354728105761531,0.5991724497723734,0.0
manual,0,joint,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,0.3664708902192455,0.3259339847078184,0.0
manual,0,joint,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,0.0996960392959502,0.2774921537740715,0.0
