condition,k,method,baseline,metric,images,buildings,delta,ci_low,ci_high,building_macro_delta
manual,0,cold_type3,cold_uniform,uncovered_count,166,22,0.0,0.0,0.0,0.0
manual,0,cold_type3,cold_uniform,abs_pair_disagreement_error,166,22,0.0002816962604230301,-0.0015173933620349247,0.0022438230922007456,-6.57474237383322e-05
manual,0,cold_type4,cold_uniform,kernel_score,166,22,-0.007231165612317918,-0.011285835145106563,-0.0036574791340374096,-0.0073232017895604705
manual,0,cold_type4,cold_uniform,count_brier,166,22,-0.005372459508664005,-0.011327201612276006,1.2987789507048972e-05,-0.006827830455635012
manual,0,cold_type4,cold_uniform,count_tv,166,22,-0.001995257059684206,-0.005543475532238831,0.0013647667488704285,-0.0033069480941860835
manual,0,cold_type4,cold_uniform,uncovered_count,166,22,0.0,0.0,0.0,0.0
manual,0,cold_type4,cold_uniform,abs_pair_disagreement_error,166,22,0.00025772151301934563,-0.001399318301985816,0.0022114887778929026,-6.898463021780504e-05
manual,2,joint_model10,seed_equal,kernel_score,133,20,-0.07180018656245571,-0.07644454485808458,-0.06737370813582687,-0.07167582907298885
manual,2,joint_model10,seed_equal,count_brier,133,20,-0.04103491282948789,-0.047718962833580174,-0.03300144259639907,-0.04013220319295785
manual,2,joint_model10,seed_equal,count_tv,133,20,-0.006581406702707483,-0.011789802338150433,-0.0006943849047313063,-0.0029271353695072763
manual,2,joint_model10,seed_equal,uncovered_count,133,20,-0.07256736825511703,-0.09697341219150352,-0.04705423347468106,-0.06024629960116654
manual,2,joint_model10,seed_equal,abs_pair_disagreement_error,133,20,-0.028305102985217764,-0.04000284324126138,-0.011444962621084508,-0.01821465062529051
manual,2,joint_model25,seed_equal,kernel_score,133,20,-0.1354099574525076,-0.14339785468469854,-0.12707720845221748,-0.13717170999966025
manual,2,joint_model25,seed_equal,count_brier,133,20,-0.06573023764563958,-0.0787883277450149,-0.05015562086510801,-0.06321250006858692
manual,2,joint_model25,seed_equal,count_tv,133,20,-0.0018151159611623795,-0.012882360283640405,0.010736373515207759,0.004706991485471837
manual,2,joint_model25,seed_equal,uncovered_count,133,20,-0.07256736825511703,-0.09962234967204994,-0.04725472745043974,-0.06024629960116654
manual,2,joint_model25,seed_equal,abs_pair_disagreement_error,133,20,-0.04784045423074217,-0.07207937867040382,-0.017331053046109372,-0.03307725630112193
manual,2,seed_context_t01,seed_equal,kernel_score,133,20,0.002255216274694863,-0.007749720347244536,0.010727924159709417,0.004957999594834886
manual,2,seed_context_t01,seed_equal,count_brier,133,20,-0.009310357375806393,-0.022632584625524702,0.0015017999799372707,-0.013390417106924507
manual,2,seed_context_t01,seed_equal,count_tv,133,20,-0.005999003820642863,-0.012824634239371593,-0.0008422580053193173,-0.008490665939415418
manual,2,seed_context_t01,seed_equal,uncovered_count,133,20,0.0,0.0,0.0,0.0
manual,2,seed_context_t01,seed_equal,abs_pair_disagreement_error,133,20,0.0036141373953833275,0.0005679285962220156,0.0062633103055933165,0.001963572074168361
manual,2,seed_context_t025,seed_equal,kernel_score,133,20,-0.006252950449106444,-0.01046119997733296,-0.0026162760299836335,-0.004773391795502921
manual,2,seed_context_t025,seed_equal,count_brier,133,20,-0.008300188222206479,-0.014133229794447992,-0.003755198966342788,-0.010030576572274661
manual,2,seed_context_t025,seed_equal,count_tv,133,20,-0.0029782385180390143,-0.006138853469764355,-0.00044579120175172656,-0.003929101500793351
manual,2,seed_context_t025,seed_equal,uncovered_count,133,20,0.0,0.0,0.0,0.0
manual,2,seed_context_t025,seed_equal,abs_pair_disagreement_error,133,20,0.0007393987107241775,0.0001321929655827786,0.0012800735902331593,0.0004285356292287516
manual,2,seed_context_t05,seed_equal,kernel_score,133,20,-0.004593141767005243,-0.006576960218651953,-0.002739453156174343,-0.0037748452629326997
manual,2,seed_context_t05,seed_equal,count_brier,133,20,-0.005069352924072424,-0.007880142930640313,-0.0027833054191383723,-0.005937512558498711
manual,2,seed_context_t05,seed_equal,count_tv,133,20,-0.001513500717825651,-0.003109650520190253,-0.00026078106282929214,-0.001992497022800338
manual,2,seed_context_t05,seed_equal,uncovered_count,133,20,0.0,0.0,0.0,0.0
manual,2,seed_context_t05,seed_equal,abs_pair_disagreement_error,133,20,0.00019318383799506563,4.2807413662122885e-05,0.0003341968067470788,0.00011318629356549079
manual,2,seed_model_uniform10,seed_equal,kernel_score,133,20,-0.06577366125309342,-0.06845079210973681,-0.06288319303417766,-0.06662338758198691
manual,2,seed_model_uniform10,seed_equal,count_brier,133,20,-0.033442176445272406,-0.039141943766110424,-0.02586083638119507,-0.031095734516621426
manual,2,seed_model_uniform10,seed_equal,count_tv,133,20,-0.0029516431772071096,-0.006993086573830819,0.0035647276710036413,0.0019606011272677686
manual,2,seed_model_uniform10,seed_equal,uncovered_count,133,20,-0.07256736825511703,-0.09774241993198794,-0.04706156309448915,-0.06024629960116654
manual,2,seed_model_uniform10,seed_equal,abs_pair_disagreement_error,133,20,-0.02858617237431925,-0.04095063078998436,-0.01056192203312306,-0.018341522689970444
manual,2,seed_model_uniform25,seed_equal,kernel_score,133,20,-0.12954440473259352,-0.13656046710995487,-0.12188757236981561,-0.13138480919505635
manual,2,seed_model_uniform25,seed_equal,count_brier,133,20,-0.05899704512320613,-0.07162099785930262,-0.04246646354130801,-0.05528715739406222
manual,2,seed_model_uniform25,seed_equal,count_tv,133,20,0.0015697746403186372,-0.009517288039974625,0.013936392315752768,0.00988052601076218
manual,2,seed_model_uniform25,seed_equal,uncovered_count,133,20,-0.07256736825511703,-0.09848472544692954,-0.04676035276139799,-0.06024629960116654
manual,2,seed_model_uniform25,seed_equal,abs_pair_disagreement_error,133,20,-0.04810662303198793,-0.07179789328993239,-0.016070523412012837,-0.033141962280892966
manual,2,seed_person_t01,seed_equal,kernel_score,133,20,0.01130211353830763,-0.0002596776161675239,0.021548035541408255,0.016054452398969805
manual,2,seed_person_t01,seed_equal,count_brier,133,20,-0.00874764623012328,-0.024936528163322005,0.004525582170601922,-0.012964122777510145
manual,2,seed_person_t01,seed_equal,count_tv,133,20,-0.006848070471927036,-0.017511200573555687,0.00037411418511146234,-0.009452634041247767
manual,2,seed_person_t01,seed_equal,uncovered_count,133,20,0.0,0.0,0.0,0.0
manual,2,seed_person_t01,seed_equal,abs_pair_disagreement_error,133,20,0.008014211939141723,0.0028134914215515606,0.012955499757447211,0.007354751797722043
manual,2,seed_person_t025,seed_equal,kernel_score,133,20,-0.00765966277250007,-0.013947521112932753,-0.0015463415444201352,-0.004972439819931832
manual,2,seed_person_t025,seed_equal,count_brier,133,20,-0.011256889503122019,-0.01964944598098955,-0.0044861585046296224,-0.013106617600659242
manual,2,seed_person_t025,seed_equal,count_tv,133,20,-0.004629804290394337,-0.00982450270508404,-0.0008173490159090729,-0.005810786063903275
manual,2,seed_person_t025,seed_equal,uncovered_count,133,20,0.0,0.0,0.0,0.0
manual,2,seed_person_t025,seed_equal,abs_pair_disagreement_error,133,20,0.001635158265823059,0.0005445914462075981,0.002742063341461549,0.0014676573266888763
manual,2,seed_person_t05,seed_equal,kernel_score,133,20,-0.006760481735872528,-0.010107229223642756,-0.003420665221685351,-0.005205747810618102
manual,2,seed_person_t05,seed_equal,count_brier,133,20,-0.007381467994901046,-0.012045932777173638,-0.0035389449906648492,-0.008285898892125923
manual,2,seed_person_t05,seed_equal,count_tv,133,20,-0.0024029839777551442,-0.005072047909940322,-0.00040569451446319406,-0.0030056835200142048
manual,2,seed_person_t05,seed_equal,uncovered_count,133,20,0.0,0.0,0.0,0.0
manual,2,seed_person_t05,seed_equal,abs_pair_disagreement_error,133,20,0.00043228443475825924,0.0001709622567520954,0.0007189421876403837,0.00038420334006203464
manual,2,seed_type2,seed_equal,kernel_score,133,20,0.003917320214321069,-0.0012302092118967216,0.008790052331436184,0.0025940411266673655
manual,2,seed_type2,seed_equal,count_brier,133,20,0.001334759358288769,-0.007274396942571501,0.007742127751110689,-0.0020456544680809473
manual,2,seed_type2,seed_equal,count_tv,133,20,-0.001421410669530964,-0.006183333602915799,0.00213620122267383,-0.0019133929342262622
manual,2,seed_type2,seed_equal,uncovered_count,133,20,0.0,0.0,0.0,0.0
manual,2,seed_type2,seed_equal,abs_pair_disagreement_error,133,20,0.0018270676691729516,-0.00172475015713387,0.005901022865853674,0.0035482005494505745
manual,2,seed_type3,seed_equal,kernel_score,133,20,0.0038505721686515827,-0.005242705826951091,0.012642469413231999,0.0035188054837474642
manual,2,seed_type3,seed_equal,count_brier,133,20,-0.006071839089702867,-0.01613451575293465,0.0032902232100941006,-0.007622652445068945
manual,2,seed_type3,seed_equal,count_tv,133,20,-0.006202573533400596,-0.011626267241434023,-0.0011969490151308322,-0.005487295800539842
manual,2,seed_type3,seed_equal,uncovered_count,133,20,0.0,0.0,0.0,0.0
manual,2,seed_type3,seed_equal,abs_pair_disagreement_error,133,20,0.004338992017859807,0.0005561787209955484,0.008816793859388453,0.005475700688667111
manual,2,seed_type4,seed_equal,kernel_score,133,20,0.008577869518477195,-0.002992653258480421,0.020017935476651136,0.010514430653134116
manual,2,seed_type4,seed_equal,count_brier,133,20,-0.008922320286966452,-0.02566282356110307,0.003889620511485113,-0.017968583998984208
manual,2,seed_type4,seed_equal,count_tv,133,20,-0.008934593773713622,-0.01777190498312555,-0.0016785354990564959,-0.012230752609254
manual,2,seed_type4,seed_equal,uncovered_count,133,20,0.0,0.0,0.0,0.0
manual,2,seed_type4,seed_equal,abs_pair_disagreement_error,133,20,0.004973925026066883,-0.0007061084762652611,0.010252449613497428,0.005119665080435358
manual,2,selected_context,seed_equal,kernel_score,133,20,-0.005672904249582606,-0.009821479294223267,-0.0016665209373174696,-0.0035860183681397594
manual,2,selected_context,seed_equal,count_brier,133,20,-0.00820683666599694,-0.014302448379708068,-0.0032826231744521005,-0.00980424257422307
manual,2,selected_context,seed_equal,count_tv,133,20,-0.00293528387107674,-0.00615774757702422,-0.00048725645473132316,-0.003833885366693645
manual,2,selected_context,seed_equal,uncovered_count,133,20,0.0,0.0,0.0,0.0
manual,2,selected_context,seed_equal,abs_pair_disagreement_error,133,20,0.0007277337992454471,0.00014041477830653475,0.0012657300741562955,0.00039582300191168566
manual,2,selected_mixture,seed_equal,kernel_score,133,20,-0.1354099574525076,-0.14330465842123888,-0.12775301376253953,-0.13717170999966025
manual,2,selected_mixture,seed_equal,count_brier,133,20,-0.06573023764563958,-0.07896223748467726,-0.05152224981585138,-0.06321250006858692
manual,2,selected_mixture,seed_equal,count_tv,133,20,-0.0018151159611623795,-0.01282520763927689,0.010911549990733216,0.004706991485471837
manual,2,selected_mixture,seed_equal,uncovered_count,133,20,-0.07256736825511703,-0.0994361125361996,-0.048100546098470524,-0.06024629960116654
manual,2,selected_mixture,seed_equal,abs_pair_disagreement_error,133,20,-0.04784045423074217,-0.07208247658456277,-0.01780737101906549,-0.03307725630112193
manual,2,selected_person,seed_equal,kernel_score,133,20,-0.006760481735872528,-0.010306201448737819,-0.0034939951022580885,-0.005205747810618102
manual,2,selected_person,seed_equal,count_brier,133,20,-0.007381467994901046,-0.011816637941278352,-0.0036301888653048993,-0.008285898892125923
manual,2,selected_person,seed_equal,count_tv,133,20,-0.0024029839777551442,-0.004869287584882867,-0.0004657309098228489,-0.0030056835200142048
manual,2,selected_person,seed_equal,uncovered_count,133,20,0.0,0.0,0.0,0.0
manual,2,selected_person,seed_equal,abs_pair_disagreement_error,133,20,0.00043228443475825924,0.00013765421073650853,0.0007276753992690298,0.00038420334006203464
manual,2,selected_type,seed_equal,kernel_score,133,20,0.0,0.0,0.0,0.0
manual,2,selected_type,seed_equal,count_brier,133,20,0.0,0.0,0.0,0.0
manual,2,selected_type,seed_equal,count_tv,133,20,0.0,0.0,0.0,0.0
manual,2,selected_type,seed_equal,uncovered_count,133,20,0.0,0.0,0.0,0.0
manual,2,selected_type,seed_equal,abs_pair_disagreement_error,133,20,0.0,0.0,0.0,0.0
manual,4,joint_model10,seed_equal,kernel_score,71,17,-0.039762162627498605,-0.04299587664589885,-0.03591789628466555,-0.03735196019952517
manual,4,joint_model10,seed_equal,count_brier,71,17,-0.024224353482906507,-0.030034852403705396,-0.016651567574036488,-0.019759976630692688
manual,4,joint_model10,seed_equal,count_tv,71,17,-0.004868524570960019,-0.013024557911581173,0.00395354964233092,8.826732544287294e-05
manual,4,joint_model10,seed_equal,uncovered_count,71,17,-0.04557285231858991,-0.057478377212632846,-0.028521922657952115,-0.03425516405392566
manual,4,joint_model10,seed_equal,abs_pair_disagreement_error,71,17,-0.015863780365823383,-0.025133303424915317,-0.003591132961855235,-0.009965717348206907
manual,4,joint_model25,seed_equal,kernel_score,71,17,-0.057606991718290576,-0.06435603008631802,-0.05036280066825908,-0.054346446052132166
manual,4,joint_model25,seed_equal,count_brier,71,17,-0.026912249669295785,-0.03873781765395369,-0.0127951861117545,-0.020410952717909055
manual,4,joint_model25,seed_equal,count_tv,71,17,0.016441402350118116,-0.003011133005603167,0.03572027978588359,0.02058216966752418
manual,4,joint_model25,seed_equal,uncovered_count,71,17,-0.04557285231858991,-0.05768243822995285,-0.027811207036035422,-0.03425516405392566
manual,4,joint_model25,seed_equal,abs_pair_disagreement_error,71,17,-0.00946767537138592,-0.02970499682780458,0.011672780788095888,-0.008297277462770007
manual,4,seed_context_t01,seed_equal,kernel_score,71,17,-0.010640518711423096,-0.015605145522493155,-0.0045280628545201615,-0.005124283088310803
manual,4,seed_context_t01,seed_equal,count_brier,71,17,-0.01275197731563633,-0.019464910295328205,-0.006203702436302076,-0.009014633863120024
manual,4,seed_context_t01,seed_equal,count_tv,71,17,-0.012330753084079514,-0.017204886039423193,-0.007416936474281621,-0.008307324753137443
manual,4,seed_context_t01,seed_equal,uncovered_count,71,17,0.0,0.0,0.0,0.0
manual,4,seed_context_t01,seed_equal,abs_pair_disagreement_error,71,17,-8.93663527319985e-05,-0.005362838669749158,0.00626937866573309,0.0024165692024368307
manual,4,seed_context_t025,seed_equal,kernel_score,71,17,-0.009774200890576443,-0.012480508776077376,-0.006888830931972579,-0.007522700653705118
manual,4,seed_context_t025,seed_equal,count_brier,71,17,-0.008261124073737572,-0.011475701325876424,-0.004917716733636091,-0.00633180005077388
manual,4,seed_context_t025,seed_equal,count_tv,71,17,-0.005550957730763256,-0.007503057393239011,-0.0034702636559445364,-0.003764630920747799
manual,4,seed_context_t025,seed_equal,uncovered_count,71,17,0.0,0.0,0.0,0.0
manual,4,seed_context_t025,seed_equal,abs_pair_disagreement_error,71,17,-0.00047330503302787756,-0.0027530183796649764,0.002327076936229033,0.0006606403295049653
manual,4,seed_context_t05,seed_equal,kernel_score,71,17,-0.005843653699778684,-0.007268845665730608,-0.004307366388943654,-0.004709276333114137
manual,4,seed_context_t05,seed_equal,count_brier,71,17,-0.004693301298120547,-0.006506262599608385,-0.002806872029538338,-0.003640835828068308
manual,4,seed_context_t05,seed_equal,count_tv,71,17,-0.0028322155813246303,-0.003902205713910952,-0.001771566372141696,-0.001894091245717909
manual,4,seed_context_t05,seed_equal,uncovered_count,71,17,0.0,0.0,0.0,0.0
manual,4,seed_context_t05,seed_equal,abs_pair_disagreement_error,71,17,-0.0002906206862082466,-0.0015266790768098352,0.0010848423991259922,0.0002724856097623222
manual,4,seed_model_uniform10,seed_equal,kernel_score,71,17,-0.030162585178747175,-0.032175310329661144,-0.02829518542961163,-0.0298544458896283
manual,4,seed_model_uniform10,seed_equal,count_brier,71,17,-0.01616143988688466,-0.020591378890233242,-0.010195792435762253,-0.013362376188292094
manual,4,seed_model_uniform10,seed_equal,count_tv,71,17,0.001201507289350127,-0.004706671817119309,0.00945736993627858,0.005081426332716315
manual,4,seed_model_uniform10,seed_equal,uncovered_count,71,17,-0.04557285231858991,-0.05745253284726969,-0.027512500459744762,-0.03425516405392566
manual,4,seed_model_uniform10,seed_equal,abs_pair_disagreement_error,71,17,-0.01503485091837578,-0.023923308352853535,-0.002407296960710409,-0.010254957587323452
manual,4,seed_model_uniform25,seed_equal,kernel_score,71,17,-0.04834233494749205,-0.05434720678992482,-0.042344210745737895,-0.04684783656899357
manual,4,seed_model_uniform25,seed_equal,count_brier,71,17,-0.01920715018669524,-0.030273141345657062,-0.005222865513392905,-0.013742269446765092
manual,4,seed_model_uniform25,seed_equal,count_tv,71,17,0.022194595447931245,0.0037968272977954064,0.03902676935767151,0.026469931296105177
manual,4,seed_model_uniform25,seed_equal,uncovered_count,71,17,-0.04557285231858991,-0.05746801151615378,-0.0265502254853435,-0.03425516405392566
manual,4,seed_model_uniform25,seed_equal,abs_pair_disagreement_error,71,17,-0.009133305559477738,-0.028982651270191215,0.011943044550757663,-0.008365203415674273
manual,4,seed_person_t01,seed_equal,kernel_score,71,17,-0.007052852964457295,-0.0119644776462672,-0.00015509732759298495,-0.0005051670789584126
manual,4,seed_person_t01,seed_equal,count_brier,71,17,-0.01640722510969446,-0.02475153584543007,-0.007571543757585878,-0.01254549029385449
manual,4,seed_person_t01,seed_equal,count_tv,71,17,-0.016156835406544934,-0.022903266435587988,-0.00926170433587234,-0.012216712020528937
manual,4,seed_person_t01,seed_equal,uncovered_count,71,17,0.0,0.0,0.0,0.0
manual,4,seed_person_t01,seed_equal,abs_pair_disagreement_error,71,17,0.0020215252366643,-0.0066864007100235585,0.01258932384358539,0.006599006223581827
manual,4,seed_person_t025,seed_equal,kernel_score,71,17,-0.013514850213519385,-0.016564705771764603,-0.009457599035897638,-0.010115370535331828
manual,4,seed_person_t025,seed_equal,count_brier,71,17,-0.012483853637090888,-0.017793282697090466,-0.007466306821484957,-0.010062115798066247
manual,4,seed_person_t025,seed_equal,count_tv,71,17,-0.008242932394306365,-0.01133540834749644,-0.005282254181167496,-0.006041250421081904
manual,4,seed_person_t025,seed_equal,uncovered_count,71,17,0.0,0.0,0.0,0.0
manual,4,seed_person_t025,seed_equal,abs_pair_disagreement_error,71,17,-9.141787057962183e-05,-0.003766618082570276,0.004467498715925148,0.0021566827633199555
manual,4,seed_person_t05,seed_equal,kernel_score,71,17,-0.008806507602429431,-0.010611952557883312,-0.006359439098638546,-0.00693292822611522
manual,4,seed_person_t05,seed_equal,count_brier,71,17,-0.007427643006626705,-0.010264204374694823,-0.004501018933014606,-0.0060095458146798425
manual,4,seed_person_t05,seed_equal,count_tv,71,17,-0.004368602250262318,-0.00596451921810149,-0.002741612138149987,-0.0031427896376757464
manual,4,seed_person_t05,seed_equal,uncovered_count,71,17,0.0,0.0,0.0,0.0
manual,4,seed_person_t05,seed_equal,abs_pair_disagreement_error,71,17,-0.0002003250164394923,-0.0021724683067422235,0.0021795138100229746,0.0009569798045460054
manual,4,seed_type2,seed_equal,kernel_score,71,17,0.0014437748345554875,2.9161319456337344e-05,0.003157048647534348,0.0017971319543185072
manual,4,seed_type2,seed_equal,count_brier,71,17,-0.0005474222632587853,-0.0024314218077253697,0.0012419462394892425,-0.001541683377648794
manual,4,seed_type2,seed_equal,count_tv,71,17,-0.002222919161392101,-0.006115546975242418,0.0003115116411679803,-0.002532808895037991
manual,4,seed_type2,seed_equal,uncovered_count,71,17,0.0,0.0,0.0,0.0
manual,4,seed_type2,seed_equal,abs_pair_disagreement_error,71,17,-0.0008980783120815505,-0.004148072842585684,0.001802358963568977,-0.0001638917440224156
manual,4,seed_type3,seed_equal,kernel_score,71,17,0.002859416649673846,0.00020007197020539217,0.006004045876727089,0.0031378525420891995
manual,4,seed_type3,seed_equal,count_brier,71,17,-0.0047031992523499785,-0.007565971494609485,-0.001443143432036078,-0.0035130929222747967
manual,4,seed_type3,seed_equal,count_tv,71,17,-0.008903590609483852,-0.014188446871825893,-0.004261901241945933,-0.0066859116903621426
manual,4,seed_type3,seed_equal,uncovered_count,71,17,0.0,0.0,0.0,0.0
manual,4,seed_type3,seed_equal,abs_pair_disagreement_error,71,17,-0.0025541394714179285,-0.009536204390701554,0.0046888696865789075,-2.010877186438684e-05
manual,4,seed_type4,seed_equal,kernel_score,71,17,0.002841180579803473,-9.754493313721387e-06,0.006946797328396366,0.00475156603878262
manual,4,seed_type4,seed_equal,count_brier,71,17,-0.0058839117139326495,-0.01038847775821943,-0.0013460385581210927,-0.005343194928879147
manual,4,seed_type4,seed_equal,count_tv,71,17,-0.009854172304783857,-0.015756848458953972,-0.004575573095500423,-0.007803702389637803
manual,4,seed_type4,seed_equal,uncovered_count,71,17,0.0,0.0,0.0,0.0
manual,4,seed_type4,seed_equal,abs_pair_disagreement_error,71,17,-0.0012895462277883571,-0.00933239775053891,0.0077198804720722235,0.004200817594810493
manual,4,selected_context,seed_equal,kernel_score,71,17,-0.013514850213519385,-0.01648416577226863,-0.009198669217244678,-0.010115370535331828
manual,4,selected_context,seed_equal,count_brier,71,17,-0.012483853637090888,-0.01759037865704445,-0.006999193485142843,-0.010062115798066247
manual,4,selected_context,seed_equal,count_tv,71,17,-0.008242932394306365,-0.011131643261472644,-0.005054914707302831,-0.006041250421081904
manual,4,selected_context,seed_equal,uncovered_count,71,17,0.0,0.0,0.0,0.0
manual,4,selected_context,seed_equal,abs_pair_disagreement_error,71,17,-9.141787057962183e-05,-0.003954196084635452,0.00436162659423687,0.0021566827633199555
manual,4,selected_mixture,seed_equal,kernel_score,71,17,-0.057606991718290576,-0.06417478081092727,-0.050631998154034005,-0.054346446052132166
manual,4,selected_mixture,seed_equal,count_brier,71,17,-0.026912249669295785,-0.03978736177192161,-0.013081975095940727,-0.020410952717909055
manual,4,selected_mixture,seed_equal,count_tv,71,17,0.016441402350118116,-0.0027550917004368664,0.03443474786847379,0.02058216966752418
manual,4,selected_mixture,seed_equal,uncovered_count,71,17,-0.04557285231858991,-0.05718405980587206,-0.029139035087719308,-0.03425516405392566
manual,4,selected_mixture,seed_equal,abs_pair_disagreement_error,71,17,-0.00946767537138592,-0.02911844831818772,0.011506541940171745,-0.008297277462770007
manual,4,selected_person,seed_equal,kernel_score,71,17,-0.013162693756379113,-0.016565333414233652,-0.008759972319905685,-0.009870242021047911
manual,4,selected_person,seed_equal,count_brier,71,17,-0.012386127369119433,-0.017501932259968114,-0.007199787912128738,-0.009994090650752782
manual,4,selected_person,seed_equal,count_tv,71,17,-0.008122296984111507,-0.01123284881431689,-0.004631580703999664,-0.0059572787139854835
manual,4,selected_person,seed_equal,uncovered_count,71,17,0.0,0.0,0.0,0.0
manual,4,selected_person,seed_equal,abs_pair_disagreement_error,71,17,2.7482276939307592e-05,-0.0036966882242225945,0.004574765328507063,0.002239446591494897
manual,4,selected_type,seed_equal,kernel_score,71,17,0.0,0.0,0.0,0.0
manual,4,selected_type,seed_equal,count_brier,71,17,0.0,0.0,0.0,0.0
manual,4,selected_type,seed_equal,count_tv,71,17,0.0,0.0,0.0,0.0
manual,4,selected_type,seed_equal,uncovered_count,71,17,0.0,0.0,0.0,0.0
manual,4,selected_type,seed_equal,abs_pair_disagreement_error,71,17,0.0,0.0,0.0,0.0
manual,6,joint_model10,seed_equal,kernel_score,46,15,-0.02396008919308654,-0.026055070006652584,-0.02096272398754033,-0.023451363161094196
manual,6,joint_model10,seed_equal,count_brier,46,15,-0.013150929137208828,-0.01690847861753321,-0.007648722868300816,-0.01211886346667723
manual,6,joint_model10,seed_equal,count_tv,46,15,-0.007637008341328818,-0.013594668934601574,0.0017480722662916266,-0.0027811446006686144
manual,6,joint_model10,seed_equal,uncovered_count,46,15,-0.027235392484753106,-0.0346452280137103,-0.015297621567745424,-0.02021395452768002
manual,6,joint_model10,seed_equal,abs_pair_disagreement_error,46,15,-0.03283579194670826,-0.04200031225856038,-0.02245813149312226,-0.030636519234738178
manual,6,joint_model25,seed_equal,kernel_score,46,15,-0.031713132174796696,-0.035743573274424324,-0.02533487632094855,-0.030102778806328133
manual,6,joint_model25,seed_equal,count_brier,46,15,-0.010410121835855013,-0.017250068516676504,-0.00047322105965443814,-0.007834574550488834
manual,6,joint_model25,seed_equal,count_tv,46,15,0.008842578855637929,-0.00924159521756952,0.02797842618220686,0.012021283088587149
