condition,heldout_building,worker_id,coannotated_training_images,relative_log_pairs,known
oos_geometry,q9vSo1VnCiC,W008,8,0.0013854941818766259,True
oos_geometry,q9vSo1VnCiC,W010,8,-0.13987791074102962,True
oos_geometry,q9vSo1VnCiC,W011,8,-0.022292183996170764,True
oos_geometry,q9vSo1VnCiC,W012,8,0.03507277547766956,True
oos_geometry,q9vSo1VnCiC,W013,8,-0.09655621195603306,True
oos_geometry,q9vSo1VnCiC,W014,8,0.03066393227802945,True
oos_geometry,q9vSo1VnCiC,W015,8,-0.008248923307327016,True
oos_geometry,q9vSo1VnCiC,W017,8,-0.12593143878389151,True
oos_geometry,q9vSo1VnCiC,W018,8,0.07436081669156792,True
oos_geometry,q9vSo1VnCiC,W021,8,-0.008248923307327016,True
oos_geometry,q9vSo1VnCiC,W027,8,0.13135059053686635,True
oos_geometry,q9vSo1VnCiC,W028,7,0.07461543839138968,True
oos_geometry,q9vSo1VnCiC,W029,8,-0.04763375325293104,True
oos_geometry,q9vSo1VnCiC,W030,8,0.08045958721274693,True
oos_geometry,q9vSo1VnCiC,W031,8,0.0025513746575159396,True
oos_geometry,q9vSo1VnCiC,W032,8,0.07424496865098527,True
oos_geometry,q9vSo1VnCiC,W033,8,0.026727063438636886,True
oos_geometry,q9vSo1VnCiC,W034,8,-0.013946471957138107,True
oos_geometry,q9vSo1VnCiC,W035,8,0.020932726057120182,True
oos_geometry,q9vSo1VnCiC,W036,8,-0.11453634148426937,True
oos_geometry,q9vSo1VnCiC,W037,5,0.003291322624058598,True
oos_geometry,uNb9QFRL6hY,W001,8,-0.15530666561175005,True
oos_geometry,uNb9QFRL6hY,W002,8,-0.15530666561175005,True
oos_geometry,uNb9QFRL6hY,W006,8,0.03507277547766956,True
oos_geometry,uNb9QFRL6hY,W008,8,0.0013854941818766259,True
oos_geometry,uNb9QFRL6hY,W010,8,-0.09655621195603306,True
oos_geometry,uNb9QFRL6hY,W011,8,0.02102951478882581,True
oos_geometry,uNb9QFRL6hY,W012,8,0.03507277547766956,True
oos_geometry,uNb9QFRL6hY,W013,8,-0.09655621195603306,True
oos_geometry,uNb9QFRL6hY,W014,8,0.03066393227802945,True
oos_geometry,uNb9QFRL6hY,W015,8,-0.008248923307327016,True
oos_geometry,uNb9QFRL6hY,W017,8,-0.08260973999889495,True
oos_geometry,uNb9QFRL6hY,W018,8,0.07436081669156792,True
oos_geometry,uNb9QFRL6hY,W021,8,-0.008248923307327016,True
oos_geometry,uNb9QFRL6hY,W027,8,0.13135059053686635,True
oos_geometry,uNb9QFRL6hY,W028,7,0.08351753123302451,True
oos_geometry,uNb9QFRL6hY,W029,8,-0.03928804121389838,True
oos_geometry,uNb9QFRL6hY,W030,8,0.08045958721274693,True
oos_geometry,uNb9QFRL6hY,W031,8,0.04587307344251251,True
oos_geometry,uNb9QFRL6hY,W032,8,0.15254265418194576,True
oos_geometry,uNb9QFRL6hY,W033,8,0.026727063438636886,True
oos_geometry,uNb9QFRL6hY,W034,8,0.0,True
oos_geometry,uNb9QFRL6hY,W035,8,0.0738888423313204,True
oos_geometry,uNb9QFRL6hY,W036,8,-0.0891947722275091,True
oos_geometry,uNb9QFRL6hY,W037,6,0.03201802158720901,True
oos_geometry,yqstnuAEVhm,W001,8,-0.12996509635498976,True
oos_geometry,yqstnuAEVhm,W002,8,-0.12996509635498976,True
oos_geometry,yqstnuAEVhm,W006,8,0.03507277547766956,True
oos_geometry,yqstnuAEVhm,W008,8,0.0013854941818766259,True
oos_geometry,yqstnuAEVhm,W010,8,-0.11453634148426936,True
oos_geometry,yqstnuAEVhm,W011,8,-0.022292183996170764,True
oos_geometry,yqstnuAEVhm,W012,8,0.03507277547766956,True
oos_geometry,yqstnuAEVhm,W013,8,-0.09655621195603306,True
oos_geometry,yqstnuAEVhm,W014,8,0.03066393227802945,True
oos_geometry,yqstnuAEVhm,W015,8,-0.008248923307327016,True
oos_geometry,yqstnuAEVhm,W017,8,-0.12593143878389151,True
oos_geometry,yqstnuAEVhm,W018,8,0.07436081669156792,True
oos_geometry,yqstnuAEVhm,W021,8,-0.008248923307327016,True
oos_geometry,yqstnuAEVhm,W027,8,0.11337046100863005,True
oos_geometry,yqstnuAEVhm,W028,7,0.04758443118417873,True
oos_geometry,yqstnuAEVhm,W029,8,-0.04763375325293104,True
oos_geometry,yqstnuAEVhm,W030,8,0.08045958721274693,True
oos_geometry,yqstnuAEVhm,W031,8,0.04587307344251251,True
oos_geometry,yqstnuAEVhm,W032,8,0.15254265418194576,True
oos_geometry,yqstnuAEVhm,W033,8,0.026727063438636886,True
oos_geometry,yqstnuAEVhm,W034,8,0.0,True
oos_geometry,yqstnuAEVhm,W035,8,0.0559087128030841,True
oos_geometry,yqstnuAEVhm,W036,8,-0.06385320297074883,True
oos_geometry,yqstnuAEVhm,W037,5,0.048505681462683144,True
