condition,k,cut,method,metric,images,real,predicted,mae,interval_coverage,mc_se
manual,4,0.1,seed_person_t025,diagnostic_stable80,46,0.29347826086956524,0.9177989130434783,0.6324728260869565,0.5869565217391305,0.02684077719801428
manual,4,0.1,seed_person_t025,diagnostic_stable_multimode80,46,0.17391304347826086,0.5889945652173914,0.6182065217391305,0.6195652173913043,0.028395128619615562
manual,4,0.1,seed_person_t025,half_count_tv,46,0.16756148440931048,0.07497426712779974,0.1073764135924462,0.5434782608695652,0.007901577709867467
manual,4,0.1,seed_person_t025,half_output_mmd,46,0.13745568762426866,0.07582118174677,0.06489030896980723,0.7608695652173914,0.01131756211429304
manual,4,0.1,seed_person_t025,invalid_generated,46,0.0,0.0,0.0,1.0,0.0
manual,4,0.1,seed_person_t025,late_half_new,46,0.1741600790513834,0.0,0.1741600790513834,0.30434782608695654,0.0
manual,4,0.1,seed_person_t025,late_quarter_new,46,0.15579710144927536,0.0,0.15579710144927536,0.45652173913043476,0.0
manual,4,0.1,seed_person_t025,late_repartition,46,0.008164563856169023,0.0,0.008164563856169023,0.6086956521739131,0.0
manual,4,0.1,seed_person_t025,terminal_modes,46,7.239130434782608,2.2065217391304346,5.032608695652174,0.09782608695652174,0.0
manual,4,0.1,seed_person_t025,terminal_point_disagreement,46,0.3504479607106212,0.22666667340763044,0.16380323675598243,0.2717391304347826,0.004499837415434512
manual,4,0.1,seed_person_t025,terminal_singleton_fraction,46,0.17800682428704515,0.0004968623090420673,0.17753826813742338,0.15217391304347827,0.00038861789616885967
manual,4,0.1,seed_person_t025,terminal_supported,46,3.152173913043478,2.1953125,1.1273777173913044,0.29347826086956524,0.008735786412796029
manual,4,0.1,seed_person_t025,terminal_within,46,0.04125359313810401,0.021534720329274625,0.019914592561993853,0.11956521739130435,0.0005123024959743718
manual,4,0.1,seed_type4,diagnostic_stable100,46,0.13043478260869565,0.8967391304347826,0.7758152173913043,0.5108695652173914,0.03165219783614317
manual,4,0.1,seed_type4,diagnostic_stable80,46,0.29347826086956524,0.9161005434782609,0.6300951086956522,0.5869565217391305,0.02629843164228759
manual,4,0.1,seed_type4,diagnostic_stable_multimode80,46,0.17391304347826086,0.584578804347826,0.6165081521739131,0.6195652173913043,0.028340989985373738
manual,4,0.1,seed_type4,half_count_tv,46,0.16756148440931048,0.07355672897452789,0.10792040651075978,0.5108695652173914,0.0077207844081704
manual,4,0.1,seed_type4,half_output_mmd,46,0.13745568762426866,0.07573692732194602,0.06517326390504218,0.7608695652173914,0.011502679084534635
manual,4,0.1,seed_type4,invalid_generated,46,0.0,0.0,0.0,1.0,0.0
manual,4,0.1,seed_type4,late_half_new,46,0.1741600790513834,0.0,0.1741600790513834,0.30434782608695654,0.0
manual,4,0.1,seed_type4,late_quarter_new,46,0.15579710144927536,0.0,0.15579710144927536,0.45652173913043476,0.0
manual,4,0.1,seed_type4,late_repartition,46,0.008164563856169023,0.0,0.008164563856169023,0.6086956521739131,0.0
manual,4,0.1,seed_type4,terminal_modes,46,7.239130434782608,2.2065217391304346,5.032608695652174,0.09782608695652174,0.0
manual,4,0.1,seed_type4,terminal_point_disagreement,46,0.3504479607106212,0.22231639045808657,0.1642120484500907,0.2717391304347826,0.004394499640684586
manual,4,0.1,seed_type4,terminal_singleton_fraction,46,0.17800682428704515,0.0009489158558397626,0.17719943922830686,0.15217391304347827,0.0005357024664513328
manual,4,0.1,seed_type4,terminal_supported,46,3.152173913043478,2.185122282608696,1.132133152173913,0.30434782608695654,0.012077937358659195
manual,4,0.1,seed_type4,terminal_within,46,0.04125359313810401,0.021101673513906235,0.020290278877383553,0.15217391304347827,0.0005252826708820082
manual,4,0.1,selected_mixture,diagnostic_stable100,46,0.13043478260869565,0.5954483695652174,0.47248641304347827,0.8369565217391305,0.05718132168275105
manual,4,0.1,selected_mixture,diagnostic_stable80,46,0.29347826086956524,0.7442255434782609,0.49558423913043476,0.8804347826086957,0.053203773872446555
manual,4,0.1,selected_mixture,diagnostic_stable_multimode80,46,0.17391304347826086,0.49422554347826086,0.506453804347826,0.8695652173913043,0.0557039443031373
manual,4,0.1,selected_mixture,half_count_tv,46,0.16756148440931048,0.13438340607158542,0.07444537082784365,0.8369565217391305,0.012499510358141478
manual,4,0.1,selected_mixture,half_output_mmd,46,0.13745568762426866,0.09560133386931986,0.04815175434279053,0.9021739130434783,0.011581957472934879
manual,4,0.1,selected_mixture,invalid_generated,46,0.0,0.0,0.0,1.0,0.0
manual,4,0.1,selected_mixture,late_half_new,46,0.1741600790513834,0.030880475955204215,0.14830677700922265,0.4673913043478261,0.0057698310337820765
manual,4,0.1,selected_mixture,late_quarter_new,46,0.15579710144927536,0.022248641304347828,0.1426064311594203,0.6847826086956522,0.007595868206742933
manual,4,0.1,selected_mixture,late_repartition,46,0.008164563856169023,0.00010811414964086294,0.008249173430674876,0.6195652173913043,2.8376661063495896e-05
manual,4,0.1,selected_mixture,terminal_modes,46,7.239130434782608,3.2795516304347827,3.988111413043478,0.15217391304347827,0.04706570092009533
manual,4,0.1,selected_mixture,terminal_point_disagreement,46,0.3504479607106212,0.3259836473258568,0.11541980197753722,0.532608695652174,0.009457645705885014
manual,4,0.1,selected_mixture,terminal_singleton_fraction,46,0.17800682428704515,0.01567942178601255,0.1623557086604529,0.2391304347826087,0.0030459929869447204
manual,4,0.1,selected_mixture,terminal_supported,46,3.152173913043478,2.919497282608696,0.8671875,0.6195652173913043,0.07265445857348467
manual,4,0.1,selected_mixture,terminal_within,46,0.04125359313810401,0.023660706526696804,0.018037882919711114,0.18478260869565216,0.0006331372132746761
manual,4,0.2,seed_context_t025,diagnostic_stable100,46,0.21739130434782608,0.9069293478260869,0.6956521739130435,0.5652173913043478,0.02913421948354854
manual,4,0.2,seed_context_t025,diagnostic_stable80,46,0.4673913043478261,0.9116847826086957,0.47690217391304346,0.7391304347826086,0.027866357435303017
manual,4,0.2,seed_context_t025,diagnostic_stable_multimode80,46,0.17391304347826086,0.45346467391304346,0.41610054347826086,0.8152173913043478,0.02880833375356911
manual,4,0.2,seed_context_t025,half_count_tv,46,0.16756148440931048,0.07528614953886693,0.10789381587615283,0.5543478260869565,0.008064566568654194
manual,4,0.2,seed_context_t025,half_output_mmd,46,0.13745568762426866,0.07688000992351379,0.06365915771221207,0.7934782608695652,0.011637392049973955
manual,4,0.2,seed_context_t025,invalid_generated,46,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,seed_context_t025,late_half_new,46,0.09822134387351777,0.0,0.09822134387351777,0.391304347826087,0.0
manual,4,0.2,seed_context_t025,late_quarter_new,46,0.0789855072463768,0.0,0.0789855072463768,0.6195652173913043,0.0
manual,4,0.2,seed_context_t025,late_repartition,46,0.001725351396446093,0.0,0.001725351396446093,0.8152173913043478,0.0
manual,4,0.2,seed_context_t025,terminal_modes,46,4.891304347826087,1.934782608695652,2.9565217391304346,0.20652173913043478,0.0
manual,4,0.2,seed_context_t025,terminal_point_disagreement,46,0.3504479607106212,0.22956193979113806,0.16374922099807218,0.2608695652173913,0.0044073327738254646
manual,4,0.2,seed_context_t025,terminal_singleton_fraction,46,0.09409059252358427,0.00021491070257595357,0.09393352484243239,0.2391304347826087,0.0001950363592781638
manual,4,0.2,seed_context_t025,terminal_supported,46,2.717391304347826,1.9300271739130435,0.9381793478260869,0.43478260869565216,0.00434185916255469
manual,4,0.2,seed_context_t025,terminal_within,46,0.061205779215365366,0.03217319881628043,0.03092527818365316,0.13043478260869565,0.000694653566573777
manual,4,0.2,seed_equal,diagnostic_stable100,46,0.21739130434782608,0.9086277173913043,0.6980298913043478,0.5543478260869565,0.029097071487136274
manual,4,0.2,seed_equal,diagnostic_stable80,46,0.4673913043478261,0.9120244565217391,0.47927989130434784,0.7391304347826086,0.027839430596846876
manual,4,0.2,seed_equal,diagnostic_stable_multimode80,46,0.17391304347826086,0.45346467391304346,0.41813858695652173,0.8152173913043478,0.028914293018129446
manual,4,0.2,seed_equal,half_count_tv,46,0.16756148440931048,0.07729588685770751,0.10863303551822572,0.532608695652174,0.008076420903177003
manual,4,0.2,seed_equal,half_output_mmd,46,0.13745568762426866,0.07901706947022823,0.062290538450999675,0.8043478260869565,0.011735014362592437
manual,4,0.2,seed_equal,invalid_generated,46,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,seed_equal,late_half_new,46,0.09822134387351777,0.0,0.09822134387351777,0.391304347826087,0.0
manual,4,0.2,seed_equal,late_quarter_new,46,0.0789855072463768,0.0,0.0789855072463768,0.6195652173913043,0.0
manual,4,0.2,seed_equal,late_repartition,46,0.001725351396446093,0.0,0.001725351396446093,0.8152173913043478,0.0
manual,4,0.2,seed_equal,terminal_modes,46,4.891304347826087,1.934782608695652,2.9565217391304346,0.20652173913043478,0.0
manual,4,0.2,seed_equal,terminal_point_disagreement,46,0.3504479607106212,0.2333485763797813,0.16363389780077953,0.2608695652173913,0.004391513661175544
manual,4,0.2,seed_equal,terminal_singleton_fraction,46,0.09409059252358427,0.00017365861191257918,0.09397477693309576,0.2391304347826087,0.00015378426861478945
manual,4,0.2,seed_equal,terminal_supported,46,2.717391304347826,1.9310461956521738,0.9378396739130435,0.43478260869565216,0.0033228374234242557
manual,4,0.2,seed_equal,terminal_within,46,0.061205779215365366,0.03239639682799022,0.03096512259770596,0.09782608695652174,0.0006943542799004312
manual,4,0.2,seed_person_t025,diagnostic_stable100,46,0.21739130434782608,0.9093070652173914,0.696671195652174,0.5543478260869565,0.02917590537014513
manual,4,0.2,seed_person_t025,diagnostic_stable80,46,0.4673913043478261,0.9177989130434783,0.47554347826086957,0.717391304347826,0.02684077719801428
manual,4,0.2,seed_person_t025,diagnostic_stable_multimode80,46,0.17391304347826086,0.45889945652173914,0.41610054347826086,0.8043478260869565,0.028262242516599093
manual,4,0.2,seed_person_t025,half_count_tv,46,0.16756148440931048,0.07497426712779974,0.1073764135924462,0.5434782608695652,0.007901577709867467
manual,4,0.2,seed_person_t025,half_output_mmd,46,0.13745568762426866,0.07582118174677,0.06489030896980723,0.7608695652173914,0.01131756211429304
manual,4,0.2,seed_person_t025,invalid_generated,46,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,seed_person_t025,late_half_new,46,0.09822134387351777,0.0,0.09822134387351777,0.391304347826087,0.0
manual,4,0.2,seed_person_t025,late_quarter_new,46,0.0789855072463768,0.0,0.0789855072463768,0.6195652173913043,0.0
manual,4,0.2,seed_person_t025,late_repartition,46,0.001725351396446093,0.0,0.001725351396446093,0.8152173913043478,0.0
manual,4,0.2,seed_person_t025,terminal_modes,46,4.891304347826087,1.934782608695652,2.9565217391304346,0.20652173913043478,0.0
manual,4,0.2,seed_person_t025,terminal_point_disagreement,46,0.3504479607106212,0.22666667340763044,0.16380323675598243,0.2717391304347826,0.004499837415434512
manual,4,0.2,seed_person_t025,terminal_singleton_fraction,46,0.09409059252358427,0.00040449484146006876,0.09377347756555204,0.2391304347826087,0.0003149997671858729
manual,4,0.2,seed_person_t025,terminal_supported,46,2.717391304347826,1.9256114130434783,0.9412364130434783,0.43478260869565216,0.00714772706091144
manual,4,0.2,seed_person_t025,terminal_within,46,0.061205779215365366,0.032064691984845274,0.03098368206902005,0.13043478260869565,0.0006910477155047716
manual,4,0.2,seed_type4,diagnostic_stable100,46,0.21739130434782608,0.9001358695652174,0.6922554347826086,0.5760869565217391,0.030308942919923677
manual,4,0.2,seed_type4,diagnostic_stable80,46,0.4673913043478261,0.9161005434782609,0.4765625,0.717391304347826,0.02629843164228759
manual,4,0.2,seed_type4,diagnostic_stable_multimode80,46,0.17391304347826086,0.452445652173913,0.41779891304347827,0.8043478260869565,0.02863716874175104
manual,4,0.2,seed_type4,half_count_tv,46,0.16756148440931048,0.07355672897452789,0.10792040651075978,0.5108695652173914,0.0077207844081704
manual,4,0.2,seed_type4,half_output_mmd,46,0.13745568762426866,0.07573692732194602,0.06517326390504218,0.7608695652173914,0.011502679084534635
manual,4,0.2,seed_type4,invalid_generated,46,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,seed_type4,late_half_new,46,0.09822134387351777,0.0,0.09822134387351777,0.391304347826087,0.0
manual,4,0.2,seed_type4,late_quarter_new,46,0.0789855072463768,0.0,0.0789855072463768,0.6195652173913043,0.0
manual,4,0.2,seed_type4,late_repartition,46,0.001725351396446093,0.0,0.001725351396446093,0.8152173913043478,0.0
manual,4,0.2,seed_type4,terminal_modes,46,4.891304347826087,1.934782608695652,2.9565217391304346,0.20652173913043478,0.0
manual,4,0.2,seed_type4,terminal_point_disagreement,46,0.3504479607106212,0.22231639045808657,0.1642120484500907,0.2717391304347826,0.004394499640684586
manual,4,0.2,seed_type4,terminal_singleton_fraction,46,0.09409059252358427,0.0007746095057253461,0.09357566126297549,0.2717391304347826,0.000448135750887535
manual,4,0.2,seed_type4,terminal_supported,46,2.717391304347826,1.9171195652173914,0.9463315217391305,0.44565217391304346,0.01018121144797545
manual,4,0.2,seed_type4,terminal_within,46,0.061205779215365366,0.031728453544284954,0.03150201934003487,0.10869565217391304,0.0007083179954130514
manual,4,0.2,selected_mixture,diagnostic_stable100,46,0.21739130434782608,0.6368885869565217,0.42697010869565216,0.9130434782608695,0.05547984557563944
manual,4,0.2,selected_mixture,diagnostic_stable80,46,0.4673913043478261,0.7574728260869565,0.37296195652173914,0.9456521739130435,0.051841659598699
manual,4,0.2,selected_mixture,diagnostic_stable_multimode80,46,0.17391304347826086,0.4633152173913043,0.4327445652173913,0.9130434782608695,0.05677905806735015
manual,4,0.2,selected_mixture,half_count_tv,46,0.16756148440931048,0.13438340607158542,0.07444537082784365,0.8369565217391305,0.012499510358141478
manual,4,0.2,selected_mixture,half_output_mmd,46,0.13745568762426866,0.09560133386931986,0.04815175434279053,0.9021739130434783,0.011581957472934879
manual,4,0.2,selected_mixture,invalid_generated,46,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,late_half_new,46,0.09822134387351777,0.02601181653491436,0.07831233530961793,0.6739130434782609,0.005109875443325577
manual,4,0.2,selected_mixture,late_quarter_new,46,0.0789855072463768,0.018953804347826085,0.07622282608695652,0.8369565217391305,0.006458052605222669
manual,4,0.2,selected_mixture,late_repartition,46,0.001725351396446093,0.00011879716169519012,0.0018415118256467928,0.8260869565217391,3.0881474313449436e-05
manual,4,0.2,selected_mixture,terminal_modes,46,4.891304347826087,2.8355978260869565,2.1338315217391304,0.34782608695652173,0.04032756526903361
