image_id,building,condition,k,repeat,method,cut,hidden_geometry_outside_candidate_support,hidden_counts_outside_support,n_hidden
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,4,1,seed_equal,0.1,0.6842105263157895,0.3157894736842105,19
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,4,1,seed_equal,0.2,0.42105263157894735,0.3157894736842105,19
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,4,1,selected_mixture,0.05,0.8421052631578947,0.3157894736842105,19
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,4,1,selected_mixture,0.1,0.6842105263157895,0.3157894736842105,19
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,4,1,selected_mixture,0.2,0.42105263157894735,0.3157894736842105,19
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,8,0,seed_equal,0.05,0.8666666666666667,0.3333333333333333,15
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,8,0,seed_equal,0.1,0.6666666666666666,0.3333333333333333,15
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,8,0,seed_equal,0.2,0.4666666666666667,0.3333333333333333,15
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,8,0,selected_mixture,0.05,0.8666666666666667,0.3333333333333333,15
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,8,0,selected_mixture,0.1,0.6666666666666666,0.3333333333333333,15
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,8,0,selected_mixture,0.2,0.4666666666666667,0.3333333333333333,15
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,8,1,seed_equal,0.05,0.6,0.4,15
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,8,1,seed_equal,0.1,0.5333333333333333,0.4,15
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,8,1,seed_equal,0.2,0.4,0.4,15
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,8,1,selected_mixture,0.05,0.6,0.4,15
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,8,1,selected_mixture,0.1,0.5333333333333333,0.4,15
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,8,1,selected_mixture,0.2,0.4,0.4,15
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,4,0,seed_equal,0.05,0.4,0.05,20
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,4,0,seed_equal,0.1,0.05,0.05,20
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,4,0,seed_equal,0.2,0.05,0.05,20
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,4,0,selected_mixture,0.05,0.05,0.05,20
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,4,0,selected_mixture,0.1,0.05,0.05,20
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,4,0,selected_mixture,0.2,0.05,0.05,20
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,4,1,seed_equal,0.05,0.15,0.05,20
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,4,1,seed_equal,0.1,0.05,0.05,20
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,4,1,seed_equal,0.2,0.05,0.05,20
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,4,1,selected_mixture,0.05,0.15,0.05,20
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,4,1,selected_mixture,0.1,0.05,0.05,20
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,4,1,selected_mixture,0.2,0.05,0.05,20
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,8,0,seed_equal,0.05,0.0,0.0,16
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,8,0,seed_equal,0.1,0.0,0.0,16
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,8,0,seed_equal,0.2,0.0,0.0,16
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,8,0,selected_mixture,0.05,0.0,0.0,16
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,8,0,selected_mixture,0.1,0.0,0.0,16
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,8,0,selected_mixture,0.2,0.0,0.0,16
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,8,1,seed_equal,0.05,0.125,0.0,16
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,8,1,seed_equal,0.1,0.0,0.0,16
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,8,1,seed_equal,0.2,0.0,0.0,16
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,8,1,selected_mixture,0.05,0.125,0.0,16
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,8,1,selected_mixture,0.1,0.0,0.0,16
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,8,1,selected_mixture,0.2,0.0,0.0,16
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,4,0,seed_equal,0.05,0.15789473684210525,0.05263157894736842,19
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,4,0,seed_equal,0.1,0.05263157894736842,0.05263157894736842,19
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,4,0,seed_equal,0.2,0.05263157894736842,0.05263157894736842,19
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,4,0,selected_mixture,0.05,0.15789473684210525,0.05263157894736842,19
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,4,0,selected_mixture,0.1,0.05263157894736842,0.05263157894736842,19
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,4,0,selected_mixture,0.2,0.05263157894736842,0.05263157894736842,19
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,4,1,seed_equal,0.05,0.3157894736842105,0.05263157894736842,19
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,4,1,seed_equal,0.1,0.05263157894736842,0.05263157894736842,19
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,4,1,seed_equal,0.2,0.05263157894736842,0.05263157894736842,19
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,4,1,selected_mixture,0.05,0.3157894736842105,0.05263157894736842,19
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,4,1,selected_mixture,0.1,0.05263157894736842,0.05263157894736842,19
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,4,1,selected_mixture,0.2,0.05263157894736842,0.05263157894736842,19
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,8,0,seed_equal,0.05,0.06666666666666667,0.0,15
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,8,0,seed_equal,0.1,0.0,0.0,15
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,8,0,seed_equal,0.2,0.0,0.0,15
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,8,0,selected_mixture,0.05,0.06666666666666667,0.0,15
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,8,0,selected_mixture,0.1,0.0,0.0,15
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,8,0,selected_mixture,0.2,0.0,0.0,15
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,8,1,seed_equal,0.05,0.2,0.06666666666666667,15
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,8,1,seed_equal,0.1,0.06666666666666667,0.06666666666666667,15
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,8,1,seed_equal,0.2,0.06666666666666667,0.06666666666666667,15
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,8,1,selected_mixture,0.05,0.2,0.06666666666666667,15
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,8,1,selected_mixture,0.1,0.06666666666666667,0.06666666666666667,15
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,8,1,selected_mixture,0.2,0.06666666666666667,0.06666666666666667,15
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,4,0,seed_equal,0.05,0.25,0.15,20
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,4,0,seed_equal,0.1,0.2,0.15,20
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,4,0,seed_equal,0.2,0.2,0.15,20
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,4,0,selected_mixture,0.05,0.25,0.1,20
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,4,0,selected_mixture,0.1,0.2,0.1,20
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,4,0,selected_mixture,0.2,0.15,0.1,20
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,4,1,seed_equal,0.05,0.3,0.15,20
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,4,1,seed_equal,0.1,0.15,0.15,20
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,4,1,seed_equal,0.2,0.15,0.15,20
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,4,1,selected_mixture,0.05,0.3,0.1,20
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,4,1,selected_mixture,0.1,0.15,0.1,20
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,4,1,selected_mixture,0.2,0.1,0.1,20
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,8,0,seed_equal,0.05,0.3125,0.1875,16
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,8,0,seed_equal,0.1,0.25,0.1875,16
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,8,0,seed_equal,0.2,0.25,0.1875,16
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,8,0,selected_mixture,0.05,0.3125,0.125,16
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,8,0,selected_mixture,0.1,0.25,0.125,16
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,8,0,selected_mixture,0.2,0.1875,0.125,16
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,8,1,seed_equal,0.05,0.25,0.1875,16
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,8,1,seed_equal,0.1,0.1875,0.1875,16
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,8,1,seed_equal,0.2,0.1875,0.1875,16
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,8,1,selected_mixture,0.05,0.25,0.125,16
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,8,1,selected_mixture,0.1,0.1875,0.125,16
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,8,1,selected_mixture,0.2,0.125,0.125,16
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,4,0,seed_equal,0.05,0.3684210526315789,0.21052631578947367,19
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,4,0,seed_equal,0.1,0.3157894736842105,0.21052631578947367,19
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,4,0,seed_equal,0.2,0.2631578947368421,0.21052631578947367,19
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,4,0,selected_mixture,0.05,0.3684210526315789,0.15789473684210525,19
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,4,0,selected_mixture,0.1,0.2631578947368421,0.15789473684210525,19
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,4,0,selected_mixture,0.2,0.2631578947368421,0.15789473684210525,19
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,4,1,seed_equal,0.05,0.42105263157894735,0.21052631578947367,19
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,4,1,seed_equal,0.1,0.3684210526315789,0.21052631578947367,19
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,4,1,seed_equal,0.2,0.3157894736842105,0.21052631578947367,19
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,4,1,selected_mixture,0.05,0.42105263157894735,0.15789473684210525,19
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,4,1,selected_mixture,0.1,0.3157894736842105,0.15789473684210525,19
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,4,1,selected_mixture,0.2,0.3157894736842105,0.15789473684210525,19
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,8,0,seed_equal,0.05,0.3333333333333333,0.13333333333333333,15
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,8,0,seed_equal,0.1,0.26666666666666666,0.13333333333333333,15
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,8,0,seed_equal,0.2,0.2,0.13333333333333333,15
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,8,0,selected_mixture,0.05,0.3333333333333333,0.06666666666666667,15
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,8,0,selected_mixture,0.1,0.2,0.06666666666666667,15
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,8,0,selected_mixture,0.2,0.2,0.06666666666666667,15
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,8,1,seed_equal,0.05,0.4,0.13333333333333333,15
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,8,1,seed_equal,0.1,0.3333333333333333,0.13333333333333333,15
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,8,1,seed_equal,0.2,0.26666666666666666,0.13333333333333333,15
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,8,1,selected_mixture,0.05,0.4,0.06666666666666667,15
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,8,1,selected_mixture,0.1,0.26666666666666666,0.06666666666666667,15
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,8,1,selected_mixture,0.2,0.26666666666666666,0.06666666666666667,15
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,4,0,seed_equal,0.05,0.631578947368421,0.2631578947368421,19
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,4,0,seed_equal,0.1,0.3684210526315789,0.2631578947368421,19
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,4,0,seed_equal,0.2,0.2631578947368421,0.2631578947368421,19
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,4,0,selected_mixture,0.05,0.5789473684210527,0.2631578947368421,19
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,4,0,selected_mixture,0.1,0.3157894736842105,0.2631578947368421,19
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,4,0,selected_mixture,0.2,0.2631578947368421,0.2631578947368421,19
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,4,1,seed_equal,0.05,0.6842105263157895,0.5263157894736842,19
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,4,1,seed_equal,0.1,0.5263157894736842,0.5263157894736842,19
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,4,1,seed_equal,0.2,0.5263157894736842,0.5263157894736842,19
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,4,1,selected_mixture,0.05,0.631578947368421,0.5263157894736842,19
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,4,1,selected_mixture,0.1,0.5263157894736842,0.5263157894736842,19
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,4,1,selected_mixture,0.2,0.5263157894736842,0.5263157894736842,19
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,8,0,seed_equal,0.05,0.6,0.0,15
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,8,0,seed_equal,0.1,0.2,0.0,15
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,8,0,seed_equal,0.2,0.0,0.0,15
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,8,0,selected_mixture,0.05,0.6,0.0,15
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,8,0,selected_mixture,0.1,0.2,0.0,15
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,8,0,selected_mixture,0.2,0.0,0.0,15
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,8,1,seed_equal,0.05,0.6,0.0,15
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,8,1,seed_equal,0.1,0.26666666666666666,0.0,15
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,8,1,seed_equal,0.2,0.0,0.0,15
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,8,1,selected_mixture,0.05,0.5333333333333333,0.0,15
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,8,1,selected_mixture,0.1,0.26666666666666666,0.0,15
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,8,1,selected_mixture,0.2,0.0,0.0,15
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,4,0,seed_equal,0.05,0.2,0.0,20
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,4,0,seed_equal,0.1,0.05,0.0,20
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,4,0,seed_equal,0.2,0.0,0.0,20
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,4,0,selected_mixture,0.05,0.2,0.0,20
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,4,0,selected_mixture,0.1,0.05,0.0,20
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,4,0,selected_mixture,0.2,0.0,0.0,20
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,4,1,seed_equal,0.05,0.3,0.0,20
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,4,1,seed_equal,0.1,0.05,0.0,20
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,4,1,seed_equal,0.2,0.0,0.0,20
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,4,1,selected_mixture,0.05,0.25,0.0,20
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,4,1,selected_mixture,0.1,0.05,0.0,20
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,4,1,selected_mixture,0.2,0.0,0.0,20
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,8,0,seed_equal,0.05,0.25,0.0,16
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,8,0,seed_equal,0.1,0.0625,0.0,16
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,8,0,seed_equal,0.2,0.0,0.0,16
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,8,0,selected_mixture,0.05,0.25,0.0,16
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,8,0,selected_mixture,0.1,0.0625,0.0,16
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,8,0,selected_mixture,0.2,0.0,0.0,16
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,8,1,seed_equal,0.05,0.1875,0.0,16
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,8,1,seed_equal,0.1,0.0,0.0,16
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,8,1,seed_equal,0.2,0.0,0.0,16
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,8,1,selected_mixture,0.05,0.1875,0.0,16
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,8,1,selected_mixture,0.1,0.0,0.0,16
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,8,1,selected_mixture,0.2,0.0,0.0,16
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,4,0,seed_equal,0.05,0.8421052631578947,0.42105263157894735,19
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,4,0,seed_equal,0.1,0.7368421052631579,0.42105263157894735,19
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,4,0,seed_equal,0.2,0.47368421052631576,0.42105263157894735,19
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,4,0,selected_mixture,0.05,0.8421052631578947,0.42105263157894735,19
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,4,0,selected_mixture,0.1,0.7368421052631579,0.42105263157894735,19
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,4,0,selected_mixture,0.2,0.47368421052631576,0.42105263157894735,19
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,4,1,seed_equal,0.05,0.9473684210526315,0.9473684210526315,19
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,4,1,seed_equal,0.1,0.9473684210526315,0.9473684210526315,19
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,4,1,seed_equal,0.2,0.9473684210526315,0.9473684210526315,19
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,4,1,selected_mixture,0.05,0.9473684210526315,0.5263157894736842,19
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,4,1,selected_mixture,0.1,0.9473684210526315,0.5263157894736842,19
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,4,1,selected_mixture,0.2,0.6842105263157895,0.5263157894736842,19
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,8,0,seed_equal,0.05,0.7333333333333333,0.26666666666666666,15
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,8,0,seed_equal,0.1,0.6,0.26666666666666666,15
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,8,0,seed_equal,0.2,0.3333333333333333,0.26666666666666666,15
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,8,0,selected_mixture,0.05,0.7333333333333333,0.26666666666666666,15
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,8,0,selected_mixture,0.1,0.6,0.26666666666666666,15
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,8,0,selected_mixture,0.2,0.3333333333333333,0.26666666666666666,15
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,8,1,seed_equal,0.05,0.8666666666666667,0.3333333333333333,15
