condition,k,cut,method,image_id,building,metric,real,prediction,abs_error,in_predictive_interval,mc_se
manual,8,0.1,seed_type4,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,terminal_singleton_fraction,0.08695652173913043,0.024456521739130436,0.0625,0.5,0.004598961173922228
manual,8,0.1,seed_type4,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,terminal_supported,1.0,1.9375,0.9375,1.0,0.10577610700021126
manual,8,0.1,seed_type4,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,terminal_within,0.027242955989775074,0.018110215227518968,0.009132740762256102,0.0,0.00031203122061160716
manual,8,0.1,seed_type4,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,diagnostic_stable100,0.0,0.46875,0.46875,1.0,0.08302866508521786
manual,8,0.1,seed_type4,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,diagnostic_stable80,0.0,0.734375,0.734375,1.0,0.07874893679512676
manual,8,0.1,seed_type4,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,diagnostic_stable_multimode80,0.0,0.734375,0.734375,1.0,0.07874893679512676
manual,8,0.1,seed_type4,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,half_count_tv,0.3277777777777777,0.20329861111111108,0.12447916666666663,0.5,0.01253764479837383
manual,8,0.1,seed_type4,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,half_output_mmd,0.1356518046574787,0.07876701857010449,0.05688478608737421,1.0,0.007090430316636082
manual,8,0.1,seed_type4,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,late_half_new,0.05,0.0,0.05,0.5,0.0
manual,8,0.1,seed_type4,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,late_quarter_new,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,late_repartition,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,terminal_modes,6.0,4.5,1.5,0.0,0.0
manual,8,0.1,seed_type4,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,terminal_point_disagreement,0.7192982456140351,0.653874269005848,0.08771929824561397,0.5,0.01073107058969152
manual,8,0.1,seed_type4,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,terminal_singleton_fraction,0.10526315789473684,0.029605263157894735,0.0756578947368421,0.5,0.005203686506353802
manual,8,0.1,seed_type4,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,terminal_supported,4.0,3.9375,0.0625,1.0,0.09887004362072224
manual,8,0.1,seed_type4,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,terminal_within,0.037298825015452654,0.01840708200468392,0.018891743010768732,0.0,0.0004907597557366624
manual,8,0.1,seed_type4,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,diagnostic_stable100,0.0,1.0,1.0,0.0,0.0
manual,8,0.1,seed_type4,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,diagnostic_stable80,0.0,1.0,1.0,0.0,0.0
manual,8,0.1,seed_type4,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,diagnostic_stable_multimode80,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,half_count_tv,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,half_output_mmd,0.08400052660274693,0.04014989521691068,0.043850631385836246,0.5,0.0042427477145554554
manual,8,0.1,seed_type4,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,late_half_new,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,late_quarter_new,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,late_repartition,0.05574320903268272,0.0,0.05574320903268272,0.0,0.0
manual,8,0.1,seed_type4,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,terminal_modes,2.0,1.0,1.0,0.0,0.0
manual,8,0.1,seed_type4,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,terminal_point_disagreement,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,terminal_singleton_fraction,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,terminal_supported,2.0,1.0,1.0,0.0,0.0
manual,8,0.1,seed_type4,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,terminal_within,0.03037294742482371,0.032602921075949726,0.006133380266927309,0.0,0.0003419330223549875
manual,8,0.1,seed_type4,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,diagnostic_stable100,0.0,0.296875,0.296875,1.0,0.0745129770021199
manual,8,0.1,seed_type4,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,diagnostic_stable80,0.0,0.890625,0.890625,1.0,0.05587516539365932
manual,8,0.1,seed_type4,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,diagnostic_stable_multimode80,0.0,0.890625,0.890625,1.0,0.05587516539365932
manual,8,0.1,seed_type4,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,half_count_tv,0.16666666666666669,0.16796875,0.10807291666666663,1.0,0.017683934031682832
manual,8,0.1,seed_type4,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,half_output_mmd,0.12718234739291945,0.12208775934651545,0.005094588046403989,1.0,0.011652857707026582
manual,8,0.1,seed_type4,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,late_half_new,0.4166666666666667,0.0,0.4166666666666667,0.0,0.0
manual,8,0.1,seed_type4,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,late_quarter_new,0.41666666666666663,0.0,0.41666666666666663,0.0,0.0
manual,8,0.1,seed_type4,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,late_repartition,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,terminal_modes,15.0,7.0,8.0,0.0,0.0
manual,8,0.1,seed_type4,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,terminal_point_disagreement,0.7282608695652174,0.5207767210144927,0.20748414855072467,0.0,0.008696777620927
manual,8,0.1,seed_type4,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,terminal_singleton_fraction,0.4166666666666667,0.04036458333333333,0.37630208333333337,0.0,0.005573031413995136
manual,8,0.1,seed_type4,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,terminal_supported,5.0,6.03125,1.03125,0.5,0.13375275393588326
manual,8,0.1,seed_type4,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,terminal_within,0.04384705318550281,0.008603315252826826,0.03524373793267599,0.0,0.0005229226527327983
manual,8,0.1,seed_type4,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,diagnostic_stable100,0.0,0.796875,0.796875,1.0,0.07149232966052776
manual,8,0.1,seed_type4,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,diagnostic_stable80,0.0,0.8125,0.8125,1.0,0.06973093511684711
manual,8,0.1,seed_type4,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,diagnostic_stable_multimode80,0.0,0.8125,0.8125,1.0,0.06973093511684711
manual,8,0.1,seed_type4,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,half_count_tv,0.16666666666666666,0.19270833333333334,0.078125,1.0,0.01806721103276864
manual,8,0.1,seed_type4,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,half_output_mmd,0.1788267251172416,0.09172078518943833,0.08710593992780327,0.5,0.009727505058020416
manual,8,0.1,seed_type4,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,late_half_new,0.29166666666666663,0.0,0.29166666666666663,0.0,0.0
manual,8,0.1,seed_type4,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,late_quarter_new,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
manual,8,0.1,seed_type4,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,late_repartition,0.0011904761904761904,0.0,0.0011904761904761904,0.5,0.0
manual,8,0.1,seed_type4,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,terminal_modes,9.0,3.5,5.5,0.0,0.0
manual,8,0.1,seed_type4,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,terminal_point_disagreement,0.6630434782608695,0.6072237318840581,0.0655570652173913,0.5,0.007619488630060824
manual,8,0.1,seed_type4,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,terminal_singleton_fraction,0.20833333333333334,0.0013020833333333333,0.20703125,0.0,0.0009057400307815786
manual,8,0.1,seed_type4,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,terminal_supported,4.0,3.46875,0.53125,0.5,0.021737760738757887
manual,8,0.1,seed_type4,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,terminal_within,0.05479655889546971,0.034904143414933655,0.019892415480536055,0.0,0.0008062890832189548
manual,8,0.1,seed_type4,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,diagnostic_stable100,0.0,0.15625,0.15625,1.0,0.056001098556911356
manual,8,0.1,seed_type4,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,diagnostic_stable80,0.0,0.859375,0.859375,0.5,0.05451068855239094
manual,8,0.1,seed_type4,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,diagnostic_stable_multimode80,0.0,0.859375,0.859375,0.5,0.05451068855239094
manual,8,0.1,seed_type4,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,half_count_tv,0.24999999999999997,0.1375,0.11249999999999996,0.5,0.01637891528158437
manual,8,0.1,seed_type4,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,half_output_mmd,0.16390906709684414,0.10658349217908536,0.057325574917758776,1.0,0.010937313402468125
manual,8,0.1,seed_type4,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,late_half_new,0.55,0.0,0.55,0.0,0.0
manual,8,0.1,seed_type4,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,late_quarter_new,0.4,0.0,0.4,0.0,0.0
manual,8,0.1,seed_type4,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,late_repartition,0.0009523809523809525,0.0,0.0009523809523809525,0.0,0.0
manual,8,0.1,seed_type4,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,terminal_modes,14.0,6.5,7.5,0.0,0.0
manual,8,0.1,seed_type4,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,terminal_point_disagreement,0.5321637426900585,0.359375,0.17278874269005853,0.5,0.015211145982567911
manual,8,0.1,seed_type4,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,terminal_singleton_fraction,0.5263157894736842,0.06085526315789473,0.46546052631578944,0.0,0.0073018658906535625
manual,8,0.1,seed_type4,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,terminal_supported,4.0,5.34375,1.34375,1.0,0.13873545192241768
manual,8,0.1,seed_type4,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,terminal_within,0.056858417391164616,0.01603341644041957,0.040825000950745045,0.0,0.0012814202250384852
manual,8,0.1,seed_type4,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,diagnostic_stable100,1.0,1.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,diagnostic_stable80,1.0,1.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,diagnostic_stable_multimode80,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,half_count_tv,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,half_output_mmd,0.0935835373849106,0.05563059144712973,0.04117955537507377,0.5,0.005873282894614944
manual,8,0.1,seed_type4,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,late_half_new,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,late_quarter_new,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,late_repartition,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,terminal_modes,1.0,1.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,terminal_point_disagreement,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,terminal_singleton_fraction,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,terminal_supported,1.0,1.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,terminal_within,0.03499528678397841,0.03197979458338916,0.0030154922005892516,0.5,0.0002943770077969369
manual,8,0.1,seed_type4,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,diagnostic_stable100,0.0,0.140625,0.140625,1.0,0.06230607631510504
manual,8,0.1,seed_type4,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,diagnostic_stable80,0.0,0.6875,0.6875,1.0,0.08302866508521786
manual,8,0.1,seed_type4,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,diagnostic_stable_multimode80,0.0,0.6875,0.6875,1.0,0.08302866508521786
manual,8,0.1,seed_type4,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,half_count_tv,0.33333333333333337,0.24869791666666666,0.08463541666666669,1.0,0.016140724213028715
manual,8,0.1,seed_type4,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,half_output_mmd,0.17754274230044034,0.0999950465024283,0.07754769579801205,1.0,0.008453494335277596
manual,8,0.1,seed_type4,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,late_half_new,0.4166666666666667,0.0,0.4166666666666667,0.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,late_quarter_new,0.25,0.0,0.25,0.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,late_repartition,0.0019834284708426585,0.0,0.0019834284708426585,0.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,terminal_modes,17.0,7.0,10.0,0.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,terminal_point_disagreement,0.8695652173913043,0.7643229166666667,0.10524230072463764,0.0,0.004608749335505596
manual,8,0.1,seed_type4,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,terminal_singleton_fraction,0.5,0.04817708333333333,0.4518229166666667,0.0,0.005640814444740915
manual,8,0.1,seed_type4,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,terminal_supported,5.0,5.84375,0.84375,1.0,0.13537954667378196
manual,8,0.1,seed_type4,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,terminal_within,0.05649596904113045,0.005326486396609948,0.05116948264452051,0.0,0.0004498779332926505
manual,8,0.1,seed_type4,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,diagnostic_stable100,1.0,0.984375,0.015625,1.0,0.015625
manual,8,0.1,seed_type4,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,diagnostic_stable80,1.0,1.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,diagnostic_stable_multimode80,1.0,0.484375,0.515625,0.5,0.015625
manual,8,0.1,seed_type4,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,half_count_tv,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,half_output_mmd,0.11939115179928683,0.05667712586705186,0.06271402593223496,1.0,0.007289842204629637
manual,8,0.1,seed_type4,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,late_half_new,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,late_quarter_new,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,late_repartition,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,terminal_modes,2.0,1.5,0.5,0.5,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,terminal_point_disagreement,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,terminal_singleton_fraction,0.0,0.0006510416666666666,0.0006510416666666666,1.0,0.0006510416666666665
manual,8,0.1,seed_type4,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,terminal_supported,2.0,1.484375,0.515625,0.5,0.015625
manual,8,0.1,seed_type4,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,terminal_within,0.040038754369123325,0.03440815855118811,0.005630595817935215,0.0,0.0002651146375107296
manual,8,0.1,seed_type4,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,diagnostic_stable100,0.0,0.609375,0.609375,0.5,0.03712429400871027
manual,8,0.1,seed_type4,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,diagnostic_stable80,0.0,1.0,1.0,0.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,diagnostic_stable_multimode80,0.0,0.984375,0.984375,0.0,0.015625
manual,8,0.1,seed_type4,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,half_count_tv,0.08333333333333333,0.03255208333333333,0.05078125,0.5,0.0036154044107871834
manual,8,0.1,seed_type4,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,half_output_mmd,0.10838456779281869,0.07964913878906221,0.02873542900375648,1.0,0.009084001218485665
manual,8,0.1,seed_type4,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,late_half_new,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,late_quarter_new,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,late_repartition,0.04688825822726751,0.0,0.04688825822726751,0.0,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,terminal_modes,4.0,3.0,1.0,0.5,0.0
manual,8,0.1,seed_type4,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,terminal_point_disagreement,0.16304347826086957,0.07048233695652173,0.09256114130434784,0.5,0.0053565198368097314
manual,8,0.1,seed_type4,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,terminal_singleton_fraction,0.08333333333333333,0.023437499999999997,0.05989583333333333,0.5,0.0029209238324451794
manual,8,0.1,seed_type4,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,terminal_supported,2.0,2.4375,0.4375,1.0,0.0701021719786843
manual,8,0.1,seed_type4,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,terminal_within,0.0451284858635886,0.03386716294652053,0.011261322917068068,0.0,0.00043149159893861246
manual,8,0.1,seed_type4,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,diagnostic_stable100,1.0,0.953125,0.046875,1.0,0.0261757301866911
manual,8,0.1,seed_type4,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,diagnostic_stable80,1.0,0.953125,0.046875,1.0,0.0261757301866911
manual,8,0.1,seed_type4,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,diagnostic_stable_multimode80,1.0,0.453125,0.546875,0.5,0.0261757301866911
manual,8,0.1,seed_type4,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,half_count_tv,0.1742424242424242,0.05871212121212121,0.11553030303030301,0.5,0.007820017525665848
manual,8,0.1,seed_type4,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,half_output_mmd,0.08920792507293562,0.06272563452029449,0.026482290552641133,0.5,0.006848336838121155
manual,8,0.1,seed_type4,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,late_half_new,0.041666666666666664,0.0,0.041666666666666664,0.5,0.0
manual,8,0.1,seed_type4,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,late_quarter_new,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,late_repartition,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,terminal_modes,2.0,1.5,0.5,0.5,0.0
manual,8,0.1,seed_type4,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,terminal_point_disagreement,0.16600790513833993,0.16143774703557312,0.16143774703557312,0.0,0.0068738508290397855
manual,8,0.1,seed_type4,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,terminal_singleton_fraction,0.0,0.0,0.0,1.0,0.0
manual,8,0.1,seed_type4,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,terminal_supported,2.0,1.5,0.5,0.5,0.0
manual,8,0.1,seed_type4,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,terminal_within,0.02622930348976171,0.02514739134881856,0.0033061025397700776,0.5,0.000361662338242805
manual,8,0.1,seed_type4,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,diagnostic_stable100,0.0,0.609375,0.609375,1.0,0.08720171933875884
