condition,outer_building,k,family,selected,status,validation_images,inner_losses
semi,X7HyMhZNoso,8,selected_person,seed_person_t01,training_inner_building_selected,17,"{""seed_equal"": 0.644567455024285, ""seed_person_t01"": 0.6313619577780537, ""seed_person_t025"": 0.6352731920146554, ""seed_person_t05"": 0.6389773337892791}"
semi,X7HyMhZNoso,8,selected_context,seed_context_t01,training_inner_building_selected,17,"{""seed_equal"": 0.644567455024285, ""seed_person_t025"": 0.6352731920146554, ""seed_context_t01"": 0.6327628795091947, ""seed_context_t025"": 0.6390419068866338, ""seed_context_t05"": 0.6416287965681288}"
semi,X7HyMhZNoso,8,selected_type,seed_type4,training_inner_building_selected,17,"{""seed_equal"": 0.644567455024285, ""seed_type2"": 0.6410294380236183, ""seed_type3"": 0.6414024251799588, ""seed_type4"": 0.6368446820998465}"
semi,X7HyMhZNoso,8,selected_mixture,joint_model25,training_inner_building_selected,17,"{""seed_equal"": 0.644567455024285, ""seed_model_uniform10"": 0.6371194924965675, ""seed_model_uniform25"": 0.6355926385311477, ""joint_model10"": 0.6311673741658334, ""joint_model25"": 0.6288009434393002}"
semi,Z6MFQCViBuw,2,selected_person,seed_person_t025,training_inner_building_selected,39,"{""seed_equal"": 0.9217790518660359, ""seed_person_t01"": 0.9249393845800318, ""seed_person_t025"": 0.9135890112856114, ""seed_person_t05"": 0.9154632417346852}"
semi,Z6MFQCViBuw,2,selected_context,seed_person_t025,training_inner_building_selected,39,"{""seed_equal"": 0.9217790518660359, ""seed_person_t025"": 0.9135890112856114, ""seed_context_t01"": 0.9145386736352046, ""seed_context_t025"": 0.9169859540669626, ""seed_context_t05"": 0.9190522281686432}"
semi,Z6MFQCViBuw,2,selected_type,seed_type2,training_inner_building_selected,39,"{""seed_equal"": 0.9217790518660359, ""seed_type2"": 0.9192485202148475, ""seed_type3"": 0.9244291429602833, ""seed_type4"": 0.9279111752516405}"
semi,Z6MFQCViBuw,2,selected_mixture,joint_model25,training_inner_building_selected,39,"{""seed_equal"": 0.9217790518660359, ""seed_model_uniform10"": 0.8689527879125385, ""seed_model_uniform25"": 0.8157982755482137, ""joint_model10"": 0.8636900167839833, ""joint_model25"": 0.8093055651806532}"
semi,Z6MFQCViBuw,4,selected_person,seed_person_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6813367559628203, ""seed_person_t01"": 0.6567360191440544, ""seed_person_t025"": 0.6646838594266766, ""seed_person_t05"": 0.6714859232490435}"
semi,Z6MFQCViBuw,4,selected_context,seed_context_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6813367559628203, ""seed_person_t025"": 0.6646838594266766, ""seed_context_t01"": 0.6623341284326801, ""seed_context_t025"": 0.6719412766729022, ""seed_context_t05"": 0.6762662691431687}"
semi,Z6MFQCViBuw,4,selected_type,seed_type4,training_inner_building_selected,17,"{""seed_equal"": 0.6813367559628203, ""seed_type2"": 0.6795178067836153, ""seed_type3"": 0.6767070470415176, ""seed_type4"": 0.6683710499341737}"
semi,Z6MFQCViBuw,4,selected_mixture,joint_model25,training_inner_building_selected,17,"{""seed_equal"": 0.6813367559628203, ""seed_model_uniform10"": 0.656993595250924, ""seed_model_uniform25"": 0.6332680445295724, ""joint_model10"": 0.6477764998380315, ""joint_model25"": 0.6240008735831302}"
semi,Z6MFQCViBuw,6,selected_person,seed_person_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6382427564849422, ""seed_person_t01"": 0.6226310973021616, ""seed_person_t025"": 0.6277471429974749, ""seed_person_t05"": 0.6320462569065912}"
semi,Z6MFQCViBuw,6,selected_context,seed_context_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6382427564849422, ""seed_person_t025"": 0.6277471429974749, ""seed_context_t01"": 0.6247617162747606, ""seed_context_t025"": 0.6318127956137022, ""seed_context_t05"": 0.6348184221730496}"
semi,Z6MFQCViBuw,6,selected_type,seed_type4,training_inner_building_selected,17,"{""seed_equal"": 0.6382427564849422, ""seed_type2"": 0.6383558697947446, ""seed_type3"": 0.6369703901612622, ""seed_type4"": 0.6269153139951424}"
semi,Z6MFQCViBuw,6,selected_mixture,joint_model25,training_inner_building_selected,17,"{""seed_equal"": 0.6382427564849422, ""seed_model_uniform10"": 0.6232924944563827, ""seed_model_uniform25"": 0.6119356509367372, ""joint_model10"": 0.6173779402666129, ""joint_model25"": 0.606283823012874}"
semi,Z6MFQCViBuw,8,selected_person,seed_person_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6325223496180099, ""seed_person_t01"": 0.6210589087962799, ""seed_person_t025"": 0.6240051355258549, ""seed_person_t05"": 0.6273176414293853}"
semi,Z6MFQCViBuw,8,selected_context,seed_context_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6325223496180099, ""seed_person_t025"": 0.6240051355258549, ""seed_context_t01"": 0.6216549488761973, ""seed_context_t025"": 0.6274361556907087, ""seed_context_t05"": 0.6298245221728783}"
semi,Z6MFQCViBuw,8,selected_type,seed_type4,training_inner_building_selected,17,"{""seed_equal"": 0.6325223496180099, ""seed_type2"": 0.6320153115497016, ""seed_type3"": 0.6310951730168313, ""seed_type4"": 0.6276715856424806}"
semi,Z6MFQCViBuw,8,selected_mixture,joint_model25,training_inner_building_selected,17,"{""seed_equal"": 0.6325223496180099, ""seed_model_uniform10"": 0.6255423744007408, ""seed_model_uniform25"": 0.6242020334667643, ""joint_model10"": 0.619959695724708, ""joint_model25"": 0.6176752972687355}"
semi,b8cTxDM8gDG,2,selected_person,seed_person_t025,training_inner_building_selected,41,"{""seed_equal"": 0.8953722449597475, ""seed_person_t01"": 0.894690837172936, ""seed_person_t025"": 0.8858867092959747, ""seed_person_t05"": 0.888434299572099}"
semi,b8cTxDM8gDG,2,selected_context,seed_context_t01,training_inner_building_selected,41,"{""seed_equal"": 0.8953722449597475, ""seed_person_t025"": 0.8858867092959747, ""seed_context_t01"": 0.8852978469166987, ""seed_context_t025"": 0.8892887541520489, ""seed_context_t05"": 0.8919678386721132}"
semi,b8cTxDM8gDG,2,selected_type,seed_type3,training_inner_building_selected,41,"{""seed_equal"": 0.8953722449597475, ""seed_type2"": 0.8945556255818689, ""seed_type3"": 0.893334518799998, ""seed_type4"": 0.9038580144822232}"
semi,b8cTxDM8gDG,2,selected_mixture,joint_model25,training_inner_building_selected,41,"{""seed_equal"": 0.8953722449597475, ""seed_model_uniform10"": 0.844336487279463, ""seed_model_uniform25"": 0.7946570470725192, ""joint_model10"": 0.8382820533017183, ""joint_model25"": 0.7878358719179714}"
semi,b8cTxDM8gDG,4,selected_person,seed_person_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6833499942268177, ""seed_person_t01"": 0.6515521873492348, ""seed_person_t025"": 0.6638691312676441, ""seed_person_t05"": 0.6721805440685874}"
semi,b8cTxDM8gDG,4,selected_context,seed_context_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6833499942268177, ""seed_person_t025"": 0.6638691312676441, ""seed_context_t01"": 0.6617654335952794, ""seed_context_t025"": 0.6727637681397676, ""seed_context_t05"": 0.6776706519002544}"
semi,b8cTxDM8gDG,4,selected_type,seed_type4,training_inner_building_selected,17,"{""seed_equal"": 0.6833499942268177, ""seed_type2"": 0.6751779348148492, ""seed_type3"": 0.6746832802857996, ""seed_type4"": 0.6693310067538234}"
semi,b8cTxDM8gDG,4,selected_mixture,joint_model25,training_inner_building_selected,17,"{""seed_equal"": 0.6833499942268177, ""seed_model_uniform10"": 0.6582865057333411, ""seed_model_uniform25"": 0.6340744085800291, ""joint_model10"": 0.6483150261883437, ""joint_model25"": 0.624155034415975}"
semi,b8cTxDM8gDG,6,selected_person,seed_person_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6389591833616806, ""seed_person_t01"": 0.6172335680146828, ""seed_person_t025"": 0.6257581949402531, ""seed_person_t05"": 0.6313019273041669}"
semi,b8cTxDM8gDG,6,selected_context,seed_context_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6389591833616806, ""seed_person_t025"": 0.6257581949402531, ""seed_context_t01"": 0.6214440173365477, ""seed_context_t025"": 0.6305400805564687, ""seed_context_t05"": 0.6344486020549822}"
semi,b8cTxDM8gDG,6,selected_type,seed_type4,training_inner_building_selected,17,"{""seed_equal"": 0.6389591833616806, ""seed_type2"": 0.6317394551223156, ""seed_type3"": 0.6329558477226204, ""seed_type4"": 0.6280920228870271}"
semi,b8cTxDM8gDG,6,selected_mixture,joint_model25,training_inner_building_selected,17,"{""seed_equal"": 0.6389591833616806, ""seed_model_uniform10"": 0.6250135347394781, ""seed_model_uniform25"": 0.6152594269267689, ""joint_model10"": 0.6177235251017263, ""joint_model25"": 0.6086007264291969}"
semi,b8cTxDM8gDG,8,selected_person,seed_person_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6400935175422642, ""seed_person_t01"": 0.6261741527401459, ""seed_person_t025"": 0.6302411790282321, ""seed_person_t05"": 0.634062057743246}"
semi,b8cTxDM8gDG,8,selected_context,seed_context_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6400935175422642, ""seed_person_t025"": 0.6302411790282321, ""seed_context_t01"": 0.627299695378741, ""seed_context_t025"": 0.6340847665843964, ""seed_context_t05"": 0.6368995799104137}"
semi,b8cTxDM8gDG,8,selected_type,seed_type4,training_inner_building_selected,17,"{""seed_equal"": 0.6400935175422642, ""seed_type2"": 0.6376104806905045, ""seed_type3"": 0.6377700867273925, ""seed_type4"": 0.635100817528562}"
semi,b8cTxDM8gDG,8,selected_mixture,joint_model25,training_inner_building_selected,17,"{""seed_equal"": 0.6400935175422642, ""seed_model_uniform10"": 0.6331796012448517, ""seed_model_uniform25"": 0.6322251147075862, ""joint_model10"": 0.6269467145671858, ""joint_model25"": 0.6249886673588162}"
semi,e9zR4mvMWw7,2,selected_person,seed_person_t025,training_inner_building_selected,37,"{""seed_equal"": 0.9246703926511325, ""seed_person_t01"": 0.9190147445224516, ""seed_person_t025"": 0.9126283155883455, ""seed_person_t05"": 0.9164533999604871}"
semi,e9zR4mvMWw7,2,selected_context,seed_person_t025,training_inner_building_selected,37,"{""seed_equal"": 0.9246703926511325, ""seed_person_t025"": 0.9126283155883455, ""seed_context_t01"": 0.9153584541374573, ""seed_context_t025"": 0.9195078882208516, ""seed_context_t05"": 0.9218414294511066}"
semi,e9zR4mvMWw7,2,selected_type,seed_type3,training_inner_building_selected,37,"{""seed_equal"": 0.9246703926511325, ""seed_type2"": 0.9308268273513365, ""seed_type3"": 0.9231055197169348, ""seed_type4"": 0.9356294119000579}"
semi,e9zR4mvMWw7,2,selected_mixture,joint_model25,training_inner_building_selected,37,"{""seed_equal"": 0.9246703926511325, ""seed_model_uniform10"": 0.8715927883568474, ""seed_model_uniform25"": 0.8203879068074266, ""joint_model10"": 0.8662315324277788, ""joint_model25"": 0.8142775091652095}"
semi,e9zR4mvMWw7,4,selected_person,seed_person_t01,training_inner_building_selected,13,"{""seed_equal"": 0.7325437494942465, ""seed_person_t01"": 0.7199761476190513, ""seed_person_t025"": 0.7206283636716585, ""seed_person_t05"": 0.7251944292967092}"
semi,e9zR4mvMWw7,4,selected_context,seed_person_t025,training_inner_building_selected,13,"{""seed_equal"": 0.7325437494942465, ""seed_person_t025"": 0.7206283636716585, ""seed_context_t01"": 0.7218666311431844, ""seed_context_t025"": 0.7275699354849655, ""seed_context_t05"": 0.7299277789007537}"
semi,e9zR4mvMWw7,4,selected_type,seed_type3,training_inner_building_selected,13,"{""seed_equal"": 0.7325437494942465, ""seed_type2"": 0.7279365180871058, ""seed_type3"": 0.719176791509526, ""seed_type4"": 0.7274214190016713}"
semi,e9zR4mvMWw7,4,selected_mixture,joint_model25,training_inner_building_selected,13,"{""seed_equal"": 0.7325437494942465, ""seed_model_uniform10"": 0.7078834414121218, ""seed_model_uniform25"": 0.6845509850294355, ""joint_model10"": 0.7024009397639251, ""joint_model25"": 0.6782936789020131}"
semi,e9zR4mvMWw7,6,selected_person,seed_person_t025,training_inner_building_selected,13,"{""seed_equal"": 0.6806402247309156, ""seed_person_t01"": 0.6736922510441273, ""seed_person_t025"": 0.6730734325880803, ""seed_person_t05"": 0.6758683114618438}"
semi,e9zR4mvMWw7,6,selected_context,seed_person_t025,training_inner_building_selected,13,"{""seed_equal"": 0.6806402247309156, ""seed_person_t025"": 0.6730734325880803, ""seed_context_t01"": 0.6735246928063241, ""seed_context_t025"": 0.6772009851516659, ""seed_context_t05"": 0.6788128522157911}"
semi,e9zR4mvMWw7,6,selected_type,seed_type3,training_inner_building_selected,13,"{""seed_equal"": 0.6806402247309156, ""seed_type2"": 0.6783953142279251, ""seed_type3"": 0.6727775234484294, ""seed_type4"": 0.6769860141982111}"
semi,e9zR4mvMWw7,6,selected_mixture,joint_model25,training_inner_building_selected,13,"{""seed_equal"": 0.6806402247309156, ""seed_model_uniform10"": 0.6668897287245715, ""seed_model_uniform25"": 0.6578239189109201, ""joint_model10"": 0.6642453554962208, ""joint_model25"": 0.6558696048033797}"
semi,e9zR4mvMWw7,8,selected_person,seed_person_t025,training_inner_building_selected,13,"{""seed_equal"": 0.684940463005007, ""seed_person_t01"": 0.6785897614496823, ""seed_person_t025"": 0.6781816849990611, ""seed_person_t05"": 0.6806507336978622}"
semi,e9zR4mvMWw7,8,selected_context,seed_person_t025,training_inner_building_selected,13,"{""seed_equal"": 0.684940463005007, ""seed_person_t025"": 0.6781816849990611, ""seed_context_t01"": 0.6786105185748537, ""seed_context_t025"": 0.6819558596839058, ""seed_context_t05"": 0.6833621340937472}"
semi,e9zR4mvMWw7,8,selected_type,seed_type3,training_inner_building_selected,13,"{""seed_equal"": 0.684940463005007, ""seed_type2"": 0.6847974440962891, ""seed_type3"": 0.6783044296703292, ""seed_type4"": 0.6802902084959492}"
semi,e9zR4mvMWw7,8,selected_mixture,joint_model25,training_inner_building_selected,13,"{""seed_equal"": 0.684940463005007, ""seed_model_uniform10"": 0.6766377411077614, ""seed_model_uniform25"": 0.674264480704378, ""joint_model10"": 0.6728158110197777, ""joint_model25"": 0.6691829544319579}"
semi,q9vSo1VnCiC,2,selected_person,seed_person_t025,training_inner_building_selected,39,"{""seed_equal"": 0.8735668675706955, ""seed_person_t01"": 0.8669314162445477, ""seed_person_t025"": 0.8629469496978512, ""seed_person_t05"": 0.86656830696959}"
semi,q9vSo1VnCiC,2,selected_context,seed_person_t025,training_inner_building_selected,39,"{""seed_equal"": 0.8735668675706955, ""seed_person_t025"": 0.8629469496978512, ""seed_context_t01"": 0.8642388642527695, ""seed_context_t025"": 0.8685532588585055, ""seed_context_t05"": 0.8708393899538075}"
semi,q9vSo1VnCiC,2,selected_type,seed_type3,training_inner_building_selected,39,"{""seed_equal"": 0.8735668675706955, ""seed_type2"": 0.8756764227134369, ""seed_type3"": 0.870647486222537, ""seed_type4"": 0.8819081919936622}"
semi,q9vSo1VnCiC,2,selected_mixture,joint_model25,training_inner_building_selected,39,"{""seed_equal"": 0.8735668675706955, ""seed_model_uniform10"": 0.8239574752791068, ""seed_model_uniform25"": 0.7756785533723838, ""joint_model10"": 0.8185593672242556, ""joint_model25"": 0.7693048397616362}"
semi,q9vSo1VnCiC,4,selected_person,seed_person_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6905073366622734, ""seed_person_t01"": 0.6770109540847211, ""seed_person_t025"": 0.6776182781975154, ""seed_person_t05"": 0.682521860308047}"
semi,q9vSo1VnCiC,4,selected_context,seed_person_t025,training_inner_building_selected,17,"{""seed_equal"": 0.6905073366622734, ""seed_person_t025"": 0.6776182781975154, ""seed_context_t01"": 0.6776963872973885, ""seed_context_t025"": 0.6841874510974403, ""seed_context_t05"": 0.6871168303057648}"
semi,q9vSo1VnCiC,4,selected_type,seed_type3,training_inner_building_selected,17,"{""seed_equal"": 0.6905073366622734, ""seed_type2"": 0.6882990403655852, ""seed_type3"": 0.6793724273374797, ""seed_type4"": 0.6869198625794944}"
semi,q9vSo1VnCiC,4,selected_mixture,joint_model25,training_inner_building_selected,17,"{""seed_equal"": 0.6905073366622734, ""seed_model_uniform10"": 0.6645668635035019, ""seed_model_uniform25"": 0.6390724313431103, ""joint_model10"": 0.6581569699591537, ""joint_model25"": 0.6323354752965032}"
semi,q9vSo1VnCiC,6,selected_person,seed_person_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6472455757168708, ""seed_person_t01"": 0.6324699059794595, ""seed_person_t025"": 0.6365685079326314, ""seed_person_t05"": 0.6409062810104097}"
semi,q9vSo1VnCiC,6,selected_context,seed_context_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6472455757168708, ""seed_person_t025"": 0.6365685079326314, ""seed_context_t01"": 0.635428266957616, ""seed_context_t025"": 0.6417341617190209, ""seed_context_t05"": 0.6443498232330863}"
semi,q9vSo1VnCiC,6,selected_type,seed_type3,training_inner_building_selected,17,"{""seed_equal"": 0.6472455757168708, ""seed_type2"": 0.6456059451467362, ""seed_type3"": 0.6404924029285012, ""seed_type4"": 0.6427994956798446}"
semi,q9vSo1VnCiC,6,selected_mixture,joint_model25,training_inner_building_selected,17,"{""seed_equal"": 0.6472455757168708, ""seed_model_uniform10"": 0.6333072580342054, ""seed_model_uniform25"": 0.6234010269456338, ""joint_model10"": 0.6282491025448744, ""joint_model25"": 0.6186313605086734}"
semi,q9vSo1VnCiC,8,selected_person,seed_person_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6396656123470212, ""seed_person_t01"": 0.6291878361649651, ""seed_person_t025"": 0.6312802054317819, ""seed_person_t05"": 0.6345828398397637}"
semi,q9vSo1VnCiC,8,selected_context,seed_context_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6396656123470212, ""seed_person_t025"": 0.6312802054317819, ""seed_context_t01"": 0.629888158961166, ""seed_context_t025"": 0.6352636800938879, ""seed_context_t05"": 0.6373641322445257}"
semi,q9vSo1VnCiC,8,selected_type,seed_type4,training_inner_building_selected,17,"{""seed_equal"": 0.6396656123470212, ""seed_type2"": 0.6417438801274338, ""seed_type3"": 0.6379274177997959, ""seed_type4"": 0.6378905278141415}"
semi,q9vSo1VnCiC,8,selected_mixture,joint_model25,training_inner_building_selected,17,"{""seed_equal"": 0.6396656123470212, ""seed_model_uniform10"": 0.6322108961741818, ""seed_model_uniform25"": 0.6304650767318115, ""joint_model10"": 0.6272073482392118, ""joint_model25"": 0.6244871745167182}"
semi,rPc6DW4iMge,2,selected_person,seed_person_t025,training_inner_building_selected,41,"{""seed_equal"": 0.8807323072688352, ""seed_person_t01"": 0.8753861434340305, ""seed_person_t025"": 0.8704194171315176, ""seed_person_t05"": 0.8738324447932392}"
semi,rPc6DW4iMge,2,selected_context,seed_context_t01,training_inner_building_selected,41,"{""seed_equal"": 0.8807323072688352, ""seed_person_t025"": 0.8704194171315176, ""seed_context_t01"": 0.8685660866701334, ""seed_context_t025"": 0.8742163431855361, ""seed_context_t05"": 0.8771936673131546}"
semi,rPc6DW4iMge,2,selected_type,seed_type2,training_inner_building_selected,41,"{""seed_equal"": 0.8807323072688352, ""seed_type2"": 0.8803271583659138, ""seed_type3"": 0.8997379854319374, ""seed_type4"": 0.8874319046024765}"
semi,rPc6DW4iMge,2,selected_mixture,joint_model25,training_inner_building_selected,41,"{""seed_equal"": 0.8807323072688352, ""seed_model_uniform10"": 0.831656434829077, ""seed_model_uniform25"": 0.7843440132170346, ""joint_model10"": 0.825124853186911, ""joint_model25"": 0.7773090694766847}"
semi,rPc6DW4iMge,4,selected_person,seed_person_t01,training_inner_building_selected,17,"{""seed_equal"": 0.663905792749947, ""seed_person_t01"": 0.6436948084274255, ""seed_person_t025"": 0.649599742435425, ""seed_person_t05"": 0.6553689506997614}"
semi,rPc6DW4iMge,4,selected_context,seed_context_t01,training_inner_building_selected,17,"{""seed_equal"": 0.663905792749947, ""seed_person_t025"": 0.649599742435425, ""seed_context_t01"": 0.6457032014707216, ""seed_context_t025"": 0.6545554856230857, ""seed_context_t05"": 0.6587933927816013}"
semi,rPc6DW4iMge,4,selected_type,seed_type4,training_inner_building_selected,17,"{""seed_equal"": 0.663905792749947, ""seed_type2"": 0.6623420574589294, ""seed_type3"": 0.6586687563232143, ""seed_type4"": 0.6581206915963855}"
semi,rPc6DW4iMge,4,selected_mixture,joint_model25,training_inner_building_selected,17,"{""seed_equal"": 0.663905792749947, ""seed_model_uniform10"": 0.6389912459547006, ""seed_model_uniform25"": 0.6147581781718378, ""joint_model10"": 0.6302386613814562, ""joint_model25"": 0.6065481136077183}"
semi,rPc6DW4iMge,6,selected_person,seed_person_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6169302440682157, ""seed_person_t01"": 0.6035501108491296, ""seed_person_t025"": 0.6074121654914094, ""seed_person_t05"": 0.6111511865186523}"
semi,rPc6DW4iMge,6,selected_context,seed_context_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6169302440682157, ""seed_person_t025"": 0.6074121654914094, ""seed_context_t01"": 0.6052795288015637, ""seed_context_t025"": 0.6108378422782037, ""seed_context_t05"": 0.6135719262433861}"
semi,rPc6DW4iMge,6,selected_type,seed_type4,training_inner_building_selected,17,"{""seed_equal"": 0.6169302440682157, ""seed_type2"": 0.6153310231523196, ""seed_type3"": 0.6147905516437312, ""seed_type4"": 0.613251551271349}"
semi,rPc6DW4iMge,6,selected_mixture,joint_model25,training_inner_building_selected,17,"{""seed_equal"": 0.6169302440682157, ""seed_model_uniform10"": 0.6038062745845406, ""seed_model_uniform25"": 0.5949068665827438, ""joint_model10"": 0.5987162098927176, ""joint_model25"": 0.5907276089689971}"
semi,rPc6DW4iMge,8,selected_person,seed_person_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6200159718067543, ""seed_person_t01"": 0.6089353274969879, ""seed_person_t025"": 0.61174687865847, ""seed_person_t05"": 0.614963383190715}"
semi,rPc6DW4iMge,8,selected_context,seed_person_t025,training_inner_building_selected,17,"{""seed_equal"": 0.6200159718067543, ""seed_person_t025"": 0.61174687865847, ""seed_context_t01"": 0.613070881072326, ""seed_context_t025"": 0.6164565466069979, ""seed_context_t05"": 0.6180584082412117}"
semi,rPc6DW4iMge,8,selected_type,seed_type4,training_inner_building_selected,17,"{""seed_equal"": 0.6200159718067543, ""seed_type2"": 0.6199747041426706, ""seed_type3"": 0.6226911413105034, ""seed_type4"": 0.6191888312468199}"
semi,rPc6DW4iMge,8,selected_mixture,joint_model25,training_inner_building_selected,17,"{""seed_equal"": 0.6200159718067543, ""seed_model_uniform10"": 0.6143872048018121, ""seed_model_uniform25"": 0.6147424962100454, ""joint_model10"": 0.6106832442292928, ""joint_model25"": 0.6105641777763071}"
semi,uNb9QFRL6hY,2,selected_person,seed_person_t025,training_inner_building_selected,35,"{""seed_equal"": 0.8526794219774412, ""seed_person_t01"": 0.8560117748304286, ""seed_person_t025"": 0.8460418564834087, ""seed_person_t05"": 0.8475950112371474}"
semi,uNb9QFRL6hY,2,selected_context,seed_context_t01,training_inner_building_selected,35,"{""seed_equal"": 0.8526794219774412, ""seed_person_t025"": 0.8460418564834087, ""seed_context_t01"": 0.8430420478160524, ""seed_context_t025"": 0.847296023462389, ""seed_context_t05"": 0.8497315607649343}"
semi,uNb9QFRL6hY,2,selected_type,seed_type2,training_inner_building_selected,35,"{""seed_equal"": 0.8526794219774412, ""seed_type2"": 0.8523100724297156, ""seed_type3"": 0.8676232860633992, ""seed_type4"": 0.8694028005268074}"
semi,uNb9QFRL6hY,2,selected_mixture,joint_model25,training_inner_building_selected,35,"{""seed_equal"": 0.8526794219774412, ""seed_model_uniform10"": 0.8027720556192218, ""seed_model_uniform25"": 0.7549667437937477, ""joint_model10"": 0.7971742399107075, ""joint_model25"": 0.7485299079713711}"
semi,uNb9QFRL6hY,4,selected_person,seed_person_t01,training_inner_building_selected,17,"{""seed_equal"": 0.682705317974854, ""seed_person_t01"": 0.6647215242394213, ""seed_person_t025"": 0.6670414283063221, ""seed_person_t05"": 0.6730793028251526}"
semi,uNb9QFRL6hY,4,selected_context,seed_context_t01,training_inner_building_selected,17,"{""seed_equal"": 0.682705317974854, ""seed_person_t025"": 0.6670414283063221, ""seed_context_t01"": 0.6639165173304722, ""seed_context_t025"": 0.6729345844484688, ""seed_context_t05"": 0.6773617780929299}"
semi,uNb9QFRL6hY,4,selected_type,seed_type4,training_inner_building_selected,17,"{""seed_equal"": 0.682705317974854, ""seed_type2"": 0.6761037117724407, ""seed_type3"": 0.6775046272482127, ""seed_type4"": 0.6757733735955559}"
semi,uNb9QFRL6hY,4,selected_mixture,joint_model25,training_inner_building_selected,17,"{""seed_equal"": 0.682705317974854, ""seed_model_uniform10"": 0.6576418570139336, ""seed_model_uniform25"": 0.632880928280903, ""joint_model10"": 0.6483333311697593, ""joint_model25"": 0.6240799134260101}"
semi,uNb9QFRL6hY,6,selected_person,seed_person_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6374616486230726, ""seed_person_t01"": 0.6171497219692351, ""seed_person_t025"": 0.6236782314773484, ""seed_person_t05"": 0.629401887001118}"
semi,uNb9QFRL6hY,6,selected_context,seed_context_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6374616486230726, ""seed_person_t025"": 0.6236782314773484, ""seed_context_t01"": 0.6211951295918995, ""seed_context_t025"": 0.629590818365261, ""seed_context_t05"": 0.6332597278722332}"
semi,uNb9QFRL6hY,6,selected_type,seed_type4,training_inner_building_selected,17,"{""seed_equal"": 0.6374616486230726, ""seed_type2"": 0.6318870400542831, ""seed_type3"": 0.6317693948888996, ""seed_type4"": 0.6294473710819222}"
semi,uNb9QFRL6hY,6,selected_mixture,joint_model25,training_inner_building_selected,17,"{""seed_equal"": 0.6374616486230726, ""seed_model_uniform10"": 0.6238945896980815, ""seed_model_uniform25"": 0.6140758606957881, ""joint_model10"": 0.6167803347966587, ""joint_model25"": 0.6077719392428123}"
semi,uNb9QFRL6hY,8,selected_person,seed_person_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6388428918240481, ""seed_person_t01"": 0.628038966815813, ""seed_person_t025"": 0.6300837894186069, ""seed_person_t05"": 0.6335625061456769}"
semi,uNb9QFRL6hY,8,selected_context,seed_context_t01,training_inner_building_selected,17,"{""seed_equal"": 0.6388428918240481, ""seed_person_t025"": 0.6300837894186069, ""seed_context_t01"": 0.6288931899706529, ""seed_context_t025"": 0.634157577866572, ""seed_context_t05"": 0.6363477650536907}"
semi,uNb9QFRL6hY,8,selected_type,seed_type4,training_inner_building_selected,17,"{""seed_equal"": 0.6388428918240481, ""seed_type2"": 0.6329964640330784, ""seed_type3"": 0.6329313813632659, ""seed_type4"": 0.6320481901438733}"
semi,uNb9QFRL6hY,8,selected_mixture,joint_model25,training_inner_building_selected,17,"{""seed_equal"": 0.6388428918240481, ""seed_model_uniform10"": 0.6317419009595867, ""seed_model_uniform25"": 0.630023285978361, ""joint_model10"": 0.6265897201656891, ""joint_model25"": 0.6241643710425837}"
semi,wc2JMjhGNzB,2,selected_person,seed_person_t025,training_inner_building_selected,34,"{""seed_equal"": 0.9323009091797483, ""seed_person_t01"": 0.9303771185243507, ""seed_person_t025"": 0.9211201595960528, ""seed_person_t05"": 0.9242409654151839}"
semi,wc2JMjhGNzB,2,selected_context,seed_person_t025,training_inner_building_selected,34,"{""seed_equal"": 0.9323009091797483, ""seed_person_t025"": 0.9211201595960528, ""seed_context_t01"": 0.9220613117474985, ""seed_context_t025"": 0.9260699314831067, ""seed_context_t05"": 0.9288165194219465}"
semi,wc2JMjhGNzB,2,selected_type,seed_type2,training_inner_building_selected,34,"{""seed_equal"": 0.9323009091797483, ""seed_type2"": 0.9275609597513612, ""seed_type3"": 0.9422068315253533, ""seed_type4"": 0.9349019011008767}"
