condition,k,cut,endpoint,method,baseline,metric,images,buildings,delta,ci_low,ci_high,building_macro_delta
oos_geometry,4,0.1,diagnostic_stable100,seed_person_t025,seed_equal,abs_error,9,6,0.010416666666666666,-0.009765625,0.028125,0.005642361111111109
oos_geometry,4,0.1,diagnostic_stable100,seed_type4,seed_equal,abs_error,9,6,0.005208333333333333,-0.02734375,0.025240384615384616,-0.003038194444444444
oos_geometry,4,0.1,diagnostic_stable100,selected_mixture,seed_equal,abs_error,9,6,-0.2934027777777778,-0.415625,-0.12946428571428573,-0.2517361111111111
oos_geometry,4,0.1,diagnostic_stable80,seed_context_t025,seed_equal,abs_error,9,6,0.010416666666666666,-0.006696428571428571,0.018465909090909092,0.006076388888888888
oos_geometry,4,0.1,diagnostic_stable80,seed_person_t025,seed_equal,abs_error,9,6,0.008680555555555556,-0.010416666666666666,0.027571614583333272,0.004774305555555557
oos_geometry,4,0.1,diagnostic_stable80,seed_type4,seed_equal,abs_error,9,6,0.026041666666666668,0.006696428571428571,0.038461538461538464,0.01953125
oos_geometry,4,0.1,diagnostic_stable80,selected_mixture,seed_equal,abs_error,9,6,-0.20833333333333334,-0.3046875,-0.08984375,-0.17274305555555555
oos_geometry,4,0.1,diagnostic_stable_multimode80,seed_context_t025,seed_equal,abs_error,9,6,0.010416666666666666,-0.006696428571428571,0.018465909090909092,0.006076388888888888
oos_geometry,4,0.1,diagnostic_stable_multimode80,seed_person_t025,seed_equal,abs_error,9,6,0.008680555555555556,-0.010416666666666666,0.027571614583333272,0.004774305555555557
oos_geometry,4,0.1,diagnostic_stable_multimode80,seed_type4,seed_equal,abs_error,9,6,0.024305555555555556,0.005208333333333333,0.037760416666666664,0.016927083333333332
oos_geometry,4,0.1,diagnostic_stable_multimode80,selected_mixture,seed_equal,abs_error,9,6,-0.10590277777777778,-0.284375,0.111328125,-0.05815972222222221
oos_geometry,4,0.1,half_count_tv,seed_context_t025,seed_equal,abs_error,9,6,-0.00011837121212121394,-0.0028113162878787845,0.002530184659090901,-0.0002794875841750863
oos_geometry,4,0.1,half_count_tv,seed_person_t025,seed_equal,abs_error,9,6,-0.005905408249158255,-0.011324179292929289,0.00021701388888889042,-0.0037813026094276176
oos_geometry,4,0.1,half_count_tv,seed_type4,seed_equal,abs_error,9,6,0.001157407407407408,-0.004817708333333332,0.011837121212121215,0.003288089225589226
oos_geometry,4,0.1,half_count_tv,selected_mixture,seed_equal,abs_error,9,6,-0.05680502946127946,-0.07486979166666666,-0.035523200757575764,-0.056555134680134685
oos_geometry,4,0.1,half_output_mmd,seed_context_t025,seed_equal,abs_error,9,6,-0.0015891045389727354,-0.0064078619140107386,0.0008714048396782128,-0.00313480313171746
oos_geometry,4,0.1,half_output_mmd,seed_person_t025,seed_equal,abs_error,9,6,-0.0035056175681385704,-0.00966344199013164,0.0003249516833055373,-0.005394752293897663
oos_geometry,4,0.1,half_output_mmd,seed_type4,seed_equal,abs_error,9,6,0.002101294346428068,-0.006646749055843945,0.008530589536191773,-0.0009509404962625952
oos_geometry,4,0.1,half_output_mmd,selected_mixture,seed_equal,abs_error,9,6,-0.015898815577433823,-0.02295736739731715,-0.01042243198175484,-0.016266135073584247
oos_geometry,4,0.1,invalid_generated,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.1,invalid_generated,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.1,invalid_generated,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.1,invalid_generated,selected_mixture,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.1,late_half_new,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.1,late_half_new,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.1,late_half_new,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.1,late_half_new,selected_mixture,seed_equal,abs_error,9,6,-0.02763310185185185,-0.04676649305555555,-0.007641601562500045,-0.02003761574074074
oos_geometry,4,0.1,late_quarter_new,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.1,late_quarter_new,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.1,late_quarter_new,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.1,late_quarter_new,selected_mixture,seed_equal,abs_error,9,6,-0.017939814814814808,-0.03255208333333332,-0.0039062499999999896,-0.012152777777777771
oos_geometry,4,0.1,late_repartition,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.1,late_repartition,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.1,late_repartition,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.1,late_repartition,selected_mixture,seed_equal,abs_error,9,6,0.00011815712592528253,0.0,0.0003544713777758476,8.86178444439619e-05
oos_geometry,4,0.1,terminal_modes,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.1,terminal_modes,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.1,terminal_modes,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.1,terminal_modes,selected_mixture,seed_equal,abs_error,9,6,-1.1857638888888888,-1.6861979166666667,-0.5309430803571435,-0.9921875
oos_geometry,4,0.1,terminal_point_disagreement,seed_context_t025,seed_equal,abs_error,9,6,0.0003922833406529004,-0.0014308549146354837,0.0012954663090532503,-0.00019699943273312876
oos_geometry,4,0.1,terminal_point_disagreement,seed_person_t025,seed_equal,abs_error,9,6,0.003096522288098381,-0.0027227694746376828,0.009509582921607383,0.002662208589518378
oos_geometry,4,0.1,terminal_point_disagreement,seed_type4,seed_equal,abs_error,9,6,0.0083105740374762,-0.0044035806433904345,0.020322535820158083,0.007227363078246227
oos_geometry,4,0.1,terminal_point_disagreement,selected_mixture,seed_equal,abs_error,9,6,-0.0863583754208754,-0.12248847167325427,-0.049019467285431974,-0.08449274218635631
oos_geometry,4,0.1,terminal_singleton_fraction,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.1,terminal_singleton_fraction,seed_person_t025,seed_equal,abs_error,9,6,7.548309178743533e-05,0.0,0.00016983695652172948,3.7741545893717664e-05
oos_geometry,4,0.1,terminal_singleton_fraction,seed_type4,seed_equal,abs_error,9,6,-0.0010378925120772898,-0.0017307194616977253,-0.0004953577898550617,-0.001057549567230273
oos_geometry,4,0.1,terminal_singleton_fraction,selected_mixture,seed_equal,abs_error,9,6,-0.011055127818035424,-0.018273984752415446,-0.00321734884510871,-0.008219794182769725
oos_geometry,4,0.1,terminal_supported,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.1,terminal_supported,seed_person_t025,seed_equal,abs_error,9,6,0.001736111111111111,0.0,0.00390625,0.0008680555555555555
oos_geometry,4,0.1,terminal_supported,seed_type4,seed_equal,abs_error,9,6,0.013888888888888888,0.0,0.033482142857142856,0.015190972222222222
oos_geometry,4,0.1,terminal_supported,selected_mixture,seed_equal,abs_error,9,6,-0.2743055555555556,-0.611328125,0.015006510416666488,-0.3237847222222222
oos_geometry,4,0.1,terminal_within,seed_context_t025,seed_equal,abs_error,9,6,-0.00027025014334853696,-0.0004107398790297416,-7.7701827136121e-05,-0.00025120222491681793
oos_geometry,4,0.1,terminal_within,seed_person_t025,seed_equal,abs_error,9,6,-0.0006442884510261805,-0.0011091379108639518,-0.00011658357100060722,-0.0005437512051518114
oos_geometry,4,0.1,terminal_within,seed_type4,seed_equal,abs_error,9,6,-0.0006326228290774298,-0.0014076478151355475,0.0009866435252163493,-0.0001594820932343657
oos_geometry,4,0.1,terminal_within,selected_mixture,seed_equal,abs_error,9,6,-0.0024412415100128638,-0.006468008002696512,0.0005714627257545424,-0.0026135621593601937
oos_geometry,4,0.2,diagnostic_stable100,seed_context_t025,seed_equal,abs_error,9,6,0.010416666666666666,-0.006696428571428571,0.018465909090909092,0.006076388888888888
oos_geometry,4,0.2,diagnostic_stable100,seed_person_t025,seed_equal,abs_error,9,6,0.010416666666666666,-0.009765625,0.028125,0.005642361111111109
oos_geometry,4,0.2,diagnostic_stable100,seed_type4,seed_equal,abs_error,9,6,0.015625,-0.00390625,0.033854166666666664,0.010850694444444442
oos_geometry,4,0.2,diagnostic_stable100,selected_mixture,seed_equal,abs_error,9,6,-0.265625,-0.40625,-0.10019531250000036,-0.2230902777777778
oos_geometry,4,0.2,diagnostic_stable80,seed_context_t025,seed_equal,abs_error,9,6,0.003472222222222222,-0.013020833333333334,0.01171875,-0.0008680555555555559
oos_geometry,4,0.2,diagnostic_stable80,seed_person_t025,seed_equal,abs_error,9,6,0.001736111111111111,-0.020833333333333332,0.020833333333333332,-0.005642361111111111
oos_geometry,4,0.2,diagnostic_stable80,seed_type4,seed_equal,abs_error,9,6,0.019097222222222224,-0.0078125,0.03515625,0.009114583333333334
oos_geometry,4,0.2,diagnostic_stable80,selected_mixture,seed_equal,abs_error,9,6,-0.14756944444444445,-0.22066406249999998,-0.049107142857142856,-0.12890625
oos_geometry,4,0.2,diagnostic_stable_multimode80,seed_context_t025,seed_equal,abs_error,9,6,0.003472222222222222,-0.013020833333333334,0.01171875,-0.0008680555555555559
oos_geometry,4,0.2,diagnostic_stable_multimode80,seed_person_t025,seed_equal,abs_error,9,6,0.001736111111111111,-0.020833333333333332,0.020833333333333332,-0.005642361111111111
oos_geometry,4,0.2,diagnostic_stable_multimode80,seed_type4,seed_equal,abs_error,9,6,0.017361111111111112,-0.010416666666666666,0.03515625,0.006510416666666667
oos_geometry,4,0.2,diagnostic_stable_multimode80,selected_mixture,seed_equal,abs_error,9,6,-0.04513888888888889,-0.2015625,0.1440972222222222,-0.014322916666666666
oos_geometry,4,0.2,half_count_tv,seed_context_t025,seed_equal,abs_error,9,6,-0.00011837121212121394,-0.0028113162878787845,0.002530184659090901,-0.0002794875841750863
oos_geometry,4,0.2,half_count_tv,seed_person_t025,seed_equal,abs_error,9,6,-0.005905408249158255,-0.011324179292929289,0.00021701388888889042,-0.0037813026094276176
oos_geometry,4,0.2,half_count_tv,seed_type4,seed_equal,abs_error,9,6,0.001157407407407408,-0.004817708333333332,0.011837121212121215,0.003288089225589226
oos_geometry,4,0.2,half_count_tv,selected_mixture,seed_equal,abs_error,9,6,-0.05680502946127946,-0.07486979166666666,-0.035523200757575764,-0.056555134680134685
oos_geometry,4,0.2,half_output_mmd,seed_context_t025,seed_equal,abs_error,9,6,-0.0015891045389727354,-0.0064078619140107386,0.0008714048396782128,-0.00313480313171746
oos_geometry,4,0.2,half_output_mmd,seed_person_t025,seed_equal,abs_error,9,6,-0.0035056175681385704,-0.00966344199013164,0.0003249516833055373,-0.005394752293897663
oos_geometry,4,0.2,half_output_mmd,seed_type4,seed_equal,abs_error,9,6,0.002101294346428068,-0.006646749055843945,0.008530589536191773,-0.0009509404962625952
oos_geometry,4,0.2,half_output_mmd,selected_mixture,seed_equal,abs_error,9,6,-0.015898815577433823,-0.02295736739731715,-0.01042243198175484,-0.016266135073584247
oos_geometry,4,0.2,invalid_generated,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.2,invalid_generated,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.2,invalid_generated,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.2,invalid_generated,selected_mixture,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.2,late_half_new,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.2,late_half_new,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.2,late_half_new,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.2,late_half_new,selected_mixture,seed_equal,abs_error,9,6,-0.02575231481481481,-0.046766493055555546,-0.0046296296296296285,-0.01862702546296296
oos_geometry,4,0.2,late_quarter_new,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.2,late_quarter_new,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.2,late_quarter_new,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.2,late_quarter_new,selected_mixture,seed_equal,abs_error,9,6,-0.00868055555555555,-0.01432291666666666,-0.001953125,-0.007233796296296294
oos_geometry,4,0.2,late_repartition,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.2,late_repartition,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.2,late_repartition,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.2,late_repartition,selected_mixture,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.2,terminal_modes,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.2,terminal_modes,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.2,terminal_modes,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.2,terminal_modes,selected_mixture,seed_equal,abs_error,9,6,-1.0399305555555556,-1.6549479166666667,-0.35546875,-0.8515625
oos_geometry,4,0.2,terminal_point_disagreement,seed_context_t025,seed_equal,abs_error,9,6,0.0003922833406529004,-0.0014308549146354837,0.0012954663090532503,-0.00019699943273312876
oos_geometry,4,0.2,terminal_point_disagreement,seed_person_t025,seed_equal,abs_error,9,6,0.003096522288098381,-0.0027227694746376828,0.009509582921607383,0.002662208589518378
oos_geometry,4,0.2,terminal_point_disagreement,seed_type4,seed_equal,abs_error,9,6,0.0083105740374762,-0.0044035806433904345,0.020322535820158083,0.007227363078246227
oos_geometry,4,0.2,terminal_point_disagreement,selected_mixture,seed_equal,abs_error,9,6,-0.0863583754208754,-0.12248847167325427,-0.049019467285431974,-0.08449274218635631
oos_geometry,4,0.2,terminal_singleton_fraction,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.2,terminal_singleton_fraction,seed_person_t025,seed_equal,abs_error,9,6,7.548309178743533e-05,0.0,0.00016983695652172948,3.7741545893717664e-05
oos_geometry,4,0.2,terminal_singleton_fraction,seed_type4,seed_equal,abs_error,9,6,-0.0002893518518518561,-0.00043402777777778307,-8.491847826086958e-05,-0.00023352581521739397
oos_geometry,4,0.2,terminal_singleton_fraction,selected_mixture,seed_equal,abs_error,9,6,-0.009422805958132045,-0.017822265625,-0.0012879302536231896,-0.0064317884460547495
oos_geometry,4,0.2,terminal_supported,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,4,0.2,terminal_supported,seed_person_t025,seed_equal,abs_error,9,6,-0.001736111111111111,-0.00390625,0.0,-0.0008680555555555555
oos_geometry,4,0.2,terminal_supported,seed_type4,seed_equal,abs_error,9,6,0.010416666666666666,0.0026041666666666665,0.017361111111111112,0.008246527777777778
oos_geometry,4,0.2,terminal_supported,selected_mixture,seed_equal,abs_error,9,6,-0.5972222222222222,-0.8240104166666666,-0.3203125,-0.5902777777777778
oos_geometry,4,0.2,terminal_within,seed_context_t025,seed_equal,abs_error,9,6,-0.00014211361123305495,-0.000446280595239012,0.00027956236477789134,-5.104701542126674e-05
oos_geometry,4,0.2,terminal_within,seed_person_t025,seed_equal,abs_error,9,6,-1.363997690678164e-05,-0.001054471215716412,0.0010375702167022243,0.00025120558780591533
oos_geometry,4,0.2,terminal_within,seed_type4,seed_equal,abs_error,9,6,0.001284626269408373,-0.000561235155010029,0.005059033325071155,0.002106109075800531
oos_geometry,4,0.2,terminal_within,selected_mixture,seed_equal,abs_error,9,6,-0.004154070056024525,-0.013298008881637884,0.0022048296840797275,-0.0031553743257504083
oos_geometry,8,0.05,diagnostic_stable100,seed_context_t025,seed_equal,abs_error,9,6,0.0,-0.02734375,0.025390625,0.0
oos_geometry,8,0.05,diagnostic_stable100,seed_person_t025,seed_equal,abs_error,9,6,-0.03125,-0.08203125,0.013392857142857142,-0.03081597222222222
oos_geometry,8,0.05,diagnostic_stable100,seed_type4,seed_equal,abs_error,9,6,-0.0763888888888889,-0.11805555555555555,-0.033203125,-0.07161458333333333
oos_geometry,8,0.05,diagnostic_stable100,selected_mixture,seed_equal,abs_error,9,6,-0.2361111111111111,-0.279296875,-0.1953125,-0.24088541666666666
oos_geometry,8,0.05,diagnostic_stable80,seed_context_t025,seed_equal,abs_error,9,6,0.012152777777777778,-0.005859375,0.02734375,0.010850694444444446
oos_geometry,8,0.05,diagnostic_stable80,seed_person_t025,seed_equal,abs_error,9,6,0.010416666666666666,-0.015625,0.0265625,0.005208333333333333
oos_geometry,8,0.05,diagnostic_stable80,seed_type4,seed_equal,abs_error,9,6,0.008680555555555556,-0.028645833333333332,0.03125,-0.0017361111111111108
oos_geometry,8,0.05,diagnostic_stable80,selected_mixture,seed_equal,abs_error,9,6,-0.2065972222222222,-0.228125,-0.17857142857142858,-0.19878472222222224
oos_geometry,8,0.05,diagnostic_stable_multimode80,seed_context_t025,seed_equal,abs_error,9,6,0.012152777777777778,-0.005859375,0.02734375,0.010850694444444446
oos_geometry,8,0.05,diagnostic_stable_multimode80,seed_person_t025,seed_equal,abs_error,9,6,0.010416666666666666,-0.015625,0.0265625,0.005208333333333333
oos_geometry,8,0.05,diagnostic_stable_multimode80,seed_type4,seed_equal,abs_error,9,6,0.008680555555555556,-0.028645833333333332,0.03125,-0.0017361111111111108
oos_geometry,8,0.05,diagnostic_stable_multimode80,selected_mixture,seed_equal,abs_error,9,6,-0.2065972222222222,-0.228125,-0.17857142857142858,-0.19878472222222224
oos_geometry,8,0.05,half_count_tv,seed_context_t025,seed_equal,abs_error,9,6,0.0010784932659932643,-0.003777117768595044,0.0056423611111111145,0.0015980113636363648
oos_geometry,8,0.05,half_count_tv,seed_person_t025,seed_equal,abs_error,9,6,-0.0014073021885521808,-0.008828766177398981,0.006076388888888905,-0.0006017203282828176
oos_geometry,8,0.05,half_count_tv,seed_type4,seed_equal,abs_error,9,6,-0.0002893518518518524,-0.007147800116550125,0.010533188328598462,0.002321390993265997
oos_geometry,8,0.05,half_count_tv,selected_mixture,seed_equal,abs_error,9,6,-0.016295770202020204,-0.021908503280573595,-0.008463541666666664,-0.0152271412037037
oos_geometry,8,0.05,half_output_mmd,seed_context_t025,seed_equal,abs_error,9,6,-0.0006084427992766278,-0.0029805914532381747,0.0016384040916536228,-0.00034767647391580476
oos_geometry,8,0.05,half_output_mmd,seed_person_t025,seed_equal,abs_error,9,6,-0.0006840369728401646,-0.005157957945338811,0.0030048913161443485,-0.0008030702831869621
oos_geometry,8,0.05,half_output_mmd,seed_type4,seed_equal,abs_error,9,6,-0.000553935863047372,-0.0072419978980556325,0.004610063880465859,-0.0013124164769203726
oos_geometry,8,0.05,half_output_mmd,selected_mixture,seed_equal,abs_error,9,6,-0.003393061818660797,-0.004925997135837774,-0.0014847998881494422,-0.0031309259795687695
oos_geometry,8,0.05,invalid_generated,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.05,invalid_generated,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.05,invalid_generated,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.05,invalid_generated,selected_mixture,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.05,late_half_new,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.05,late_half_new,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.05,late_half_new,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.05,late_half_new,selected_mixture,seed_equal,abs_error,9,6,-0.053530092592592594,-0.06155098157051282,-0.041755022321428595,-0.049732349537037035
oos_geometry,8,0.05,late_quarter_new,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.05,late_quarter_new,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.05,late_quarter_new,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.05,late_quarter_new,selected_mixture,seed_equal,abs_error,9,6,-0.045428240740740713,-0.05620659722222219,-0.031994047619047575,-0.04079861111111108
oos_geometry,8,0.05,late_repartition,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.05,late_repartition,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.05,late_repartition,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.05,late_repartition,selected_mixture,seed_equal,abs_error,9,6,1.3053467000835325e-06,0.0,3.916040100250598e-06,9.790100250626494e-07
oos_geometry,8,0.05,terminal_modes,seed_context_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.05,terminal_modes,seed_person_t025,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.05,terminal_modes,seed_type4,seed_equal,abs_error,9,6,0.0,0.0,0.0,0.0
oos_geometry,8,0.05,terminal_modes,selected_mixture,seed_equal,abs_error,9,6,-1.0138888888888888,-1.1018359375,-0.8736328125000004,-0.9735243055555555
oos_geometry,8,0.05,terminal_point_disagreement,seed_context_t025,seed_equal,abs_error,9,6,-0.001131102693602695,-0.003021796886436835,0.0007023841077212439,-0.0007977190382081619
oos_geometry,8,0.05,terminal_point_disagreement,seed_person_t025,seed_equal,abs_error,9,6,0.0018093068364807593,-0.002768857048748343,0.00841593585309619,0.0026124583699312157
oos_geometry,8,0.05,terminal_point_disagreement,seed_type4,seed_equal,abs_error,9,6,0.00805610452349583,-0.002396833239224528,0.022543397059361703,0.010204799352217832
oos_geometry,8,0.05,terminal_point_disagreement,selected_mixture,seed_equal,abs_error,9,6,-0.014981106353388958,-0.02002899727084506,-0.0070890202980896065,-0.0133525014639145
oos_geometry,8,0.05,terminal_singleton_fraction,seed_context_t025,seed_equal,abs_error,9,6,-0.0006824929549114437,-0.0020889566551824494,0.0006368885869564925,-0.000776060537439614
oos_geometry,8,0.05,terminal_singleton_fraction,seed_person_t025,seed_equal,abs_error,9,6,-0.0010410376409017738,-0.0029414143374740962,0.0008003271720259473,-0.0011125893216586103
oos_geometry,8,0.05,terminal_singleton_fraction,seed_type4,seed_equal,abs_error,9,6,-0.007089120370370362,-0.011017386272141673,-0.002984353770380443,-0.006500194997987099
oos_geometry,8,0.05,terminal_singleton_fraction,selected_mixture,seed_equal,abs_error,9,6,-0.0344014190821256,-0.039751957168737063,-0.025714140813707737,-0.03134592642914653
oos_geometry,8,0.05,terminal_supported,seed_context_t025,seed_equal,abs_error,9,6,-0.019097222222222224,-0.048974609375,0.012402343749999822,-0.01953125
oos_geometry,8,0.05,terminal_supported,seed_person_t025,seed_equal,abs_error,9,6,-0.03125,-0.08482142857142858,0.013671875,-0.036458333333333336
oos_geometry,8,0.05,terminal_supported,seed_type4,seed_equal,abs_error,9,6,-0.18055555555555555,-0.2611032196969697,-0.09375,-0.1662326388888889
oos_geometry,8,0.05,terminal_supported,selected_mixture,seed_equal,abs_error,9,6,0.1440972222222222,0.07161458333333333,0.2604166666666667,0.17491319444444442
oos_geometry,8,0.05,terminal_within,seed_context_t025,seed_equal,abs_error,9,6,2.553642416051227e-05,-0.00010340453622930312,0.00028292333151447806,7.148062752424363e-05
oos_geometry,8,0.05,terminal_within,seed_person_t025,seed_equal,abs_error,9,6,-0.00011323550269615411,-0.00047888875688195225,0.0004226696710090093,2.625235086653039e-05
oos_geometry,8,0.05,terminal_within,seed_type4,seed_equal,abs_error,9,6,-0.00031693822013310083,-0.0006773356820449001,0.00011273656959427353,-0.00020063428620728952
oos_geometry,8,0.05,terminal_within,selected_mixture,seed_equal,abs_error,9,6,-0.0001240904190169237,-0.0003712845078050616,7.202464197828988e-05,-0.000160937212404276
oos_geometry,8,0.1,diagnostic_stable100,seed_context_t025,seed_equal,abs_error,9,6,-0.003472222222222222,-0.0234375,0.014322916666666666,-0.0034722222222222238
oos_geometry,8,0.1,diagnostic_stable100,seed_person_t025,seed_equal,abs_error,9,6,-0.022569444444444444,-0.052083333333333336,0.004464285714285714,-0.022135416666666668
oos_geometry,8,0.1,diagnostic_stable100,seed_type4,seed_equal,abs_error,9,6,-0.0642361111111111,-0.09895833333333333,-0.0234375,-0.05815972222222222
oos_geometry,8,0.1,diagnostic_stable100,selected_mixture,seed_equal,abs_error,9,6,-0.1892361111111111,-0.2554036458333333,-0.10846354166666691,-0.18967013888888887
oos_geometry,8,0.1,diagnostic_stable80,seed_context_t025,seed_equal,abs_error,9,6,0.012152777777777778,-0.005859375,0.02734375,0.010850694444444446
oos_geometry,8,0.1,diagnostic_stable80,seed_person_t025,seed_equal,abs_error,9,6,0.010416666666666666,-0.015625,0.0265625,0.005208333333333333
oos_geometry,8,0.1,diagnostic_stable80,seed_type4,seed_equal,abs_error,9,6,0.008680555555555556,-0.028645833333333332,0.03125,-0.0017361111111111108
oos_geometry,8,0.1,diagnostic_stable80,selected_mixture,seed_equal,abs_error,9,6,-0.13020833333333334,-0.20520833333333333,-0.041943359375000266,-0.11284722222222222
oos_geometry,8,0.1,diagnostic_stable_multimode80,seed_context_t025,seed_equal,abs_error,9,6,0.012152777777777778,-0.005859375,0.02734375,0.010850694444444446
oos_geometry,8,0.1,diagnostic_stable_multimode80,seed_person_t025,seed_equal,abs_error,9,6,0.010416666666666666,-0.015625,0.0265625,0.005208333333333333
oos_geometry,8,0.1,diagnostic_stable_multimode80,seed_type4,seed_equal,abs_error,9,6,0.008680555555555556,-0.028645833333333332,0.03125,-0.0017361111111111108
oos_geometry,8,0.1,diagnostic_stable_multimode80,selected_mixture,seed_equal,abs_error,9,6,-0.13020833333333334,-0.20520833333333333,-0.041943359375000266,-0.11284722222222222
oos_geometry,8,0.1,half_count_tv,seed_context_t025,seed_equal,abs_error,9,6,0.0010784932659932643,-0.003777117768595044,0.0056423611111111145,0.0015980113636363648
oos_geometry,8,0.1,half_count_tv,seed_person_t025,seed_equal,abs_error,9,6,-0.0014073021885521808,-0.008828766177398981,0.006076388888888905,-0.0006017203282828176
oos_geometry,8,0.1,half_count_tv,seed_type4,seed_equal,abs_error,9,6,-0.0002893518518518524,-0.007147800116550125,0.010533188328598462,0.002321390993265997
oos_geometry,8,0.1,half_count_tv,selected_mixture,seed_equal,abs_error,9,6,-0.016295770202020204,-0.021908503280573595,-0.008463541666666664,-0.0152271412037037
oos_geometry,8,0.1,half_output_mmd,seed_context_t025,seed_equal,abs_error,9,6,-0.0006084427992766278,-0.0029805914532381747,0.0016384040916536228,-0.00034767647391580476
oos_geometry,8,0.1,half_output_mmd,seed_person_t025,seed_equal,abs_error,9,6,-0.0006840369728401646,-0.005157957945338811,0.0030048913161443485,-0.0008030702831869621
