image_id,condition,cut,n_valid,requested_h,observed_k,horizon_shorter_than_requested,orders,n_orders_supported_at_k,p_all_modes_seen_twice_exact,p_all_modes_seen_twice_replay,p_stable_core10_unconditional,p_stable_core10_given_support,p_stable_core15_unconditional,p_stable_core15_given_support,p_stable_core20_unconditional,p_stable_core20_given_support
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.1,7,12,6,True,200,145,0.714285714286,0.725,0.565,0.779310344828,0.565,0.779310344828,0.565,0.779310344828
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.1,7,15,6,True,200,145,0.714285714286,0.725,0.565,0.779310344828,0.565,0.779310344828,0.565,0.779310344828
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.1,7,18,6,True,200,145,0.714285714286,0.725,0.565,0.779310344828,0.565,0.779310344828,0.565,0.779310344828
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.1,7,19,6,True,200,145,0.714285714286,0.725,0.565,0.779310344828,0.565,0.779310344828,0.565,0.779310344828
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.125,7,2,2,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.125,7,3,3,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.125,7,4,4,False,100,15,0.171428571429,0.15,0,0,0,0,0.07,0.466666666667
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.125,7,5,5,False,100,58,0.47619047619,0.58,0.19,0.327586206897,0.19,0.327586206897,0.32,0.551724137931
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.125,7,6,6,False,100,76,0.714285714286,0.76,0.65,0.855263157895,0.65,0.855263157895,0.65,0.855263157895
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.125,7,7,6,True,100,76,0.714285714286,0.76,0.65,0.855263157895,0.65,0.855263157895,0.65,0.855263157895
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.125,7,8,6,True,100,76,0.714285714286,0.76,0.65,0.855263157895,0.65,0.855263157895,0.65,0.855263157895
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.125,7,10,6,True,100,76,0.714285714286,0.76,0.65,0.855263157895,0.65,0.855263157895,0.65,0.855263157895
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.125,7,12,6,True,100,76,0.714285714286,0.76,0.65,0.855263157895,0.65,0.855263157895,0.65,0.855263157895
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.125,7,15,6,True,100,76,0.714285714286,0.76,0.65,0.855263157895,0.65,0.855263157895,0.65,0.855263157895
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.125,7,18,6,True,100,76,0.714285714286,0.76,0.65,0.855263157895,0.65,0.855263157895,0.65,0.855263157895
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.125,7,19,6,True,100,76,0.714285714286,0.76,0.65,0.855263157895,0.65,0.855263157895,0.65,0.855263157895
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.15,7,2,2,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.15,7,3,3,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.15,7,4,4,False,100,16,0.171428571429,0.16,0,0,0,0,0.09,0.5625
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.15,7,5,5,False,100,43,0.47619047619,0.43,0.17,0.395348837209,0.17,0.395348837209,0.24,0.558139534884
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.15,7,6,6,False,100,68,0.714285714286,0.68,0.57,0.838235294118,0.57,0.838235294118,0.57,0.838235294118
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.15,7,7,6,True,100,68,0.714285714286,0.68,0.57,0.838235294118,0.57,0.838235294118,0.57,0.838235294118
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.15,7,8,6,True,100,68,0.714285714286,0.68,0.57,0.838235294118,0.57,0.838235294118,0.57,0.838235294118
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.15,7,10,6,True,100,68,0.714285714286,0.68,0.57,0.838235294118,0.57,0.838235294118,0.57,0.838235294118
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.15,7,12,6,True,100,68,0.714285714286,0.68,0.57,0.838235294118,0.57,0.838235294118,0.57,0.838235294118
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.15,7,15,6,True,100,68,0.714285714286,0.68,0.57,0.838235294118,0.57,0.838235294118,0.57,0.838235294118
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.15,7,18,6,True,100,68,0.714285714286,0.68,0.57,0.838235294118,0.57,0.838235294118,0.57,0.838235294118
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.15,7,19,6,True,100,68,0.714285714286,0.68,0.57,0.838235294118,0.57,0.838235294118,0.57,0.838235294118
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.2,7,2,2,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.2,7,3,3,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.2,7,4,4,False,100,17,0.171428571429,0.17,0,0,0,0,0.1,0.588235294118
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.2,7,5,5,False,100,42,0.47619047619,0.42,0.12,0.285714285714,0.12,0.285714285714,0.24,0.571428571429
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.2,7,6,6,False,100,71,0.714285714286,0.71,0.57,0.802816901408,0.57,0.802816901408,0.57,0.802816901408
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.2,7,7,6,True,100,71,0.714285714286,0.71,0.57,0.802816901408,0.57,0.802816901408,0.57,0.802816901408
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.2,7,8,6,True,100,71,0.714285714286,0.71,0.57,0.802816901408,0.57,0.802816901408,0.57,0.802816901408
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.2,7,10,6,True,100,71,0.714285714286,0.71,0.57,0.802816901408,0.57,0.802816901408,0.57,0.802816901408
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.2,7,12,6,True,100,71,0.714285714286,0.71,0.57,0.802816901408,0.57,0.802816901408,0.57,0.802816901408
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.2,7,15,6,True,100,71,0.714285714286,0.71,0.57,0.802816901408,0.57,0.802816901408,0.57,0.802816901408
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.2,7,18,6,True,100,71,0.714285714286,0.71,0.57,0.802816901408,0.57,0.802816901408,0.57,0.802816901408
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.2,7,19,6,True,100,71,0.714285714286,0.71,0.57,0.802816901408,0.57,0.802816901408,0.57,0.802816901408
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,19,2,2,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,19,3,3,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,19,4,4,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,19,5,5,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,19,6,6,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,19,7,7,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,19,8,8,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,19,10,10,False,100,0,0.000974257940202,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,19,12,12,False,100,2,0.0249067238231,0.02,0,0,0,0,0,0
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,19,15,15,False,100,28,0.24484004128,0.28,0.11,0.392857142857,0.16,0.571428571429,0.16,0.571428571429
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,19,18,18,False,100,79,0.789473684211,0.79,0.69,0.873417721519,0.69,0.873417721519,0.69,0.873417721519
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,19,19,18,True,100,79,0.789473684211,0.79,0.69,0.873417721519,0.69,0.873417721519,0.69,0.873417721519
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.075,19,2,2,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.075,19,3,3,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.075,19,4,4,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.075,19,5,5,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.075,19,6,6,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.075,19,7,7,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.075,19,8,8,False,100,1,0.00370458574793,0.01,0,0,0,0,0,0
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.075,19,10,10,False,100,7,0.0363722964342,0.07,0,0,0,0,0.03,0.428571428571
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.075,19,12,12,False,100,13,0.114749543542,0.13,0.02,0.153846153846,0.06,0.461538461538,0.09,0.692307692308
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.075,19,15,15,False,100,34,0.350877192982,0.34,0.26,0.764705882353,0.31,0.911764705882,0.34,1
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.075,19,18,18,False,100,80,0.789473684211,0.8,0.8,1,0.8,1,0.8,1
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.075,19,19,18,True,100,80,0.789473684211,0.8,0.8,1,0.8,1,0.8,1
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,19,2,2,False,200,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,19,3,3,False,200,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,19,4,4,False,200,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,19,5,5,False,200,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,19,6,6,False,200,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,19,7,7,False,200,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,19,8,8,False,200,0,0.00370458574793,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,19,10,10,False,200,12,0.0363722964342,0.06,0,0,0,0,0.015,0.25
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,19,12,12,False,200,32,0.114749543542,0.16,0.015,0.09375,0.07,0.4375,0.11,0.6875
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,19,15,15,False,200,74,0.350877192982,0.37,0.245,0.662162162162,0.3,0.810810810811,0.33,0.891891891892
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,19,18,18,False,200,154,0.789473684211,0.77,0.77,1,0.77,1,0.77,1
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,19,19,18,True,200,154,0.789473684211,0.77,0.77,1,0.77,1,0.77,1
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.125,19,2,2,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.125,19,3,3,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.125,19,4,4,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.125,19,5,5,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.125,19,6,6,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.125,19,7,7,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.125,19,8,8,False,100,0,0.00476303881877,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.125,19,10,10,False,100,5,0.0376713070212,0.05,0,0,0,0,0.01,0.2
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.125,19,12,12,False,100,13,0.114908311503,0.13,0,0,0.07,0.538461538462,0.09,0.692307692308
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.125,19,15,15,False,100,45,0.350877192982,0.45,0.37,0.822222222222,0.43,0.955555555556,0.43,0.955555555556
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.125,19,18,18,False,100,78,0.789473684211,0.78,0.78,1,0.78,1,0.78,1
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.125,19,19,18,True,100,78,0.789473684211,0.78,0.78,1,0.78,1,0.78,1
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.15,19,2,2,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.15,19,3,3,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.15,19,4,4,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.15,19,5,5,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.15,19,6,6,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.15,19,7,7,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.15,19,8,8,False,100,0,0.00476303881877,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.15,19,10,10,False,100,2,0.0376713070212,0.02,0,0,0,0,0,0
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.15,19,12,12,False,100,6,0.114908311503,0.06,0,0,0.03,0.5,0.04,0.666666666667
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.15,19,15,15,False,100,28,0.350877192982,0.28,0.18,0.642857142857,0.26,0.928571428571,0.26,0.928571428571
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.15,19,18,18,False,100,77,0.789473684211,0.77,0.77,1,0.77,1,0.77,1
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.15,19,19,18,True,100,77,0.789473684211,0.77,0.77,1,0.77,1,0.77,1
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.2,19,2,2,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.2,19,3,3,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.2,19,4,4,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.2,19,5,5,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.2,19,6,6,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.2,19,7,7,False,100,0,0,0,0,,0,,0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.2,19,8,8,False,100,1,0.00476303881877,0.01,0,0,0,0,0,0
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.2,19,10,10,False,100,4,0.0376713070212,0.04,0,0,0,0,0.01,0.25
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.2,19,12,12,False,100,12,0.114908311503,0.12,0,0,0.06,0.5,0.07,0.583333333333
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.2,19,15,15,False,100,40,0.350877192982,0.4,0.32,0.8,0.36,0.9,0.36,0.9
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.2,19,18,18,False,100,82,0.789473684211,0.82,0.82,1,0.82,1,0.82,1
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.2,19,19,18,True,100,82,0.789473684211,0.82,0.82,1,0.82,1,0.82,1
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.1,5,2,2,False,200,19,0.1,0.095,0.095,1,0.095,1,0.095,1
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.1,5,3,3,False,200,58,0.3,0.29,0.29,1,0.29,1,0.29,1
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.1,5,4,4,False,200,117,0.6,0.585,0.585,1,0.585,1,0.585,1
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.1,5,5,4,True,200,117,0.6,0.585,0.585,1,0.585,1,0.585,1
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.1,5,6,4,True,200,117,0.6,0.585,0.585,1,0.585,1,0.585,1
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.1,5,7,4,True,200,117,0.6,0.585,0.585,1,0.585,1,0.585,1
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.1,5,8,4,True,200,117,0.6,0.585,0.585,1,0.585,1,0.585,1
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.1,5,10,4,True,200,117,0.6,0.585,0.585,1,0.585,1,0.585,1
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.1,5,12,4,True,200,117,0.6,0.585,0.585,1,0.585,1,0.585,1
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.1,5,15,4,True,200,117,0.6,0.585,0.585,1,0.585,1,0.585,1
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.1,5,18,4,True,200,117,0.6,0.585,0.585,1,0.585,1,0.585,1
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.1,5,19,4,True,200,117,0.6,0.585,0.585,1,0.585,1,0.585,1
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.1,24,2,2,False,200,0,0,0,0,,0,,0,
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.1,24,3,3,False,200,0,0,0,0,,0,,0,
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.1,24,4,4,False,200,2,0.0160926030491,0.01,0,0,0,0,0,0
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.1,24,5,5,False,200,6,0.0348673066064,0.03,0,0,0,0,0,0
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.1,24,6,6,False,200,8,0.0542066629023,0.04,0,0,0,0,0,0
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.1,24,7,7,False,200,11,0.0760869565217,0.055,0,0,0,0,0.03,0.545454545455
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.1,24,8,8,False,200,15,0.101449275362,0.075,0,0,0,0,0.065,0.866666666667
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.1,24,10,10,False,200,30,0.163043478261,0.15,0,0,0.105,0.7,0.135,0.9
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.1,24,12,12,False,200,38,0.239130434783,0.19,0.13,0.684210526316,0.185,0.973684210526,0.185,0.973684210526
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.1,24,15,15,False,200,75,0.380434782609,0.375,0.375,1,0.375,1,0.375,1
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.1,24,18,18,False,200,120,0.554347826087,0.6,0.6,1,0.6,1,0.6,1
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.1,24,19,19,False,200,141,0.619565217391,0.705,0.705,1,0.705,1,0.705,1
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.1,5,2,2,False,200,0,0,0,0,,0,,0,
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.1,5,3,3,False,200,0,0,0,0,,0,,0,
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.1,5,4,4,False,200,35,0.2,0.175,0.175,1,0.175,1,0.175,1
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.1,5,5,4,True,200,35,0.2,0.175,0.175,1,0.175,1,0.175,1
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.1,5,6,4,True,200,35,0.2,0.175,0.175,1,0.175,1,0.175,1
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.1,5,7,4,True,200,35,0.2,0.175,0.175,1,0.175,1,0.175,1
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.1,5,8,4,True,200,35,0.2,0.175,0.175,1,0.175,1,0.175,1
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.1,5,10,4,True,200,35,0.2,0.175,0.175,1,0.175,1,0.175,1
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.1,5,12,4,True,200,35,0.2,0.175,0.175,1,0.175,1,0.175,1
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.1,5,15,4,True,200,35,0.2,0.175,0.175,1,0.175,1,0.175,1
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.1,5,18,4,True,200,35,0.2,0.175,0.175,1,0.175,1,0.175,1
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.1,5,19,4,True,200,35,0.2,0.175,0.175,1,0.175,1,0.175,1
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.1,24,2,2,False,200,0,0,0,0,,0,,0,
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.1,24,3,3,False,200,0,0,0,0,,0,,0,
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.1,24,4,4,False,200,49,0.215979672501,0.245,0,0,0,0,0,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.1,24,5,5,False,200,72,0.359966120836,0.36,0,0,0.005,0.0138888888889,0.005,0.0138888888889
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.1,24,6,6,False,200,100,0.479323308271,0.5,0.005,0.01,0.005,0.01,0.005,0.01
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.1,24,7,7,False,200,122,0.586176409403,0.61,0.005,0.00819672131148,0.005,0.00819672131148,0.01,0.016393442623
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.1,24,8,8,False,200,149,0.680882047015,0.745,0.005,0.00671140939597,0.01,0.0134228187919,0.01,0.0134228187919
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.1,24,10,10,False,200,177,0.828947368421,0.885,0.015,0.0169491525424,0.03,0.0338983050847,0.03,0.0338983050847
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.1,24,12,12,False,200,188,0.922523700556,0.94,0.055,0.0585106382979,0.075,0.0797872340426,0.095,0.101063829787
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.1,24,15,15,False,200,198,0.98533388808,0.99,0.135,0.136363636364,0.19,0.191919191919,0.19,0.191919191919
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.1,24,18,18,False,200,200,0.999190169099,1,0.345,0.345,0.35,0.35,0.35,0.35
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.1,24,19,19,False,200,200,0.999858836815,1,0.435,0.435,0.435,0.435,0.435,0.435
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.1,5,2,2,False,200,54,0.3,0.27,0.175,0.648148148148,0.175,0.648148148148,0.175,0.648148148148
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.1,5,3,3,False,200,131,0.7,0.655,0.45,0.687022900763,0.45,0.687022900763,0.45,0.687022900763
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.1,5,4,4,False,200,200,1,1,0.815,0.815,0.815,0.815,0.815,0.815
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.1,5,5,4,True,200,200,1,1,0.815,0.815,0.815,0.815,0.815,0.815
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.1,5,6,4,True,200,200,1,1,0.815,0.815,0.815,0.815,0.815,0.815
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.1,5,7,4,True,200,200,1,1,0.815,0.815,0.815,0.815,0.815,0.815
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.1,5,8,4,True,200,200,1,1,0.815,0.815,0.815,0.815,0.815,0.815
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.1,5,10,4,True,200,200,1,1,0.815,0.815,0.815,0.815,0.815,0.815
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.1,5,12,4,True,200,200,1,1,0.815,0.815,0.815,0.815,0.815,0.815
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.1,5,15,4,True,200,200,1,1,0.815,0.815,0.815,0.815,0.815,0.815
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.1,5,18,4,True,200,200,1,1,0.815,0.815,0.815,0.815,0.815,0.815
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.1,5,19,4,True,200,200,1,1,0.815,0.815,0.815,0.815,0.815,0.815
