image_id,condition,building,cut,n_observed,n_excluded,n_reviewed_retained,n_imputed_retained,n_valid,total_clusters,supported_clusters,singletons,doubletons,singleton_share,supported_share,largest_share,effective_modes_simpson,entropy_bits,point_count_disagreement,within_cluster_median,sizes_descending,good_turing_missing_mass_proxy,chao_coverage_proxy,isolated_singletons,assignment_singletons_with_compatible_peer,min_supported_loo_jaccard,max_cross_compatible_share,weakly_separated_supported_pair,supported_point_counts,orders,actual_n,full_p_any,full_onset_median_conditional,full_p_by_2,full_requested_2_exceeds_observation,full_p_by_3,full_requested_3_exceeds_observation,full_p_by_4,full_requested_4_exceeds_observation,full_p_by_5,full_requested_5_exceeds_observation,full_p_by_6,full_requested_6_exceeds_observation,full_p_by_7,full_requested_7_exceeds_observation,full_p_by_8,full_requested_8_exceeds_observation,full_p_by_10,full_requested_10_exceeds_observation,full_p_by_12,full_requested_12_exceeds_observation,full_p_by_15,full_requested_15_exceeds_observation,full_p_by_18,full_requested_18_exceeds_observation,full_p_by_19,full_requested_19_exceeds_observation,core10_p_any,core10_onset_median_conditional,core10_p_by_2,core10_requested_2_exceeds_observation,core10_p_by_3,core10_requested_3_exceeds_observation,core10_p_by_4,core10_requested_4_exceeds_observation,core10_p_by_5,core10_requested_5_exceeds_observation,core10_p_by_6,core10_requested_6_exceeds_observation,core10_p_by_7,core10_requested_7_exceeds_observation,core10_p_by_8,core10_requested_8_exceeds_observation,core10_p_by_10,core10_requested_10_exceeds_observation,core10_p_by_12,core10_requested_12_exceeds_observation,core10_p_by_15,core10_requested_15_exceeds_observation,core10_p_by_18,core10_requested_18_exceeds_observation,core10_p_by_19,core10_requested_19_exceeds_observation,core15_p_any,core15_onset_median_conditional,core15_p_by_2,core15_requested_2_exceeds_observation,core15_p_by_3,core15_requested_3_exceeds_observation,core15_p_by_4,core15_requested_4_exceeds_observation,core15_p_by_5,core15_requested_5_exceeds_observation,core15_p_by_6,core15_requested_6_exceeds_observation,core15_p_by_7,core15_requested_7_exceeds_observation,core15_p_by_8,core15_requested_8_exceeds_observation,core15_p_by_10,core15_requested_10_exceeds_observation,core15_p_by_12,core15_requested_12_exceeds_observation,core15_p_by_15,core15_requested_15_exceeds_observation,core15_p_by_18,core15_requested_18_exceeds_observation,core15_p_by_19,core15_requested_19_exceeds_observation,core20_p_any,core20_onset_median_conditional,core20_p_by_2,core20_requested_2_exceeds_observation,core20_p_by_3,core20_requested_3_exceeds_observation,core20_p_by_4,core20_requested_4_exceeds_observation,core20_p_by_5,core20_requested_5_exceeds_observation,core20_p_by_6,core20_requested_6_exceeds_observation,core20_p_by_7,core20_requested_7_exceeds_observation,core20_p_by_8,core20_requested_8_exceeds_observation,core20_p_by_10,core20_requested_10_exceeds_observation,core20_p_by_12,core20_requested_12_exceeds_observation,core20_p_by_15,core20_requested_15_exceeds_observation,core20_p_by_18,core20_requested_18_exceeds_observation,core20_p_by_19,core20_requested_19_exceeds_observation,full_tail_no_gate,core_tail_10,core_tail_15,core_tail_20,late_quarter_new,late_half_new,late_quarter_structure,late_quarter_repartition,half_tv_all,half_tv_core,expert_tag,comment_json,selection_record_json,display_group,group_comment,source,use,previous_grade,previous_status,previous_cdf_by19,previous_any,scene_category,main_function_primary,room_id,room_status
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.05,5,0,0,0,5,4,1,3,1,0.6,0.4,0.4,3.57142857143,1.92192809489,0.7,0.00934219220322,2;1;1;1,0.6,0.485714285714,3,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卫浴,bathroom,supported_component:X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,overlap_with_pending_or_unsupported
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.075,5,0,0,0,5,3,1,2,0,0.4,0.6,0.6,2.27272727273,1.37095059445,0.7,0.0597743087537,3;1;1,0.4,0.733333333333,2,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卫浴,bathroom,supported_component:X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,overlap_with_pending_or_unsupported
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.1,5,0,0,0,5,3,1,2,0,0.4,0.6,0.6,2.27272727273,1.37095059445,0.7,0.0597743087537,3;1;1,0.4,0.733333333333,2,0,1,0,False,1,200,5,0.47,4,0,False,0,False,0.47,False,0.47,True,0.47,True,0.47,True,0.47,True,0.47,True,0.47,True,0.47,True,0.47,True,0.47,True,0.815,3,0.175,False,0.45,False,0.815,False,0.815,True,0.815,True,0.815,True,0.815,True,0.815,True,0.815,True,0.815,True,0.815,True,0.815,True,0.815,3,0.175,False,0.45,False,0.815,False,0.815,True,0.815,True,0.815,True,0.815,True,0.815,True,0.815,True,0.815,True,0.815,True,0.815,True,0.815,3,0.175,False,0.45,False,0.815,False,0.815,True,0.815,True,0.815,True,0.815,True,0.815,True,0.815,True,0.815,True,0.815,True,0.815,True,0,0.175,0.175,0.175,0.3575,0.423333333333,0.3575,0,0.3645,0.125,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卫浴,bathroom,supported_component:X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,overlap_with_pending_or_unsupported
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.125,5,0,0,0,5,3,1,2,0,0.4,0.6,0.6,2.27272727273,1.37095059445,0.7,0.0597743087537,3;1;1,0.4,0.733333333333,2,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卫浴,bathroom,supported_component:X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,overlap_with_pending_or_unsupported
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.15,5,0,0,0,5,3,1,2,0,0.4,0.6,0.6,2.27272727273,1.37095059445,0.7,0.0597743087537,3;1;1,0.4,0.733333333333,2,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卫浴,bathroom,supported_component:X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,overlap_with_pending_or_unsupported
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.2,5,0,0,0,5,3,1,2,0,0.4,0.6,0.6,2.27272727273,1.37095059445,0.7,0.0597743087537,3;1;1,0.4,0.733333333333,2,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卫浴,bathroom,supported_component:X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,overlap_with_pending_or_unsupported
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.05,4,0,0,0,4,3,1,2,1,0.5,0.5,0.5,2.66666666667,1.5,0.5,0.013799357115,2;1;1,0.5,0.625,2,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卫浴,bathroom,supported_component:X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,overlap_with_pending_or_unsupported
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.075,4,0,0,0,4,3,1,2,1,0.5,0.5,0.5,2.66666666667,1.5,0.5,0.013799357115,2;1;1,0.5,0.625,1,1,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卫浴,bathroom,supported_component:X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,overlap_with_pending_or_unsupported
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.1,4,0,0,0,4,2,1,1,0,0.25,0.75,0.75,1.6,0.811278124459,0.5,0.0696778568214,3;1,0.25,1,1,0,1,0,False,1,200,4,0.475,3,0,False,0.475,False,0.475,True,0.475,True,0.475,True,0.475,True,0.475,True,0.475,True,0.475,True,0.475,True,0.475,True,0.475,True,0.69,3,0.295,False,0.69,False,0.69,True,0.69,True,0.69,True,0.69,True,0.69,True,0.69,True,0.69,True,0.69,True,0.69,True,0.69,True,0.69,3,0.295,False,0.69,False,0.69,True,0.69,True,0.69,True,0.69,True,0.69,True,0.69,True,0.69,True,0.69,True,0.69,True,0.69,True,0.69,3,0.295,False,0.69,False,0.69,True,0.69,True,0.69,True,0.69,True,0.69,True,0.69,True,0.69,True,0.69,True,0.69,True,0.69,True,0,0.295,0.295,0.295,0.215,0.2125,0.215,0,0.25,0,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卫浴,bathroom,supported_component:X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,overlap_with_pending_or_unsupported
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.125,4,0,0,0,4,2,1,1,0,0.25,0.75,0.75,1.6,0.811278124459,0.5,0.0696778568214,3;1,0.25,1,1,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卫浴,bathroom,supported_component:X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,overlap_with_pending_or_unsupported
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.15,4,0,0,0,4,2,1,1,0,0.25,0.75,0.75,1.6,0.811278124459,0.5,0.0696778568214,3;1,0.25,1,1,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卫浴,bathroom,supported_component:X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,overlap_with_pending_or_unsupported
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.2,4,0,0,0,4,2,1,1,0,0.25,0.75,0.75,1.6,0.811278124459,0.5,0.0696778568214,3;1,0.25,1,1,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卫浴,bathroom,supported_component:X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.05,5,0,0,0,5,4,1,3,1,0.6,0.4,0.4,3.57142857143,1.92192809489,0,0.038993037897,2;1;1;1,0.6,0.485714285714,3,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,简单,"{""note"": """"}","{""group"": ""G078"", ""image_id"": ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193"", ""number"": 2, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""0–8人"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G078,较简单,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,,limited_horizon_or_order_sensitive,0,0,厨房与用餐,dining,supported_component:Z6MFQCViBuw_2008e72476f84104858e908beeac0193,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.075,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0,0.0575182402261,4;1,0.2,1,1,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,简单,"{""note"": """"}","{""group"": ""G078"", ""image_id"": ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193"", ""number"": 2, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""0–8人"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G078,较简单,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,,limited_horizon_or_order_sensitive,0,0,厨房与用餐,dining,supported_component:Z6MFQCViBuw_2008e72476f84104858e908beeac0193,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.1,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0,0.0575182402261,4;1,0.2,1,0,1,1,0,False,1,200,5,0.75,4,0,False,0,False,0.75,False,0.75,True,0.75,True,0.75,True,0.75,True,0.75,True,0.75,True,0.75,True,0.75,True,0.75,True,1,2,0.645,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.645,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.645,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0,0.645,0.645,0.645,0.0225,0.0433333333333,0,0,0.2355,0,简单,"{""note"": """"}","{""group"": ""G078"", ""image_id"": ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193"", ""number"": 2, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""0–8人"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G078,较简单,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,,limited_horizon_or_order_sensitive,0,0,厨房与用餐,dining,supported_component:Z6MFQCViBuw_2008e72476f84104858e908beeac0193,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.125,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0,0.0575182402261,4;1,0.2,1,0,1,0.95,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,简单,"{""note"": """"}","{""group"": ""G078"", ""image_id"": ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193"", ""number"": 2, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""0–8人"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G078,较简单,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,,limited_horizon_or_order_sensitive,0,0,厨房与用餐,dining,supported_component:Z6MFQCViBuw_2008e72476f84104858e908beeac0193,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.15,5,0,0,0,5,1,1,0,0,0,1,1,1,-0,0,0.0711220350012,5,0,1,0,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,简单,"{""note"": """"}","{""group"": ""G078"", ""image_id"": ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193"", ""number"": 2, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""0–8人"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G078,较简单,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,,limited_horizon_or_order_sensitive,0,0,厨房与用餐,dining,supported_component:Z6MFQCViBuw_2008e72476f84104858e908beeac0193,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.2,5,0,0,0,5,1,1,0,0,0,1,1,1,-0,0,0.0711220350012,5,0,1,0,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,简单,"{""note"": """"}","{""group"": ""G078"", ""image_id"": ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193"", ""number"": 2, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""0–8人"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G078,较简单,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,,limited_horizon_or_order_sensitive,0,0,厨房与用餐,dining,supported_component:Z6MFQCViBuw_2008e72476f84104858e908beeac0193,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,Z6MFQCViBuw,0.05,4,0,0,0,4,1,1,0,0,0,1,1,1,-0,0,0.000842867407285,4,0,1,0,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,简单,"{""note"": """"}","{""group"": ""G078"", ""image_id"": ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193"", ""number"": 2, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""0–8人"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G078,较简单,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,simple,assigned_observed_early,1,1,厨房与用餐,dining,supported_component:Z6MFQCViBuw_2008e72476f84104858e908beeac0193,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,Z6MFQCViBuw,0.075,4,0,0,0,4,1,1,0,0,0,1,1,1,-0,0,0.000842867407285,4,0,1,0,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,简单,"{""note"": """"}","{""group"": ""G078"", ""image_id"": ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193"", ""number"": 2, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""0–8人"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G078,较简单,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,simple,assigned_observed_early,1,1,厨房与用餐,dining,supported_component:Z6MFQCViBuw_2008e72476f84104858e908beeac0193,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,Z6MFQCViBuw,0.1,4,0,0,0,4,1,1,0,0,0,1,1,1,-0,0,0.000842867407285,4,0,1,0,0,1,0,False,1,200,4,1,2,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,1,1,1,0,0,0,0,0,0,简单,"{""note"": """"}","{""group"": ""G078"", ""image_id"": ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193"", ""number"": 2, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""0–8人"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G078,较简单,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,simple,assigned_observed_early,1,1,厨房与用餐,dining,supported_component:Z6MFQCViBuw_2008e72476f84104858e908beeac0193,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,Z6MFQCViBuw,0.125,4,0,0,0,4,1,1,0,0,0,1,1,1,-0,0,0.000842867407285,4,0,1,0,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,简单,"{""note"": """"}","{""group"": ""G078"", ""image_id"": ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193"", ""number"": 2, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""0–8人"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G078,较简单,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,simple,assigned_observed_early,1,1,厨房与用餐,dining,supported_component:Z6MFQCViBuw_2008e72476f84104858e908beeac0193,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,Z6MFQCViBuw,0.15,4,0,0,0,4,1,1,0,0,0,1,1,1,-0,0,0.000842867407285,4,0,1,0,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,简单,"{""note"": """"}","{""group"": ""G078"", ""image_id"": ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193"", ""number"": 2, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""0–8人"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G078,较简单,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,simple,assigned_observed_early,1,1,厨房与用餐,dining,supported_component:Z6MFQCViBuw_2008e72476f84104858e908beeac0193,overlap_with_pending_or_unsupported
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,Z6MFQCViBuw,0.2,4,0,0,0,4,1,1,0,0,0,1,1,1,-0,0,0.000842867407285,4,0,1,0,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,简单,"{""note"": """"}","{""group"": ""G078"", ""image_id"": ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193"", ""number"": 2, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""0–8人"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G078,较简单,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,simple,assigned_observed_early,1,1,厨房与用餐,dining,supported_component:Z6MFQCViBuw_2008e72476f84104858e908beeac0193,overlap_with_pending_or_unsupported
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,Z6MFQCViBuw,0.05,5,0,0,0,5,3,1,2,0,0.4,0.6,0.6,2.27272727273,1.37095059445,0,0.0419863357473,3;1;1,0.4,0.733333333333,2,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,复合／待定,special,unresolved:Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,not_in_supported_component
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,Z6MFQCViBuw,0.075,5,0,0,0,5,3,1,2,0,0.4,0.6,0.6,2.27272727273,1.37095059445,0,0.0419863357473,3;1;1,0.4,0.733333333333,0,2,0.933333333333,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited_horizon_or_order_sensitive,0,0,复合／待定,special,unresolved:Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,not_in_supported_component
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,Z6MFQCViBuw,0.1,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0,0.0572270208612,4;1,0.2,1,0,1,0.95,0,False,1,200,5,0.56,4,0,False,0,False,0.56,False,0.56,True,0.56,True,0.56,True,0.56,True,0.56,True,0.56,True,0.56,True,0.56,True,0.56,True,1,3,0.335,False,0.575,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,3,0.335,False,0.575,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,3,0.335,False,0.575,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0,0.335,0.335,0.335,0,0,0,0.1125,0.239,0,,,,,,,,,limited_horizon_or_order_sensitive,0,0,复合／待定,special,unresolved:Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,not_in_supported_component
