stage,worker_id_left,worker_id_right,shared_task_count,source_artifact,source_sha256
C2-B,21,36,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,21,37,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,21,6,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,21,8,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,26,27,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,26,28,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,26,29,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,26,30,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,26,31,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,26,32,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,26,33,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,26,34,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,26,35,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,26,36,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,26,37,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,26,6,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,26,8,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,27,28,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,27,29,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,27,30,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,27,31,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,27,32,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,27,33,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,27,34,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,27,35,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,27,36,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,27,37,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,27,6,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,27,8,0,post_block2_submission_master.csv,bound_after_materialization
C2-B,28,29,8,post_block2_submission_master.csv,bound_after_materialization
C2-B,28,30,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,28,31,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,28,32,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,28,33,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,28,34,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,28,35,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,28,36,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,28,37,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,28,6,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,28,8,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,29,30,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,29,31,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,29,32,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,29,33,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,29,34,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,29,35,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,29,36,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,29,37,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,29,6,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,29,8,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,30,31,8,post_block2_submission_master.csv,bound_after_materialization
C2-B,30,32,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,30,33,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,30,34,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,30,35,5,post_block2_submission_master.csv,bound_after_materialization
C2-B,30,36,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,30,37,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,30,6,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,30,8,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,31,32,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,31,33,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,31,34,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,31,35,5,post_block2_submission_master.csv,bound_after_materialization
C2-B,31,36,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,31,37,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,31,6,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,31,8,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,32,33,8,post_block2_submission_master.csv,bound_after_materialization
C2-B,32,34,5,post_block2_submission_master.csv,bound_after_materialization
C2-B,32,35,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,32,36,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,32,37,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,32,6,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,32,8,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,33,34,5,post_block2_submission_master.csv,bound_after_materialization
C2-B,33,35,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,33,36,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,33,37,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,33,6,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,33,8,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,34,35,7,post_block2_submission_master.csv,bound_after_materialization
C2-B,34,36,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,34,37,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,34,6,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,34,8,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,35,36,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,35,37,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,35,6,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,35,8,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,36,37,8,post_block2_submission_master.csv,bound_after_materialization
C2-B,36,6,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,36,8,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,37,6,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,37,8,4,post_block2_submission_master.csv,bound_after_materialization
C2-B,6,8,7,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,10,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,11,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,12,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,13,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,14,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,15,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,17,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,18,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,19,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,2,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,21,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,31,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,1,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,11,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,12,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,13,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,14,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,15,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,17,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,18,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,19,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,2,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,21,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,28,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,10,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,12,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,13,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,14,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,15,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,17,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,18,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,19,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,2,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,21,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,37,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,11,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,12,13,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,12,14,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,12,15,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,12,17,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,12,18,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,12,19,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,12,2,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,12,21,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,12,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,12,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,12,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,12,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,12,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,12,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,12,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,12,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,12,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,12,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,12,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,12,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,12,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,12,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,13,14,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,13,15,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,13,17,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,13,18,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,13,19,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,13,2,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,13,21,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,13,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,13,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,13,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,13,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,13,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,13,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,13,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,13,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,13,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,13,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,13,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,13,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,13,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,13,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,14,15,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,14,17,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,14,18,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,14,19,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,14,2,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,14,21,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,14,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,14,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,14,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,14,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,14,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,14,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,14,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,14,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,14,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,14,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,14,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,14,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,14,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,14,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,15,17,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,15,18,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,15,19,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,15,2,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,15,21,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,15,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,15,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,15,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,15,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,15,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,15,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,15,32,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,15,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,15,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,15,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,15,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,15,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,15,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,15,8,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,17,18,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,17,19,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,17,2,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,17,21,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,17,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,17,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,17,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,17,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,17,30,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,17,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,17,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,17,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,17,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,17,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,17,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,17,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,17,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,17,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,18,19,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,18,2,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,18,21,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,18,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,18,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,18,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,18,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,18,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,18,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,18,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,18,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,18,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,18,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,18,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,18,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,18,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,18,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,19,2,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,19,21,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,19,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,19,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,19,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,19,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,19,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,19,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,19,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,19,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,19,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,19,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,19,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,19,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,19,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,19,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,2,21,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,2,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,2,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,2,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,2,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,2,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,2,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,2,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,2,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,2,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,2,35,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,2,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,2,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,2,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,2,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,21,26,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,21,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,21,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,21,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,21,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,21,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,21,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,21,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,21,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,21,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,21,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,21,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,21,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,21,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,26,27,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,26,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,26,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,26,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,26,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,26,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,26,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,26,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,26,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,26,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,26,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,26,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,26,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,27,28,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,27,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,27,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,27,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,27,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,27,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,27,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,27,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,27,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,27,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,27,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,27,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,28,29,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,28,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,28,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,28,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,28,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,28,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,28,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,28,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,28,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,28,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,28,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,29,30,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,29,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,29,32,1,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,29,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,29,34,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,29,35,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,29,36,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,29,37,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,29,6,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,29,8,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,30,31,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,30,32,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,30,33,0,post_block2_submission_master.csv,bound_after_materialization
C2A-RP-B1,30,34,0,post_block2_submission_master.csv,bound_after_materialization
