analysis_kind,population_or_scenario,base_task_id,building_id,stage,reference_regime,k_total,n_A,n_B,available_population_n,available_A_n,available_B_n,sampling_method,samples_or_replicates,resolved_rate,supported_multimodal_rate,not_evaluable_rate,resolved_only_quality,delivery_adjusted_quality,pooled_full_output_recovery_rate,pooled_full_target_resolved,mechanical_population_full_roster_endpoint
mixture_k6_exact,primary_A_vs_non_A|2A+4B,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,P1,expert_hard_single_reference,6,2,4,,6,9,exact_all_worker_compositions_without_replacement,1890,0.48412698412698413,0.33386243386243386,0.182010582010582,0.8303920459016394,0.4020151968253968,,False,False
mixture_k6_exact,sensitivity_A_vs_C|4A+2B,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,P1,expert_hard_single_reference,6,4,2,,6,4,exact_all_worker_compositions_without_replacement,90,0.6666666666666666,0.2,0.13333333333333333,0.8637667175,0.5758444783333333,,False,False
mixture_k6_exact,sensitivity_A_vs_C|3A+3B,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,P1,expert_hard_single_reference,6,3,3,,6,4,exact_all_worker_compositions_without_replacement,80,0.7,0.075,0.225,0.8706552935714286,0.6094587055,,False,False
mixture_k6_exact,sensitivity_A_vs_C|2A+4B,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,P1,expert_hard_single_reference,6,2,4,,6,4,exact_all_worker_compositions_without_replacement,15,0.6666666666666666,0.0,0.3333333333333333,0.882022038,0.588014692,,False,False
mixture_k6_exact,primary_A_vs_non_A|4A+2B,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,C1,public_frozen_GT,6,4,2,,9,11,exact_all_worker_compositions_without_replacement,6930,0.7891774891774892,0.09610389610389611,0.11471861471861472,0.9400838410993154,0.7418930053350874,,False,False
mixture_k6_exact,primary_A_vs_non_A|3A+3B,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,C1,public_frozen_GT,6,3,3,,9,11,exact_all_worker_compositions_without_replacement,13860,0.5961760461760461,0.19090909090909092,0.21291486291486292,0.9282885492747871,0.5534233970171404,,False,False
mixture_k6_exact,primary_A_vs_non_A|2A+4B,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,C1,public_frozen_GT,6,2,4,,9,11,exact_all_worker_compositions_without_replacement,11880,0.48787878787878786,0.21481481481481482,0.2973063973063973,0.9001221654125904,0.4391505110043244,,False,False
mixture_k6_exact,sensitivity_A_vs_C|4A+2B,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,C1,public_frozen_GT,6,4,2,,9,5,exact_all_worker_compositions_without_replacement,1260,0.8809523809523809,0.0,0.11904761904761904,0.9365082721909055,0.8250191921681786,,False,False
mixture_k6_exact,sensitivity_A_vs_C|3A+3B,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,C1,public_frozen_GT,6,3,3,,9,5,exact_all_worker_compositions_without_replacement,840,0.7880952380952381,0.0,0.2119047619047619,0.924441528886083,0.7285479668126035,,False,False
mixture_k6_exact,sensitivity_A_vs_C|2A+4B,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,C1,public_frozen_GT,6,2,4,,9,5,exact_all_worker_compositions_without_replacement,180,0.7555555555555555,0.0,0.24444444444444444,0.9089924683195945,0.6867943093970269,,False,False
mixture_k6_exact,primary_A_vs_non_A|4A+2B,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,C1,public_frozen_GT,6,4,2,,9,11,exact_all_worker_compositions_without_replacement,6930,0.27186147186147186,0.7281385281385281,0.0,0.8906837729264183,0.24214260147090508,,False,False
mixture_k6_exact,primary_A_vs_non_A|3A+3B,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,C1,public_frozen_GT,6,3,3,,9,11,exact_all_worker_compositions_without_replacement,13860,0.36103896103896105,0.638961038961039,0.0,0.8890199565363349,0.32097084145078064,,False,False
mixture_k6_exact,primary_A_vs_non_A|2A+4B,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,C1,public_frozen_GT,6,2,4,,9,11,exact_all_worker_compositions_without_replacement,11880,0.4203703703703704,0.5796296296296296,0.0,0.8869317877521609,0.3728398441106306,,False,False
mixture_k6_exact,sensitivity_A_vs_C|4A+2B,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,C1,public_frozen_GT,6,4,2,,9,5,exact_all_worker_compositions_without_replacement,1260,0.2849206349206349,0.7150793650793651,0.0,0.896799367386958,0.2555166451523158,,False,False
mixture_k6_exact,sensitivity_A_vs_C|3A+3B,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,C1,public_frozen_GT,6,3,3,,9,5,exact_all_worker_compositions_without_replacement,840,0.37857142857142856,0.6214285714285714,0.0,0.8953795345053986,0.33896510949132946,,False,False
mixture_k6_exact,sensitivity_A_vs_C|2A+4B,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,C1,public_frozen_GT,6,2,4,,9,5,exact_all_worker_compositions_without_replacement,180,0.45555555555555555,0.5444444444444444,0.0,0.8922210161805163,0.4064562407044574,,False,False
mixture_k6_exact,primary_A_vs_non_A|4A+2B,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,P1,expert_hard_single_reference,6,4,2,,6,10,exact_all_worker_compositions_without_replacement,675,0.14074074074074075,0.8592592592592593,0.0,0.9380818815789473,0.1320263388888889,,False,False
mixture_k6_exact,primary_A_vs_non_A|3A+3B,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,P1,expert_hard_single_reference,6,3,3,,6,10,exact_all_worker_compositions_without_replacement,2400,0.17333333333333334,0.8266666666666667,0.0,0.9091078690384615,0.1575786973,,False,False
mixture_k6_exact,primary_A_vs_non_A|2A+4B,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,P1,expert_hard_single_reference,6,2,4,,6,10,exact_all_worker_compositions_without_replacement,3150,0.38666666666666666,0.6133333333333333,0.0,0.9029276084154352,0.3491320085873016,,False,False
mixture_k6_exact,sensitivity_A_vs_C|4A+2B,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,P1,expert_hard_single_reference,6,4,2,,6,4,exact_all_worker_compositions_without_replacement,90,0.16666666666666666,0.8333333333333334,0.0,0.93931263,0.156552105,,False,False
mixture_k6_exact,sensitivity_A_vs_C|3A+3B,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,P1,expert_hard_single_reference,6,3,3,,6,4,exact_all_worker_compositions_without_replacement,80,0.2,0.8,0.0,0.8914080775000001,0.17828161550000002,,False,False
mixture_k6_exact,sensitivity_A_vs_C|2A+4B,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,P1,expert_hard_single_reference,6,2,4,,6,4,exact_all_worker_compositions_without_replacement,15,0.6,0.4,0.0,0.88754147,0.532524882,,False,False
mixture_k6_exact,primary_A_vs_non_A|4A+2B,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,C1,public_frozen_GT,6,4,2,,9,11,exact_all_worker_compositions_without_replacement,6930,0.3874458874458874,0.601010101010101,0.011544011544011544,0.8950351840095565,0.3467777011638758,,False,False
mixture_k6_exact,primary_A_vs_non_A|3A+3B,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,C1,public_frozen_GT,6,3,3,,9,11,exact_all_worker_compositions_without_replacement,13860,0.47619047619047616,0.4897546897546898,0.03405483405483405,0.8724257982108697,0.41544085629089034,,False,False
mixture_k6_exact,primary_A_vs_non_A|2A+4B,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,C1,public_frozen_GT,6,2,4,,9,11,exact_all_worker_compositions_without_replacement,11880,0.552020202020202,0.3813131313131313,0.06666666666666667,0.8622523835468762,0.4759807349579473,,False,False
mixture_k6_exact,sensitivity_A_vs_C|4A+2B,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,C1,public_frozen_GT,6,4,2,,9,5,exact_all_worker_compositions_without_replacement,1260,0.49444444444444446,0.4801587301587302,0.025396825396825397,0.9129141286670277,0.4513853191742526,,False,False
mixture_k6_exact,sensitivity_A_vs_C|3A+3B,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,C1,public_frozen_GT,6,3,3,,9,5,exact_all_worker_compositions_without_replacement,840,0.5404761904761904,0.4023809523809524,0.05714285714285714,0.9042389103382354,0.4887196015399511,,False,False
mixture_k6_exact,sensitivity_A_vs_C|2A+4B,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,C1,public_frozen_GT,6,2,4,,9,5,exact_all_worker_compositions_without_replacement,180,0.5222222222222223,0.3888888888888889,0.08888888888888889,0.9021088919531337,0.47110131024219204,,False,False
mixture_k6_exact,primary_A_vs_non_A|4A+2B,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,C1,public_frozen_GT,6,4,2,,9,10,exact_all_worker_compositions_without_replacement,5670,0.5079365079365079,0.4497354497354497,0.042328042328042326,0.9168366489225913,0.46569480580195116,,False,False
mixture_k6_exact,primary_A_vs_non_A|3A+3B,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,C1,public_frozen_GT,6,3,3,,9,10,exact_all_worker_compositions_without_replacement,10080,0.5206349206349207,0.4115079365079365,0.06785714285714285,0.8818864456465423,0.4591408796381998,,False,False
mixture_k6_exact,primary_A_vs_non_A|2A+4B,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,C1,public_frozen_GT,6,2,4,,9,10,exact_all_worker_compositions_without_replacement,7560,0.5187830687830688,0.4312169312169312,0.05,0.8478277585624815,0.4398386863865149,,False,False
mixture_k6_exact,sensitivity_A_vs_C|4A+2B,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,C1,public_frozen_GT,6,4,2,,9,5,exact_all_worker_compositions_without_replacement,1260,0.4714285714285714,0.5031746031746032,0.025396825396825397,0.9102351816602212,0.4291108713541043,,False,False
mixture_k6_exact,sensitivity_A_vs_C|3A+3B,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,C1,public_frozen_GT,6,3,3,,9,5,exact_all_worker_compositions_without_replacement,840,0.5107142857142857,0.4511904761904762,0.0380952380952381,0.8743429940029357,0.4465394576514993,,False,False
mixture_k6_exact,sensitivity_A_vs_C|2A+4B,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,C1,public_frozen_GT,6,2,4,,9,5,exact_all_worker_compositions_without_replacement,180,0.4777777777777778,0.5222222222222223,0.0,0.8234275001786882,0.3934153611964843,,False,False
mixture_k6_exact,primary_A_vs_non_A|4A+2B,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,P1,expert_hard_single_reference,6,4,2,,7,10,exact_all_worker_compositions_without_replacement,1575,1.0,0.0,0.0,0.9511411517269841,0.9511411517269841,1.0,True,False
mixture_k6_exact,primary_A_vs_non_A|3A+3B,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,P1,expert_hard_single_reference,6,3,3,,7,10,exact_all_worker_compositions_without_replacement,4200,1.0,0.0,0.0,0.9499870881666667,0.9499870881666667,1.0,True,False
mixture_k6_exact,primary_A_vs_non_A|2A+4B,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,P1,expert_hard_single_reference,6,2,4,,7,10,exact_all_worker_compositions_without_replacement,4410,1.0,0.0,0.0,0.9492790001269841,0.9492790001269841,1.0,True,False
mixture_k6_exact,sensitivity_A_vs_C|4A+2B,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,P1,expert_hard_single_reference,6,4,2,,7,5,exact_all_worker_compositions_without_replacement,350,1.0,0.0,0.0,0.9515143860285714,0.9515143860285714,1.0,True,False
mixture_k6_exact,sensitivity_A_vs_C|3A+3B,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,P1,expert_hard_single_reference,6,3,3,,7,5,exact_all_worker_compositions_without_replacement,350,1.0,0.0,0.0,0.9484596446,0.9484596446,1.0,True,False
mixture_k6_exact,sensitivity_A_vs_C|2A+4B,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,P1,expert_hard_single_reference,6,2,4,,7,5,exact_all_worker_compositions_without_replacement,105,1.0,0.0,0.0,0.9467075616190476,0.9467075616190476,1.0,True,False
mixture_k6_exact,primary_A_vs_non_A|4A+2B,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,P1,expert_hard_single_reference,6,4,2,,5,9,exact_all_worker_compositions_without_replacement,180,1.0,0.0,0.0,0.8771948727222222,0.8771948727222222,1.0,True,False
mixture_k6_exact,primary_A_vs_non_A|3A+3B,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,P1,expert_hard_single_reference,6,3,3,,5,9,exact_all_worker_compositions_without_replacement,840,1.0,0.0,0.0,0.8808487033333333,0.8808487033333333,1.0,True,False
mixture_k6_exact,primary_A_vs_non_A|2A+4B,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,P1,expert_hard_single_reference,6,2,4,,5,9,exact_all_worker_compositions_without_replacement,1260,1.0,0.0,0.0,0.8832462421904762,0.8832462421904762,1.0,True,False
mixture_k6_exact,sensitivity_A_vs_C|4A+2B,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,P1,expert_hard_single_reference,6,4,2,,5,5,exact_all_worker_compositions_without_replacement,50,1.0,0.0,0.0,0.8791639548,0.8791639548,1.0,True,False
mixture_k6_exact,sensitivity_A_vs_C|3A+3B,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,P1,expert_hard_single_reference,6,3,3,,5,5,exact_all_worker_compositions_without_replacement,100,1.0,0.0,0.0,0.8816488886,0.8816488886,1.0,True,False
mixture_k6_exact,sensitivity_A_vs_C|2A+4B,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,P1,expert_hard_single_reference,6,2,4,,5,5,exact_all_worker_compositions_without_replacement,50,1.0,0.0,0.0,0.8833163951999999,0.8833163951999999,1.0,True,False
mixture_k6_exact,primary_A_vs_non_A|4A+2B,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,P1,expert_hard_single_reference,6,4,2,,6,10,exact_all_worker_compositions_without_replacement,675,1.0,0.0,0.0,0.9747994142814815,0.9747994142814815,1.0,True,False
mixture_k6_exact,primary_A_vs_non_A|3A+3B,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,P1,expert_hard_single_reference,6,3,3,,6,10,exact_all_worker_compositions_without_replacement,2400,1.0,0.0,0.0,0.9731468418916667,0.9731468418916667,1.0,True,False
mixture_k6_exact,primary_A_vs_non_A|2A+4B,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,P1,expert_hard_single_reference,6,2,4,,6,10,exact_all_worker_compositions_without_replacement,3150,1.0,0.0,0.0,0.9711052124412698,0.9711052124412698,1.0,True,False
mixture_k6_exact,sensitivity_A_vs_C|4A+2B,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,P1,expert_hard_single_reference,6,4,2,,6,5,exact_all_worker_compositions_without_replacement,150,1.0,0.0,0.0,0.9741846346,0.9741846346,1.0,True,False
mixture_k6_exact,sensitivity_A_vs_C|3A+3B,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,P1,expert_hard_single_reference,6,3,3,,6,5,exact_all_worker_compositions_without_replacement,200,1.0,0.0,0.0,0.9730178454,0.9730178454,1.0,True,False
mixture_k6_exact,sensitivity_A_vs_C|2A+4B,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,P1,expert_hard_single_reference,6,2,4,,6,5,exact_all_worker_compositions_without_replacement,75,1.0,0.0,0.0,0.9636831624000001,0.9636831624000001,1.0,True,False
mixture_k6_exact,primary_A_vs_non_A|4A+2B,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,expert_hard_single_reference,6,4,2,,6,10,exact_all_worker_compositions_without_replacement,675,1.0,0.0,0.0,0.9760080195259259,0.9760080195259259,1.0,True,False
mixture_k6_exact,primary_A_vs_non_A|3A+3B,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,expert_hard_single_reference,6,3,3,,6,10,exact_all_worker_compositions_without_replacement,2400,1.0,0.0,0.0,0.9707587696916666,0.9707587696916666,1.0,True,False
mixture_k6_exact,primary_A_vs_non_A|2A+4B,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,expert_hard_single_reference,6,2,4,,6,10,exact_all_worker_compositions_without_replacement,3150,1.0,0.0,0.0,0.9670029077396826,0.9670029077396826,1.0,True,False
mixture_k6_exact,sensitivity_A_vs_C|4A+2B,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,expert_hard_single_reference,6,4,2,,6,5,exact_all_worker_compositions_without_replacement,150,1.0,0.0,0.0,0.9761326586666667,0.9761326586666667,1.0,True,False
mixture_k6_exact,sensitivity_A_vs_C|3A+3B,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,expert_hard_single_reference,6,3,3,,6,5,exact_all_worker_compositions_without_replacement,200,1.0,0.0,0.0,0.96911552735,0.96911552735,1.0,True,False
mixture_k6_exact,sensitivity_A_vs_C|2A+4B,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,expert_hard_single_reference,6,2,4,,6,5,exact_all_worker_compositions_without_replacement,75,1.0,0.0,0.0,0.9606687169333333,0.9606687169333333,1.0,True,False
mixture_k6_exact,primary_A_vs_non_A|4A+2B,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,C1,public_frozen_GT,6,4,2,,9,11,exact_all_worker_compositions_without_replacement,6930,0.4251082251082251,0.5411255411255411,0.033766233766233764,0.7603095385720404,0.3232138384752137,,False,False
mixture_k6_exact,primary_A_vs_non_A|3A+3B,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,C1,public_frozen_GT,6,3,3,,9,11,exact_all_worker_compositions_without_replacement,13860,0.43506493506493504,0.49552669552669554,0.0694083694083694,0.7666561390397819,0.33354520334847654,,False,False
mixture_k6_exact,primary_A_vs_non_A|2A+4B,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,C1,public_frozen_GT,6,2,4,,9,11,exact_all_worker_compositions_without_replacement,11880,0.42828282828282827,0.46414141414141413,0.10757575757575757,0.7737863765933409,0.33139941785411775,,False,False
mixture_k6_exact,sensitivity_A_vs_C|4A+2B,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,C1,public_frozen_GT,6,4,2,,9,5,exact_all_worker_compositions_without_replacement,1260,0.38412698412698415,0.6158730158730159,0.0,0.7626991270632258,0.2929733154750804,,False,False
mixture_k6_exact,sensitivity_A_vs_C|3A+3B,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,C1,public_frozen_GT,6,3,3,,9,5,exact_all_worker_compositions_without_replacement,840,0.3380952380952381,0.6619047619047619,0.0,0.7664953105505653,0.25914841451947684,,False,False
mixture_k6_exact,sensitivity_A_vs_C|2A+4B,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,C1,public_frozen_GT,6,2,4,,9,5,exact_all_worker_compositions_without_replacement,180,0.17777777777777778,0.8222222222222222,0.0,0.7690577549315646,0.13672137865450038,,False,False
mixture_k6_exact,primary_A_vs_non_A|4A+2B,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,expert_hard_single_reference,6,4,2,,7,10,exact_all_worker_compositions_without_replacement,1575,1.0,0.0,0.0,0.9454002136888889,0.9454002136888889,1.0,True,False
mixture_k6_exact,primary_A_vs_non_A|3A+3B,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,expert_hard_single_reference,6,3,3,,7,10,exact_all_worker_compositions_without_replacement,4200,1.0,0.0,0.0,0.9421482678666666,0.9421482678666666,1.0,True,False
mixture_k6_exact,primary_A_vs_non_A|2A+4B,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,expert_hard_single_reference,6,2,4,,7,10,exact_all_worker_compositions_without_replacement,4410,1.0,0.0,0.0,0.9386053603922903,0.9386053603922903,1.0,True,False
mixture_k6_exact,sensitivity_A_vs_C|4A+2B,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,expert_hard_single_reference,6,4,2,,7,5,exact_all_worker_compositions_without_replacement,350,1.0,0.0,0.0,0.9382092831428571,0.9382092831428571,1.0,True,False
mixture_k6_exact,sensitivity_A_vs_C|3A+3B,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,expert_hard_single_reference,6,3,3,,7,5,exact_all_worker_compositions_without_replacement,350,1.0,0.0,0.0,0.9324955743142858,0.9324955743142858,1.0,True,False
mixture_k6_exact,sensitivity_A_vs_C|2A+4B,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,expert_hard_single_reference,6,2,4,,7,5,exact_all_worker_compositions_without_replacement,105,1.0,0.0,0.0,0.9301753336190476,0.9301753336190476,1.0,True,False
mixture_k6_exact,primary_A_vs_non_A|4A+2B,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,public_frozen_GT,6,4,2,,9,11,exact_all_worker_compositions_without_replacement,6930,0.5073593073593073,0.20461760461760461,0.288023088023088,0.9568519313290533,0.485467733124524,,False,False
mixture_k6_exact,primary_A_vs_non_A|3A+3B,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,public_frozen_GT,6,3,3,,9,11,exact_all_worker_compositions_without_replacement,13860,0.3746031746031746,0.26601731601731604,0.35937950937950935,0.9557074243507909,0.3580110351536296,,False,False
mixture_k6_exact,primary_A_vs_non_A|2A+4B,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,public_frozen_GT,6,2,4,,9,11,exact_all_worker_compositions_without_replacement,11880,0.2652356902356902,0.3068181818181818,0.42794612794612796,0.95198890135546,0.25250143334773184,,False,False
mixture_k6_exact,sensitivity_A_vs_C|4A+2B,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,public_frozen_GT,6,4,2,,9,5,exact_all_worker_compositions_without_replacement,1260,0.5857142857142857,0.05793650793650794,0.35634920634920636,0.9557979301663387,0.5598245019545698,,False,False
mixture_k6_exact,sensitivity_A_vs_C|3A+3B,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,public_frozen_GT,6,3,3,,9,5,exact_all_worker_compositions_without_replacement,840,0.49166666666666664,0.07142857142857142,0.4369047619047619,0.9529427840178046,0.4685302021420873,,False,False
mixture_k6_exact,sensitivity_A_vs_C|2A+4B,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,public_frozen_GT,6,2,4,,9,5,exact_all_worker_compositions_without_replacement,180,0.39444444444444443,0.08333333333333333,0.5222222222222223,0.9546897208018084,0.3765720565384911,,False,False
mixture_k6_exact,primary_A_vs_non_A|4A+2B,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,expert_hard_single_reference,6,4,2,,6,10,exact_all_worker_compositions_without_replacement,675,1.0,0.0,0.0,0.9625644398074075,0.9625644398074075,1.0,True,False
mixture_k6_exact,primary_A_vs_non_A|3A+3B,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,expert_hard_single_reference,6,3,3,,6,10,exact_all_worker_compositions_without_replacement,2400,1.0,0.0,0.0,0.9579528602083334,0.9579528602083334,1.0,True,False
mixture_k6_exact,primary_A_vs_non_A|2A+4B,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,expert_hard_single_reference,6,2,4,,6,10,exact_all_worker_compositions_without_replacement,3150,1.0,0.0,0.0,0.9517287668476191,0.9517287668476191,1.0,True,False
mixture_k6_exact,sensitivity_A_vs_C|4A+2B,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,expert_hard_single_reference,6,4,2,,6,5,exact_all_worker_compositions_without_replacement,150,1.0,0.0,0.0,0.9637315158,0.9637315158,1.0,True,False
mixture_k6_exact,sensitivity_A_vs_C|3A+3B,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,expert_hard_single_reference,6,3,3,,6,5,exact_all_worker_compositions_without_replacement,200,1.0,0.0,0.0,0.9586153595,0.9586153595,1.0,True,False
mixture_k6_exact,sensitivity_A_vs_C|2A+4B,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,expert_hard_single_reference,6,2,4,,6,5,exact_all_worker_compositions_without_replacement,75,1.0,0.0,0.0,0.9486391828,0.9486391828,1.0,True,False
mixture_k6_exact,primary_A_vs_non_A|4A+2B,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,public_frozen_GT,6,4,2,,9,11,exact_all_worker_compositions_without_replacement,6930,0.734920634920635,0.23737373737373738,0.027705627705627706,0.9709464539016764,0.713568584375359,,False,False
mixture_k6_exact,primary_A_vs_non_A|3A+3B,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,public_frozen_GT,6,3,3,,9,11,exact_all_worker_compositions_without_replacement,13860,0.7786435786435787,0.19834054834054834,0.023015873015873017,0.969433672505378,0.7548433040171746,,False,False
mixture_k6_exact,primary_A_vs_non_A|2A+4B,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,public_frozen_GT,6,2,4,,9,11,exact_all_worker_compositions_without_replacement,11880,0.8277777777777777,0.1495791245791246,0.022643097643097642,0.9681766645001736,0.8014351278362548,,False,False
