analysis_kind,population_or_scenario,analysis_stratum,k_total,metric,estimate_task_equal,ci95_lower_building_bootstrap,ci95_upper_building_bootstrap,task_count,task_count_with_metric,building_count
subgroup_curve_exact,B_non_A_comparison_pool,P1_reference_sensitivity_29,6,supported_multimodal_rate,0.14908941633079564,0.06569680059523808,0.2594673913043479,29,29,11
subgroup_curve_exact,B_non_A_comparison_pool,P1_reference_sensitivity_29,6,resolved_only_quality,0.8920428390867888,0.8635700875511714,0.9173851524655102,29,29,11
subgroup_curve_exact,B_non_A_comparison_pool,P1_reference_sensitivity_29,6,delivery_adjusted_quality,0.7420668388843111,0.6544513234153189,0.8224912037344329,29,29,11
subgroup_curve_exact,B_non_A_comparison_pool,P1_reference_sensitivity_29,6,pooled_full_output_recovery_rate,1.0,1.0,1.0,29,15,11
subgroup_curve_exact,B_non_A_comparison_pool,pooled_reference_sensitivity_41,6,resolved_rate,0.7499472072642804,0.7026116413048231,0.8156711502782931,41,41,11
subgroup_curve_exact,B_non_A_comparison_pool,pooled_reference_sensitivity_41,6,supported_multimodal_rate,0.19649984162179285,0.14823016600335148,0.24745199102368223,41,41,11
subgroup_curve_exact,B_non_A_comparison_pool,pooled_reference_sensitivity_41,6,resolved_only_quality,0.8984732630334442,0.8775028958809564,0.9151849649530079,41,41,11
subgroup_curve_exact,B_non_A_comparison_pool,pooled_reference_sensitivity_41,6,delivery_adjusted_quality,0.6861555586147706,0.6444926279058435,0.745794155823556,41,41,11
subgroup_curve_exact,B_non_A_comparison_pool,pooled_reference_sensitivity_41,6,pooled_full_output_recovery_rate,1.0,1.0,1.0,41,18,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,C1_primary_12,3,resolved_rate,0.675,0.5000000000000001,0.9625,12,12,5
subgroup_curve_exact,C_overmodifier_u095_sensitivity,C1_primary_12,3,supported_multimodal_rate,0.0,0.0,0.0,12,12,5
subgroup_curve_exact,C_overmodifier_u095_sensitivity,C1_primary_12,3,resolved_only_quality,0.9003963276897302,0.8735014448700911,0.9433286497739748,12,11,5
subgroup_curve_exact,C_overmodifier_u095_sensitivity,C1_primary_12,3,delivery_adjusted_quality,0.6152656191667186,0.4448169490695407,0.9073884527571482,12,12,5
subgroup_curve_exact,C_overmodifier_u095_sensitivity,C1_primary_12,3,pooled_full_output_recovery_rate,1.0,1.0,1.0,12,3,5
subgroup_curve_exact,C_overmodifier_u095_sensitivity,P1_reference_sensitivity_29,3,resolved_rate,0.7551724137931034,0.6538392857142856,0.8759999999999999,29,29,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,P1_reference_sensitivity_29,3,supported_multimodal_rate,0.0,0.0,0.0,29,29,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,P1_reference_sensitivity_29,3,resolved_only_quality,0.8881541898461538,0.8576575316647959,0.9139605613993302,29,26,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,P1_reference_sensitivity_29,3,delivery_adjusted_quality,0.6785170545517242,0.5877234655321986,0.7864600748973751,29,29,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,P1_reference_sensitivity_29,3,pooled_full_output_recovery_rate,0.98,0.9470588235294118,1.0,29,15,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,pooled_reference_sensitivity_41,3,resolved_rate,0.7317073170731707,0.6634615384615384,0.8464345238095238,41,41,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,pooled_reference_sensitivity_41,3,supported_multimodal_rate,0.0,0.0,0.0,41,41,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,pooled_reference_sensitivity_41,3,resolved_only_quality,0.8917937443401901,0.8700630251147973,0.9095932797608929,41,37,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,pooled_reference_sensitivity_41,3,delivery_adjusted_quality,0.6600044393170884,0.5966183835593927,0.7617741746475043,41,41,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,pooled_reference_sensitivity_41,3,pooled_full_output_recovery_rate,0.9833333333333333,0.9571428571428572,1.0,41,18,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,C1_primary_12,4,resolved_rate,0.7333333333333334,0.6333333333333334,0.9333333333333333,12,12,5
subgroup_curve_exact,C_overmodifier_u095_sensitivity,C1_primary_12,4,supported_multimodal_rate,0.08333333333333333,0.018181818181818184,0.2,12,12,5
subgroup_curve_exact,C_overmodifier_u095_sensitivity,C1_primary_12,4,resolved_only_quality,0.9050288063470308,0.8763366777289273,0.9493874107912483,12,11,5
subgroup_curve_exact,C_overmodifier_u095_sensitivity,C1_primary_12,4,delivery_adjusted_quality,0.668746796492586,0.561603495908979,0.8830333976597999,12,12,5
subgroup_curve_exact,C_overmodifier_u095_sensitivity,C1_primary_12,4,pooled_full_output_recovery_rate,1.0,1.0,1.0,12,3,5
subgroup_curve_exact,C_overmodifier_u095_sensitivity,P1_reference_sensitivity_29,4,resolved_rate,0.8137931034482758,0.6918918918918919,0.9357214285714286,29,29,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,P1_reference_sensitivity_29,4,supported_multimodal_rate,0.027586206896551724,0.0,0.07142857142857142,29,29,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,P1_reference_sensitivity_29,4,resolved_only_quality,0.8964344433205128,0.8707017527555952,0.918811260400329,29,26,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,P1_reference_sensitivity_29,4,delivery_adjusted_quality,0.7321399717241379,0.6256325101070054,0.8425763490091399,29,29,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,P1_reference_sensitivity_29,4,pooled_full_output_recovery_rate,1.0,1.0,1.0,29,15,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,pooled_reference_sensitivity_41,4,resolved_rate,0.7902439024390244,0.7306078083407276,0.896551724137931,41,41,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,pooled_reference_sensitivity_41,4,supported_multimodal_rate,0.04390243902439024,0.015384615384615385,0.07317073170731707,41,41,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,pooled_reference_sensitivity_41,4,resolved_only_quality,0.8989895242202884,0.8816261805211224,0.916613338873542,41,37,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,pooled_reference_sensitivity_41,4,delivery_adjusted_quality,0.7135858716563667,0.6638707719292656,0.8068570294176516,41,41,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,pooled_reference_sensitivity_41,4,pooled_full_output_recovery_rate,1.0,1.0,1.0,41,18,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,C1_primary_12,5,resolved_rate,0.6666666666666666,0.5384615384615384,0.875,12,12,5
subgroup_curve_exact,C_overmodifier_u095_sensitivity,C1_primary_12,5,supported_multimodal_rate,0.25,0.09090909090909091,0.4444444444444444,12,12,5
subgroup_curve_exact,C_overmodifier_u095_sensitivity,C1_primary_12,5,resolved_only_quality,0.9394535655851405,0.9178919221784042,0.9673533515863164,12,8,5
subgroup_curve_exact,C_overmodifier_u095_sensitivity,C1_primary_12,5,delivery_adjusted_quality,0.6263023770567603,0.5056102651434025,0.8379026111436245,12,12,5
subgroup_curve_exact,C_overmodifier_u095_sensitivity,C1_primary_12,5,pooled_full_output_recovery_rate,1.0,1.0,1.0,12,3,5
subgroup_curve_exact,C_overmodifier_u095_sensitivity,P1_reference_sensitivity_29,5,resolved_rate,0.84,0.6666666666666666,1.0,25,25,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,P1_reference_sensitivity_29,5,supported_multimodal_rate,0.08,0.0,0.19230769230769232,25,25,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,P1_reference_sensitivity_29,5,resolved_only_quality,0.8962886457142857,0.8680834592669173,0.9184518737670809,25,21,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,P1_reference_sensitivity_29,5,delivery_adjusted_quality,0.7528824624,0.5937523473915345,0.8881847857948717,25,25,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,P1_reference_sensitivity_29,5,pooled_full_output_recovery_rate,1.0,1.0,1.0,25,13,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,pooled_reference_sensitivity_41,5,resolved_rate,0.7837837837837838,0.7073170731707317,0.8928571428571429,37,37,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,pooled_reference_sensitivity_41,5,supported_multimodal_rate,0.13513513513513514,0.06896551724137931,0.19444444444444445,37,37,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,pooled_reference_sensitivity_41,5,resolved_only_quality,0.9081962098165904,0.8875423497179125,0.9261278337329176,37,29,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,pooled_reference_sensitivity_41,5,delivery_adjusted_quality,0.7118294617481384,0.6435130241742921,0.8094965093112422,37,37,11
subgroup_curve_exact,C_overmodifier_u095_sensitivity,pooled_reference_sensitivity_41,5,pooled_full_output_recovery_rate,1.0,1.0,1.0,37,16,11
