image_id,building,condition,cut,scene,replay,rule,state,onset,tail_first_k,late_new_geometry,late_support_promotions,tail_max_TV
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,0.1,通行与连接,96,G10_geometry,current_changes,4.0,2,0,0,0.0
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,0.1,通行与连接,97,G10_geometry,current_changes,4.0,2,0,0,0.0
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,0,G10_geometry,current_changes,22.0,20,1,0,0.0434782608696
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,2,G10_geometry,current_changes,21.0,20,1,0,0.0434782608696
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,6,G10_geometry,current_changes,21.0,20,1,0,0.0434782608696
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,10,G10_geometry,current_changes,21.0,20,1,0,0.0434782608696
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,11,G10_geometry,current_changes,21.0,20,0,1,0.0239130434783
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,14,G10_geometry,current_changes,22.0,20,0,0,0.0310559006211
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,16,G10_geometry,current_changes,21.0,20,0,0,0.0739130434783
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,23,G10_geometry,current_changes,22.0,20,0,1,0.123913043478
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,28,G10_geometry,current_changes,22.0,20,1,0,0.0673913043478
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,31,G10_geometry,current_changes,22.0,20,1,0,0.0434782608696
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,34,G10_geometry,current_changes,21.0,20,0,1,0.123913043478
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,38,G10_geometry,current_changes,22.0,20,0,1,0.0310559006211
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,39,G10_geometry,current_changes,21.0,20,1,0,0.0434782608696
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,41,G10_geometry,current_changes,21.0,20,0,0,0.0239130434783
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,45,G10_geometry,current_changes,21.0,20,1,0,0.0434782608696
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,47,G10_geometry,current_changes,22.0,20,1,0,0.0434782608696
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,49,G10_geometry,current_changes,22.0,20,0,1,0.0310559006211
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,52,G10_geometry,current_changes,21.0,20,0,0,0.0739130434783
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,56,G10_geometry,current_changes,21.0,20,1,0,0.0673913043478
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,62,G10_geometry,current_changes,21.0,20,0,1,0.0239130434783
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,63,G10_geometry,current_changes,22.0,20,1,0,0.0434782608696
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,71,G10_geometry,current_changes,21.0,20,0,1,0.0239130434783
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,74,G10_geometry,current_changes,22.0,20,1,0,0.0434782608696
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,81,G10_geometry,current_changes,22.0,20,0,0,0.0310559006211
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,86,G10_geometry,current_changes,21.0,20,1,0,0.0434782608696
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,95,G10_geometry,current_changes,21.0,20,1,0,0.0434782608696
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,97,G10_geometry,current_changes,22.0,20,0,1,0.0310559006211
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0.1,卧室,99,G10_geometry,current_changes,22.0,20,1,0,0.0434782608696
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,0.1,通行与连接,12,G10_geometry,current_changes,23.0,21,0,1,0.0378787878788
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,0.1,通行与连接,21,G10_geometry,current_changes,22.0,21,0,1,0.0357142857143
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,0.1,通行与连接,24,G10_geometry,current_changes,22.0,21,0,1,0.0357142857143
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,0.1,通行与连接,58,G10_geometry,current_changes,23.0,21,0,1,0.0378787878788
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,0.1,通行与连接,72,G10_geometry,current_changes,23.0,21,0,1,0.0378787878788
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,0.1,通行与连接,82,G10_geometry,current_changes,22.0,21,0,1,0.0357142857143
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,0.1,通行与连接,83,G10_geometry,current_changes,23.0,21,0,1,0.0378787878788
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,0.1,通行与连接,88,G10_geometry,current_changes,22.0,21,0,1,0.0357142857143
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,0.1,通行与连接,95,G10_geometry,current_changes,23.0,21,0,1,0.0378787878788
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,0,G10_geometry,current_changes,22.0,20,0,1,0.0326086956522
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,4,G10_geometry,current_changes,22.0,20,0,1,0.0393374741201
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,7,G10_geometry,current_changes,22.0,20,1,1,0.0434782608696
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,8,G10_geometry,current_changes,22.0,20,0,1,0.0326086956522
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,9,G10_geometry,current_changes,22.0,20,0,1,0.0393374741201
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,11,G10_geometry,current_changes,22.0,20,0,1,0.0393374741201
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,13,G10_geometry,current_changes,22.0,20,1,0,0.0434782608696
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,14,G10_geometry,current_changes,21.0,20,0,1,0.0369565217391
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,16,G10_geometry,current_changes,21.0,20,0,1,0.0369565217391
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,18,G10_geometry,current_changes,21.0,20,1,0,0.0434782608696
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,20,G10_geometry,current_changes,21.0,20,0,1,0.0326086956522
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,21,G10_geometry,current_changes,22.0,20,0,1,0.0393374741201
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,26,G10_geometry,current_changes,22.0,20,0,1,0.0393374741201
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,29,G10_geometry,current_changes,22.0,20,0,1,0.0326086956522
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,30,G10_geometry,current_changes,21.0,20,0,1,0.0326086956522
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,31,G10_geometry,current_changes,21.0,20,0,1,0.0326086956522
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,32,G10_geometry,current_changes,22.0,20,0,2,0.0369565217391
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,34,G10_geometry,current_changes,22.0,20,0,2,0.0739130434783
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,39,G10_geometry,current_changes,21.0,20,0,0,0.0326086956522
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,40,G10_geometry,current_changes,22.0,20,0,1,0.0393374741201
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,41,G10_geometry,current_changes,21.0,20,0,1,0.0369565217391
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,46,G10_geometry,current_changes,21.0,20,0,1,0.0369565217391
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,52,G10_geometry,current_changes,21.0,20,0,1,0.0326086956522
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,55,G10_geometry,current_changes,21.0,20,0,1,0.0369565217391
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,57,G10_geometry,current_changes,21.0,20,0,1,0.0326086956522
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,60,G10_geometry,current_changes,21.0,20,0,1,0.0369565217391
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,61,G10_geometry,current_changes,21.0,20,0,1,0.0369565217391
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,65,G10_geometry,current_changes,21.0,20,0,0,0.0326086956522
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,66,G10_geometry,current_changes,22.0,20,0,1,0.0393374741201
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,73,G10_geometry,current_changes,21.0,20,0,1,0.0369565217391
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,74,G10_geometry,current_changes,22.0,20,0,2,0.0739130434783
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,76,G10_geometry,current_changes,22.0,20,0,1,0.0393374741201
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,83,G10_geometry,current_changes,22.0,20,0,1,0.0393374741201
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,87,G10_geometry,current_changes,22.0,20,1,1,0.0804347826087
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,88,G10_geometry,current_changes,22.0,20,0,1,0.0326086956522
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,89,G10_geometry,current_changes,22.0,20,0,1,0.0393374741201
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,93,G10_geometry,current_changes,22.0,20,0,1,0.0393374741201
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,94,G10_geometry,current_changes,22.0,20,1,0,0.0434782608696
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,97,G10_geometry,current_changes,22.0,20,0,1,0.0393374741201
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0.1,卧室,98,G10_geometry,current_changes,22.0,20,0,1,0.0326086956522
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,0,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,1,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,2,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,3,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,4,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,5,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,6,G10_geometry,current_changes,5.0,3,1,1,0.5
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,7,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,8,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,9,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,10,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,11,G10_geometry,current_changes,5.0,3,1,1,0.5
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,12,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,13,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,14,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,15,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,16,G10_geometry,current_changes,5.0,3,1,1,0.5
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,17,G10_geometry,current_changes,5.0,3,1,1,0.5
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,18,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,19,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,20,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,21,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,22,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,23,G10_geometry,current_changes,5.0,3,1,1,0.5
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,24,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,25,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,26,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,27,G10_geometry,current_changes,5.0,3,1,1,0.5
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,28,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,29,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,30,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,31,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,32,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,33,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,34,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,35,G10_geometry,current_changes,5.0,3,1,1,0.5
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,36,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,37,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,38,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,39,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,40,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,41,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,42,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,43,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,44,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,45,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,46,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,47,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,48,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,49,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,50,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,51,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,52,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,53,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,54,G10_geometry,current_changes,5.0,3,1,1,0.5
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,55,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,56,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,57,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,58,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,59,G10_geometry,current_changes,5.0,3,1,1,0.5
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,60,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,61,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,62,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,63,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,64,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,65,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,66,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,67,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,68,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,69,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,70,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,71,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,72,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,73,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,74,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,75,G10_geometry,current_changes,5.0,3,0,1,0.25
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,0.1,通行与连接,76,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
