schema_version,active_session_id,raw_source_collections,raw_event_stages,stage,block_index,project_id,runtime_task_id,annotator_id,session_id,event_count,event_fragment_sum_audit_seconds,session_grouping,primary_active_time_status
uncertainty_substrate_v1,|||,P1,OUT_OF_SCOPE,OUT_OF_SCOPE,0,,,,,4,0,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3154|21|424b4c6d-c7ca-445c-b8a4-ae75ee0a4764,P1,P1,P1,0,39,3154,21,424b4c6d-c7ca-445c-b8a4-ae75ee0a4764,1,3,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3154|21|472d84dc-cece-4baf-972f-798f7a7737cc,P1,P1,P1,0,39,3154,21,472d84dc-cece-4baf-972f-798f7a7737cc,4,15,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3154|21|6f89cf16-8288-4a9c-ba0c-ab4a94f2804e,P1,P1,P1,0,39,3154,21,6f89cf16-8288-4a9c-ba0c-ab4a94f2804e,1,3,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3154|21|bad92f4c-486e-4569-80af-0ae3f9dfd12c,P1,P1,P1,0,39,3154,21,bad92f4c-486e-4569-80af-0ae3f9dfd12c,4,10,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3154|27|09cafc44-2778-4e5a-9c04-73a9720f4445,P1,P1,P1,0,39,3154,27,09cafc44-2778-4e5a-9c04-73a9720f4445,22,7557,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3154|28|a08f8c5a-36ce-4337-97f3-3e24a70a96e4,P1,P1,P1,0,39,3154,28,a08f8c5a-36ce-4337-97f3-3e24a70a96e4,56,13327,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3154|29|c51d0801-a42f-47c3-bfec-964c5c3fe8b7,P1,P1,P1,0,39,3154,29,c51d0801-a42f-47c3-bfec-964c5c3fe8b7,12,840,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3154|30|b8d7950d-c10a-4900-82fc-7fa4e14ea1c2,P1,P1,P1,0,39,3154,30,b8d7950d-c10a-4900-82fc-7fa4e14ea1c2,6,322,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3154|32|a30b94ea-1bd0-4fc1-8130-2248f3e0f8b9,P1,P1,P1,0,39,3154,32,a30b94ea-1bd0-4fc1-8130-2248f3e0f8b9,11,1113,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3154|33|f8ac45f1-9cbc-4470-9a3f-c61e81f964a2,P1,P1,P1,0,39,3154,33,f8ac45f1-9cbc-4470-9a3f-c61e81f964a2,13,2438,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3154|36|353061d1-0e82-4b25-8664-6b04996aaad1,P1,P1,P1,0,39,3154,36,353061d1-0e82-4b25-8664-6b04996aaad1,94,29650,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3154|37|5f16fc65-4192-4935-be52-744a04366e16,P1,P1,P1,0,39,3154,37,5f16fc65-4192-4935-be52-744a04366e16,7,668,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3155|2|6c637d1c-704e-43a9-95e5-3ba2b7d8b7f0,P1,P1,P1,0,39,3155,2,6c637d1c-704e-43a9-95e5-3ba2b7d8b7f0,1,33,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3155|21|34f52a41-f9a1-46aa-985e-8d5464e72cd7,P1,P1,P1,0,39,3155,21,34f52a41-f9a1-46aa-985e-8d5464e72cd7,1,3,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3155|30|c57f02ae-6881-4321-b6cd-56c42c35ffba,P1,P1,P1,0,39,3155,30,c57f02ae-6881-4321-b6cd-56c42c35ffba,1,15,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3155|32|f7a78554-b17e-4f11-bcc1-d37037b6e5f7,P1,P1,P1,0,39,3155,32,f7a78554-b17e-4f11-bcc1-d37037b6e5f7,1,26,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3158|21|472d84dc-cece-4baf-972f-798f7a7737cc,P1,P1,P1,0,39,3158,21,472d84dc-cece-4baf-972f-798f7a7737cc,1,7,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3162|2|84d09267-38af-4c9b-be33-b6225569842a,P1,P1,P1,0,39,3162,2,84d09267-38af-4c9b-be33-b6225569842a,2,33,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3163|2|a375ca10-7f05-4192-a518-9faf31ee58f5,P1,P1,P1,0,39,3163,2,a375ca10-7f05-4192-a518-9faf31ee58f5,2,18,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3163|21|424b4c6d-c7ca-445c-b8a4-ae75ee0a4764,P1,P1,P1,0,39,3163,21,424b4c6d-c7ca-445c-b8a4-ae75ee0a4764,1,6,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3163|21|bad92f4c-486e-4569-80af-0ae3f9dfd12c,P1,P1,P1,0,39,3163,21,bad92f4c-486e-4569-80af-0ae3f9dfd12c,1,5,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3164|21|915e639f-5890-4756-8f2f-6e2595a5f4b1,P1,P1,P1,0,39,3164,21,915e639f-5890-4756-8f2f-6e2595a5f4b1,2,27,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3172|2|c61c9f64-ee61-43ac-a2ca-731e92e30815,P1,P1,P1,0,39,3172,2,c61c9f64-ee61-43ac-a2ca-731e92e30815,1,13,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3172|21|6f89cf16-8288-4a9c-ba0c-ab4a94f2804e,P1,P1,P1,0,39,3172,21,6f89cf16-8288-4a9c-ba0c-ab4a94f2804e,1,6,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3172|29|581fca1e-d4ad-43ab-9872-2a709a27dc31,P1,P1,P1,0,39,3172,29,581fca1e-d4ad-43ab-9872-2a709a27dc31,1,217,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3172|30|b8d7950d-c10a-4900-82fc-7fa4e14ea1c2,P1,P1,P1,0,39,3172,30,b8d7950d-c10a-4900-82fc-7fa4e14ea1c2,1,181,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3172|37|5f16fc65-4192-4935-be52-744a04366e16,P1,P1,P1,0,39,3172,37,5f16fc65-4192-4935-be52-744a04366e16,1,119,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3173|2|6c637d1c-704e-43a9-95e5-3ba2b7d8b7f0,P1,P1,P1,0,39,3173,2,6c637d1c-704e-43a9-95e5-3ba2b7d8b7f0,1,8,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3173|21|6f89cf16-8288-4a9c-ba0c-ab4a94f2804e,P1,P1,P1,0,39,3173,21,6f89cf16-8288-4a9c-ba0c-ab4a94f2804e,1,6,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3176|21|a7ea508a-0daa-49bb-b022-10a5178e5d81,P1,P1,P1,0,39,3176,21,a7ea508a-0daa-49bb-b022-10a5178e5d81,1,6,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3180|28|a08f8c5a-36ce-4337-97f3-3e24a70a96e4,P1,P1,P1,0,39,3180,28,a08f8c5a-36ce-4337-97f3-3e24a70a96e4,1,199,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,39|3180|32|f7a78554-b17e-4f11-bcc1-d37037b6e5f7,P1,P1,P1,0,39,3180,32,f7a78554-b17e-4f11-bcc1-d37037b6e5f7,1,17,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3116|21|472d84dc-cece-4baf-972f-798f7a7737cc,P1,P1,P1,0,40,3116,21,472d84dc-cece-4baf-972f-798f7a7737cc,1,35,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3120|32|f7a78554-b17e-4f11-bcc1-d37037b6e5f7,P1,P1,P1,0,40,3120,32,f7a78554-b17e-4f11-bcc1-d37037b6e5f7,1,166,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3122|2|79fe68ec-ed07-4359-9bff-75feb6da44d6,P1,P1,P1,0,40,3122,2,79fe68ec-ed07-4359-9bff-75feb6da44d6,4,28,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3125|28|a08f8c5a-36ce-4337-97f3-3e24a70a96e4,P1,P1,P1,0,40,3125,28,a08f8c5a-36ce-4337-97f3-3e24a70a96e4,2,63,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3126|28|a08f8c5a-36ce-4337-97f3-3e24a70a96e4,P1,P1,P1,0,40,3126,28,a08f8c5a-36ce-4337-97f3-3e24a70a96e4,1,4,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3127|2|6c637d1c-704e-43a9-95e5-3ba2b7d8b7f0,P1,P1,P1,0,40,3127,2,6c637d1c-704e-43a9-95e5-3ba2b7d8b7f0,1,4,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3127|28|a08f8c5a-36ce-4337-97f3-3e24a70a96e4,P1,P1,P1,0,40,3127,28,a08f8c5a-36ce-4337-97f3-3e24a70a96e4,3,49,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3130|28|a08f8c5a-36ce-4337-97f3-3e24a70a96e4,P1,P1,P1,0,40,3130,28,a08f8c5a-36ce-4337-97f3-3e24a70a96e4,1,8,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3131|2|a375ca10-7f05-4192-a518-9faf31ee58f5,P1,P1,P1,0,40,3131,2,a375ca10-7f05-4192-a518-9faf31ee58f5,2,20,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3140|36|4495dc09-05f7-4f26-b6a2-68e1a96d62c9,P1,P1,P1,0,40,3140,36,4495dc09-05f7-4f26-b6a2-68e1a96d62c9,1,13,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3151|2|84d09267-38af-4c9b-be33-b6225569842a,P1,P1,P1,0,40,3151,2,84d09267-38af-4c9b-be33-b6225569842a,1,4,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3154|21|424b4c6d-c7ca-445c-b8a4-ae75ee0a4764,P1,P1,P1,0,40,3154,21,424b4c6d-c7ca-445c-b8a4-ae75ee0a4764,1,4,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3154|21|a7ea508a-0daa-49bb-b022-10a5178e5d81,P1,P1,P1,0,40,3154,21,a7ea508a-0daa-49bb-b022-10a5178e5d81,1,8,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3154|28|a08f8c5a-36ce-4337-97f3-3e24a70a96e4,P1,P1,P1,0,40,3154,28,a08f8c5a-36ce-4337-97f3-3e24a70a96e4,1,22,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|1|1782787886183-6211dd23ee3018,P1,P1,P1,0,40,3155,1,1782787886183-6211dd23ee3018,1,31,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|19|d9810cd2-9254-42ef-8b7a-4fdc16c68e05,P1,P1,P1,0,40,3155,19,d9810cd2-9254-42ef-8b7a-4fdc16c68e05,1,5,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|2|6c637d1c-704e-43a9-95e5-3ba2b7d8b7f0,P1,P1,P1,0,40,3155,2,6c637d1c-704e-43a9-95e5-3ba2b7d8b7f0,1,8,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|2|84d09267-38af-4c9b-be33-b6225569842a,P1,P1,P1,0,40,3155,2,84d09267-38af-4c9b-be33-b6225569842a,4,27,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|2|c3db4500-79c4-481e-971b-fd0ce184416b,C1,P1,P1,0,40,3155,2,c3db4500-79c4-481e-971b-fd0ce184416b,1,4,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|2|c61c9f64-ee61-43ac-a2ca-731e92e30815,P1,P1,P1,0,40,3155,2,c61c9f64-ee61-43ac-a2ca-731e92e30815,1,18,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|21|34f52a41-f9a1-46aa-985e-8d5464e72cd7,P1,P1,P1,0,40,3155,21,34f52a41-f9a1-46aa-985e-8d5464e72cd7,1,2,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|21|472d84dc-cece-4baf-972f-798f7a7737cc,P1,P1,P1,0,40,3155,21,472d84dc-cece-4baf-972f-798f7a7737cc,1,1,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|21|6f89cf16-8288-4a9c-ba0c-ab4a94f2804e,P1,P1,P1,0,40,3155,21,6f89cf16-8288-4a9c-ba0c-ab4a94f2804e,1,19,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|21|915e639f-5890-4756-8f2f-6e2595a5f4b1,P1,P1,P1,0,40,3155,21,915e639f-5890-4756-8f2f-6e2595a5f4b1,1,4,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|21|a7bdef54-b7d3-4f56-ad39-d3cab58ae580,P1,P1,P1,0,40,3155,21,a7bdef54-b7d3-4f56-ad39-d3cab58ae580,1,7,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|21|bad92f4c-486e-4569-80af-0ae3f9dfd12c,P1,P1,P1,0,40,3155,21,bad92f4c-486e-4569-80af-0ae3f9dfd12c,1,2,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|27|09cafc44-2778-4e5a-9c04-73a9720f4445,P1,P1,P1,0,40,3155,27,09cafc44-2778-4e5a-9c04-73a9720f4445,37,5642,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|27|79175448-90b5-41b2-ac5d-01f07f8766cb,P1,P1,P1,0,40,3155,27,79175448-90b5-41b2-ac5d-01f07f8766cb,11,1239,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|28|a08f8c5a-36ce-4337-97f3-3e24a70a96e4,P1,P1,P1,0,40,3155,28,a08f8c5a-36ce-4337-97f3-3e24a70a96e4,16,1247,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|29|581fca1e-d4ad-43ab-9872-2a709a27dc31,P1,P1,P1,0,40,3155,29,581fca1e-d4ad-43ab-9872-2a709a27dc31,2,27,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|29|5b9ff1e2-ed79-426d-b48a-a486e12ff32f,P1,P1,P1,0,40,3155,29,5b9ff1e2-ed79-426d-b48a-a486e12ff32f,3,144,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|32|f7a78554-b17e-4f11-bcc1-d37037b6e5f7,P1,P1,P1,0,40,3155,32,f7a78554-b17e-4f11-bcc1-d37037b6e5f7,15,1653,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|33|f8ac45f1-9cbc-4470-9a3f-c61e81f964a2,P1,P1,P1,0,40,3155,33,f8ac45f1-9cbc-4470-9a3f-c61e81f964a2,10,341,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|36|4495dc09-05f7-4f26-b6a2-68e1a96d62c9,P1,P1,P1,0,40,3155,36,4495dc09-05f7-4f26-b6a2-68e1a96d62c9,37,4509,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|37|5f16fc65-4192-4935-be52-744a04366e16,P1,P1,P1,0,40,3155,37,5f16fc65-4192-4935-be52-744a04366e16,17,4365,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|UNKNOWN|09cafc44-2778-4e5a-9c04-73a9720f4445,P1,P1,P1,0,40,3155,UNKNOWN,09cafc44-2778-4e5a-9c04-73a9720f4445,1,1,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3155|UNKNOWN|581fca1e-d4ad-43ab-9872-2a709a27dc31,P1,P1,P1,0,40,3155,UNKNOWN,581fca1e-d4ad-43ab-9872-2a709a27dc31,1,3,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3156|2|84d09267-38af-4c9b-be33-b6225569842a,P1,P1,P1,0,40,3156,2,84d09267-38af-4c9b-be33-b6225569842a,1,2,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3156|2|c3db4500-79c4-481e-971b-fd0ce184416b,C1,P1,P1,0,40,3156,2,c3db4500-79c4-481e-971b-fd0ce184416b,1,2,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3156|21|34f52a41-f9a1-46aa-985e-8d5464e72cd7,P1,P1,P1,0,40,3156,21,34f52a41-f9a1-46aa-985e-8d5464e72cd7,1,1,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3156|21|472d84dc-cece-4baf-972f-798f7a7737cc,P1,P1,P1,0,40,3156,21,472d84dc-cece-4baf-972f-798f7a7737cc,1,1,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3156|21|6f89cf16-8288-4a9c-ba0c-ab4a94f2804e,P1,P1,P1,0,40,3156,21,6f89cf16-8288-4a9c-ba0c-ab4a94f2804e,1,2,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3156|21|a7bdef54-b7d3-4f56-ad39-d3cab58ae580,P1,P1,P1,0,40,3156,21,a7bdef54-b7d3-4f56-ad39-d3cab58ae580,1,2,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3156|21|bad92f4c-486e-4569-80af-0ae3f9dfd12c,P1,P1,P1,0,40,3156,21,bad92f4c-486e-4569-80af-0ae3f9dfd12c,1,2,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3156|21|ec4ece31-cf78-482e-be4d-1cb41687b707,P1,P1,P1,0,40,3156,21,ec4ece31-cf78-482e-be4d-1cb41687b707,1,22,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3156|27|09cafc44-2778-4e5a-9c04-73a9720f4445,P1,P1,P1,0,40,3156,27,09cafc44-2778-4e5a-9c04-73a9720f4445,5,439,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3156|27|79175448-90b5-41b2-ac5d-01f07f8766cb,P1,P1,P1,0,40,3156,27,79175448-90b5-41b2-ac5d-01f07f8766cb,7,648,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3156|28|a08f8c5a-36ce-4337-97f3-3e24a70a96e4,P1,P1,P1,0,40,3156,28,a08f8c5a-36ce-4337-97f3-3e24a70a96e4,9,449,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3156|29|581fca1e-d4ad-43ab-9872-2a709a27dc31,P1,P1,P1,0,40,3156,29,581fca1e-d4ad-43ab-9872-2a709a27dc31,16,3503,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3156|29|5b9ff1e2-ed79-426d-b48a-a486e12ff32f,P1,P1,P1,0,40,3156,29,5b9ff1e2-ed79-426d-b48a-a486e12ff32f,2,49,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3156|32|f7a78554-b17e-4f11-bcc1-d37037b6e5f7,P1,P1,P1,0,40,3156,32,f7a78554-b17e-4f11-bcc1-d37037b6e5f7,12,965,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3156|33|f8ac45f1-9cbc-4470-9a3f-c61e81f964a2,P1,P1,P1,0,40,3156,33,f8ac45f1-9cbc-4470-9a3f-c61e81f964a2,14,1000,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3156|36|4495dc09-05f7-4f26-b6a2-68e1a96d62c9,P1,P1,P1,0,40,3156,36,4495dc09-05f7-4f26-b6a2-68e1a96d62c9,36,6947,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3156|37|5f16fc65-4192-4935-be52-744a04366e16,P1,P1,P1,0,40,3156,37,5f16fc65-4192-4935-be52-744a04366e16,14,2904,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3157|19|d9810cd2-9254-42ef-8b7a-4fdc16c68e05,P1,P1,P1,0,40,3157,19,d9810cd2-9254-42ef-8b7a-4fdc16c68e05,1,5,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3157|2|a375ca10-7f05-4192-a518-9faf31ee58f5,P1,P1,P1,0,40,3157,2,a375ca10-7f05-4192-a518-9faf31ee58f5,1,8,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3157|2|d0036e80-63a4-4210-ad17-4f420a3db3bc,C1,P1,P1,0,40,3157,2,d0036e80-63a4-4210-ad17-4f420a3db3bc,4,99,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3157|21|472d84dc-cece-4baf-972f-798f7a7737cc,P1,P1,P1,0,40,3157,21,472d84dc-cece-4baf-972f-798f7a7737cc,1,1,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3157|21|6f89cf16-8288-4a9c-ba0c-ab4a94f2804e,P1,P1,P1,0,40,3157,21,6f89cf16-8288-4a9c-ba0c-ab4a94f2804e,1,2,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3157|21|a7bdef54-b7d3-4f56-ad39-d3cab58ae580,P1,P1,P1,0,40,3157,21,a7bdef54-b7d3-4f56-ad39-d3cab58ae580,1,3,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3157|27|09cafc44-2778-4e5a-9c04-73a9720f4445,P1,P1,P1,0,40,3157,27,09cafc44-2778-4e5a-9c04-73a9720f4445,4,300,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3157|27|79175448-90b5-41b2-ac5d-01f07f8766cb,P1,P1,P1,0,40,3157,27,79175448-90b5-41b2-ac5d-01f07f8766cb,7,621,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3157|28|a08f8c5a-36ce-4337-97f3-3e24a70a96e4,P1,P1,P1,0,40,3157,28,a08f8c5a-36ce-4337-97f3-3e24a70a96e4,6,480,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3157|29|581fca1e-d4ad-43ab-9872-2a709a27dc31,P1,P1,P1,0,40,3157,29,581fca1e-d4ad-43ab-9872-2a709a27dc31,7,770,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3157|32|f7a78554-b17e-4f11-bcc1-d37037b6e5f7,P1,P1,P1,0,40,3157,32,f7a78554-b17e-4f11-bcc1-d37037b6e5f7,12,865,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3157|33|f8ac45f1-9cbc-4470-9a3f-c61e81f964a2,P1,P1,P1,0,40,3157,33,f8ac45f1-9cbc-4470-9a3f-c61e81f964a2,10,462,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3157|36|4495dc09-05f7-4f26-b6a2-68e1a96d62c9,P1,P1,P1,0,40,3157,36,4495dc09-05f7-4f26-b6a2-68e1a96d62c9,50,7545,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3157|37|5f16fc65-4192-4935-be52-744a04366e16,P1,P1,P1,0,40,3157,37,5f16fc65-4192-4935-be52-744a04366e16,5,268,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3158|2|84d09267-38af-4c9b-be33-b6225569842a,P1,P1,P1,0,40,3158,2,84d09267-38af-4c9b-be33-b6225569842a,1,1,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3158|2|d0036e80-63a4-4210-ad17-4f420a3db3bc,C1,P1,P1,0,40,3158,2,d0036e80-63a4-4210-ad17-4f420a3db3bc,1,20,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3158|21|34f52a41-f9a1-46aa-985e-8d5464e72cd7,P1,P1,P1,0,40,3158,21,34f52a41-f9a1-46aa-985e-8d5464e72cd7,1,1,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3158|21|a7ea508a-0daa-49bb-b022-10a5178e5d81,P1,P1,P1,0,40,3158,21,a7ea508a-0daa-49bb-b022-10a5178e5d81,2,3,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3158|27|09cafc44-2778-4e5a-9c04-73a9720f4445,P1,P1,P1,0,40,3158,27,09cafc44-2778-4e5a-9c04-73a9720f4445,4,285,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3158|27|79175448-90b5-41b2-ac5d-01f07f8766cb,P1,P1,P1,0,40,3158,27,79175448-90b5-41b2-ac5d-01f07f8766cb,7,463,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3158|28|a08f8c5a-36ce-4337-97f3-3e24a70a96e4,P1,P1,P1,0,40,3158,28,a08f8c5a-36ce-4337-97f3-3e24a70a96e4,7,645,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,40|3158|29|581fca1e-d4ad-43ab-9872-2a709a27dc31,P1,P1,P1,0,40,3158,29,581fca1e-d4ad-43ab-9872-2a709a27dc31,9,1233,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
