base_task_id,condition,condition_zh,excluded_worker_id,formal_peer_worker_id,worker_process_class,primary_exclusion_class,metric_compatible,pointwise_correspondence_compatible,q_boundary,q_wallwall,passes_q095,analysis_role
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,纯人工,14,8,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.969415270220644,0.973604311363231,False,excluded_worker_descriptive_only
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,模型预标注辅助,14,1,administratively_excluded_worker,administratively_excluded_worker,True,True,0.9880000668902194,0.9938212767641784,True,excluded_worker_descriptive_only
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,模型预标注辅助,14,12,administratively_excluded_worker,administratively_excluded_worker,True,True,0.993071630821976,0.9993757802746568,True,excluded_worker_descriptive_only
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,模型预标注辅助,14,18,administratively_excluded_worker,administratively_excluded_worker,True,True,0.993071630821976,0.9993757802746568,True,excluded_worker_descriptive_only
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,模型预标注辅助,14,31,administratively_excluded_worker,administratively_excluded_worker,True,False,0.9797852582030324,0.969502835181512,False,excluded_worker_descriptive_only
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,纯人工,14,13,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,1.0,1.0,True,excluded_worker_descriptive_only
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,纯人工,14,28,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9230278504688906,0.9481821353204112,False,excluded_worker_descriptive_only
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,纯人工,14,29,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9496214605067492,0.9480693988301544,False,excluded_worker_descriptive_only
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,纯人工,14,34,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9430463194322212,0.938138930112806,False,excluded_worker_descriptive_only
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,纯人工,14,35,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9462148819506134,0.9854553269763264,False,excluded_worker_descriptive_only
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,纯人工,34,1,outside_assignment,outside_assignment,True,False,0.990852441135106,0.97386797302699,False,excluded_worker_descriptive_only
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,纯人工,34,11,outside_assignment,outside_assignment,True,False,0.9917776771080694,0.9563332091690108,False,excluded_worker_descriptive_only
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,纯人工,34,12,outside_assignment,outside_assignment,True,False,0.9919251956491212,0.9673065510814836,False,excluded_worker_descriptive_only
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,纯人工,34,15,outside_assignment,outside_assignment,True,False,0.993813872833746,0.9677439575112128,False,excluded_worker_descriptive_only
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,纯人工,34,2,outside_assignment,outside_assignment,True,False,0.9931876661348508,0.9561136370691654,False,excluded_worker_descriptive_only
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,纯人工,31,10,outside_assignment,outside_assignment,True,False,0.9941380030492564,0.9791277419293588,False,excluded_worker_descriptive_only
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,纯人工,31,17,outside_assignment,outside_assignment,True,False,0.9921219207447052,0.9766682663907074,False,excluded_worker_descriptive_only
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,纯人工,31,18,outside_assignment,outside_assignment,True,False,0.994307699471613,0.9789771673641502,False,excluded_worker_descriptive_only
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,纯人工,31,6,outside_assignment,outside_assignment,True,False,0.9941380030492564,0.9791277419293588,False,excluded_worker_descriptive_only
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,纯人工,31,8,outside_assignment,outside_assignment,True,False,0.990470909247593,0.9760022690093916,False,excluded_worker_descriptive_only
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,纯人工,34,10,outside_assignment,outside_assignment,True,False,0.9934654087067968,0.9779493147529262,False,excluded_worker_descriptive_only
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,纯人工,34,17,outside_assignment,outside_assignment,True,False,0.988915129139001,0.9763255792628598,False,excluded_worker_descriptive_only
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,纯人工,34,18,outside_assignment,outside_assignment,True,False,0.9938146040053284,0.9780998893181349,False,excluded_worker_descriptive_only
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,纯人工,34,6,outside_assignment,outside_assignment,True,False,0.9934654087067968,0.9779493147529262,False,excluded_worker_descriptive_only
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,纯人工,34,8,outside_assignment,outside_assignment,True,False,0.9868418437282138,0.9745953160876752,False,excluded_worker_descriptive_only
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,模型预标注辅助,14,1,administratively_excluded_worker,administratively_excluded_worker,True,True,0.9916115314447472,0.995982658218205,True,excluded_worker_descriptive_only
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,模型预标注辅助,14,11,administratively_excluded_worker,administratively_excluded_worker,True,True,0.9984647349157814,0.9987515605493134,True,excluded_worker_descriptive_only
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,模型预标注辅助,14,31,administratively_excluded_worker,administratively_excluded_worker,True,False,0.9935970714505856,0.994891903544197,False,excluded_worker_descriptive_only
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,模型预标注辅助,14,36,administratively_excluded_worker,administratively_excluded_worker,True,True,0.9984647349157814,0.9987515605493134,True,excluded_worker_descriptive_only
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,14,1,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9449485333496864,0.9744447990088008,False,excluded_worker_descriptive_only
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,14,10,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9784077713881856,0.9904846132426128,True,excluded_worker_descriptive_only
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,14,11,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9989538846516962,0.9995798319327732,True,excluded_worker_descriptive_only
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,14,12,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.958039991560931,0.9482162262973974,False,excluded_worker_descriptive_only
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,14,13,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9294042022849904,0.9266459961858576,False,excluded_worker_descriptive_only
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,14,15,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9846029207869544,0.9987683797342456,True,excluded_worker_descriptive_only
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,14,17,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9361461686739668,0.9474856593492552,False,excluded_worker_descriptive_only
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,14,18,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9846029207869544,0.9987683797342456,True,excluded_worker_descriptive_only
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,14,2,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9413624242892756,0.9457154481556588,False,excluded_worker_descriptive_only
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,14,27,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.93156700883918,0.9555883750034174,False,excluded_worker_descriptive_only
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,14,28,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9456990055641916,0.9230245969615426,False,excluded_worker_descriptive_only
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,14,29,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9295400107811416,0.9595776471828564,False,excluded_worker_descriptive_only
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,14,30,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9820839592078058,0.9755056001950932,False,excluded_worker_descriptive_only
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,14,31,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9604556268132588,0.9541779535367644,False,excluded_worker_descriptive_only
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,14,32,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9824840708915504,0.978348779914768,False,excluded_worker_descriptive_only
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,14,33,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.96156136476848,0.9569502951368092,False,excluded_worker_descriptive_only
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,14,34,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9846580366518852,0.9792752964111512,False,excluded_worker_descriptive_only
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,14,35,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9586967218796844,0.950745002483952,False,excluded_worker_descriptive_only
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,14,36,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9768883168330044,0.9791398393544204,False,excluded_worker_descriptive_only
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,14,37,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.943895848904356,0.9680845727340448,False,excluded_worker_descriptive_only
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,14,6,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9294042022849904,0.9266459961858576,False,excluded_worker_descriptive_only
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,14,8,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9294042022849904,0.9266459961858576,False,excluded_worker_descriptive_only
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,纯人工,14,1,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.982613150855982,0.957566533803493,True,excluded_worker_descriptive_only
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,纯人工,14,10,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9876178693114188,0.9967761424386876,True,excluded_worker_descriptive_only
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,纯人工,14,11,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,1.0,1.0,True,excluded_worker_descriptive_only
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,纯人工,14,12,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.990561112229857,0.988709120022469,True,excluded_worker_descriptive_only
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,纯人工,14,13,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9909785257468277,0.9955325630500648,True,excluded_worker_descriptive_only
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,纯人工,14,15,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9875400181435122,0.9945003310840088,True,excluded_worker_descriptive_only
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,纯人工,14,17,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9909785257468277,0.9955325630500648,True,excluded_worker_descriptive_only
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,纯人工,14,18,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9941231657637324,0.9816911194782568,True,excluded_worker_descriptive_only
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,纯人工,14,2,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9941231657637324,0.9816911194782568,True,excluded_worker_descriptive_only
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,纯人工,14,27,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9923219407520104,0.9762458153283138,True,excluded_worker_descriptive_only
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,纯人工,14,28,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9827644029400652,0.9868487842119764,True,excluded_worker_descriptive_only
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,纯人工,14,29,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9823317958039413,0.9904193078128384,True,excluded_worker_descriptive_only
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,纯人工,14,30,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9885921724192128,0.9471927191150792,False,excluded_worker_descriptive_only
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,纯人工,14,31,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9812821831795736,0.9496742782964028,False,excluded_worker_descriptive_only
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,纯人工,14,32,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9874446774783489,0.953289170299449,True,excluded_worker_descriptive_only
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,纯人工,14,33,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9916148034242072,0.9759409341783716,True,excluded_worker_descriptive_only
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,纯人工,14,34,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.989058185143744,0.9801327229487828,True,excluded_worker_descriptive_only
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,纯人工,14,35,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9861240208768924,0.9523541167331668,True,excluded_worker_descriptive_only
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,纯人工,14,36,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9823732696141144,0.953054385764239,True,excluded_worker_descriptive_only
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,纯人工,14,37,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9722267107018412,0.9537726354549128,False,excluded_worker_descriptive_only
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,纯人工,14,6,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9683488479706874,0.9353840245451288,False,excluded_worker_descriptive_only
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,纯人工,14,8,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.987228817317392,0.9956012279956772,True,excluded_worker_descriptive_only
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,模型预标注辅助,14,17,administratively_excluded_worker,administratively_excluded_worker,True,True,0.9985975945279012,0.9979628994228604,True,excluded_worker_descriptive_only
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,模型预标注辅助,14,18,administratively_excluded_worker,administratively_excluded_worker,True,True,1.0,1.0,True,excluded_worker_descriptive_only
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,模型预标注辅助,14,28,administratively_excluded_worker,administratively_excluded_worker,True,True,0.9990811560535672,0.9987482341069968,True,excluded_worker_descriptive_only
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,模型预标注辅助,14,34,administratively_excluded_worker,administratively_excluded_worker,True,False,0.9720485706199844,0.9628724393220548,False,excluded_worker_descriptive_only
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,纯人工,14,1,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9047531922769596,0.9457039079007732,False,excluded_worker_descriptive_only
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,纯人工,14,10,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.8675217335773608,0.8999363672883417,False,excluded_worker_descriptive_only
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,纯人工,14,11,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,1.0,1.0,True,excluded_worker_descriptive_only
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,纯人工,14,12,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.8706129841500365,0.9066863206808304,False,excluded_worker_descriptive_only
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,纯人工,14,13,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.8757096140233056,0.9080433279094988,False,excluded_worker_descriptive_only
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,纯人工,14,15,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.870265709122744,0.9010613672883416,False,excluded_worker_descriptive_only
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,纯人工,14,17,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.8695791922155632,0.910478392844564,False,excluded_worker_descriptive_only
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,纯人工,14,18,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.8638811326909112,0.9090082844767744,False,excluded_worker_descriptive_only
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,纯人工,14,2,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.8638811326909112,0.9090082844767744,False,excluded_worker_descriptive_only
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,纯人工,14,27,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9593506335223342,0.9869232832600792,False,excluded_worker_descriptive_only
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,纯人工,14,28,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9027009486467996,0.9608139753760504,False,excluded_worker_descriptive_only
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,纯人工,14,29,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.8730512773915238,0.9163700619280224,False,excluded_worker_descriptive_only
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,纯人工,14,30,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.8731577588521364,0.9038400128421332,False,excluded_worker_descriptive_only
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,纯人工,14,31,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.8691373734521854,0.9080720016233564,False,excluded_worker_descriptive_only
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,纯人工,14,32,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9414140514949144,0.992105483176828,False,excluded_worker_descriptive_only
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,纯人工,14,33,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.8951253974181343,0.9557402897192884,False,excluded_worker_descriptive_only
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,纯人工,14,34,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9562655060352264,0.934300529964847,False,excluded_worker_descriptive_only
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,纯人工,14,35,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.8731539745865312,0.907158075107149,False,excluded_worker_descriptive_only
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,纯人工,14,36,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.8586220072572048,0.8878168066692749,False,excluded_worker_descriptive_only
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,纯人工,14,37,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.8770682978867881,0.914387710560858,False,excluded_worker_descriptive_only
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,纯人工,14,6,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.8675217335773608,0.8999363672883417,False,excluded_worker_descriptive_only
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,纯人工,14,8,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.8654679040633104,0.9150844715078932,False,excluded_worker_descriptive_only
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,纯人工,14,10,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9990350826653478,0.99812734082397,True,excluded_worker_descriptive_only
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,纯人工,14,13,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9990350826653478,0.99812734082397,True,excluded_worker_descriptive_only
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,纯人工,14,18,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.997044837591735,0.9963857281771068,True,excluded_worker_descriptive_only
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,纯人工,14,34,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9876375848986336,0.9956460212742096,True,excluded_worker_descriptive_only
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,纯人工,14,35,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9922465381027614,0.997652352771336,True,excluded_worker_descriptive_only
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,纯人工,14,10,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9990509431162028,0.99625468164794,True,excluded_worker_descriptive_only
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,纯人工,14,17,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9745481905228456,0.9700849873080496,False,excluded_worker_descriptive_only
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,纯人工,14,18,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9738914972699128,0.968980181950313,False,excluded_worker_descriptive_only
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,纯人工,14,34,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9902902410695276,0.993962882172046,True,excluded_worker_descriptive_only
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,纯人工,14,6,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9745481905228456,0.9700849873080496,False,excluded_worker_descriptive_only
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,纯人工,14,11,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9787610407315698,0.949042193421409,False,excluded_worker_descriptive_only
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,纯人工,14,13,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,1.0,1.0,True,excluded_worker_descriptive_only
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,纯人工,14,18,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9963859723486708,0.9713127248338516,False,excluded_worker_descriptive_only
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,纯人工,14,34,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9904008262612002,0.959993099058706,False,excluded_worker_descriptive_only
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,纯人工,14,35,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9913906761891,0.9616229283209792,False,excluded_worker_descriptive_only
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,纯人工,14,1,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.965870955851734,0.9716189388376708,False,excluded_worker_descriptive_only
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,纯人工,14,10,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9453797289724324,0.9534445116002788,False,excluded_worker_descriptive_only
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,纯人工,14,11,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9854336745096712,0.9740639178377052,True,excluded_worker_descriptive_only
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,纯人工,14,12,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9522564702521392,0.9592658040813068,False,excluded_worker_descriptive_only
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,纯人工,14,13,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9571767938757412,0.9717054717054716,False,excluded_worker_descriptive_only
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,纯人工,14,15,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9975750198153698,0.9995798319327732,True,excluded_worker_descriptive_only
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,纯人工,14,17,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9555437622614472,0.9735092235092234,False,excluded_worker_descriptive_only
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,纯人工,14,18,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9535864680826904,0.9719218312324928,False,excluded_worker_descriptive_only
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,纯人工,14,2,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9535864680826904,0.9719218312324928,False,excluded_worker_descriptive_only
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,纯人工,14,27,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9491555497655372,0.9700623109243698,False,excluded_worker_descriptive_only
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,纯人工,14,28,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.950206584646594,0.9731997764142876,False,excluded_worker_descriptive_only
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,纯人工,14,29,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9546344074369444,0.9807338969281278,False,excluded_worker_descriptive_only
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,纯人工,14,30,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9475537273167748,0.9680412652866024,False,excluded_worker_descriptive_only
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,纯人工,14,31,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9485518086205376,0.968395734869882,False,excluded_worker_descriptive_only
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,纯人工,14,32,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9619331641797934,0.9779389723263934,False,excluded_worker_descriptive_only
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,纯人工,14,33,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.952111957251229,0.9691915652641012,False,excluded_worker_descriptive_only
