base_task_id,building_id,condition,condition_zh,cluster_rank,cluster_support,supported_cluster,quality_computable_count,cluster_iou_mean,cluster_iou_median,cluster_iou_min,cluster_iou_max,worker_ids,annotation_ids
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,纯人工,1,21,True,21,0.9584751652580512,0.9668113490051512,0.8851598086541026,1.0,27;28;29;30;31;32;33;34;35;36;1;10;11;12;13;15;17;18;2;6;8,d984d534dcc7fe11d643;6c5161e9261e0ba5f8b1;20f0af1735ba9f7c5a2e;1318278d00548b081ebc;73a83925776f8e35ed8a;fc6a213e57b750465697;86e6614af35eccb013ac;82255f7bb022fd1cd129;43266379df129a98dcd9;3e5c4fe6cfe523059d12;14346fa7f625df2e92da;d0fc4545c974fc42b662;a02304edf778c294c6fb;efee8b0961b89129a457;2d83aaed5161b7904cdd;6d2129c626d211543587;b5a85ea72aadddb2f09b;bfe1e6f3cb0a3353c928;a4b73bebf231dbe2321a;65cf5a2a652ba9b3ca95;caba50e4a43aa76cac46
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,纯人工,2,1,False,1,0.8596645272124264,0.8596645272124264,0.8596645272124264,0.8596645272124264,37,454169e6fe8a9b1ba08c
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,纯人工,1,2,True,2,0.9662936715873136,0.9662936715873136,0.9630170450733464,0.9695702981012808,10;18,07431aa4afbbf9c0c56b;4ad24a22d659420a086d
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,纯人工,2,2,True,2,0.9117996682173536,0.9117996682173536,0.9103292463314177,0.9132700901032892,13;6,a236e017116eb8422292;6b62fa1340a38506bbdf
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,纯人工,3,1,False,1,0.948216272751222,0.948216272751222,0.948216272751222,0.948216272751222,34,8d96780b3347071514de
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,纯人工,1,21,True,21,0.9558809239200776,0.9593982867887736,0.9043377701980528,0.9875788677928647,27;29;30;31;32;33;34;35;36;37;1;10;11;12;13;15;17;18;2;6;8,e53257d9b7428d4da0f5;35a9f318fa8bb9909db0;a8282b826c2b83f1c177;bed357bd88baf4c32786;e7b36064adef9c88eb38;423d83b62a6b1fee7af4;a4015419d4289160ce21;46a22bc8081a9f80e282;6b145ff560adec834931;200f0c572426f1ad5f6c;e141cec3bd166425f47c;e4ccffc7a8756b7b0be4;cc9c520b1f8781f19e31;0ab97a7e7082f598e237;d82cf0aab412ea6e207e;e714d76c74a373febbee;0359bc11d268822d94fd;7d1b82da44ed8dd8ef72;cb5e672973105a2a1c43;d14d3e95941e544b31c6;f579b073015ccb5f87b1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,纯人工,2,1,False,1,0.7771522091941866,0.7771522091941866,0.7771522091941866,0.7771522091941866,28,b7e7d86f528066fab226
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,纯人工,1,3,True,3,0.9333350780117832,0.926580474934037,0.926580474934037,0.9468442841672756,28;17;6,3bf751765858f968e01b;0dfa885b59782e4c1c1b;740b26f3c0809cbeadad
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,纯人工,2,1,False,1,0.8550677614994884,0.8550677614994884,0.8550677614994884,0.8550677614994884,36,fe7b820ed43008b5a057
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,纯人工,3,1,False,1,0.8230282875559387,0.8230282875559387,0.8230282875559387,0.8230282875559387,29,35b93ebcf170b657802a
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,纯人工,1,3,True,3,0.8844239229465103,0.9058153979098592,0.8325695099685076,0.914886860961164,27;30;1,4f5e2f801a33ddacfbff;e377c53531a08df384d9;f0b7c25018d49988f041
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,纯人工,2,1,False,1,0.5408278596640758,0.5408278596640758,0.5408278596640758,0.5408278596640758,2,1d0597eb333ea3d5fed7
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,纯人工,3,1,False,1,0.6876069292788716,0.6876069292788716,0.6876069292788716,0.6876069292788716,12,8f895f66411f68620317
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,纯人工,1,2,True,2,0.7663663094180172,0.7663663094180172,0.7638876340336028,0.7688449848024316,28;29,4ca9095576123a8afec3;60aa2b33dce2beedc029
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,纯人工,2,2,True,2,0.823365172267094,0.823365172267094,0.8144762681092297,0.8322540764249583,27;30,c0e23bd981313dc96d38;aa9565bd4989480666d5
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,纯人工,3,1,False,1,0.6492428545240907,0.6492428545240907,0.6492428545240907,0.6492428545240907,36,77b05f21e38a4a6a984c
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,纯人工,1,4,True,4,0.922714137360148,0.9231919567740742,0.9122379565342176,0.9322346793582258,31;32;17;8,5d58f3bc4858f0d343be;d2c9465ce508ba7c1195;92084aa32f538179d158;f2a65213a0368b751984
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,纯人工,2,1,False,1,0.9358954931747294,0.9358954931747294,0.9358954931747294,0.9358954931747294,6,f8b24f616d167c27b810
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,semi,模型预标注辅助,1,3,True,3,1.0,1.0,1.0,1.0,11;12;15,702f8663c962b7634220;ec7b9674561060eaad40;b578f0248ceb6441105b
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,semi,模型预标注辅助,2,1,False,1,0.9528367837519623,0.9528367837519623,0.9528367837519623,0.9528367837519623,34,3a3bc0a4eb51fdb493f4
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,纯人工,1,5,True,5,0.9252966282512676,0.9561991118767568,0.8097325798897328,0.9653776032536288,27;28;30;36;12,72209d7dd6219794fac9;cc8da8c5dab40220ed0e;2bbf5d65469e55f1f4e0;7a99a58308f3ae658881;9b6b9dee2aafeae77550
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,semi,模型预标注辅助,1,3,True,3,0.962390290660632,0.9760367591461642,0.930107281442593,0.9810268313931392,29;13;2,d85d39dda5fe0ff36757;d6b34d9ae99290e61c81;02ff3128c678c453e095
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,semi,模型预标注辅助,2,1,False,1,0.9847077676438524,0.9847077676438524,0.9847077676438524,0.9847077676438524,32,d0c65178d1ddfcac1748
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,纯人工,1,11,True,11,0.8782123437557988,0.8765440371685764,0.86386186506923,0.8941131528272614,28;29;30;32;33;34;35;10;11;15;8,2de8896d2c2ea564fd37;42264e54a01908d81bbe;acb3d20a4fb6e211d3b1;88b2b69f04caf44309bc;93cf3ac259facb9e83dc;c53730832245059ca129;0e09f3e9552514dbad74;bb287f23eb43955e7502;006d495cbff76f46e992;8b9ce3b553725840ef9d;19253e4ab328902a4d12
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,纯人工,2,8,True,8,0.9576748964086212,0.9461603520917192,0.9007058722564312,1.0,27;36;12;13;17;18;2;6,d9c1add75dab8315cd34;45865dabe049ebace6d2;fca31418ca45c43fa616;8d7a436f7ee75b72d1ba;8f8f293766eeffd6470a;48e0e1e7a86beb1ce565;81234a56777545e31b9c;561446db19099c48c68e
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,纯人工,3,2,True,2,0.8959708105675646,0.8959708105675646,0.8873404627309284,0.9046011584042007,31;37,b7393a16aa19bd7f1989;432c6ebaa6bb7a54b3a9
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,纯人工,4,1,False,1,0.8896896151402974,0.8896896151402974,0.8896896151402974,0.8896896151402974,1,d6f4c71d3816fc9fef4a
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,纯人工,1,5,True,5,0.9682472428254568,0.9604626903729804,0.9444914216535668,0.988989426501632,15;17;18;2;8,dcc9b22c32e44a2b6aed;6e92af5ad7667f224740;b73663d4e6304415c7df;4aa250b1a35849403e62;a9ffc64727b849e97700
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,纯人工,2,4,True,4,0.7449897668546517,0.7477713656016074,0.7335579533302257,0.7508583828851658,29;10;13;6,1d1473ea45cef547d01e;dc3b60d3ab46195c79f2;efabbdc5b8f3c34605b1;e21b795c3082b91b04f7
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,纯人工,3,4,True,4,0.8880352905252444,0.8883788883265569,0.8645692569414378,0.9108141285064262,30;33;36;37,4203b3767e3303cffd5c;511d41c2a1ae8135d56a;90b1682c716df1046edd;74ec5ab0599eaeaf4719
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,纯人工,4,4,True,4,0.8946853886942202,0.8905531979744163,0.8778174524264458,0.9198177064016022,28;32;35;11,00df94cb0e7cc21280ba;8b3873aaa11c92de279f;b341f546633829a990db;d568da825a0925474c30
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,纯人工,5,3,True,3,0.9074337639817924,0.8965298437119223,0.8861580882352941,0.9396133599981612,27;1;12,f155c5b328bfdbe59187;f0749422e452eec8ab7d;2e29af366c8b907df0ba
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,纯人工,6,1,False,1,0.8850024921918942,0.8850024921918942,0.8850024921918942,0.8850024921918942,34,1892d2228413184cfbd6
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,纯人工,7,1,False,1,0.906569310959115,0.906569310959115,0.906569310959115,0.906569310959115,31,063a5ec4d91eccc8b4c3
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,纯人工,1,3,True,3,0.7151356289061296,0.7226790687827888,0.6983108264577641,0.7244169914778358,10;13;18,793fbf24fd55bb3641aa;20512095d53578cdb0d8;ab0fd432ae8aa26071ae
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,纯人工,2,1,False,1,0.7486546044242753,0.7486546044242753,0.7486546044242753,0.7486546044242753,34,6c0f921d12fdfaa633d5
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,纯人工,3,1,False,1,0.7633515805461507,0.7633515805461507,0.7633515805461507,0.7633515805461507,35,20ff4e6c277a22cf5399
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,纯人工,1,5,True,5,0.8787360988490269,0.8797242350501584,0.873298335805422,0.8839332450657388,34;10;13;18;6,be774848762988355a0c;0a211ea2c0df77e9f508;a667f2faafe82e46c3bb;4543d3cbfe2301eb05f6;0ee8571c46f9f9b55099
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,模型预标注辅助,1,4,True,4,0.909683623445802,0.8832454795665703,0.8777938594409909,0.9944496752090768,28;30;32;1,10ab4daf9de2cd3b6859;c2c137240a2b4b27591e;401fdd3b780569d96e33;3aa58d4d74ec42ed12a4
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,纯人工,1,2,True,2,0.8036389959673511,0.8036389959673511,0.7895344126440377,0.8177435792906645,32;15,c3008da1d11064bd3531;f78931e744dcb44323b8
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,纯人工,2,1,False,1,0.8014127702362996,0.8014127702362996,0.8014127702362996,0.8014127702362996,31,63597564c489c761152b
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,纯人工,3,1,False,1,0.7917257913313424,0.7917257913313424,0.7917257913313424,0.7917257913313424,33,9013342fd86225b281ba
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,纯人工,4,1,False,1,0.8143816528850107,0.8143816528850107,0.8143816528850107,0.8143816528850107,11,81702024cb6333973ce6
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,纯人工,1,4,True,4,0.7093396753898853,0.7060960906013468,0.6997089496413732,0.7254575707154742,31;33;11;8,0e9176654eefd5c9e285;353881dfb47a1686a026;c56be6e4f5a0291cbfe7;e2af3853afde2a84287b
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,纯人工,2,1,False,1,0.8886367738442101,0.8886367738442101,0.8886367738442101,0.8886367738442101,32,586816fed8c7e04af03d
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,纯人工,1,4,True,4,0.8786050677006716,0.8775261240319077,0.8717492682790202,0.8876187544598508,33;37;11;15,7a0778c91977ce16bfb0;adafd30448bdc86059f9;99a8d85e0a09165ed320;063a04f15b4aa1089409
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,纯人工,2,1,False,1,0.8887873976932501,0.8887873976932501,0.8887873976932501,0.8887873976932501,34,bcadc37ee0819d4ead2d
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,semi,模型预标注辅助,1,3,True,3,0.9677541392767278,1.0,0.9032624178301836,1.0,1;12;18,8024c676ff7c3f775432;788e7e1c7924718866a4;b7e5ac04265464d25c70
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,semi,模型预标注辅助,2,1,False,1,0.8878079631616722,0.8878079631616722,0.8878079631616722,0.8878079631616722,31,1ff1c3fea69357e03c76
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,纯人工,1,5,True,5,0.9772390884245148,0.9780580002255684,0.9674473559651376,0.9872787248141324,34;37;1;15;2,f2e875725d4790e9d5ca;1a1c2c31064afdc74f07;be6e1ce12bbf6a8518ab;7ea7af8cde9303da75a6;64bf2865bf8cc00abbb3
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,纯人工,1,1,False,1,0.6907871302535029,0.6907871302535029,0.6907871302535029,0.6907871302535029,35,c0e08c82870e77e231bc
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,纯人工,2,1,False,1,0.8110307986379229,0.8110307986379229,0.8110307986379229,0.8110307986379229,12,c1c414a69e1ac434e740
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,纯人工,3,1,False,1,0.7231355846415141,0.7231355846415141,0.7231355846415141,0.7231355846415141,29,287ed274e745ef4b494d
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,纯人工,4,1,False,1,0.7172306788212361,0.7172306788212361,0.7172306788212361,0.7172306788212361,30,6bc3f17cddcae6548a83
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,纯人工,5,1,False,1,0.6806090129470818,0.6806090129470818,0.6806090129470818,0.6806090129470818,27,8b7b26806cebb06ceb87
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,纯人工,1,1,False,0,,,,,1,b593f337fea5cb8bf3f2
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,纯人工,2,1,False,1,0.8548740206685173,0.8548740206685173,0.8548740206685173,0.8548740206685173,2,9e5409147dcedaf906b7
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,纯人工,3,1,False,1,0.7930797007035699,0.7930797007035699,0.7930797007035699,0.7930797007035699,34,8f3735d531f44f7b44c8
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,纯人工,4,1,False,1,0.8193429706887875,0.8193429706887875,0.8193429706887875,0.8193429706887875,12,16f88794bfabdd24c227
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,纯人工,5,1,False,1,0.8147751241750018,0.8147751241750018,0.8147751241750018,0.8147751241750018,37,6bcb7c06bee48a668fc1
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,纯人工,1,4,True,4,0.921143801917788,0.9302903841211804,0.8891672848924287,0.9348271545363628,31;32;33;34,3c7cf68051a68eb3dec3;762f5998ab17c724546b;df9885e0f87a96997673;e96210fd3b70951b5670
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,纯人工,2,1,False,1,0.880816415155792,0.880816415155792,0.880816415155792,0.880816415155792,37,747092fcb23c661874e0
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,纯人工,1,2,True,2,0.8755284420212273,0.8755284420212273,0.8706590217863571,0.8803978622560973,1;12,406e2e41f02039706f05;205de09132b7c362ae2c
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,纯人工,2,1,False,1,0.7532462819514641,0.7532462819514641,0.7532462819514641,0.7532462819514641,30,2e6fc6fdc1ca28539391
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,纯人工,3,1,False,1,0.7994580231923841,0.7994580231923841,0.7994580231923841,0.7994580231923841,36,1241f308b7f478aaf10d
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,纯人工,4,1,False,1,0.6756961008903479,0.6756961008903479,0.6756961008903479,0.6756961008903479,27,3996cdc86335a9c6d126
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,纯人工,1,1,False,1,0.5936427398895687,0.5936427398895687,0.5936427398895687,0.5936427398895687,34,3e41c936412b1a992027
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,纯人工,2,1,False,1,0.9056130853119684,0.9056130853119684,0.9056130853119684,0.9056130853119684,28,0a731b8cdc864c572e8b
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,纯人工,3,1,False,1,0.7486244865795915,0.7486244865795915,0.7486244865795915,0.7486244865795915,29,41a7f33047a9e0342ac0
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,纯人工,4,1,False,1,0.6884805707928958,0.6884805707928958,0.6884805707928958,0.6884805707928958,35,d1099761985f8bcdd357
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,纯人工,5,1,False,1,0.7454304726860052,0.7454304726860052,0.7454304726860052,0.7454304726860052,13,f2c02631f6c62e58089e
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,纯人工,1,2,True,2,0.9406187732439392,0.9406187732439392,0.9367882855749649,0.9444492609129136,11;2,ff368b2d52c03c9c2c5d;203bd6757c614dae7d28
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,纯人工,2,1,False,1,0.9280942168587112,0.9280942168587112,0.9280942168587112,0.9280942168587112,12,ebb6ff386a289d1366df
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,纯人工,3,1,False,1,0.9257281172127696,0.9257281172127696,0.9257281172127696,0.9257281172127696,1,62ca76d9e84ab7370421
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,纯人工,4,1,False,1,0.9490093007383958,0.9490093007383958,0.9490093007383958,0.9490093007383958,15,f59447dc61818803cfc6
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,模型预标注辅助,1,4,True,4,0.9740802683711992,0.9758816628785102,0.9445577477277766,1.0,33;34;35;6,71f8e55558d74259a5eb;2ec85790145647163c24;bad9e0cac20a7347fbd5;f716e6d6a95b3228e48c
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,纯人工,1,5,True,4,0.9724409767134016,0.9747584422619798,0.9649216490558192,0.9753253732738276,10;17;18;6;8,383c4d3f2da8086009f3;19607f73ad540646568e;d0bcda333eddee24fe3c;a59dbe372c746bd7a7ac;846f35a4fc23776b55a2
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,模型预标注辅助,1,3,True,2,1.0,1.0,1.0,1.0,36;1;11,2c90d306c009cea79158;2293abd04e66d525f147;8efaa4e2bbb1955244ea
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,模型预标注辅助,2,1,False,1,0.9731017078355896,0.9731017078355896,0.9731017078355896,0.9731017078355896,31,99107f36d276c5bca39b
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,纯人工,1,5,True,5,0.7268861057822533,0.704120542527352,0.704120542527352,0.7727851150838265,28;12;13;6;8,64a7b681289e1d9e5c28;b1ce4141a47902a64e35;8f784855d8bd4f3a9024;ae7096d6a5b271deaac2;f235b3c540b6882e63cb
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,纯人工,2,4,True,4,0.8087304539356571,0.8315456070320797,0.7317307495758468,0.840099852102622,31;33;35;1,d704f69a1c7c5327e638;ea7f2a3fdcd3a9d42d55;1f84dbf5541abdd7a52b;decd9e3adcbe39aed044
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,纯人工,3,4,True,4,0.7865191326533203,0.7962063194060429,0.7473443716919987,0.8063195201091967,30;32;34;36,e0a58597afa7f260d97e;c6821c31452459c11f75;9d17cd836d7fc38ad108;35e84449b82da019aab5
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,纯人工,4,4,True,4,0.7586154186477645,0.7566731114379562,0.7560410703703847,0.7650743813447606,10;11;15;18,cc4b77a1e08c03d24b8b;45c7e6b9c0f075b709c5;ea7fabdfe31667749db1;9468385d865a6955cb73
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,纯人工,5,2,True,2,0.97139730340746,0.97139730340746,0.94279460681492,1.0,17;2,097614c2e4d646b9059e;014b4e58073b849f7ed9
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,纯人工,6,2,True,2,0.9052466005855062,0.9052466005855062,0.899707128464324,0.9107860727066884,27;29,0a79e9b207c32db39202;0ba3c33cb0e05abf58ae
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,纯人工,7,1,False,1,0.6814999063544271,0.6814999063544271,0.6814999063544271,0.6814999063544271,37,303a694734e00bd95c83
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,纯人工,1,5,True,5,0.9240396355679936,0.9163897654748668,0.8979742218346832,0.9531559994775762,31;32;33;17;8,781137e8fd1870d81989;63001f819a4a6b408ae2;11f33474cc2384e6f703;552c1b3f60b73454472d;33bdbff1a089ed14dc7d
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,模型预标注辅助,1,3,True,3,0.9275189013121196,0.9225406807050068,0.8902753256668416,0.9697406975645104,27;30;1,b5e0d24f44539999b6ed;2052df34f859227bd40f;9c1492ecc8c50ab46ddd
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,模型预标注辅助,2,1,False,1,1.0,1.0,1.0,1.0,28,c6c2970a6c0a7eb457e5
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,纯人工,1,14,True,14,0.959965875575992,0.960928673841317,0.9191664600721704,0.994422249377624,27;28;29;33;34;10;11;12;13;15;17;18;2;8,78dc36e89fc34111fd75;036f0b79fcb891d33e1d;e4af7c47e67b1c37bb93;48a03efd0568d764b14c;23f6609f87c66a85d17b;fb2bc3c1a1ab95404b2a;3df38a56b200e7f043f5;e1db3136aee3813a438a;b52bc566db82d02db16e;099f4ec32f8c8013e8b0;be619ba0b00b38072876;3f55c49d23e044184588;ffd4f687673b44d2ffb4;e22f9f25476a29b9265f
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,纯人工,2,7,True,7,0.9238022750602296,0.9288731484457048,0.8882857571927365,0.941422649820023,30;31;32;35;36;1;6,ad2a6827eaaf625d72c4;f2617cc49b4c3cd19938;27d6bc8646fb2b446424;9971c6aae0055fa67213;f447db699b5c09a195ce;c6a0dacbc82fcd8d74f2;5de6ccb2c6c424e63a1f
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,纯人工,3,1,False,1,0.8905242487467311,0.8905242487467311,0.8905242487467311,0.8905242487467311,37,4f044fa1f2070a2eeaa3
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,manual,纯人工,1,3,True,3,0.9721613227235144,0.9709950282253637,0.9657007792539148,0.9797881606912652,11;15;2,5dcb1dff2ea327169b12;477b34fa06ad9592dc53;79927da8c000e31d9cda
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,manual,纯人工,2,1,False,1,0.8900793904751639,0.8900793904751639,0.8900793904751639,0.8900793904751639,37,5dcbaaa4a3faeb7832f8
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,manual,纯人工,3,1,False,1,0.928118594617097,0.928118594617097,0.928118594617097,0.928118594617097,34,032cd152706166629e82
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,semi,模型预标注辅助,1,4,True,4,0.9813985748858172,1.0,0.925594299543269,1.0,31;33;36;6,afe8345588c57013a3c8;d2a55c1985a230982d0d;6dc6395c56cb416a2fdc;1662ab8242879aec65db
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,manual,纯人工,1,5,True,5,0.9340406135269246,0.9466076046882738,0.8823028444898654,0.9547086957261756,32;33;37;11;15,d8477b008e3d9ccfeff5;4037a331e55f681c4016;647bacb44bc33bb18de8;727b424d339f07b45b57;82b8071cc5f780733f8e
