stage,stage_zh,condition,condition_zh,base_task_id,building_id,worker_id_left,worker_id_right,n_corners_left,n_corners_right,same_topology,cyclic_rmse_diagonal_normalized,measurement_note
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,2,29,12,12,True,0.0984070261454933,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,2,30,12,12,True,0.1220405562690986,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,2,31,12,12,True,0.1133305584810927,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,2,32,12,12,True,0.1250646424040907,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,2,33,12,12,True,0.1255288697937359,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,2,34,12,12,True,0.0466337991956155,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,2,35,12,12,True,0.1076590214978355,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,2,36,12,12,True,0.1240085703031298,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,2,37,12,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,2,6,12,12,True,0.043981647305241,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,2,8,12,12,True,0.0999143233439397,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,21,27,12,12,True,0.127777646014012,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,21,28,12,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,21,29,12,12,True,0.1271002127688888,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,21,30,12,12,True,0.132011059904592,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,21,31,12,12,True,0.1381931404976639,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,21,32,12,12,True,0.13476863249588,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,21,33,12,12,True,0.094337319100045,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,21,34,12,12,True,0.072103452428943,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,21,35,12,12,True,0.1192189777150443,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,21,36,12,12,True,0.1341413255220375,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,21,37,12,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,21,6,12,12,True,0.0703202985041578,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,21,8,12,12,True,0.1283373058414349,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,27,28,12,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,27,29,12,12,True,0.0061955945021726,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,27,30,12,12,True,0.0750828814843991,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,27,31,12,12,True,0.0585708234226276,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,27,32,12,12,True,0.0795734661702708,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,27,33,12,12,True,0.1291404369342878,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,27,34,12,12,True,0.1083565662609497,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,27,35,12,12,True,0.0429008178087607,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,27,36,12,12,True,0.0769714643438864,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,27,37,12,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,27,6,12,12,True,0.108851679479971,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,27,8,12,12,True,0.0064826883474092,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,28,29,16,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,28,30,16,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,28,31,16,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,28,32,16,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,28,33,16,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,28,34,16,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,28,35,16,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,28,36,16,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,28,37,16,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,28,6,16,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,28,8,16,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,29,30,12,12,True,0.0746762812872855,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,29,31,12,12,True,0.0590953465109398,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,29,32,12,12,True,0.0792858097267312,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,29,33,12,12,True,0.128258079328854,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,29,34,12,12,True,0.1085560978077994,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,29,35,12,12,True,0.0433605480321806,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,29,36,12,12,True,0.0767689315857106,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,29,37,12,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,29,6,12,12,True,0.1091234493371205,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,29,8,12,12,True,0.0044341386412592,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,30,31,12,12,True,0.0949057650402458,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,30,32,12,12,True,0.0195613375024835,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,30,33,12,12,True,0.1380179734803457,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,30,34,12,12,True,0.1167973104785638,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,30,35,12,12,True,0.0614484703641282,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,30,36,12,12,True,0.0062822147469884,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,30,37,12,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,30,6,12,12,True,0.1167450414526289,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,30,8,12,12,True,0.0747761458618291,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,31,32,12,12,True,0.0989669528352739,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,31,33,12,12,True,0.1263343166893471,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,31,34,12,12,True,0.1225860200263806,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,31,35,12,12,True,0.0734162428371335,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,31,36,12,12,True,0.0977295460614676,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,31,37,12,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,31,6,12,12,True,0.1232923209244021,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,31,8,12,12,True,0.0574153143839312,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,32,33,12,12,True,0.1373281503149925,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,32,34,12,12,True,0.116068468999335,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,32,35,12,12,True,0.0651460639925944,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,32,36,12,12,True,0.0207899277239545,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,32,37,12,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,32,6,12,12,True,0.1187370427072882,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,32,8,12,12,True,0.0786848228429421,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,33,34,12,12,True,0.1210655917992399,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,33,35,12,12,True,0.1281996966703082,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,33,36,12,12,True,0.1399605204911105,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,33,37,12,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,33,6,12,12,True,0.1188761125118746,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,33,8,12,12,True,0.127412280655679,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,34,35,12,12,True,0.099837934775389,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,34,36,12,12,True,0.1183313451967095,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,34,37,12,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,34,6,12,12,True,0.017946799318939,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,34,8,12,12,True,0.1093653356732926,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,35,36,12,12,True,0.0626953885562233,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,35,37,12,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,35,6,12,12,True,0.1001563122095003,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,35,8,12,12,True,0.0433841851995783,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,36,37,12,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,36,6,12,12,True,0.1180559320381494,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,36,8,12,12,True,0.0769152759606748,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,37,6,10,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,37,8,10,12,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,6,8,12,12,True,0.1103935409416351,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,10,8,8,True,0.1345812434613894,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,11,8,8,True,0.0344032171785414,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,12,8,8,True,0.0544141203365853,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,13,8,8,True,0.0633585140296773,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,14,8,8,True,0.0633585140296773,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,15,8,8,True,0.0693899025247023,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,17,8,8,True,0.0710684930560739,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,18,8,8,True,0.127829476047562,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,19,8,8,True,0.1267926419551035,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,2,8,8,True,0.127829476047562,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,21,8,8,True,0.0691889534705406,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,27,8,8,True,0.0441042589929353,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,28,8,8,True,0.0351033130092946,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,29,8,8,True,0.046481194908291,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,30,8,8,True,0.0115723686374634,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,31,8,8,True,0.0463949417053704,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,32,8,8,True,0.139131027653198,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,33,8,8,True,0.0087727713599514,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,34,8,8,True,0.031165198660428,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,35,8,8,True,0.0453986040413289,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,36,8,8,True,0.009070736003652,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,37,8,8,True,0.0630229056361785,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,6,8,8,True,0.0633585140296773,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1,8,8,8,True,0.0451867298361332,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,10,11,8,8,True,0.1309602718535475,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,10,12,8,8,True,0.1200304167663208,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,10,13,8,8,True,0.1305079053040956,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,10,14,8,8,True,0.1305079053040956,descriptive_cyclic_rmse_not_c1_frozen_similarity
