schema_version,profile_version,cohort_id,enrollment_batch,worker_id,completion_status,administratively_eligible,process_eligible,independence_eligible,Q_GT_estimable,reference_evaluable,Q_GT_raw_median,Q_GT_task_adjusted,Q_GT_EB,Q_GT_EB_LCB,standard_error,CI_lower,CI_upper,LCB,Q_GT_contrast_covariance_row_json,GT_support,task_support,building_support,LOO_support,R_LOO_CI_lower,R_LOO_CI_upper,R_LOO_LCB,R_LOO_bootstrap_replicates,R_peer_all,R_peer_anchor,R_peer_core,R_peer_semi,R_peer_stable,R_peer_CI_lower,R_peer_CI_upper,R_peer_support,peer_task_support,R_LOO_medoid,R_LOO_medoid_CI_lower,R_LOO_medoid_CI_upper,R_LOO_medoid_support,R_LOO_strict,R_LOO_strict_support,Q_GT_profile_status,R_peer_profile_status,F_struct_profile_status,LOO_medoid_status,LOO_strict_status,global_policy_eligible,c2_risk_model_eligible,peer_tiebreak_eligible,structural_gate_eligible,peer_decision_usable,medoid_loo_decision_usable,F_struct_raw,F_struct_EB,F_struct_interval_lower,F_struct_interval_upper,serious_recurrent_failure_flag,F_struct_numerator,F_struct_denominator,process_eligible_support,independence_support,scope_reference_support,T_active_raw_median,T_active_task_adjusted,T_active_CI_lower,T_active_CI_upper,T_active_support,T_active_profile_status,timing_identity_level,timing_rule_version,timing_model_component,timing_interpretation,worker_profile_status,formal_frozen,freeze_owner,Q_GT_raw,Q_GT_task_adjusted_FE,Q_GT_standard_error,Q_GT_FE_standard_error,Q_GT_CI_lower,Q_GT_CI_upper,Q_GT_LCB,Q_GT_FE_CI_lower,Q_GT_FE_CI_upper,Q_GT_FE_LCB,Q_GT_EB_standard_error,Q_GT_EB_CI_lower,Q_GT_EB_CI_upper,Q_GT_shrinkage_factor,Q_GT_support,global_rank,provisional_rank,model_version,evidence_role,profile_scope,S_G,strong_global_score_definition,c2a_rp_terminal_state,c2a_rp_fallback_action,c2a_rp_completion_status,risk_slope,risk_slope_se,risk_slope_ci_half_width,risk_slope_support,ordinary_support_observed,stress_support_observed,risk_slope_status,risk_precision_terminal_state,risk_model_scope,profile_status,final_pooled_profile_status,final_profile_source,final_profile_sha256,observed_submission_count,observed_stage_counts,owner_valid_block2_active_time_count
worker_profile_v2,paper_a_worker_profile_v2,paper_a_calibration_pooled,original,17,completed,True,True,True,True,True,0.922124720672785,0.8870665506307988,0.874552815023844,0.8654263786951719,0.0199832544918894,0.8649520651244905,0.9447524576023684,0.8649520651244905,"{""1"":9.552960233529041e-05,""10"":0.00017155634304019492,""11"":2.2935380657096362e-05,""12"":0.00014236553291029275,""13"":0.00018432000802484977,""15"":0.00014485081085351015,""17"":0.0005095593298646188,""18"":0.00019510778428949847,""2"":0.00020772973671275854,""27"":5.165973685958217e-05,""28"":9.644509244075606e-05,""29"":0.00023221881457580017,""30"":0.00010913068412078032,""31"":0.00027133650173297115,""32"":0.00024234215467191985,""33"":0.00030430498808229603,""34"":0.00025344888445822945,""35"":0.00016440742843718345,""36"":0.0001658821115300875,""37"":0.0002741067417588019,""6"":6.961813354675148e-05,""8"":0.00028118530306453434}",37.0,37.0,17.0,15.0,0.9509640477488426,0.9793406203911548,0.9509640477488426,2000.0,0.9888494018866062,0.9799816800346292,0.9854885852529816,0.9960434238193182,0.9941905418206808,0.9814632357454144,0.9920237656754824,29.0,29.0,0.9749765253148844,0.930322143178643,0.983000642383003,15.0,0.9654270748809384,15.0,estimated,estimated,estimated,estimated,estimated,True,True,True,True,True,True,0.0,0.0166666666666666,1.678675212479038e-05,0.0822864829238238,False,0.0,29.0,32.0,32.0,29.0,67.5,58.061832498809466,44.68123173084005,77.02964708956009,32.0,estimated,task_worker,c1_task_worker_active_time_v1,timing_component_2,efficiency_or_work_input_not_capability_rank,estimated,False,finalize-c1,0.8950553973750152,0.8870665506307988,0.0225734208720038,0.0225734208720038,0.8409760220622411,0.927158123596604,0.8409760220622411,0.8409760220622411,0.927158123596604,0.8409760220622411,0.0046564306286545,0.8654263786951719,0.883679251352516,0.0089913990851808,37.0,,,paper_a_qgt_profile_purpose_v5,c1_measurement_only,C1_C2B_C2A_RP_TERMINAL_CALIBRATION_ONLY,0.4840514631130338,z(Q_GT_EB),fallback_strong_global,STRONG_GLOBAL,completed,-0.0234498687756804,0.0034618365572313,0.0161471971155726,12.0,7.0,5.0,estimated,fallback_strong_global,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,estimated,formal_ready,analysis_results/final_calibration_profile_20260817_v1/pooled_worker_profile_v2.csv,11f7e30fd00ec388bc0b5798846002ba7d6c77033011987e0ff4f27d251c8574,101,"{""C1"": 32, ""C2-B"": 8, ""C2A-RP-B1"": 2, ""C2A-RP-B2"": 2, ""P1"": 57}",2
worker_profile_v2,paper_a_worker_profile_v2,paper_a_calibration_pooled,original,18,completed,True,True,True,True,True,0.9064433215720604,0.9149865517399336,0.8749868653252962,0.8658976044241111,0.021630269495876,0.8898106582739161,0.965998616040942,0.8898106582739161,"{""1"":8.107804304362323e-05,""10"":0.00012348577768881363,""11"":6.455583997209e-05,""12"":6.57973813043553e-05,""13"":0.00019350484379359296,""15"":0.0001333093849519891,""17"":0.00019510778428949847,""18"":0.0003377131322668566,""2"":9.98128211986777e-05,""27"":3.7960038493058915e-05,""28"":5.571715767359965e-05,""29"":0.00011200213411795709,""30"":0.00010079125246350184,""31"":0.00015566406836959378,""32"":0.0001686115094851784,""33"":0.00016400627942595098,""34"":0.00019819424370542824,""35"":0.00010839114534003336,""36"":0.00014425396685988654,""37"":0.00021158486680767535,""6"":0.00016430068414213407,""8"":0.00014357752943877723}",26.0,26.0,10.0,16.0,0.8562615494784693,0.9764403593922012,0.8562615494784693,2000.0,0.9826395263860876,0.9781423992041696,0.9799678813925268,0.99666930676582,0.9941090081150415,0.9764802960417308,0.992630696725174,30.0,30.0,0.9865021616187828,0.902823145827342,0.9972474655112586,16.0,0.9225979412089736,16.0,estimated,estimated,estimated,estimated,estimated,True,True,True,True,True,True,0.0,0.0161290322580645,1.6231861223464347e-05,0.0796781738172599,False,0.0,30.0,32.0,32.0,30.0,67.5,63.40695538778645,50.69539343658733,79.63044092667397,32.0,estimated,task_worker,c1_task_worker_active_time_v1,timing_component_2,efficiency_or_work_input_not_capability_rank,estimated,False,finalize-c1,0.9064433215720604,0.9149865517399336,0.0183769728809414,0.0183769728809414,0.8807423261239257,0.9495587021255764,0.8807423261239257,0.8807423261239257,0.9495587021255764,0.8807423261239257,0.0046374632252837,0.8658976044241111,0.8840761262264814,0.0135049067256199,26.0,,,paper_a_qgt_profile_purpose_v5,c1_measurement_only,C1_C2B_C2A_RP_TERMINAL_CALIBRATION_ONLY,2.334575684265757,z(Q_GT_EB),not_evaluable,,withdrawn,,,,0.0,0.0,0.0,not_evaluable,not_evaluable,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,estimated,formal_ready,analysis_results/final_calibration_profile_20260817_v1/pooled_worker_profile_v2.csv,11f7e30fd00ec388bc0b5798846002ba7d6c77033011987e0ff4f27d251c8574,89,"{""C1"": 32, ""P1"": 57}",0
,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,source_absent_not_in_final_calibration_roster,not_evaluable,analysis_results/final_calibration_profile_20260817_v1/pooled_worker_profile_v2.csv,11f7e30fd00ec388bc0b5798846002ba7d6c77033011987e0ff4f27d251c8574,57,"{""P1"": 57}",0
,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,source_absent_not_in_final_calibration_roster,not_evaluable,analysis_results/final_calibration_profile_20260817_v1/pooled_worker_profile_v2.csv,11f7e30fd00ec388bc0b5798846002ba7d6c77033011987e0ff4f27d251c8574,57,"{""P1"": 57}",0
,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,source_absent_not_in_final_calibration_roster,not_evaluable,analysis_results/final_calibration_profile_20260817_v1/pooled_worker_profile_v2.csv,11f7e30fd00ec388bc0b5798846002ba7d6c77033011987e0ff4f27d251c8574,56,"{""P1"": 56}",0
worker_profile_v2,paper_a_worker_profile_v2,paper_a_calibration_pooled,original,27,completed,True,True,True,True,True,0.8807792258946807,0.8749992806305452,0.8744441018894814,0.865314555016993,0.0231480699041599,0.8432928694621071,0.925804568361914,0.8432928694621071,"{""1"":0.00010558525699595036,""10"":4.210750388045474e-05,""11"":0.0003419119283310786,""12"":5.869547197558293e-05,""13"":7.084259431051871e-05,""15"":2.303284216593414e-05,""17"":5.165973685958217e-05,""18"":3.7960038493058915e-05,""2"":7.17302408364532e-05,""27"":0.0005321034810430321,""28"":0.00011519051913491434,""29"":0.00011680143813549755,""30"":7.022427213279205e-05,""31"":5.838845097669926e-05,""32"":0.00016384855770818613,""33"":0.00013736809102074998,""34"":0.0003083944729188393,""35"":0.00010731230905944365,""36"":-1.671072321420661e-05,""37"":1.4838237106454571e-05,""6"":4.269165797228888e-05,""8"":3.7273027681048745e-05}",26.0,26.0,10.0,16.0,0.8882259638729183,0.9517735604112326,0.8882259638729183,2000.0,0.977612361456169,0.9711833251827474,0.978772130187808,0.9751919166334776,0.9863832278895348,0.9623426554028496,0.9859610780242536,30.0,30.0,0.9542510551314394,0.9096865055117748,0.9628179240857452,16.0,0.9226642734395702,16.0,estimated,estimated,estimated,estimated,estimated,True,True,True,True,True,True,0.0,0.0161290322580645,1.6231861223464347e-05,0.0796781738172599,False,0.0,30.0,33.0,33.0,30.0,373.0,283.13379473482206,215.1115486153004,387.4112781415619,33.0,estimated,task_worker,c1_task_worker_active_time_v1,timing_component_1,efficiency_or_work_input_not_capability_rank,estimated,False,finalize-c1,0.8807792258946807,0.8749992806305452,0.0230673683163691,0.0230673683163691,0.8301492941247166,0.9235692999633788,0.8301492941247166,0.8301492941247166,0.9235692999633788,0.8301492941247166,0.0046580176699679,0.865314555016993,0.8835736487619699,0.0086137330221843,26.0,,,paper_a_qgt_profile_purpose_v5,c1_measurement_only,C1_C2B_C2A_RP_TERMINAL_CALIBRATION_ONLY,0.0205653472821299,z(Q_GT_EB),not_evaluable,,withdrawn,,,,0.0,0.0,0.0,not_evaluable,not_evaluable,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,estimated,formal_ready,analysis_results/final_calibration_profile_20260817_v1/pooled_worker_profile_v2.csv,11f7e30fd00ec388bc0b5798846002ba7d6c77033011987e0ff4f27d251c8574,90,"{""C1"": 33, ""P1"": 57}",0
worker_profile_v2,paper_a_worker_profile_v2,paper_a_calibration_pooled,original,28,completed,True,True,True,True,True,0.8838271105591327,0.8643997033620348,0.8743431766486333,0.8652215245410559,0.0270581637681235,0.8262429561652544,0.9295168737802044,0.8262429561652544,"{""1"":0.00011256837776335517,""10"":0.00023945088448696784,""11"":0.0001966815041377697,""12"":0.00021494679204570489,""13"":0.00018936407823045523,""15"":8.584566679776737e-05,""17"":9.644509244075606e-05,""18"":5.571715767359965e-05,""2"":0.00012664306348621196,""27"":0.00011519051913491434,""28"":0.0004783573168780222,""29"":0.0002532582323233362,""30"":0.00013038265224708882,""31"":0.00011809806251222224,""32"":4.5733235338640825e-05,""33"":0.0001815168050596121,""34"":2.457145425791413e-05,""35"":0.00014348255099819776,""36"":0.00015564913358596325,""37"":4.4349706486727096e-05,""6"":0.00016135823347121465,""8"":7.777999128493116e-05}",35.0,35.0,15.0,18.0,0.9008561934045756,0.9563882189679824,0.9008561934045756,2000.0,0.9749541725398484,0.969031104056053,0.9844697408178356,0.9727900608962144,0.987455283049119,0.967785403680238,0.987455283049119,30.0,30.0,0.9428528206404652,0.9249609936444658,0.9703482667794108,18.0,0.9305172583683748,18.0,estimated,estimated,estimated,estimated,estimated,True,True,True,True,True,True,0.0,0.0161290322580645,1.6231861223464347e-05,0.0796781738172599,False,0.0,30.0,33.0,33.0,30.0,181.0,149.55330175365054,117.79713440165584,189.2566430739381,33.0,estimated,task_worker,c1_task_worker_active_time_v1,timing_component_1,efficiency_or_work_input_not_capability_rank,estimated,False,finalize-c1,0.8649674751619222,0.8643997033620348,0.0218713812293147,0.0218713812293147,0.8271654689458258,0.9096850807121885,0.8271654689458258,0.8271654689458258,0.9096850807121885,0.8271654689458258,0.004653989654671,0.8652215245410559,0.8834648287562106,0.0095722708373613,35.0,,,paper_a_qgt_profile_purpose_v5,c1_measurement_only,C1_C2B_C2A_RP_TERMINAL_CALIBRATION_ONLY,-0.4097179680163119,z(Q_GT_EB),fallback_strong_global,STRONG_GLOBAL,completed,-0.0243445675768649,0.0032836648536295,0.0160035908158635,10.0,6.0,4.0,estimated,fallback_strong_global,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,estimated,formal_ready,analysis_results/final_calibration_profile_20260817_v1/pooled_worker_profile_v2.csv,11f7e30fd00ec388bc0b5798846002ba7d6c77033011987e0ff4f27d251c8574,102,"{""C1"": 33, ""C2-B"": 8, ""C2A-RP-B1"": 2, ""C2A-RP-B2"": 2, ""P1"": 57}",2
worker_profile_v2,paper_a_worker_profile_v2,paper_a_calibration_pooled,original,29,completed,True,True,True,True,True,0.8707988244571204,0.8513690912981536,0.8741914613443583,0.8650794424457695,0.023049433790343,0.8308868461538957,0.9195329457707544,0.8308868461538957,"{""1"":0.00010287310136357333,""10"":0.00027672051415146353,""11"":7.326320448362206e-05,""12"":0.0002216328839684969,""13"":0.0002071379512095201,""15"":0.0001184378444976018,""17"":0.00023221881457580017,""18"":0.00011200213411795709,""2"":0.00026370791762760006,""27"":0.00011680143813549755,""28"":0.0002532582323233362,""29"":0.00042576950025093654,""30"":8.698786576956414e-05,""31"":0.0002589021553907501,""32"":0.0001632456575779119,""33"":0.00031792370084174245,""34"":0.00014742046656195278,""35"":0.00022582887371083853,""36"":0.00022639058712527606,""37"":0.00016470907020847464,""6"":0.0001838673582622988,""8"":0.00011968636459395772}",36.0,36.0,15.0,15.0,0.8956553650475326,0.9605655541370955,0.8956553650475326,2000.0,0.9825134042116014,0.9752820172488156,0.9864932793713006,0.9829927399124914,0.986693821932893,0.9743174503785494,0.9867240421097844,28.0,28.0,0.9500416008874856,0.8892183105750009,0.9715333027537448,15.0,0.9306783942272164,15.0,estimated,estimated,estimated,estimated,estimated,True,True,True,True,True,True,0.0,0.0172413793103448,1.7380922536885144e-05,0.0850712000323352,False,0.0,28.0,33.0,33.0,28.0,216.0,166.10273291726875,119.4283126065968,227.3716387471104,31.0,estimated,task_worker,c1_task_worker_active_time_v1,timing_component_1,efficiency_or_work_input_not_capability_rank,estimated,False,finalize-c1,0.8559234233425229,0.8513690912981536,0.0206341828103498,0.0206341828103498,0.8135696629427884,0.8940198616400592,0.8135696629427884,0.8135696629427884,0.8940198616400592,0.8135696629427884,0.0046490746618117,0.8650794424457695,0.8833034802429471,0.0107418650224265,36.0,,,paper_a_qgt_profile_purpose_v5,c1_measurement_only,C1_C2B_C2A_RP_TERMINAL_CALIBRATION_ONLY,-1.0565389570605852,z(Q_GT_EB),fallback_strong_global,STRONG_GLOBAL,completed,-0.0236502514561935,0.0034555648453726,0.0161420355256997,11.0,7.0,4.0,estimated,fallback_strong_global,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,estimated,formal_ready,analysis_results/final_calibration_profile_20260817_v1/pooled_worker_profile_v2.csv,11f7e30fd00ec388bc0b5798846002ba7d6c77033011987e0ff4f27d251c8574,102,"{""C1"": 33, ""C2-B"": 8, ""C2A-RP-B1"": 2, ""C2A-RP-B2"": 2, ""P1"": 57}",2
worker_profile_v2,paper_a_worker_profile_v2,paper_a_calibration_pooled,original,30,completed,True,True,True,True,True,0.8729933630891541,0.8761084800404613,0.8744660401521136,0.8653976011065085,0.0207364063923383,0.837935242473677,0.9184529556421834,0.837935242473677,"{""1"":7.49803474286213e-05,""10"":8.518326953697102e-05,""11"":0.00013156721814022314,""12"":9.826387927610499e-05,""13"":9.492893321670543e-05,""15"":9.976359903406445e-05,""17"":0.00010913068412078032,""18"":0.00010079125246350184,""2"":3.09064812564885e-05,""27"":7.022427213279205e-05,""28"":0.00013038265224708882,""29"":8.698786576956414e-05,""30"":0.0002837369811360343,""31"":6.6464041923403e-05,""32"":0.00013340859353720775,""33"":9.772686975494606e-05,""34"":8.234567947191298e-05,""35"":7.857136384861476e-05,""36"":0.00019201139989679834,""37"":0.00014294923333666966,""6"":0.00012494849762597737,""8"":4.7521235791606944e-05}",38.0,38.0,15.0,16.0,0.910582824493014,0.953283698783728,0.910582824493014,2000.0,0.9794433186379864,0.9775078213390148,0.9753473567038,0.985765507907736,0.985852236556693,0.9713802544499128,0.9852470889422964,32.0,32.0,0.9393349637761106,0.9338706587885128,0.9621758829630438,16.0,0.9342763764411104,16.0,estimated,estimated,estimated,estimated,estimated,True,True,True,True,True,True,0.0,0.0151515151515151,1.5225304324521486e-05,0.0749277634292838,False,0.0,32.0,33.0,33.0,32.0,65.0,57.35859121602531,47.13700984530626,67.99158280142274,33.0,estimated,task_worker,c1_task_worker_active_time_v1,timing_component_1,efficiency_or_work_input_not_capability_rank,estimated,False,finalize-c1,0.8686480113355477,0.8761084800404613,0.0168444940896434,0.0168444940896434,0.844609166875039,0.9110576485784672,0.844609166875039,0.844609166875039,0.9110576485784672,0.844609166875039,0.0046268396343686,0.8653976011065085,0.8835344791977187,0.0160327967820873,38.0,,,paper_a_qgt_profile_purpose_v5,c1_measurement_only,C1_C2B_C2A_RP_TERMINAL_CALIBRATION_ONLY,0.1140966413165998,z(Q_GT_EB),fallback_strong_global,STRONG_GLOBAL,completed,-0.0238104845871836,0.0032890840983051,0.0160078653866782,10.0,6.0,4.0,estimated,fallback_strong_global,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,estimated,formal_ready,analysis_results/final_calibration_profile_20260817_v1/pooled_worker_profile_v2.csv,11f7e30fd00ec388bc0b5798846002ba7d6c77033011987e0ff4f27d251c8574,102,"{""C1"": 33, ""C2-B"": 8, ""C2A-RP-B1"": 2, ""C2A-RP-B2"": 2, ""P1"": 57}",2
worker_profile_v2,paper_a_worker_profile_v2,paper_a_calibration_pooled,original,31,completed,True,True,True,True,True,0.8820247425672603,0.870202869915892,0.8743747596630601,0.8652997041707722,0.0171209379141605,0.853601110032449,0.9260463216000784,0.853601110032449,"{""1"":8.43916933019536e-05,""10"":0.00020923578792409337,""11"":-1.939672966273904e-05,""12"":0.00016228099983245234,""13"":0.00018179727006933902,""15"":0.0001307504279796998,""17"":0.00027133650173297115,""18"":0.00015566406836959378,""2"":0.0002144568572728882,""27"":5.838845097669926e-05,""28"":0.00011809806251222224,""29"":0.0002589021553907501,""30"":6.6464041923403e-05,""31"":0.0002989462221283767,""32"":0.00019505108180285246,""33"":0.0002959113867237852,""34"":0.00019852569947649654,""35"":0.00018773921431379677,""36"":0.00019655173660692554,""37"":0.00022711815099679236,""6"":0.0001569310810265521,""8"":0.00017180628765823964}",40.0,40.0,18.0,19.0,0.9198399571622408,0.955040138932998,0.9198399571622408,2000.0,0.986590166526852,0.97770975807411,0.986728293501104,0.984184163511192,0.9884516413693412,0.9754988509449636,0.9891776709462882,32.0,32.0,0.944775504085151,0.9292478134110788,0.9657656909720574,19.0,0.9383224670452482,19.0,estimated,estimated,estimated,estimated,estimated,True,True,True,True,True,True,0.0,0.0151515151515151,1.5225304324521486e-05,0.0749277634292838,False,0.0,32.0,33.0,33.0,37.0,129.0,109.91198244383862,86.21126548941677,139.85828494432974,33.0,estimated,task_worker,c1_task_worker_active_time_v1,timing_component_1,efficiency_or_work_input_not_capability_rank,estimated,False,finalize-c1,0.8734987016699177,0.870202869915892,0.0172900613685543,0.0172900613685543,0.835342406833766,0.9027299202711426,0.835342406833766,0.835342406833766,0.9027299202711426,0.835342406833766,0.0046302154345033,0.8652997041707722,0.883449815155348,0.0152295319082639,40.0,,,paper_a_qgt_profile_purpose_v5,c1_measurement_only,C1_C2B_C2A_RP_TERMINAL_CALIBRATION_ONLY,-0.2750673688153594,z(Q_GT_EB),fallback_strong_global,STRONG_GLOBAL,completed,-0.0235408557446129,0.0034456531750684,0.0161338939966012,12.0,7.0,5.0,estimated,fallback_strong_global,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,estimated,formal_ready,analysis_results/final_calibration_profile_20260817_v1/pooled_worker_profile_v2.csv,11f7e30fd00ec388bc0b5798846002ba7d6c77033011987e0ff4f27d251c8574,108,"{""C1"": 39, ""C2-B"": 8, ""C2A-RP-B1"": 2, ""C2A-RP-B2"": 2, ""P1"": 57}",2
worker_profile_v2,paper_a_worker_profile_v2,paper_a_calibration_pooled,original,32,completed,True,True,True,True,True,0.8614896815180041,0.8536661950488196,0.8742497621603836,0.865124410991197,0.0275175357108905,0.8036998674355669,0.9069035321842892,0.8036998674355669,"{""1"":9.483011989575e-05,""10"":7.600457047913183e-05,""11"":0.00020032573216486845,""12"":9.692093007705636e-05,""13"":9.955141225412044e-05,""15"":0.00014349578499030824,""17"":0.00024234215467191985,""18"":0.0001686115094851784,""2"":0.0001363352359050362,""27"":0.00016384855770818613,""28"":4.5733235338640825e-05,""29"":0.0001632456575779119,""30"":0.00013340859353720775,""31"":0.00019505108180285246,""32"":0.0005021336505940724,""33"":0.0002958872633256001,""34"":0.0003402418493150122,""35"":0.00012786116424590618,""36"":0.00023130492521924062,""37"":0.00025858545434162257,""6"":6.492691160914959e-05,""8"":7.776662327344895e-05}",39.0,39.0,16.0,19.0,0.8336377611651528,0.9479252192932452,0.8336377611651528,2000.0,0.977168022713502,0.9738694460972696,0.9887572940254704,0.9732843498693936,0.9891989884981024,0.9724893309681688,0.9888739111342946,32.0,32.0,0.9584552636832948,0.9332107642682824,0.9631096977303184,19.0,0.8969906189656089,19.0,estimated,estimated,estimated,estimated,estimated,True,True,True,True,True,True,0.03125,0.0454545454545454,0.0033927655909423,0.1369138623518784,False,1.0,32.0,34.0,34.0,32.0,192.0,155.85719093807333,134.27590484919807,190.20579836327943,34.0,estimated,task_worker,c1_task_worker_active_time_v1,timing_component_1,efficiency_or_work_input_not_capability_rank,estimated,False,finalize-c1,0.8649271944408238,0.8536661950488196,0.0224083388628892,0.0224083388628892,0.8046081932150628,0.8903366546456895,0.8046081932150628,0.8046081932150628,0.8903366546456895,0.8046081932150628,0.0046558769656821,0.865124410991197,0.8833751133295703,0.0091231530871624,39.0,,,paper_a_qgt_profile_purpose_v5,c1_measurement_only,C1_C2B_C2A_RP_TERMINAL_CALIBRATION_ONLY,-0.8079800416380237,z(Q_GT_EB),fallback_strong_global,STRONG_GLOBAL,completed,-0.0228503287472839,0.0034194304521538,0.0161124475517042,12.0,7.0,5.0,estimated,fallback_strong_global,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,estimated,formal_ready,analysis_results/final_calibration_profile_20260817_v1/pooled_worker_profile_v2.csv,11f7e30fd00ec388bc0b5798846002ba7d6c77033011987e0ff4f27d251c8574,103,"{""C1"": 34, ""C2-B"": 8, ""C2A-RP-B1"": 2, ""C2A-RP-B2"": 2, ""P1"": 57}",2
worker_profile_v2,paper_a_worker_profile_v2,paper_a_calibration_pooled,original,33,completed,True,True,True,True,True,0.8791394449256004,0.8615223127217708,0.874305935777596,0.8651904672966825,0.0232077741237144,0.8333504233840556,0.9171857321190132,0.8333504233840556,"{""1"":7.919644183649806e-05,""10"":0.00023138224104236795,""11"":0.00014630521946227225,""12"":0.00021918090800767412,""13"":0.00020119695101742708,""15"":0.00014074777314493258,""17"":0.00030430498808229603,""18"":0.00016400627942595098,""2"":0.00025322319840220467,""27"":0.00013736809102074998,""28"":0.0001815168050596121,""29"":0.00031792370084174245,""30"":9.772686975494606e-05,""31"":0.0002959113867237852,""32"":0.0002958872633256001,""33"":0.000443231171969076,""34"":0.0002634140111587395,""35"":0.0002253832224934366,""36"":0.00024405649615850212,""37"":0.0002306868058464214,""6"":0.00016786413420658046,""8"":0.00010285212456288724}",39.0,39.0,17.0,20.0,0.9378291541737748,0.9693240156133404,0.9378291541737748,2000.0,0.9903674120811834,0.9760182425882492,0.9908789352588554,1.0,0.991593699204674,0.9811551207634078,0.9916231575000783,31.0,31.0,0.9574482100379136,0.9501813833998418,0.9720789104233432,20.0,0.9543484664502582,20.0,estimated,estimated,estimated,estimated,estimated,True,True,True,True,True,True,0.0,0.015625,1.571247953700126e-05,0.0772300356534816,False,0.0,31.0,33.0,33.0,31.0,213.0,211.3598382651797,174.60379446412398,258.0395784566716,33.0,estimated,task_worker,c1_task_worker_active_time_v1,timing_component_1,efficiency_or_work_input_not_capability_rank,estimated,False,finalize-c1,0.8716581377845508,0.8615223127217708,0.0210530561194586,0.0210530561194586,0.8175278335899,0.9013259272828668,0.8175278335899,0.8175278335899,0.9013259272828668,0.8175278335899,0.0046508346851346,0.8651904672966825,0.8834214042585095,0.0103230438077397,39.0,,,paper_a_qgt_profile_purpose_v5,c1_measurement_only,C1_C2B_C2A_RP_TERMINAL_CALIBRATION_ONLY,-0.5684901970431161,z(Q_GT_EB),fallback_strong_global,STRONG_GLOBAL,completed,-0.0239860961688463,0.0034327216273655,0.0161233009255025,12.0,7.0,5.0,estimated,fallback_strong_global,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE,estimated,formal_ready,analysis_results/final_calibration_profile_20260817_v1/pooled_worker_profile_v2.csv,11f7e30fd00ec388bc0b5798846002ba7d6c77033011987e0ff4f27d251c8574,102,"{""C1"": 33, ""C2-B"": 8, ""C2A-RP-B1"": 2, ""C2A-RP-B2"": 2, ""P1"": 57}",2
