project_id,ls_runtime_task_id,task_id,base_task_id,worker_id,annotation_id,canonical_annotation_id,condition,condition_zh,dataset_group,iou_to_gt,quality_evaluable,quality_evaluable_legacy_alias,gt_score_computable,gt_reference_resolved,public_gt_structural_status,public_gt_geometry_mode,gt_primary_analysis_eligible,structurally_valid,geometry_repair_applied,geometry_repair_status,geometry_repair_rule_version,raw_point_count,repaired_point_count,dropped_point_index,raw_geometry_sha256,repaired_geometry_sha256,independence_status,failure_attribution,outside_assignment_submission,duplicate_worker_task_submission,worker_caused_structural_failure,task_outcome_status,geometry_reference_status,quality_interpretation_status,reference_identity,reference_sha256,submission_informed_reference_revision,score_reason,schema_version,canonical_eligible,assignment_provenance,outside_assignment_disposition_applied,outside_assignment_process_override,formal_assignment_eligible,process_eligible,process_exclusion_reason,independence_eligible,independence_exclusion_reason,scope_eligible,scope_exclusion_reason,gt_reference_eligible,gt_reference_exclusion_reason,peer_reference_eligible,structural_attribution_eligible,geometry_structurally_computable,scope_reference_eligible,scope_reference_exclusion_reason,gt_primary_analysis_exclusion_reason,peer_analysis_eligible,peer_analysis_exclusion_reason,loo_medoid_analysis_eligible,loo_medoid_analysis_exclusion_reason,strict_loo_analysis_eligible,strict_loo_analysis_exclusion_reason,time_analysis_eligible,semi_correction_analysis_eligible,predictive_validity_analysis_eligible,routing_feature_analysis_eligible,legacy_role,formal_use_allowed,structural_opportunity_eligible,structural_opportunity_exclusion_reason,rule_version,source_sha256,building_id,geometry_normalization_valid,initial_researcher_scope,n_worker_in_scope,n_worker_oos,n_worker_missing,worker_scope_direction,worker_scope_margin,mixed_scope_response,secondary_scope,task_final_scope,scope_resolution_status,final_scope_source,secondary_notes,task_worker_active_seconds,task_worker_time_analysis_eligible,timing_status,timing_exclusion_reason,has_semi_candidate,in_primary_entropy_sample,primary_entropy_eligible,secondary_uncertainty_eligible,worker_process_class,primary_exclusion_class,primary_exclusion_class_definition,excluded_from_primary_entropy,manual_quality_eligible,semi_correction_eligible,secondary_exclusion_flags,secondary_analysis_lanes
66,3192,557,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,29,6426,20f0af1735ba9f7c5a2e,manual,纯人工,Calibration_anchor,0.9650691502549344,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,a080d6e1df91e34f6b9f8763877bba866d463beff8b587c15cdbcf4b4afe14f3,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3404:4953,533b2787d1308dd2f142a3ca8c1bca78ae5bc94b883d1cd7480391ab0179eab0,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,rPc6DW4iMge,True,,,,,,,,,in_scope,resolved,inventory_latest_human_reviewed,,140.0,True,eligible,,False,False,False,True,standard_assignment,manual_only_no_semi_candidate,mutually_exclusive_analysis_priority_not_complete_reason_set,True,True,False,[],inclusive_all_canonical_uncertainty;manual_only_ambiguity;frozen_time_auxiliary;quality_auxiliary
66,3192,557,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,30,6007,1318278d00548b081ebc,manual,纯人工,Calibration_anchor,0.9621758829630438,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,5b82b112dc956052290a59e8e786418ee474752edddacd1f1bfcc94128f1827c,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3404:4953,533b2787d1308dd2f142a3ca8c1bca78ae5bc94b883d1cd7480391ab0179eab0,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,rPc6DW4iMge,True,,,,,,,,,in_scope,resolved,inventory_latest_human_reviewed,,102.0,True,eligible,,False,False,False,True,standard_assignment,manual_only_no_semi_candidate,mutually_exclusive_analysis_priority_not_complete_reason_set,True,True,False,[],inclusive_all_canonical_uncertainty;manual_only_ambiguity;frozen_time_auxiliary;quality_auxiliary
66,3192,557,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,31,5957,73a83925776f8e35ed8a,manual,纯人工,Calibration_anchor,0.9332352217200258,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,2367f038692880a4edc557870822aa54e52883748452939aa3101dd91434d29b,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3404:4953,533b2787d1308dd2f142a3ca8c1bca78ae5bc94b883d1cd7480391ab0179eab0,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,rPc6DW4iMge,True,,,,,,,,,in_scope,resolved,inventory_latest_human_reviewed,,157.0,True,eligible_partial_session_coverage,,False,False,False,True,standard_assignment,manual_only_no_semi_candidate,mutually_exclusive_analysis_priority_not_complete_reason_set,True,True,False,[],inclusive_all_canonical_uncertainty;manual_only_ambiguity;frozen_time_auxiliary;quality_auxiliary
66,3192,557,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,32,6357,fc6a213e57b750465697,manual,纯人工,Calibration_anchor,0.9631096977303184,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,c1ca0dfceb8d1ae93a6079eb46a04f8a48b82b6e44f72b842a90a7481a6f06bb,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3404:4953,533b2787d1308dd2f142a3ca8c1bca78ae5bc94b883d1cd7480391ab0179eab0,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,rPc6DW4iMge,True,,,,,,,,,in_scope,resolved,inventory_latest_human_reviewed,,180.0,True,eligible,,False,False,False,True,standard_assignment,manual_only_no_semi_candidate,mutually_exclusive_analysis_priority_not_complete_reason_set,True,True,False,[],inclusive_all_canonical_uncertainty;manual_only_ambiguity;frozen_time_auxiliary;quality_auxiliary
66,3192,557,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,33,5812,86e6614af35eccb013ac,manual,纯人工,Calibration_anchor,0.9539768144364136,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,ca1a8c2c0aed3d94729fdd02319eb690c85bba6495acbda1d079874cad6883a0,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3404:4953,533b2787d1308dd2f142a3ca8c1bca78ae5bc94b883d1cd7480391ab0179eab0,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,rPc6DW4iMge,True,,,,,,,,,in_scope,resolved,inventory_latest_human_reviewed,,211.0,True,eligible,,False,False,False,True,standard_assignment,manual_only_no_semi_candidate,mutually_exclusive_analysis_priority_not_complete_reason_set,True,True,False,[],inclusive_all_canonical_uncertainty;manual_only_ambiguity;frozen_time_auxiliary;quality_auxiliary
66,3192,557,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,34,6052,82255f7bb022fd1cd129,manual,纯人工,Calibration_anchor,0.9668113490051512,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,2dfbff51e26c882913d2e4cdffabde893b872ee69376b2e06884e6ca78b39f36,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3404:4953,533b2787d1308dd2f142a3ca8c1bca78ae5bc94b883d1cd7480391ab0179eab0,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,rPc6DW4iMge,True,,,,,,,,,in_scope,resolved,inventory_latest_human_reviewed,,,False,not_evaluable,no_active_log_session,False,False,False,True,standard_assignment,manual_only_no_semi_candidate,mutually_exclusive_analysis_priority_not_complete_reason_set,True,True,False,"[""active_time:not_evaluable""]",inclusive_all_canonical_uncertainty;manual_only_ambiguity;quality_auxiliary
66,3192,557,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,35,5931,43266379df129a98dcd9,manual,纯人工,Calibration_anchor,0.932019271959933,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,48f2282edf7af05a07e8e1376d6d948a2cfb1f5f290c3f60e57551278818bd41,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3404:4953,533b2787d1308dd2f142a3ca8c1bca78ae5bc94b883d1cd7480391ab0179eab0,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,rPc6DW4iMge,True,,,,,,,,,in_scope,resolved,inventory_latest_human_reviewed,,116.0,True,eligible,,False,False,False,True,standard_assignment,manual_only_no_semi_candidate,mutually_exclusive_analysis_priority_not_complete_reason_set,True,True,False,[],inclusive_all_canonical_uncertainty;manual_only_ambiguity;frozen_time_auxiliary;quality_auxiliary
66,3192,557,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,36,6083,3e5c4fe6cfe523059d12,manual,纯人工,Calibration_anchor,0.9690576347629992,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,a39d9b18164482bfeeb5d1138e5997290889cc5d2f44b99d49f4753b1870bd2a,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3404:4953,533b2787d1308dd2f142a3ca8c1bca78ae5bc94b883d1cd7480391ab0179eab0,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,rPc6DW4iMge,True,,,,,,,,,in_scope,resolved,inventory_latest_human_reviewed,,257.0,True,eligible,,False,False,False,True,standard_assignment,manual_only_no_semi_candidate,mutually_exclusive_analysis_priority_not_complete_reason_set,True,True,False,[],inclusive_all_canonical_uncertainty;manual_only_ambiguity;frozen_time_auxiliary;quality_auxiliary
66,3192,557,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,37,5872,454169e6fe8a9b1ba08c,manual,纯人工,Calibration_anchor,0.8596645272124264,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,12,12,,af427ee4af56769d6ad147e92bc0e0cd5d94fd796b6b78d5d91750de5311d753,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3404:4953,533b2787d1308dd2f142a3ca8c1bca78ae5bc94b883d1cd7480391ab0179eab0,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,rPc6DW4iMge,True,,,,,,,,,in_scope,resolved,inventory_latest_human_reviewed,,162.0,True,eligible,,False,False,False,True,standard_assignment,manual_only_no_semi_candidate,mutually_exclusive_analysis_priority_not_complete_reason_set,True,True,False,[],inclusive_all_canonical_uncertainty;manual_only_ambiguity;frozen_time_auxiliary;quality_auxiliary
69,3304,557,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,6,6259,65cf5a2a652ba9b3ca95,manual,纯人工,Calibration_anchor,0.9749765253148844,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,0b098d03b96b065c9614ce9736caeaf3d1559255ab403311dc2483200890b6df,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3404:4953,533b2787d1308dd2f142a3ca8c1bca78ae5bc94b883d1cd7480391ab0179eab0,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,rPc6DW4iMge,True,,,,,,,,,in_scope,resolved,inventory_latest_human_reviewed,,10.0,True,eligible,,False,False,False,True,standard_assignment,manual_only_no_semi_candidate,mutually_exclusive_analysis_priority_not_complete_reason_set,True,True,False,[],inclusive_all_canonical_uncertainty;manual_only_ambiguity;frozen_time_auxiliary;quality_auxiliary
69,3304,557,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,8,6115,caba50e4a43aa76cac46,manual,纯人工,Calibration_anchor,0.9403675212341556,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,6e66fdfd0ef6f96bd04fb82d12ab2e6c61beb1722fd92f0fc102e55232bfbebc,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3404:4953,533b2787d1308dd2f142a3ca8c1bca78ae5bc94b883d1cd7480391ab0179eab0,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,rPc6DW4iMge,True,,,,,,,,,in_scope,resolved,inventory_latest_human_reviewed,,145.0,True,eligible,,False,False,False,True,standard_assignment,manual_only_no_semi_candidate,mutually_exclusive_analysis_priority_not_complete_reason_set,True,True,False,[],inclusive_all_canonical_uncertainty;manual_only_ambiguity;frozen_time_auxiliary;quality_auxiliary
71,3380,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,10,6185,07431aa4afbbf9c0c56b,manual,纯人工,Calibration_core,0.9695702981012808,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,12,12,,f3f75173dec018eb73b03fffd0c0241ec6d9eee8d3f4275ac3a909c092f22e36,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3649:5198,57ba21dbf5547371a2c01120063ca4ff99bbcf3cc2d2105c9bd1d159ba405749,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,False,task_crowd_structure_not_primary,False,loo_consensus_not_primary,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,rPc6DW4iMge,True,in_scope,5.0,0.0,1.0,in_scope,1.0,False,,in_scope,resolved,worker_researcher_concordant,,47.0,True,eligible,,False,False,False,True,standard_assignment,manual_only_no_semi_candidate,mutually_exclusive_analysis_priority_not_complete_reason_set,True,True,False,[],inclusive_all_canonical_uncertainty;manual_only_ambiguity;frozen_time_auxiliary;quality_auxiliary
71,3380,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,13,6241,a236e017116eb8422292,manual,纯人工,Calibration_core,0.9103292463314177,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,14,14,,43fafe2e5cf8f330fb324e1730d0f9fbec76b8233af66feb987744ada965b922,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3649:5198,57ba21dbf5547371a2c01120063ca4ff99bbcf3cc2d2105c9bd1d159ba405749,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,False,task_crowd_structure_not_primary,False,loo_consensus_not_primary,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,rPc6DW4iMge,True,in_scope,5.0,0.0,1.0,in_scope,1.0,False,,in_scope,resolved,worker_researcher_concordant,,33.0,True,eligible,,False,False,False,True,standard_assignment,manual_only_no_semi_candidate,mutually_exclusive_analysis_priority_not_complete_reason_set,True,True,False,[],inclusive_all_canonical_uncertainty;manual_only_ambiguity;frozen_time_auxiliary;quality_auxiliary
71,3380,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,14,6513,544f3f9a681478cc1c1b,manual,纯人工,Calibration_core,0.9126926303704684,True,True,True,True,valid,strict_normalized_geometry,False,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,14,14,,b2aa0307ded030cd53d851cae811d4464d95b38629a52ea0570271670ae8ba76,,not_evaluable,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3649:5198,57ba21dbf5547371a2c01120063ca4ff99bbcf3cc2d2105c9bd1d159ba405749,False,,assignment_evidence_v2,True,original_assignment,False,False,True,False,administrative_exclusion,False,independence_not_evaluable,True,,True,,False,True,True,True,,administrative_exclusion;independence_not_evaluable,False,administrative_exclusion;independence_not_evaluable;insufficient_compatible_peer_support,False,administrative_exclusion;independence_not_evaluable;insufficient_compatible_peer_support;worker_excluded_cluster_not_unique;task_crowd_structure_not_primary;medoid_score_not_evaluable,False,administrative_exclusion;independence_not_evaluable;loo_consensus_not_evaluable;loo_consensus_not_primary,False,False,False,False,strict_sensitivity,False,False,administrative_exclusion;independence_not_evaluable,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,rPc6DW4iMge,True,in_scope,5.0,0.0,1.0,in_scope,1.0,False,,in_scope,resolved,worker_researcher_concordant,,,False,not_evaluable,administratively_excluded_worker;no_active_log_session,False,False,False,True,administratively_excluded_worker,manual_only_no_semi_candidate,mutually_exclusive_analysis_priority_not_complete_reason_set,True,False,False,"[""worker_process:administratively_excluded_worker"", ""independence:independence_not_evaluable"", ""active_time:not_evaluable""]",inclusive_all_canonical_uncertainty;manual_only_ambiguity;process_contamination_sensitivity
71,3380,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,18,6553,4ad24a22d659420a086d,manual,纯人工,Calibration_core,0.9630170450733464,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,12,12,,b666333bddb30f7f220f904fb774abf31507db1c81d2394bf10749ea53317ce7,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3649:5198,57ba21dbf5547371a2c01120063ca4ff99bbcf3cc2d2105c9bd1d159ba405749,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,False,task_crowd_structure_not_primary,False,loo_consensus_not_primary,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,rPc6DW4iMge,True,in_scope,5.0,0.0,1.0,in_scope,1.0,False,,in_scope,resolved,worker_researcher_concordant,,42.0,True,eligible,,False,False,False,True,standard_assignment,manual_only_no_semi_candidate,mutually_exclusive_analysis_priority_not_complete_reason_set,True,True,False,[],inclusive_all_canonical_uncertainty;manual_only_ambiguity;frozen_time_auxiliary;quality_auxiliary
67,3268,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,34,6562,8d96780b3347071514de,manual,纯人工,Calibration_core,0.948216272751222,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,10,10,,22a6c5237271ec7071343d0debe5111f7ca4872f2e3d8ef12d9d4c78ab4b9d02,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3649:5198,57ba21dbf5547371a2c01120063ca4ff99bbcf3cc2d2105c9bd1d159ba405749,False,,assignment_evidence_v2,True,authorized_replacement_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,False,task_crowd_structure_not_primary,False,loo_consensus_not_primary,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,rPc6DW4iMge,True,in_scope,5.0,0.0,1.0,in_scope,1.0,False,,in_scope,resolved,worker_researcher_concordant,,88.0,True,eligible_with_protocol_deviation,,False,False,False,True,standard_assignment,manual_only_no_semi_candidate,mutually_exclusive_analysis_priority_not_complete_reason_set,True,True,False,[],inclusive_all_canonical_uncertainty;manual_only_ambiguity;frozen_time_auxiliary;quality_auxiliary
71,3380,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,6,6276,6b62fa1340a38506bbdf,manual,纯人工,Calibration_core,0.9132700901032892,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,14,14,,ec8f38dad0e523aff015ed9b7d23b3e342c2df541fa7c04983c52e3f8274647c,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3649:5198,57ba21dbf5547371a2c01120063ca4ff99bbcf3cc2d2105c9bd1d159ba405749,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,False,task_crowd_structure_not_primary,False,loo_consensus_not_primary,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,rPc6DW4iMge,True,in_scope,5.0,0.0,1.0,in_scope,1.0,False,,in_scope,resolved,worker_researcher_concordant,,26.0,True,eligible,,False,False,False,True,standard_assignment,manual_only_no_semi_candidate,mutually_exclusive_analysis_priority_not_complete_reason_set,True,True,False,[],inclusive_all_canonical_uncertainty;manual_only_ambiguity;frozen_time_auxiliary;quality_auxiliary
69,3305,558,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,1,6308,e141cec3bd166425f47c,manual,纯人工,Calibration_anchor,0.9528877511659712,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,f5583bdc4bf95889d95da8036e5709159e9408213cf605244609162112109d94,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3405:4954,ad171dccba43f845d64765713ce7bcf9847158dd3d35e39faead108faa2bf820,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,uNb9QFRL6hY,True,,,,,,,,,in_scope,resolved,inventory_latest_human_reviewed,,52.0,True,eligible,,False,False,False,True,standard_assignment,manual_only_no_semi_candidate,mutually_exclusive_analysis_priority_not_complete_reason_set,True,True,False,[],inclusive_all_canonical_uncertainty;manual_only_ambiguity;frozen_time_auxiliary;quality_auxiliary
69,3305,558,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,10,6172,e4ccffc7a8756b7b0be4,manual,纯人工,Calibration_anchor,0.9458157501060576,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,44e6aae5276767203ac08bd47e498d63433c535116fd73638108cd1800a5aa22,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3405:4954,ad171dccba43f845d64765713ce7bcf9847158dd3d35e39faead108faa2bf820,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,uNb9QFRL6hY,True,,,,,,,,,in_scope,resolved,inventory_latest_human_reviewed,,41.0,True,eligible,,False,False,False,True,standard_assignment,manual_only_no_semi_candidate,mutually_exclusive_analysis_priority_not_complete_reason_set,True,True,False,[],inclusive_all_canonical_uncertainty;manual_only_ambiguity;frozen_time_auxiliary;quality_auxiliary
69,3305,558,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,11,6396,cc9c520b1f8781f19e31,manual,纯人工,Calibration_anchor,0.9634745619109388,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,3b9f39ea073d16fdd1c98322df325df53f437ddfb1287bd54cdc3a42ebaea328,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3405:4954,ad171dccba43f845d64765713ce7bcf9847158dd3d35e39faead108faa2bf820,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,uNb9QFRL6hY,True,,,,,,,,,in_scope,resolved,inventory_latest_human_reviewed,,79.0,True,eligible,,False,False,False,True,standard_assignment,manual_only_no_semi_candidate,mutually_exclusive_analysis_priority_not_complete_reason_set,True,True,False,[],inclusive_all_canonical_uncertainty;manual_only_ambiguity;frozen_time_auxiliary;quality_auxiliary
