fact_type,project_id,task_id,annotator_id,session_id,event_count,raw_event_count,sandbox_event_n,timestamp_ms_n,observed_start_timestamp_ms,observed_end_timestamp_ms,observed_span_seconds,max_gap_seconds,gap_gt_60,max_events_per_60_seconds,multi_session_fact,formal_event_n,outside_or_stage_mismatch_n,observed_outside_or_stage_mismatch_n,clock_offset_median_seconds,clock_offset_p95_seconds,clock_offset_audit_only,observed_behavior_event_fields,coverage_field,field_name,observed_n,coverage_rate,description
session_sequence,39,3153,29,c51d0801-a42f-47c3-bfec-964c5c3fe8b7,17.0,17.0,0.0,17.0,1782402386862.0,1782402885888.0,499.026,102.542,True,4.0,False,17.0,0.0,0.0,28800.188224077225,28801.005874586106,True,,,,,,
session_sequence,39,3153,30,b8d7950d-c10a-4900-82fc-7fa4e14ea1c2,8.0,8.0,0.0,8.0,1781955392158.0,1781956140175.0,748.017,488.02,True,3.0,False,8.0,0.0,0.0,28800.275773525238,28800.295299482346,True,,,,,,
session_sequence,39,3153,32,a30b94ea-1bd0-4fc1-8130-2248f3e0f8b9,13.0,13.0,0.0,13.0,1782023555074.0,1782024079077.0,524.003,270.997,True,4.0,False,13.0,0.0,0.0,28800.867730140686,28801.94919848442,True,,,,,,
session_sequence,39,3153,33,f8ac45f1-9cbc-4470-9a3f-c61e81f964a2,54.0,54.0,0.0,54.0,1782040331207.0,1782043433339.0,3102.132,1379.988,True,3.0,False,54.0,0.0,0.0,28799.694984436035,28800.094741904737,True,,,,,,
session_sequence,39,3153,36,353061d1-0e82-4b25-8664-6b04996aaad1,81.0,81.0,0.0,81.0,1782584941514.0,1782588196296.0,3254.782,736.854,True,4.0,False,81.0,0.0,0.0,28799.843940019608,28799.899905204773,True,,,,,,
session_sequence,39,3153,37,5f16fc65-4192-4935-be52-744a04366e16,8.0,8.0,0.0,8.0,1782148097237.0,1782148297322.0,200.085,30.008,False,3.0,False,8.0,0.0,0.0,28800.74854695797,28801.28085651398,True,,,,,,
session_sequence,39,3153,UNKNOWN,09cafc44-2778-4e5a-9c04-73a9720f4445,2.0,2.0,0.0,2.0,1781666966959.0,1781666968958.0,1.999,1.999,False,2.0,False,2.0,0.0,0.0,28800.08310651779,28800.084412002565,True,,,,,,
session_sequence,39,3154,19,40c895e2-9a71-4760-b42b-49944f1dae24,1.0,1.0,0.0,1.0,1782623520303.0,1782623520303.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28799.762719154358,28799.762719154358,True,,,,,,
session_sequence,39,3154,2,6c637d1c-704e-43a9-95e5-3ba2b7d8b7f0,2.0,2.0,0.0,2.0,1782146614637.0,1782146662673.0,48.036,48.036,False,2.0,True,2.0,0.0,0.0,28800.107291460037,28800.10791823864,True,,,,,,
session_sequence,39,3154,2,a375ca10-7f05-4192-a518-9faf31ee58f5,4.0,4.0,0.0,4.0,1782184310142.0,1782184757465.0,447.323,407.269,True,3.0,True,4.0,0.0,0.0,28800.444805026054,28800.450309586526,True,,,,,,
session_sequence,39,3154,2,c61c9f64-ee61-43ac-a2ca-731e92e30815,1.0,1.0,0.0,1.0,1782450432186.0,1782450432186.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28800.447694778442,28800.447694778442,True,,,,,,
session_sequence,39,3154,21,34f52a41-f9a1-46aa-985e-8d5464e72cd7,2.0,2.0,0.0,2.0,1782044224575.0,1782044232207.0,7.632,7.632,False,2.0,True,2.0,0.0,0.0,28800.70360302925,28800.710654449464,True,,,,,,
session_sequence,39,3154,21,424b4c6d-c7ca-445c-b8a4-ae75ee0a4764,1.0,1.0,0.0,1.0,1782101153056.0,1782101153056.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28801.315808057785,28801.315808057785,True,,,,,,
session_sequence,39,3154,21,472d84dc-cece-4baf-972f-798f7a7737cc,4.0,4.0,0.0,4.0,1781665772457.0,1781666140231.0,367.774,358.763,True,3.0,True,4.0,0.0,0.0,28801.209220170975,28801.25787457228,True,,,,,,
session_sequence,39,3154,21,6f89cf16-8288-4a9c-ba0c-ab4a94f2804e,1.0,1.0,0.0,1.0,1781684245718.0,1781684245718.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28801.43159008026,28801.43159008026,True,,,,,,
session_sequence,39,3154,21,bad92f4c-486e-4569-80af-0ae3f9dfd12c,4.0,4.0,0.0,4.0,1782088320472.0,1782088353068.0,32.596,26.052,False,4.0,True,4.0,0.0,0.0,28801.161182045937,28801.17021046877,True,,,,,,
session_sequence,39,3154,27,09cafc44-2778-4e5a-9c04-73a9720f4445,22.0,22.0,0.0,22.0,1781667220851.0,1781667840233.0,619.382,30.002,False,3.0,False,22.0,0.0,0.0,28802.057841062546,28802.288136541843,True,,,,,,
session_sequence,39,3154,28,a08f8c5a-36ce-4337-97f3-3e24a70a96e4,56.0,56.0,0.0,56.0,1781613401218.0,1781630556386.0,17155.168,14631.99,True,4.0,False,56.0,0.0,0.0,28800.1474108696,28800.92651861906,True,,,,,,
session_sequence,39,3154,29,c51d0801-a42f-47c3-bfec-964c5c3fe8b7,12.0,12.0,0.0,12.0,1782402506173.0,1782403172572.0,666.399,305.728,True,3.0,False,12.0,0.0,0.0,28800.669385552406,28801.055398881435,True,,,,,,
session_sequence,39,3154,30,b8d7950d-c10a-4900-82fc-7fa4e14ea1c2,6.0,6.0,0.0,6.0,1781955395150.0,1781955991302.0,596.152,492.029,True,3.0,False,6.0,0.0,0.0,28800.27096903324,28800.29585427046,True,,,,,,
session_sequence,39,3154,32,a30b94ea-1bd0-4fc1-8130-2248f3e0f8b9,11.0,11.0,0.0,11.0,1782023557637.0,1782024374153.0,816.516,518.617,True,3.0,False,11.0,0.0,0.0,28800.939359903336,28801.888924121857,True,,,,,,
session_sequence,39,3154,33,f8ac45f1-9cbc-4470-9a3f-c61e81f964a2,13.0,13.0,0.0,13.0,1782043473294.0,1782043833295.0,360.001,30.008,False,3.0,False,13.0,0.0,0.0,28799.626550912857,28800.47772912979,True,,,,,,
session_sequence,39,3154,36,353061d1-0e82-4b25-8664-6b04996aaad1,94.0,94.0,0.0,94.0,1782588233023.0,1782590846227.0,2613.204,33.201,False,4.0,False,94.0,0.0,0.0,28799.826649665833,28799.861989355086,True,,,,,,
session_sequence,39,3154,37,5f16fc65-4192-4935-be52-744a04366e16,7.0,7.0,0.0,7.0,1782148307237.0,1782148487713.0,180.476,30.724,False,3.0,False,7.0,0.0,0.0,28800.7406270504,28801.62273554802,True,,,,,,
session_sequence,39,3155,2,6c637d1c-704e-43a9-95e5-3ba2b7d8b7f0,1.0,1.0,0.0,1.0,1782146716633.0,1782146716633.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28800.10983300209,28800.10983300209,True,,,,,,
session_sequence,39,3155,21,34f52a41-f9a1-46aa-985e-8d5464e72cd7,1.0,1.0,0.0,1.0,1782044197247.0,1782044197247.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28800.69703602791,28800.69703602791,True,,,,,,
session_sequence,39,3155,30,c57f02ae-6881-4321-b6cd-56c42c35ffba,1.0,1.0,0.0,1.0,1781702751935.0,1781702751935.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28800.25869703293,28800.25869703293,True,,,,,,
session_sequence,39,3155,32,f7a78554-b17e-4f11-bcc1-d37037b6e5f7,1.0,1.0,0.0,1.0,1782011415454.0,1782011415454.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28800.519581079483,28800.519581079483,True,,,,,,
session_sequence,39,3158,21,472d84dc-cece-4baf-972f-798f7a7737cc,1.0,1.0,0.0,1.0,1781665645205.0,1781665645205.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28801.200417995453,28801.200417995453,True,,,,,,
session_sequence,39,3162,2,84d09267-38af-4c9b-be33-b6225569842a,2.0,2.0,0.0,2.0,1781327957532.0,1781328146540.0,189.008,189.008,True,1.0,False,2.0,0.0,0.0,28825.24941444397,28825.252767419814,True,,,,,,
session_sequence,39,3163,2,a375ca10-7f05-4192-a518-9faf31ee58f5,2.0,2.0,0.0,2.0,1782184676196.0,1782184702317.0,26.121,26.121,False,2.0,False,2.0,0.0,0.0,28800.446397423744,28800.446981823443,True,,,,,,
session_sequence,39,3163,21,424b4c6d-c7ca-445c-b8a4-ae75ee0a4764,1.0,1.0,0.0,1.0,1782101150164.0,1782101150164.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28801.314161777496,28801.314161777496,True,,,,,,
session_sequence,39,3163,21,bad92f4c-486e-4569-80af-0ae3f9dfd12c,1.0,1.0,0.0,1.0,1782088305067.0,1782088305067.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28801.161273002625,28801.161273002625,True,,,,,,
session_sequence,39,3164,21,915e639f-5890-4756-8f2f-6e2595a5f4b1,2.0,2.0,0.0,2.0,1782015587993.0,1782015718668.0,130.675,130.675,True,1.0,False,2.0,0.0,0.0,28800.389776468277,28800.396957063676,True,,,,,,
session_sequence,39,3172,2,c61c9f64-ee61-43ac-a2ca-731e92e30815,1.0,1.0,0.0,1.0,1782450421285.0,1782450421285.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28800.4474298954,28800.4474298954,True,,,,,,
session_sequence,39,3172,21,6f89cf16-8288-4a9c-ba0c-ab4a94f2804e,1.0,1.0,0.0,1.0,1781684137482.0,1781684137482.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28801.43076491356,28801.43076491356,True,,,,,,
session_sequence,39,3172,29,581fca1e-d4ad-43ab-9872-2a709a27dc31,1.0,1.0,0.0,1.0,1782379774096.0,1782379774096.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28800.417543888092,28800.417543888092,True,,,,,,
session_sequence,39,3172,30,b8d7950d-c10a-4900-82fc-7fa4e14ea1c2,1.0,1.0,0.0,1.0,1781954819162.0,1781954819162.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28800.288161993027,28800.288161993027,True,,,,,,
session_sequence,39,3172,37,5f16fc65-4192-4935-be52-744a04366e16,1.0,1.0,0.0,1.0,1782136924307.0,1782136924307.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28800.503283023834,28800.503283023834,True,,,,,,
session_sequence,39,3173,2,6c637d1c-704e-43a9-95e5-3ba2b7d8b7f0,1.0,1.0,0.0,1.0,1782146602663.0,1782146602663.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28800.10614490509,28800.10614490509,True,,,,,,
session_sequence,39,3173,21,6f89cf16-8288-4a9c-ba0c-ab4a94f2804e,1.0,1.0,0.0,1.0,1781684039484.0,1781684039484.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28801.431118011475,28801.431118011475,True,,,,,,
session_sequence,39,3176,21,a7ea508a-0daa-49bb-b022-10a5178e5d81,1.0,1.0,0.0,1.0,1781960648525.0,1781960648525.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28800.00501394272,28800.00501394272,True,,,,,,
session_sequence,39,3180,28,a08f8c5a-36ce-4337-97f3-3e24a70a96e4,1.0,1.0,0.0,1.0,1781627529224.0,1781627529224.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28801.193547964096,28801.193547964096,True,,,,,,
session_sequence,39,3180,32,f7a78554-b17e-4f11-bcc1-d37037b6e5f7,1.0,1.0,0.0,1.0,1782012275440.0,1782012275440.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28801.082238912582,28801.082238912582,True,,,,,,
session_sequence,40,3116,21,472d84dc-cece-4baf-972f-798f7a7737cc,1.0,1.0,0.0,1.0,1781665616417.0,1781665616417.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28801.214656829834,28801.214656829834,True,,,,,,
session_sequence,40,3120,32,f7a78554-b17e-4f11-bcc1-d37037b6e5f7,1.0,1.0,0.0,1.0,1781941751565.0,1781941751565.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28799.773291826248,28799.773291826248,True,,,,,,
session_sequence,40,3122,2,79fe68ec-ed07-4359-9bff-75feb6da44d6,4.0,4.0,0.0,4.0,1781258896960.0,1781258992810.0,95.85,90.181,True,3.0,False,4.0,0.0,0.0,28824.07480096817,28824.08166335821,True,,,,,,
session_sequence,40,3125,28,a08f8c5a-36ce-4337-97f3-3e24a70a96e4,2.0,2.0,0.0,2.0,1781616701220.0,1781616704222.0,3.002,3.002,False,2.0,False,2.0,0.0,0.0,28800.255566954613,28800.255621993543,True,,,,,,
session_sequence,40,3126,28,a08f8c5a-36ce-4337-97f3-3e24a70a96e4,1.0,1.0,0.0,1.0,1781616708219.0,1781616708219.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28800.257847070694,28800.257847070694,True,,,,,,
session_sequence,40,3127,2,6c637d1c-704e-43a9-95e5-3ba2b7d8b7f0,1.0,1.0,0.0,1.0,1782146671632.0,1782146671632.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28800.10852408409,28800.10852408409,True,,,,,,
session_sequence,40,3127,28,a08f8c5a-36ce-4337-97f3-3e24a70a96e4,3.0,3.0,0.0,3.0,1781616731219.0,1781616763252.0,32.033,30.488,False,3.0,False,3.0,0.0,0.0,28800.26461315155,28800.504259514808,True,,,,,,
session_sequence,40,3130,28,a08f8c5a-36ce-4337-97f3-3e24a70a96e4,1.0,1.0,0.0,1.0,1781616771238.0,1781616771238.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28800.25817322731,28800.25817322731,True,,,,,,
session_sequence,40,3131,2,a375ca10-7f05-4192-a518-9faf31ee58f5,2.0,2.0,0.0,2.0,1782184401213.0,1782184692448.0,291.235,291.235,True,1.0,False,2.0,0.0,0.0,28800.4453009367,28800.446785056592,True,,,,,,
session_sequence,40,3140,36,4495dc09-05f7-4f26-b6a2-68e1a96d62c9,1.0,1.0,0.0,1.0,1782603605555.0,1782603605555.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28799.81062889099,28799.81062889099,True,,,,,,
session_sequence,40,3151,2,84d09267-38af-4c9b-be33-b6225569842a,1.0,1.0,0.0,1.0,1781324010006.0,1781324010006.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28825.183815956116,28825.183815956116,True,,,,,,
session_sequence,40,3154,21,424b4c6d-c7ca-445c-b8a4-ae75ee0a4764,1.0,1.0,0.0,1.0,1782101968166.0,1782101968166.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28801.33036518097,28801.33036518097,True,,,,,,
session_sequence,40,3154,21,a7ea508a-0daa-49bb-b022-10a5178e5d81,1.0,1.0,0.0,1.0,1781960674536.0,1781960674536.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28800.004916906357,28800.004916906357,True,,,,,,
session_sequence,40,3154,28,a08f8c5a-36ce-4337-97f3-3e24a70a96e4,1.0,1.0,0.0,1.0,1781616793217.0,1781616793217.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28800.340262174606,28800.340262174606,True,,,,,,
session_sequence,40,3155,1,1782787886183-6211dd23ee3018,1.0,1.0,0.0,1.0,1782789661929.0,1782789661929.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28800.18514108658,28800.18514108658,True,,,,,,
session_sequence,40,3155,19,d9810cd2-9254-42ef-8b7a-4fdc16c68e05,1.0,1.0,0.0,1.0,1782637237030.0,1782637237030.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28799.96330523491,28799.96330523491,True,,,,,,
session_sequence,40,3155,2,6c637d1c-704e-43a9-95e5-3ba2b7d8b7f0,1.0,1.0,0.0,1.0,1782146679634.0,1782146679634.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28800.10977292061,28800.10977292061,True,,,,,,
session_sequence,40,3155,2,84d09267-38af-4c9b-be33-b6225569842a,4.0,4.0,0.0,4.0,1781311581250.0,1781327949090.0,16367.84,9172.857,True,1.0,True,4.0,0.0,0.0,28825.185739040375,28834.62286115885,True,,,,,,
session_sequence,40,3155,2,c3db4500-79c4-481e-971b-fd0ce184416b,1.0,1.0,0.0,1.0,1783302136547.0,1783302136547.0,0.0,0.0,False,1.0,True,0.0,1.0,1.0,28805.378219127655,28805.378219127655,True,,,,,,
session_sequence,40,3155,2,c61c9f64-ee61-43ac-a2ca-731e92e30815,1.0,1.0,0.0,1.0,1782450408190.0,1782450408190.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28800.447381019592,28800.447381019592,True,,,,,,
session_sequence,40,3155,21,34f52a41-f9a1-46aa-985e-8d5464e72cd7,1.0,1.0,0.0,1.0,1782044183433.0,1782044183433.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28800.695901870728,28800.695901870728,True,,,,,,
session_sequence,40,3155,21,472d84dc-cece-4baf-972f-798f7a7737cc,1.0,1.0,0.0,1.0,1781665636308.0,1781665636308.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28801.198163986206,28801.198163986206,True,,,,,,
session_sequence,40,3155,21,6f89cf16-8288-4a9c-ba0c-ab4a94f2804e,1.0,1.0,0.0,1.0,1781683937716.0,1781683937716.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28801.42706680298,28801.42706680298,True,,,,,,
session_sequence,40,3155,21,915e639f-5890-4756-8f2f-6e2595a5f4b1,1.0,1.0,0.0,1.0,1782015552007.0,1782015552007.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28800.381156921387,28800.381156921387,True,,,,,,
session_sequence,40,3155,21,a7bdef54-b7d3-4f56-ad39-d3cab58ae580,1.0,1.0,0.0,1.0,1781688161704.0,1781688161704.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28801.49125099182,28801.49125099182,True,,,,,,
session_sequence,40,3155,21,bad92f4c-486e-4569-80af-0ae3f9dfd12c,1.0,1.0,0.0,1.0,1782088300071.0,1782088300071.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28801.162999868393,28801.162999868393,True,,,,,,
session_sequence,40,3155,27,09cafc44-2778-4e5a-9c04-73a9720f4445,37.0,37.0,0.0,37.0,1781667870369.0,1781669313380.0,1443.011,370.335,True,3.0,True,37.0,0.0,0.0,28800.05972313881,28802.060249567032,True,,,,,,
session_sequence,40,3155,27,79175448-90b5-41b2-ac5d-01f07f8766cb,11.0,11.0,0.0,11.0,1781673077724.0,1781673373695.0,295.971,30.138,False,3.0,True,11.0,0.0,0.0,28802.089535951614,28802.759710907936,True,,,,,,
session_sequence,40,3155,28,a08f8c5a-36ce-4337-97f3-3e24a70a96e4,16.0,16.0,0.0,16.0,1781616821220.0,1781617188252.0,367.032,67.122,True,5.0,False,16.0,0.0,0.0,28800.275540471077,28801.208726346493,True,,,,,,
session_sequence,40,3155,29,581fca1e-d4ad-43ab-9872-2a709a27dc31,2.0,2.0,0.0,2.0,1782374846662.0,1782374872145.0,25.483,25.483,False,2.0,True,2.0,0.0,0.0,28800.475256681442,28800.728815984727,True,,,,,,
session_sequence,40,3155,29,5b9ff1e2-ed79-426d-b48a-a486e12ff32f,3.0,3.0,0.0,3.0,1782305771331.0,1782305820345.0,49.014,30.003,False,3.0,True,3.0,0.0,0.0,28801.435518026352,28802.039936232566,True,,,,,,
session_sequence,40,3155,32,f7a78554-b17e-4f11-bcc1-d37037b6e5f7,15.0,15.0,0.0,15.0,1781939086698.0,1781985996496.0,46909.798,44212.471,True,3.0,False,15.0,0.0,0.0,28800.123841047287,28800.611695218086,True,,,,,,
session_sequence,40,3155,33,f8ac45f1-9cbc-4470-9a3f-c61e81f964a2,10.0,10.0,0.0,10.0,1782044133299.0,1782044896298.0,762.999,232.999,True,3.0,False,10.0,0.0,0.0,28799.605693936348,28800.301044881344,True,,,,,,
session_sequence,40,3155,36,4495dc09-05f7-4f26-b6a2-68e1a96d62c9,37.0,37.0,0.0,37.0,1782595685952.0,1782596881907.0,1195.955,90.0,True,3.0,False,37.0,0.0,0.0,28799.796897888184,28799.855405807495,True,,,,,,
session_sequence,40,3155,37,5f16fc65-4192-4935-be52-744a04366e16,17.0,17.0,0.0,17.0,1782131837240.0,1782132297337.0,460.097,30.015,False,3.0,False,17.0,0.0,0.0,28800.468530893326,28801.41695728302,True,,,,,,
session_sequence,40,3155,UNKNOWN,09cafc44-2778-4e5a-9c04-73a9720f4445,1.0,1.0,0.0,1.0,1781668795540.0,1781668795540.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28800.056853055954,28800.056853055954,True,,,,,,
session_sequence,40,3155,UNKNOWN,581fca1e-d4ad-43ab-9872-2a709a27dc31,1.0,1.0,0.0,1.0,1782374815254.0,1782374815254.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28800.630335092545,28800.630335092545,True,,,,,,
session_sequence,40,3156,2,84d09267-38af-4c9b-be33-b6225569842a,1.0,1.0,0.0,1.0,1781324012069.0,1781324012069.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28825.18348312378,28825.18348312378,True,,,,,,
session_sequence,40,3156,2,c3db4500-79c4-481e-971b-fd0ce184416b,1.0,1.0,0.0,1.0,1783302138701.0,1783302138701.0,0.0,0.0,False,1.0,True,0.0,1.0,1.0,28805.37836790085,28805.37836790085,True,,,,,,
session_sequence,40,3156,21,34f52a41-f9a1-46aa-985e-8d5464e72cd7,1.0,1.0,0.0,1.0,1782044194216.0,1782044194216.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28800.69514107704,28800.69514107704,True,,,,,,
session_sequence,40,3156,21,472d84dc-cece-4baf-972f-798f7a7737cc,1.0,1.0,0.0,1.0,1781665637233.0,1781665637233.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28801.19861483574,28801.19861483574,True,,,,,,
session_sequence,40,3156,21,6f89cf16-8288-4a9c-ba0c-ab4a94f2804e,1.0,1.0,0.0,1.0,1781684125504.0,1781684125504.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28801.429085969925,28801.429085969925,True,,,,,,
session_sequence,40,3156,21,a7bdef54-b7d3-4f56-ad39-d3cab58ae580,1.0,1.0,0.0,1.0,1781688163615.0,1781688163615.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28801.490754127502,28801.490754127502,True,,,,,,
session_sequence,40,3156,21,bad92f4c-486e-4569-80af-0ae3f9dfd12c,1.0,1.0,0.0,1.0,1782088296285.0,1782088296285.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28801.16083908081,28801.16083908081,True,,,,,,
session_sequence,40,3156,21,ec4ece31-cf78-482e-be4d-1cb41687b707,1.0,1.0,0.0,1.0,1782117742929.0,1782117742929.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28801.51050400734,28801.51050400734,True,,,,,,
session_sequence,40,3156,27,09cafc44-2778-4e5a-9c04-73a9720f4445,5.0,5.0,0.0,5.0,1781669343504.0,1781669463147.0,119.643,30.024,False,3.0,True,5.0,0.0,0.0,28800.032461881638,28800.03537902832,True,,,,,,
session_sequence,40,3156,27,79175448-90b5-41b2-ac5d-01f07f8766cb,7.0,7.0,0.0,7.0,1781673403830.0,1781673573614.0,169.784,31.032,False,3.0,True,7.0,0.0,0.0,28802.08953309059,28802.276303339004,True,,,,,,
session_sequence,40,3156,28,a08f8c5a-36ce-4337-97f3-3e24a70a96e4,9.0,9.0,0.0,9.0,1781616836292.0,1781617415222.0,578.93,366.849,True,3.0,False,9.0,0.0,0.0,28800.281555891037,28800.7508477211,True,,,,,,
session_sequence,40,3156,29,581fca1e-d4ad-43ab-9872-2a709a27dc31,16.0,16.0,0.0,16.0,1782374875333.0,1782375335349.0,460.016,62.741,True,3.0,True,16.0,0.0,0.0,28800.194166898727,28800.808203458786,True,,,,,,
session_sequence,40,3156,29,5b9ff1e2-ed79-426d-b48a-a486e12ff32f,2.0,2.0,0.0,2.0,1782305831331.0,1782305858488.0,27.157,27.157,False,2.0,True,2.0,0.0,0.0,28801.434913516045,28801.43499945402,True,,,,,,
session_sequence,40,3156,32,f7a78554-b17e-4f11-bcc1-d37037b6e5f7,12.0,12.0,0.0,12.0,1781939447562.0,1781986103592.0,46656.03,44552.792,True,3.0,False,12.0,0.0,0.0,28800.55790901184,28801.196416544914,True,,,,,,
session_sequence,40,3156,33,f8ac45f1-9cbc-4470-9a3f-c61e81f964a2,14.0,14.0,0.0,14.0,1782044193293.0,1782044970629.0,777.336,282.996,True,3.0,False,14.0,0.0,0.0,28799.612077355385,28800.428538143635,True,,,,,,
session_sequence,40,3156,36,4495dc09-05f7-4f26-b6a2-68e1a96d62c9,36.0,36.0,0.0,36.0,1782596886235.0,1782598269803.0,1383.568,264.808,True,4.0,False,36.0,0.0,0.0,28799.791554570198,28800.402293026447,True,,,,,,
session_sequence,40,3156,37,5f16fc65-4192-4935-be52-744a04366e16,14.0,14.0,0.0,14.0,1782132317251.0,1782132706242.0,388.991,30.013,False,3.0,False,14.0,0.0,0.0,28800.461600780487,28801.38961596489,True,,,,,,
session_sequence,40,3157,19,d9810cd2-9254-42ef-8b7a-4fdc16c68e05,1.0,1.0,0.0,1.0,1782637231815.0,1782637231815.0,0.0,0.0,False,1.0,False,1.0,0.0,0.0,28799.961662054062,28799.961662054062,True,,,,,,
session_sequence,40,3157,2,a375ca10-7f05-4192-a518-9faf31ee58f5,1.0,1.0,0.0,1.0,1782185170374.0,1782185170374.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28800.45256304741,28800.45256304741,True,,,,,,
session_sequence,40,3157,2,d0036e80-63a4-4210-ad17-4f420a3db3bc,4.0,4.0,0.0,4.0,1783936599171.0,1783936638058.0,38.887,24.714,False,4.0,True,0.0,4.0,4.0,28803.819836497307,28803.832749676705,True,,,,,,
session_sequence,40,3157,21,472d84dc-cece-4baf-972f-798f7a7737cc,1.0,1.0,0.0,1.0,1781665638341.0,1781665638341.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28801.1990339756,28801.1990339756,True,,,,,,
session_sequence,40,3157,21,6f89cf16-8288-4a9c-ba0c-ab4a94f2804e,1.0,1.0,0.0,1.0,1781683939491.0,1781683939491.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28801.42735695839,28801.42735695839,True,,,,,,
session_sequence,40,3157,21,a7bdef54-b7d3-4f56-ad39-d3cab58ae580,1.0,1.0,0.0,1.0,1781688166624.0,1781688166624.0,0.0,0.0,False,1.0,True,1.0,0.0,0.0,28801.491793870926,28801.491793870926,True,,,,,,
session_sequence,40,3157,27,09cafc44-2778-4e5a-9c04-73a9720f4445,4.0,4.0,0.0,4.0,1781669493331.0,1781669583333.0,90.002,30.001,False,2.0,True,4.0,0.0,0.0,28800.034116506577,28800.137609672547,True,,,,,,
session_sequence,40,3157,27,79175448-90b5-41b2-ac5d-01f07f8766cb,7.0,7.0,0.0,7.0,1781673592585.0,1781673747351.0,154.766,30.125,False,3.0,True,7.0,0.0,0.0,28802.088726758957,28802.78066830635,True,,,,,,
session_sequence,40,3157,28,a08f8c5a-36ce-4337-97f3-3e24a70a96e4,6.0,6.0,0.0,6.0,1781617421225.0,1781617565217.0,143.992,30.003,False,3.0,False,6.0,0.0,0.0,28800.29080605507,28800.99426817894,True,,,,,,
session_sequence,40,3157,29,581fca1e-d4ad-43ab-9872-2a709a27dc31,7.0,7.0,0.0,7.0,1782375358072.0,1782375517364.0,159.292,30.014,False,3.0,False,7.0,0.0,0.0,28800.183056116104,28800.193295645713,True,,,,,,
session_sequence,40,3157,32,f7a78554-b17e-4f11-bcc1-d37037b6e5f7,12.0,12.0,0.0,12.0,1781939597569.0,1781986111483.0,46513.914,44648.239,True,3.0,False,12.0,0.0,0.0,28800.03931736946,28800.680330014227,True,,,,,,
session_sequence,40,3157,33,f8ac45f1-9cbc-4470-9a3f-c61e81f964a2,10.0,10.0,0.0,10.0,1782044403296.0,1782045065415.0,662.119,408.655,True,3.0,False,10.0,0.0,0.0,28799.60737168789,28800.931945323944,True,,,,,,
