base_task_id,manual_worker_id,semi_worker_id,manual_to_semi_rmse_diagonal_normalized,model_to_manual_rmse_diagonal_normalized,model_to_semi_rmse_diagonal_normalized,model_gt_residual,semi_gt_residual,reference_availability
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,2,15,0.07607464961506925,0.07607464961506925,1.7554167342883506e-17,0.0,0.0,operational_gt_available
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,2,35,0.07645735928578115,0.07607464961506925,0.007426034851575172,0.0,0.07640480059755117,operational_gt_available
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,2,31,0.14408098922464224,0.07607464961506925,0.16322668131584137,0.0,0.07712277120789524,operational_gt_available
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,1,8,0.010751140054035283,0.010751140054035277,1.7554167342883506e-17,0.0,0.0,operational_gt_available
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,1,10,0.010751140054035283,0.010751140054035277,1.7554167342883506e-17,0.0,0.0,operational_gt_available
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,1,15,0.010751140054035283,0.010751140054035277,1.7554167342883506e-17,0.0,0.0,operational_gt_available
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,1,35,0.012804630818430002,0.010751140054035277,0.007426034851575172,0.0,0.07640480059755117,operational_gt_available
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,1,31,0.16288210706872755,0.010751140054035277,0.16322668131584137,0.0,0.07712277120789524,operational_gt_available
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,12,8,0.006565941063558327,0.006565941063558324,1.7554167342883506e-17,0.0,0.0,operational_gt_available
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,12,10,0.006565941063558327,0.006565941063558324,1.7554167342883506e-17,0.0,0.0,operational_gt_available
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,12,15,0.006565941063558327,0.006565941063558324,1.7554167342883506e-17,0.0,0.0,operational_gt_available
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,12,35,0.00961238063228886,0.006565941063558324,0.007426034851575172,0.0,0.07640480059755117,operational_gt_available
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,12,31,0.16317311326661557,0.006565941063558324,0.16322668131584137,0.0,0.07712277120789524,operational_gt_available
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,34,8,0.008576208287083359,0.008576208287083362,1.7554167342883506e-17,0.0,0.0,operational_gt_available
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,34,10,0.008576208287083359,0.008576208287083362,1.7554167342883506e-17,0.0,0.0,operational_gt_available
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,34,15,0.008576208287083359,0.008576208287083362,1.7554167342883506e-17,0.0,0.0,operational_gt_available
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,34,35,0.011986226141406932,0.008576208287083362,0.007426034851575172,0.0,0.07640480059755117,operational_gt_available
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,34,31,0.1662245939835108,0.008576208287083362,0.16322668131584137,0.0,0.07712277120789524,operational_gt_available
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,30,8,0.008200141304823529,0.008200141304823529,1.7554167342883506e-17,0.0,0.0,operational_gt_available
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,30,10,0.008200141304823529,0.008200141304823529,1.7554167342883506e-17,0.0,0.0,operational_gt_available
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,30,15,0.008200141304823529,0.008200141304823529,1.7554167342883506e-17,0.0,0.0,operational_gt_available
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,30,35,0.006175747160593683,0.008200141304823529,0.007426034851575172,0.0,0.07640480059755117,operational_gt_available
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,30,31,0.16153732468725726,0.008200141304823529,0.16322668131584137,0.0,0.07712277120789524,operational_gt_available
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,1,12,,,,0.03418074241382696,0.12344824731049253,operational_gt_available
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,1,27,,,,0.03418074241382696,0.26991435395295293,operational_gt_available
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,1,37,,,,0.03418074241382696,0.04006506292269496,operational_gt_available
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,1,34,0.014702104787829056,,,0.03418074241382696,0.05922286515437558,operational_gt_available
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,28,12,,,,0.03418074241382696,0.12344824731049253,operational_gt_available
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,28,27,,,,0.03418074241382696,0.26991435395295293,operational_gt_available
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,28,37,,,,0.03418074241382696,0.04006506292269496,operational_gt_available
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,28,34,0.005864811246248182,,,0.03418074241382696,0.05922286515437558,operational_gt_available
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,35,12,,,,0.03418074241382696,0.12344824731049253,operational_gt_available
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,35,27,,,,0.03418074241382696,0.26991435395295293,operational_gt_available
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,35,37,,,,0.03418074241382696,0.04006506292269496,operational_gt_available
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,35,34,0.00993983624978098,,,0.03418074241382696,0.05922286515437558,operational_gt_available
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,36,12,,,,0.03418074241382696,0.12344824731049253,operational_gt_available
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,36,27,,,,0.03418074241382696,0.26991435395295293,operational_gt_available
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,36,37,,,,0.03418074241382696,0.04006506292269496,operational_gt_available
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,36,34,0.1393091688394044,,,0.03418074241382696,0.05922286515437558,operational_gt_available
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,29,12,,,,0.03418074241382696,0.12344824731049253,operational_gt_available
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,29,27,,,,0.03418074241382696,0.26991435395295293,operational_gt_available
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,29,37,,,,0.03418074241382696,0.04006506292269496,operational_gt_available
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,29,34,0.017193047777429582,,,0.03418074241382696,0.05922286515437558,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,13,1,0.007957297745265646,,,0.0,0.10318725365310355,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,13,2,0.007615620644533737,,,0.0,0.08435742276010982,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,13,30,0.007570778706771794,,,0.0,0.11166525456366017,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,13,32,,,,0.0,0.05461327184564779,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,6,1,0.009980456995531876,,,0.0,0.10318725365310355,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,6,2,0.008310490342321406,,,0.0,0.08435742276010982,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,6,30,0.008352857718955373,,,0.0,0.11166525456366017,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,6,32,,,,0.0,0.05461327184564779,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,10,1,0.07836064234823173,,,0.0,0.10318725365310355,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,10,2,0.08109735784527211,,,0.0,0.08435742276010982,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,10,30,0.08086257257912924,,,0.0,0.11166525456366017,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,10,32,,,,0.0,0.05461327184564779,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,14,1,0.007957297745265646,,,0.0,0.10318725365310355,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,14,2,0.007615620644533737,,,0.0,0.08435742276010982,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,14,30,0.007570778706771794,,,0.0,0.11166525456366017,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,14,32,,,,0.0,0.05461327184564779,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,18,1,0.008059085419903605,,,0.0,0.10318725365310355,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,18,2,0.007451906469089016,,,0.0,0.08435742276010982,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,18,30,0.0073077956285489435,,,0.0,0.11166525456366017,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,18,32,,,,0.0,0.05461327184564779,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,34,1,0.006392433686488021,,,0.0,0.10318725365310355,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,34,2,0.005372150155881614,,,0.0,0.08435742276010982,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,34,30,0.005656289988927539,,,0.0,0.11166525456366017,operational_gt_available
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,34,32,,,,0.0,0.05461327184564779,operational_gt_available
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,12,6,,,,,,not_evaluable
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,12,14,,,,,,not_evaluable
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,12,17,,,,,0.053025682287138,operational_gt_available
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,12,18,,,,,0.053025682287138,operational_gt_available
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,12,34,,,,,0.057386271258088595,operational_gt_available
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,27,6,,,,,,not_evaluable
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,27,14,,,,,,not_evaluable
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,27,17,0.04146699665324548,,,,0.053025682287138,operational_gt_available
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,27,18,0.04146699665324548,,,,0.053025682287138,operational_gt_available
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,27,34,0.08331161589622268,,,,0.057386271258088595,operational_gt_available
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,33,6,,,,,,not_evaluable
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,33,14,,,,,,not_evaluable
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,33,17,0.12796760621884196,,,,0.053025682287138,operational_gt_available
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,33,18,0.12796760621884196,,,,0.053025682287138,operational_gt_available
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,33,34,0.14302220395662343,,,,0.057386271258088595,operational_gt_available
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,30,6,,,,,,not_evaluable
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,30,14,,,,,,not_evaluable
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,30,17,0.04256112926188479,,,,0.053025682287138,operational_gt_available
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,30,18,0.04256112926188479,,,,0.053025682287138,operational_gt_available
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,30,34,0.08340562594532591,,,,0.057386271258088595,operational_gt_available
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,32,6,,,,,,not_evaluable
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,32,14,,,,,,not_evaluable
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,32,17,0.10224469210057267,,,,0.053025682287138,operational_gt_available
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,32,18,0.10224469210057267,,,,0.053025682287138,operational_gt_available
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,32,34,0.06842635664941496,,,,0.057386271258088595,operational_gt_available
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,10,8,0.09163785388024169,0.0916378538802417,5.042050700450315e-17,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,10,12,0.07506113744128201,0.0916378538802417,0.055845528357282306,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,10,15,0.09055014445475147,0.0916378538802417,0.0021363367639883066,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,10,37,,0.0916378538802417,,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,13,8,0.09163785388024169,0.0916378538802417,5.042050700450315e-17,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,13,12,0.07506113744128201,0.0916378538802417,0.055845528357282306,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,13,15,0.09055014445475147,0.0916378538802417,0.0021363367639883066,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,13,37,,0.0916378538802417,,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,14,8,0.09244781365111494,0.09244781365111497,5.042050700450315e-17,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,14,12,0.0748913071652617,0.09244781365111497,0.055845528357282306,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,14,15,0.09203420148179882,0.09244781365111497,0.0021363367639883066,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,14,37,,0.09244781365111497,,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,18,8,0.09577644700370383,0.09577644700370383,5.042050700450315e-17,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,18,12,0.07323585512923916,0.09577644700370383,0.055845528357282306,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,18,15,0.09510190722127625,0.09577644700370383,0.0021363367639883066,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,18,37,,0.09577644700370383,,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,35,8,0.09460727342354333,0.09460727342354334,5.042050700450315e-17,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,35,12,0.07300185208663543,0.09460727342354334,0.055845528357282306,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,35,15,0.09359672425334453,0.09460727342354334,0.0021363367639883066,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,35,37,,0.09460727342354334,,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,34,8,0.016285062385583218,0.016285062385583218,5.042050700450315e-17,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,34,12,0.048197558038758075,0.016285062385583218,0.055845528357282306,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,34,15,0.01596344703391087,0.016285062385583218,0.0021363367639883066,,,not_evaluable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,34,37,,0.016285062385583218,,,,not_evaluable
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,8,12,,,2.4825846600201432e-17,0.0,0.0,operational_gt_available
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,8,11,,,2.4825846600201432e-17,0.0,0.0,operational_gt_available
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,8,15,,,2.4825846600201432e-17,0.0,0.0,operational_gt_available
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,8,34,0.12917848185192468,,,0.0,0.047163216248037654,operational_gt_available
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,17,12,,,2.4825846600201432e-17,0.0,0.0,operational_gt_available
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,17,11,,,2.4825846600201432e-17,0.0,0.0,operational_gt_available
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,17,15,,,2.4825846600201432e-17,0.0,0.0,operational_gt_available
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,17,34,0.0034868221323643206,,,0.0,0.047163216248037654,operational_gt_available
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,6,12,,,2.4825846600201432e-17,0.0,0.0,operational_gt_available
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,6,11,,,2.4825846600201432e-17,0.0,0.0,operational_gt_available
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,6,15,,,2.4825846600201432e-17,0.0,0.0,operational_gt_available
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,6,34,,,,0.0,0.047163216248037654,operational_gt_available
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,31,12,,,2.4825846600201432e-17,0.0,0.0,operational_gt_available
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,31,11,,,2.4825846600201432e-17,0.0,0.0,operational_gt_available
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,31,15,,,2.4825846600201432e-17,0.0,0.0,operational_gt_available
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,31,34,0.13971952157680764,,,0.0,0.047163216248037654,operational_gt_available
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,32,12,,,2.4825846600201432e-17,0.0,0.0,operational_gt_available
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,32,11,,,2.4825846600201432e-17,0.0,0.0,operational_gt_available
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,32,15,,,2.4825846600201432e-17,0.0,0.0,operational_gt_available
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,32,34,0.0031498446962809766,,,0.0,0.047163216248037654,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,12,2,0.04993513743575763,,,0.0,0.018973168606860824,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,12,10,0.0507727169327883,,,0.0,0.02322427431418539,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,12,13,0.05015156036446151,,,0.0,0.023963240853835832,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,12,32,,,0.004739107192188366,0.0,0.015292232356147628,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,12,29,0.05601082480414948,,,0.0,0.06989271855740697,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,28,2,0.02432629135116322,,,0.0,0.018973168606860824,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,28,10,0.023725680240408265,,,0.0,0.02322427431418539,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,28,13,0.02249905153793501,,,0.0,0.023963240853835832,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,28,32,,,0.004739107192188366,0.0,0.015292232356147628,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,28,29,0.03295353994454141,,,0.0,0.06989271855740697,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,27,2,0.0026043748786258292,,,0.0,0.018973168606860824,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,27,10,0.002825204419207688,,,0.0,0.02322427431418539,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,27,13,0.0018964140463872611,,,0.0,0.023963240853835832,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,27,32,,,0.004739107192188366,0.0,0.015292232356147628,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,27,29,0.013336623270229626,,,0.0,0.06989271855740697,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,30,2,0.003410391216072623,,,0.0,0.018973168606860824,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,30,10,0.0034965902890627862,,,0.0,0.02322427431418539,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,30,13,0.004486063697991552,,,0.0,0.023963240853835832,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,30,32,,,0.004739107192188366,0.0,0.015292232356147628,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,30,29,0.010816303492270404,,,0.0,0.06989271855740697,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,36,2,0.004528869882579627,,,0.0,0.018973168606860824,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,36,10,0.004629036195847452,,,0.0,0.02322427431418539,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,36,13,0.0046718768682227005,,,0.0,0.023963240853835832,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,36,32,,,0.004739107192188366,0.0,0.015292232356147628,operational_gt_available
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,36,29,0.012779871088296906,,,0.0,0.06989271855740697,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,10,1,,,0.11361506381562066,0.0,0.12096080506055462,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,10,28,,,0.0020040721202944037,0.0,0.005550324790923211,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,10,30,,,0.1410441102243733,0.0,0.12220614055900914,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,10,32,,,0.025941066250073513,0.0,0.1125482358063048,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,13,1,,,0.11361506381562066,0.0,0.12096080506055462,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,13,28,,,0.0020040721202944037,0.0,0.005550324790923211,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,13,30,,,0.1410441102243733,0.0,0.12220614055900914,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,13,32,,,0.025941066250073513,0.0,0.1125482358063048,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,6,1,,,0.11361506381562066,0.0,0.12096080506055462,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,6,28,,,0.0020040721202944037,0.0,0.005550324790923211,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,6,30,,,0.1410441102243733,0.0,0.12220614055900914,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,6,32,,,0.025941066250073513,0.0,0.1125482358063048,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,14,1,,,0.11361506381562066,0.0,0.12096080506055462,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,14,28,,,0.0020040721202944037,0.0,0.005550324790923211,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,14,30,,,0.1410441102243733,0.0,0.12220614055900914,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,14,32,,,0.025941066250073513,0.0,0.1125482358063048,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,18,1,,,0.11361506381562066,0.0,0.12096080506055462,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,18,28,,,0.0020040721202944037,0.0,0.005550324790923211,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,18,30,,,0.1410441102243733,0.0,0.12220614055900914,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,18,32,,,0.025941066250073513,0.0,0.1125482358063048,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,34,1,,,0.11361506381562066,0.0,0.12096080506055462,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,34,28,,,0.0020040721202944037,0.0,0.005550324790923211,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,34,30,,,0.1410441102243733,0.0,0.12220614055900914,operational_gt_available
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,34,32,,,0.025941066250073513,0.0,0.1125482358063048,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,11,12,,,7.166458808248763e-18,0.0,0.0,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,11,14,,,0.004431520436778743,0.0,0.05657568625005838,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,11,18,,,7.166458808248763e-18,0.0,0.0,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,11,1,,,0.029091523411723993,0.0,0.09673758216981643,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,11,31,0.06521109157653185,,,0.0,0.11219203683832779,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,15,12,,,7.166458808248763e-18,0.0,0.0,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,15,14,,,0.004431520436778743,0.0,0.05657568625005838,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,15,18,,,7.166458808248763e-18,0.0,0.0,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,15,1,,,0.029091523411723993,0.0,0.09673758216981643,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,15,31,0.1468663262163025,,,0.0,0.11219203683832779,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,33,12,,,7.166458808248763e-18,0.0,0.0,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,33,14,,,0.004431520436778743,0.0,0.05657568625005838,operational_gt_available
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,33,18,,,7.166458808248763e-18,0.0,0.0,operational_gt_available
