stage,stage_zh,scenario,base_task_id,building_id,similarity_threshold,valid_k,support_band,partition_status,partition_status_zh,cluster_count,largest_cluster_support,second_cluster_support,largest_cluster_share,second_cluster_share,cluster_margin_all,cluster_margin_top2,task_crowd_structure_status,task_crowd_structure_status_zh,structure_reason,supported_multimodal,strong_persistent_split,severe_persistent_split,not_evaluable_partition,interpretation
Calibration,原始码：Calibration,current20_frozen_geometry_pool,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,0.9,20,high_support_k_ge_20,unique,唯一分区,2.0,19,1,0.95,0.05,0.9,0.9,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,0.925,20,high_support_k_ge_20,unique,唯一分区,2.0,19,1,0.95,0.05,0.9,0.9,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,0.93,20,high_support_k_ge_20,unique,唯一分区,2.0,19,1,0.95,0.05,0.9,0.9,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,0.95,20,high_support_k_ge_20,unique,唯一分区,3.0,18,1,0.9,0.05,0.85,0.8947368421052632,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,0.97,20,high_support_k_ge_20,unique,唯一分区,3.0,18,1,0.9,0.05,0.85,0.8947368421052632,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,0.9,5,cap5_only,unique,唯一分区,2.0,3,2,0.6,0.4,0.2,0.2,supported_multimodal,有支持的多峰,unique_complete_link_partition,True,True,True,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,0.925,5,cap5_only,unique,唯一分区,2.0,3,2,0.6,0.4,0.2,0.2,supported_multimodal,有支持的多峰,unique_complete_link_partition,True,True,True,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,0.93,5,cap5_only,unique,唯一分区,2.0,3,2,0.6,0.4,0.2,0.2,supported_multimodal,有支持的多峰,unique_complete_link_partition,True,True,True,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,0.95,5,cap5_only,unique,唯一分区,2.0,3,2,0.6,0.4,0.2,0.2,supported_multimodal,有支持的多峰,unique_complete_link_partition,True,True,True,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,0.97,5,cap5_only,unique,唯一分区,2.0,3,2,0.6,0.4,0.2,0.2,supported_multimodal,有支持的多峰,unique_complete_link_partition,True,True,True,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,0.9,5,cap5_only,unique,唯一分区,2.0,4,1,0.8,0.2,0.6,0.6,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,0.925,5,cap5_only,unique,唯一分区,2.0,4,1,0.8,0.2,0.6,0.6,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,0.93,5,cap5_only,unique,唯一分区,2.0,4,1,0.8,0.2,0.6,0.6,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,0.95,5,cap5_only,unique,唯一分区,2.0,4,1,0.8,0.2,0.6,0.6,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,0.97,5,cap5_only,unique,唯一分区,2.0,4,1,0.8,0.2,0.6,0.6,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,0.9,5,cap5_only,unique,唯一分区,3.0,3,1,0.6,0.2,0.4,0.5,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,0.925,5,cap5_only,unique,唯一分区,3.0,3,1,0.6,0.2,0.4,0.5,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,0.93,5,cap5_only,unique,唯一分区,3.0,3,1,0.6,0.2,0.4,0.5,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,0.95,5,cap5_only,unique,唯一分区,3.0,3,1,0.6,0.2,0.4,0.5,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,0.97,5,cap5_only,unique,唯一分区,3.0,3,1,0.6,0.2,0.4,0.5,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,0.9,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,0.925,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,0.93,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,0.95,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,0.97,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,0.9,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,0.925,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,0.93,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,0.95,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,0.97,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,0.9,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,0.925,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,0.93,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,0.95,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,0.97,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,0.9,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,0.925,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,0.93,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,0.95,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,0.97,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,0.9,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,0.925,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,0.93,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,0.95,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,0.97,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,0.9,5,cap5_only,unique,唯一分区,3.0,3,1,0.6,0.2,0.4,0.5,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,0.925,5,cap5_only,unique,唯一分区,3.0,3,1,0.6,0.2,0.4,0.5,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,0.93,5,cap5_only,unique,唯一分区,3.0,3,1,0.6,0.2,0.4,0.5,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,0.95,5,cap5_only,unique,唯一分区,3.0,3,1,0.6,0.2,0.4,0.5,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,0.97,5,cap5_only,unique,唯一分区,3.0,3,1,0.6,0.2,0.4,0.5,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,0.9,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,0.925,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,0.93,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,0.95,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,0.97,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,0.9,5,cap5_only,unique,唯一分区,2.0,4,1,0.8,0.2,0.6,0.6,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,0.925,5,cap5_only,unique,唯一分区,2.0,4,1,0.8,0.2,0.6,0.6,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,0.93,5,cap5_only,unique,唯一分区,2.0,4,1,0.8,0.2,0.6,0.6,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,0.95,5,cap5_only,unique,唯一分区,2.0,4,1,0.8,0.2,0.6,0.6,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,0.97,5,cap5_only,unique,唯一分区,2.0,4,1,0.8,0.2,0.6,0.6,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,0.9,5,cap5_only,unique,唯一分区,5.0,1,1,0.2,0.2,0.0,0.0,not_evaluable,不可评价,no_dominant_or_supported_partition,False,False,False,True,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,0.925,5,cap5_only,unique,唯一分区,5.0,1,1,0.2,0.2,0.0,0.0,not_evaluable,不可评价,no_dominant_or_supported_partition,False,False,False,True,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,0.93,5,cap5_only,unique,唯一分区,5.0,1,1,0.2,0.2,0.0,0.0,not_evaluable,不可评价,no_dominant_or_supported_partition,False,False,False,True,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,0.95,5,cap5_only,unique,唯一分区,5.0,1,1,0.2,0.2,0.0,0.0,not_evaluable,不可评价,no_dominant_or_supported_partition,False,False,False,True,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,0.97,5,cap5_only,unique,唯一分区,5.0,1,1,0.2,0.2,0.0,0.0,not_evaluable,不可评价,no_dominant_or_supported_partition,False,False,False,True,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,0.9,20,high_support_k_ge_20,unique,唯一分区,2.0,18,2,0.9,0.1,0.8,0.8,supported_multimodal,有支持的多峰,unique_complete_link_partition,True,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,0.925,20,high_support_k_ge_20,unique,唯一分区,2.0,18,2,0.9,0.1,0.8,0.8,supported_multimodal,有支持的多峰,unique_complete_link_partition,True,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,0.93,20,high_support_k_ge_20,unique,唯一分区,2.0,18,2,0.9,0.1,0.8,0.8,supported_multimodal,有支持的多峰,unique_complete_link_partition,True,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,0.95,20,high_support_k_ge_20,unique,唯一分区,2.0,18,2,0.9,0.1,0.8,0.8,supported_multimodal,有支持的多峰,unique_complete_link_partition,True,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,0.97,20,high_support_k_ge_20,unique,唯一分区,2.0,18,2,0.9,0.1,0.8,0.8,supported_multimodal,有支持的多峰,unique_complete_link_partition,True,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,0.9,5,cap5_only,unique,唯一分区,3.0,2,2,0.4,0.4,0.0,0.0,supported_multimodal,有支持的多峰,unique_complete_link_partition,True,True,True,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,0.925,5,cap5_only,unique,唯一分区,3.0,2,2,0.4,0.4,0.0,0.0,supported_multimodal,有支持的多峰,unique_complete_link_partition,True,True,True,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,0.93,5,cap5_only,unique,唯一分区,3.0,2,2,0.4,0.4,0.0,0.0,supported_multimodal,有支持的多峰,unique_complete_link_partition,True,True,True,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,0.95,5,cap5_only,unique,唯一分区,3.0,2,2,0.4,0.4,0.0,0.0,supported_multimodal,有支持的多峰,unique_complete_link_partition,True,True,True,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,0.97,5,cap5_only,unique,唯一分区,3.0,2,2,0.4,0.4,0.0,0.0,supported_multimodal,有支持的多峰,unique_complete_link_partition,True,True,True,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,0.9,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,0.925,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,0.93,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,0.95,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,0.97,5,cap5_only,unique,唯一分区,1.0,5,0,1.0,0.0,1.0,1.0,unimodal,单峰,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,0.9,20,high_support_k_ge_20,unique,唯一分区,2.0,19,1,0.95,0.05,0.9,0.9,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,0.925,20,high_support_k_ge_20,unique,唯一分区,2.0,19,1,0.95,0.05,0.9,0.9,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
Calibration,原始码：Calibration,current20_frozen_geometry_pool,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,0.93,20,high_support_k_ge_20,unique,唯一分区,2.0,19,1,0.95,0.05,0.9,0.9,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,False,False,False,finite_full_support_development_diagnostic
