source_path,record_type,field_path,observed_count,non_null_count,unique_value_count,role,used_in_current_relations,usage_note
active_logs/c2b/active_times_2026-08-03.jsonl,active_log_event,task_route_present,788,788,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-03.jsonl,active_log_event,timestamp,805,805,504,timing,False,raw_preserved_not_primary_active_time
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,active_seconds,979,979,502,timing,False,raw_preserved_not_primary_active_time
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,active_seconds_fragment,979,979,407,timing,True,raw_preserved_not_primary_active_time
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,active_time_identity_level,723,723,1,timing,False,raw_preserved_not_primary_active_time
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,active_time_key,723,723,60,timing,False,raw_preserved_not_primary_active_time
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,active_time_schema_version,723,723,1,timing,False,raw_preserved_not_primary_active_time
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,annotation_editor_dom_present,723,723,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,annotation_main_view_dom_present,723,723,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,annotator_id,979,979,9,identity,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,foreign_https_script_version,743,743,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,is_manual_flush,979,979,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,labeling_root_present,723,723,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,location_path,723,723,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,location_search,723,723,32,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,page_gate_captured_at,723,723,714,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,page_gate_eligible,723,723,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,page_gate_reason,723,723,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,page_gate_sources,723,723,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,page_type,979,979,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,project_id,979,979,3,identity,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,project_id_source,723,723,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,project_name,979,979,4,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,resolved_dom_task_id,723,723,32,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,resolved_route_task_id,723,723,32,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,resolved_store_task_id,723,723,32,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,script_version,979,979,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,server_received_at,979,979,979,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,session_id,979,979,14,identity,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,store_mismatch_present,723,723,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,store_task_ids,723,723,32,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,store_task_match_status,723,723,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,task_id,979,979,33,identity,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,task_id_source,723,723,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,task_route_present,723,723,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-04.jsonl,active_log_event,timestamp,979,979,970,timing,False,raw_preserved_not_primary_active_time
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,active_seconds,177,177,109,timing,False,raw_preserved_not_primary_active_time
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,active_seconds_fragment,177,177,99,timing,True,raw_preserved_not_primary_active_time
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,active_time_alias_from,71,0,0,timing,False,raw_preserved_not_primary_active_time
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,active_time_alias_reason,71,0,0,timing,False,raw_preserved_not_primary_active_time
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,active_time_identity_level,104,104,1,timing,False,raw_preserved_not_primary_active_time
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,active_time_key,175,175,39,timing,False,raw_preserved_not_primary_active_time
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,active_time_schema_version,104,104,1,timing,False,raw_preserved_not_primary_active_time
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,annotation_editor_dom_present,104,104,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,annotation_id,71,71,18,identity,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,annotation_id_source,71,71,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,annotation_main_view_dom_present,104,104,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,annotation_match_status,71,71,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,annotator_id,177,177,5,identity,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,foreign_https_script_version,1,1,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,is_manual_flush,177,177,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,labeling_root_present,104,104,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,late_binding_status,71,15,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,location_path,104,104,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,location_search,104,104,10,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,page_gate_captured_at,104,104,103,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,page_gate_eligible,104,104,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,page_gate_reason,104,104,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,page_gate_sources,104,104,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,page_type,177,177,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,project_id,177,177,2,identity,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,project_id_source,175,175,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,project_name,177,177,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,resolved_dom_task_id,104,104,10,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,resolved_route_task_id,104,104,10,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,resolved_store_task_id,104,104,10,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,script_version,177,177,4,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,selected_annotation_id,71,64,26,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,selected_annotation_owner_id,71,64,4,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,selected_annotation_owner_source,71,64,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,server_received_at,177,177,177,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,session_id,177,177,5,identity,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,store_mismatch_present,104,104,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,store_task_ids,104,104,10,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,store_task_match_status,104,104,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,task_id,177,177,15,identity,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,task_id_source,175,175,3,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,task_route_present,104,104,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-05.jsonl,active_log_event,timestamp,177,177,173,timing,False,raw_preserved_not_primary_active_time
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,active_seconds,366,366,214,timing,False,raw_preserved_not_primary_active_time
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,active_seconds_fragment,366,366,190,timing,True,raw_preserved_not_primary_active_time
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,active_time_alias_from,87,2,2,timing,False,raw_preserved_not_primary_active_time
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,active_time_alias_reason,87,2,1,timing,False,raw_preserved_not_primary_active_time
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,active_time_identity_level,115,115,1,timing,False,raw_preserved_not_primary_active_time
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,active_time_key,202,202,52,timing,False,raw_preserved_not_primary_active_time
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,active_time_schema_version,115,115,1,timing,False,raw_preserved_not_primary_active_time
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,annotation_editor_dom_present,115,115,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,annotation_id,87,87,20,identity,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,annotation_id_source,87,87,3,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,annotation_main_view_dom_present,115,115,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,annotation_match_status,87,87,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,annotator_id,366,366,7,identity,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,is_manual_flush,366,366,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,labeling_root_present,115,115,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,late_binding_status,87,9,3,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,location_path,115,115,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,location_search,115,115,17,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,page_gate_captured_at,115,115,114,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,page_gate_eligible,115,115,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,page_gate_reason,115,115,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,page_gate_sources,115,115,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,page_type,366,366,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,project_id,366,366,3,identity,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,project_id_source,202,202,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,project_name,366,366,5,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,resolved_dom_task_id,115,115,17,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,resolved_route_task_id,115,115,17,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,resolved_store_task_id,115,115,17,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,script_version,366,366,3,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,selected_annotation_id,87,66,29,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,selected_annotation_owner_id,87,66,5,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,selected_annotation_owner_source,87,66,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,server_received_at,366,366,366,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,session_id,366,366,7,identity,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,store_mismatch_present,115,115,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,store_task_ids,115,115,17,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,store_task_match_status,115,115,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,task_id,366,366,21,identity,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,task_id_source,202,202,3,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,task_route_present,115,115,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c2b/active_times_2026-08-06.jsonl,active_log_event,timestamp,366,366,364,timing,False,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-20.jsonl,active_log_event,active_seconds,148,148,42,timing,False,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-20.jsonl,active_log_event,active_seconds_fragment,148,148,43,timing,True,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-20.jsonl,active_log_event,annotator_id,148,148,3,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-20.jsonl,active_log_event,is_manual_flush,148,148,2,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-20.jsonl,active_log_event,page_type,148,148,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-20.jsonl,active_log_event,project_id,148,148,2,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-20.jsonl,active_log_event,project_name,148,148,2,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-20.jsonl,active_log_event,script_version,148,148,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-20.jsonl,active_log_event,server_received_at,148,148,148,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-20.jsonl,active_log_event,session_id,148,148,5,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-20.jsonl,active_log_event,task_id,148,148,6,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-20.jsonl,active_log_event,timestamp,148,148,148,timing,False,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-21.jsonl,active_log_event,active_seconds,188,188,62,timing,False,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-21.jsonl,active_log_event,active_seconds_fragment,188,188,55,timing,True,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-21.jsonl,active_log_event,annotator_id,188,188,2,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-21.jsonl,active_log_event,is_manual_flush,188,188,2,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-21.jsonl,active_log_event,page_type,188,188,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-21.jsonl,active_log_event,project_id,188,188,3,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-21.jsonl,active_log_event,project_name,188,188,3,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-21.jsonl,active_log_event,script_version,188,188,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-21.jsonl,active_log_event,server_received_at,188,188,188,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-21.jsonl,active_log_event,session_id,188,188,2,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-21.jsonl,active_log_event,task_id,188,188,16,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-21.jsonl,active_log_event,timestamp,188,188,188,timing,False,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-22.jsonl,active_log_event,active_seconds,81,81,3,timing,False,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-22.jsonl,active_log_event,active_seconds_fragment,81,81,3,timing,True,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-22.jsonl,active_log_event,annotator_id,81,81,1,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-22.jsonl,active_log_event,is_manual_flush,81,81,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-22.jsonl,active_log_event,page_type,81,81,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-22.jsonl,active_log_event,project_id,81,81,1,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-22.jsonl,active_log_event,project_name,81,81,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-22.jsonl,active_log_event,script_version,81,81,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-22.jsonl,active_log_event,server_received_at,81,81,81,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-22.jsonl,active_log_event,session_id,81,81,1,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-22.jsonl,active_log_event,task_id,81,81,1,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-22.jsonl,active_log_event,timestamp,81,81,81,timing,False,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-23.jsonl,active_log_event,active_seconds,74,74,1,timing,False,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-23.jsonl,active_log_event,active_seconds_fragment,74,74,1,timing,True,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-23.jsonl,active_log_event,annotator_id,74,74,1,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-23.jsonl,active_log_event,is_manual_flush,74,74,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-23.jsonl,active_log_event,page_type,74,74,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-23.jsonl,active_log_event,project_id,74,74,1,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-23.jsonl,active_log_event,project_name,74,74,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-23.jsonl,active_log_event,script_version,74,74,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-23.jsonl,active_log_event,server_received_at,74,74,74,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-23.jsonl,active_log_event,session_id,74,74,1,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-23.jsonl,active_log_event,task_id,74,74,1,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-23.jsonl,active_log_event,timestamp,74,74,74,timing,False,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-25.jsonl,active_log_event,active_seconds,150,150,1,timing,False,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-25.jsonl,active_log_event,active_seconds_fragment,150,150,1,timing,True,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-25.jsonl,active_log_event,annotator_id,150,150,1,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-25.jsonl,active_log_event,is_manual_flush,150,150,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-25.jsonl,active_log_event,page_type,150,150,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-25.jsonl,active_log_event,project_id,150,150,1,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-25.jsonl,active_log_event,project_name,150,150,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-25.jsonl,active_log_event,script_version,150,150,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-25.jsonl,active_log_event,server_received_at,150,150,150,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-25.jsonl,active_log_event,session_id,150,150,1,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-25.jsonl,active_log_event,task_id,150,150,1,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-25.jsonl,active_log_event,timestamp,150,150,150,timing,False,raw_preserved_not_primary_active_time
