cohort,metric,k,method,horizon,images,buildings,supported_image_splits,valid_tv_image_splits,start_n,end_n,start_tv,end_tv,last_step_tv_change,n,tv,medoid_reference_error,prefix_clusters
current20,ospa30,3,ALL,8,72,16,1463,915,2,8,0.4323506051240426,0.34303825651551656,-0.004563638737048292,2,0.4323506051240426,4.947494468927552,1.4163844951344953
current20,ospa30,3,ALL,8,72,16,1463,915,2,8,0.4323506051240426,0.34303825651551656,-0.004563638737048292,3,0.40152677039395784,3.8107443198968527,1.7371140245749621
current20,ospa30,3,ALL,8,72,16,1463,915,2,8,0.4323506051240426,0.34303825651551656,-0.004563638737048292,4,0.38449142091580707,3.5898723675207225,1.9796016656954158
current20,ospa30,3,ALL,8,72,16,1463,915,2,8,0.4323506051240426,0.34303825651551656,-0.004563638737048292,5,0.37148336352800637,3.5276124916600446,2.2304722092556912
current20,ospa30,3,ALL,8,72,16,1463,915,2,8,0.4323506051240426,0.34303825651551656,-0.004563638737048292,6,0.3597356364906588,3.442582860032507,2.49745848934465
current20,ospa30,3,ALL,8,72,16,1463,915,2,8,0.4323506051240426,0.34303825651551656,-0.004563638737048292,7,0.34760189525256485,3.3125830759178863,2.8207286062978025
current20,ospa30,3,ALL,8,72,16,1463,915,2,8,0.4323506051240426,0.34303825651551656,-0.004563638737048292,8,0.34303825651551656,3.326693273863988,2.9843896525927778
current20,ospa30,3,ALL,12,71,15,1448,905,2,12,0.4600628676878677,0.35292113858730917,-0.0008445228796509774,2,0.4600628676878677,5.134098657789086,1.4374767948101281
current20,ospa30,3,ALL,12,71,15,1448,905,2,12,0.4600628676878677,0.35292113858730917,-0.0008445228796509774,3,0.4223692958276291,3.955273935286431,1.7957787690704357
current20,ospa30,3,ALL,12,71,15,1448,905,2,12,0.4600628676878677,0.35292113858730917,-0.0008445228796509774,4,0.40887418231019423,3.7876367752900553,2.0401465386465385
current20,ospa30,3,ALL,12,71,15,1448,905,2,12,0.4600628676878677,0.35292113858730917,-0.0008445228796509774,5,0.395137809985429,3.7199734684659487,2.3086148009838485
current20,ospa30,3,ALL,12,71,15,1448,905,2,12,0.4600628676878677,0.35292113858730917,-0.0008445228796509774,6,0.38140319744188794,3.6986280385065182,2.5877652457771503
current20,ospa30,3,ALL,12,71,15,1448,905,2,12,0.4600628676878677,0.35292113858730917,-0.0008445228796509774,7,0.36744202160273587,3.5673971586808007,2.934888291162101
current20,ospa30,3,ALL,12,71,15,1448,905,2,12,0.4600628676878677,0.35292113858730917,-0.0008445228796509774,8,0.36299080694988434,3.58259275646891,3.1023965818132484
current20,ospa30,3,ALL,12,71,15,1448,905,2,12,0.4600628676878677,0.35292113858730917,-0.0008445228796509774,9,0.3590286665617353,3.457815309131009,3.372655939739273
current20,ospa30,3,ALL,12,71,15,1448,905,2,12,0.4600628676878677,0.35292113858730917,-0.0008445228796509774,10,0.35491853023519687,3.458299054531748,3.551350085100085
current20,ospa30,3,ALL,12,71,15,1448,905,2,12,0.4600628676878677,0.35292113858730917,-0.0008445228796509774,11,0.35376566146696015,3.4695264041323153,3.7603970026886695
current20,ospa30,3,ALL,12,71,15,1448,905,2,12,0.4600628676878677,0.35292113858730917,-0.0008445228796509774,12,0.35292113858730917,3.4601106779326214,3.935207010582011
current20,ospa30,3,B,4,78,16,1514,1203,2,4,0.4185475029132023,0.36813668687738627,-0.020818748395013298,2,0.4185475029132023,4.948478728813505,1.415039936914937
current20,ospa30,3,B,4,78,16,1514,1203,2,4,0.4185475029132023,0.36813668687738627,-0.020818748395013298,3,0.38895543527239956,4.157459701115429,1.7224317184138613
current20,ospa30,3,B,4,78,16,1514,1203,2,4,0.4185475029132023,0.36813668687738627,-0.020818748395013298,4,0.36813668687738627,4.0625042338358845,2.0212901392588893
current20,ospa30,3,B,6,73,16,1460,1149,2,6,0.42604923910002035,0.3604819589650319,-0.002372384174467501,2,0.42604923910002035,4.924852084915637,1.4415659976597477
current20,ospa30,3,B,6,73,16,1460,1149,2,6,0.42604923910002035,0.3604819589650319,-0.002372384174467501,3,0.39087486009361005,4.0386496412136,1.7487048165954415
current20,ospa30,3,B,6,73,16,1460,1149,2,6,0.42604923910002035,0.3604819589650319,-0.002372384174467501,4,0.3699986661197599,4.036382770720839,2.0482642917979454
current20,ospa30,3,B,6,73,16,1460,1149,2,6,0.42604923910002035,0.3604819589650319,-0.002372384174467501,5,0.3628543431394994,3.7066361142836013,2.2974411121286122
current20,ospa30,3,B,6,73,16,1460,1149,2,6,0.42604923910002035,0.3604819589650319,-0.002372384174467501,6,0.3604819589650319,3.716955925268144,2.5138612188858898
current20,ospa30,3,B,8,54,14,1080,837,2,8,0.4070722916303273,0.330645721589918,-0.005308200928417772,2,0.4070722916303273,4.409464317125779,1.4160428658642945
current20,ospa30,3,B,8,54,14,1080,837,2,8,0.4070722916303273,0.330645721589918,-0.005308200928417772,3,0.37036684545613113,3.4789943844628692,1.7040099351706495
current20,ospa30,3,B,8,54,14,1080,837,2,8,0.4070722916303273,0.330645721589918,-0.005308200928417772,4,0.35134746387871385,3.538658699268081,1.9869396608682324
current20,ospa30,3,B,8,54,14,1080,837,2,8,0.4070722916303273,0.330645721589918,-0.005308200928417772,5,0.34449898794988076,3.173669851195342,2.225372260015117
current20,ospa30,3,B,8,54,14,1080,837,2,8,0.4070722916303273,0.330645721589918,-0.005308200928417772,6,0.34364728387793864,3.199153354418451,2.437319538926682
current20,ospa30,3,B,8,54,14,1080,837,2,8,0.4070722916303273,0.330645721589918,-0.005308200928417772,7,0.3359539225183358,3.0727516366166245,2.6665096081167508
current20,ospa30,3,B,8,54,14,1080,837,2,8,0.4070722916303273,0.330645721589918,-0.005308200928417772,8,0.330645721589918,3.0753084861881703,2.855464707250422
current20,ospa30,3,C,4,13,1,260,211,2,4,0.6182539682539683,0.5920838420838421,0.003510378510378609,2,0.6182539682539683,7.854940103423741,1.5962121212121212
current20,ospa30,3,C,4,13,1,260,211,2,4,0.6182539682539683,0.5920838420838421,0.003510378510378609,3,0.5885734635734635,6.234794549672519,2.0126540126540124
current20,ospa30,3,C,4,13,1,260,211,2,4,0.6182539682539683,0.5920838420838421,0.003510378510378609,4,0.5920838420838421,5.991035115742224,2.4776251526251523
current20,ospa30,3,C,6,13,1,260,211,2,6,0.6182539682539683,0.5809010434010434,-0.007049709549709515,2,0.6182539682539683,7.854940103423741,1.5962121212121212
current20,ospa30,3,C,6,13,1,260,211,2,6,0.6182539682539683,0.5809010434010434,-0.007049709549709515,3,0.5885734635734635,6.234794549672519,2.0126540126540124
current20,ospa30,3,C,6,13,1,260,211,2,6,0.6182539682539683,0.5809010434010434,-0.007049709549709515,4,0.5920838420838421,5.991035115742224,2.4776251526251523
current20,ospa30,3,C,6,13,1,260,211,2,6,0.6182539682539683,0.5809010434010434,-0.007049709549709515,5,0.5879507529507529,5.621946088341361,2.8423992673992675
current20,ospa30,3,C,6,13,1,260,211,2,6,0.6182539682539683,0.5809010434010434,-0.007049709549709515,6,0.5809010434010434,5.742760371406946,3.244000444000444
current20,ospa60,2,A,4,37,5,716,629,2,4,0.3399878747795414,0.3033305776014109,-0.007877535273368597,2,0.3399878747795414,7.4642834627804175,1.3708531746031745
current20,ospa60,2,A,4,37,5,716,629,2,4,0.3399878747795414,0.3033305776014109,-0.007877535273368597,3,0.3112081128747795,6.0645614350896455,1.6270634920634919
current20,ospa60,2,A,4,37,5,716,629,2,4,0.3399878747795414,0.3033305776014109,-0.007877535273368597,4,0.3033305776014109,5.949350223572891,1.8279298941798943
current20,ospa60,2,A,6,24,3,420,347,2,6,0.33246302308802306,0.26911375661375664,-0.005599446849446799,2,0.33246302308802306,8.251994660741103,1.3603896103896105
current20,ospa60,2,A,6,24,3,420,347,2,6,0.33246302308802306,0.26911375661375664,-0.005599446849446799,3,0.294748075998076,7.752234552232562,1.6417460317460317
current20,ospa60,2,A,6,24,3,420,347,2,6,0.33246302308802306,0.26911375661375664,-0.005599446849446799,4,0.28588714526214526,7.587660833628362,1.8482593795093794
current20,ospa60,2,A,6,24,3,420,347,2,6,0.33246302308802306,0.26911375661375664,-0.005599446849446799,5,0.27471320346320344,7.370507164881071,2.0222132034632034
current20,ospa60,2,A,6,24,3,420,347,2,6,0.33246302308802306,0.26911375661375664,-0.005599446849446799,6,0.26911375661375664,7.105142627480244,2.2364808802308804
current20,ospa60,2,A,8,14,2,280,217,2,8,0.31484375,0.23576388888888888,0.0040674603174603585,2,0.31484375,6.338815293826006,1.3109375
current20,ospa60,2,A,8,14,2,280,217,2,8,0.31484375,0.23576388888888888,0.0040674603174603585,3,0.2592013888888889,5.503045515818878,1.5967261904761905
current20,ospa60,2,A,8,14,2,280,217,2,8,0.31484375,0.23576388888888888,0.0040674603174603585,4,0.25308159722222223,4.619533777863632,1.7244791666666668
current20,ospa60,2,A,8,14,2,280,217,2,8,0.31484375,0.23576388888888888,0.0040674603174603585,5,0.23593749999999997,4.946197104619621,1.8640625
current20,ospa60,2,A,8,14,2,280,217,2,8,0.31484375,0.23576388888888888,0.0040674603174603585,6,0.22491319444444444,4.274936611756101,2.0317708333333333
current20,ospa60,2,A,8,14,2,280,217,2,8,0.31484375,0.23576388888888888,0.0040674603174603585,7,0.23169642857142853,4.197272290588524,2.0859375
current20,ospa60,2,A,8,14,2,280,217,2,8,0.31484375,0.23576388888888888,0.0040674603174603585,8,0.23576388888888888,4.298684105379651,2.2197916666666666
current20,ospa60,2,A,12,14,2,280,217,2,12,0.31484375,0.2236979166666666,0.0007970328282828065,2,0.31484375,6.338815293826006,1.3109375
current20,ospa60,2,A,12,14,2,280,217,2,12,0.31484375,0.2236979166666666,0.0007970328282828065,3,0.2592013888888889,5.503045515818878,1.5967261904761905
current20,ospa60,2,A,12,14,2,280,217,2,12,0.31484375,0.2236979166666666,0.0007970328282828065,4,0.25308159722222223,4.619533777863632,1.7244791666666668
current20,ospa60,2,A,12,14,2,280,217,2,12,0.31484375,0.2236979166666666,0.0007970328282828065,5,0.23593749999999997,4.946197104619621,1.8640625
current20,ospa60,2,A,12,14,2,280,217,2,12,0.31484375,0.2236979166666666,0.0007970328282828065,6,0.22491319444444444,4.274936611756101,2.0317708333333333
current20,ospa60,2,A,12,14,2,280,217,2,12,0.31484375,0.2236979166666666,0.0007970328282828065,7,0.23169642857142853,4.197272290588524,2.0859375
current20,ospa60,2,A,12,14,2,280,217,2,12,0.31484375,0.2236979166666666,0.0007970328282828065,8,0.23576388888888888,4.298684105379651,2.2197916666666666
current20,ospa60,2,A,12,14,2,280,217,2,12,0.31484375,0.2236979166666666,0.0007970328282828065,9,0.22546296296296295,4.289997189967218,2.3177083333333335
current20,ospa60,2,A,12,14,2,280,217,2,12,0.31484375,0.2236979166666666,0.0007970328282828065,10,0.22843749999999996,4.126903670537266,2.3791666666666664
current20,ospa60,2,A,12,14,2,280,217,2,12,0.31484375,0.2236979166666666,0.0007970328282828065,11,0.2229008838383838,4.032405503063976,2.4541666666666666
current20,ospa60,2,A,12,14,2,280,217,2,12,0.31484375,0.2236979166666666,0.0007970328282828065,12,0.2236979166666666,3.9519622437091186,2.513541666666667
current20,ospa60,2,AAB,6,18,3,360,318,3,6,0.3978556574144809,0.37449919361684064,-0.02335646379764028,3,0.3978556574144809,5.479667967123884,1.789107256406018
current20,ospa60,2,AAB,6,18,3,360,318,3,6,0.3978556574144809,0.37449919361684064,-0.02335646379764028,6,0.37449919361684064,4.778386218180541,2.6480859568707866
current20,ospa60,2,AB,4,64,14,1247,1125,2,4,0.41714524323664365,0.3820594242328265,-0.03508581900381713,2,0.41714524323664365,7.098920970989009,1.4477135055142571
current20,ospa60,2,AB,4,64,14,1247,1125,2,4,0.41714524323664365,0.3820594242328265,-0.03508581900381713,4,0.3820594242328265,5.723283869110131,2.1377822895915
current20,ospa60,2,AB,6,50,13,932,828,2,6,0.4008643336439389,0.3628763080243343,-0.013591892391234539,2,0.4008643336439389,6.882424621523966,1.437821235781762
current20,ospa60,2,AB,6,50,13,932,828,2,6,0.4008643336439389,0.3628763080243343,-0.013591892391234539,4,0.37646820041556883,5.665560231824343,2.095898480174796
current20,ospa60,2,AB,6,50,13,932,828,2,6,0.4008643336439389,0.3628763080243343,-0.013591892391234539,6,0.3628763080243343,5.571020344526019,2.647418248000955
current20,ospa60,2,AB,8,18,3,360,300,2,8,0.45056531872008065,0.3806027966742252,-0.009501763668430363,2,0.45056531872008065,7.896134231827898,1.4523148148148148
current20,ospa60,2,AB,8,18,3,360,300,2,8,0.45056531872008065,0.3806027966742252,-0.009501763668430363,4,0.40501858150667674,5.423716011215611,2.1313492063492063
current20,ospa60,2,AB,8,18,3,360,300,2,8,0.45056531872008065,0.3806027966742252,-0.009501763668430363,6,0.39010456034265556,5.035088515924314,2.6999716553287985
current20,ospa60,2,AB,8,18,3,360,300,2,8,0.45056531872008065,0.3806027966742252,-0.009501763668430363,8,0.3806027966742252,4.810368873209565,3.2706727135298563
current20,ospa60,2,AB,12,7,1,125,114,2,12,0.42708333333333337,0.37559523809523804,-0.0029365079365079594,2,0.42708333333333337,11.340932441615356,1.3952380952380954
current20,ospa60,2,AB,12,7,1,125,114,2,12,0.42708333333333337,0.37559523809523804,-0.0029365079365079594,4,0.3968253968253968,9.725094990817881,2.1464285714285714
current20,ospa60,2,AB,12,7,1,125,114,2,12,0.42708333333333337,0.37559523809523804,-0.0029365079365079594,6,0.39322089947089944,10.037490022942125,2.6877551020408164
current20,ospa60,2,AB,12,7,1,125,114,2,12,0.42708333333333337,0.37559523809523804,-0.0029365079365079594,8,0.38720238095238096,9.56364566193408,3.3612244897959185
current20,ospa60,2,AB,12,7,1,125,114,2,12,0.42708333333333337,0.37559523809523804,-0.0029365079365079594,10,0.378531746031746,9.35931754174849,3.9499999999999997
current20,ospa60,2,AB,12,7,1,125,114,2,12,0.42708333333333337,0.37559523809523804,-0.0029365079365079594,12,0.37559523809523804,9.530478088573629,4.502380952380952
current20,ospa60,2,ALL,4,103,18,1960,1577,2,4,0.4009193284414548,0.36944540454149966,-0.010435752296055811,2,0.4009193284414548,12.873249941059953,1.4536434405970338
current20,ospa60,2,ALL,4,103,18,1960,1577,2,4,0.4009193284414548,0.36944540454149966,-0.010435752296055811,3,0.37988115683755547,11.654760909132804,1.7905298075461293
current20,ospa60,2,ALL,4,103,18,1960,1577,2,4,0.4009193284414548,0.36944540454149966,-0.010435752296055811,4,0.36944540454149966,11.145731499841327,2.055053475463347
current20,ospa60,2,ALL,6,96,16,1638,1277,2,6,0.43660988554863867,0.38073124065595476,-0.008753568483753305,2,0.43660988554863867,8.640136768026423,1.4730275913424213
current20,ospa60,2,ALL,6,96,16,1638,1277,2,6,0.43660988554863867,0.38073124065595476,-0.008753568483753305,3,0.4115811656270877,7.067257153562411,1.8197185574316257
current20,ospa60,2,ALL,6,96,16,1638,1277,2,6,0.43660988554863867,0.38073124065595476,-0.008753568483753305,4,0.3993281316084173,6.699399181936577,2.104405815538628
current20,ospa60,2,ALL,6,96,16,1638,1277,2,6,0.43660988554863867,0.38073124065595476,-0.008753568483753305,5,0.38948480913970807,6.780159744962741,2.3604463967745217
current20,ospa60,2,ALL,6,96,16,1638,1277,2,6,0.43660988554863867,0.38073124065595476,-0.008753568483753305,6,0.38073124065595476,6.746377509210661,2.6325893214667886
current20,ospa60,2,ALL,8,74,16,1462,1110,2,8,0.4281093003657576,0.34520334879580333,-0.0024144796419389714,2,0.4281093003657576,7.036804947747321,1.4550302400972044
current20,ospa60,2,ALL,8,74,16,1462,1110,2,8,0.4281093003657576,0.34520334879580333,-0.0024144796419389714,3,0.4006206217950212,5.349505296362634,1.810108634338545
current20,ospa60,2,ALL,8,74,16,1462,1110,2,8,0.4281093003657576,0.34520334879580333,-0.0024144796419389714,4,0.3865518196387536,5.176420551597928,2.0894391952706686
current20,ospa60,2,ALL,8,74,16,1462,1110,2,8,0.4281093003657576,0.34520334879580333,-0.0024144796419389714,5,0.3743358737882016,5.126292765277451,2.3400550505628632
current20,ospa60,2,ALL,8,74,16,1462,1110,2,8,0.4281093003657576,0.34520334879580333,-0.0024144796419389714,6,0.36181733454466763,4.8955037871378275,2.6167988139918945
current20,ospa60,2,ALL,8,74,16,1462,1110,2,8,0.4281093003657576,0.34520334879580333,-0.0024144796419389714,7,0.3476178284377423,4.785497422575651,2.949063874080615
current20,ospa60,2,ALL,8,74,16,1462,1110,2,8,0.4281093003657576,0.34520334879580333,-0.0024144796419389714,8,0.34520334879580333,4.714860651114575,3.167823124502812
current20,ospa60,2,ALL,12,73,16,1445,1093,2,12,0.4369820682229005,0.3379722213933789,-0.0011661266887960098,2,0.4369820682229005,7.163339599088849,1.460164168668633
current20,ospa60,2,ALL,12,73,16,1445,1093,2,12,0.4369820682229005,0.3379722213933789,-0.0011661266887960098,3,0.4080504687337967,5.447162643088417,1.8252872057671166
current20,ospa60,2,ALL,12,73,16,1445,1093,2,12,0.4369820682229005,0.3379722213933789,-0.0011661266887960098,4,0.39273804412854957,5.336708666816042,2.111314195270668
current20,ospa60,2,ALL,12,73,16,1445,1093,2,12,0.4369820682229005,0.3379722213933789,-0.0011661266887960098,5,0.38048861613514035,5.19000854968415,2.3646086219914344
current20,ospa60,2,ALL,12,73,16,1445,1093,2,12,0.4369820682229005,0.3379722213933789,-0.0011661266887960098,6,0.36701769593922545,4.980832182479823,2.643807742563323
current20,ospa60,2,ALL,12,73,16,1445,1093,2,12,0.4369820682229005,0.3379722213933789,-0.0011661266887960098,7,0.3519625350703954,4.8748371834852,2.9778585169377583
current20,ospa60,2,ALL,12,73,16,1445,1093,2,12,0.4369820682229005,0.3379722213933789,-0.0011661266887960098,8,0.34976329777539517,4.788822012517838,3.1970641959313832
current20,ospa60,2,ALL,12,73,16,1445,1093,2,12,0.4369820682229005,0.3379722213933789,-0.0011661266887960098,9,0.3453147218752289,4.654137460637172,3.430180750962001
current20,ospa60,2,ALL,12,73,16,1445,1093,2,12,0.4369820682229005,0.3379722213933789,-0.0011661266887960098,10,0.34065492482703896,4.623162714169889,3.6454853682197434
current20,ospa60,2,ALL,12,73,16,1445,1093,2,12,0.4369820682229005,0.3379722213933789,-0.0011661266887960098,11,0.3391383480821749,4.5569084229826045,3.8454685744975925
current20,ospa60,2,ALL,12,73,16,1445,1093,2,12,0.4369820682229005,0.3379722213933789,-0.0011661266887960098,12,0.3379722213933789,4.6533165847338935,4.02936532382961
current20,ospa60,2,B,4,75,14,1404,1186,2,4,0.47422227234569236,0.429432489911686,-0.010843390512124684,2,0.47422227234569236,8.491838377622436,1.5056407444179687
current20,ospa60,2,B,4,75,14,1404,1186,2,4,0.47422227234569236,0.429432489911686,-0.010843390512124684,3,0.44027588042381066,6.707063938235405,1.8809342971832206
current20,ospa60,2,B,4,75,14,1404,1186,2,4,0.47422227234569236,0.429432489911686,-0.010843390512124684,4,0.429432489911686,6.660885922216397,2.2557494621600003
current20,ospa60,2,B,6,62,14,1201,1000,2,6,0.46483428542357114,0.4043245630031344,-0.0013737994809423504,2,0.46483428542357114,7.682204834641966,1.4990005827505828
current20,ospa60,2,B,6,62,14,1201,1000,2,6,0.46483428542357114,0.4043245630031344,-0.0013737994809423504,3,0.4325405137190851,5.826187532653454,1.8715336647479504
current20,ospa60,2,B,6,62,14,1201,1000,2,6,0.46483428542357114,0.4043245630031344,-0.0013737994809423504,4,0.42277684319648606,5.887159705966603,2.253152805244642
current20,ospa60,2,B,6,62,14,1201,1000,2,6,0.46483428542357114,0.4043245630031344,-0.0013737994809423504,5,0.40569836248407676,5.5564741869439125,2.5555009899397656
current20,ospa60,2,B,6,62,14,1201,1000,2,6,0.46483428542357114,0.4043245630031344,-0.0013737994809423504,6,0.4043245630031344,5.463588873237767,2.85784990802848
current20,ospa60,2,B,8,52,13,1040,845,2,8,0.4764557712176055,0.3961294014581736,-0.003235225508735673,2,0.4764557712176055,7.447647924297385,1.5168300486495752
current20,ospa60,2,B,8,52,13,1040,845,2,8,0.4764557712176055,0.3961294014581736,-0.003235225508735673,3,0.43708786195176724,5.424308829616525,1.90419720975934
current20,ospa60,2,B,8,52,13,1040,845,2,8,0.4764557712176055,0.3961294014581736,-0.003235225508735673,4,0.42688874578741437,5.645470013705983,2.279658027705365
current20,ospa60,2,B,8,52,13,1040,845,2,8,0.4764557712176055,0.3961294014581736,-0.003235225508735673,5,0.40611024182917677,5.254943355495187,2.5739498831214807
current20,ospa60,2,B,8,52,13,1040,845,2,8,0.4764557712176055,0.3961294014581736,-0.003235225508735673,6,0.4051924513137531,5.226766429430755,2.8777364269524033
current20,ospa60,2,B,8,52,13,1040,845,2,8,0.4764557712176055,0.3961294014581736,-0.003235225508735673,7,0.3993646269669093,4.975944590478275,3.1573822430035445
current20,ospa60,2,B,8,52,13,1040,845,2,8,0.4764557712176055,0.3961294014581736,-0.003235225508735673,8,0.3961294014581736,4.908274524467993,3.437418073379612
current20,ospa60,3,A,4,26,4,520,467,2,4,0.34711681547619044,0.324125744047619,-0.005884176587301615,2,0.34711681547619044,6.240333266814652,1.3784970238095238
current20,ospa60,3,A,4,26,4,520,467,2,4,0.34711681547619044,0.324125744047619,-0.005884176587301615,3,0.33000992063492063,4.793780148367491,1.6138020833333333
current20,ospa60,3,A,4,26,4,520,467,2,4,0.34711681547619044,0.324125744047619,-0.005884176587301615,4,0.324125744047619,4.749402882149326,1.8206473214285714
current20,ospa60,3,A,6,7,1,125,115,2,6,0.3738095238095238,0.330952380952381,-0.007619047619047581,2,0.3738095238095238,9.592902150468234,1.4357142857142857
current20,ospa60,3,A,6,7,1,125,115,2,6,0.3738095238095238,0.330952380952381,-0.007619047619047581,3,0.3547619047619048,9.463868521329676,1.7285714285714284
current20,ospa60,3,A,6,7,1,125,115,2,6,0.3738095238095238,0.330952380952381,-0.007619047619047581,4,0.34285714285714286,9.928368780685787,2.064285714285714
current20,ospa60,3,A,6,7,1,125,115,2,6,0.3738095238095238,0.330952380952381,-0.007619047619047581,5,0.3385714285714286,8.978854225342975,2.2785714285714285
current20,ospa60,3,A,6,7,1,125,115,2,6,0.3738095238095238,0.330952380952381,-0.007619047619047581,6,0.330952380952381,8.95788355167583,2.5285714285714285
current20,ospa60,3,ALL,4,103,18,1941,1573,2,4,0.4059730302893199,0.3668668058167225,-0.014537073529181876,2,0.4059730302893199,12.975588689325372,1.4556801432556574
current20,ospa60,3,ALL,4,103,18,1941,1573,2,4,0.4059730302893199,0.3668668058167225,-0.014537073529181876,3,0.38140387934590436,11.460166108762575,1.7802349342723427
current20,ospa60,3,ALL,4,103,18,1941,1573,2,4,0.4059730302893199,0.3668668058167225,-0.014537073529181876,4,0.3668668058167225,11.148645037805915,2.0318687400083477
current20,ospa60,3,ALL,6,96,16,1603,1258,2,6,0.44250949572303494,0.3760157888774107,-0.010662863134989875,2,0.44250949572303494,8.858362442704315,1.4577846066362279
current20,ospa60,3,ALL,6,96,16,1603,1258,2,6,0.44250949572303494,0.3760157888774107,-0.010662863134989875,3,0.4135987935448134,7.423976442499648,1.8029147680747384
current20,ospa60,3,ALL,6,96,16,1603,1258,2,6,0.44250949572303494,0.3760157888774107,-0.010662863134989875,4,0.3977359766656413,7.054393076301578,2.085396570780685
current20,ospa60,3,ALL,6,96,16,1603,1258,2,6,0.44250949572303494,0.3760157888774107,-0.010662863134989875,5,0.3866786520124006,6.95118260984476,2.3321124374137767
current20,ospa60,3,ALL,6,96,16,1603,1258,2,6,0.44250949572303494,0.3760157888774107,-0.010662863134989875,6,0.3760157888774107,6.683484801997835,2.5960557379987304
current20,ospa60,3,ALL,8,74,16,1463,1127,2,8,0.4299398109331145,0.33443117233295805,-0.008630752669536113,2,0.4299398109331145,7.074463113998074,1.454608926952677
current20,ospa60,3,ALL,8,74,16,1463,1127,2,8,0.4299398109331145,0.33443117233295805,-0.008630752669536113,3,0.39973664664466374,5.3419590289360395,1.8099578893328894
current20,ospa60,3,ALL,8,74,16,1463,1127,2,8,0.4299398109331145,0.33443117233295805,-0.008630752669536113,4,0.38048476851769264,5.179563317681189,2.077966376794502
current20,ospa60,3,ALL,8,74,16,1463,1127,2,8,0.4299398109331145,0.33443117233295805,-0.008630752669536113,5,0.368498323952007,5.064341730496414,2.3285931516400264
current20,ospa60,3,ALL,8,74,16,1463,1127,2,8,0.4299398109331145,0.33443117233295805,-0.008630752669536113,6,0.35658430171776523,4.892354942792365,2.596823783855034
current20,ospa60,3,ALL,8,74,16,1463,1127,2,8,0.4299398109331145,0.33443117233295805,-0.008630752669536113,7,0.34306192500249416,4.7214762005852355,2.9135646822588788
current20,ospa60,3,ALL,8,74,16,1463,1127,2,8,0.4299398109331145,0.33443117233295805,-0.008630752669536113,8,0.33443117233295805,4.693822334087717,3.130861936096311
current20,ospa60,3,ALL,12,73,16,1433,1097,2,12,0.4400681591474002,0.32616852624200093,0.0017638880945918811,2,0.4400681591474002,7.210201594150093,1.4472428555241055
current20,ospa60,3,ALL,12,73,16,1433,1097,2,12,0.4400681591474002,0.32616852624200093,0.0017638880945918811,3,0.4025999013215345,5.468006959594346,1.8251364607614609
current20,ospa60,3,ALL,12,73,16,1433,1097,2,12,0.4400681591474002,0.32616852624200093,0.0017638880945918811,4,0.38563862693606,5.3519397980226655,2.093591376794502
current20,ospa60,3,ALL,12,73,16,1433,1097,2,12,0.4400681591474002,0.32616852624200093,0.0017638880945918811,5,0.37366334308466004,5.1223300915075525,2.3442181516400264
current20,ospa60,3,ALL,12,73,16,1433,1097,2,12,0.4400681591474002,0.32616852624200093,0.0017638880945918811,6,0.359338606564704,4.95404840536186,2.6175827124264623
current20,ospa60,3,ALL,12,73,16,1433,1097,2,12,0.4400681591474002,0.32616852624200093,0.0017638880945918811,7,0.34439722474739215,4.833485216714223,2.9383414679731645
current20,ospa60,3,ALL,12,73,16,1433,1097,2,12,0.4400681591474002,0.32616852624200093,0.0017638880945918811,8,0.3363962552411213,4.750436224562234,3.158986936096311
current20,ospa60,3,ALL,12,73,16,1433,1097,2,12,0.4400681591474002,0.32616852624200093,0.0017638880945918811,9,0.3336694099597125,4.646962478885586,3.3816899073149074
current20,ospa60,3,ALL,12,73,16,1433,1097,2,12,0.4400681591474002,0.32616852624200093,0.0017638880945918811,10,0.3279846147053178,4.639225131704714,3.5919349545130794
current20,ospa60,3,ALL,12,73,16,1433,1097,2,12,0.4400681591474002,0.32616852624200093,0.0017638880945918811,11,0.32440463814740905,4.585312984919523,3.789246424871425
current20,ospa60,3,ALL,12,73,16,1433,1097,2,12,0.4400681591474002,0.32616852624200093,0.0017638880945918811,12,0.32616852624200093,4.591950977758363,4.018815706862582
current20,ospa60,3,B,4,80,16,1556,1345,2,4,0.41600872184302384,0.3786762077311385,-0.00997612514399926,2,0.41600872184302384,7.318744350004244,1.4224026955239109
current20,ospa60,3,B,4,80,16,1556,1345,2,4,0.41600872184302384,0.3786762077311385,-0.00997612514399926,3,0.3886523328751378,6.1684391534870935,1.7648526289286453
current20,ospa60,3,B,4,80,16,1556,1345,2,4,0.41600872184302384,0.3786762077311385,-0.00997612514399926,4,0.3786762077311385,6.077970914623786,2.0763810150285607
current20,ospa60,3,B,6,66,15,1320,1128,2,6,0.42440035696734413,0.37286158356916904,0.0023496501796715363,2,0.42440035696734413,6.776147666490382,1.4376110798033876
current20,ospa60,3,B,6,66,15,1320,1128,2,6,0.42440035696734413,0.37286158356916904,0.0023496501796715363,3,0.39362331244254317,5.441435439424211,1.7968145904427957
current20,ospa60,3,B,6,66,15,1320,1128,2,6,0.42440035696734413,0.37286158356916904,0.0023496501796715363,4,0.3822024072318944,5.451488245153748,2.1099619271991066
current20,ospa60,3,B,6,66,15,1320,1128,2,6,0.42440035696734413,0.37286158356916904,0.0023496501796715363,5,0.3705119333894975,5.094888382458051,2.366324337580748
