pool,condition,target,algorithm,outer_building,selected_candidate,inner_loss,inner_n
selected_counts_plus_existing,manual,singleton_mass,ridge,Z6MFQCViBuw,counts_plus::ulayout__compressed__local16,0.213026602446,161
selected_counts_plus_existing,manual,singleton_mass,ridge,b8cTxDM8gDG,counts_plus::ulayout__transformer__local16,0.213295061959,161
selected_counts_plus_existing,manual,singleton_mass,ridge,e9zR4mvMWw7,counts_plus::ulayout__compressed__local16,0.213447459737,160
selected_counts_plus_existing,manual,singleton_mass,ridge,jh4fc5c5qoQ,counts_plus::ulayout__transformer__local16,0.188310197362,158
selected_counts_plus_existing,manual,singleton_mass,ridge,jtcxE69GiFV,counts_plus::ulayout__compressed__local16,0.197584347954,155
selected_counts_plus_existing,manual,singleton_mass,ridge,pRbA3pwrgk9,counts_plus::bilayout__fg_extended__regions,0.207003116013,155
selected_counts_plus_existing,manual,singleton_mass,ridge,pa4otMbVnkk,counts_plus::ulayout__compressed__local16,0.206736234241,159
selected_counts_plus_existing,manual,singleton_mass,ridge,q9vSo1VnCiC,counts_plus::hohonet__compressed__regions,0.216894316251,150
selected_counts_plus_existing,manual,singleton_mass,ridge,rPc6DW4iMge,counts_plus::ulayout__transformer__local16,0.220415113772,155
selected_counts_plus_existing,manual,singleton_mass,ridge,uNb9QFRL6hY,counts_plus::bilayout__fg_enclosed__regions,0.214832535916,138
selected_counts_plus_existing,manual,singleton_mass,ridge,wc2JMjhGNzB,counts_plus::ulayout__compressed__local16,0.214562318324,153
selected_counts_plus_existing,manual,singleton_mass,ridge,x8F5xyUWy9e,counts_plus::ulayout__compressed__local16,0.207254920879,160
selected_counts_plus_existing,manual,singleton_mass,ridge,yqstnuAEVhm,counts_plus::ulayout__transformer__local16,0.216188247984,151
selected_counts_plus_existing,manual,singleton_mass,ridge,zsNo4HB9uLZ,counts_plus::ulayout__compressed__local16,0.212397229129,159
selected_counts_plus_existing,manual,tier_primary,knn,7y3sRwLe3Va,counts_plus::da3__layer11__faces_local16,0.128888888889,25
selected_counts_plus_existing,manual,tier_primary,knn,B6ByNegPMKs,counts_plus::da3__layer11__faces_global,0.0902777777778,24
selected_counts_plus_existing,manual,tier_primary,knn,S9hNv5qa7GM,counts_plus::da3__layer11__faces_global,0.111111111111,25
selected_counts_plus_existing,manual,tier_primary,knn,UwV83HsGsw3,counts_plus::hohonet__compressed__global,0.06,25
selected_counts_plus_existing,manual,tier_primary,knn,b8cTxDM8gDG,counts_plus::da3__layer11__faces_local16,0.124444444444,25
selected_counts_plus_existing,manual,tier_primary,knn,e9zR4mvMWw7,counts_plus::da3__layer11__faces_global,0.122685185185,24
selected_counts_plus_existing,manual,tier_primary,knn,pRbA3pwrgk9,counts_plus::da3__layer11__faces_local16,0.134259259259,24
selected_counts_plus_existing,manual,tier_primary,knn,q9vSo1VnCiC,counts_plus::da3__layer11__faces_global,0.155454545455,22
selected_counts_plus_existing,manual,tier_primary,knn,rPc6DW4iMge,counts_plus::da3__layer7__faces_global,0.138888888889,24
selected_counts_plus_existing,manual,tier_primary,knn,uNb9QFRL6hY,counts_plus::da3__layer7__faces_global,0.130555555556,20
selected_counts_plus_existing,manual,tier_primary,knn,wc2JMjhGNzB,counts_plus::da3__layer11__faces_local16,0.125,24
selected_counts_plus_existing,manual,tier_primary,knn,yqstnuAEVhm,counts_plus::da3__layer11__faces_local16,0.134259259259,24
selected_counts_plus_existing,manual,tier_primary,ridge,7y3sRwLe3Va,counts_plus::hohonet__encoder_stage4__global,0.114670168757,25
selected_counts_plus_existing,manual,tier_primary,ridge,B6ByNegPMKs,counts_plus::da3__layer11__faces_global,0.0762458090455,24
selected_counts_plus_existing,manual,tier_primary,ridge,S9hNv5qa7GM,counts_plus::hohonet__encoder_stage4__global,0.0917882822251,25
selected_counts_plus_existing,manual,tier_primary,ridge,UwV83HsGsw3,counts_plus::hohonet__compressed__global,0.0831998438355,25
selected_counts_plus_existing,manual,tier_primary,ridge,b8cTxDM8gDG,counts_plus::da3__layer11__faces_local16,0.111842379406,25
selected_counts_plus_existing,manual,tier_primary,ridge,e9zR4mvMWw7,counts_plus::da3__layer11__faces_local16,0.114691364957,24
selected_counts_plus_existing,manual,tier_primary,ridge,pRbA3pwrgk9,counts_plus::bilayout__fg_extended__global,0.112271990629,24
selected_counts_plus_existing,manual,tier_primary,ridge,q9vSo1VnCiC,counts_plus::hohonet__encoder_stage4__global,0.137462640025,22
selected_counts_plus_existing,manual,tier_primary,ridge,rPc6DW4iMge,counts_plus::da3__layer11__faces_local16,0.127259585667,24
selected_counts_plus_existing,manual,tier_primary,ridge,uNb9QFRL6hY,counts_plus::da3__layer7__faces_global,0.110187395123,20
selected_counts_plus_existing,manual,tier_primary,ridge,wc2JMjhGNzB,counts_plus::da3__layer9__faces_local16,0.0954883409989,24
selected_counts_plus_existing,manual,tier_primary,ridge,yqstnuAEVhm,counts_plus::hohonet__encoder_stage4__global,0.105276017285,24
selected_counts_plus_existing,manual,within_mode_median,knn,7y3sRwLe3Va,counts_plus::hohonet__encoder_stage4__regions,0.0139705874577,116
selected_counts_plus_existing,manual,within_mode_median,knn,B6ByNegPMKs,counts_plus::hohonet__encoder_stage4__regions,0.0139238290823,115
selected_counts_plus_existing,manual,within_mode_median,knn,S9hNv5qa7GM,counts_plus::hohonet__encoder_stage4__regions,0.0136327754731,122
selected_counts_plus_existing,manual,within_mode_median,knn,UwV83HsGsw3,counts_plus::hohonet__encoder_stage4__regions,0.0136022401527,117
selected_counts_plus_existing,manual,within_mode_median,knn,VFuaQ6m2Qom,counts_plus::da3__layer11__faces_concat,0.0139051639729,121
selected_counts_plus_existing,manual,within_mode_median,knn,X7HyMhZNoso,counts_plus::hohonet__encoder_stage4__regions,0.0140053836274,121
selected_counts_plus_existing,manual,within_mode_median,knn,Z6MFQCViBuw,counts_plus::hohonet__encoder_stage4__regions,0.0140379208548,121
selected_counts_plus_existing,manual,within_mode_median,knn,b8cTxDM8gDG,counts_plus::hohonet__encoder_stage4__regions,0.0139029810603,121
selected_counts_plus_existing,manual,within_mode_median,knn,e9zR4mvMWw7,counts_plus::hohonet__encoder_stage4__regions,0.0141711884616,120
selected_counts_plus_existing,manual,within_mode_median,knn,jh4fc5c5qoQ,counts_plus::da3__layer11__faces_concat,0.014024966165,123
selected_counts_plus_existing,manual,within_mode_median,knn,jtcxE69GiFV,counts_plus::hohonet__encoder_stage4__regions,0.0135231554967,120
selected_counts_plus_existing,manual,within_mode_median,knn,pRbA3pwrgk9,counts_plus::da3__layer11__faces_concat,0.0141830454003,121
selected_counts_plus_existing,manual,within_mode_median,knn,q9vSo1VnCiC,counts_plus::da3__layer11__faces_concat,0.0144333762704,112
selected_counts_plus_existing,manual,within_mode_median,knn,rPc6DW4iMge,counts_plus::hohonet__encoder_stage4__regions,0.0141244915745,115
selected_counts_plus_existing,manual,within_mode_median,knn,uNb9QFRL6hY,counts_plus::hohonet__encoder_stage4__regions,0.0144053061099,101
selected_counts_plus_existing,manual,within_mode_median,knn,wc2JMjhGNzB,counts_plus::da3__layer11__faces_concat,0.0138430084921,113
selected_counts_plus_existing,manual,within_mode_median,knn,x8F5xyUWy9e,counts_plus::hohonet__encoder_stage4__regions,0.0137142935865,121
selected_counts_plus_existing,manual,within_mode_median,knn,yqstnuAEVhm,counts_plus::da3__layer11__faces_concat,0.013239811348,111
selected_counts_plus_existing,manual,within_mode_median,knn,zsNo4HB9uLZ,counts_plus::hohonet__encoder_stage4__regions,0.013260191012,121
selected_counts_plus_existing,manual,within_mode_median,ridge,7y3sRwLe3Va,counts_plus::hohonet__encoder_stage4__global,0.0131780503745,116
selected_counts_plus_existing,manual,within_mode_median,ridge,B6ByNegPMKs,counts_plus::hohonet__encoder_stage4__global,0.0132338870637,115
selected_counts_plus_existing,manual,within_mode_median,ridge,S9hNv5qa7GM,counts_plus::hohonet__encoder_stage4__global,0.0130998312779,122
selected_counts_plus_existing,manual,within_mode_median,ridge,UwV83HsGsw3,counts_plus::hohonet__encoder_stage4__global,0.0129304794671,117
selected_counts_plus_existing,manual,within_mode_median,ridge,VFuaQ6m2Qom,counts_plus::hohonet__encoder_stage4__global,0.0132291046909,121
selected_counts_plus_existing,manual,within_mode_median,ridge,X7HyMhZNoso,counts_plus::hohonet__encoder_stage4__global,0.01299686854,121
selected_counts_plus_existing,manual,within_mode_median,ridge,Z6MFQCViBuw,counts_plus::hohonet__encoder_stage4__global,0.0133375258785,121
selected_counts_plus_existing,manual,within_mode_median,ridge,b8cTxDM8gDG,counts_plus::hohonet__encoder_stage4__global,0.0133246073498,121
selected_counts_plus_existing,manual,within_mode_median,ridge,e9zR4mvMWw7,counts_plus::hohonet__encoder_stage4__global,0.01315085613,120
selected_counts_plus_existing,manual,within_mode_median,ridge,jh4fc5c5qoQ,counts_plus::hohonet__encoder_stage4__global,0.0130107043674,123
selected_counts_plus_existing,manual,within_mode_median,ridge,jtcxE69GiFV,counts_plus::hohonet__encoder_stage4__global,0.013464915853,120
selected_counts_plus_existing,manual,within_mode_median,ridge,pRbA3pwrgk9,counts_plus::hohonet__encoder_stage4__global,0.01282943625,121
selected_counts_plus_existing,manual,within_mode_median,ridge,q9vSo1VnCiC,counts_plus::hohonet__encoder_stage4__global,0.013765223819,112
selected_counts_plus_existing,manual,within_mode_median,ridge,rPc6DW4iMge,counts_plus::hohonet__encoder_stage4__global,0.0135444214315,115
selected_counts_plus_existing,manual,within_mode_median,ridge,uNb9QFRL6hY,counts_plus::hohonet__encoder_stage4__global,0.0136055249587,101
selected_counts_plus_existing,manual,within_mode_median,ridge,wc2JMjhGNzB,counts_plus::hohonet__encoder_stage4__global,0.0129725183692,113
selected_counts_plus_existing,manual,within_mode_median,ridge,x8F5xyUWy9e,counts_plus::hohonet__encoder_stage4__global,0.0130964187832,121
selected_counts_plus_existing,manual,within_mode_median,ridge,yqstnuAEVhm,counts_plus::hohonet__encoder_stage4__global,0.0123675723198,111
selected_counts_plus_existing,manual,within_mode_median,ridge,zsNo4HB9uLZ,counts_plus::hohonet__encoder_stage4__global,0.0126703788304,121
selected_counts_plus_existing,semi,cdf_early7,knn,7y3sRwLe3Va,counts_plus::hohonet__shared__regions,0.2,15
selected_counts_plus_existing,semi,cdf_early7,knn,B6ByNegPMKs,counts_plus::bilayout__fc__global,0.294666666667,15
selected_counts_plus_existing,semi,cdf_early7,knn,Z6MFQCViBuw,counts_plus::bilayout__fc__regions,0.241538461538,13
selected_counts_plus_existing,semi,cdf_early7,knn,e9zR4mvMWw7,counts_plus::hohonet__encoder_stage2__global,0.381666666667,12
selected_counts_plus_existing,semi,cdf_early7,knn,q9vSo1VnCiC,counts_plus::bilayout__fc__global,0.312,15
selected_counts_plus_existing,semi,cdf_early7,knn,wc2JMjhGNzB,counts_plus::hohonet__encoder_stage2__global,0.284848484848,11
selected_counts_plus_existing,semi,cdf_early7,knn,yqstnuAEVhm,counts_plus::bilayout__fg_enclosed__global,0.26,15
selected_counts_plus_existing,semi,cdf_early7,ridge,7y3sRwLe3Va,counts_plus::hohonet__refined__regions,0.197295713499,15
selected_counts_plus_existing,semi,cdf_early7,ridge,B6ByNegPMKs,counts_plus::ulayout__transformer__local16,0.283127279355,15
selected_counts_plus_existing,semi,cdf_early7,ridge,Z6MFQCViBuw,counts_plus::bilayout__fg_enclosed__regions,0.294296218616,13
selected_counts_plus_existing,semi,cdf_early7,ridge,e9zR4mvMWw7,counts_plus::bilayout__fg_enclosed__global,0.339980045894,12
selected_counts_plus_existing,semi,cdf_early7,ridge,q9vSo1VnCiC,counts_plus::bilayout__fc__global,0.318989695593,15
selected_counts_plus_existing,semi,cdf_early7,ridge,wc2JMjhGNzB,counts_plus::ulayout__transformer__global,0.35815188342,11
selected_counts_plus_existing,semi,cdf_early7,ridge,yqstnuAEVhm,counts_plus::bilayout__fg_enclosed__global,0.280846880768,15
selected_counts_plus_existing,semi,cdf_observed_by19,knn,7y3sRwLe3Va,counts_plus::hohonet__shared__regions,0.262666666667,15
selected_counts_plus_existing,semi,cdf_observed_by19,knn,B6ByNegPMKs,counts_plus::hohonet__shared__regions,0.291555555556,15
selected_counts_plus_existing,semi,cdf_observed_by19,knn,Z6MFQCViBuw,counts_plus::hohonet__encoder_stage2__regions,0.342153846154,13
selected_counts_plus_existing,semi,cdf_observed_by19,knn,e9zR4mvMWw7,counts_plus::bilayout__fg_enclosed__regions,0.370833333333,12
selected_counts_plus_existing,semi,cdf_observed_by19,knn,q9vSo1VnCiC,counts_plus::ulayout__compressed__local16,0.287866666667,15
selected_counts_plus_existing,semi,cdf_observed_by19,knn,wc2JMjhGNzB,counts_plus::hohonet__shared__global,0.288787878788,11
selected_counts_plus_existing,semi,cdf_observed_by19,knn,yqstnuAEVhm,counts_plus::hohonet__encoder_stage4__regions,0.294133333333,15
selected_counts_plus_existing,semi,cdf_observed_by19,ridge,7y3sRwLe3Va,counts_plus::hohonet__encoder_stage4__regions,0.25349060918,15
selected_counts_plus_existing,semi,cdf_observed_by19,ridge,B6ByNegPMKs,counts_plus::hohonet__refined__global,0.280647582378,15
selected_counts_plus_existing,semi,cdf_observed_by19,ridge,Z6MFQCViBuw,counts_plus::hohonet__encoder_stage2__regions,0.34303620342,13
selected_counts_plus_existing,semi,cdf_observed_by19,ridge,e9zR4mvMWw7,counts_plus::hohonet__encoder_stage4__regions,0.375476933484,12
selected_counts_plus_existing,semi,cdf_observed_by19,ridge,q9vSo1VnCiC,counts_plus::bilayout__fg_enclosed__regions,0.294459886032,15
selected_counts_plus_existing,semi,cdf_observed_by19,ridge,wc2JMjhGNzB,counts_plus::hohonet__encoder_stage4__regions,0.296607338319,11
selected_counts_plus_existing,semi,cdf_observed_by19,ridge,yqstnuAEVhm,counts_plus::bilayout__fg_enclosed__regions,0.277204092028,15
selected_counts_plus_existing,semi,half_tv,knn,7y3sRwLe3Va,counts_plus::hohonet__encoder_stage4__regions,0.118775512652,39
selected_counts_plus_existing,semi,half_tv,knn,B6ByNegPMKs,counts_plus::ulayout__compressed__local16,0.123530197985,37
selected_counts_plus_existing,semi,half_tv,knn,UwV83HsGsw3,counts_plus::hohonet__shared__regions,0.118269524045,40
selected_counts_plus_existing,semi,half_tv,knn,X7HyMhZNoso,counts_plus::hohonet__shared__regions,0.117963066535,40
selected_counts_plus_existing,semi,half_tv,knn,Z6MFQCViBuw,counts_plus::hohonet__shared__global,0.110641816718,39
selected_counts_plus_existing,semi,half_tv,knn,b8cTxDM8gDG,counts_plus::hohonet__shared__regions,0.119436953308,41
selected_counts_plus_existing,semi,half_tv,knn,e9zR4mvMWw7,counts_plus::hohonet__encoder_stage4__regions,0.119624762312,37
selected_counts_plus_existing,semi,half_tv,knn,q9vSo1VnCiC,counts_plus::hohonet__encoder_stage4__regions,0.11219620452,39
selected_counts_plus_existing,semi,half_tv,knn,rPc6DW4iMge,counts_plus::hohonet__shared__regions,0.120997022719,41
selected_counts_plus_existing,semi,half_tv,knn,uNb9QFRL6hY,counts_plus::hohonet__shared__regions,0.106092000753,35
selected_counts_plus_existing,semi,half_tv,knn,wc2JMjhGNzB,counts_plus::da3__layer11__faces_global,0.109585487225,34
selected_counts_plus_existing,semi,half_tv,knn,yqstnuAEVhm,counts_plus::hohonet__shared__regions,0.113486124835,40
selected_counts_plus_existing,semi,half_tv,ridge,7y3sRwLe3Va,counts_plus::hohonet__encoder_stage2__global,0.108289231394,39
selected_counts_plus_existing,semi,half_tv,ridge,B6ByNegPMKs,counts_plus::bilayout__fg_extended__regions,0.118676703718,37
selected_counts_plus_existing,semi,half_tv,ridge,UwV83HsGsw3,counts_plus::bilayout__fc__global,0.111235333535,40
selected_counts_plus_existing,semi,half_tv,ridge,X7HyMhZNoso,counts_plus::hohonet__shared__regions,0.114640239949,40
selected_counts_plus_existing,semi,half_tv,ridge,Z6MFQCViBuw,counts_plus::ulayout__transformer__global,0.0992139307775,39
selected_counts_plus_existing,semi,half_tv,ridge,b8cTxDM8gDG,counts_plus::hohonet__encoder_stage2__global,0.10874522046,41
selected_counts_plus_existing,semi,half_tv,ridge,e9zR4mvMWw7,counts_plus::hohonet__shared__regions,0.117871008094,37
selected_counts_plus_existing,semi,half_tv,ridge,q9vSo1VnCiC,counts_plus::hohonet__encoder_stage2__global,0.107982953914,39
selected_counts_plus_existing,semi,half_tv,ridge,rPc6DW4iMge,counts_plus::hohonet__shared__regions,0.11479546385,41
selected_counts_plus_existing,semi,half_tv,ridge,uNb9QFRL6hY,counts_plus::hohonet__encoder_stage4__regions,0.0984735075788,35
selected_counts_plus_existing,semi,half_tv,ridge,wc2JMjhGNzB,counts_plus::hohonet__encoder_stage2__global,0.104160586042,34
selected_counts_plus_existing,semi,half_tv,ridge,yqstnuAEVhm,counts_plus::hohonet__shared__regions,0.112156545014,40
selected_counts_plus_existing,semi,late_new_geometry,knn,7y3sRwLe3Va,counts_plus::hohonet__shared__regions,0.188484848485,39
selected_counts_plus_existing,semi,late_new_geometry,knn,B6ByNegPMKs,counts_plus::bilayout__fg_extended__regions,0.207168304668,37
selected_counts_plus_existing,semi,late_new_geometry,knn,UwV83HsGsw3,counts_plus::hohonet__shared__regions,0.179722727273,40
selected_counts_plus_existing,semi,late_new_geometry,knn,X7HyMhZNoso,counts_plus::hohonet__shared__regions,0.195989772727,40
selected_counts_plus_existing,semi,late_new_geometry,knn,Z6MFQCViBuw,counts_plus::hohonet__encoder_stage4__global,0.195531857032,39
selected_counts_plus_existing,semi,late_new_geometry,knn,b8cTxDM8gDG,counts_plus::hohonet__shared__regions,0.193155949741,41
selected_counts_plus_existing,semi,late_new_geometry,knn,e9zR4mvMWw7,counts_plus::hohonet__encoder_stage4__regions,0.202871007371,37
selected_counts_plus_existing,semi,late_new_geometry,knn,q9vSo1VnCiC,counts_plus::hohonet__encoder_stage4__regions,0.169522921523,39
selected_counts_plus_existing,semi,late_new_geometry,knn,rPc6DW4iMge,counts_plus::hohonet__shared__regions,0.191292682927,41
selected_counts_plus_existing,semi,late_new_geometry,knn,uNb9QFRL6hY,counts_plus::hohonet__shared__regions,0.164197835498,35
selected_counts_plus_existing,semi,late_new_geometry,knn,wc2JMjhGNzB,counts_plus::da3__layer11__faces_global,0.200778371955,34
selected_counts_plus_existing,semi,late_new_geometry,knn,yqstnuAEVhm,counts_plus::hohonet__shared__regions,0.189893560606,40
selected_counts_plus_existing,semi,late_new_geometry,ridge,7y3sRwLe3Va,counts_plus::hohonet__shared__regions,0.185845845528,39
selected_counts_plus_existing,semi,late_new_geometry,ridge,B6ByNegPMKs,counts_plus::hohonet__shared__regions,0.193166017555,37
selected_counts_plus_existing,semi,late_new_geometry,ridge,UwV83HsGsw3,counts_plus::hohonet__shared__regions,0.161003246367,40
selected_counts_plus_existing,semi,late_new_geometry,ridge,X7HyMhZNoso,counts_plus::hohonet__shared__regions,0.18170650396,40
selected_counts_plus_existing,semi,late_new_geometry,ridge,Z6MFQCViBuw,counts_plus::hohonet__refined__regions,0.1737893196,39
selected_counts_plus_existing,semi,late_new_geometry,ridge,b8cTxDM8gDG,counts_plus::hohonet__shared__regions,0.18360673081,41
selected_counts_plus_existing,semi,late_new_geometry,ridge,e9zR4mvMWw7,counts_plus::hohonet__shared__regions,0.188370843306,37
selected_counts_plus_existing,semi,late_new_geometry,ridge,q9vSo1VnCiC,counts_plus::hohonet__shared__regions,0.164898313002,39
selected_counts_plus_existing,semi,late_new_geometry,ridge,rPc6DW4iMge,counts_plus::hohonet__shared__regions,0.183574952232,41
selected_counts_plus_existing,semi,late_new_geometry,ridge,uNb9QFRL6hY,counts_plus::hohonet__shared__regions,0.164338080531,35
selected_counts_plus_existing,semi,late_new_geometry,ridge,wc2JMjhGNzB,counts_plus::hohonet__encoder_stage4__regions,0.191905651162,34
selected_counts_plus_existing,semi,late_new_geometry,ridge,yqstnuAEVhm,counts_plus::hohonet__shared__regions,0.184840879843,40
selected_counts_plus_existing,semi,singleton_mass,knn,7y3sRwLe3Va,counts_plus::hohonet__encoder_stage4__regions,0.180414196311,40
selected_counts_plus_existing,semi,singleton_mass,knn,B6ByNegPMKs,counts_plus::ulayout__compressed__local16,0.184413355523,38
selected_counts_plus_existing,semi,singleton_mass,knn,UwV83HsGsw3,counts_plus::hohonet__encoder_stage4__regions,0.172867380057,41
selected_counts_plus_existing,semi,singleton_mass,knn,X7HyMhZNoso,counts_plus::hohonet__encoder_stage4__regions,0.186487515666,41
selected_counts_plus_existing,semi,singleton_mass,knn,Z6MFQCViBuw,counts_plus::hohonet__shared__global,0.177811539306,40
selected_counts_plus_existing,semi,singleton_mass,knn,b8cTxDM8gDG,counts_plus::hohonet__shared__regions,0.182417341113,42
selected_counts_plus_existing,semi,singleton_mass,knn,e9zR4mvMWw7,counts_plus::hohonet__encoder_stage4__regions,0.188947541779,38
selected_counts_plus_existing,semi,singleton_mass,knn,q9vSo1VnCiC,counts_plus::hohonet__encoder_stage4__regions,0.168634505591,39
selected_counts_plus_existing,semi,singleton_mass,knn,rPc6DW4iMge,counts_plus::hohonet__shared__regions,0.180688405797,42
selected_counts_plus_existing,semi,singleton_mass,knn,uNb9QFRL6hY,counts_plus::hohonet__shared__regions,0.154377287366,36
selected_counts_plus_existing,semi,singleton_mass,knn,wc2JMjhGNzB,counts_plus::hohonet__encoder_stage4__regions,0.17895878035,35
selected_counts_plus_existing,semi,singleton_mass,knn,yqstnuAEVhm,counts_plus::hohonet__shared__regions,0.180811883415,41
selected_counts_plus_existing,semi,singleton_mass,ridge,7y3sRwLe3Va,counts_plus::hohonet__encoder_stage2__global,0.176983886074,40
selected_counts_plus_existing,semi,singleton_mass,ridge,B6ByNegPMKs,counts_plus::hohonet__shared__regions,0.185801711177,38
selected_counts_plus_existing,semi,singleton_mass,ridge,UwV83HsGsw3,counts_plus::hohonet__shared__regions,0.162425221097,41
selected_counts_plus_existing,semi,singleton_mass,ridge,X7HyMhZNoso,counts_plus::hohonet__shared__regions,0.177092535817,41
selected_counts_plus_existing,semi,singleton_mass,ridge,Z6MFQCViBuw,counts_plus::hohonet__refined__regions,0.173742979906,40
selected_counts_plus_existing,semi,singleton_mass,ridge,b8cTxDM8gDG,counts_plus::hohonet__encoder_stage2__global,0.167345151557,42
selected_counts_plus_existing,semi,singleton_mass,ridge,e9zR4mvMWw7,counts_plus::hohonet__shared__regions,0.180758245843,38
selected_counts_plus_existing,semi,singleton_mass,ridge,q9vSo1VnCiC,counts_plus::hohonet__shared__regions,0.162298860883,39
selected_counts_plus_existing,semi,singleton_mass,ridge,rPc6DW4iMge,counts_plus::hohonet__shared__regions,0.178370912308,42
selected_counts_plus_existing,semi,singleton_mass,ridge,uNb9QFRL6hY,counts_plus::hohonet__shared__regions,0.157009288795,36
selected_counts_plus_existing,semi,singleton_mass,ridge,wc2JMjhGNzB,counts_plus::bilayout__fg_extended__global,0.168863172651,35
selected_counts_plus_existing,semi,singleton_mass,ridge,yqstnuAEVhm,counts_plus::hohonet__shared__regions,0.177322103521,41
selected_counts_plus_existing,semi,tier_primary,knn,7y3sRwLe3Va,counts_plus::bilayout__fc__global,0.166666666667,3
selected_counts_plus_existing,semi,tier_primary,knn,Z6MFQCViBuw,counts_plus::bilayout__fc__global,0.3125,4
selected_counts_plus_existing,semi,tier_primary,knn,wc2JMjhGNzB,counts_plus::bilayout__fg_enclosed__global,0.333333333333,3
selected_counts_plus_existing,semi,tier_primary,ridge,7y3sRwLe3Va,counts_plus::da3__layer5__faces_global,0.177696233181,3
selected_counts_plus_existing,semi,tier_primary,ridge,Z6MFQCViBuw,counts_plus::ulayout__transformer__global,0.267846913244,4
selected_counts_plus_existing,semi,tier_primary,ridge,wc2JMjhGNzB,counts_plus::bilayout__fg_extended__global,0.367283586151,3
selected_counts_plus_existing,semi,within_mode_median,knn,7y3sRwLe3Va,counts_plus::bilayout__fg_enclosed__global,0.0160754194266,38
selected_counts_plus_existing,semi,within_mode_median,knn,B6ByNegPMKs,counts_plus::bilayout__fg_extended__global,0.0158998002032,36
selected_counts_plus_existing,semi,within_mode_median,knn,UwV83HsGsw3,counts_plus::ulayout__compressed__local16,0.0168816201736,39
selected_counts_plus_existing,semi,within_mode_median,knn,X7HyMhZNoso,counts_plus::ulayout__compressed__local16,0.015393396226,39
selected_counts_plus_existing,semi,within_mode_median,knn,Z6MFQCViBuw,counts_plus::hohonet__encoder_stage4__regions,0.0163726273407,38
selected_counts_plus_existing,semi,within_mode_median,knn,b8cTxDM8gDG,counts_plus::bilayout__fc__regions,0.0169691133384,40
selected_counts_plus_existing,semi,within_mode_median,knn,e9zR4mvMWw7,counts_plus::bilayout__fg_extended__global,0.0175614197125,36
selected_counts_plus_existing,semi,within_mode_median,knn,q9vSo1VnCiC,counts_plus::bilayout__fg_enclosed__regions,0.0168074477356,39
selected_counts_plus_existing,semi,within_mode_median,knn,rPc6DW4iMge,counts_plus::bilayout__fg_extended__global,0.0170277734305,40
selected_counts_plus_existing,semi,within_mode_median,knn,uNb9QFRL6hY,counts_plus::hohonet__compressed__regions,0.0155389165923,34
selected_counts_plus_existing,semi,within_mode_median,knn,wc2JMjhGNzB,counts_plus::bilayout__fg_enclosed__global,0.0155530050365,33
selected_counts_plus_existing,semi,within_mode_median,knn,yqstnuAEVhm,counts_plus::ulayout__compressed__local16,0.0166827947692,39
selected_counts_plus_existing,semi,within_mode_median,ridge,7y3sRwLe3Va,counts_plus::bilayout__fg_enclosed__regions,0.0134234916426,38
selected_counts_plus_existing,semi,within_mode_median,ridge,B6ByNegPMKs,counts_plus::bilayout__fg_enclosed__regions,0.0150215644194,36
selected_counts_plus_existing,semi,within_mode_median,ridge,UwV83HsGsw3,counts_plus::bilayout__fg_enclosed__regions,0.0156123809306,39
selected_counts_plus_existing,semi,within_mode_median,ridge,X7HyMhZNoso,counts_plus::bilayout__fg_enclosed__regions,0.0138366685984,39
selected_counts_plus_existing,semi,within_mode_median,ridge,Z6MFQCViBuw,counts_plus::bilayout__fg_enclosed__global,0.014556648636,38
selected_counts_plus_existing,semi,within_mode_median,ridge,b8cTxDM8gDG,counts_plus::bilayout__fg_enclosed__regions,0.014987205754,40
selected_counts_plus_existing,semi,within_mode_median,ridge,e9zR4mvMWw7,counts_plus::bilayout__fg_enclosed__global,0.0160166791486,36
selected_counts_plus_existing,semi,within_mode_median,ridge,q9vSo1VnCiC,counts_plus::bilayout__fg_enclosed__regions,0.0142251027384,39
selected_counts_plus_existing,semi,within_mode_median,ridge,rPc6DW4iMge,counts_plus::hohonet__encoder_stage4__global,0.0151132002558,40
selected_counts_plus_existing,semi,within_mode_median,ridge,uNb9QFRL6hY,counts_plus::hohonet__encoder_stage4__global,0.0151807709092,34
selected_counts_plus_existing,semi,within_mode_median,ridge,wc2JMjhGNzB,counts_plus::bilayout__fg_extended__global,0.0146705164339,33
selected_counts_plus_existing,semi,within_mode_median,ridge,yqstnuAEVhm,counts_plus::bilayout__fg_enclosed__regions,0.0147989873507,39
selected_counts_plus_dino,manual,cdf_early7,knn,7y3sRwLe3Va,counts_plus::dinov3__block3__panorama_mean,0.401707317073,41
selected_counts_plus_dino,manual,cdf_early7,knn,B6ByNegPMKs,counts_plus::dinov3__block12__panorama_local16,0.3675,40
selected_counts_plus_dino,manual,cdf_early7,knn,S9hNv5qa7GM,counts_plus::dinov3__block12__panorama_local16,0.384146341463,41
selected_counts_plus_dino,manual,cdf_early7,knn,UwV83HsGsw3,counts_plus::dinov3__block12__panorama_local16,0.4005,40
selected_counts_plus_dino,manual,cdf_early7,knn,X7HyMhZNoso,counts_plus::dinov3__block12__panorama_global,0.411056910569,41
selected_counts_plus_dino,manual,cdf_early7,knn,b8cTxDM8gDG,counts_plus::dinov3__block3__faces_global,0.367804878049,41
