cohort,config,design,building,same_lower,same_upper,outside_lower,outside_upper,old_benefit_lower,old_benefit_upper,shared_target_benefit_lower,shared_target_benefit_upper,target_unknown_width,source_unknown_width
with_workers,q_0.975,one_source_image,uNb9QFRL6hY,0.104844276094,0.74555976431,0.0991447368421,0.735945419103,-0.646415027468,0.631101143009,-0.565334319068,0.54868443204,0.46849537037,0.46849537037
with_workers,q_0.975,one_source_image,wc2JMjhGNzB,0.19125,0.91412037037,0.132990640097,0.782234299517,-0.781129730274,0.590984299517,-0.698219605475,0.521190116747,0.473541666667,0.473541666667
with_workers,q_0.975,one_source_image,yqstnuAEVhm,0.0674074074074,0.803187830688,0.0805823181986,0.755525101513,-0.722605512489,0.688117694106,-0.616785099053,0.59105266396,0.534920634921,0.534920634921
without_workers,ospa30_t6,leave_one_target,7y3sRwLe3Va,0.270131578947,0.76548245614,0.194064912281,0.640924561404,-0.57141754386,0.370792982456,-0.482401754386,0.256471052632,0.302719298246,0.302719298246
without_workers,ospa30_t6,leave_one_target,B6ByNegPMKs,0.0119298245614,0.587324561404,0.103406140351,0.599240350877,-0.483918421053,0.587310526316,-0.368802631579,0.475537719298,0.407631578947,0.407631578947
without_workers,ospa30_t6,leave_one_target,S9hNv5qa7GM,0.210666666667,0.996666666667,0.215643333333,0.757006666667,-0.781023333333,0.54634,-0.657306666667,0.434386666667,0.426333333333,0.426333333333
without_workers,ospa30_t6,leave_one_target,UwV83HsGsw3,0.159898148148,0.506,0.194527222222,0.614472222222,-0.311472777778,0.454574074074,-0.249190740741,0.397828888889,0.258657407407,0.258657407407
without_workers,ospa30_t6,leave_one_target,b8cTxDM8gDG,0.177631578947,0.933947368421,0.166838450292,0.723073830409,-0.767108918129,0.545442251462,-0.61274122807,0.389320175439,0.432894736842,0.432894736842
without_workers,ospa30_t6,leave_one_target,q9vSo1VnCiC,0.196631578947,0.661144736842,0.172876052632,0.610483421053,-0.488268684211,0.413851842105,-0.384265526316,0.284571842105,0.287105263158,0.287105263158
without_workers,ospa30_t6,leave_one_target,rPc6DW4iMge,0.201107843137,0.480294117647,0.153629215686,0.51778254902,-0.326664901961,0.316674705882,-0.258290784314,0.237626862745,0.186960784314,0.186960784314
without_workers,ospa30_t6,leave_one_target,uNb9QFRL6hY,0.0962920875421,0.607868265993,0.108741245791,0.558503493266,-0.499127020202,0.462211405724,-0.35695273569,0.329172811448,0.375671296296,0.375671296296
without_workers,ospa30_t6,leave_one_target,wc2JMjhGNzB,0.187777777778,0.697986111111,0.167944907407,0.612868518519,-0.530041203704,0.425090740741,-0.448793518519,0.324373148148,0.368541666667,0.368541666667
without_workers,ospa30_t6,leave_one_target,yqstnuAEVhm,0.249563492063,0.569424603175,0.196167063492,0.59154537037,-0.373257539683,0.341981878307,-0.29458994709,0.249451455026,0.215119047619,0.215119047619
without_workers,ospa30_t6,one_source_image,7y3sRwLe3Va,0.337719298246,0.840263157895,0.224050125313,0.675972431078,-0.616213032581,0.338253132832,-0.534284461153,0.248345864662,0.302719298246,0.302719298246
without_workers,ospa30_t6,one_source_image,B6ByNegPMKs,0.0283333333333,0.625,0.137085213033,0.665117794486,-0.487914786967,0.636784461153,-0.377715538847,0.525462406015,0.407631578947,0.407631578947
without_workers,ospa30_t6,one_source_image,S9hNv5qa7GM,0.210666666667,0.996666666667,0.215643333333,0.757006666667,-0.781023333333,0.54634,-0.657306666667,0.434386666667,0.426333333333,0.426333333333
without_workers,ospa30_t6,one_source_image,UwV83HsGsw3,0.200851851852,0.557240740741,0.236241582492,0.646585648148,-0.320999158249,0.445733796296,-0.27285479798,0.405244949495,0.258657407407,0.258657407407
without_workers,ospa30_t6,one_source_image,b8cTxDM8gDG,0.177631578947,0.933947368421,0.166838450292,0.723073830409,-0.767108918129,0.545442251462,-0.61274122807,0.389320175439,0.432894736842,0.432894736842
without_workers,ospa30_t6,one_source_image,q9vSo1VnCiC,0.267657894737,0.726947368421,0.214738437002,0.665555023923,-0.512208931419,0.397897129187,-0.430793859649,0.308804226475,0.287105263158,0.287105263158
without_workers,ospa30_t6,one_source_image,rPc6DW4iMge,0.279941176471,0.557666666667,0.235083877996,0.602095860566,-0.322582788671,0.322154684096,-0.284301525054,0.271920915033,0.186960784314,0.186960784314
without_workers,ospa30_t6,one_source_image,uNb9QFRL6hY,0.154903198653,0.696047979798,0.185793737817,0.65996588694,-0.510254241981,0.505062688286,-0.418952020202,0.420678938508,0.375671296296,0.375671296296
without_workers,ospa30_t6,one_source_image,wc2JMjhGNzB,0.254444444444,0.817314814815,0.199488224638,0.683965881643,-0.617826590177,0.429521437198,-0.534305555556,0.351837761675,0.368541666667,0.368541666667
without_workers,ospa30_t6,one_source_image,yqstnuAEVhm,0.327037037037,0.641944444444,0.240641380583,0.631221853082,-0.401303063861,0.304184816045,-0.357379106681,0.256277839301,0.215119047619,0.215119047619
without_workers,q_0.800,leave_one_target,7y3sRwLe3Va,0.297236842105,0.779912280702,0.242201754386,0.606521052632,-0.537710526316,0.309284210526,-0.426212280702,0.172046491228,0.299824561404,0.299824561404
without_workers,q_0.800,leave_one_target,B6ByNegPMKs,0.0420175438596,0.450350877193,0.176395614035,0.499181578947,-0.273955263158,0.457164035088,-0.196138596491,0.360906140351,0.265350877193,0.265350877193
without_workers,q_0.800,leave_one_target,S9hNv5qa7GM,0.0716666666667,0.773333333333,0.212106666667,0.665296666667,-0.561226666667,0.59363,-0.422116666667,0.48006,0.384166666667,0.384166666667
without_workers,q_0.800,leave_one_target,UwV83HsGsw3,0.122851851852,0.498361111111,0.15816962963,0.486719444444,-0.340191481481,0.363867592593,-0.225123333333,0.239219259259,0.256064814815,0.256064814815
without_workers,q_0.800,leave_one_target,b8cTxDM8gDG,0.183947368421,0.811842105263,0.202485380117,0.649908625731,-0.609356725146,0.46596125731,-0.482284356725,0.29870248538,0.397368421053,0.397368421053
without_workers,q_0.800,leave_one_target,q9vSo1VnCiC,0.392078947368,0.504723684211,0.278328684211,0.509837631579,-0.226395,0.117758684211,-0.210235526316,0.101003157895,0.0843684210526,0.0843684210526
without_workers,q_0.800,leave_one_target,rPc6DW4iMge,0.304980392157,0.425725490196,0.230990196078,0.433498823529,-0.194735294118,0.128518431373,-0.175118235294,0.106088823529,0.0991176470588,0.0991176470588
without_workers,q_0.800,leave_one_target,uNb9QFRL6hY,0.25147516835,0.531477272727,0.237479840067,0.505996632997,-0.29399743266,0.254521464646,-0.219631523569,0.173166540404,0.19587962963,0.19587962963
without_workers,q_0.800,leave_one_target,wc2JMjhGNzB,0.357731481481,0.455509259259,0.320523148148,0.526417592593,-0.134986111111,0.168686111111,-0.122874537037,0.157103703704,0.0799305555556,0.0799305555556
without_workers,q_0.800,leave_one_target,yqstnuAEVhm,0.247228835979,0.517830687831,0.230090608466,0.496188756614,-0.287740079365,0.248959920635,-0.216658333333,0.171709259259,0.182420634921,0.182420634921
without_workers,q_0.800,one_source_image,7y3sRwLe3Va,0.356929824561,0.859649122807,0.266010025063,0.636426065163,-0.593639097744,0.279496240602,-0.496204260652,0.190062656642,0.299824561404,0.299824561404
without_workers,q_0.800,one_source_image,B6ByNegPMKs,0.0830701754386,0.476403508772,0.198917293233,0.556992481203,-0.277486215539,0.473922305764,-0.203780701754,0.375993734336,0.265350877193,0.265350877193
without_workers,q_0.800,one_source_image,S9hNv5qa7GM,0.0716666666667,0.773333333333,0.212106666667,0.665296666667,-0.561226666667,0.59363,-0.422116666667,0.48006,0.384166666667,0.384166666667
without_workers,q_0.800,one_source_image,UwV83HsGsw3,0.200925925926,0.56837037037,0.25407723064,0.562269570707,-0.314293139731,0.361343644781,-0.239361742424,0.281590488215,0.256064814815,0.256064814815
without_workers,q_0.800,one_source_image,b8cTxDM8gDG,0.183947368421,0.811842105263,0.202485380117,0.649908625731,-0.609356725146,0.46596125731,-0.482284356725,0.29870248538,0.397368421053,0.397368421053
without_workers,q_0.800,one_source_image,q9vSo1VnCiC,0.448657894737,0.555763157895,0.306390749601,0.537092503987,-0.249372408293,0.0884346092504,-0.237856060606,0.0756905901116,0.0843684210526,0.0843684210526
without_workers,q_0.800,one_source_image,rPc6DW4iMge,0.372215686275,0.491098039216,0.314239651416,0.51674291939,-0.1768583878,0.144527233115,-0.166147276688,0.130743572985,0.0991176470588,0.0991176470588
without_workers,q_0.800,one_source_image,uNb9QFRL6hY,0.302781986532,0.590686026936,0.288661062378,0.55678667154,-0.302024964558,0.254004685008,-0.25216341042,0.206038953128,0.19587962963,0.19587962963
without_workers,q_0.800,one_source_image,wc2JMjhGNzB,0.381944444444,0.483148148148,0.330350241546,0.52861865942,-0.152797906602,0.146674214976,-0.142910628019,0.137202596618,0.0799305555556,0.0799305555556
without_workers,q_0.800,one_source_image,yqstnuAEVhm,0.334510582011,0.597632275132,0.294820044297,0.553107235142,-0.302812230835,0.218596653132,-0.258147532915,0.169822351421,0.182420634921,0.182420634921
without_workers,q_0.850,leave_one_target,7y3sRwLe3Va,0.297236842105,0.779912280702,0.241542982456,0.606728947368,-0.538369298246,0.309492105263,-0.427355263158,0.172957894737,0.299824561404,0.299824561404
without_workers,q_0.850,leave_one_target,B6ByNegPMKs,0.0420175438596,0.450350877193,0.175130701754,0.500101754386,-0.275220175439,0.458084210526,-0.197546491228,0.36189122807,0.265350877193,0.265350877193
without_workers,q_0.850,leave_one_target,S9hNv5qa7GM,0.0716666666667,0.773333333333,0.214163333333,0.667566666667,-0.55917,0.5959,-0.421706666667,0.484373333333,0.384166666667,0.384166666667
without_workers,q_0.850,leave_one_target,UwV83HsGsw3,0.120981481481,0.506703703704,0.154902222222,0.486592777778,-0.351801481481,0.365611296296,-0.238085555556,0.239966111111,0.264490740741,0.264490740741
without_workers,q_0.850,leave_one_target,b8cTxDM8gDG,0.190263157895,0.845263157895,0.209320175439,0.662843567251,-0.635942982456,0.472580409357,-0.504301900585,0.312876461988,0.401842105263,0.401842105263
without_workers,q_0.850,leave_one_target,q9vSo1VnCiC,0.392078947368,0.504723684211,0.278181315789,0.511451842105,-0.226542368421,0.119372894737,-0.210698157895,0.102922105263,0.0843684210526,0.0843684210526
without_workers,q_0.850,leave_one_target,rPc6DW4iMge,0.304980392157,0.425725490196,0.229564705882,0.433802156863,-0.196160784314,0.128821764706,-0.17659745098,0.106336470588,0.0991176470588,0.0991176470588
without_workers,q_0.850,leave_one_target,uNb9QFRL6hY,0.245774410774,0.524074074074,0.23211952862,0.501108249158,-0.291954545455,0.255333838384,-0.220167845118,0.175896969697,0.19650462963,0.19650462963
without_workers,q_0.850,leave_one_target,wc2JMjhGNzB,0.357731481481,0.455509259259,0.321540277778,0.529693981481,-0.133968981481,0.1719625,-0.122072222222,0.160588888889,0.0799305555556,0.0799305555556
without_workers,q_0.850,leave_one_target,yqstnuAEVhm,0.244927248677,0.516382275132,0.232661904762,0.501312830688,-0.28372037037,0.256385582011,-0.213465608466,0.178717195767,0.184404761905,0.184404761905
without_workers,q_0.850,one_source_image,7y3sRwLe3Va,0.356929824561,0.859649122807,0.265090225564,0.636994987469,-0.594558897243,0.280065162907,-0.497310776942,0.19040726817,0.299824561404,0.299824561404
without_workers,q_0.850,one_source_image,B6ByNegPMKs,0.0830701754386,0.476403508772,0.198944862155,0.558157894737,-0.277458646617,0.475087719298,-0.20413283208,0.377412280702,0.265350877193,0.265350877193
without_workers,q_0.850,one_source_image,S9hNv5qa7GM,0.0716666666667,0.773333333333,0.214163333333,0.667566666667,-0.55917,0.5959,-0.421706666667,0.484373333333,0.384166666667,0.384166666667
without_workers,q_0.850,one_source_image,UwV83HsGsw3,0.198,0.580537037037,0.250474537037,0.565752314815,-0.3300625,0.367752314815,-0.250461069024,0.284865319865,0.264490740741,0.264490740741
without_workers,q_0.850,one_source_image,b8cTxDM8gDG,0.190263157895,0.845263157895,0.209320175439,0.662843567251,-0.635942982456,0.472580409357,-0.504301900585,0.312876461988,0.401842105263,0.401842105263
without_workers,q_0.850,one_source_image,q9vSo1VnCiC,0.448657894737,0.555763157895,0.306001594896,0.538156299841,-0.249761562998,0.0894984051037,-0.238322169059,0.0767803030303,0.0843684210526,0.0843684210526
without_workers,q_0.850,one_source_image,rPc6DW4iMge,0.372215686275,0.491098039216,0.313276688453,0.51702832244,-0.177821350763,0.144812636166,-0.167179084967,0.131016339869,0.0991176470588,0.0991176470588
without_workers,q_0.850,one_source_image,uNb9QFRL6hY,0.296094276094,0.583686868687,0.286623416179,0.556187865497,-0.297063452508,0.260093589403,-0.247748094985,0.212230473596,0.19650462963,0.19650462963
without_workers,q_0.850,one_source_image,wc2JMjhGNzB,0.381944444444,0.483148148148,0.331311896135,0.531145833333,-0.151836252013,0.149201388889,-0.142065217391,0.139791666667,0.0799305555556,0.0799305555556
without_workers,q_0.850,one_source_image,yqstnuAEVhm,0.331296296296,0.595251322751,0.295795496493,0.556404577335,-0.299455826258,0.225108281039,-0.255486034207,0.176792481851,0.184404761905,0.184404761905
without_workers,q_0.900,leave_one_target,7y3sRwLe3Va,0.283552631579,0.771447368421,0.226814912281,0.605706140351,-0.54463245614,0.322153508772,-0.43105,0.187487719298,0.300263157895,0.300263157895
without_workers,q_0.900,leave_one_target,B6ByNegPMKs,0.0420175438596,0.450350877193,0.172831578947,0.514674561404,-0.277519298246,0.472657017544,-0.20301754386,0.378507017544,0.265350877193,0.265350877193
without_workers,q_0.900,leave_one_target,S9hNv5qa7GM,0.0716666666667,0.773333333333,0.215176666667,0.682053333333,-0.558156666667,0.610386666667,-0.42785,0.50388,0.384166666667,0.384166666667
without_workers,q_0.900,leave_one_target,UwV83HsGsw3,0.117898148148,0.565601851852,0.173055,0.543500185185,-0.392546851852,0.425602037037,-0.295452037037,0.319753888889,0.325046296296,0.325046296296
without_workers,q_0.900,leave_one_target,b8cTxDM8gDG,0.0278947368421,0.997894736842,0.0888523391813,0.769685672515,-0.909042397661,0.741790935673,-0.670657894737,0.584163011696,0.679473684211,0.679473684211
without_workers,q_0.900,leave_one_target,q9vSo1VnCiC,0.389618421053,0.507855263158,0.266164736842,0.537639473684,-0.241690526316,0.148021052632,-0.224936578947,0.130481842105,0.0873684210526,0.0873684210526
without_workers,q_0.900,leave_one_target,rPc6DW4iMge,0.304980392157,0.425725490196,0.226491372549,0.437408823529,-0.199234117647,0.132428431373,-0.180046078431,0.110263333333,0.0991176470588,0.0991176470588
without_workers,q_0.900,leave_one_target,uNb9QFRL6hY,0.231984427609,0.509187710438,0.221124200337,0.511076978114,-0.288063510101,0.279092550505,-0.225152272727,0.203273526936,0.199976851852,0.199976851852
without_workers,q_0.900,leave_one_target,wc2JMjhGNzB,0.357731481481,0.455509259259,0.324919907407,0.538895833333,-0.130589351852,0.181164351852,-0.118886574074,0.169834259259,0.0799305555556,0.0799305555556
without_workers,q_0.900,leave_one_target,yqstnuAEVhm,0.245998677249,0.515747354497,0.22255026455,0.517516005291,-0.293197089947,0.271517328042,-0.225813624339,0.195070238095,0.183452380952,0.183452380952
without_workers,q_0.900,one_source_image,7y3sRwLe3Va,0.347807017544,0.842280701754,0.251604010025,0.64222556391,-0.590676691729,0.294418546366,-0.499587719298,0.203932330827,0.300263157895,0.300263157895
without_workers,q_0.900,one_source_image,B6ByNegPMKs,0.0830701754386,0.476403508772,0.199192982456,0.581012531328,-0.277210526316,0.49794235589,-0.209657894737,0.403352130326,0.265350877193,0.265350877193
without_workers,q_0.900,one_source_image,S9hNv5qa7GM,0.0716666666667,0.773333333333,0.215176666667,0.682053333333,-0.558156666667,0.610386666667,-0.42785,0.50388,0.384166666667,0.384166666667
without_workers,q_0.900,one_source_image,UwV83HsGsw3,0.1825,0.65837037037,0.241688762626,0.617210648148,-0.416681607744,0.434710648148,-0.328960858586,0.350957070707,0.325046296296,0.325046296296
without_workers,q_0.900,one_source_image,b8cTxDM8gDG,0.0278947368421,0.997894736842,0.0888523391813,0.769685672515,-0.909042397661,0.741790935673,-0.670657894737,0.584163011696,0.679473684211,0.679473684211
without_workers,q_0.900,one_source_image,q9vSo1VnCiC,0.447105263158,0.559157894737,0.298735247209,0.560098883573,-0.260422647528,0.112993620415,-0.248659090909,0.0990837320574,0.0873684210526,0.0873684210526
without_workers,q_0.900,one_source_image,rPc6DW4iMge,0.372215686275,0.491098039216,0.305881263617,0.527467320261,-0.185216775599,0.155251633987,-0.17514335512,0.141532897603,0.0991176470588,0.0991176470588
without_workers,q_0.900,one_source_image,uNb9QFRL6hY,0.290088383838,0.579204545455,0.281296905458,0.571940180312,-0.297907639996,0.281851796474,-0.252040636629,0.235530192274,0.199976851852,0.199976851852
without_workers,q_0.900,one_source_image,wc2JMjhGNzB,0.381944444444,0.483148148148,0.328891908213,0.548514492754,-0.154256239936,0.166570048309,-0.144913949275,0.157223731884,0.0799305555556,0.0799305555556
without_workers,q_0.900,one_source_image,yqstnuAEVhm,0.331931216931,0.594722222222,0.288545588778,0.5655786268,-0.306176633444,0.233647409868,-0.264496431648,0.186378122308,0.183452380952,0.183452380952
without_workers,q_0.925,leave_one_target,7y3sRwLe3Va,0.283552631579,0.771447368421,0.214243859649,0.62199122807,-0.557203508772,0.338438596491,-0.448976315789,0.205205263158,0.300263157895,0.300263157895
without_workers,q_0.925,leave_one_target,B6ByNegPMKs,0.0420175438596,0.450350877193,0.169433333333,0.530531578947,-0.28091754386,0.488514035088,-0.210826315789,0.396339473684,0.265350877193,0.265350877193
without_workers,q_0.925,leave_one_target,S9hNv5qa7GM,0.113333333333,0.819666666667,0.201113333333,0.695653333333,-0.618553333333,0.58232,-0.49172,0.474893333333,0.3865,0.3865
without_workers,q_0.925,leave_one_target,UwV83HsGsw3,0.0489722222222,0.642101851852,0.0814561111111,0.563531111111,-0.560645740741,0.514558888889,-0.392596666667,0.383016296296,0.463240740741,0.463240740741
without_workers,q_0.925,leave_one_target,b8cTxDM8gDG,0.197368421053,1,0.220826023392,0.746078216374,-0.779173976608,0.548709795322,-0.625804093567,0.41331871345,0.434605263158,0.434605263158
without_workers,q_0.925,leave_one_target,q9vSo1VnCiC,0.315552631579,0.564052631579,0.220872894737,0.555290263158,-0.343179736842,0.239737631579,-0.283418421053,0.175208684211,0.154736842105,0.154736842105
without_workers,q_0.925,leave_one_target,rPc6DW4iMge,0.304980392157,0.425725490196,0.201699607843,0.460297254902,-0.224025882353,0.155316862745,-0.205189607843,0.132970784314,0.0991176470588,0.0991176470588
without_workers,q_0.925,leave_one_target,uNb9QFRL6hY,0.216180555556,0.524324494949,0.189960816498,0.541558712121,-0.334363678451,0.325378156566,-0.262313257576,0.237968265993,0.219375,0.219375
without_workers,q_0.925,leave_one_target,wc2JMjhGNzB,0.144212962963,0.566921296296,0.194828703704,0.583807407407,-0.372092592593,0.439594444444,-0.28333287037,0.346571296296,0.272777777778,0.272777777778
without_workers,q_0.925,leave_one_target,yqstnuAEVhm,0.209186507937,0.592162698413,0.199107936508,0.566923677249,-0.393054761905,0.357737169312,-0.299449470899,0.250267592593,0.260634920635,0.260634920635
without_workers,q_0.925,one_source_image,7y3sRwLe3Va,0.347807017544,0.842280701754,0.242047619048,0.652285714286,-0.600233082707,0.304478696742,-0.513174185464,0.216533834586,0.300263157895,0.300263157895
without_workers,q_0.925,one_source_image,B6ByNegPMKs,0.0830701754386,0.476403508772,0.190568922306,0.5934160401,-0.285834586466,0.510345864662,-0.221605263158,0.419018796992,0.265350877193,0.265350877193
without_workers,q_0.925,one_source_image,S9hNv5qa7GM,0.113333333333,0.819666666667,0.201113333333,0.695653333333,-0.618553333333,0.58232,-0.49172,0.474893333333,0.3865,0.3865
without_workers,q_0.925,one_source_image,UwV83HsGsw3,0.0954814814815,0.690018518519,0.162023358586,0.66240530303,-0.527995159933,0.566923821549,-0.429226430976,0.466512205387,0.463240740741,0.463240740741
without_workers,q_0.925,one_source_image,b8cTxDM8gDG,0.197368421053,1,0.220826023392,0.746078216374,-0.779173976608,0.548709795322,-0.625804093567,0.41331871345,0.434605263158,0.434605263158
without_workers,q_0.925,one_source_image,q9vSo1VnCiC,0.407947368421,0.640394736842,0.270944178628,0.594818181818,-0.369450558214,0.186870813397,-0.332647129187,0.144410685805,0.154736842105,0.154736842105
without_workers,q_0.925,one_source_image,rPc6DW4iMge,0.372215686275,0.491098039216,0.281435729847,0.546111111111,-0.209662309368,0.173895424837,-0.200266230937,0.159812854031,0.0991176470588,0.0991176470588
without_workers,q_0.925,one_source_image,uNb9QFRL6hY,0.27593013468,0.596393097643,0.251976730019,0.59952789961,-0.344416367624,0.32359776493,-0.294665847067,0.272312876573,0.219375,0.219375
without_workers,q_0.925,one_source_image,wc2JMjhGNzB,0.174583333333,0.642453703704,0.227213164251,0.626805555556,-0.415240539452,0.452222222222,-0.318514995974,0.361244464573,0.272777777778,0.272777777778
without_workers,q_0.925,one_source_image,yqstnuAEVhm,0.283492063492,0.667526455026,0.248351790329,0.616027131783,-0.419174664698,0.332535068291,-0.358451765719,0.267855297158,0.260634920635,0.260634920635
without_workers,q_0.950,leave_one_target,7y3sRwLe3Va,0.29399122807,0.786184210526,0.217513157895,0.633512280702,-0.568671052632,0.339521052632,-0.472604385965,0.212721052632,0.305701754386,0.305701754386
without_workers,q_0.950,leave_one_target,B6ByNegPMKs,0.00671052631579,0.506666666667,0.115939473684,0.539884210526,-0.390727192982,0.533173684211,-0.277915789474,0.405186842105,0.353771929825,0.353771929825
without_workers,q_0.950,leave_one_target,S9hNv5qa7GM,0.141,0.867333333333,0.199283333333,0.711396666667,-0.66805,0.570396666667,-0.542853333333,0.464666666667,0.3965,0.3965
without_workers,q_0.950,leave_one_target,UwV83HsGsw3,0.092962962963,0.546462962963,0.122220740741,0.573607222222,-0.424242222222,0.480644259259,-0.336583333333,0.377186666667,0.347916666667,0.347916666667
without_workers,q_0.950,leave_one_target,b8cTxDM8gDG,0.0589473684211,1,0.104667397661,0.76225877193,-0.895332602339,0.703311403509,-0.666736111111,0.533552631579,0.632105263158,0.632105263158
without_workers,q_0.950,leave_one_target,q9vSo1VnCiC,0.284460526316,0.565289473684,0.210126315789,0.553354473684,-0.355163157895,0.268893947368,-0.286684473684,0.194034210526,0.174,0.174
without_workers,q_0.950,leave_one_target,rPc6DW4iMge,0.198764705882,0.446901960784,0.139493921569,0.469292352941,-0.307408039216,0.270527647059,-0.240791568627,0.193751960784,0.166029411765,0.166029411765
without_workers,q_0.950,leave_one_target,uNb9QFRL6hY,0.150176767677,0.575679713805,0.151057954545,0.544806944444,-0.424621759259,0.394630176768,-0.308938762626,0.278360816498,0.296550925926,0.296550925926
without_workers,q_0.950,leave_one_target,wc2JMjhGNzB,0.200324074074,0.617222222222,0.186458333333,0.601198148148,-0.430763888889,0.400874074074,-0.330272685185,0.305685185185,0.251319444444,0.251319444444
without_workers,q_0.950,leave_one_target,yqstnuAEVhm,0.219768518519,0.597215608466,0.204316931217,0.586654100529,-0.392898677249,0.366885582011,-0.307983597884,0.260267195767,0.258015873016,0.258015873016
without_workers,q_0.950,one_source_image,7y3sRwLe3Va,0.354122807018,0.866315789474,0.245959899749,0.655832080201,-0.620355889724,0.301709273183,-0.530315789474,0.217766917293,0.305701754386,0.305701754386
without_workers,q_0.950,one_source_image,B6ByNegPMKs,0.0279824561404,0.535614035088,0.152523809524,0.608972431078,-0.383090225564,0.580989974937,-0.286912280702,0.45626566416,0.353771929825,0.353771929825
without_workers,q_0.950,one_source_image,S9hNv5qa7GM,0.141,0.867333333333,0.199283333333,0.711396666667,-0.66805,0.570396666667,-0.542853333333,0.464666666667,0.3965,0.3965
without_workers,q_0.950,one_source_image,UwV83HsGsw3,0.147074074074,0.630722222222,0.202449494949,0.634275042088,-0.428272727273,0.487200968013,-0.352103956229,0.409791245791,0.347916666667,0.347916666667
without_workers,q_0.950,one_source_image,b8cTxDM8gDG,0.0589473684211,1,0.104667397661,0.76225877193,-0.895332602339,0.703311403509,-0.666736111111,0.533552631579,0.632105263158,0.632105263158
without_workers,q_0.950,one_source_image,q9vSo1VnCiC,0.364342105263,0.627736842105,0.26244338118,0.589819776715,-0.365293460925,0.225477671451,-0.319931020734,0.168390749601,0.174,0.174
without_workers,q_0.950,one_source_image,rPc6DW4iMge,0.273039215686,0.521333333333,0.236100217865,0.562371459695,-0.285233115468,0.289332244009,-0.247190849673,0.243493028322,0.166029411765,0.166029411765
without_workers,q_0.950,one_source_image,uNb9QFRL6hY,0.208771043771,0.641313131313,0.216285940546,0.615435550682,-0.425027190767,0.406664506911,-0.353004607478,0.336722211147,0.296550925926,0.296550925926
without_workers,q_0.950,one_source_image,wc2JMjhGNzB,0.253425925926,0.67,0.236681763285,0.627151268116,-0.433318236715,0.37372534219,-0.352493961353,0.289758454106,0.251319444444,0.251319444444
without_workers,q_0.950,one_source_image,yqstnuAEVhm,0.292380952381,0.669695767196,0.24630952381,0.62357696567,-0.423386243386,0.331196013289,-0.367400024609,0.270631998277,0.258015873016,0.258015873016
without_workers,q_0.975,leave_one_target,7y3sRwLe3Va,0.236403508772,0.863640350877,0.150278070175,0.770328947368,-0.713362280702,0.533925438596,-0.637772807018,0.380214912281,0.411666666667,0.411666666667
without_workers,q_0.975,leave_one_target,B6ByNegPMKs,0,0.721315789474,0.0186798245614,0.7346,-0.702635964912,0.7346,-0.621455263158,0.675400877193,0.643070175439,0.643070175439
without_workers,q_0.975,leave_one_target,S9hNv5qa7GM,0.054,0.999,0.156056666667,0.833886666667,-0.842943333333,0.779886666667,-0.725323333333,0.683416666667,0.505833333333,0.505833333333
without_workers,q_0.975,leave_one_target,UwV83HsGsw3,0.130472222222,0.585194444444,0.120638703704,0.706218703704,-0.464555740741,0.575746481481,-0.413061851852,0.501157777778,0.334861111111,0.334861111111
without_workers,q_0.975,leave_one_target,b8cTxDM8gDG,0,0.997368421053,0.0429678362573,0.851352339181,-0.954400584795,0.851352339181,-0.767156432749,0.724305555556,0.742105263158,0.742105263158
without_workers,q_0.975,leave_one_target,q9vSo1VnCiC,0.174592105263,0.682342105263,0.129012631579,0.693013684211,-0.553329473684,0.518421578947,-0.484102894737,0.422964473684,0.325052631579,0.325052631579
without_workers,q_0.975,leave_one_target,rPc6DW4iMge,0.103754901961,0.563441176471,0.068647254902,0.603032156863,-0.494793921569,0.499277254902,-0.400978823529,0.372588235294,0.31431372549,0.31431372549
without_workers,q_0.975,leave_one_target,uNb9QFRL6hY,0.061914983165,0.68553030303,0.0651069444444,0.65163047138,-0.620423358586,0.589715488215,-0.475597053872,0.44754246633,0.474050925926,0.474050925926
without_workers,q_0.975,leave_one_target,wc2JMjhGNzB,0.152824074074,0.795,0.120780555556,0.740846759259,-0.674219444444,0.588022685185,-0.592116666667,0.459536111111,0.472708333333,0.472708333333
without_workers,q_0.975,leave_one_target,yqstnuAEVhm,0.0280555555556,0.775515873016,0.0502956349206,0.690682804233,-0.725220238095,0.662627248677,-0.540387698413,0.498514814815,0.540912698413,0.540912698413
without_workers,q_0.975,one_source_image,7y3sRwLe3Va,0.272456140351,0.975877192982,0.160761904762,0.78734085213,-0.815115288221,0.514884711779,-0.714461152882,0.432937343358,0.411666666667,0.411666666667
without_workers,q_0.975,one_source_image,B6ByNegPMKs,0,0.735263157895,0.0527994987469,0.777581453634,-0.682463659148,0.777581453634,-0.610927318296,0.71405764411,0.643070175439,0.643070175439
without_workers,q_0.975,one_source_image,S9hNv5qa7GM,0.054,0.999,0.156056666667,0.833886666667,-0.842943333333,0.779886666667,-0.725323333333,0.683416666667,0.505833333333,0.505833333333
without_workers,q_0.975,one_source_image,UwV83HsGsw3,0.162037037037,0.651425925926,0.164085648148,0.726820286195,-0.487340277778,0.564783249158,-0.434640993266,0.514799031987,0.334861111111,0.334861111111
