cohort,building,config,design,fold_id,source_n,target_n,budget,images,k_nodes,same_lower,same_upper,outside_lower,outside_upper,old_benefit_lower,old_benefit_upper,shared_target_benefit_lower,shared_target_benefit_upper,target_unknown_width,source_unknown_width,identified_number_pairs,identified_number_error_sum
with_workers,yqstnuAEVhm,q_0.900,leave_one_target,119,6,1,23,7,18,0.440046296296,0.648888888889,0.264083333333,0.529871296296,-0.384805555556,0.089825,-0.383351851852,0.0873444444444,0.0588888888889,0.206342592593,0,0
with_workers,yqstnuAEVhm,q_0.900,leave_one_target,123,6,1,23,7,18,0.139166666667,0.362546296296,0.151798148148,0.427259259259,-0.210748148148,0.288092592593,-0.185888888889,0.263181481481,0.104722222222,0.198703703704,0,0
with_workers,yqstnuAEVhm,q_0.900,leave_one_target,125,6,1,23,7,18,0.250972222222,0.478796296296,0.246418518519,0.541027777778,-0.232377777778,0.290055555556,-0.204078703704,0.261224074074,0.108888888889,0.198009259259,0,0
with_workers,yqstnuAEVhm,q_0.900,leave_one_target,126,6,1,23,7,18,0.0369444444444,0.238009259259,0.0918268518519,0.348087037037,-0.146182407407,0.311142592593,-0.130205555556,0.298232407407,0.0847222222222,0.202037037037,0,0
with_workers,yqstnuAEVhm,q_0.850,one_source_image,1,1,6,23,7,18,0.279490740741,0.46287037037,0.2796457795,0.590236864772,-0.18322459087,0.310746124031,-0.143320413437,0.246900301464,0.201481481481,0.0913888888889,0,0
with_workers,yqstnuAEVhm,q_0.850,one_source_image,2,1,6,23,7,18,0.33537037037,0.531805555556,0.268718776916,0.574035314384,-0.263086778639,0.238664944014,-0.235130275624,0.197154392765,0.198564814815,0.108888888889,0,0
with_workers,yqstnuAEVhm,q_0.850,one_source_image,4,1,6,23,7,18,0.283472222222,0.484583333333,0.276518087855,0.583112618432,-0.208065245478,0.29964039621,-0.16706287683,0.249982773471,0.199259259259,0.104722222222,0,0
with_workers,yqstnuAEVhm,q_0.850,one_source_image,8,1,6,23,7,18,0.50337962963,0.710833333333,0.26158161068,0.567795004307,-0.449251722653,0.064415374677,-0.372836993971,-0.00884689922481,0.207453703704,0.0555555555556,0,0
with_workers,yqstnuAEVhm,q_0.850,one_source_image,16,1,6,23,7,18,0.0913888888889,0.720462962963,0.306776485788,0.538170757967,-0.413686477175,0.446781869078,-0.402583979328,0.446743109388,0.101064814815,0.693888888889,0,0
with_workers,yqstnuAEVhm,q_0.850,one_source_image,32,1,6,23,7,18,0.389351851852,0.654027777778,0.26008290267,0.553809216193,-0.393944875108,0.164457364341,-0.363642334195,0.148641257537,0.185555555556,0.186944444444,0,0
with_workers,yqstnuAEVhm,q_0.850,leave_one_target,63,6,1,23,7,18,0.430833333333,0.638009259259,0.286002777778,0.511172222222,-0.352006481481,0.0803388888889,-0.350334259259,0.0800611111111,0.0588888888889,0.206898148148,0,0
with_workers,yqstnuAEVhm,q_0.850,one_source_image,64,1,6,23,7,18,0.45162037037,0.659212962963,0.2697125323,0.57597329888,-0.389500430663,0.12435292851,-0.313562661499,0.0501098191214,0.206898148148,0.0588888888889,0,0
with_workers,yqstnuAEVhm,q_0.850,leave_one_target,95,6,1,23,7,18,0.368611111111,0.627916666667,0.350371296296,0.649384259259,-0.27754537037,0.280773148148,-0.216744444444,0.218621296296,0.186944444444,0.185555555556,0,0
with_workers,yqstnuAEVhm,q_0.850,leave_one_target,111,6,1,23,7,18,0,0.543101851852,0.0113675925926,0.658325925926,-0.531734259259,0.658325925926,-0.222106481481,0.277189814815,0.693888888889,0.101064814815,0,0
with_workers,yqstnuAEVhm,q_0.850,leave_one_target,119,6,1,23,7,18,0.50337962963,0.710833333333,0.348915740741,0.573116666667,-0.361917592593,0.069737037037,-0.361917592593,0.069737037037,0.0555555555556,0.207453703704,0,0
with_workers,yqstnuAEVhm,q_0.850,leave_one_target,123,6,1,23,7,18,0.1475,0.373981481481,0.160883333333,0.401462962963,-0.213098148148,0.253962962963,-0.186032407407,0.22732962963,0.104722222222,0.199259259259,0,0
with_workers,yqstnuAEVhm,q_0.850,leave_one_target,125,6,1,23,7,18,0.259305555556,0.490231481481,0.263376851852,0.518472222222,-0.22685462963,0.259166666667,-0.196253703704,0.228624074074,0.108888888889,0.198564814815,0,0
with_workers,yqstnuAEVhm,q_0.850,leave_one_target,126,6,1,23,7,18,0.0398148148148,0.248333333333,0.097012962963,0.323876851852,-0.15132037037,0.284062037037,-0.13037037037,0.263716666667,0.0913888888889,0.201481481481,0,0
with_workers,yqstnuAEVhm,q_0.800,one_source_image,1,1,6,23,7,18,0.290555555556,0.471296296296,0.279976313523,0.590324074074,-0.191319982773,0.299768518519,-0.143479758829,0.229586563307,0.201481481481,0.0775,0,0
with_workers,yqstnuAEVhm,q_0.800,one_source_image,2,1,6,23,7,18,0.346574074074,0.541851851852,0.267488156761,0.571458871662,-0.27436369509,0.224884797588,-0.246961670973,0.183632644272,0.19625,0.108888888889,0,0
with_workers,yqstnuAEVhm,q_0.800,one_source_image,4,1,6,23,7,18,0.292824074074,0.492824074074,0.275472652885,0.580712747631,-0.217351421189,0.287888673557,-0.176551464255,0.238363479759,0.196944444444,0.104722222222,0,0
with_workers,yqstnuAEVhm,q_0.800,one_source_image,8,1,6,23,7,18,0.493009259259,0.698148148148,0.26104543497,0.565953919035,-0.437102713178,0.0729446597761,-0.361467484927,0.000949612403101,0.205138888889,0.0555555555556,0,0
with_workers,yqstnuAEVhm,q_0.800,one_source_image,16,1,6,23,7,18,0.0916666666667,0.726435185185,0.305690137812,0.535780577089,-0.420745047373,0.444113910422,-0.410706287683,0.444075150732,0.09875,0.693888888889,0,0
with_workers,yqstnuAEVhm,q_0.800,one_source_image,32,1,6,23,7,18,0.400324074074,0.663564814815,0.258878122308,0.551178940568,-0.404686692506,0.150854866494,-0.375614771748,0.135278854436,0.183240740741,0.186944444444,0,0
with_workers,yqstnuAEVhm,q_0.800,leave_one_target,63,6,1,23,7,18,0.420231481481,0.625324074074,0.28305,0.508166666667,-0.342274074074,0.0879351851852,-0.340578703704,0.0874259259259,0.0588888888889,0.204583333333,0,0
with_workers,yqstnuAEVhm,q_0.800,one_source_image,64,1,6,23,7,18,0.44125,0.646527777778,0.269207579673,0.574132213609,-0.377320198105,0.132882213609,-0.302161929371,0.0599063307494,0.204583333333,0.0588888888889,0,0
with_workers,yqstnuAEVhm,q_0.800,leave_one_target,95,6,1,23,7,18,0.379768518519,0.638287037037,0.352830555556,0.652217592593,-0.285456481481,0.272449074074,-0.224125,0.208812962963,0.186944444444,0.183240740741,0,0
with_workers,yqstnuAEVhm,q_0.800,leave_one_target,111,6,1,23,7,18,0,0.553472222222,0.0118138888889,0.660803703704,-0.541658333333,0.660803703704,-0.217025925926,0.273553703704,0.693888888889,0.09875,0,0
with_workers,yqstnuAEVhm,q_0.800,leave_one_target,119,6,1,23,7,18,0.493009259259,0.698148148148,0.345994444444,0.570111111111,-0.352153703704,0.0771018518519,-0.352153703704,0.0771018518519,0.0555555555556,0.205138888889,0,0
with_workers,yqstnuAEVhm,q_0.800,leave_one_target,123,6,1,23,7,18,0.155185185185,0.378518518519,0.161734259259,0.402282407407,-0.216784259259,0.247097222222,-0.189448148148,0.219901851852,0.104722222222,0.196944444444,0,0
with_workers,yqstnuAEVhm,q_0.800,leave_one_target,125,6,1,23,7,18,0.271296296296,0.500601851852,0.266109259259,0.521393518519,-0.234492592593,0.250097222222,-0.203589814815,0.219014814815,0.108888888889,0.19625,0,0
with_workers,yqstnuAEVhm,q_0.800,leave_one_target,126,6,1,23,7,18,0.0524537037037,0.253935185185,0.0811185185185,0.294622222222,-0.172816666667,0.242168518519,-0.162428703704,0.234086111111,0.0775,0.201481481481,0,0
with_workers,yqstnuAEVhm,ospa30_t6,one_source_image,1,1,6,23,7,18,0.132592592593,0.626203703704,0.240176571921,0.612940353144,-0.386027131783,0.480347760551,-0.352830534022,0.457003660637,0.181296296296,0.467222222222,0,0
with_workers,yqstnuAEVhm,ospa30_t6,one_source_image,2,1,6,23,7,18,0.253935185185,0.488240740741,0.220222868217,0.634344315245,-0.268017872524,0.38040913006,-0.231887381568,0.321622523686,0.240694444444,0.110833333333,0,0
with_workers,yqstnuAEVhm,ospa30_t6,one_source_image,4,1,6,23,7,18,0.245046296296,0.533796296296,0.219734065461,0.621086347976,-0.314062230835,0.37604005168,-0.280524332472,0.344768518519,0.225509259259,0.201944444444,0,0
with_workers,yqstnuAEVhm,ospa30_t6,one_source_image,8,1,6,23,7,18,0.508611111111,0.755925925926,0.202166236003,0.613489448751,-0.553759689922,0.10487833764,-0.482365417743,0.0120596468562,0.249351851852,0.0588888888889,1,2
with_workers,yqstnuAEVhm,ospa30_t6,one_source_image,16,1,6,23,7,18,0.176759259259,0.61662037037,0.23133290267,0.606777562446,-0.3852874677,0.430018303187,-0.354181739879,0.420073212748,0.187407407407,0.430555555556,0,0
with_workers,yqstnuAEVhm,ospa30_t6,one_source_image,32,1,6,23,7,18,0.277916666667,0.571805555556,0.214976313523,0.615350990525,-0.356829242033,0.337434323859,-0.323961024978,0.313963178295,0.224490740741,0.208055555556,0,0
with_workers,yqstnuAEVhm,ospa30_t6,leave_one_target,63,6,1,23,7,18,0.432592592593,0.679583333333,0.250510185185,0.55979537037,-0.429073148148,0.127202777778,-0.423615740741,0.122730555556,0.0775,0.24625,0,0
with_workers,yqstnuAEVhm,ospa30_t6,one_source_image,64,1,6,23,7,18,0.456064814815,0.703611111111,0.209782515073,0.620616925065,-0.493828596038,0.16455211025,-0.425615848407,0.0688232127476,0.24625,0.0775,1,2
with_workers,yqstnuAEVhm,ospa30_t6,leave_one_target,95,6,1,23,7,18,0.25587962963,0.551203703704,0.248898148148,0.626937962963,-0.302305555556,0.371058333333,-0.247580555556,0.306636111111,0.208055555556,0.224490740741,0,0
with_workers,yqstnuAEVhm,ospa30_t6,leave_one_target,111,6,1,23,7,18,0.0935648148148,0.525462962963,0.101333333333,0.638490740741,-0.42412962963,0.544925925926,-0.229925925926,0.321083333333,0.430555555556,0.187407407407,0,0
with_workers,yqstnuAEVhm,ospa30_t6,leave_one_target,119,6,1,23,7,18,0.506296296296,0.755925925926,0.311012962963,0.621777777778,-0.444912962963,0.115481481481,-0.443712037037,0.115203703704,0.0588888888889,0.249351851852,0,0
with_workers,yqstnuAEVhm,ospa30_t6,leave_one_target,123,6,1,23,7,18,0.186435185185,0.504583333333,0.189062962963,0.584212037037,-0.31552037037,0.397776851852,-0.232897222222,0.309682407407,0.201944444444,0.225509259259,0,0
with_workers,yqstnuAEVhm,ospa30_t6,leave_one_target,125,6,1,23,7,18,0.119722222222,0.381342592593,0.152307407407,0.473119444444,-0.229035185185,0.353397222222,-0.206047222222,0.329088888889,0.110833333333,0.240694444444,0,0
with_workers,yqstnuAEVhm,ospa30_t6,leave_one_target,126,6,1,23,7,18,0,0.409074074074,0.0148824074074,0.559051851852,-0.394191666667,0.559051851852,-0.267143518519,0.358206481481,0.467222222222,0.181296296296,0,0
without_workers,7y3sRwLe3Va,q_0.975,one_source_image,1,1,2,24,3,19,0.408684210526,0.999868421053,0.103872180451,0.819578947368,-0.895996240602,0.410894736842,-0.722830827068,0.24045112782,0.591184210526,0.0526315789474,0,0
without_workers,7y3sRwLe3Va,q_0.975,one_source_image,2,1,2,24,3,19,0.372763157895,0.963815789474,0.140819548872,0.808921052632,-0.822996240602,0.436157894737,-0.724116541353,0.360759398496,0.490394736842,0.254210526316,0,0
without_workers,7y3sRwLe3Va,q_0.975,leave_one_target,3,2,1,24,3,19,0,0.627236842105,0.00143421052632,0.839971052632,-0.625802631579,0.839971052632,-0.484247368421,0.488863157895,0.928157894737,0.153421052632,0,0
without_workers,7y3sRwLe3Va,q_0.975,one_source_image,4,1,2,24,3,19,0.0359210526316,0.963947368421,0.237593984962,0.733522556391,-0.726353383459,0.697601503759,-0.696436090226,0.697601503759,0.153421052632,0.928157894737,0,0
without_workers,7y3sRwLe3Va,q_0.975,leave_one_target,5,2,1,24,3,19,0.300526315789,0.963815789474,0.159805263158,0.716689473684,-0.804010526316,0.416163157895,-0.718797368421,0.306139473684,0.254210526316,0.490394736842,0,0
without_workers,7y3sRwLe3Va,q_0.975,leave_one_target,6,2,1,24,3,19,0.408684210526,0.999868421053,0.289594736842,0.754326315789,-0.710273684211,0.345642105263,-0.710273684211,0.345642105263,0.0526315789474,0.591184210526,0,0
without_workers,7y3sRwLe3Va,q_0.950,one_source_image,1,1,2,24,3,19,0.530921052632,0.963157894737,0.20322556391,0.692665413534,-0.759932330827,0.161744360902,-0.570552631579,-0.0134473684211,0.432236842105,0.0526315789474,0,0
without_workers,7y3sRwLe3Va,q_0.950,one_source_image,2,1,2,24,3,19,0.399078947368,0.804736842105,0.200255639098,0.674894736842,-0.604481203008,0.275815789474,-0.53322556391,0.199909774436,0.388947368421,0.139210526316,0,0
without_workers,7y3sRwLe3Va,q_0.950,leave_one_target,3,2,1,24,3,19,0.00789473684211,0.590657894737,0.0222210526316,0.689976315789,-0.568436842105,0.682081578947,-0.319373684211,0.345452631579,0.725263157895,0.0959210526316,0,0
without_workers,7y3sRwLe3Va,q_0.950,one_source_image,4,1,2,24,3,19,0.132368421053,0.831052631579,0.334398496241,0.599936090226,-0.496654135338,0.467567669173,-0.487169172932,0.466838345865,0.0959210526316,0.725263157895,0,0
without_workers,7y3sRwLe3Va,q_0.950,leave_one_target,5,2,1,24,3,19,0.343157894737,0.804736842105,0.271539473684,0.578963157895,-0.533197368421,0.235805263158,-0.494060526316,0.192034210526,0.139210526316,0.388947368421,0,0
without_workers,7y3sRwLe3Va,q_0.950,leave_one_target,6,2,1,24,3,19,0.530921052632,0.963157894737,0.358778947368,0.631597368421,-0.604378947368,0.100676315789,-0.604378947368,0.100676315789,0.0526315789474,0.432236842105,0,0
without_workers,7y3sRwLe3Va,q_0.925,one_source_image,1,1,2,24,3,19,0.521052631579,0.945131578947,0.209360902256,0.696533834586,-0.735770676692,0.175481203008,-0.543755639098,-0.00512781954887,0.424078947368,0.0526315789474,0,0
without_workers,7y3sRwLe3Va,q_0.925,one_source_image,2,1,2,24,3,19,0.389605263158,0.768684210526,0.191936090226,0.671481203008,-0.576748120301,0.28187593985,-0.515067669173,0.19865037594,0.388947368421,0.122894736842,0,0
without_workers,7y3sRwLe3Va,q_0.925,leave_one_target,3,2,1,24,3,19,0.00802631578947,0.600526315789,0.0277868421053,0.701676315789,-0.572739473684,0.69365,-0.282718421053,0.333563157895,0.725263157895,0.0877631578947,0,0
without_workers,7y3sRwLe3Va,q_0.925,one_source_image,4,1,2,24,3,19,0.132763157895,0.813026315789,0.324845864662,0.588842105263,-0.488180451128,0.456078947368,-0.48069924812,0.456078947368,0.0877631578947,0.725263157895,0,0
without_workers,7y3sRwLe3Va,q_0.925,leave_one_target,5,2,1,24,3,19,0.321578947368,0.768684210526,0.279336842105,0.566963157895,-0.489347368421,0.245384210526,-0.454686842105,0.205771052632,0.122894736842,0.388947368421,0,0
without_workers,7y3sRwLe3Va,q_0.925,leave_one_target,6,2,1,24,3,19,0.521052631579,0.945131578947,0.335607894737,0.597334210526,-0.609523684211,0.0762815789474,-0.609523684211,0.0762815789474,0.0526315789474,0.424078947368,0,0
without_workers,7y3sRwLe3Va,q_0.900,one_source_image,1,1,2,24,3,19,0.521052631579,0.945131578947,0.219902255639,0.691819548872,-0.725229323308,0.170766917293,-0.524266917293,-0.0146729323308,0.424078947368,0.0526315789474,0,0
without_workers,7y3sRwLe3Va,q_0.900,one_source_image,2,1,2,24,3,19,0.389605263158,0.768684210526,0.197627819549,0.660176691729,-0.571056390977,0.270571428571,-0.506571428571,0.184552631579,0.388947368421,0.122894736842,0,0
without_workers,7y3sRwLe3Va,q_0.900,leave_one_target,3,2,1,24,3,19,0.00802631578947,0.600526315789,0.0286342105263,0.6923,-0.571892105263,0.684273684211,-0.267307894737,0.318642105263,0.725263157895,0.0877631578947,0,0
without_workers,7y3sRwLe3Va,q_0.900,one_source_image,4,1,2,24,3,19,0.132763157895,0.813026315789,0.337281954887,0.574680451128,-0.475744360902,0.441917293233,-0.46792481203,0.441917293233,0.0877631578947,0.725263157895,0,0
without_workers,7y3sRwLe3Va,q_0.900,leave_one_target,5,2,1,24,3,19,0.321578947368,0.768684210526,0.298647368421,0.550397368421,-0.470036842105,0.228818421053,-0.433873684211,0.190452631579,0.122894736842,0.388947368421,0,0
without_workers,7y3sRwLe3Va,q_0.900,leave_one_target,6,2,1,24,3,19,0.521052631579,0.945131578947,0.353163157895,0.574421052632,-0.591968421053,0.0533684210526,-0.591968421053,0.0533684210526,0.0526315789474,0.424078947368,0,0
without_workers,7y3sRwLe3Va,q_0.850,one_source_image,1,1,2,24,3,19,0.534736842105,0.958157894737,0.241379699248,0.699308270677,-0.716778195489,0.164571428571,-0.502443609023,-0.0293421052632,0.423421052632,0.0526315789474,0,0
without_workers,7y3sRwLe3Va,q_0.850,one_source_image,2,1,2,24,3,19,0.403289473684,0.794736842105,0.198684210526,0.643093984962,-0.596052631579,0.239804511278,-0.526620300752,0.164744360902,0.388947368421,0.121578947368,0,0
without_workers,7y3sRwLe3Va,q_0.850,leave_one_target,3,2,1,24,3,19,0.00802631578947,0.586842105263,0.0316868421053,0.689242105263,-0.555155263158,0.681215789474,-0.258057894737,0.30895,0.725263157895,0.0871052631579,0,0
without_workers,7y3sRwLe3Va,q_0.850,one_source_image,4,1,2,24,3,19,0.132763157895,0.826052631579,0.355206766917,0.568582706767,-0.470845864662,0.435819548872,-0.462868421053,0.435819548872,0.0871052631579,0.725263157895,0,0
without_workers,7y3sRwLe3Va,q_0.850,leave_one_target,5,2,1,24,3,19,0.348947368421,0.794736842105,0.342510526316,0.577513157895,-0.452226315789,0.228565789474,-0.416281578947,0.191228947368,0.121578947368,0.388947368421,0,0
without_workers,7y3sRwLe3Va,q_0.850,leave_one_target,6,2,1,24,3,19,0.534736842105,0.958157894737,0.350431578947,0.553431578947,-0.607726315789,0.0186947368421,-0.607726315789,0.0186947368421,0.0526315789474,0.423421052632,0,0
without_workers,7y3sRwLe3Va,q_0.800,one_source_image,1,1,2,24,3,19,0.534736842105,0.958157894737,0.243578947368,0.700187969925,-0.714578947368,0.16545112782,-0.499184210526,-0.0286842105263,0.423421052632,0.0526315789474,0,0
without_workers,7y3sRwLe3Va,q_0.800,one_source_image,2,1,2,24,3,19,0.403289473684,0.794736842105,0.198642857143,0.64134962406,-0.596093984962,0.238060150376,-0.527142857143,0.163894736842,0.388947368421,0.121578947368,0,0
without_workers,7y3sRwLe3Va,q_0.800,leave_one_target,3,2,1,24,3,19,0.00802631578947,0.586842105263,0.0321157894737,0.690857894737,-0.554726315789,0.682831578947,-0.256752631579,0.308802631579,0.725263157895,0.0871052631579,0,0
without_workers,7y3sRwLe3Va,q_0.800,one_source_image,4,1,2,24,3,19,0.132763157895,0.826052631579,0.355808270677,0.567740601504,-0.470244360902,0.434977443609,-0.462285714286,0.434977443609,0.0871052631579,0.725263157895,0,0
without_workers,7y3sRwLe3Va,q_0.800,leave_one_target,5,2,1,24,3,19,0.348947368421,0.794736842105,0.345113157895,0.578568421053,-0.449623684211,0.229621052632,-0.413102631579,0.191936842105,0.121578947368,0.388947368421,0,0
without_workers,7y3sRwLe3Va,q_0.800,leave_one_target,6,2,1,24,3,19,0.534736842105,0.958157894737,0.349376315789,0.550136842105,-0.608781578947,0.0154,-0.608781578947,0.0154,0.0526315789474,0.423421052632,0,0
without_workers,7y3sRwLe3Va,ospa30_t6,one_source_image,1,1,2,24,3,19,0.506578947368,0.934342105263,0.155240601504,0.678432330827,-0.779101503759,0.171853383459,-0.631432330827,0.0178872180451,0.427763157895,0.0526315789474,0,0
without_workers,7y3sRwLe3Va,ospa30_t6,one_source_image,2,1,2,24,3,19,0.371447368421,0.761052631579,0.210627819549,0.732620300752,-0.55042481203,0.361172932331,-0.462093984962,0.245417293233,0.390526315789,0.127105263158,0,0
without_workers,7y3sRwLe3Va,ospa30_t6,leave_one_target,3,2,1,24,3,19,0.0198684210526,0.627236842105,0.0148710526316,0.712723684211,-0.612365789474,0.692855263158,-0.372902631579,0.386510526316,0.728421052632,0.0898684210526,0,0
without_workers,7y3sRwLe3Va,ospa30_t6,one_source_image,4,1,2,24,3,19,0.135131578947,0.825394736842,0.306281954887,0.616864661654,-0.519112781955,0.481733082707,-0.509327067669,0.481733082707,0.0898684210526,0.728421052632,0,0
without_workers,7y3sRwLe3Va,ospa30_t6,leave_one_target,5,2,1,24,3,19,0.283947368421,0.734868421053,0.179831578947,0.508126315789,-0.555036842105,0.224178947368,-0.527452631579,0.187557894737,0.127105263158,0.390526315789,0,0
without_workers,7y3sRwLe3Va,ospa30_t6,leave_one_target,6,2,1,24,3,19,0.506578947368,0.934342105263,0.387492105263,0.701923684211,-0.54685,0.195344736842,-0.54685,0.195344736842,0.0526315789474,0.427763157895,0,0
without_workers,B6ByNegPMKs,q_0.975,one_source_image,1,1,2,24,3,19,0,0.704078947368,0.0378947368421,0.803842105263,-0.666184210526,0.803842105263,-0.593067669173,0.70007518797,0.708684210526,0.511842105263,0,0
without_workers,B6ByNegPMKs,q_0.975,one_source_image,2,1,2,24,3,19,0,0.79,0.0712105263158,0.733992481203,-0.718789473684,0.733992481203,-0.658496240602,0.72984962406,0.544342105263,0.840526315789,0,0
without_workers,B6ByNegPMKs,q_0.975,leave_one_target,3,2,1,24,3,19,0,0.676973684211,0.0146552631579,0.692010526316,-0.662318421053,0.692010526316,-0.627021052632,0.681171052632,0.576842105263,0.676184210526,0,0
without_workers,B6ByNegPMKs,q_0.975,one_source_image,4,1,2,24,3,19,0,0.711710526316,0.0492932330827,0.794909774436,-0.662417293233,0.794909774436,-0.581218045113,0.712248120301,0.676184210526,0.576842105263,0,0
without_workers,B6ByNegPMKs,q_0.975,leave_one_target,5,2,1,24,3,19,0,0.79,0.00297631578947,0.823955263158,-0.787023684211,0.823955263158,-0.657576315789,0.683376315789,0.840526315789,0.544342105263,0,0
without_workers,B6ByNegPMKs,q_0.975,leave_one_target,6,2,1,24,3,19,0,0.696973684211,0.0384078947368,0.687834210526,-0.658565789474,0.687834210526,-0.579768421053,0.661655263158,0.511842105263,0.708684210526,0,0
without_workers,B6ByNegPMKs,q_0.950,one_source_image,1,1,2,24,3,19,0.0405263157895,0.570657894737,0.151883458647,0.621763157895,-0.41877443609,0.581236842105,-0.29907518797,0.454522556391,0.369473684211,0.322368421053,0,0
without_workers,B6ByNegPMKs,q_0.950,one_source_image,2,1,2,24,3,19,0.00302631578947,0.609868421053,0.199342105263,0.524086466165,-0.410526315789,0.521060150376,-0.358030075188,0.491436090226,0.191578947368,0.678157894737,0,0
without_workers,B6ByNegPMKs,q_0.950,leave_one_target,3,2,1,24,3,19,0,0.357236842105,0.194513157895,0.389886842105,-0.162723684211,0.389886842105,-0.162528947368,0.389886842105,0.0607894736842,0.500263157895,0,0
without_workers,B6ByNegPMKs,q_0.950,one_source_image,4,1,2,24,3,19,0.0403947368421,0.426315789474,0.106345864662,0.681067669173,-0.319969924812,0.640672932331,-0.203631578947,0.422838345865,0.500263157895,0.0607894736842,0,0
without_workers,B6ByNegPMKs,q_0.950,leave_one_target,5,2,1,24,3,19,0.00223684210526,0.594210526316,0.0358289473684,0.700221052632,-0.558381578947,0.697984210526,-0.342713157895,0.419842105263,0.678157894737,0.191578947368,0,0
without_workers,B6ByNegPMKs,q_0.950,leave_one_target,6,2,1,24,3,19,0.0178947368421,0.568552631579,0.117476315789,0.529544736842,-0.451076315789,0.51165,-0.328505263158,0.405831578947,0.322368421053,0.369473684211,0,0
without_workers,B6ByNegPMKs,q_0.925,one_source_image,1,1,2,24,3,19,0.123157894737,0.481842105263,0.143022556391,0.617560150376,-0.338819548872,0.494402255639,-0.214616541353,0.378522556391,0.369473684211,0.0571052631579,0,0
without_workers,B6ByNegPMKs,q_0.925,one_source_image,2,1,2,24,3,19,0.00144736842105,0.558815789474,0.259721804511,0.502943609023,-0.299093984962,0.501496240602,-0.297071428571,0.501398496241,0.0589473684211,0.678157894737,0,0
without_workers,B6ByNegPMKs,q_0.925,leave_one_target,3,2,1,24,3,19,0.0159210526316,0.324605263158,0.191484210526,0.387807894737,-0.133121052632,0.371886842105,-0.130881578947,0.369131578947,0.0607894736842,0.367631578947,0,0
without_workers,B6ByNegPMKs,q_0.925,one_source_image,4,1,2,24,3,19,0.124605263158,0.388552631579,0.168962406015,0.659744360902,-0.219590225564,0.535139097744,-0.153127819549,0.377135338346,0.367631578947,0.0607894736842,0,0
without_workers,B6ByNegPMKs,q_0.925,leave_one_target,5,2,1,24,3,19,0,0.544605263158,0.0330368421053,0.700621052632,-0.511568421053,0.700621052632,-0.304913157895,0.428573684211,0.678157894737,0.0589473684211,0,0
without_workers,B6ByNegPMKs,q_0.925,leave_one_target,6,2,1,24,3,19,0.110131578947,0.481842105263,0.283778947368,0.503165789474,-0.198063157895,0.393034210526,-0.196684210526,0.391313157895,0.0571052631579,0.369473684211,0,0
without_workers,B6ByNegPMKs,q_0.900,one_source_image,1,1,2,24,3,19,0.123157894737,0.481842105263,0.152834586466,0.609330827068,-0.329007518797,0.486172932331,-0.198097744361,0.362860902256,0.369473684211,0.0571052631579,0,0
without_workers,B6ByNegPMKs,q_0.900,one_source_image,2,1,2,24,3,19,0.00144736842105,0.558815789474,0.26895112782,0.487281954887,-0.289864661654,0.485834586466,-0.287672932331,0.485736842105,0.0589473684211,0.678157894737,0,0
without_workers,B6ByNegPMKs,q_0.900,leave_one_target,3,2,1,24,3,19,0.0159210526316,0.324605263158,0.195036842105,0.372168421053,-0.129568421053,0.356247368421,-0.127328947368,0.353492105263,0.0607894736842,0.367631578947,0,0
without_workers,B6ByNegPMKs,q_0.900,one_source_image,4,1,2,24,3,19,0.124605263158,0.388552631579,0.175793233083,0.64642481203,-0.212759398496,0.521819548872,-0.143203007519,0.361458646617,0.367631578947,0.0607894736842,0,0
without_workers,B6ByNegPMKs,q_0.900,leave_one_target,5,2,1,24,3,19,0,0.544605263158,0.0349421052632,0.687792105263,-0.509663157895,0.687792105263,-0.289881578947,0.409836842105,0.678157894737,0.0589473684211,0,0
without_workers,B6ByNegPMKs,q_0.900,leave_one_target,6,2,1,24,3,19,0.110131578947,0.481842105263,0.288515789474,0.484063157895,-0.193326315789,0.373931578947,-0.191842105263,0.372192105263,0.0571052631579,0.369473684211,0,0
without_workers,B6ByNegPMKs,q_0.850,one_source_image,1,1,2,24,3,19,0.123157894737,0.481842105263,0.153383458647,0.590011278195,-0.328458646617,0.466853383459,-0.187101503759,0.336921052632,0.369473684211,0.0571052631579,0,0
without_workers,B6ByNegPMKs,q_0.850,one_source_image,2,1,2,24,3,19,0.00144736842105,0.558815789474,0.268387218045,0.461342105263,-0.290428571429,0.459894736842,-0.288214285714,0.459796992481,0.0589473684211,0.678157894737,0,0
without_workers,B6ByNegPMKs,q_0.850,leave_one_target,3,2,1,24,3,19,0.0159210526316,0.324605263158,0.199505263158,0.358997368421,-0.1251,0.343076315789,-0.122734210526,0.340321052632,0.0607894736842,0.367631578947,0,0
without_workers,B6ByNegPMKs,q_0.850,one_source_image,4,1,2,24,3,19,0.124605263158,0.388552631579,0.175063909774,0.623120300752,-0.213488721805,0.498515037594,-0.137082706767,0.335518796992,0.367631578947,0.0607894736842,0,0
without_workers,B6ByNegPMKs,q_0.850,leave_one_target,5,2,1,24,3,19,0,0.544605263158,0.0384184210526,0.677460526316,-0.506186842105,0.677460526316,-0.277039473684,0.393334210526,0.678157894737,0.0589473684211,0,0
without_workers,B6ByNegPMKs,q_0.850,leave_one_target,6,2,1,24,3,19,0.110131578947,0.481842105263,0.287468421053,0.463847368421,-0.194373684211,0.353715789474,-0.192865789474,0.352018421053,0.0571052631579,0.369473684211,0,0
