dataset_group,project_version,task_id,title,image_url,condition,annotator_id,active_time,iou,iou_manual,iou_corner,rmse_px,layout_2d_iou,layout_3d_iou,layout_depth_rmse,layout_delta1,layout_used,layout_gate_reason,reliability_used,reliability_gate_reason,pointwise_rmse_px,pointwise_rmse_used,pointwise_best_shift,pointwise_gate_reason,boundary_mse,boundary_rmse_px,pred_n_points,pred_n_pairs,pred_pair_coverage,pred_odd_points,ann_n_points,ann_n_pairs,ann_pair_coverage,ann_odd_points,pairing_warning,pairing_failure_reason,boundary_method_used,consensus_uid,iou_to_consensus,consensus_uid_loo,iou_to_consensus_loo,iou_to_others_median,quality,scope,difficulty,model_issue,tool_issue,scope_missing,is_oos,is_occlusion,is_fail,is_residual,is_normal,n_corners,has_manual_poly,task_scope_n_total,task_scope_n_in_scope,task_scope_n_oos,task_scope_n_unknown,task_scope_oos_rate,task_scope_unknown_rate,task_scope_majority,task_scope_is_mixed,task_scope_has_unknown,analysis_role
SemiAuto_Test,v1.0,496,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09.png,semi,2,66.204,0.862920431382895,,0.862920431382895,27.102054378652557,,,,,False,out_of_scope,False,oos_or_unknown,27.09651171766626,True,0,,992.1912841796875,31.499067989064176,12,6,1.0,False,12,6,1.0,False,False,,connect,,,,,,low_texture;occlusion;oos_split_level,oos_split_level,occlusion;low_texture,,,False,True,True,False,False,False,12,False,3,0,3,0,1.0,0.0,oos,False,False,performance
SemiAuto_Test,v1.0,497,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384.png,semi,1,13.202,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,True,,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,1,1.0,2,1.0,1.0,normal,normal,,,,False,False,False,False,False,True,8,True,3,3,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,497,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384.png,semi,3,30.048,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,True,,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,1,1.0,1,1.0,1.0,normal;occlusion,normal,occlusion,,,False,False,True,False,False,True,8,True,3,3,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,497,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384.png,semi,2,26.574,1.0,1.0,1.0,2.3649028988701315,0.9243292340026275,0.9130691657998503,0.05998509004712105,1.0,True,,True,,2.1742141531684247,True,0,,4.491902828216553,2.119410962559303,8,4,1.0,False,8,4,1.0,False,False,,connect,1,1.0,1,1.0,1.0,normal;occlusion,normal,occlusion,,,False,False,True,False,False,True,8,True,3,3,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,498,b8cTxDM8gDG_d38c4ae95f5b4640a2696b923b80d1f4.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/b8cTxDM8gDG_d38c4ae95f5b4640a2696b923b80d1f4.png,semi,3,76.731,0.9905036585529433,1.0,0.9905036585529433,19.470713525250105,,,,,False,out_of_scope,False,oos_or_unknown,,False,,n_pairs_mismatch,1396.952880859375,37.37583284502668,16,8,1.0,False,14,7,1.0,False,False,,connect,,,,,,oos_split_level;overextend_adjacent,oos_split_level,,overextend_adjacent,,False,True,False,False,False,False,14,True,3,1,2,0,0.6666666666666666,0.0,oos,True,False,performance
SemiAuto_Test,v1.0,498,b8cTxDM8gDG_d38c4ae95f5b4640a2696b923b80d1f4.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/b8cTxDM8gDG_d38c4ae95f5b4640a2696b923b80d1f4.png,semi,2,56.963,0.6394223538380952,,0.6394223538380952,0.0,,,,,False,out_of_scope,False,oos_or_unknown,,False,,n_pairs_mismatch,114.72740173339844,10.711087794122427,16,8,1.0,False,12,6,1.0,False,False,,connect,,,,,,occlusion;oos_split_level;overextend_adjacent,oos_split_level,occlusion,overextend_adjacent,,False,True,True,False,False,False,12,False,3,1,2,0,0.6666666666666666,0.0,oos,True,False,performance
SemiAuto_Test,v1.0,498,b8cTxDM8gDG_d38c4ae95f5b4640a2696b923b80d1f4.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/b8cTxDM8gDG_d38c4ae95f5b4640a2696b923b80d1f4.png,semi,4,26.076,1.0,,1.0,0.0,1.0,1.0,0.0,1.0,True,,False,excluded_from_consensus,0.0,True,0,,0.0,0.0,16,8,1.0,False,16,8,1.0,False,False,,connect,,,,,,normal,normal,,,,False,False,False,False,False,True,16,False,3,1,2,0,0.6666666666666666,0.0,oos,True,False,performance
SemiAuto_Test,v1.0,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.png,semi,1,42.12,0.9687300574345884,1.0,0.9687300574345884,0.0,0.9972039708035353,0.9966018197844658,0.022348791360855103,1.0,True,,True,,,False,,n_pairs_mismatch,3.775608777999878,1.943092580913189,12,6,1.0,False,10,5,1.0,False,False,,connect,2,0.8711822032928467,2,0.8711822032928467,0.8711822032928467,normal,normal,,,,False,False,False,False,False,True,10,True,4,4,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.png,semi,3,127.274,0.8439403608516564,,0.8439403608516564,7.249818756355229,0.899093424092084,0.8896954958140108,0.10086094588041306,1.0,True,,True,,,False,,n_pairs_mismatch,13.107490539550781,3.6204268449384225,12,6,1.0,False,8,4,1.0,False,False,,connect,2,1.0,4,0.9152792096138,0.9152792096138,corner_duplicate;normal;occlusion;overextend_adjacent,normal,occlusion,overextend_adjacent;corner_duplicate,,False,False,True,False,False,True,8,False,4,4,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.png,semi,2,54.897999999999996,0.8439403608516564,,0.8439403608516564,0.0,0.9956810576005322,0.9940939595598346,0.020027484744787216,1.0,True,,True,,,False,,n_pairs_mismatch,2.9234561920166016,1.7098117416887164,12,6,1.0,False,8,4,1.0,False,False,,connect,2,1.0,4,0.9152792096138,0.9152792096138,corner_duplicate;normal;overextend_adjacent,normal,,overextend_adjacent;corner_duplicate,,False,False,False,False,False,True,8,False,4,4,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.png,semi,4,18.817,0.9220578210928426,1.0,0.9220578210928426,34.351957746048384,0.9916658079815964,0.96211101194799,0.10952187329530716,0.9809589385986328,True,,True,,34.346886586182194,True,0,,116.31520080566406,10.784952517543323,12,6,1.0,False,12,6,1.0,False,False,,connect,2,0.9152792096138,2,0.9152792096138,0.9152792096138,normal,normal,,,,False,False,False,False,False,True,12,True,4,4,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,500,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.png,semi,1,20.436,1.0,1.0,1.0,0.0,0.9942115107231585,0.9933349424349075,0.03165638819336891,1.0,True,,True,,,False,,n_pairs_mismatch,4.326939105987549,2.080129588748631,12,6,1.0,False,10,5,1.0,False,False,,connect,2,0.797660231590271,2,0.797660231590271,0.797660231590271,normal,normal,,,,False,False,False,False,False,True,10,True,4,4,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,500,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.png,semi,3,61.912,0.7976602528019239,1.0,0.7976602528019239,0.0,0.9962567423458574,0.9947366206010421,0.01704460009932518,1.0,True,,True,,,False,,n_pairs_mismatch,1.1053366661071777,1.0513499256228527,12,6,1.0,False,8,4,1.0,False,False,,connect,2,1.0,4,0.8381608724594116,0.8381608724594116,corner_duplicate;low_quality;normal;overextend_adjacent,normal,low_quality,overextend_adjacent;corner_duplicate,,False,False,False,False,False,True,8,True,4,4,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,500,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.png,semi,2,56.536,0.7976602528019239,1.0,0.7976602528019239,1.535999999999973,0.9862254664926012,0.9847286575936487,0.0230947844684124,1.0,True,,True,,,False,,n_pairs_mismatch,1.6192896366119385,1.2725131184439469,12,6,1.0,False,8,4,1.0,False,False,,connect,2,1.0,4,0.8381608724594116,0.8381608724594116,corner_duplicate;normal;occlusion;overextend_adjacent,normal,occlusion,overextend_adjacent;corner_duplicate,,False,False,True,False,False,True,8,True,4,4,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,500,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.png,semi,4,29.42,0.885411899909876,,0.885411899909876,34.386469620030674,0.9336628147579304,0.7751511843400175,0.47278904914855957,0.8641872406005859,True,,True,,,False,,n_pairs_mismatch,2108.46630859375,45.91803903253873,12,6,1.0,False,16,8,1.0,False,False,,connect,2,0.8381608724594116,2,0.8381608724594116,0.8381608724594116,normal,normal,,,,False,False,False,False,False,True,16,False,4,4,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,501,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.png,semi,1,18.45,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,True,,0.0,True,0,,0.0,0.0,12,6,1.0,False,12,6,1.0,False,False,,connect,1,1.0,2,1.0,1.0,normal,normal,,,,False,False,False,False,False,True,12,True,4,4,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,501,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.png,semi,3,21.39,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,True,,0.0,True,0,,0.0,0.0,12,6,1.0,False,12,6,1.0,False,False,,connect,1,1.0,1,1.0,1.0,normal,normal,,,,False,False,False,False,False,True,12,True,4,4,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,501,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.png,semi,2,29.697,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,True,,0.0,True,0,,0.0,0.0,12,6,1.0,False,12,6,1.0,False,False,,connect,1,1.0,1,1.0,1.0,normal,normal,,,,False,False,False,False,False,True,12,True,4,4,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,501,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.png,semi,4,28.233,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,True,,0.0,True,0,,0.0,0.0,12,6,1.0,False,12,6,1.0,False,False,,connect,1,1.0,1,1.0,1.0,normal,normal,,,,False,False,False,False,False,True,12,True,4,4,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,502,uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,semi,1,14.014000000000001,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,True,,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,1,1.0,2,1.0,1.0,normal,normal,,,,False,False,False,False,False,True,8,True,4,4,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,502,uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,semi,3,13.989,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,True,,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,1,1.0,1,1.0,1.0,normal,normal,,,,False,False,False,False,False,True,8,True,4,4,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,502,uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,semi,2,33.203,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,True,,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,1,1.0,1,1.0,1.0,normal;occlusion,normal,occlusion,,,False,False,True,False,False,True,8,True,4,4,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,502,uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,semi,4,16.613,0.8453549668037589,,0.8453549668037589,39.56395325680181,0.6993461187144867,0.6908700948793294,0.21554651856422424,0.9270496368408203,True,,True,,39.562629591019984,True,0,,622.5613403320312,24.951179137107555,8,4,1.0,False,8,4,1.0,False,False,,connect,1,0.8453549742698669,1,0.8453549742698669,0.8453549742698669,normal,normal,,,,False,False,False,False,False,True,8,False,4,4,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,503,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211.png,semi,1,13.113,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,True,,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,3,0.9719617962837219,2,0.9681299924850464,0.9700459241867065,normal,normal,,,,False,False,False,False,False,True,8,True,3,3,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,503,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211.png,semi,3,284.11,0.9719617698347047,1.0,0.9719617698347047,10.991642558359828,0.8878816357283136,0.8800488810738011,0.17008452117443085,0.9964866638183594,True,,True,,10.99163847354014,True,0,,138.91162109375,11.786077426088376,8,4,1.0,False,8,4,1.0,False,False,,connect,3,1.0,1,0.9719617962837219,0.9767166376113892,corner_drift;normal;occlusion;residual,normal,occlusion;residual,corner_drift,,False,False,True,False,True,True,8,True,3,3,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,503,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211.png,semi,2,55.538,0.9681299724752365,1.0,0.9681299724752365,4.263727178431643,0.9844528817901254,0.9708218630858416,0.07365427166223526,1.0,True,,True,,4.251446197388262,True,0,,55.213287353515625,7.430564403429636,8,4,1.0,False,8,4,1.0,False,False,,connect,3,0.9814715385437012,1,0.9681299924850464,0.9748007655143738,corner_drift;low_texture;normal;occlusion,normal,occlusion;low_texture,corner_drift,,False,False,True,False,False,True,8,True,3,3,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,504,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.png,semi,1,16.695,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,True,,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,1,1.0,2,1.0,1.0,normal,normal,,,,False,False,False,False,False,True,8,True,3,3,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,504,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.png,semi,3,19.308,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,True,,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,1,1.0,1,1.0,1.0,corner_drift;normal,normal,,corner_drift,,False,False,False,False,False,True,8,True,3,3,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,504,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.png,semi,2,35.176,1.0,1.0,1.0,6.1402956464183545,0.9078190412925427,0.8889253702979699,0.12004012614488602,1.0,True,,True,,6.137002823031968,True,0,,17.627784729003906,4.198545549235343,8,4,1.0,False,8,4,1.0,False,False,,connect,1,1.0,1,1.0,1.0,corner_drift;normal,normal,,corner_drift,,False,False,False,False,False,True,8,True,3,3,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,505,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8.png,semi,1,39.625,0.9659162250946675,1.0,0.9659162250946675,8.696719496794627,0.9964598587786955,0.9914278949606881,0.01895173266530037,1.0,True,,True,,8.688255222344344,True,0,,0.7136412262916565,0.8447728844438939,12,6,1.0,False,12,6,1.0,False,False,,connect,2,0.9026068449020386,2,0.9026068449020386,0.8616778254508972,normal,normal,,,,False,False,False,False,False,True,12,True,3,3,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,505,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8.png,semi,3,216.681,0.8329934895081764,1.0,0.8329934895081764,15.0298270475252,0.9095045996757739,0.771461778681359,0.44778892397880554,0.650787353515625,True,,True,,,False,,n_pairs_mismatch,573.2993774414062,23.943670926602007,12,6,1.0,False,8,4,1.0,False,False,,connect,2,0.8215146660804749,1,0.8207488059997559,0.821131706237793,corner_duplicate;corner_mismatch;low_texture;normal;occlusion,normal,occlusion;low_texture,corner_duplicate;corner_mismatch,,False,False,True,False,False,True,8,True,3,3,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,505,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8.png,semi,2,32.094,0.8718425685583179,1.0,0.8718425685583179,0.0,0.9762340875216018,0.9761045283499032,0.05305326357483864,1.0,True,,True,,,False,,n_pairs_mismatch,9.022493362426758,3.003746554292948,12,6,1.0,False,8,4,1.0,False,False,,connect,2,1.0,1,0.9026068449020386,0.8620607852935791,corner_drift;corner_duplicate;normal;occlusion,normal,occlusion,corner_drift;corner_duplicate,,False,False,True,False,False,True,8,True,3,3,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,506,B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9.png,semi,1,11.652,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,True,,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,1,1.0,2,1.0,1.0,normal,normal,,,,False,False,False,False,False,True,8,True,3,3,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,506,B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9.png,semi,3,41.337,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,True,,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,1,1.0,1,1.0,1.0,normal;occlusion,normal,occlusion,,,False,False,True,False,False,True,8,True,3,3,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,506,B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9.png,semi,2,13.029,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,True,,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,1,1.0,1,1.0,1.0,normal;occlusion,normal,occlusion,,,False,False,True,False,False,True,8,True,3,3,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,508,Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179.png,semi,1,35.232,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,True,,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,1,1.0,2,1.0,1.0,normal,normal,,,,False,False,False,False,False,True,8,True,3,3,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,508,Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179.png,semi,3,3.696,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,True,,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,1,1.0,1,1.0,1.0,normal,normal,,,,False,False,False,False,False,True,8,True,3,3,0,0,0.0,0.0,in_scope,False,False,performance
SemiAuto_Test,v1.0,508,Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179.png,semi,2,2.834,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,True,,True,,0.0,True,0,,0.0,0.0,8,4,1.0,False,8,4,1.0,False,False,,connect,1,1.0,1,1.0,1.0,normal,normal,,,,False,False,False,False,False,True,8,True,3,3,0,0,0.0,0.0,in_scope,False,False,performance
