active_time_join_status,analysis_role,base_task_id,block3_generated,canonical_submission_id,d_cal_A,d_model_feat,d_model_feat_local_max,feature_manifest_sha256,formal_policy_frozen,formal_profile_frozen,g_model_struct,reference_crosswalk_join_status,risk,risk_contract_sha256,risk_design_score_A,risk_design_vector_A,scientific_conclusion_prohibited,score_recompute_status,stage,task_risk_sha256
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,False,d711e00e26b4b1b32c9d,0.3532214356476137,1.729649833177291,3.3849433188335287,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,0.567374276855558,joined,3.8595606964736677,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,3.8595606964736677,"[1.729649833177291,3.3849433188335287,0.567374276855558,0.3532214356476137]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,False,75507c55b020fe0f933f,0.3532214356476137,1.729649833177291,3.3849433188335287,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,0.567374276855558,joined,3.8595606964736677,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,3.8595606964736677,"[1.729649833177291,3.3849433188335287,0.567374276855558,0.3532214356476137]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,False,f012acb0dce9fa1f74be,0.6009588516823728,1.8778980713129718,3.5982648944349087,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,1.4204595644911477,joined,4.34198898346523,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,4.34198898346523,"[1.8778980713129718,3.5982648944349087,1.4204595644911477,0.6009588516823728]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,False,d868e5ebafdc789d9be6,0.6009588516823728,1.8778980713129718,3.5982648944349087,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,1.4204595644911477,joined,4.34198898346523,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,4.34198898346523,"[1.8778980713129718,3.5982648944349087,1.4204595644911477,0.6009588516823728]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,False,7859eddcf282cb8b76ee,0.6009588516823728,1.8778980713129718,3.5982648944349087,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,1.4204595644911477,joined,4.34198898346523,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,4.34198898346523,"[1.8778980713129718,3.5982648944349087,1.4204595644911477,0.6009588516823728]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,False,323954a906af8e264261,0.6009588516823728,1.8778980713129718,3.5982648944349087,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,1.4204595644911477,joined,4.34198898346523,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,4.34198898346523,"[1.8778980713129718,3.5982648944349087,1.4204595644911477,0.6009588516823728]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,False,b20b32d12638d03f05d4,0.6009588516823728,1.8778980713129718,3.5982648944349087,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,1.4204595644911477,joined,4.34198898346523,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,4.34198898346523,"[1.8778980713129718,3.5982648944349087,1.4204595644911477,0.6009588516823728]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,False,330fb647629670c3c7c9,0.6009588516823728,1.8778980713129718,3.5982648944349087,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,1.4204595644911477,joined,4.34198898346523,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,4.34198898346523,"[1.8778980713129718,3.5982648944349087,1.4204595644911477,0.6009588516823728]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,False,09dcf6e33d8cc2921823,0.6009588516823728,1.8778980713129718,3.5982648944349087,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,1.4204595644911477,joined,4.34198898346523,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,4.34198898346523,"[1.8778980713129718,3.5982648944349087,1.4204595644911477,0.6009588516823728]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,False,9174a852a97112732e60,0.6009588516823728,1.8778980713129718,3.5982648944349087,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,1.4204595644911477,joined,4.34198898346523,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,4.34198898346523,"[1.8778980713129718,3.5982648944349087,1.4204595644911477,0.6009588516823728]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,False,765d0c2d12598ed33ff0,0.6009588516823728,1.8778980713129718,3.5982648944349087,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,1.4204595644911477,joined,4.34198898346523,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,4.34198898346523,"[1.8778980713129718,3.5982648944349087,1.4204595644911477,0.6009588516823728]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,False,bfefc3cd906e2b38d521,0.6009588516823728,1.8778980713129718,3.5982648944349087,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,1.4204595644911477,joined,4.34198898346523,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,4.34198898346523,"[1.8778980713129718,3.5982648944349087,1.4204595644911477,0.6009588516823728]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,False,32b6216bcddf37456b4d,0.46099934003106846,1.789926832669293,3.1297530920277925,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,1.6216848588835975,joined,3.9801475671648716,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,3.9801475671648716,"[1.789926832669293,3.1297530920277925,1.6216848588835975,0.46099934003106846]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,False,479f6f28fac296e7a539,0.46099934003106846,1.789926832669293,3.1297530920277925,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,1.6216848588835975,joined,3.9801475671648716,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,3.9801475671648716,"[1.789926832669293,3.1297530920277925,1.6216848588835975,0.46099934003106846]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,False,6b1d44df0ab19f6b9f32,1.4981626526988137,2.4215184320441248,4.180407426092752,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,3.191954712215711,joined,5.981021984881721,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,5.981021984881721,"[2.4215184320441248,4.180407426092752,3.191954712215711,1.4981626526988137]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,False,6f7020870942eee83774,1.4981626526988137,2.4215184320441248,4.180407426092752,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,3.191954712215711,joined,5.981021984881721,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,5.981021984881721,"[2.4215184320441248,4.180407426092752,3.191954712215711,1.4981626526988137]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,False,6f392909790d7b83bad3,1.4981626526988137,2.4215184320441248,4.180407426092752,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,3.191954712215711,joined,5.981021984881721,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,5.981021984881721,"[2.4215184320441248,4.180407426092752,3.191954712215711,1.4981626526988137]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,False,3278b0b885357fd483ef,1.4981626526988137,2.4215184320441248,4.180407426092752,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,3.191954712215711,joined,5.981021984881721,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,5.981021984881721,"[2.4215184320441248,4.180407426092752,3.191954712215711,1.4981626526988137]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,False,aefffe82b59c80b70615,1.4981626526988137,2.4215184320441248,4.180407426092752,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,3.191954712215711,joined,5.981021984881721,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,5.981021984881721,"[2.4215184320441248,4.180407426092752,3.191954712215711,1.4981626526988137]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,False,999a08307d0cb1737ba3,1.4981626526988137,2.4215184320441248,4.180407426092752,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,3.191954712215711,joined,5.981021984881721,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,5.981021984881721,"[2.4215184320441248,4.180407426092752,3.191954712215711,1.4981626526988137]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,False,178ede5b2fef8ba1828e,1.4981626526988137,2.4215184320441248,4.180407426092752,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,3.191954712215711,joined,5.981021984881721,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,5.981021984881721,"[2.4215184320441248,4.180407426092752,3.191954712215711,1.4981626526988137]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,False,464d1f8e2646f0b168b2,1.4981626526988137,2.4215184320441248,4.180407426092752,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,3.191954712215711,joined,5.981021984881721,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,5.981021984881721,"[2.4215184320441248,4.180407426092752,3.191954712215711,1.4981626526988137]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,False,45ac613c561811cb4a0d,1.4981626526988137,2.4215184320441248,4.180407426092752,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,3.191954712215711,joined,5.981021984881721,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,5.981021984881721,"[2.4215184320441248,4.180407426092752,3.191954712215711,1.4981626526988137]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,False,e61e5cb856a564b7a01f,1.4981626526988137,2.4215184320441248,4.180407426092752,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,3.191954712215711,joined,5.981021984881721,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,5.981021984881721,"[2.4215184320441248,4.180407426092752,3.191954712215711,1.4981626526988137]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,False,8b70214a3d426faf23e3,0.515713026387025,2.4686082856604137,4.294119826183699,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,1.625270013324755,joined,5.238411447323805,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,5.238411447323805,"[2.4686082856604137,4.294119826183699,1.625270013324755,0.515713026387025]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,False,3386f2a2b9d771574b1a,0.515713026387025,2.4686082856604137,4.294119826183699,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,1.625270013324755,joined,5.238411447323805,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,5.238411447323805,"[2.4686082856604137,4.294119826183699,1.625270013324755,0.515713026387025]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,False,70df7c091b2eb288b375,1.1748888259384462,2.219254326847933,4.150115521523344,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,2.124495482356673,joined,5.295506908416907,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,5.295506908416907,"[2.219254326847933,4.150115521523344,2.124495482356673,1.1748888259384462]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,False,079756c7117560ae28f4,1.1748888259384462,2.219254326847933,4.150115521523344,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,2.124495482356673,joined,5.295506908416907,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,5.295506908416907,"[2.219254326847933,4.150115521523344,2.124495482356673,1.1748888259384462]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,False,ee85104d7e59ebf2e889,1.9390989274169257,1.7922993387780852,3.749012171582367,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,2.641063771652727,joined,5.29176262493917,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,5.29176262493917,"[1.7922993387780852,3.749012171582367,2.641063771652727,1.9390989274169257]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,False,238409b29552f79f4582,1.9390989274169257,1.7922993387780852,3.749012171582367,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,2.641063771652727,joined,5.29176262493917,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,5.29176262493917,"[1.7922993387780852,3.749012171582367,2.641063771652727,1.9390989274169257]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,False,ad1009f6a2b5210d5b6e,0.6704742348912704,2.012015882337777,4.129866091385885,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,0.34596740357170336,joined,4.655451749029902,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,4.655451749029902,"[2.012015882337777,4.129866091385885,0.34596740357170336,0.6704742348912704]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
joined_from_canonical_submission,exploratory_diagnostic_pre_stage3,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,False,ac16ffb4a3dd432443ad,0.4672426973983099,1.4323102566622434,3.1972078879474513,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48,False,False,1.625270013324755,joined,3.890175999177667,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,3.890175999177667,"[1.4323102566622434,3.1972078879474513,1.625270013324755,0.4672426973983099]",True,recomputed_by_materialize_c2_task_risk._score,C2B,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067
