active_time,active_time_eligible,active_time_join_status,active_time_source,active_time_version,analysis_role,annotation_id,assignment_provenance,base_task_id,block3_generated,building_id,canonical_status,canonical_submission_id,channel_analysis_role,condition,d_cal_A,d_model_feat,d_model_feat_local,d_model_feat_local_max,dataset_source_pool,delivery_adjusted_quality,design_stratum,exclusion_reason,failure_attribution,feature_manifest_sha256,feature_missingness,feature_timing,formal_assignment_eligible,formal_first_route_eligible,formal_policy_frozen,formal_profile_frozen,g_duplicate_peak,g_model_struct,g_postprocess_invalid,g_seam_instability,g_topology_invalid,gt_analysis_eligible,iou_to_reference,loo_peer_compatibility,low_quality,low_texture,missing,model_issue,not_evaluable,occlusion,outside,peer_analysis_eligible,peer_compatibility,pre_task_available_before_assignment,pre_task_feature_provenance,pre_task_feature_timing,pre_task_uses_gt,predictive_analysis_eligible,reference_crosswalk_join_status,reference_status,reference_version,reflection,risk,risk_contract_sha256,risk_design_score_A,risk_design_vector_A,risk_evidence_eligible,risk_score_recompute_status,risk_score_recomputed,routing_feature_eligible,runtime_task_id,scientific_conclusion_prohibited,scope,seam,stage,structural_analysis_eligible,structurally_valid,substage_block,task_risk_sha256,task_stratum,trivial,worker_attributable_structural_failure,worker_id
105.378,False,,lead_time_fallback,,diagnostic_pre_stage3,3430,,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,False,,True,20d050e0b509265b,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,True,True,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3105,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,12
96.0,True,,log,active_times_2026-05-24.jsonl,diagnostic_pre_stage3,3353,,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,False,,True,8e34950e31c52b48,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,True,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3105,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,13
2.985,False,,lead_time_fallback,,diagnostic_pre_stage3,3521,,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,False,,True,508134982b91e8e9,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3105,True,oos_split_level,False,P1,False,,PreScreen,,,False,,14
382.0,True,,log,active_times_2026-06-03.jsonl,diagnostic_pre_stage3,3654,,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,False,,True,e65fb66189e53aac,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3105,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,15
88.0,True,,log,active_times_2026-05-25.jsonl,diagnostic_pre_stage3,3408,,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,False,,True,8487d3e12302f924,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3105,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,17
500.0,True,,log,active_times_2026-05-25.jsonl,diagnostic_pre_stage3,3417,,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,False,,True,721a520d404a0fa2,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,True,True,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3105,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,18
13.0,True,,log,active_times_2026-06-27.jsonl,diagnostic_pre_stage3,4667,,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,False,,True,9351679e3e0d6ade,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3105,True,normal,False,P1,False,,PreScreen,,,False,,19
46.0,True,,log,active_times_2026-06-29.jsonl,diagnostic_pre_stage3,4756,,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,False,,True,073cc94b42351b56,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3105,True,oos_geometry,False,P1,False,,PreScreen,,,False,,2
217.0,True,,log,active_times_2026-06-04.jsonl,diagnostic_pre_stage3,3673,,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,False,,True,3215104ad30d7a69,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3105,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,21
142.0,True,,log,active_times_2026-05-22.jsonl,diagnostic_pre_stage3,3297,,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,False,,True,7fb0a95bc36104b2,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3105,True,oos_open_boundary,True,P1,False,,PreScreen,,,False,,6
647.0,True,,log,active_times_2026-06-11.jsonl,diagnostic_pre_stage3,3736,,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,False,,True,1e1b8c35465d660f,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3105,True,normal,False,P1,False,,PreScreen,,,False,,8
78.0,True,,log,active_times_2026-06-30.jsonl,diagnostic_pre_stage3,4791,,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,False,,True,825443a016547c50,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3106,True,normal,False,P1,False,,PreScreen,,,False,,1
117.0,True,,log,active_times_2026-05-21.jsonl,diagnostic_pre_stage3,3168,,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,False,,True,3f318bc60bc47bf0,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3106,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,10
263.0,True,,log,active_times_2026-05-31.jsonl,diagnostic_pre_stage3,3514,,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,False,,True,e86414515027abd0,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,True,True,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3106,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,11
124.069,False,,lead_time_fallback,,diagnostic_pre_stage3,3431,,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,False,,True,3f3f55f16eac83df,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3106,True,oos_open_boundary,False,P1,False,,PreScreen,,,True,,12
18.0,True,,log,active_times_2026-05-24.jsonl,diagnostic_pre_stage3,3354,,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,False,,True,9275a01dcd852002,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3106,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,13
27.252,False,,lead_time_fallback,,diagnostic_pre_stage3,3523,,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,False,,True,2f0ae1d7e22229cf,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,True,True,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3106,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,14
129.0,True,,log,active_times_2026-06-03.jsonl,diagnostic_pre_stage3,3655,,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,False,,True,c7fde7efc3f1dc23,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,True,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3106,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,15
199.0,True,,log,active_times_2026-05-25.jsonl,diagnostic_pre_stage3,3409,,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,False,,True,99be57a4c1340446,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3106,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,17
149.0,True,,log,active_times_2026-05-25.jsonl,diagnostic_pre_stage3,3418,,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,False,,True,2dfcccbef445d8fb,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3106,True,oos_open_boundary,False,P1,False,,PreScreen,,,True,,18
11.0,True,,log,active_times_2026-06-27.jsonl,diagnostic_pre_stage3,4668,,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,False,,True,854845dfd0d69ffa,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3106,True,oos_geometry,True,P1,False,,PreScreen,,,False,,19
36.0,True,,log,active_times_2026-06-29.jsonl,diagnostic_pre_stage3,4757,,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,False,,True,f675c9fafc654a6c,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3106,True,oos_insufficient,False,P1,False,,PreScreen,,,False,,2
47.0,True,,log,active_times_2026-06-04.jsonl,diagnostic_pre_stage3,3674,,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,False,,True,707a9a5e46075152,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,True,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3106,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,21
35.0,True,,log,active_times_2026-05-22.jsonl,diagnostic_pre_stage3,3298,,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,False,,True,6e96384968cba7c3,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3106,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,6
478.0,True,,log,active_times_2026-06-11.jsonl,diagnostic_pre_stage3,3737,,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,False,,True,de16a61e2d1bb437,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3106,True,oos_open_boundary,False,P1,False,,PreScreen,,,True,,8
38.0,True,,log,active_times_2026-06-30.jsonl,diagnostic_pre_stage3,4792,,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,False,,True,1870bb9b73b8e731,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3107,True,oos_split_level,False,P1,False,,PreScreen,,,True,,1
153.0,True,,log,active_times_2026-05-21.jsonl,diagnostic_pre_stage3,3169,,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,False,,True,95c53ad8a5a96289,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3107,True,normal,True,P1,False,,PreScreen,,,False,,10
278.0,True,,log,active_times_2026-05-31.jsonl,diagnostic_pre_stage3,3515,,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,False,,True,255bcfbc04e42564,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3107,True,oos_split_level,True,P1,False,,PreScreen,,,False,,11
106.305,False,,lead_time_fallback,,diagnostic_pre_stage3,3432,,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,False,,True,9e238cb62af7d82e,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3107,True,normal,False,P1,False,,PreScreen,,,True,,12
84.0,True,,log,active_times_2026-05-24.jsonl,diagnostic_pre_stage3,3355,,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,False,,True,dcf84084e2f4a4bf,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3107,True,normal,True,P1,False,,PreScreen,,,False,,13
15.899,False,,lead_time_fallback,,diagnostic_pre_stage3,3524,,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,False,,True,85ae90c2f81b66df,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3107,True,oos_split_level,True,P1,False,,PreScreen,,,False,,14
295.0,True,,log,active_times_2026-06-03.jsonl,diagnostic_pre_stage3,3656,,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,False,,True,c345eac5108fcf77,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3107,True,oos_split_level,False,P1,False,,PreScreen,,,True,,15
67.0,True,,log,active_times_2026-05-25.jsonl,diagnostic_pre_stage3,3410,,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,False,,True,db928628d69b3f0a,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,True,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3107,True,normal,False,P1,False,,PreScreen,,,False,,17
259.0,True,,log,active_times_2026-05-25.jsonl,diagnostic_pre_stage3,3419,,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,False,,True,4785d000f2625c42,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3107,True,normal,False,P1,False,,PreScreen,,,True,,18
12.0,True,,log,active_times_2026-06-27.jsonl,diagnostic_pre_stage3,4669,,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,False,,True,712e3eb9664c8fbc,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3107,True,oos_geometry,False,P1,False,,PreScreen,,,False,,19
16.0,True,,log,active_times_2026-06-29.jsonl,diagnostic_pre_stage3,4758,,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,False,,True,dc2410f47b0ae7f6,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3107,True,oos_split_level,False,P1,False,,PreScreen,,,True,,2
348.0,True,,log,active_times_2026-06-04.jsonl,diagnostic_pre_stage3,3675,,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,False,,True,e5a17929a8d3ddab,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3107,True,oos_split_level,False,P1,False,,PreScreen,,,True,,21
244.0,True,,log,active_times_2026-05-22.jsonl,diagnostic_pre_stage3,3299,,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,False,,True,62350f1ba1f6f629,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,True,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3107,True,normal,False,P1,False,,PreScreen,,,False,,6
546.0,True,,log,active_times_2026-06-11.jsonl,diagnostic_pre_stage3,3738,,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,False,,True,ced04aaa4e1efa7e,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3107,True,oos_split_level,False,P1,False,,PreScreen,,,True,,8
64.0,True,,log,active_times_2026-06-30.jsonl,diagnostic_pre_stage3,4793,,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,False,,True,a95a266f291df244,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3108,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,1
135.0,True,,log,active_times_2026-05-21.jsonl,diagnostic_pre_stage3,3170,,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,False,,True,b612f84b4f35345d,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3108,True,oos_open_boundary,True,P1,False,,PreScreen,,,False,,10
212.0,True,,log,active_times_2026-05-31.jsonl,diagnostic_pre_stage3,3516,,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,False,,True,71640fc7f46c27a2,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3108,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,11
75.635,False,,lead_time_fallback,,diagnostic_pre_stage3,3433,,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,False,,True,fe952ee7e370f555,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3108,True,normal,False,P1,False,,PreScreen,,,False,,12
63.0,True,,log,active_times_2026-05-24.jsonl,diagnostic_pre_stage3,3356,,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,False,,True,66d1573179cf952a,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3108,True,normal,True,P1,False,,PreScreen,,,False,,13
31.311,False,,lead_time_fallback,,diagnostic_pre_stage3,3525,,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,False,,True,b450be5b8a67bfb8,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3108,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,14
119.0,True,,log,active_times_2026-06-03.jsonl,diagnostic_pre_stage3,3657,,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,False,,True,07302c287d4b5090,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3108,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,15
92.0,True,,log,active_times_2026-05-25.jsonl,diagnostic_pre_stage3,3411,,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,False,,True,d02768af49547bb8,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3108,True,normal,False,P1,False,,PreScreen,,,False,,17
250.0,True,,log,active_times_2026-05-25.jsonl,diagnostic_pre_stage3,3420,,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,False,,True,a75d738ce1b5070a,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3108,True,normal,False,P1,False,,PreScreen,,,False,,18
11.0,True,,log,active_times_2026-06-27.jsonl,diagnostic_pre_stage3,4670,,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,False,,True,81137b6e5348e384,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3108,True,oos_geometry,False,P1,False,,PreScreen,,,False,,19
34.0,True,,log,active_times_2026-06-29.jsonl,diagnostic_pre_stage3,4759,,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,False,,True,302e82d117f96466,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3108,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,2
88.0,True,,log,active_times_2026-06-04.jsonl,diagnostic_pre_stage3,3676,,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,False,,True,10226aeae3f84a35,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3108,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,21
162.0,True,,log,active_times_2026-05-22.jsonl,diagnostic_pre_stage3,3300,,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,False,,True,a1cf0e0701983318,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,True,,,,,False,,,False,3108,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,6
422.0,True,,log,active_times_2026-06-11.jsonl,diagnostic_pre_stage3,3739,,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,False,,True,e355ede0b8b5901b,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3108,True,oos_open_boundary,False,P1,False,,PreScreen,,,False,,8
54.0,True,,log,active_times_2026-06-30.jsonl,diagnostic_pre_stage3,4794,,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,False,,True,815fd216217c1154,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3109,True,oos_split_level,False,P1,False,,PreScreen,,,False,,1
44.0,True,,log,active_times_2026-05-21.jsonl,diagnostic_pre_stage3,3171,,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,False,,True,99b98c71c8ac6cd8,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3109,True,normal,False,P1,False,,PreScreen,,,True,,10
185.0,True,,log,active_times_2026-05-31.jsonl,diagnostic_pre_stage3,3522,,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,False,,True,f08c6262c07aaaf7,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3109,True,normal,False,P1,False,,PreScreen,,,False,,11
35.456,False,,lead_time_fallback,,diagnostic_pre_stage3,3434,,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,False,,True,782abfe913b39a78,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3109,True,normal,False,P1,False,,PreScreen,,,False,,12
23.0,True,,log,active_times_2026-05-25.jsonl,diagnostic_pre_stage3,3357,,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,False,,True,4d93146011879ad3,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3109,True,normal,False,P1,False,,PreScreen,,,True,,13
16.119,False,,lead_time_fallback,,diagnostic_pre_stage3,3526,,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,False,,True,589afb1182c4df73,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,True,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3109,True,normal,False,P1,False,,PreScreen,,,False,,14
77.0,True,,log,active_times_2026-06-03.jsonl,diagnostic_pre_stage3,3658,,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,False,,True,dcef5de556c4238a,,oos,,,,,PreScreen_oos,,,,,,,post_task,False,False,False,False,,,,,,False,,,False,False,False,,False,False,False,False,,True,frozen_task_risk_or_missing,pre_task,False,False,,,,False,,,,,False,,,False,3109,True,oos_split_level,False,P1,False,,PreScreen,,,True,,15
