analysis_role,base_task_cluster_ci_lower,base_task_cluster_ci_upper,base_task_cluster_se,block3_generated,estimate,formal_policy_frozen,formal_profile_frozen,is_worker_channel_interaction,model_name,model_se,scientific_conclusion_prohibited,status,term
exploratory_diagnostic_pre_stage3,-0.28080682279932484,0.6649156998894235,0.24125574558386437,False,0.19205443854504933,False,False,False,M3_d_model_feat_local_max,0.216686283870313,True,estimated,C(worker_id)[T.35]
exploratory_diagnostic_pre_stage3,-0.3242439752007379,0.5267448609596254,0.2170889888164192,False,0.10125044287944374,False,False,False,M3_d_model_feat_local_max,0.2393171843115417,True,estimated,C(worker_id)[T.36]
exploratory_diagnostic_pre_stage3,-0.5315853834379501,0.6476583859120292,0.3008274921811172,False,0.05803650123703952,False,False,False,M3_d_model_feat_local_max,0.23153377394549718,True,estimated,C(worker_id)[T.37]
exploratory_diagnostic_pre_stage3,-0.5540794559661406,0.3587387207283576,0.23286177976900463,False,-0.09767036761889147,False,False,False,M3_d_model_feat_local_max,0.20358111196626566,True,estimated,C(worker_id)[T.6]
exploratory_diagnostic_pre_stage3,-0.3958122898803701,0.4918929534816935,0.22645541922501622,False,0.048040331800661695,False,False,False,M3_d_model_feat_local_max,0.19668949253387005,True,estimated,C(worker_id)[T.8]
exploratory_diagnostic_pre_stage3,-0.11726464074124117,0.11277027895342913,0.05868237747313018,False,-0.00224718089390602,False,False,False,M3_d_model_feat_local_max,0.05436895143525545,True,estimated,C(building_id)[T.S9hNv5qa7GM]
exploratory_diagnostic_pre_stage3,-0.1261487304053398,0.08784226030402015,0.054589538446265296,False,-0.019153235050659828,False,False,False,M3_d_model_feat_local_max,0.05882512406462392,True,estimated,C(building_id)[T.VFuaQ6m2Qom]
exploratory_diagnostic_pre_stage3,-0.07034872638054833,0.15643485281370795,0.05785295387608578,False,0.0430430632165798,False,False,False,M3_d_model_feat_local_max,0.09411790316500737,True,estimated,C(building_id)[T.VLzqgDo317F]
exploratory_diagnostic_pre_stage3,-0.11073278475767137,0.08949934124802919,0.05107962398104606,False,-0.01061672175482109,False,False,False,M3_d_model_feat_local_max,0.061028865063041435,True,estimated,C(building_id)[T.jh4fc5c5qoQ]
exploratory_diagnostic_pre_stage3,-0.11477377632190208,0.07887940261076556,0.04940132115629277,False,-0.01794718685556826,False,False,False,M3_d_model_feat_local_max,0.05503050104347523,True,estimated,C(building_id)[T.jtcxE69GiFV]
exploratory_diagnostic_pre_stage3,-0.19126120462646032,0.013675755663618033,0.052279836808693456,False,-0.08879272448142114,False,False,False,M3_d_model_feat_local_max,0.056759702109174054,True,estimated,C(building_id)[T.pRbA3pwrgk9]
exploratory_diagnostic_pre_stage3,-0.11588366850212307,0.09285790358214611,0.053250401041905406,False,-0.01151288245998848,False,False,False,M3_d_model_feat_local_max,0.05540839288177439,True,estimated,C(building_id)[T.pa4otMbVnkk]
exploratory_diagnostic_pre_stage3,-0.09174160388600744,0.02409421981707354,0.029549955026296166,False,-0.033823692034466946,False,False,False,M3_d_model_feat_local_max,0.058262841223526034,True,estimated,C(building_id)[T.zsNo4HB9uLZ]
exploratory_diagnostic_pre_stage3,-0.06742467158444365,0.057483868325865634,0.03186442344650747,False,-0.004970401629289009,False,False,False,M3_d_model_feat_local_max,0.02682084470084711,True,estimated,C(stage)[T.C2A_RP_Block2]
exploratory_diagnostic_pre_stage3,-0.11291466161660116,0.06677821858421717,0.045840020459392436,False,-0.02306822151619199,False,False,False,M3_d_model_feat_local_max,0.02456403875741969,True,estimated,C(stage)[T.C2B_C2-B]
exploratory_diagnostic_pre_stage3,0.02555167442256242,0.12749697280399272,0.02600645366873222,False,0.07652432361327757,False,False,False,M3_d_model_feat_local_max,0.02379004397559658,True,estimated,risk
exploratory_diagnostic_pre_stage3,-0.2984420660094066,-0.0237459238006133,0.07007554648183502,False,-0.16109399490500995,False,False,False,M3_d_model_feat_local_max,0.050009100876602056,True,estimated,d_model_feat_local_max
exploratory_diagnostic_pre_stage3,-0.13053211077969945,0.04954965488235227,0.045939225934196866,False,-0.04049122794867359,False,False,True,M3_d_model_feat_local_max,0.048114254791538774,True,estimated,C(worker_id)[T.10]:d_model_feat_local_max
exploratory_diagnostic_pre_stage3,-0.043614786549828796,0.13823482290037475,0.04639020649239886,False,0.04731001817527297,False,False,True,M3_d_model_feat_local_max,0.049592151220985634,True,estimated,C(worker_id)[T.11]:d_model_feat_local_max
exploratory_diagnostic_pre_stage3,-0.08412280442832727,0.11869987132926431,0.05174047850958969,False,0.01728853345046852,False,False,True,M3_d_model_feat_local_max,0.04819539959881393,True,estimated,C(worker_id)[T.12]:d_model_feat_local_max
exploratory_diagnostic_pre_stage3,-0.07842340956974225,0.1354514261657152,0.054559907075371804,False,0.028514008297986476,False,False,True,M3_d_model_feat_local_max,0.05010862704741176,True,estimated,C(worker_id)[T.13]:d_model_feat_local_max
exploratory_diagnostic_pre_stage3,-0.07324101414210586,0.14348076540827748,0.05528616825264881,False,0.0351198756330858,False,False,True,M3_d_model_feat_local_max,0.04927778647860762,True,estimated,C(worker_id)[T.15]:d_model_feat_local_max
exploratory_diagnostic_pre_stage3,-0.11767397463823986,0.19038417132381297,0.07858626172501348,False,0.03635509834278655,False,False,True,M3_d_model_feat_local_max,0.05678166176567842,True,estimated,C(worker_id)[T.17]:d_model_feat_local_max
exploratory_diagnostic_pre_stage3,-0.0827528995489899,0.1272709798893078,0.053577520264871864,False,0.022259040170158957,False,False,True,M3_d_model_feat_local_max,0.04995243248920301,True,estimated,C(worker_id)[T.2]:d_model_feat_local_max
exploratory_diagnostic_pre_stage3,-0.13163545907900592,0.04730991778578309,0.045649330832854336,False,-0.04216277064661141,False,False,True,M3_d_model_feat_local_max,0.04881705951405959,True,estimated,C(worker_id)[T.28]:d_model_feat_local_max
exploratory_diagnostic_pre_stage3,-0.19173544265940695,0.1866976714976334,0.09653905973393886,False,-0.0025188855808867747,False,False,True,M3_d_model_feat_local_max,0.05551136766543748,True,estimated,C(worker_id)[T.29]:d_model_feat_local_max
exploratory_diagnostic_pre_stage3,-0.11216679372636697,0.0758231826216673,0.0479566266193965,False,-0.018171805552349832,False,False,True,M3_d_model_feat_local_max,0.04786117572630541,True,estimated,C(worker_id)[T.30]:d_model_feat_local_max
exploratory_diagnostic_pre_stage3,-0.17925479189735105,0.08582384917671637,0.06762210231481312,False,-0.04671547136031734,False,False,True,M3_d_model_feat_local_max,0.057455528308255385,True,estimated,C(worker_id)[T.31]:d_model_feat_local_max
exploratory_diagnostic_pre_stage3,-0.13532987810954278,0.10891936007723833,0.06230847912928089,False,-0.013205259016152215,False,False,True,M3_d_model_feat_local_max,0.049982517708545254,True,estimated,C(worker_id)[T.32]:d_model_feat_local_max
exploratory_diagnostic_pre_stage3,-0.2205739982586779,0.1575994672675372,0.09647282283832018,False,-0.031487265495570335,False,False,True,M3_d_model_feat_local_max,0.05044490357116616,True,estimated,C(worker_id)[T.33]:d_model_feat_local_max
exploratory_diagnostic_pre_stage3,-0.15835914740591084,0.1818163594089368,0.08677946602419583,False,0.011728606001512994,False,False,True,M3_d_model_feat_local_max,0.051747191063934106,True,estimated,C(worker_id)[T.34]:d_model_feat_local_max
exploratory_diagnostic_pre_stage3,-0.151819416003327,0.08094374648014509,0.05937835777639594,False,-0.03543783476159096,False,False,True,M3_d_model_feat_local_max,0.05330154628473318,True,estimated,C(worker_id)[T.35]:d_model_feat_local_max
exploratory_diagnostic_pre_stage3,-0.10179731210301377,0.08649935482314117,0.04803486401177422,False,-0.007648978639936299,False,False,True,M3_d_model_feat_local_max,0.05580679046898145,True,estimated,C(worker_id)[T.36]:d_model_feat_local_max
exploratory_diagnostic_pre_stage3,-0.15976962797374095,0.11775243689952192,0.07079644512073033,False,-0.021008595537109515,False,False,True,M3_d_model_feat_local_max,0.054685116137221525,True,estimated,C(worker_id)[T.37]:d_model_feat_local_max
exploratory_diagnostic_pre_stage3,-0.06442895156872916,0.1557544227400157,0.056169228139985934,False,0.045662735585643266,False,False,True,M3_d_model_feat_local_max,0.04844473086327999,True,estimated,C(worker_id)[T.6]:d_model_feat_local_max
exploratory_diagnostic_pre_stage3,-0.10039736320388003,0.10458869725654883,0.0522923623623543,False,0.0020956670263344024,False,False,True,M3_d_model_feat_local_max,0.04688399791845476,True,estimated,C(worker_id)[T.8]:d_model_feat_local_max
exploratory_diagnostic_pre_stage3,0.6955167587901268,1.1285754883818344,0.1104741657121703,False,0.9120461235859806,False,False,False,M3_g_model_struct,0.10749462774070209,True,estimated,Intercept
exploratory_diagnostic_pre_stage3,0.005240705120505396,0.39809639593012064,0.10021828847184062,False,0.20166855052531302,False,False,False,M3_g_model_struct,0.12052187622317459,True,estimated,C(worker_id)[T.10]
exploratory_diagnostic_pre_stage3,0.034502416396397256,0.4511518248993842,0.10628811441402729,False,0.24282712064789075,False,False,False,M3_g_model_struct,0.12101716216088436,True,estimated,C(worker_id)[T.11]
exploratory_diagnostic_pre_stage3,-0.06646150498439543,0.3695709890747124,0.1112327790967112,False,0.1515547420451585,False,False,False,M3_g_model_struct,0.1204262272629843,True,estimated,C(worker_id)[T.12]
exploratory_diagnostic_pre_stage3,0.014542212880270744,0.47870557669035985,0.11840902138012477,False,0.2466238947853153,False,False,False,M3_g_model_struct,0.11451700599510997,True,estimated,C(worker_id)[T.13]
exploratory_diagnostic_pre_stage3,0.000538226082495874,0.45042122281006897,0.11476607059376864,False,0.22547972444628242,False,False,False,M3_g_model_struct,0.11460990492145054,True,estimated,C(worker_id)[T.15]
exploratory_diagnostic_pre_stage3,-0.04036624580085987,0.4815765183044254,0.13314866431257277,False,0.22060513625178277,False,False,False,M3_g_model_struct,0.11527231094145504,True,estimated,C(worker_id)[T.17]
exploratory_diagnostic_pre_stage3,0.05163095298130693,0.6464807214889966,0.15174738992543105,False,0.34905583723515177,False,False,False,M3_g_model_struct,0.12442655668215513,True,estimated,C(worker_id)[T.2]
exploratory_diagnostic_pre_stage3,-0.20372244820813784,0.3855634548318149,0.15032803648978388,False,0.09092050331183854,False,False,False,M3_g_model_struct,0.12543232575379332,True,estimated,C(worker_id)[T.28]
exploratory_diagnostic_pre_stage3,-0.13543926048598207,0.5500347977161071,0.17486583117400234,False,0.20729776861506252,False,False,False,M3_g_model_struct,0.13257908614465017,True,estimated,C(worker_id)[T.29]
exploratory_diagnostic_pre_stage3,-0.010758002903574398,0.42212377915394395,0.1104290260350812,False,0.20568288812518476,False,False,False,M3_g_model_struct,0.12197166222357883,True,estimated,C(worker_id)[T.30]
exploratory_diagnostic_pre_stage3,-0.03965594806012229,0.3654986561872484,0.10335576638963538,False,0.16292135406356306,False,False,False,M3_g_model_struct,0.12024406546491874,True,estimated,C(worker_id)[T.31]
exploratory_diagnostic_pre_stage3,-0.018724578553852345,0.4007557573759739,0.10701028977801691,False,0.19101558941106078,False,False,False,M3_g_model_struct,0.11450756014691159,True,estimated,C(worker_id)[T.32]
exploratory_diagnostic_pre_stage3,0.015771056735702865,0.354030219525601,0.08629060275252504,False,0.18490063813065194,False,False,False,M3_g_model_struct,0.11208745328313545,True,estimated,C(worker_id)[T.33]
exploratory_diagnostic_pre_stage3,-0.026304533208926173,0.3827341225504922,0.10434659585699449,False,0.17821479467078302,False,False,False,M3_g_model_struct,0.11900623080907864,True,estimated,C(worker_id)[T.34]
exploratory_diagnostic_pre_stage3,0.04038833235141834,0.5026246642450024,0.11791743160550615,False,0.2715064982982104,False,False,False,M3_g_model_struct,0.12078069287867019,True,estimated,C(worker_id)[T.35]
exploratory_diagnostic_pre_stage3,-0.06201878549405063,0.2855589870573242,0.08866779912024869,False,0.1117701007816368,False,False,False,M3_g_model_struct,0.11314989914355739,True,estimated,C(worker_id)[T.36]
exploratory_diagnostic_pre_stage3,-0.21018566074026923,0.3512810030481527,0.1432312917827607,False,0.07054767115394173,False,False,False,M3_g_model_struct,0.11000944577182127,True,estimated,C(worker_id)[T.37]
exploratory_diagnostic_pre_stage3,-0.08686623891040862,0.49266478210515235,0.14783954617743902,False,0.20289927159737187,False,False,False,M3_g_model_struct,0.11638939191317184,True,estimated,C(worker_id)[T.6]
exploratory_diagnostic_pre_stage3,0.019128721197724352,0.5893723185684372,0.14547030545171247,False,0.30425051988308077,False,False,False,M3_g_model_struct,0.1374553728390616,True,estimated,C(worker_id)[T.8]
exploratory_diagnostic_pre_stage3,-0.12786917086263525,0.07283922804354234,0.05120112216994326,False,-0.02751497140954645,False,False,False,M3_g_model_struct,0.052920678952052984,True,estimated,C(building_id)[T.S9hNv5qa7GM]
exploratory_diagnostic_pre_stage3,-0.09488842165058134,0.2612510286669337,0.09085190059120282,False,0.08318130350817618,False,False,False,M3_g_model_struct,0.0593572060235459,True,estimated,C(building_id)[T.VFuaQ6m2Qom]
exploratory_diagnostic_pre_stage3,-0.08288316994351329,0.11350805142348029,0.05009980136913102,False,0.015312440739983502,False,False,False,M3_g_model_struct,0.0967003771482715,True,estimated,C(building_id)[T.VLzqgDo317F]
exploratory_diagnostic_pre_stage3,-0.15025260124952053,0.04431064106713453,0.04963348018282017,False,-0.052970980091193,False,False,False,M3_g_model_struct,0.05902596797621616,True,estimated,C(building_id)[T.jh4fc5c5qoQ]
exploratory_diagnostic_pre_stage3,-0.1693764997020889,0.01805447104401668,0.047814023149516736,False,-0.07566101432903612,False,False,False,M3_g_model_struct,0.053164660509602744,True,estimated,C(building_id)[T.jtcxE69GiFV]
exploratory_diagnostic_pre_stage3,-0.23575419893548263,0.0019831170555812683,0.060647274487516306,False,-0.11688554093995068,False,False,False,M3_g_model_struct,0.053475916344568504,True,estimated,C(building_id)[T.pRbA3pwrgk9]
exploratory_diagnostic_pre_stage3,-0.12498538563120637,-0.0005866503735415043,0.03173437123920022,False,-0.06278601800237393,False,False,False,M3_g_model_struct,0.05480839892968927,True,estimated,C(building_id)[T.pa4otMbVnkk]
exploratory_diagnostic_pre_stage3,-0.12564579533234294,0.01724313417865557,0.03645125752831594,False,-0.054201330576843676,False,False,False,M3_g_model_struct,0.057313027379976164,True,estimated,C(building_id)[T.zsNo4HB9uLZ]
exploratory_diagnostic_pre_stage3,-0.06956967014406139,0.05963502652249085,0.032960381802691896,False,-0.0049673218107852656,False,False,False,M3_g_model_struct,0.027385425448996224,True,estimated,C(stage)[T.C2A_RP_Block2]
exploratory_diagnostic_pre_stage3,-0.10147108337736703,0.03944758496678817,0.035948639883713066,False,-0.03101174920528943,False,False,False,M3_g_model_struct,0.025063689241535025,True,estimated,C(stage)[T.C2B_C2-B]
exploratory_diagnostic_pre_stage3,-0.03436863989833645,-0.009736880916659548,0.00628361198512166,False,-0.022052760407498,False,False,False,M3_g_model_struct,0.005118878233850581,True,estimated,risk
exploratory_diagnostic_pre_stage3,-0.06235244980219377,0.16658542331051193,0.058402518651200434,False,0.05211648675415908,False,False,False,M3_g_model_struct,0.05227315325229805,True,estimated,g_model_struct
exploratory_diagnostic_pre_stage3,-0.18024767327014668,-0.0008261161809402784,0.045770805379899596,False,-0.09053689472554348,False,False,True,M3_g_model_struct,0.06174412753718239,True,estimated,C(worker_id)[T.10]:g_model_struct
exploratory_diagnostic_pre_stage3,-0.1765589628649285,0.016424927463721387,0.04923058426751273,False,-0.08006701770060357,False,False,True,M3_g_model_struct,0.06064108368286972,True,estimated,C(worker_id)[T.11]:g_model_struct
exploratory_diagnostic_pre_stage3,-0.14098054243833735,0.05451624436402032,0.049871629286315736,False,-0.043232149037158524,False,False,True,M3_g_model_struct,0.06545023473964999,True,estimated,C(worker_id)[T.12]:g_model_struct
exploratory_diagnostic_pre_stage3,-0.21834619254095394,0.0017023106220231954,0.05613482223545335,False,-0.10832194095946537,False,False,True,M3_g_model_struct,0.06396954369734142,True,estimated,C(worker_id)[T.13]:g_model_struct
exploratory_diagnostic_pre_stage3,-0.19903746404983833,0.0070667849091775314,0.05257761453036119,False,-0.0959853395703304,False,False,True,M3_g_model_struct,0.0639024068241195,True,estimated,C(worker_id)[T.15]:g_model_struct
exploratory_diagnostic_pre_stage3,-0.2127267119425908,0.029294856387306334,0.061740196002524776,False,-0.09171592777764223,False,False,True,M3_g_model_struct,0.06051979185965386,True,estimated,C(worker_id)[T.17]:g_model_struct
exploratory_diagnostic_pre_stage3,-0.31190909555281454,0.012839479526324443,0.0828440242548824,False,-0.14953480801324504,False,False,True,M3_g_model_struct,0.06856256568882246,True,estimated,C(worker_id)[T.2]:g_model_struct
exploratory_diagnostic_pre_stage3,-0.175672163463924,0.1350610177800713,0.07926866868469268,False,-0.020305572841926342,False,False,True,M3_g_model_struct,0.07303052573830593,True,estimated,C(worker_id)[T.28]:g_model_struct
exploratory_diagnostic_pre_stage3,-0.27936867763578943,0.06397706280514207,0.08758819909207435,False,-0.10769580741532367,False,False,True,M3_g_model_struct,0.07007359976624951,True,estimated,C(worker_id)[T.29]:g_model_struct
exploratory_diagnostic_pre_stage3,-0.1943080792763226,0.0061540828387457586,0.051138306662007235,False,-0.09407699821878843,False,False,True,M3_g_model_struct,0.06076343245077836,True,estimated,C(worker_id)[T.30]:g_model_struct
exploratory_diagnostic_pre_stage3,-0.18962908080147983,0.014752571297185782,0.05213817655578205,False,-0.08743825475214703,False,False,True,M3_g_model_struct,0.05925902894176177,True,estimated,C(worker_id)[T.31]:g_model_struct
exploratory_diagnostic_pre_stage3,-0.2021948110551629,0.016423718665977693,0.055770033092127705,False,-0.0928855461945926,False,False,True,M3_g_model_struct,0.06020348938114029,True,estimated,C(worker_id)[T.32]:g_model_struct
exploratory_diagnostic_pre_stage3,-0.17276220057952835,0.012553597835183158,0.047274438371099875,False,-0.0801043013721726,False,False,True,M3_g_model_struct,0.059360584684220584,True,estimated,C(worker_id)[T.33]:g_model_struct
exploratory_diagnostic_pre_stage3,-0.18302169568977056,0.005406457448808966,0.04806840641290294,False,-0.0888076191204808,False,False,True,M3_g_model_struct,0.062065926936133685,True,estimated,C(worker_id)[T.34]:g_model_struct
exploratory_diagnostic_pre_stage3,-0.2354809582149091,-0.00968285186262309,0.05760155774293011,False,-0.1225819050387661,False,False,True,M3_g_model_struct,0.06178700472748722,True,estimated,C(worker_id)[T.35]:g_model_struct
exploratory_diagnostic_pre_stage3,-0.137056501396078,0.028183429841419846,0.042153043683035164,False,-0.05443653577732907,False,False,True,M3_g_model_struct,0.06290476119669954,True,estimated,C(worker_id)[T.36]:g_model_struct
exploratory_diagnostic_pre_stage3,-0.24855997139798836,0.059687393850199486,0.07863453195106833,False,-0.09443628877389444,False,False,True,M3_g_model_struct,0.05779977141656915,True,estimated,C(worker_id)[T.37]:g_model_struct
exploratory_diagnostic_pre_stage3,-0.1986180688046431,0.061265420085111974,0.06629680839024366,False,-0.06867632435976558,False,False,True,M3_g_model_struct,0.06410526074194067,True,estimated,C(worker_id)[T.6]:g_model_struct
exploratory_diagnostic_pre_stage3,-0.29127575137207495,0.006700134765148663,0.07601425666765908,False,-0.14228780830346313,False,False,True,M3_g_model_struct,0.07205916310788367,True,estimated,C(worker_id)[T.8]:g_model_struct
exploratory_diagnostic_pre_stage3,1.108905634425021,1.6459659906975932,0.13700519292667654,False,1.377435812561307,False,False,False,M3_d_cal_A,0.09634134878878287,True,estimated,Intercept
exploratory_diagnostic_pre_stage3,-0.13258511937702333,0.050362202206899034,0.04667023509793938,False,-0.041111458585062155,False,False,False,M3_d_cal_A,0.08048318489773963,True,estimated,C(worker_id)[T.10]
exploratory_diagnostic_pre_stage3,-0.14365516263151673,0.09073816532058292,0.05979421631431113,False,-0.0264584986554669,False,False,False,M3_d_cal_A,0.08590797894750626,True,estimated,C(worker_id)[T.11]
exploratory_diagnostic_pre_stage3,-0.13872830935509925,0.10925520533922314,0.06326110068732714,False,-0.014736552007938053,False,False,False,M3_d_cal_A,0.08514718929869639,True,estimated,C(worker_id)[T.12]
exploratory_diagnostic_pre_stage3,-0.11353275039754632,0.08283265799214587,0.05009321642594188,False,-0.015350046202700224,False,False,False,M3_d_cal_A,0.08293866351285388,True,estimated,C(worker_id)[T.13]
exploratory_diagnostic_pre_stage3,-0.1422238179725352,0.07385148064878039,0.05512124964829479,False,-0.034186168661877396,False,False,False,M3_d_cal_A,0.0844483517016017,True,estimated,C(worker_id)[T.15]
exploratory_diagnostic_pre_stage3,-0.2091030072922868,0.06543034619292065,0.07003401874622639,False,-0.07183633054968308,False,False,False,M3_d_cal_A,0.09549712608675293,True,estimated,C(worker_id)[T.17]
exploratory_diagnostic_pre_stage3,-0.09590805403385802,0.09557954027024415,0.04884887609798525,False,-0.00016425688180693454,False,False,False,M3_d_cal_A,0.08407974856578873,True,estimated,C(worker_id)[T.2]
exploratory_diagnostic_pre_stage3,-0.13820979156729898,0.10824069469399461,0.06287002200543204,False,-0.014984548436652187,False,False,False,M3_d_cal_A,0.08284725715625364,True,estimated,C(worker_id)[T.28]
exploratory_diagnostic_pre_stage3,-0.3564626877827356,0.08475943091890648,0.11255666293409237,False,-0.13585162843191456,False,False,False,M3_d_cal_A,0.10134916341192893,True,estimated,C(worker_id)[T.29]
exploratory_diagnostic_pre_stage3,-0.1586375297376641,0.08899461078584217,0.0631714644192618,False,-0.03482145947591096,False,False,False,M3_d_cal_A,0.08153744982589783,True,estimated,C(worker_id)[T.30]
exploratory_diagnostic_pre_stage3,-0.1844353198672462,0.05441546597884933,0.06093132291992233,False,-0.06500992694419844,False,False,False,M3_d_cal_A,0.09509639795080412,True,estimated,C(worker_id)[T.31]
exploratory_diagnostic_pre_stage3,-0.2459013487548936,0.030767305466216463,0.07057873832171176,False,-0.10756702164433858,False,False,False,M3_d_cal_A,0.08910017722496466,True,estimated,C(worker_id)[T.32]
exploratory_diagnostic_pre_stage3,-0.2930260529058417,0.08187635337602298,0.09563836894945528,False,-0.10557484976490936,False,False,False,M3_d_cal_A,0.0922232592585635,True,estimated,C(worker_id)[T.33]
exploratory_diagnostic_pre_stage3,-0.2811977938015816,0.040140748245416774,0.08197411786913224,False,-0.1205285227780824,False,False,False,M3_d_cal_A,0.09344023882735651,True,estimated,C(worker_id)[T.34]
exploratory_diagnostic_pre_stage3,-0.12614773336433235,0.13375798368957845,0.06630247884028337,False,0.0038051251626230465,False,False,False,M3_d_cal_A,0.09613466772199457,True,estimated,C(worker_id)[T.35]
exploratory_diagnostic_pre_stage3,-0.17272559224240847,0.061855060584951826,0.05984200327228579,False,-0.05543526582872832,False,False,False,M3_d_cal_A,0.0889860965877984,True,estimated,C(worker_id)[T.36]
exploratory_diagnostic_pre_stage3,-0.36341974211304273,0.022320274527482503,0.09840306546952174,False,-0.1705497337927801,False,False,False,M3_d_cal_A,0.09074743780163746,True,estimated,C(worker_id)[T.37]
exploratory_diagnostic_pre_stage3,-0.16144713795181004,0.07557079124628935,0.06046375744849474,False,-0.042938173352760345,False,False,False,M3_d_cal_A,0.08363118897417292,True,estimated,C(worker_id)[T.6]
exploratory_diagnostic_pre_stage3,-0.1466071863586188,0.07513133252636539,0.056565948695149026,False,-0.035737926916126705,False,False,False,M3_d_cal_A,0.08270513413654351,True,estimated,C(worker_id)[T.8]
exploratory_diagnostic_pre_stage3,-0.1298879513570141,0.0653417538805714,0.04980349623407793,False,-0.032273098738221345,False,False,False,M3_d_cal_A,0.053634055681401054,True,estimated,C(building_id)[T.S9hNv5qa7GM]
exploratory_diagnostic_pre_stage3,-0.04590177567515323,0.10548447559405875,0.03861894165030918,False,0.029791349959452765,False,False,False,M3_d_cal_A,0.05824255337416811,True,estimated,C(building_id)[T.VFuaQ6m2Qom]
exploratory_diagnostic_pre_stage3,-0.02546849259571811,0.1664644278432335,0.04896247970381419,False,0.0704979676237577,False,False,False,M3_d_cal_A,0.09405744113043481,True,estimated,C(building_id)[T.VLzqgDo317F]
exploratory_diagnostic_pre_stage3,-0.17219157159006926,0.03818602365669799,0.05366775388948144,False,-0.06700277396668564,False,False,False,M3_d_cal_A,0.06016055889977169,True,estimated,C(building_id)[T.jh4fc5c5qoQ]
exploratory_diagnostic_pre_stage3,-0.16810657615180766,0.027575523727199652,0.04991890303035901,False,-0.070265526212304,False,False,False,M3_d_cal_A,0.05356367889075261,True,estimated,C(building_id)[T.jtcxE69GiFV]
exploratory_diagnostic_pre_stage3,-0.16391202292121737,-0.0036277551531361113,0.040888843818388074,False,-0.08376988903717673,False,False,False,M3_d_cal_A,0.057082880392347164,True,estimated,C(building_id)[T.pRbA3pwrgk9]
exploratory_diagnostic_pre_stage3,-0.16877751713953754,-0.01788372681925114,0.038493313857215924,False,-0.09333062197939435,False,False,False,M3_d_cal_A,0.05502653687653532,True,estimated,C(building_id)[T.pa4otMbVnkk]
exploratory_diagnostic_pre_stage3,-0.1004739836175042,0.0031518853189763177,0.02643517064706136,False,-0.048661049149263946,False,False,False,M3_d_cal_A,0.056480053687634944,True,estimated,C(building_id)[T.zsNo4HB9uLZ]
exploratory_diagnostic_pre_stage3,-0.08526342251266503,0.0634108258073503,0.037927104163269214,False,-0.01092629835265737,False,False,False,M3_d_cal_A,0.02658300998789842,True,estimated,C(stage)[T.C2A_RP_Block2]
exploratory_diagnostic_pre_stage3,-0.08687162762737169,0.03174292348836216,0.030258814060136186,False,-0.027564352069504767,False,False,False,M3_d_cal_A,0.02468019724062852,True,estimated,C(stage)[T.C2B_C2-B]
exploratory_diagnostic_pre_stage3,-0.1575175975472501,-0.04228200441226188,0.029396834983415356,False,-0.09989980097975598,False,False,False,M3_d_cal_A,0.013546204231047167,True,estimated,risk
exploratory_diagnostic_pre_stage3,-0.13617501988008743,0.17756715810011856,0.0800362698929097,False,0.020696069110015564,False,False,False,M3_d_cal_A,0.06831950605065998,True,estimated,d_cal_A
exploratory_diagnostic_pre_stage3,-0.05299079068732804,0.21198724735704305,0.06759643827662527,False,0.07949822833485751,False,False,True,M3_d_cal_A,0.06738283933396325,True,estimated,C(worker_id)[T.10]:d_cal_A
exploratory_diagnostic_pre_stage3,-0.011601884556945219,0.2581561064331707,0.0688158140280908,False,0.12327711093811275,False,False,True,M3_d_cal_A,0.07208580122122801,True,estimated,C(worker_id)[T.11]:d_cal_A
exploratory_diagnostic_pre_stage3,-0.054948825077111935,0.22681190346202776,0.07187773687222951,False,0.08593153919245791,False,False,True,M3_d_cal_A,0.06934707256458784,True,estimated,C(worker_id)[T.12]:d_cal_A
exploratory_diagnostic_pre_stage3,-0.046690053225394074,0.23682760174884612,0.0723259323913878,False,0.09506877426172602,False,False,True,M3_d_cal_A,0.07107918139332141,True,estimated,C(worker_id)[T.13]:d_cal_A
exploratory_diagnostic_pre_stage3,-0.03496115645941353,0.25276377813086903,0.07339921800772514,False,0.10890131083572774,False,False,True,M3_d_cal_A,0.07006628555070533,True,estimated,C(worker_id)[T.15]:d_cal_A
exploratory_diagnostic_pre_stage3,-0.023604853716841567,0.32148056203081116,0.08803199381317672,False,0.1489378541569848,False,False,True,M3_d_cal_A,0.08442474790442529,True,estimated,C(worker_id)[T.17]:d_cal_A
exploratory_diagnostic_pre_stage3,-0.026291097898193172,0.24580792225922554,0.06941301534628029,False,0.10975841218051618,False,False,True,M3_d_cal_A,0.07035810755789158,True,estimated,C(worker_id)[T.2]:d_cal_A
exploratory_diagnostic_pre_stage3,-0.06077149150697586,0.20858822300219232,0.06871421288499188,False,0.07390836574760823,False,False,True,M3_d_cal_A,0.06752189694819587,True,estimated,C(worker_id)[T.28]:d_cal_A
exploratory_diagnostic_pre_stage3,-0.06327967623630978,0.3564727407482734,0.10707969821035285,False,0.1465965322559818,False,False,True,M3_d_cal_A,0.08589301764810638,True,estimated,C(worker_id)[T.29]:d_cal_A
exploratory_diagnostic_pre_stage3,-0.05455691993601329,0.2243875579699982,0.07115930558826825,False,0.08491531901699247,False,False,True,M3_d_cal_A,0.06772976891180486,True,estimated,C(worker_id)[T.30]:d_cal_A
