analysis_role,block3_generated,boundary,condition_number,convergence,design_columns,fold,formal_policy_frozen,formal_profile_frozen,formula,mae,mae_change_vs_P0,mae_change_vs_P1,mixed_model_status,model_name,model_rank,model_variant,n_test,n_train,new_building_categories,new_stage_categories,new_worker_categories,optimizer,prediction_interval_coverage,prediction_unseen_worker_fallback_rows,random_effect_eigenvalues_json,risk_channel_correlation_train,rmse,rmse_change_vs_P0,rmse_change_vs_P1,scientific_conclusion_prohibited,singular,spearman,status,test_buildings,test_tasks,test_workers,train_buildings,train_tasks,train_workers,transform_json,validation_kind,warnings
exploratory_diagnostic_pre_stage3,False,False,23.491338489931604,True,41,pa4otMbVnkk,False,False,quality ~ C(worker_id) + risk_z + d_model_feat_local_max_resid_z + C(worker_id):d_model_feat_local_max_resid_z,0.10667900575845143,0.04063303015817171,0.04062599194193091,,P3_d_model_feat_local_max_residualized_sensitivity,41,train_only_residualized_channel_sensitivity,20,205,1,0,0,ols,0.85,0,,0.9570756606360048,0.1614223642851684,0.08016744852416804,0.07027424470260824,True,False,0.27980445754592126,estimated,1,10,16,8,57,20,"{""channel_residualization"": {""channel"": ""d_model_feat_local_max"", ""fit_source"": ""train_fold_only"", ""intercept"": 1.0536294271027733, ""residual_mean"": 1.1048073025538143e-16, ""residual_scale"": 0.310421862235989, ""risk_slope"": 0.5897889377737269}, ""fields"": {""d_model_feat_local_max"": {""mean"": 4.277425663452999, ""scale"": 1.0710177837095245}, ""risk"": {""mean"": 5.466016789869053, ""scale"": 1.7379862307454157}}, ""scaling_source"": ""train_fold_only""}",leave_one_building_out,
exploratory_diagnostic_pre_stage3,False,False,32.68886703154126,True,41,pa4otMbVnkk,False,False,quality ~ C(worker_id) + risk_z + g_model_struct_z + C(worker_id):g_model_struct_z,0.0660962024508984,5.022685061867316e-05,4.318863437786924e-05,,P3_g_model_struct,41,raw_channel_exploratory,20,205,1,0,0,ols,1.0,0,,0.3498822844592397,0.08552358283966202,0.004268667078661664,-0.005624536742898145,True,False,0.5039488885907721,estimated,1,10,16,8,57,20,"{""channel_residualization"": {""channel"": ""g_model_struct"", ""fit_source"": ""train_fold_only"", ""intercept"": 0.7464303459076526, ""residual_mean"": 3.2061074662345983e-16, ""residual_scale"": 0.8652022056783004, ""risk_slope"": 0.1859299235709915}, ""fields"": {""g_model_struct"": {""mean"": 1.7627264298857626, ""scale"": 0.9235781901600578}, ""risk"": {""mean"": 5.466016789869053, ""scale"": 1.7379862307454157}}, ""scaling_source"": ""train_fold_only""}",leave_one_building_out,
exploratory_diagnostic_pre_stage3,False,False,28.578271078807273,True,41,pa4otMbVnkk,False,False,quality ~ C(worker_id) + risk_z + g_model_struct_resid_z + C(worker_id):g_model_struct_resid_z,0.06896222552762477,0.0029162499273450437,0.00290921171110424,,P3_g_model_struct_residualized_sensitivity,41,train_only_residualized_channel_sensitivity,20,205,1,0,0,ols,1.0,0,,0.3498822844592397,0.09071633187323604,0.00946141611223568,-0.00043178770932413013,True,False,0.4640842750156812,estimated,1,10,16,8,57,20,"{""channel_residualization"": {""channel"": ""g_model_struct"", ""fit_source"": ""train_fold_only"", ""intercept"": 0.7464303459076526, ""residual_mean"": 3.2061074662345983e-16, ""residual_scale"": 0.8652022056783004, ""risk_slope"": 0.1859299235709915}, ""fields"": {""g_model_struct"": {""mean"": 1.7627264298857626, ""scale"": 0.9235781901600578}, ""risk"": {""mean"": 5.466016789869053, ""scale"": 1.7379862307454157}}, ""scaling_source"": ""train_fold_only""}",leave_one_building_out,
exploratory_diagnostic_pre_stage3,False,False,77.81955152951542,True,41,pa4otMbVnkk,False,False,quality ~ C(worker_id) + risk_z + d_cal_A_z + C(worker_id):d_cal_A_z,0.1073087173044351,0.04126274170415538,0.041255703487914575,,P3_d_cal_A,41,raw_channel_exploratory,20,205,1,0,0,ols,0.95,0,,0.9242653863380569,0.14096628033916803,0.05971136457816767,0.04981816075660786,True,False,0.28431743266762965,estimated,1,10,16,8,57,20,"{""channel_residualization"": {""channel"": ""d_cal_A"", ""fit_source"": ""train_fold_only"", ""intercept"": -2.2567596530826672, ""residual_mean"": 1.2152880328091958e-15, ""residual_scale"": 0.456643712974515, ""risk_slope"": 0.6361333275951789}, ""fields"": {""d_cal_A"": {""mean"": 1.220355796147853, ""scale"": 1.1961834562030278}, ""risk"": {""mean"": 5.466016789869053, ""scale"": 1.7379862307454157}}, ""scaling_source"": ""train_fold_only""}",leave_one_building_out,
exploratory_diagnostic_pre_stage3,False,False,32.68132634058554,True,41,pa4otMbVnkk,False,False,quality ~ C(worker_id) + risk_z + d_cal_A_resid_z + C(worker_id):d_cal_A_resid_z,0.07595716126275467,0.009911185662474953,0.009904147446234149,,P3_d_cal_A_residualized_sensitivity,41,train_only_residualized_channel_sensitivity,20,205,1,0,0,ols,0.95,0,,0.9242653863380569,0.10887889084741757,0.027623975086417216,0.017730771264857406,True,False,0.3678074724192352,estimated,1,10,16,8,57,20,"{""channel_residualization"": {""channel"": ""d_cal_A"", ""fit_source"": ""train_fold_only"", ""intercept"": -2.2567596530826672, ""residual_mean"": 1.2152880328091958e-15, ""residual_scale"": 0.456643712974515, ""risk_slope"": 0.6361333275951789}, ""fields"": {""d_cal_A"": {""mean"": 1.220355796147853, ""scale"": 1.1961834562030278}, ""risk"": {""mean"": 5.466016789869053, ""scale"": 1.7379862307454157}}, ""scaling_source"": ""train_fold_only""}",leave_one_building_out,
exploratory_diagnostic_pre_stage3,False,False,38.21743542163355,True,40,pa4otMbVnkk,False,False,quality ~ C(worker_id) + risk_z + C(worker_id):risk_z,0.09768197036042588,0.031635994760146155,0.03162895654390535,,worker_x_risk_diagnostic,40,diagnostic,20,205,1,0,0,ols,0.95,0,,,0.13524087805273718,0.05398596229173683,0.04409275847017702,True,False,0.08800301487331395,estimated,1,10,16,8,57,20,"{""channel_residualization"": {}, ""fields"": {""risk"": {""mean"": 5.466016789869053, ""scale"": 1.7379862307454157}}, ""scaling_source"": ""train_fold_only""}",leave_one_building_out,
exploratory_diagnostic_pre_stage3,False,False,30.804839498555165,True,41,pa4otMbVnkk,False,False,quality ~ C(worker_id) + risk_z + C(worker_id):C(task_stratum),0.07436482153883402,0.008318845938554295,0.008311807722313491,,worker_x_stratum_diagnostic,41,risk_bucket_diagnostic_not_independent_condition,20,205,1,0,0,ols,0.95,0,,,0.10390720570074291,0.022652289939742554,0.012759086118182744,True,False,0.14742385397580796,estimated,1,10,16,8,57,20,"{""channel_residualization"": {}, ""fields"": {""risk"": {""mean"": 5.466016789869053, ""scale"": 1.7379862307454157}}, ""scaling_source"": ""train_fold_only""}",leave_one_building_out,
exploratory_diagnostic_pre_stage3,False,False,20.636877340300977,True,20,zsNo4HB9uLZ,False,False,quality ~ C(worker_id),0.0840751213084402,0.0,0.030118949747678835,,P0,20,core,12,213,1,0,0,ols,1.0,0,,,0.09233473427182466,0.0,0.03106922086587869,True,False,-0.20423041640915962,estimated,1,5,10,8,62,20,"{""channel_residualization"": {}, ""fields"": {""risk"": {""mean"": 5.488862417106389, ""scale"": 1.76056291076512}}, ""scaling_source"": ""train_fold_only""}",leave_one_building_out,
exploratory_diagnostic_pre_stage3,False,False,20.681265207545593,True,21,zsNo4HB9uLZ,False,False,quality ~ C(worker_id) + risk_z,0.05395617156076137,-0.030118949747678835,0.0,,P1,21,core,12,213,1,0,0,ols,1.0,0,,,0.06126551340594597,-0.03106922086587869,0.0,True,False,0.8461538461538463,estimated,1,5,10,8,62,20,"{""channel_residualization"": {}, ""fields"": {""risk"": {""mean"": 5.488862417106389, ""scale"": 1.76056291076512}}, ""scaling_source"": ""train_fold_only""}",leave_one_building_out,
exploratory_diagnostic_pre_stage3,False,False,1.0000000000000002,True,2,zsNo4HB9uLZ,False,False,quality ~ risk_z,0.054733688465988556,-0.02934143284245165,0.0007775169052271838,estimated,P2,2,core,12,213,1,0,0,lbfgs,1.0,0,"[2.906046662121518e-05, 0.0002538401549684786]",,0.05977304056111214,-0.03256169371071252,-0.0014924728448338295,True,False,0.6573426573426573,estimated,1,5,10,8,62,20,"{""channel_residualization"": {}, ""fields"": {""risk"": {""mean"": 5.488862417106389, ""scale"": 1.76056291076512}}, ""scaling_source"": ""train_fold_only""}",leave_one_building_out,The MLE may be on the boundary of the parameter space.;The Hessian matrix at the estimated parameter values is not positive definite.
exploratory_diagnostic_pre_stage3,False,False,48.41047121934047,True,41,zsNo4HB9uLZ,False,False,quality ~ C(worker_id) + risk_z + d_model_feat_z + C(worker_id):d_model_feat_z,0.047313801073095796,-0.03676132023534441,-0.006642370487665576,,P3_d_model_feat,41,raw_channel_exploratory,12,213,1,0,0,ols,1.0,0,,0.9461410429954934,0.05404083207039543,-0.03829390220142923,-0.007224681335550542,True,False,0.5874125874125874,estimated,1,5,10,8,62,20,"{""channel_residualization"": {""channel"": ""d_model_feat"", ""fit_source"": ""train_fold_only"", ""intercept"": -0.43568293204421205, ""residual_mean"": -4.169851735681339e-17, ""residual_scale"": 0.3120090767861627, ""risk_slope"": 0.5179113598785999}, ""fields"": {""d_model_feat"": {""mean"": 2.4070612665858975, ""scale"": 0.9637205129368148}, ""risk"": {""mean"": 5.488862417106389, ""scale"": 1.76056291076512}}, ""scaling_source"": ""train_fold_only""}",leave_one_building_out,
exploratory_diagnostic_pre_stage3,False,False,21.912619894670577,True,41,zsNo4HB9uLZ,False,False,quality ~ C(worker_id) + risk_z + d_model_feat_resid_z + C(worker_id):d_model_feat_resid_z,0.047304606250546825,-0.03677051505789338,-0.006651565310214547,,P3_d_model_feat_residualized_sensitivity,41,train_only_residualized_channel_sensitivity,12,213,1,0,0,ols,1.0,0,,0.9461410429954934,0.056831885510672385,-0.03550284876115228,-0.004433627895273587,True,False,0.8461538461538463,estimated,1,5,10,8,62,20,"{""channel_residualization"": {""channel"": ""d_model_feat"", ""fit_source"": ""train_fold_only"", ""intercept"": -0.43568293204421205, ""residual_mean"": -4.169851735681339e-17, ""residual_scale"": 0.3120090767861627, ""risk_slope"": 0.5179113598785999}, ""fields"": {""d_model_feat"": {""mean"": 2.4070612665858975, ""scale"": 0.9637205129368148}, ""risk"": {""mean"": 5.488862417106389, ""scale"": 1.76056291076512}}, ""scaling_source"": ""train_fold_only""}",leave_one_building_out,
exploratory_diagnostic_pre_stage3,False,False,42.22292062066836,True,41,zsNo4HB9uLZ,False,False,quality ~ C(worker_id) + risk_z + d_model_feat_local_max_z + C(worker_id):d_model_feat_local_max_z,0.03241861563165871,-0.0516565056767815,-0.021537555929102663,,P3_d_model_feat_local_max,41,raw_channel_exploratory,12,213,1,0,0,ols,1.0,0,,0.9581263132005194,0.036847034976170395,-0.055487699295654266,-0.024418478429775577,True,False,0.8811188811188813,estimated,1,5,10,8,62,20,"{""channel_residualization"": {""channel"": ""d_model_feat_local_max"", ""fit_source"": ""train_fold_only"", ""intercept"": 0.9862180269059505, ""residual_mean"": 1.1070956358233954e-15, ""residual_scale"": 0.3168378791102607, ""risk_slope"": 0.6021675725793725}, ""fields"": {""d_model_feat_local_max"": {""mean"": 4.291432984837053, ""scale"": 1.1064865662726404}, ""risk"": {""mean"": 5.488862417106389, ""scale"": 1.76056291076512}}, ""scaling_source"": ""train_fold_only""}",leave_one_building_out,
exploratory_diagnostic_pre_stage3,False,False,23.15589393393003,True,41,zsNo4HB9uLZ,False,False,quality ~ C(worker_id) + risk_z + d_model_feat_local_max_resid_z + C(worker_id):d_model_feat_local_max_resid_z,0.03723414762339108,-0.04684097368504913,-0.016722023937370295,,P3_d_model_feat_local_max_residualized_sensitivity,41,train_only_residualized_channel_sensitivity,12,213,1,0,0,ols,1.0,0,,0.9581263132005194,0.041321662884394414,-0.05101307138743025,-0.019943850521551558,True,False,0.9300699300699302,estimated,1,5,10,8,62,20,"{""channel_residualization"": {""channel"": ""d_model_feat_local_max"", ""fit_source"": ""train_fold_only"", ""intercept"": 0.9862180269059505, ""residual_mean"": 1.1070956358233954e-15, ""residual_scale"": 0.3168378791102607, ""risk_slope"": 0.6021675725793725}, ""fields"": {""d_model_feat_local_max"": {""mean"": 4.291432984837053, ""scale"": 1.1064865662726404}, ""risk"": {""mean"": 5.488862417106389, ""scale"": 1.76056291076512}}, ""scaling_source"": ""train_fold_only""}",leave_one_building_out,
exploratory_diagnostic_pre_stage3,False,False,32.08220697439915,True,41,zsNo4HB9uLZ,False,False,quality ~ C(worker_id) + risk_z + g_model_struct_z + C(worker_id):g_model_struct_z,0.054933597763286275,-0.02914152354515393,0.000977426202524903,,P3_g_model_struct,41,raw_channel_exploratory,12,213,1,0,0,ols,1.0,0,,0.3216931674963892,0.06153372851135369,-0.03080100576047097,0.0002682151054077195,True,False,0.7272727272727274,estimated,1,5,10,8,62,20,"{""channel_residualization"": {""channel"": ""g_model_struct"", ""fit_source"": ""train_fold_only"", ""intercept"": 0.7939562251950469, ""residual_mean"": 4.2115502530381527e-16, ""residual_scale"": 0.8728812811981532, ""risk_slope"": 0.1684484621260269}, ""fields"": {""g_model_struct"": {""mean"": 1.7185466581779656, ""scale"": 0.921885028216632}, ""risk"": {""mean"": 5.488862417106389, ""scale"": 1.76056291076512}}, ""scaling_source"": ""train_fold_only""}",leave_one_building_out,
exploratory_diagnostic_pre_stage3,False,False,29.02375625172721,True,41,zsNo4HB9uLZ,False,False,quality ~ C(worker_id) + risk_z + g_model_struct_resid_z + C(worker_id):g_model_struct_resid_z,0.05739291297230383,-0.026682208336136375,0.00343674141154246,,P3_g_model_struct_residualized_sensitivity,41,train_only_residualized_channel_sensitivity,12,213,1,0,0,ols,1.0,0,,0.3216931674963892,0.0637959545272785,-0.02853877974454616,0.0025304411213325287,True,False,0.6923076923076924,estimated,1,5,10,8,62,20,"{""channel_residualization"": {""channel"": ""g_model_struct"", ""fit_source"": ""train_fold_only"", ""intercept"": 0.7939562251950469, ""residual_mean"": 4.2115502530381527e-16, ""residual_scale"": 0.8728812811981532, ""risk_slope"": 0.1684484621260269}, ""fields"": {""g_model_struct"": {""mean"": 1.7185466581779656, ""scale"": 0.921885028216632}, ""risk"": {""mean"": 5.488862417106389, ""scale"": 1.76056291076512}}, ""scaling_source"": ""train_fold_only""}",leave_one_building_out,
exploratory_diagnostic_pre_stage3,False,False,74.37310457957246,True,41,zsNo4HB9uLZ,False,False,quality ~ C(worker_id) + risk_z + d_cal_A_z + C(worker_id):d_cal_A_z,0.03187368713988223,-0.05220143416855798,-0.022082484420879143,,P3_d_cal_A,41,raw_channel_exploratory,12,213,1,0,0,ols,1.0,0,,0.9276967077971903,0.04868410507447231,-0.04365062919735235,-0.012581408331473663,True,False,0.7132867132867133,estimated,1,5,10,8,62,20,"{""channel_residualization"": {""channel"": ""d_cal_A"", ""fit_source"": ""train_fold_only"", ""intercept"": -2.242522518794585, ""residual_mean"": 9.486412698675046e-16, ""residual_scale"": 0.45235370461839225, ""risk_slope"": 0.6384607873951383}, ""fields"": {""d_cal_A"": {""mean"": 1.2619009019347431, ""scale"": 1.2116571858218885}, ""risk"": {""mean"": 5.488862417106389, ""scale"": 1.76056291076512}}, ""scaling_source"": ""train_fold_only""}",leave_one_building_out,
exploratory_diagnostic_pre_stage3,False,False,26.278799415226118,True,41,zsNo4HB9uLZ,False,False,quality ~ C(worker_id) + risk_z + d_cal_A_resid_z + C(worker_id):d_cal_A_resid_z,0.050965544439530046,-0.03310957686891016,-0.0029906271212313262,,P3_d_cal_A_residualized_sensitivity,41,train_only_residualized_channel_sensitivity,12,213,1,0,0,ols,1.0,0,,0.9276967077971903,0.06400146052141197,-0.028333273750412696,0.0027359471154659934,True,False,0.6013986013986015,estimated,1,5,10,8,62,20,"{""channel_residualization"": {""channel"": ""d_cal_A"", ""fit_source"": ""train_fold_only"", ""intercept"": -2.242522518794585, ""residual_mean"": 9.486412698675046e-16, ""residual_scale"": 0.45235370461839225, ""risk_slope"": 0.6384607873951383}, ""fields"": {""d_cal_A"": {""mean"": 1.2619009019347431, ""scale"": 1.2116571858218885}, ""risk"": {""mean"": 5.488862417106389, ""scale"": 1.76056291076512}}, ""scaling_source"": ""train_fold_only""}",leave_one_building_out,
exploratory_diagnostic_pre_stage3,False,False,37.00674468709226,True,40,zsNo4HB9uLZ,False,False,quality ~ C(worker_id) + risk_z + C(worker_id):risk_z,0.047488031025003874,-0.03658709028343633,-0.006468140535757498,,worker_x_risk_diagnostic,40,diagnostic,12,213,1,0,0,ols,1.0,0,,,0.06015402627897871,-0.032180707992845954,-0.0011114871269672644,True,False,0.6223776223776225,estimated,1,5,10,8,62,20,"{""channel_residualization"": {}, ""fields"": {""risk"": {""mean"": 5.488862417106389, ""scale"": 1.76056291076512}}, ""scaling_source"": ""train_fold_only""}",leave_one_building_out,
exploratory_diagnostic_pre_stage3,False,False,26.714135759704387,True,41,zsNo4HB9uLZ,False,False,quality ~ C(worker_id) + risk_z + C(worker_id):C(task_stratum),0.03812417505628779,-0.045950946252152416,-0.015831996504473582,,worker_x_stratum_diagnostic,41,risk_bucket_diagnostic_not_independent_condition,12,213,1,0,0,ols,1.0,0,,,0.04799625292987327,-0.04433848134195139,-0.0132692604760727,True,False,0.6993006993006995,estimated,1,5,10,8,62,20,"{""channel_residualization"": {}, ""fields"": {""risk"": {""mean"": 5.488862417106389, ""scale"": 1.76056291076512}}, ""scaling_source"": ""train_fold_only""}",leave_one_building_out,
