image_id,building,hohonet_rotation_dmask,ulayout_rotation_dmask,bi_enclosed_rotation_dmask,bi_extended_rotation_dmask,hohonet_topology_change,bi_enclosed_topology_change,bi_extended_topology_change,hohonet_point_count_mean,bi_enclosed_point_count_mean,bi_extended_point_count_mean,bi_heads_boundary_difference,bi_heads_point_count_disagreement,bi_raw_head_height_difference,hohonet_bi_enclosed_difference,hohonet_bi_extended_difference,hohonet_ulayout_difference,bi_enclosed_ulayout_difference,bi_extended_ulayout_difference,hohonet_fallback_warning_phases,hohonet_raw_vs_exported_boundary_max_pixel_difference,hohonet_postprocessing_displacement,bi_enclosed_postprocessing_displacement,bi_extended_postprocessing_displacement,three_architecture_disagreement_enclosed,three_architecture_disagreement_extended
pRbA3pwrgk9_05c49a8b61034633ad57ae3527dac65d,pRbA3pwrgk9,0.00282463890836,0.00190295108691,0.00143405195285,0.00145542757473,0,0,0,12,12,12,0.000833197668061,0,0.944095361978,0.02376322919,0.0236499185391,0.0566269310864,0.0469318552132,0.0469400045175,0,0,0.181698121895,0.187099947149,0.187902967964,0.0424406718299,0.0424056180477
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,pRbA3pwrgk9,0.00258914376035,0.000535552942424,0.00247979579503,0.00244820712382,0,0,0,8,8,8,0.000267698190093,0,0.987085852772,0.0161909876903,0.0162564899653,0.0219812772154,0.0132196761414,0.0130776442998,0,0,0.297516938422,0.290264514237,0.290669586107,0.0171306470157,0.0171051371602
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,pRbA3pwrgk9,0.00257670227003,0.000744097760911,0.00154322684166,0.00148231768628,0,0,0,8,8,8,0.000661349960345,0,0.411507096142,0.0368683346471,0.0370293596937,0.0257749585129,0.0181433661133,0.0183639504697,0,0,0.161655124924,0.15626033771,0.156453255713,0.0269288864245,0.0270560895588
pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9,0.00321300266588,0.000740082884188,0.00099673755661,0.00102898326835,0,0,0,8,8,8,0.00044661144517,0,1.09331208095,0.0241152998087,0.0240349842859,0.0136701396675,0.0180064616561,0.0178762319043,0,0,0.210703686507,0.207644163374,0.207040975437,0.0185973003774,0.0185271186192
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,0.00367125256546,0.00088408103033,0.00121259759481,0.00111797043209,0,0,0,8,8,8,0.00325067339496,0,0.357149828225,0.0494187404717,0.0490753405965,0.00777094377219,0.0471155294245,0.0467790621055,0,0,0.116850391992,0.113511966625,0.11404917993,0.0347684045561,0.0345417821581
pRbA3pwrgk9_2e5e98be62684eb8b3143fda3059ddde,pRbA3pwrgk9,0.00290283734595,0.000576577747505,0.00177184373695,0.00175868780148,0,0,0,8,8,8,0.000356155753625,0,1.00283527374,0.0437842656797,0.0437379962178,0.0499002713438,0.0278442651796,0.0277322174173,0,0,0.275370568118,0.278904586127,0.278276913368,0.0405096007344,0.0404568283263
pRbA3pwrgk9_3851376d4f84494ebdc080b34ddc0f5e,pRbA3pwrgk9,0.00252983353281,0.000485792906792,0.00152515794611,0.00154834181443,0,0,0,8,8,8,0.000437592505738,0,0.615870382637,0.035035817659,0.03524052802,0.0637363107972,0.0379051526053,0.0376955086884,0,0,0.181983116774,0.16994306857,0.169883808242,0.0455590936871,0.0455574491685
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,0.00289717103055,0.000763456150002,0.00131195149128,0.0012630635243,0,0,0,8,8,8,0.000457062578137,0,1.02254284918,0.0187223677324,0.0187191395545,0.0222077648445,0.00703568178803,0.00715435534955,0,0,0.268493653735,0.26032684979,0.261708373716,0.0159886047883,0.0160270865829
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,0.0046791083809,0.00191545476742,0.00251480484228,0.00236477384092,0,1,0,20,23.5,24,0.208805213868,0.75,1.24222479016,0.280549409191,0.126554636125,0.144682929143,0.252664553765,0.085661529129,0,0,0.364133307732,0.143246722445,0.2622990068,0.2259656307,0.118966364799
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,0.00319476798362,0.00134384966827,0.000862836105497,0.000879640183708,0,0,0,8,12,12,0.00103310846493,0,2.37132776529,0.0476605007199,0.0473546167715,0.0565678480923,0.0241715020277,0.024382976019,0,0,0.146054208852,0.115628345652,0.116299869383,0.04279995028,0.0427684802943
pRbA3pwrgk9_950f2117a6164fbc8d2faff96c40a1e9,pRbA3pwrgk9,0.0030450471485,0.00191897782434,0.00125564115361,0.00149573331423,0,1,1,12,15,15,0.00254900755864,0,1.29919596016,0.0553686116897,0.0575277783034,0.152530953158,0.138813258731,0.139591565183,0,0,0.180767817534,0.164350624688,0.165711320292,0.115570941193,0.116550098881
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,0.00382294527101,0.00189122127841,0.00170553663792,0.00199207843201,0,0,0,8,8,8,0.00872980829346,0,0.371575709432,0.0739276335487,0.0807253197204,0.0806849807747,0.0290597487658,0.0277584151857,0,0,0.195031919183,0.191319691447,0.192004452672,0.0612241210297,0.0630562385602
pRbA3pwrgk9_b1477ef96be5470d9881a9f6c9f825ae,pRbA3pwrgk9,0.00277866012607,0.000457867811176,0.00161793775486,0.00170003044593,0,0,0,12,12,12,0.00075083493096,0,0.430176977068,0.01862226649,0.0185054293446,0.0227306358009,0.0181038986948,0.0178208095323,0,0,0.140686488831,0.144574318219,0.143563271157,0.0198189336619,0.0196856248926
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,0.00411346078242,0.0022015673773,0.00343100686226,0.00335894380391,0,1,1,12,17.5,16,0.0200159347344,0.75,0.425969276577,0.163472359383,0.149659337182,0.1597096128,0.0551604789841,0.0387630090207,0,0,0.270793018138,0.192301204346,0.191170946142,0.126114150389,0.116043986334
pRbA3pwrgk9_c19e6a85e45d4aae9e9a4b703650132b,pRbA3pwrgk9,0.00196680180836,0.000560695668222,0.00172572972222,0.00178944100655,0,0,0,8,8,8,0.0473999950846,0,0.714669842273,0.0379191032165,0.071355330515,0.0679634425465,0.0445715616811,0.0102349101451,0,0,0.130606676915,0.161496053464,0.247940311706,0.0501513691481,0.0498512277355
pRbA3pwrgk9_e0dc27df8b2d4484bde0f97284d4cdf7,pRbA3pwrgk9,0.00278295189504,0.000542586545981,0.00213166469223,0.00212278904501,0,0,0,8,8,8,0.000464403243777,0,1.07937877625,0.030237200551,0.0305733379751,0.0578912320129,0.0405371418426,0.0402346197878,0,0,0.34875459394,0.359411145709,0.358246178514,0.0428885248022,0.0428997299252
pRbA3pwrgk9_ec8f8c12b70e4969ae24adb7031d9312,pRbA3pwrgk9,0.002465841657,0.000414268417011,0.00103815391666,0.00107388773128,0,0,0,8,8,8,0.000756678404316,0,0.631962683052,0.0432535226037,0.0436512514811,0.0751928032528,0.0365640255187,0.0358495618387,0,0,0.146626498498,0.144171452612,0.143261084462,0.0516701171251,0.0515645388575
pRbA3pwrgk9_ecd2d3d74f1244a19bab0131ca065c26,pRbA3pwrgk9,0.00235641259282,0.000362498295789,0.00136210419839,0.00131351450981,0,0,0,8,8,8,0.00138977586148,0,0.637298535556,0.0526584423643,0.0538856002383,0.0854320346316,0.0350567022563,0.0340255587135,0,0,0.165574236133,0.151161978076,0.151341180345,0.0577157264174,0.0577810645278
pa4otMbVnkk_007d567cfff94aff8d850876914b9584,pa4otMbVnkk,0.00302533812294,0.000544403489584,0.000986274498031,0.00099249640995,0,0,0,12,12,12,0.00140978576192,0,0.756732486188,0.025717859383,0.0259065440137,0.0244988703199,0.0237736732588,0.0226636983783,0,0,0.189840109575,0.151758660357,0.15261537388,0.0246634676539,0.0243563709039
pa4otMbVnkk_0e800fa7378b455a8054fbd02497fa6e,pa4otMbVnkk,0.00291843981247,0.000592371487813,0.00128014968049,0.00124994649787,0,0,0,8,8,8,0.000309769532557,0,2.01157712936,0.0207470463945,0.0208920273416,0.0172417255982,0.032776696926,0.0327421174225,0,0,0.306483456336,0.2925153313,0.292823345521,0.0235884896396,0.0236252901208
pa4otMbVnkk_23d65a083f87438a8b5298466e34d62d,pa4otMbVnkk,0.0027148863166,0.000425999095065,0.00126763356909,0.00127400932922,0,0,0,8,8,8,0.00013750642943,0,2.33622405678,0.0201947124166,0.0201837167893,0.0189425646207,0.0123944843978,0.0123881251415,0,0,0.331994165845,0.339306002064,0.339729727241,0.0171772538117,0.0171714688505
pa4otMbVnkk_25659e521aac49daadb7762ba87cb2b6,pa4otMbVnkk,0.00349056377376,0.000831860480398,0.000917680718102,0.000869219927628,0,0,0,8,8,8,0.000179641340576,0,1.34677902982,0.0150369326022,0.0149745995875,0.0121154691775,0.0128986098353,0.0128898940314,0,0,0.236820607862,0.230743634178,0.231369197398,0.013350337205,0.0133266542655
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,0.00356390301734,0.00059286116728,0.00129244819303,0.00132982610481,0,0,0,12,12,12,0.00035358979208,0,0.739648696035,0.0197489664392,0.0197750891726,0.028641673097,0.0114773576254,0.0114006408636,0,0,0.182453901404,0.174828433116,0.175520754294,0.0199559990539,0.0199391343777
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,0.00230665158506,0.000470618935608,0.00150869415836,0.00153049734526,0,0,0,8,8,8,0.000136373146055,0,1.43358772248,0.0282794655208,0.0282938474617,0.0325716168122,0.0162553268933,0.0162012067695,0,0,0.410489709294,0.429878915205,0.430133906328,0.0257021364088,0.0256888903478
pa4otMbVnkk_3df9a5180b94479997b19a8823f31eab,pa4otMbVnkk,0.00284239220319,0.000527977692548,0.00122200362207,0.00124425019093,0,0,0,16,20,20,0.00022795610744,0,1.45536258817,0.0129599094264,0.0128631245644,0.0192532207343,0.019340987851,0.0192114109414,0,0,0.294521276587,0.296109358717,0.296101967045,0.0171847060039,0.01710925208
pa4otMbVnkk_42218dacb31045bfbc70cd57d1b69a84,pa4otMbVnkk,0.0029440623958,0.000607118805539,0.00172975814168,0.0016735928557,0,0,0,16,12,12,0.000548949105831,0,0.661795649678,0.0519375516171,0.0519869444757,0.051739397821,0.0178326908086,0.0177903348482,0,0,0.290933555517,0.233046012517,0.232689759785,0.0405032134156,0.0405055590483
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,0.00291972513351,0.000570319109819,0.00113114576661,0.00113349011248,0,0,0,8,8,8,0.000387098681889,0,1.38437127322,0.0148552001804,0.0149974715651,0.024447306859,0.0172140853329,0.0169454795314,0,0,0.258730725603,0.260683405705,0.261116919819,0.0188388641241,0.0187967526519
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,0.00394760240254,0.00118077414462,0.0016429125922,0.00161854682922,0,0,0,12,16,16,0.00331948700699,0,2.29737484828,0.113128940292,0.110509608628,0.0957859334097,0.0284671878838,0.0260663927397,0,0,0.28764694588,0.24629005709,0.246785536249,0.0791273538618,0.0774539782591
pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,0.00390218971953,0.000986734835895,0.00130470602367,0.0013632675234,0,0,0,16,16,16,0.000781561643081,0,1.32932482287,0.0536066626258,0.0533639785881,0.0509611328015,0.0304169463928,0.0303437090304,0,0,0.0807122227492,0.0810643693437,0.0769974435879,0.04499491394,0.0448896068067
pa4otMbVnkk_56189c4a26dd486d91b853fc8a7ffb6b,pa4otMbVnkk,0.00253503515242,0.00079455628245,0.000971821025846,0.00364387373529,0,1,1,8,9,21.5,0.133669668243,1,1.42682236061,0.0231305625013,0.152877116879,0.035787686109,0.0235080659723,0.147996793774,0,0,0.141200477777,0.136629458899,0.31847363746,0.0274754381942,0.112220532254
pa4otMbVnkk_5cd7afbe84aa4a13a13b45c369e39731,pa4otMbVnkk,0.00349284734724,0.00126871620925,0.0013871079219,0.0013073701478,0,0,0,8,8,8,0.000434253868184,0,2.15542874858,0.0730353445169,0.0729389488091,0.0513227406606,0.0636840084672,0.0635261619001,0,0,0.320113810397,0.292038947827,0.291026484971,0.0626806978815,0.0625959504566
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,0.00491610943088,0.00242993935298,0.00148053266763,0.00166537519512,0,0,1,8,16,25.5,0.372766538934,1,0.756552614272,0.133759950198,0.464889910917,0.437056158412,0.354018616913,0.0909922297756,0,0,0.46866855755,0.110413287211,0.200888506765,0.308278241841,0.330979433035
pa4otMbVnkk_616baa976df7493c8b5d1516fa55aa75,pa4otMbVnkk,0.00224662076914,0.000395943504346,0.000512114889503,0.000605831237083,0,0,0,8,8,8,0.000927409014681,0,0.669307481498,0.0187255287566,0.0187816972881,0.0141098149434,0.014725809072,0.0146541220658,0,0,0.134973970902,0.131696710359,0.133171614066,0.0158537175906,0.0158485447658
pa4otMbVnkk_637126917ec84d1aa32c986159ce2dc9,pa4otMbVnkk,0.00387485248509,0.000606071776319,0.00337562981106,0.00334905195557,0,0,0,12,12,12,0.000377676269335,0,1.26214335486,0.0341690200347,0.0341902091187,0.0376529002753,0.0148219040969,0.0147051030264,0,0,0.58646700922,0.549601001339,0.549840534702,0.0288812748023,0.0288494041401
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,0.00437867683491,0.00114948468109,0.0016620019389,0.00165606394544,0,0,0,8,8,8,0.00221684316881,0,1.86859472096,0.0943598844976,0.0938038267828,0.111581629506,0.0300922394187,0.0296697698089,0,0,0.302566781415,0.327243252714,0.327111562843,0.0786779178075,0.0783517420326
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk,0.00288603426997,0.00114873715186,0.0010775928716,0.00108500539667,0,1,1,8,12.5,12,0.000624977494777,0.5,1.86591275781,0.0402373959696,0.040324087916,0.0401884253681,0.0387708649339,0.0388466544123,0,0,0.294914840643,0.286570437181,0.288608763918,0.0397322287572,0.0397863892321
pa4otMbVnkk_7172b7e0aefe4e23a53449a4531ca5e3,pa4otMbVnkk,0.00429526736364,0.000845434424492,0.0016284489002,0.00170759221525,0,1,1,20,25,25,0.000451607696103,0,1.52552316338,0.0365568322082,0.0365914428618,0.0374238566259,0.0338704472643,0.0339036282549,0,0,0.0652197558831,0.0527722434119,0.0531667472503,0.0359503786995,0.0359729759142
pa4otMbVnkk_78863f388bfc4e419e5d3454f1fecf3f,pa4otMbVnkk,0.00304096546823,0.000474849502956,0.00210871263274,0.00209875873562,0,0,0,8,8,8,0.000613371008061,0,1.85482465103,0.0296819547783,0.0297146051375,0.0174091035783,0.0205275161114,0.0206566749683,0,0,0.36340023645,0.333687400707,0.333930467389,0.0225395248227,0.022593461228
pa4otMbVnkk_78c162aad54a4b969d0b0813a86d43e4,pa4otMbVnkk,0.00267259337339,0.000672046089865,0.00115041345354,0.00114044018605,0,0,0,12,12,12,0.000356311026952,0,1.906733118,0.0272630793978,0.0272360817934,0.0326163396773,0.0212538906322,0.0210018953582,0,0,0.180400411035,0.180113131854,0.179498594607,0.0270444365691,0.026951438943
pa4otMbVnkk_7be30830c80b4fb3a83d5f956c07e143,pa4otMbVnkk,0.00298067269908,0.000833101700412,0.00199140001018,0.00197376370559,0,0,0,8,8,8,0.00030800870207,0,1.26708796993,0.0602467766135,0.0603018696526,0.0703086024678,0.020502214501,0.0205107111091,0,0,0.384528841375,0.40611456452,0.406665916513,0.0503525311941,0.0503737277432
pa4otMbVnkk_82f4e9ccd0ef4351a3d814f1222b03cc,pa4otMbVnkk,0.00389984311796,0.0010142357596,0.00206545585656,0.00209173254942,0,0,0,8,8,8,0.00170182120866,0,1.87340341508,0.075094403951,0.0733947744412,0.0630889318944,0.0182338493663,0.0178555298138,0,0,0.362706492032,0.376712606578,0.375995942653,0.0521390617372,0.0514464120498
pa4otMbVnkk_8370daaebb5145ee80f7e362fabc9d5b,pa4otMbVnkk,0.00262688156029,0.00244371658306,0.00125365368202,0.00145659745263,0,0,0,12,8,8,0.00157866591483,0,1.03836801648,0.0765277747789,0.0760681308795,0.0806183601928,0.0357279063406,0.0351604965192,0,0,0.144267366863,0.179641606154,0.179091977813,0.0642913471041,0.0639489958638
pa4otMbVnkk_867c64cd8f474949bcd87100dc18c2d4,pa4otMbVnkk,0.00455078878211,0.00115897447696,0.00169635747415,0.00173201178142,0,0,0,12,12,12,0.000659599396965,0,2.06849319115,0.0810601473884,0.0808909424952,0.101348427276,0.0839888659575,0.083674308093,0,0,0.157820606804,0.165038583566,0.164945405771,0.0887991468741,0.0886378926215
pa4otMbVnkk_88c758f7e35244fd8f5693913f329805,pa4otMbVnkk,0.00280465219533,0.000581916281969,0.00135916383091,0.00135913648885,0,0,0,8,8,8,0.000257367835754,0,1.38514871895,0.0299879578412,0.0300380132796,0.0384285396947,0.0141258710376,0.0140172203839,0,0,0.251536865895,0.250619631732,0.250745220627,0.0275141228578,0.0274945911194
pa4otMbVnkk_8c292f0d6db5479fb361ac01a935863a,pa4otMbVnkk,0.00376987885867,0.000975900874131,0.0037056670253,0.00375759602181,0,0,0,16,16,16,0.000638179533768,0,0.491253450513,0.0389189654545,0.0389601692435,0.0294722443989,0.0342761852226,0.0346521668624,0,0,0.224032362629,0.243305107654,0.242943839218,0.0342224650253,0.0343615268349
pa4otMbVnkk_8d4d0f90d2b145648e952352535c0f50,pa4otMbVnkk,0.0031126366665,0.000906173559792,0.00234195529539,0.00224472515277,0,1,1,12,14,14,0.00464618774951,1,1.36866502836,0.141932141823,0.144240697227,0.050782137364,0.157939155184,0.160812294295,0,0,0.263590415059,0.281692197646,0.237404885219,0.116884478124,0.118611709629
pa4otMbVnkk_8d9a72e210cd480a897945c465e5cade,pa4otMbVnkk,0.00449407338606,0.000838952263364,0.00122693957856,0.00127077633822,0,0,0,16,12,12,0.000878459256499,0,2.16885689273,0.0410326847137,0.0411694339397,0.0586792192753,0.0309990280205,0.0304966236799,0,0,0.189186315925,0.1876524115,0.186944732257,0.0435703106698,0.0434484256317
pa4otMbVnkk_915273ca375f43be9306ce29b7724c46,pa4otMbVnkk,0.00289860073479,0.00039610512894,0.00139900192,0.00150240142734,0,0,0,8,8,8,0.000500816063316,0,1.34054674208,0.0241966090235,0.0241414504018,0.036829011261,0.0150184721237,0.0149456282764,0,0,0.245578102129,0.243891499684,0.243466593632,0.0253480308027,0.025305363313
pa4otMbVnkk_9548771afcfd442a8dcb73d739a23b27,pa4otMbVnkk,0.0026666249,0.000788517960113,0.0021746481938,0.00226091130457,0,1,1,12,13,13.5,0.000457435514535,0.25,1.31676911563,0.032491670815,0.0324686159557,0.0276371014725,0.0144885168453,0.014465136715,0,0,0.335129721808,0.336299551809,0.336620990399,0.0248724297109,0.0248569513811
pa4otMbVnkk_a1243ae1c9e7407794464678be846819,pa4otMbVnkk,0.00289559825278,0.000488927959467,0.00111590192474,0.0011398553434,0,0,0,8,8,8,0.000494951569197,0,1.40372857451,0.0236276897281,0.023798177429,0.019487108507,0.0158516605383,0.0157482410882,0,0,0.254113932907,0.24642804542,0.24700687038,0.0196554862578,0.0196778423414
pa4otMbVnkk_a390863f6b5f4b9497580c29d4d7bbe9,pa4otMbVnkk,0.00359391567445,0.000918727633021,0.00197453387887,0.00191584515441,0,0,0,12,12,12,0.00223167719287,0,2.34409989044,0.0792965432133,0.0776417958517,0.0699916708498,0.0291402843751,0.0273747720576,0,0,0.290972053722,0.343500823867,0.340403494829,0.0594761661461,0.0583360795864
pa4otMbVnkk_a8e87c5da1414d998988fe3c29dba7d5,pa4otMbVnkk,0.00216249877002,0.000862120396589,0.000807869520112,0.00079214161511,0,0,0,8,8,8,0.00134740351878,0,0.655905749649,0.0480538441646,0.0478855047462,0.0645705973706,0.028187411188,0.0275449545302,0,0,0.136838922721,0.170866991577,0.172465876486,0.0469372842411,0.0466670188823
pa4otMbVnkk_ae57bfaab09c44a48a384367f50f3bd8,pa4otMbVnkk,0.00199515096923,0.000392204185743,0.00158532807218,0.00159801447927,0,0,0,8,8,8,0.000326410464157,0,1.41618467867,0.0181005102769,0.0182012375485,0.0270661954126,0.0149301028614,0.014808813066,0,0,0.401359217349,0.394768873107,0.395799453432,0.0200322695169,0.0200254153423
pa4otMbVnkk_b2bb0d47721a4f24af2c829bba560aa6,pa4otMbVnkk,0.00228037962837,0.000426622770935,0.00152269565286,0.00156983246961,0,0,0,12,8,8,0.000396508452925,0,1.44199159369,0.0173721377048,0.0174123509386,0.0135852614574,0.0135799052622,0.0135793106721,0,0,0.170293443365,0.242128601073,0.24225764771,0.0148457681415,0.014858974356
pa4otMbVnkk_b8245307c038459a9df432be2341ec27,pa4otMbVnkk,0.0032084163964,0.000924717778231,0.0012897799394,0.00133896597843,0,0,0,8,8,8,0.00044487357665,0,1.98938184977,0.0598265620859,0.0597793246087,0.0471926168165,0.0230901061358,0.0229431994264,0,0,0.328135955771,0.305659071317,0.306198947887,0.0433697616794,0.0433050469505
pa4otMbVnkk_d02457f6d5b84e8fb43b49a52c81c78e,pa4otMbVnkk,0.00269412670299,0.000986561354291,0.00458872346716,0.0020938190062,0,1,1,12,26.5,19,0.00969224308121,0.75,0.748598296195,0.0967774205733,0.0916524546478,0.1074654102,0.0279206109307,0.0260453578644,0,0,0.463277792804,0.500655790067,0.463803661005,0.0773878139014,0.0750544075708
pa4otMbVnkk_d0777438896f4ba59dc36ba96ebb003f,pa4otMbVnkk,0.00330106768779,0.00161957752489,0.00335901408575,0.00213365997674,0,1,0,8,11,12,0.154326689007,0.25,1.5136073865,0.0460729494561,0.191306209145,0.212639636498,0.176553178206,0.0339155982278,0,0,0.36122952031,0.159548333848,0.397125306621,0.145088588053,0.145953814623
pa4otMbVnkk_e280c21ec51840e296d454c19fb4ac28,pa4otMbVnkk,0.00214521772196,0.000642755806721,0.000931138412729,0.000819437956301,0,0,0,8,8,8,0.00126401101082,0,1.37664034963,0.0341492862549,0.0345910509927,0.0339450275571,0.0164147875268,0.0159512851429,0,0,0.137915019379,0.125941656693,0.125047826677,0.0281697004462,0.0281624545642
pa4otMbVnkk_e976f604378648b3bd1d1ed1e9638294,pa4otMbVnkk,0.00307841481781,0.000840126733092,0.00182434463449,0.001945825912,0,0,0,12,8,8,0.000614710679773,0,2.08637521043,0.0396696551455,0.0397149183137,0.0391061453123,0.0167677474712,0.0166526970221,0,0,0.270351592831,0.310872205698,0.308412467498,0.0318478493097,0.0318245868827
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk,0.0029234259517,0.000685637524316,0.00180913494374,0.00179530679446,0,0,0,8,8,8,0.000355970578328,0,1.94376582652,0.0376019732134,0.0375613891529,0.019736722282,0.037739919057,0.0377722321874,0,0,0.29984797664,0.278685988086,0.279052691226,0.0316928715175,0.0316901145408
pa4otMbVnkk_f0397335d45f43c282646a8653918f86,pa4otMbVnkk,0.0028460380811,0.000678777770777,0.00146470199636,0.00148079112987,0,0,0,12,8,8,0.000327393289647,0,1.22351578623,0.0426170901718,0.0425711955816,0.0281237307177,0.0279964760658,0.0278248077156,0,0,0.264134118292,0.245419748801,0.246088944633,0.0329124323184,0.0328399113383
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk,0.00293022756194,0.000591388105741,0.00162619907636,0.00164194750436,0,0,0,8,8,8,0.000255682362334,0,2.01264502481,0.021169168748,0.0213345104786,0.0297622352114,0.0398583141657,0.0400020330659,0,0,0.309612651415,0.310336732625,0.310630897289,0.030263239375,0.0303662595853
pa4otMbVnkk_f750030380cb4bbe87e4bf3d31b63f94,pa4otMbVnkk,0.00319133324743,0.00085036349552,0.00122898181666,0.00115343907056,0,1,1,12,15,15,0.000770993589429,0,1.46961889789,0.0300379508051,0.0302802142308,0.0280779986669,0.0208205941539,0.0212875023536,0,0,0.23053351656,0.226269694631,0.226466787932,0.0263121812086,0.0265485717504
pa4otMbVnkk_f99f4beac1744062a4d6349ac140f16e,pa4otMbVnkk,0.00245772915975,0.00045749536788,0.00076263481881,0.000753968422376,0,0,0,12,8,8,0.000451140272589,0,1.3236733377,0.0231662379391,0.0231269680516,0.019995069618,0.0174206902193,0.0172038151631,0,0,0.124994915127,0.12437567151,0.124120884644,0.0201939992588,0.0201086176109
pa4otMbVnkk_faa9b3c493a541d5bcaae52f760b6807,pa4otMbVnkk,0.00293159789489,0.000693936442487,0.00117354708914,0.00126069408032,0,0,0,8,8,8,0.00107559510234,0,0.700873848051,0.0350178793276,0.0343582688655,0.0331948970464,0.0158245049579,0.0153907972616,0,0,0.238025768588,0.245673516313,0.24592752649,0.0280124271107,0.0276479877245
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk,0.00238837065214,0.000407924939796,0.000835078875712,0.000821631726646,0,0,0,8,8,8,0.000648289908272,0,1.29435070604,0.0388344618337,0.0384741146402,0.0415659357564,0.00726037222344,0.00773342273332,0,0,0.180763355762,0.178689543484,0.177735541315,0.0292202566045,0.0292578243767
pa4otMbVnkk_fd3034fe3cf6425ea2810f42656766cf,pa4otMbVnkk,0.00298392675606,0.000642278525641,0.00146347629054,0.0014634062783,0,0,0,8,8,8,0.000258342407752,0,1.41657498479,0.0350094937531,0.0350873300399,0.0186698328661,0.0241316799932,0.024237305881,0,0,0.274393777136,0.268755118437,0.269062320415,0.0259370022041,0.0259981562623
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,0.00318041660765,0.000788942772586,0.0011453053388,0.0012457753384,0,0,0,12,8,8,0.00020625712762,0,1.71546016261,0.0416056855551,0.0416153644191,0.0476442673078,0.0205085569281,0.0205138779217,0,0,0.190678151048,0.240181013978,0.240176772059,0.0365861699303,0.0365911698829
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,0.00220158628388,0.000400591947808,0.000837346469412,0.000828808005899,0,0,0,8,8,8,0.00114001737099,0,1.08163901046,0.0153173875249,0.0155907539539,0.0229154447861,0.00977968632716,0.0102752984924,0,0,0.158460916162,0.158609929968,0.159229734677,0.0160041728794,0.0162604990775
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,0.00375105872791,0.00130449876264,0.00209490768556,0.00208730916191,0,1,1,20,25,26.5,0.000938280221431,0.5,1.34703331068,0.050634698459,0.0505859675352,0.0410485156282,0.0397417069606,0.0400999263578,0,0,0.127609936769,0.117848865832,0.110854063486,0.0438083070159,0.0439114698404
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,0.00366827493249,0.00149336572303,0.00141133176223,0.00140837689432,0,1,1,16,30.5,25,0.00502332843598,0.75,1.04877062514,0.0410378658333,0.0372561737464,0.0199051493173,0.0326573123176,0.02916787246,0,0,0.302260375976,0.248838726732,0.2514346837,0.0312001091561,0.0287763985079
q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232,q9vSo1VnCiC,0.00231950043923,0.00129198669064,0.000763604026067,0.000759489416513,0,0,0,8,8,8,0.00057309817095,0,1.26959398016,0.0217876576212,0.021963258972,0.0825631346917,0.074803222845,0.0746817842312,0,0,0.152742858928,0.143948253177,0.143631582967,0.0597180050526,0.0597360592983
q9vSo1VnCiC_5cd2df07e41c46da907dfa1bd41164f5,q9vSo1VnCiC,0.0023743160855,0.000453274268905,0.000910019272373,0.000792932060727,0,0,0,8,8,8,0.000926269743184,0,0.852569554001,0.00988602575093,0.00952235177288,0.0100888718547,0.0091293308528,0.0088490502108,0,0,0.245458981765,0.253416120015,0.252740526421,0.00970140948614,0.00948675794612
