image_id,model,reference_status,reference_error_yaw_mean,not_a_GT_evaluation
X7HyMhZNoso_b1e740fa45384144b55ef6675440756b,ulayout,public_dataset_reference_not_quality_assumed,0.231615464826,True
X7HyMhZNoso_b6bb4e844c5b43ad92904f258660bcaf,hohonet,public_dataset_reference_not_quality_assumed,0.198723408183,True
X7HyMhZNoso_b6bb4e844c5b43ad92904f258660bcaf,bi_enclosed,public_dataset_reference_not_quality_assumed,0.201739628443,True
X7HyMhZNoso_b6bb4e844c5b43ad92904f258660bcaf,bi_extended,public_dataset_reference_not_quality_assumed,0.20173777827,True
X7HyMhZNoso_b6bb4e844c5b43ad92904f258660bcaf,ulayout,public_dataset_reference_not_quality_assumed,0.209064199474,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,hohonet,public_dataset_reference_not_quality_assumed,0.184242367149,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,bi_enclosed,public_dataset_reference_not_quality_assumed,0.190927464727,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,bi_extended,public_dataset_reference_not_quality_assumed,0.190580466943,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,ulayout,public_dataset_reference_not_quality_assumed,0.165766531729,True
X7HyMhZNoso_cd608227f6c94b91af3db8bf6cd28abd,hohonet,public_dataset_reference_not_quality_assumed,0.143570677518,True
X7HyMhZNoso_cd608227f6c94b91af3db8bf6cd28abd,bi_enclosed,public_dataset_reference_not_quality_assumed,0.132820029486,True
X7HyMhZNoso_cd608227f6c94b91af3db8bf6cd28abd,bi_extended,public_dataset_reference_not_quality_assumed,0.13333113137,True
X7HyMhZNoso_cd608227f6c94b91af3db8bf6cd28abd,ulayout,public_dataset_reference_not_quality_assumed,0.140416439581,True
X7HyMhZNoso_e40ff9839f0b4a35a25e9dc16d391ae4,hohonet,public_dataset_reference_not_quality_assumed,0.29731040653,True
X7HyMhZNoso_e40ff9839f0b4a35a25e9dc16d391ae4,bi_enclosed,public_dataset_reference_not_quality_assumed,0.301291360904,True
X7HyMhZNoso_e40ff9839f0b4a35a25e9dc16d391ae4,bi_extended,public_dataset_reference_not_quality_assumed,0.301292107975,True
X7HyMhZNoso_e40ff9839f0b4a35a25e9dc16d391ae4,ulayout,public_dataset_reference_not_quality_assumed,0.303078072051,True
X7HyMhZNoso_e9ae19c83e6243dd81b7213ba5f8c329,hohonet,public_dataset_reference_not_quality_assumed,0.339138330089,True
X7HyMhZNoso_e9ae19c83e6243dd81b7213ba5f8c329,bi_enclosed,public_dataset_reference_not_quality_assumed,0.335699402026,True
X7HyMhZNoso_e9ae19c83e6243dd81b7213ba5f8c329,bi_extended,public_dataset_reference_not_quality_assumed,0.335726156446,True
X7HyMhZNoso_e9ae19c83e6243dd81b7213ba5f8c329,ulayout,public_dataset_reference_not_quality_assumed,0.337249118595,True
X7HyMhZNoso_ecda3dd2f5a44ac3a7b365de9e13c09b,hohonet,public_dataset_reference_not_quality_assumed,0.308678777725,True
X7HyMhZNoso_ecda3dd2f5a44ac3a7b365de9e13c09b,bi_enclosed,public_dataset_reference_not_quality_assumed,0.304885020021,True
X7HyMhZNoso_ecda3dd2f5a44ac3a7b365de9e13c09b,bi_extended,public_dataset_reference_not_quality_assumed,0.304982897676,True
X7HyMhZNoso_ecda3dd2f5a44ac3a7b365de9e13c09b,ulayout,public_dataset_reference_not_quality_assumed,0.309532368545,True
X7HyMhZNoso_efaff409ffad4b05ba2777dbadd554f6,hohonet,public_dataset_reference_not_quality_assumed,0.255679332714,True
X7HyMhZNoso_efaff409ffad4b05ba2777dbadd554f6,bi_enclosed,public_dataset_reference_not_quality_assumed,0.256331485106,True
X7HyMhZNoso_efaff409ffad4b05ba2777dbadd554f6,bi_extended,public_dataset_reference_not_quality_assumed,0.256580889195,True
X7HyMhZNoso_efaff409ffad4b05ba2777dbadd554f6,ulayout,public_dataset_reference_not_quality_assumed,0.257007234536,True
X7HyMhZNoso_f03d055128104fd486151e54c9e4a32a,hohonet,public_dataset_reference_not_quality_assumed,0.246832747729,True
X7HyMhZNoso_f03d055128104fd486151e54c9e4a32a,bi_enclosed,public_dataset_reference_not_quality_assumed,0.25563708883,True
X7HyMhZNoso_f03d055128104fd486151e54c9e4a32a,bi_extended,public_dataset_reference_not_quality_assumed,0.255954804011,True
X7HyMhZNoso_f03d055128104fd486151e54c9e4a32a,ulayout,public_dataset_reference_not_quality_assumed,0.249379458378,True
X7HyMhZNoso_f59aa4dda2024d88ac3f9b22331b475b,hohonet,public_dataset_reference_not_quality_assumed,0.192468766916,True
X7HyMhZNoso_f59aa4dda2024d88ac3f9b22331b475b,bi_enclosed,public_dataset_reference_not_quality_assumed,0.20415270178,True
X7HyMhZNoso_f59aa4dda2024d88ac3f9b22331b475b,bi_extended,public_dataset_reference_not_quality_assumed,0.204381823364,True
X7HyMhZNoso_f59aa4dda2024d88ac3f9b22331b475b,ulayout,public_dataset_reference_not_quality_assumed,0.208824870534,True
Z6MFQCViBuw_099d792dbfb2402ca355fd7ed860128f,hohonet,public_dataset_reference_not_quality_assumed,0.309511894785,True
Z6MFQCViBuw_099d792dbfb2402ca355fd7ed860128f,bi_enclosed,public_dataset_reference_not_quality_assumed,0.322822923488,True
Z6MFQCViBuw_099d792dbfb2402ca355fd7ed860128f,bi_extended,public_dataset_reference_not_quality_assumed,0.322521671983,True
Z6MFQCViBuw_099d792dbfb2402ca355fd7ed860128f,ulayout,public_dataset_reference_not_quality_assumed,0.322217253897,True
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,hohonet,public_dataset_reference_not_quality_assumed,0.37192293166,True
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,bi_enclosed,public_dataset_reference_not_quality_assumed,0.39350090739,True
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,bi_extended,public_dataset_reference_not_quality_assumed,0.393893523012,True
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,ulayout,public_dataset_reference_not_quality_assumed,0.348282375977,True
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,hohonet,public_dataset_reference_not_quality_assumed,0.21363141592,True
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,bi_enclosed,public_dataset_reference_not_quality_assumed,0.259200205476,True
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,bi_extended,public_dataset_reference_not_quality_assumed,0.258325832561,True
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,ulayout,public_dataset_reference_not_quality_assumed,0.251698701492,True
Z6MFQCViBuw_451088e169fd4fe3b14d1f26b18d9a27,hohonet,public_dataset_reference_not_quality_assumed,0.104689981528,True
Z6MFQCViBuw_451088e169fd4fe3b14d1f26b18d9a27,bi_enclosed,public_dataset_reference_not_quality_assumed,0.153833320263,True
Z6MFQCViBuw_451088e169fd4fe3b14d1f26b18d9a27,bi_extended,public_dataset_reference_not_quality_assumed,0.154041159541,True
Z6MFQCViBuw_451088e169fd4fe3b14d1f26b18d9a27,ulayout,public_dataset_reference_not_quality_assumed,0.143402750217,True
Z6MFQCViBuw_543e6efcc1e24215b18c4060255a9719,hohonet,public_dataset_reference_not_quality_assumed,0.327228154986,True
Z6MFQCViBuw_543e6efcc1e24215b18c4060255a9719,bi_enclosed,public_dataset_reference_not_quality_assumed,0.36480018677,True
Z6MFQCViBuw_543e6efcc1e24215b18c4060255a9719,bi_extended,public_dataset_reference_not_quality_assumed,0.364621244436,True
Z6MFQCViBuw_543e6efcc1e24215b18c4060255a9719,ulayout,public_dataset_reference_not_quality_assumed,0.346372361536,True
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,hohonet,public_dataset_reference_not_quality_assumed,0.366740331591,True
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,bi_enclosed,public_dataset_reference_not_quality_assumed,0.391995465548,True
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,bi_extended,public_dataset_reference_not_quality_assumed,0.377212301708,True
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,ulayout,public_dataset_reference_not_quality_assumed,0.407868523789,True
Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179,hohonet,public_dataset_reference_not_quality_assumed,0.19114425886,True
Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179,bi_enclosed,public_dataset_reference_not_quality_assumed,0.213645935922,True
Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179,bi_extended,public_dataset_reference_not_quality_assumed,0.214783906865,True
Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179,ulayout,public_dataset_reference_not_quality_assumed,0.237890906101,True
Z6MFQCViBuw_bc4ec1f735f3446aa4b56165d9508b45,hohonet,public_dataset_reference_not_quality_assumed,0.289638245778,True
Z6MFQCViBuw_bc4ec1f735f3446aa4b56165d9508b45,bi_enclosed,public_dataset_reference_not_quality_assumed,0.324657924916,True
Z6MFQCViBuw_bc4ec1f735f3446aa4b56165d9508b45,bi_extended,public_dataset_reference_not_quality_assumed,0.32425566655,True
Z6MFQCViBuw_bc4ec1f735f3446aa4b56165d9508b45,ulayout,public_dataset_reference_not_quality_assumed,0.310857855824,True
Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06,hohonet,public_dataset_reference_not_quality_assumed,0.325373431064,True
Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06,bi_enclosed,public_dataset_reference_not_quality_assumed,0.350224603846,True
Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06,bi_extended,public_dataset_reference_not_quality_assumed,0.349938471201,True
Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06,ulayout,public_dataset_reference_not_quality_assumed,0.304164726113,True
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,hohonet,public_dataset_reference_not_quality_assumed,0.220214413444,True
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,bi_enclosed,public_dataset_reference_not_quality_assumed,0.217218845627,True
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,bi_extended,public_dataset_reference_not_quality_assumed,0.216588832843,True
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,ulayout,public_dataset_reference_not_quality_assumed,0.256197485235,True
ZMojNkEp431_1223ee164fc040c0bd13c366f7a22059,hohonet,public_dataset_reference_not_quality_assumed,0.428361867976,True
ZMojNkEp431_1223ee164fc040c0bd13c366f7a22059,bi_enclosed,public_dataset_reference_not_quality_assumed,0.425106636817,True
ZMojNkEp431_1223ee164fc040c0bd13c366f7a22059,bi_extended,public_dataset_reference_not_quality_assumed,0.424880912638,True
ZMojNkEp431_1223ee164fc040c0bd13c366f7a22059,ulayout,public_dataset_reference_not_quality_assumed,0.423580542576,True
ZMojNkEp431_f1bb3acca4ed4aada739514b1f2a44bd,hohonet,public_dataset_reference_not_quality_assumed,0.428921745441,True
ZMojNkEp431_f1bb3acca4ed4aada739514b1f2a44bd,bi_enclosed,public_dataset_reference_not_quality_assumed,0.462198630957,True
ZMojNkEp431_f1bb3acca4ed4aada739514b1f2a44bd,bi_extended,public_dataset_reference_not_quality_assumed,0.461599862769,True
ZMojNkEp431_f1bb3acca4ed4aada739514b1f2a44bd,ulayout,public_dataset_reference_not_quality_assumed,0.453838736362,True
b8cTxDM8gDG_055056e12afe42578c6f429bc07159d2,hohonet,public_dataset_reference_not_quality_assumed,0.272070929961,True
b8cTxDM8gDG_055056e12afe42578c6f429bc07159d2,bi_enclosed,public_dataset_reference_not_quality_assumed,0.248512128538,True
b8cTxDM8gDG_055056e12afe42578c6f429bc07159d2,bi_extended,public_dataset_reference_not_quality_assumed,0.248086365307,True
b8cTxDM8gDG_055056e12afe42578c6f429bc07159d2,ulayout,public_dataset_reference_not_quality_assumed,0.26279317311,True
b8cTxDM8gDG_12fc603ce4bc4cbd81c704e630f130bd,hohonet,public_dataset_reference_not_quality_assumed,0.214179619456,True
b8cTxDM8gDG_12fc603ce4bc4cbd81c704e630f130bd,bi_enclosed,public_dataset_reference_not_quality_assumed,0.210170244209,True
b8cTxDM8gDG_12fc603ce4bc4cbd81c704e630f130bd,bi_extended,public_dataset_reference_not_quality_assumed,0.210364708393,True
b8cTxDM8gDG_12fc603ce4bc4cbd81c704e630f130bd,ulayout,public_dataset_reference_not_quality_assumed,0.215786499613,True
b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,hohonet,public_dataset_reference_not_quality_assumed,0.223719046482,True
b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,bi_enclosed,public_dataset_reference_not_quality_assumed,0.234362243683,True
b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,bi_extended,public_dataset_reference_not_quality_assumed,0.234400824413,True
b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,ulayout,public_dataset_reference_not_quality_assumed,0.230940065927,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,hohonet,public_dataset_reference_not_quality_assumed,0.258027322467,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,bi_enclosed,public_dataset_reference_not_quality_assumed,0.256473398668,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,bi_extended,public_dataset_reference_not_quality_assumed,0.255308430906,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,ulayout,public_dataset_reference_not_quality_assumed,0.263151467679,True
b8cTxDM8gDG_3638da5864ab4d2aa722479d9efa8b71,hohonet,public_dataset_reference_not_quality_assumed,0.489045802568,True
b8cTxDM8gDG_3638da5864ab4d2aa722479d9efa8b71,bi_enclosed,public_dataset_reference_not_quality_assumed,0.474591719389,True
b8cTxDM8gDG_3638da5864ab4d2aa722479d9efa8b71,bi_extended,public_dataset_reference_not_quality_assumed,0.474622523481,True
b8cTxDM8gDG_3638da5864ab4d2aa722479d9efa8b71,ulayout,public_dataset_reference_not_quality_assumed,0.48787912117,True
b8cTxDM8gDG_3892d409b66644439f5afcf3d296efbf,hohonet,public_dataset_reference_not_quality_assumed,0.616253461058,True
b8cTxDM8gDG_3892d409b66644439f5afcf3d296efbf,bi_enclosed,public_dataset_reference_not_quality_assumed,0.619024466024,True
b8cTxDM8gDG_3892d409b66644439f5afcf3d296efbf,bi_extended,public_dataset_reference_not_quality_assumed,0.619084107233,True
b8cTxDM8gDG_3892d409b66644439f5afcf3d296efbf,ulayout,public_dataset_reference_not_quality_assumed,0.622328347034,True
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,hohonet,adjudicated_reference,0.228338299344,True
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,bi_enclosed,adjudicated_reference,0.216718584009,True
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,bi_extended,adjudicated_reference,0.216702032861,True
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,ulayout,adjudicated_reference,0.229619768279,True
b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,hohonet,public_dataset_reference_not_quality_assumed,0.404626571486,True
b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,bi_enclosed,public_dataset_reference_not_quality_assumed,0.416357204374,True
b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,bi_extended,public_dataset_reference_not_quality_assumed,0.416559844967,True
b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,ulayout,public_dataset_reference_not_quality_assumed,0.415754755386,True
b8cTxDM8gDG_afc1807e6a1946b79137c1a158526913,hohonet,public_dataset_reference_not_quality_assumed,0.488277843227,True
b8cTxDM8gDG_afc1807e6a1946b79137c1a158526913,bi_enclosed,public_dataset_reference_not_quality_assumed,0.476333105934,True
b8cTxDM8gDG_afc1807e6a1946b79137c1a158526913,bi_extended,public_dataset_reference_not_quality_assumed,0.476212114306,True
b8cTxDM8gDG_afc1807e6a1946b79137c1a158526913,ulayout,public_dataset_reference_not_quality_assumed,0.473624699638,True
b8cTxDM8gDG_b15db460058c41e8aa0c0720344daa30,hohonet,public_dataset_reference_not_quality_assumed,0.0865420607337,True
b8cTxDM8gDG_b15db460058c41e8aa0c0720344daa30,bi_enclosed,public_dataset_reference_not_quality_assumed,0.0858878535183,True
b8cTxDM8gDG_b15db460058c41e8aa0c0720344daa30,bi_extended,public_dataset_reference_not_quality_assumed,0.0880754310608,True
b8cTxDM8gDG_b15db460058c41e8aa0c0720344daa30,ulayout,public_dataset_reference_not_quality_assumed,0.0747447085573,True
b8cTxDM8gDG_bcd82ce0da1846a58f9d97b00e022af2,hohonet,public_dataset_reference_not_quality_assumed,0.492826755374,True
b8cTxDM8gDG_bcd82ce0da1846a58f9d97b00e022af2,bi_enclosed,public_dataset_reference_not_quality_assumed,0.491374211773,True
b8cTxDM8gDG_bcd82ce0da1846a58f9d97b00e022af2,bi_extended,public_dataset_reference_not_quality_assumed,0.491125494959,True
b8cTxDM8gDG_bcd82ce0da1846a58f9d97b00e022af2,ulayout,public_dataset_reference_not_quality_assumed,0.49979539458,True
b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,hohonet,public_dataset_reference_not_quality_assumed,0.382292487906,True
b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,bi_enclosed,public_dataset_reference_not_quality_assumed,0.359206026065,True
b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,bi_extended,public_dataset_reference_not_quality_assumed,0.360685197996,True
b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,ulayout,public_dataset_reference_not_quality_assumed,0.401099482475,True
b8cTxDM8gDG_d38c4ae95f5b4640a2696b923b80d1f4,hohonet,public_dataset_reference_not_quality_assumed,0.225530706865,True
b8cTxDM8gDG_d38c4ae95f5b4640a2696b923b80d1f4,bi_enclosed,public_dataset_reference_not_quality_assumed,0.193967388402,True
b8cTxDM8gDG_d38c4ae95f5b4640a2696b923b80d1f4,bi_extended,public_dataset_reference_not_quality_assumed,0.194473757367,True
b8cTxDM8gDG_d38c4ae95f5b4640a2696b923b80d1f4,ulayout,public_dataset_reference_not_quality_assumed,0.275953208605,True
b8cTxDM8gDG_d6f573aa1add4621af53ba492838ff45,hohonet,public_dataset_reference_not_quality_assumed,0.217234812256,True
b8cTxDM8gDG_d6f573aa1add4621af53ba492838ff45,bi_enclosed,public_dataset_reference_not_quality_assumed,0.226918367688,True
b8cTxDM8gDG_d6f573aa1add4621af53ba492838ff45,bi_extended,public_dataset_reference_not_quality_assumed,0.226970938241,True
b8cTxDM8gDG_d6f573aa1add4621af53ba492838ff45,ulayout,public_dataset_reference_not_quality_assumed,0.225932525075,True
b8cTxDM8gDG_dcbdda428eb846a586886b87d9552d0e,hohonet,public_dataset_reference_not_quality_assumed,0.241260157732,True
b8cTxDM8gDG_dcbdda428eb846a586886b87d9552d0e,bi_enclosed,public_dataset_reference_not_quality_assumed,0.202781746898,True
b8cTxDM8gDG_dcbdda428eb846a586886b87d9552d0e,bi_extended,public_dataset_reference_not_quality_assumed,0.200919004443,True
b8cTxDM8gDG_dcbdda428eb846a586886b87d9552d0e,ulayout,public_dataset_reference_not_quality_assumed,0.187406828057,True
b8cTxDM8gDG_ddc9afa8e031453abd45c783fbfeb4aa,hohonet,public_dataset_reference_not_quality_assumed,0.210545164236,True
b8cTxDM8gDG_ddc9afa8e031453abd45c783fbfeb4aa,bi_enclosed,public_dataset_reference_not_quality_assumed,0.219662547887,True
b8cTxDM8gDG_ddc9afa8e031453abd45c783fbfeb4aa,bi_extended,public_dataset_reference_not_quality_assumed,0.219672178866,True
b8cTxDM8gDG_ddc9afa8e031453abd45c783fbfeb4aa,ulayout,public_dataset_reference_not_quality_assumed,0.210213723894,True
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,hohonet,public_dataset_reference_not_quality_assumed,0.21625133467,True
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,bi_enclosed,public_dataset_reference_not_quality_assumed,0.231124707087,True
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,bi_extended,public_dataset_reference_not_quality_assumed,0.231085378171,True
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,ulayout,public_dataset_reference_not_quality_assumed,0.234581336306,True
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,hohonet,public_dataset_reference_not_quality_assumed,0.236377774204,True
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,bi_enclosed,public_dataset_reference_not_quality_assumed,0.237877615828,True
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,bi_extended,public_dataset_reference_not_quality_assumed,0.238625279706,True
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,ulayout,public_dataset_reference_not_quality_assumed,0.229552840691,True
e9zR4mvMWw7_0977162f6d4e47f7b3764379ba68d8db,hohonet,public_dataset_reference_not_quality_assumed,0.381443123809,True
e9zR4mvMWw7_0977162f6d4e47f7b3764379ba68d8db,bi_enclosed,public_dataset_reference_not_quality_assumed,0.377334007473,True
e9zR4mvMWw7_0977162f6d4e47f7b3764379ba68d8db,bi_extended,public_dataset_reference_not_quality_assumed,0.377393811761,True
e9zR4mvMWw7_0977162f6d4e47f7b3764379ba68d8db,ulayout,public_dataset_reference_not_quality_assumed,0.375809851954,True
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,hohonet,public_dataset_reference_not_quality_assumed,0.276169013416,True
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,bi_enclosed,public_dataset_reference_not_quality_assumed,0.282221810985,True
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,bi_extended,public_dataset_reference_not_quality_assumed,0.282343756368,True
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,ulayout,public_dataset_reference_not_quality_assumed,0.283054759826,True
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,hohonet,public_dataset_reference_not_quality_assumed,0.27112018881,True
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,bi_enclosed,public_dataset_reference_not_quality_assumed,0.273367794567,True
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,bi_extended,public_dataset_reference_not_quality_assumed,0.273857499189,True
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,ulayout,public_dataset_reference_not_quality_assumed,0.281287420122,True
e9zR4mvMWw7_16eb46a968384060821cb59d0e04f4dd,hohonet,public_dataset_reference_not_quality_assumed,0.425121936387,True
e9zR4mvMWw7_16eb46a968384060821cb59d0e04f4dd,bi_enclosed,public_dataset_reference_not_quality_assumed,0.427687379406,True
e9zR4mvMWw7_16eb46a968384060821cb59d0e04f4dd,bi_extended,public_dataset_reference_not_quality_assumed,0.427863439587,True
e9zR4mvMWw7_16eb46a968384060821cb59d0e04f4dd,ulayout,public_dataset_reference_not_quality_assumed,0.438732108694,True
e9zR4mvMWw7_184edf3d3a4d482dae288e4811945331,hohonet,public_dataset_reference_not_quality_assumed,0.232973898598,True
e9zR4mvMWw7_184edf3d3a4d482dae288e4811945331,bi_enclosed,public_dataset_reference_not_quality_assumed,0.234519976177,True
e9zR4mvMWw7_184edf3d3a4d482dae288e4811945331,bi_extended,public_dataset_reference_not_quality_assumed,0.234594166444,True
e9zR4mvMWw7_184edf3d3a4d482dae288e4811945331,ulayout,public_dataset_reference_not_quality_assumed,0.231721761988,True
e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,hohonet,public_dataset_reference_not_quality_assumed,0.268669472319,True
e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,bi_enclosed,public_dataset_reference_not_quality_assumed,0.272231604138,True
e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,bi_extended,public_dataset_reference_not_quality_assumed,0.271008033673,True
e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,ulayout,public_dataset_reference_not_quality_assumed,0.271094232904,True
e9zR4mvMWw7_192fb2a16486430a96b34dffc2e8cbbc,hohonet,public_dataset_reference_not_quality_assumed,0.275514783115,True
e9zR4mvMWw7_192fb2a16486430a96b34dffc2e8cbbc,bi_enclosed,public_dataset_reference_not_quality_assumed,0.28215549897,True
e9zR4mvMWw7_192fb2a16486430a96b34dffc2e8cbbc,bi_extended,public_dataset_reference_not_quality_assumed,0.282182879929,True
e9zR4mvMWw7_192fb2a16486430a96b34dffc2e8cbbc,ulayout,public_dataset_reference_not_quality_assumed,0.281484667865,True
e9zR4mvMWw7_1cbe7276fcee411c8695f5f11ac45eb5,hohonet,public_dataset_reference_not_quality_assumed,0.288667796247,True
e9zR4mvMWw7_1cbe7276fcee411c8695f5f11ac45eb5,bi_enclosed,public_dataset_reference_not_quality_assumed,0.293977164577,True
e9zR4mvMWw7_1cbe7276fcee411c8695f5f11ac45eb5,bi_extended,public_dataset_reference_not_quality_assumed,0.294058495426,True
e9zR4mvMWw7_1cbe7276fcee411c8695f5f11ac45eb5,ulayout,public_dataset_reference_not_quality_assumed,0.291940659923,True
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,hohonet,public_dataset_reference_not_quality_assumed,0.443157190948,True
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,bi_enclosed,public_dataset_reference_not_quality_assumed,0.403069842764,True
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,bi_extended,public_dataset_reference_not_quality_assumed,0.43795042488,True
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,ulayout,public_dataset_reference_not_quality_assumed,0.444029988287,True
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,hohonet,adjudicated_reference,0.242176997986,True
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,bi_enclosed,adjudicated_reference,0.253963514424,True
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,bi_extended,adjudicated_reference,0.254154068365,True
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,ulayout,adjudicated_reference,0.243034860337,True
e9zR4mvMWw7_1f8ee74dbb254dff85771776279eae94,hohonet,public_dataset_reference_not_quality_assumed,0.287593784918,True
e9zR4mvMWw7_1f8ee74dbb254dff85771776279eae94,bi_enclosed,public_dataset_reference_not_quality_assumed,0.27556266607,True
e9zR4mvMWw7_1f8ee74dbb254dff85771776279eae94,bi_extended,public_dataset_reference_not_quality_assumed,0.274876590703,True
e9zR4mvMWw7_1f8ee74dbb254dff85771776279eae94,ulayout,public_dataset_reference_not_quality_assumed,0.282828023506,True
e9zR4mvMWw7_1ff35596f9cb4b98ba4f08dda81c1654,hohonet,public_dataset_reference_not_quality_assumed,0.420563992781,True
e9zR4mvMWw7_1ff35596f9cb4b98ba4f08dda81c1654,bi_enclosed,public_dataset_reference_not_quality_assumed,0.425788429787,True
e9zR4mvMWw7_1ff35596f9cb4b98ba4f08dda81c1654,bi_extended,public_dataset_reference_not_quality_assumed,0.425759112472,True
e9zR4mvMWw7_1ff35596f9cb4b98ba4f08dda81c1654,ulayout,public_dataset_reference_not_quality_assumed,0.421585310395,True
e9zR4mvMWw7_2224be23a70a475ea6daa55d4c90a91b,hohonet,public_dataset_reference_not_quality_assumed,0.502743195809,True
e9zR4mvMWw7_2224be23a70a475ea6daa55d4c90a91b,bi_enclosed,public_dataset_reference_not_quality_assumed,0.509460792657,True
e9zR4mvMWw7_2224be23a70a475ea6daa55d4c90a91b,bi_extended,public_dataset_reference_not_quality_assumed,0.510213359346,True
e9zR4mvMWw7_2224be23a70a475ea6daa55d4c90a91b,ulayout,public_dataset_reference_not_quality_assumed,0.517401133536,True
e9zR4mvMWw7_2594cedd9da64c338c1ba98abed9efb3,hohonet,public_dataset_reference_not_quality_assumed,0.186141062776,True
e9zR4mvMWw7_2594cedd9da64c338c1ba98abed9efb3,bi_enclosed,public_dataset_reference_not_quality_assumed,0.192669777509,True
