condition,k,method,stratum,images,buildings,kernel,count_brier,uncovered_count,field
manual,6,seed_type2,empty,2,1,0.7379626521072626,0.04961012182650835,0.0245098039215686,main_function_primary
manual,6,seed_type2,living,2,2,1.0086050349978355,0.8431676559512694,0.2745098039215686,main_function_primary
manual,6,seed_type2,sleep,6,5,0.7576690575988128,0.3882399255998696,0.19934640522875816,main_function_primary
manual,6,seed_type2,storage,1,1,0.7379174028299332,0.1018518518518518,0.0462962962962963,main_function_primary
manual,6,seed_type2,unknown,4,4,0.5702615328247524,0.07175925925925924,0.0324074074074074,main_function_primary
manual,6,seed_type2,work,2,2,1.00115388471875,0.41938997821350765,0.12118736383442265,main_function_primary
manual,6,seed_type3,bathroom,20,9,0.9907366571362746,0.5656664156937704,0.1985799501424501,main_function_primary
manual,6,seed_type3,circulation,8,7,0.8691669111707189,0.3224472659434144,0.08278867102396512,main_function_primary
manual,6,seed_type3,dining,1,1,0.8098287985602863,8.445559459831432e-33,0.0,main_function_primary
manual,6,seed_type3,empty,2,1,0.7398410304999928,0.04976034858387795,0.0245098039215686,main_function_primary
manual,6,seed_type3,living,2,2,1.0159628711062496,0.8484204237250456,0.2745098039215686,main_function_primary
manual,6,seed_type3,sleep,6,5,0.7626621007765418,0.38890521023224106,0.19934640522875816,main_function_primary
manual,6,seed_type3,storage,1,1,0.7362825912145853,0.1042450869236583,0.0462962962962963,main_function_primary
manual,6,seed_type3,unknown,4,4,0.5697845985907651,0.07225836167800452,0.0324074074074074,main_function_primary
manual,6,seed_type3,work,2,2,1.003532210692651,0.41353444155439956,0.12118736383442265,main_function_primary
manual,6,seed_type4,bathroom,20,9,0.9909253944463504,0.5655274997662882,0.1985799501424501,main_function_primary
manual,6,seed_type4,circulation,8,7,0.8690960739064681,0.3208844371081766,0.08278867102396512,main_function_primary
manual,6,seed_type4,dining,1,1,0.8113876592609213,4.907554821253401e-33,0.0,main_function_primary
manual,6,seed_type4,empty,2,1,0.7420555349789644,0.0499891067538126,0.0245098039215686,main_function_primary
manual,6,seed_type4,living,2,2,1.011646890441933,0.8435641478813747,0.2745098039215686,main_function_primary
manual,6,seed_type4,sleep,6,5,0.7615001895737854,0.38881118805546905,0.19934640522875816,main_function_primary
manual,6,seed_type4,storage,1,1,0.740117374281485,0.1041043083900226,0.0462962962962963,main_function_primary
manual,6,seed_type4,unknown,4,4,0.5694556209189578,0.07391250944822372,0.0324074074074074,main_function_primary
manual,6,seed_type4,work,2,2,1.0052090595891454,0.4136537948512738,0.12118736383442265,main_function_primary
manual,6,selected_context,bathroom,20,9,0.983736052676216,0.5598004683074878,0.1985799501424501,main_function_primary
manual,6,selected_context,circulation,8,7,0.8619688288627674,0.32114545127305255,0.08278867102396512,main_function_primary
manual,6,selected_context,dining,1,1,0.7939902205732082,1.1412918188961398e-32,0.0,main_function_primary
manual,6,selected_context,empty,2,1,0.7321030350274178,0.05129115584686705,0.0245098039215686,main_function_primary
manual,6,selected_context,living,2,2,1.0011907397227469,0.8346752432587299,0.2745098039215686,main_function_primary
manual,6,selected_context,sleep,6,5,0.7553071665191151,0.3867423857907828,0.19934640522875816,main_function_primary
manual,6,selected_context,storage,1,1,0.72827178070805,0.1021259592062281,0.0462962962962963,main_function_primary
manual,6,selected_context,unknown,4,4,0.5643772363829579,0.07442035934792725,0.0324074074074074,main_function_primary
manual,6,selected_context,work,2,2,0.9981684189379191,0.4183249335397884,0.12118736383442265,main_function_primary
manual,6,selected_mixture,bathroom,20,9,0.9494808508610465,0.5432393283580461,0.16014878707893412,main_function_primary
manual,6,selected_mixture,circulation,8,7,0.8342569065282476,0.3284604109518665,0.07666122004357295,main_function_primary
manual,6,selected_mixture,dining,1,1,0.7594493191298618,6.391234185818382e-33,0.0,main_function_primary
manual,6,selected_mixture,empty,2,1,0.7217440618283117,0.0903738586550457,0.0245098039215686,main_function_primary
manual,6,selected_mixture,living,2,2,0.981737048153805,0.8285843259303759,0.2745098039215686,main_function_primary
manual,6,selected_mixture,sleep,6,5,0.7293806170442553,0.3721158403312333,0.13453159041394333,main_function_primary
manual,6,selected_mixture,storage,1,1,0.7216441103802168,0.0981065194006173,0.0462962962962963,main_function_primary
manual,6,selected_mixture,unknown,4,4,0.5566641238771062,0.0759146393787976,0.020833333333333325,main_function_primary
manual,6,selected_mixture,work,2,2,0.9777484345135943,0.41407916963846675,0.12118736383442265,main_function_primary
manual,6,selected_person,bathroom,20,9,0.983736052676216,0.5598004683074878,0.1985799501424501,main_function_primary
manual,6,selected_person,circulation,8,7,0.8600509034013537,0.3205971810425567,0.08278867102396512,main_function_primary
manual,6,selected_person,dining,1,1,0.7939902205732082,1.1412918188961398e-32,0.0,main_function_primary
manual,6,selected_person,empty,2,1,0.7321030350274178,0.05129115584686705,0.0245098039215686,main_function_primary
manual,6,selected_person,living,2,2,1.0011907397227469,0.8346752432587299,0.2745098039215686,main_function_primary
manual,6,selected_person,sleep,6,5,0.7553071665191151,0.3867423857907828,0.19934640522875816,main_function_primary
manual,6,selected_person,storage,1,1,0.72827178070805,0.1021259592062281,0.0462962962962963,main_function_primary
manual,6,selected_person,unknown,4,4,0.5643772363829579,0.07442035934792725,0.0324074074074074,main_function_primary
manual,6,selected_person,work,2,2,0.9935310930154461,0.41770617211533134,0.12118736383442265,main_function_primary
manual,6,selected_type,bathroom,20,9,0.9879084706327683,0.5641200212278643,0.1985799501424501,main_function_primary
manual,6,selected_type,circulation,8,7,0.8675323042035521,0.32636619462599853,0.08278867102396512,main_function_primary
manual,6,selected_type,dining,1,1,0.8066099034851074,1.232595164407831e-32,0.0,main_function_primary
manual,6,selected_type,empty,2,1,0.73766641314078,0.05364923747276685,0.0245098039215686,main_function_primary
manual,6,selected_type,living,2,2,1.009396324636947,0.8442265795206971,0.2745098039215686,main_function_primary
manual,6,selected_type,sleep,6,5,0.7587242594381767,0.39251997095134356,0.19934640522875816,main_function_primary
manual,6,selected_type,storage,1,1,0.7363551082846532,0.1018518518518518,0.0462962962962963,main_function_primary
manual,6,selected_type,unknown,4,4,0.5700451731257301,0.07175925925925924,0.0324074074074074,main_function_primary
manual,6,selected_type,work,2,2,1.0004622415110183,0.41938997821350765,0.12118736383442265,main_function_primary
manual,8,joint_model10,bathroom,20,9,0.928633120356052,0.5227554939646991,0.12722177128427123,main_function_primary
manual,8,joint_model10,circulation,8,7,0.8251381395736347,0.3013608005831872,0.05338541666666662,main_function_primary
manual,8,joint_model10,dining,1,1,0.7422010878921578,1.6177811532852778e-32,0.0,main_function_primary
manual,8,joint_model10,empty,2,1,0.6861220986368931,0.0531024688037063,0.0222222222222222,main_function_primary
manual,8,joint_model10,living,2,2,0.9737583566288328,0.839453986631535,0.2444444444444444,main_function_primary
manual,8,joint_model10,sleep,6,5,0.7101435204407501,0.35856078248477924,0.11145833333333333,main_function_primary
manual,8,joint_model10,storage,1,1,0.7223342066416022,0.1089907439947989,0.0520833333333333,main_function_primary
manual,8,joint_model10,unknown,4,4,0.5390639506982002,0.06956895603203432,0.01822916666666665,main_function_primary
manual,8,joint_model10,work,2,2,0.9345889937748446,0.38184056048886267,0.04861111111111105,main_function_primary
manual,8,joint_model25,bathroom,20,9,0.9271702619423647,0.5279851847243157,0.12722177128427123,main_function_primary
manual,8,joint_model25,circulation,8,7,0.8218047005083832,0.31720914404765316,0.05338541666666662,main_function_primary
manual,8,joint_model25,dining,1,1,0.7393566034778094,5.649394503535892e-33,0.0,main_function_primary
manual,8,joint_model25,empty,2,1,0.6916577525291902,0.0889164357739478,0.0222222222222222,main_function_primary
manual,8,joint_model25,living,2,2,0.9739382231834626,0.8319243769391262,0.2444444444444444,main_function_primary
manual,8,joint_model25,sleep,6,5,0.7107158417552856,0.36341958318821727,0.11145833333333333,main_function_primary
manual,8,joint_model25,storage,1,1,0.7148812187621401,0.1075167203667585,0.0520833333333333,main_function_primary
manual,8,joint_model25,unknown,4,4,0.5476793805498544,0.07342686561533057,0.01822916666666665,main_function_primary
manual,8,joint_model25,work,2,2,0.9417803611822049,0.3886748294484557,0.04861111111111105,main_function_primary
manual,8,seed_context_t01,bathroom,20,9,0.9468985196954298,0.5340216020415081,0.15806322150072144,main_function_primary
manual,8,seed_context_t01,circulation,8,7,0.8383751972528402,0.3040115877893968,0.06032986111111108,main_function_primary
manual,8,seed_context_t01,dining,1,1,0.748362184812465,1.4637067577342992e-32,0.0,main_function_primary
manual,8,seed_context_t01,empty,2,1,0.6903346123994271,0.04597335801145975,0.0222222222222222,main_function_primary
manual,8,seed_context_t01,living,2,2,0.9922852315923827,0.8591730864398917,0.2444444444444444,main_function_primary
manual,8,seed_context_t01,sleep,6,5,0.7239670563833688,0.3667072261744753,0.16874999999999998,main_function_primary
manual,8,seed_context_t01,storage,1,1,0.7386082538222589,0.1109856017670279,0.0520833333333333,main_function_primary
manual,8,seed_context_t01,unknown,4,4,0.5445802582739308,0.07332485155771255,0.03125,main_function_primary
manual,8,seed_context_t01,work,2,2,0.9423922849906188,0.38389558772645943,0.04861111111111105,main_function_primary
manual,8,seed_context_t025,bathroom,20,9,0.943949051801636,0.5323026556646183,0.15806322150072144,main_function_primary
manual,8,seed_context_t025,circulation,8,7,0.8396914187327732,0.30314134976908297,0.06032986111111108,main_function_primary
manual,8,seed_context_t025,dining,1,1,0.7565495350164767,1.2454346973704126e-32,0.0,main_function_primary
manual,8,seed_context_t025,empty,2,1,0.693730321255553,0.04759996292463755,0.0222222222222222,main_function_primary
manual,8,seed_context_t025,living,2,2,0.9943975561198508,0.8599062863415904,0.2444444444444444,main_function_primary
manual,8,seed_context_t025,sleep,6,5,0.7244879225496027,0.3684533713641022,0.16874999999999998,main_function_primary
manual,8,seed_context_t025,storage,1,1,0.7430125754612672,0.1101223176890521,0.0520833333333333,main_function_primary
manual,8,seed_context_t025,unknown,4,4,0.5477092494168421,0.07099282887156733,0.03125,main_function_primary
manual,8,seed_context_t025,work,2,2,0.9480532630997327,0.38443018707235344,0.04861111111111105,main_function_primary
manual,8,seed_context_t05,bathroom,20,9,0.9456196117405848,0.5337800972719632,0.15806322150072144,main_function_primary
manual,8,seed_context_t05,circulation,8,7,0.8412411871691522,0.30358737586017387,0.06032986111111108,main_function_primary
manual,8,seed_context_t05,dining,1,1,0.7604223502336608,9.758045051561996e-33,0.0,main_function_primary
manual,8,seed_context_t05,empty,2,1,0.6958446201004593,0.04849798539969085,0.0222222222222222,main_function_primary
manual,8,seed_context_t05,living,2,2,0.996977548650304,0.8616302753030615,0.2444444444444444,main_function_primary
manual,8,seed_context_t05,sleep,6,5,0.7257857288913208,0.36990770632344544,0.16874999999999998,main_function_primary
manual,8,seed_context_t05,storage,1,1,0.7457322904732374,0.1097641790539715,0.0520833333333333,main_function_primary
manual,8,seed_context_t05,unknown,4,4,0.5497744837773133,0.07056311099682935,0.03125,main_function_primary
manual,8,seed_context_t05,work,2,2,0.9510158748997126,0.3853775123513028,0.04861111111111105,main_function_primary
manual,8,seed_equal,bathroom,20,9,0.9486928569084702,0.5363812229437229,0.15806322150072144,main_function_primary
manual,8,seed_equal,circulation,8,7,0.8435426224675063,0.30451388888888886,0.06032986111111108,main_function_primary
manual,8,seed_equal,dining,1,1,0.7651550741452887,0.0,0.0,main_function_primary
manual,8,seed_equal,empty,2,1,0.6984915416196733,0.04965277777777775,0.0222222222222222,main_function_primary
manual,8,seed_equal,living,2,2,1.0004182239022992,0.8640625,0.2444444444444444,main_function_primary
manual,8,seed_equal,sleep,6,5,0.7277330186308294,0.3717881944444444,0.16874999999999998,main_function_primary
manual,8,seed_equal,storage,1,1,0.7493559988115867,0.109375,0.0520833333333333,main_function_primary
manual,8,seed_equal,unknown,4,4,0.552435807100089,0.0703125,0.03125,main_function_primary
manual,8,seed_equal,work,2,2,0.9545688028464963,0.38680555555555557,0.04861111111111105,main_function_primary
manual,8,seed_model_uniform10,bathroom,20,9,0.933321553599128,0.5268540764790764,0.12722177128427123,main_function_primary
manual,8,seed_model_uniform10,circulation,8,7,0.8289178079291548,0.3027228009259259,0.05338541666666662,main_function_primary
manual,8,seed_model_uniform10,dining,1,1,0.7499254094404129,4.930380657631324e-32,0.0,main_function_primary
manual,8,seed_model_uniform10,empty,2,1,0.6903635529576468,0.05574652777777775,0.0222222222222222,main_function_primary
manual,8,seed_model_uniform10,living,2,2,0.9792901683376625,0.8425434027777778,0.2444444444444444,main_function_primary
manual,8,seed_model_uniform10,sleep,6,5,0.7136728797115696,0.36182002314814815,0.11145833333333333,main_function_primary
manual,8,seed_model_uniform10,storage,1,1,0.7269448903942307,0.1083854166666666,0.0520833333333333,main_function_primary
manual,8,seed_model_uniform10,unknown,4,4,0.5437653357825809,0.06917100694444445,0.01822916666666665,main_function_primary
manual,8,seed_model_uniform10,work,2,2,0.9401329842213176,0.38364583333333324,0.04861111111111105,main_function_primary
manual,8,seed_model_uniform25,bathroom,20,9,0.93201731681252,0.5320295026154401,0.12722177128427123,main_function_primary
manual,8,seed_model_uniform25,circulation,8,7,0.825449619067252,0.3181025752314815,0.05338541666666662,main_function_primary
manual,8,seed_model_uniform25,dining,1,1,0.744535683035297,0.0,0.0,main_function_primary
manual,8,seed_model_uniform25,empty,2,1,0.6951602422859161,0.09268663194444444,0.0222222222222222,main_function_primary
manual,8,seed_model_uniform25,living,2,2,0.9790194040478606,0.8343858506944444,0.2444444444444444,main_function_primary
manual,8,seed_model_uniform25,sleep,6,5,0.7144219362995604,0.3666160300925925,0.11145833333333333,main_function_primary
manual,8,seed_model_uniform25,storage,1,1,0.7161035139275129,0.1070963541666666,0.0520833333333333,main_function_primary
manual,8,seed_model_uniform25,unknown,4,4,0.5521226611640874,0.07440863715277778,0.01822916666666665,main_function_primary
manual,8,seed_model_uniform25,work,2,2,0.946617780965265,0.38841145833333324,0.04861111111111105,main_function_primary
manual,8,seed_person_t01,bathroom,20,9,0.9478696936103143,0.5340185996446511,0.15806322150072144,main_function_primary
manual,8,seed_person_t01,circulation,8,7,0.8331887581181735,0.3003649164980826,0.06032986111111108,main_function_primary
manual,8,seed_person_t01,dining,1,1,0.7354591445355586,1.6691392851356042e-32,0.0,main_function_primary
manual,8,seed_person_t01,empty,2,1,0.691309922460305,0.04533656099880145,0.0222222222222222,main_function_primary
manual,8,seed_person_t01,living,2,2,0.9899215296868473,0.8529610255254603,0.2444444444444444,main_function_primary
manual,8,seed_person_t01,sleep,6,5,0.7263842850942628,0.36793631646389885,0.16874999999999998,main_function_primary
manual,8,seed_person_t01,storage,1,1,0.7355945483662754,0.1108082572692609,0.0520833333333333,main_function_primary
manual,8,seed_person_t01,unknown,4,4,0.5414809233955273,0.07459702671947648,0.03125,main_function_primary
manual,8,seed_person_t01,work,2,2,0.9300062726045852,0.38797501200488504,0.04861111111111105,main_function_primary
manual,8,seed_person_t025,bathroom,20,9,0.9425011653520883,0.531226890642314,0.15806322150072144,main_function_primary
manual,8,seed_person_t025,circulation,8,7,0.8348355424544462,0.30027281138944073,0.06032986111111108,main_function_primary
manual,8,seed_person_t025,dining,1,1,0.7479279324760792,1.0913603018194336e-32,0.0,main_function_primary
manual,8,seed_person_t025,empty,2,1,0.6915764531395361,0.0468695790791034,0.0222222222222222,main_function_primary
manual,8,seed_person_t025,living,2,2,0.9903594383233338,0.8547263366047564,0.2444444444444444,main_function_primary
manual,8,seed_person_t025,sleep,6,5,0.7230537058819118,0.367481359487903,0.16874999999999998,main_function_primary
manual,8,seed_person_t025,storage,1,1,0.7382521129375438,0.1101226257814853,0.0520833333333333,main_function_primary
manual,8,seed_person_t025,unknown,4,4,0.5449090094398321,0.07114319584574995,0.03125,main_function_primary
manual,8,seed_person_t025,work,2,2,0.9380793863668122,0.38392277857358714,0.04861111111111105,main_function_primary
manual,8,seed_person_t05,bathroom,20,9,0.9445382334043357,0.5329514117814975,0.15806322150072144,main_function_primary
manual,8,seed_person_t05,circulation,8,7,0.8383449737991193,0.3018022797355282,0.06032986111111108,main_function_primary
manual,8,seed_person_t05,dining,1,1,0.755433045104042,7.960510436800575e-33,0.0,main_function_primary
manual,8,seed_person_t05,empty,2,1,0.6943310916177252,0.04798735266870505,0.0222222222222222,main_function_primary
manual,8,seed_person_t05,living,2,2,0.9943869908783225,0.8584514649586644,0.2444444444444444,main_function_primary
manual,8,seed_person_t05,sleep,6,5,0.724576080791699,0.36907636778524616,0.16874999999999998,main_function_primary
manual,8,seed_person_t05,storage,1,1,0.7425754393905707,0.109803497451335,0.0520833333333333,main_function_primary
manual,8,seed_person_t05,unknown,4,4,0.5481264083399457,0.07053519910020688,0.03125,main_function_primary
manual,8,seed_person_t05,work,2,2,0.9452995482056903,0.3846291951062947,0.04861111111111105,main_function_primary
manual,8,seed_type2,bathroom,20,9,0.9498874668847057,0.5378007861762693,0.15806322150072144,main_function_primary
manual,8,seed_type2,circulation,8,7,0.8453880560710666,0.3046333755491148,0.06032986111111108,main_function_primary
manual,8,seed_type2,dining,1,1,0.761456369729319,2.0543252740130518e-33,0.0,main_function_primary
manual,8,seed_type2,empty,2,1,0.6994069325755963,0.04507619484079795,0.0222222222222222,main_function_primary
manual,8,seed_type2,living,2,2,1.0010205853380791,0.8669101144470868,0.2444444444444444,main_function_primary
manual,8,seed_type2,sleep,6,5,0.7271881936871765,0.37123360912934333,0.16874999999999998,main_function_primary
manual,8,seed_type2,storage,1,1,0.7442335616507131,0.1103899747324613,0.0520833333333333,main_function_primary
manual,8,seed_type2,unknown,4,4,0.5521724173424407,0.0680212823275862,0.03125,main_function_primary
manual,8,seed_type2,work,2,2,0.9528134529440766,0.38680555555555557,0.04861111111111105,main_function_primary
manual,8,seed_type3,bathroom,20,9,0.951064863221452,0.538048108774617,0.15806322150072144,main_function_primary
manual,8,seed_type3,circulation,8,7,0.8448418371399908,0.3037959207318526,0.06032986111111108,main_function_primary
manual,8,seed_type3,dining,1,1,0.7618488858296004,3.851859888774472e-33,0.0,main_function_primary
manual,8,seed_type3,empty,2,1,0.6985393052847383,0.04528284898509645,0.0222222222222222,main_function_primary
manual,8,seed_type3,living,2,2,1.0027578507710966,0.8663886677111989,0.2444444444444444,main_function_primary
manual,8,seed_type3,sleep,6,5,0.7295255338902277,0.3718375153477369,0.16874999999999998,main_function_primary
manual,8,seed_type3,storage,1,1,0.7429187024258366,0.1117631286982248,0.0520833333333333,main_function_primary
manual,8,seed_type3,unknown,4,4,0.5510019681364529,0.06839479135701547,0.03125,main_function_primary
manual,8,seed_type3,work,2,2,0.9537288770971237,0.3830294635705674,0.04861111111111105,main_function_primary
manual,8,seed_type4,bathroom,20,9,0.9515864702479359,0.5364352822704349,0.15806322150072144,main_function_primary
manual,8,seed_type4,circulation,8,7,0.8449454664784333,0.30279226377363505,0.06032986111111108,main_function_primary
manual,8,seed_type4,dining,1,1,0.7626645391744548,1.7975346147614202e-33,0.0,main_function_primary
manual,8,seed_type4,empty,2,1,0.7019871311297428,0.0455843477555796,0.0222222222222222,main_function_primary
manual,8,seed_type4,living,2,2,1.0030489770272413,0.8656499715850188,0.2444444444444444,main_function_primary
manual,8,seed_type4,sleep,6,5,0.7286986156871351,0.37334165780495104,0.16874999999999998,main_function_primary
manual,8,seed_type4,storage,1,1,0.7483116656541514,0.1116138706545857,0.0520833333333333,main_function_primary
manual,8,seed_type4,unknown,4,4,0.5502661804785922,0.069623198716318,0.03125,main_function_primary
manual,8,seed_type4,work,2,2,0.953636320494597,0.3814357092624763,0.04861111111111105,main_function_primary
manual,8,selected_context,bathroom,20,9,0.9430379868842644,0.5311546361180824,0.15806322150072144,main_function_primary
manual,8,selected_context,circulation,8,7,0.8348355424544462,0.30027281138944073,0.06032986111111108,main_function_primary
manual,8,selected_context,dining,1,1,0.7479279324760792,1.0913603018194336e-32,0.0,main_function_primary
manual,8,selected_context,empty,2,1,0.6915764531395361,0.0468695790791034,0.0222222222222222,main_function_primary
manual,8,selected_context,living,2,2,0.9903594383233338,0.8547263366047564,0.2444444444444444,main_function_primary
manual,8,selected_context,sleep,6,5,0.7230537058819118,0.367481359487903,0.16874999999999998,main_function_primary
manual,8,selected_context,storage,1,1,0.7382521129375438,0.1101226257814853,0.0520833333333333,main_function_primary
manual,8,selected_context,unknown,4,4,0.5449090094398321,0.07114319584574995,0.03125,main_function_primary
manual,8,selected_context,work,2,2,0.9380793863668122,0.38392277857358714,0.04861111111111105,main_function_primary
manual,8,selected_mixture,bathroom,20,9,0.928633120356052,0.5227554939646991,0.12722177128427123,main_function_primary
manual,8,selected_mixture,circulation,8,7,0.8251381395736347,0.3013608005831872,0.05338541666666662,main_function_primary
manual,8,selected_mixture,dining,1,1,0.7422010878921578,1.6177811532852778e-32,0.0,main_function_primary
manual,8,selected_mixture,empty,2,1,0.6861220986368931,0.0531024688037063,0.0222222222222222,main_function_primary
manual,8,selected_mixture,living,2,2,0.9737583566288328,0.839453986631535,0.2444444444444444,main_function_primary
manual,8,selected_mixture,sleep,6,5,0.7101435204407501,0.35856078248477924,0.11145833333333333,main_function_primary
manual,8,selected_mixture,storage,1,1,0.7223342066416022,0.1089907439947989,0.0520833333333333,main_function_primary
manual,8,selected_mixture,unknown,4,4,0.5390639506982002,0.06956895603203432,0.01822916666666665,main_function_primary
manual,8,selected_mixture,work,2,2,0.9345889937748446,0.38184056048886267,0.04861111111111105,main_function_primary
manual,8,selected_person,bathroom,20,9,0.9425011653520883,0.531226890642314,0.15806322150072144,main_function_primary
manual,8,selected_person,circulation,8,7,0.8348355424544462,0.30027281138944073,0.06032986111111108,main_function_primary
manual,8,selected_person,dining,1,1,0.7479279324760792,1.0913603018194336e-32,0.0,main_function_primary
manual,8,selected_person,empty,2,1,0.6915764531395361,0.0468695790791034,0.0222222222222222,main_function_primary
manual,8,selected_person,living,2,2,0.9903594383233338,0.8547263366047564,0.2444444444444444,main_function_primary
manual,8,selected_person,sleep,6,5,0.7230537058819118,0.367481359487903,0.16874999999999998,main_function_primary
manual,8,selected_person,storage,1,1,0.7382521129375438,0.1101226257814853,0.0520833333333333,main_function_primary
manual,8,selected_person,unknown,4,4,0.5449090094398321,0.07114319584574995,0.03125,main_function_primary
manual,8,selected_person,work,2,2,0.9380793863668122,0.38392277857358714,0.04861111111111105,main_function_primary
manual,8,selected_type,bathroom,20,9,0.9486928569084702,0.5363812229437229,0.15806322150072144,main_function_primary
manual,8,selected_type,circulation,8,7,0.8435426224675063,0.30451388888888886,0.06032986111111108,main_function_primary
manual,8,selected_type,dining,1,1,0.7651550741452887,0.0,0.0,main_function_primary
manual,8,selected_type,empty,2,1,0.6984915416196733,0.04965277777777775,0.0222222222222222,main_function_primary
manual,8,selected_type,living,2,2,1.0004182239022992,0.8640625,0.2444444444444444,main_function_primary
manual,8,selected_type,sleep,6,5,0.7277330186308294,0.3717881944444444,0.16874999999999998,main_function_primary
manual,8,selected_type,storage,1,1,0.7493559988115867,0.109375,0.0520833333333333,main_function_primary
manual,8,selected_type,unknown,4,4,0.552435807100089,0.0703125,0.03125,main_function_primary
manual,8,selected_type,work,2,2,0.9545688028464963,0.38680555555555557,0.04861111111111105,main_function_primary
oos_geometry,0,cold_context_personal,circulation,3,2,1.4632503196286988,1.218308409142196,0.5259661835748792,main_function_primary
oos_geometry,0,cold_context_personal,dining,1,1,1.7829248450378026,1.8333333333333333,0.9166666666666666,main_function_primary
oos_geometry,0,cold_context_personal,kitchen,2,1,1.4316052053151476,1.431712047766836,1.0,main_function_primary
oos_geometry,0,cold_context_personal,living,2,2,1.594181288454637,0.5005452546215431,0.20833333333333334,main_function_primary
oos_geometry,0,cold_context_personal,special,1,1,1.441077811397909,0.960236348779793,0.3043478260869565,main_function_primary
oos_geometry,0,cold_context_population,circulation,3,2,1.4629094030259415,1.2180851861466933,0.5259661835748792,main_function_primary
oos_geometry,0,cold_context_population,dining,1,1,1.7830638172366682,1.8333333333333333,0.9166666666666666,main_function_primary
oos_geometry,0,cold_context_population,kitchen,2,1,1.4316754775495486,1.4317826825346684,1.0,main_function_primary
oos_geometry,0,cold_context_population,living,2,2,1.594517524176761,0.5016268850213093,0.20833333333333334,main_function_primary
oos_geometry,0,cold_context_population,special,1,1,1.4414276481530843,0.960060729005601,0.3043478260869565,main_function_primary
oos_geometry,0,cold_personal,circulation,3,2,1.4592433406693777,1.2035053077109417,0.5259661835748792,main_function_primary
oos_geometry,0,cold_personal,dining,1,1,1.7866015185988482,1.8333333333333333,0.9166666666666666,main_function_primary
oos_geometry,0,cold_personal,kitchen,2,1,1.4290992529134559,1.429198051051955,1.0,main_function_primary
oos_geometry,0,cold_personal,living,2,2,1.596172278593575,0.511514328222462,0.20833333333333334,main_function_primary
oos_geometry,0,cold_personal,special,1,1,1.4445709673317646,0.970622774915358,0.3043478260869565,main_function_primary
oos_geometry,0,cold_population,circulation,3,2,1.4589916182579892,1.204562577253123,0.5259661835748792,main_function_primary
oos_geometry,0,cold_population,dining,1,1,1.786309963821276,1.833333333333334,0.9166666666666666,main_function_primary
oos_geometry,0,cold_population,kitchen,2,1,1.4286144179645222,1.4287135814476863,1.0,main_function_primary
oos_geometry,0,cold_population,living,2,2,1.596590266131334,0.5117031695228095,0.20833333333333334,main_function_primary
oos_geometry,0,cold_population,special,1,1,1.4442292099771237,0.9674519532340468,0.3043478260869565,main_function_primary
oos_geometry,0,cold_type2,circulation,3,2,1.4586085525157324,1.2037424634385865,0.5259661835748792,main_function_primary
oos_geometry,0,cold_type2,dining,1,1,1.7861899658797242,1.8333333333333333,0.9166666666666666,main_function_primary
oos_geometry,0,cold_type2,kitchen,2,1,1.4289460499007784,1.4290439539012723,1.0,main_function_primary
oos_geometry,0,cold_type2,living,2,2,1.5957342525658302,0.508609530236607,0.20833333333333334,main_function_primary
oos_geometry,0,cold_type2,special,1,1,1.4426279319198203,0.9632432351390948,0.3043478260869565,main_function_primary
oos_geometry,0,cold_type3,circulation,3,2,1.4582161221447827,1.203185362736206,0.5259661835748792,main_function_primary
oos_geometry,0,cold_type3,dining,1,1,1.7859710497248902,1.8333333333333333,0.9166666666666666,main_function_primary
oos_geometry,0,cold_type3,kitchen,2,1,1.4289229924775264,1.429020749328191,1.0,main_function_primary
oos_geometry,0,cold_type3,living,2,2,1.595648998371356,0.5079468317025181,0.20833333333333334,main_function_primary
oos_geometry,0,cold_type3,special,1,1,1.4421428824332667,0.9600029765277134,0.3043478260869565,main_function_primary
oos_geometry,0,cold_type4,circulation,3,2,1.4583550543217116,1.2033505905475559,0.5259661835748792,main_function_primary
oos_geometry,0,cold_type4,dining,1,1,1.7860274793689144,1.8333333333333333,0.9166666666666666,main_function_primary
oos_geometry,0,cold_type4,kitchen,2,1,1.4287881019258322,1.4288851203962376,1.0,main_function_primary
oos_geometry,0,cold_type4,living,2,2,1.5955105829946827,0.5065041464119846,0.20833333333333334,main_function_primary
oos_geometry,0,cold_type4,special,1,1,1.4417306517852295,0.9591632368399752,0.3043478260869565,main_function_primary
oos_geometry,0,cold_uniform,circulation,3,2,1.4844746838560454,1.2278582930756843,0.5259661835748792,main_function_primary
oos_geometry,0,cold_uniform,dining,1,1,1.80222406215134,1.8333333333333333,0.9166666666666666,main_function_primary
oos_geometry,0,cold_uniform,kitchen,2,1,1.4443136140930304,1.4444444444444446,1.0,main_function_primary
oos_geometry,0,cold_uniform,living,2,2,1.6178776486879805,0.5833333333333334,0.20833333333333334,main_function_primary
oos_geometry,0,cold_uniform,special,1,1,1.4842130627289778,1.06280193236715,0.3043478260869565,main_function_primary
oos_geometry,2,joint_model10,circulation,3,2,1.2327593835992008,0.9329904188590726,0.43422318422318423,main_function_primary
oos_geometry,2,joint_model10,dining,1,1,1.2798981608035065,0.7930049718388021,0.2878787878787878,main_function_primary
oos_geometry,2,joint_model10,kitchen,2,1,1.3704040543986689,1.2347612338826062,0.6969696969696969,main_function_primary
