image_id,building,condition,k,repeat,method,stratum,heldout_people,kernel_score,count_brier,compatible_probability,outside_candidates,worker_ids,canonical_ids
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,0,seed_context_t025,supported_minority,4,1.1664200379643268,0.8839684792778306,0.2750796460286642,0.5,W037|W034|W031|W010,432c6ebaa6bb7a54b3a9|c53730832245059ca129|b7393a16aa19bd7f1989|bb287f23eb43955e7502
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,0,seed_type4,singleton,2,1.4804885487401096,1.329531807372176,0.0,1.0,W001|W027,d6f4c71d3816fc9fef4a|d9c1add75dab8315cd34
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,0,seed_type4,supported_majority,9,0.8184929131169145,0.6531908112035937,0.4596264367816092,0.0,W018|W013|W002|W012|W014|W030|W006|W029|W035,48e0e1e7a86beb1ce565|8d7a436f7ee75b72d1ba|81234a56777545e31b9c|fca31418ca45c43fa616|1230dd95959a683bf7aa|acb3d20a4fb6e211d3b1|561446db19099c48c68e|42264e54a01908d81bbe|0e09f3e9552514dbad74
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,0,seed_type4,supported_minority,4,1.1563612338378513,0.8755417657550535,0.2667025862068966,0.5,W037|W034|W031|W010,432c6ebaa6bb7a54b3a9|c53730832245059ca129|b7393a16aa19bd7f1989|bb287f23eb43955e7502
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,0,selected_mixture,singleton,2,1.3825168360652937,1.2452096248943358,0.05,0.5,W001|W027,d6f4c71d3816fc9fef4a|d9c1add75dab8315cd34
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,0,selected_mixture,supported_majority,9,0.7730735351366245,0.5772849084449452,0.47587719594655525,0.0,W018|W013|W002|W012|W014|W030|W006|W029|W035,48e0e1e7a86beb1ce565|8d7a436f7ee75b72d1ba|81234a56777545e31b9c|fca31418ca45c43fa616|1230dd95959a683bf7aa|acb3d20a4fb6e211d3b1|561446db19099c48c68e|42264e54a01908d81bbe|0e09f3e9552514dbad74
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,0,selected_mixture,supported_minority,4,1.1280966008053892,0.8933746820683002,0.24757168142579777,0.5,W037|W034|W031|W010,432c6ebaa6bb7a54b3a9|c53730832245059ca129|b7393a16aa19bd7f1989|bb287f23eb43955e7502
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,1,seed_equal,singleton,2,1.2984895393584286,1.34375,0.0,1.0,W001|W027,d6f4c71d3816fc9fef4a|d9c1add75dab8315cd34
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,1,seed_equal,supported_majority,12,0.8153014417086314,0.71875,0.3229166666666667,0.0,W029|W014|W006|W017|W002|W015|W012|W013|W033|W018|W030|W008,42264e54a01908d81bbe|1230dd95959a683bf7aa|561446db19099c48c68e|8f8f293766eeffd6470a|81234a56777545e31b9c|8b9ce3b553725840ef9d|fca31418ca45c43fa616|8d7a436f7ee75b72d1ba|93cf3ac259facb9e83dc|48e0e1e7a86beb1ce565|acb3d20a4fb6e211d3b1|19253e4ab328902a4d12
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,1,seed_equal,supported_minority,1,0.5523584904598957,0.21875,0.5,0.0,W028,2de8896d2c2ea564fd37
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,1,seed_person_t025,singleton,2,1.2933123701001397,1.3378017575008068,0.0,1.0,W001|W027,d6f4c71d3816fc9fef4a|d9c1add75dab8315cd34
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,1,seed_person_t025,supported_majority,12,0.7881090045666195,0.6879515456386844,0.3265749617131833,0.0,W029|W014|W006|W017|W002|W015|W012|W013|W033|W018|W030|W008,42264e54a01908d81bbe|1230dd95959a683bf7aa|561446db19099c48c68e|8f8f293766eeffd6470a|81234a56777545e31b9c|8b9ce3b553725840ef9d|fca31418ca45c43fa616|8d7a436f7ee75b72d1ba|93cf3ac259facb9e83dc|48e0e1e7a86beb1ce565|acb3d20a4fb6e211d3b1|19253e4ab328902a4d12
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,1,seed_person_t025,supported_minority,1,0.5936572080109574,0.2152098500220791,0.47636820802700525,0.0,W028,2de8896d2c2ea564fd37
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,1,seed_context_t025,singleton,2,1.3011211480452256,1.351426144937772,0.0,1.0,W001|W027,d6f4c71d3816fc9fef4a|d9c1add75dab8315cd34
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,1,seed_context_t025,supported_majority,12,0.7993346555126358,0.701739065944409,0.3282497312559503,0.0,W029|W014|W006|W017|W002|W015|W012|W013|W033|W018|W030|W008,42264e54a01908d81bbe|1230dd95959a683bf7aa|561446db19099c48c68e|8f8f293766eeffd6470a|81234a56777545e31b9c|8b9ce3b553725840ef9d|fca31418ca45c43fa616|8d7a436f7ee75b72d1ba|93cf3ac259facb9e83dc|48e0e1e7a86beb1ce565|acb3d20a4fb6e211d3b1|19253e4ab328902a4d12
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,1,seed_context_t025,supported_minority,1,0.568561156621707,0.21268418999311148,0.4854392395525201,0.0,W028,2de8896d2c2ea564fd37
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,1,seed_type4,singleton,2,1.278199298119302,1.2807319234404537,0.0,1.0,W001|W027,d6f4c71d3816fc9fef4a|d9c1add75dab8315cd34
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,1,seed_type4,supported_majority,12,0.78868621298674,0.6704058364839317,0.3192481884057972,0.0,W029|W014|W006|W017|W002|W015|W012|W013|W033|W018|W030|W008,42264e54a01908d81bbe|1230dd95959a683bf7aa|561446db19099c48c68e|8f8f293766eeffd6470a|81234a56777545e31b9c|8b9ce3b553725840ef9d|fca31418ca45c43fa616|8d7a436f7ee75b72d1ba|93cf3ac259facb9e83dc|48e0e1e7a86beb1ce565|acb3d20a4fb6e211d3b1|19253e4ab328902a4d12
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,1,seed_type4,supported_minority,1,0.6508630233061066,0.22910148865784496,0.441304347826087,0.0,W028,2de8896d2c2ea564fd37
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,1,selected_mixture,singleton,2,1.2091386805145725,1.206653582329576,0.05,0.5,W001|W027,d6f4c71d3816fc9fef4a|d9c1add75dab8315cd34
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,1,selected_mixture,supported_majority,12,0.770946454236158,0.6235828317659942,0.34542475813035534,0.0,W029|W014|W006|W017|W002|W015|W012|W013|W033|W018|W030|W008,42264e54a01908d81bbe|1230dd95959a683bf7aa|561446db19099c48c68e|8f8f293766eeffd6470a|81234a56777545e31b9c|8b9ce3b553725840ef9d|fca31418ca45c43fa616|8d7a436f7ee75b72d1ba|93cf3ac259facb9e83dc|48e0e1e7a86beb1ce565|acb3d20a4fb6e211d3b1|19253e4ab328902a4d12
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,1,selected_mixture,supported_minority,1,0.6025963612454082,0.2826872063922462,0.43689531559726813,0.0,W028,2de8896d2c2ea564fd37
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,0,seed_equal,singleton,4,1.2671710189713488,1.0,0.0,1.0,W001|W034|W036|W037,add487ea63e9bb01|36afcf88229ada00|6d05edefd05793bc|40ac299ba105fdef
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,0,seed_equal,supported_majority,12,1.0984329200580425,0.625,0.2916666666666667,0.25,W029|W008|W032|W011|W021|W018|W027|W033|W017|W031|W035|W015,a6e17f93d9114eac|ac36f041bfa78190|3192a4c34488ebef|ae6d6070e397641b|0615e35bd4e08e07|51e9663a6ed29c7f|a334e15731106e5e|1e45c715efe04bf6|1fa12b6cb64cfe27|acf66ab0eca22cc1|cd8b1dfaf95e7319|0541cfefecf4d012
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,0,seed_equal,supported_minority,3,1.2164991606042013,0.375,0.16666666666666666,0.6666666666666666,W013|W012|W014,10617301d542a20b|1bba99ddd10d5cc3|1a2d29b10c49284d
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,0,seed_person_t025,singleton,4,1.271175973146305,1.022547242878853,0.0,1.0,W001|W034|W036|W037,add487ea63e9bb01|36afcf88229ada00|6d05edefd05793bc|40ac299ba105fdef
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,0,seed_person_t025,supported_majority,12,1.0889615527112175,0.5690702663337328,0.3087507307566924,0.25,W029|W008|W032|W011|W021|W018|W027|W033|W017|W031|W035|W015,a6e17f93d9114eac|ac36f041bfa78190|3192a4c34488ebef|ae6d6070e397641b|0615e35bd4e08e07|51e9663a6ed29c7f|a334e15731106e5e|1e45c715efe04bf6|1fa12b6cb64cfe27|acf66ab0eca22cc1|cd8b1dfaf95e7319|0541cfefecf4d012
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,0,seed_person_t025,supported_minority,3,1.2211089928124088,0.4242038744481175,0.15397553786829535,0.6666666666666666,W013|W012|W014,10617301d542a20b|1bba99ddd10d5cc3|1a2d29b10c49284d
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,0,seed_context_t025,singleton,4,1.2682359333414142,1.0116614615739377,0.0,1.0,W001|W034|W036|W037,add487ea63e9bb01|36afcf88229ada00|6d05edefd05793bc|40ac299ba105fdef
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,0,seed_context_t025,supported_majority,12,1.0924218032548694,0.6021925234834532,0.2973772513197745,0.25,W029|W008|W032|W011|W021|W018|W027|W033|W017|W031|W035|W015,a6e17f93d9114eac|ac36f041bfa78190|3192a4c34488ebef|ae6d6070e397641b|0615e35bd4e08e07|51e9663a6ed29c7f|a334e15731106e5e|1e45c715efe04bf6|1fa12b6cb64cfe27|acf66ab0eca22cc1|cd8b1dfaf95e7319|0541cfefecf4d012
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,0,seed_context_t025,supported_minority,3,1.217623351086138,0.42940323939680947,0.15767884475885863,0.6666666666666666,W013|W012|W014,10617301d542a20b|1bba99ddd10d5cc3|1a2d29b10c49284d
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,0,seed_type4,singleton,4,1.2671710189713488,1.0,0.0,1.0,W001|W034|W036|W037,add487ea63e9bb01|36afcf88229ada00|6d05edefd05793bc|40ac299ba105fdef
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,0,seed_type4,supported_majority,12,1.0984329200580425,0.625,0.2916666666666667,0.25,W029|W008|W032|W011|W021|W018|W027|W033|W017|W031|W035|W015,a6e17f93d9114eac|ac36f041bfa78190|3192a4c34488ebef|ae6d6070e397641b|0615e35bd4e08e07|51e9663a6ed29c7f|a334e15731106e5e|1e45c715efe04bf6|1fa12b6cb64cfe27|acf66ab0eca22cc1|cd8b1dfaf95e7319|0541cfefecf4d012
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,0,seed_type4,supported_minority,3,1.2164991606042013,0.375,0.16666666666666666,0.6666666666666666,W013|W012|W014,10617301d542a20b|1bba99ddd10d5cc3|1a2d29b10c49284d
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,0,selected_mixture,singleton,4,1.185614620118936,0.9653404714350353,0.02318729043891783,0.75,W001|W034|W036|W037,add487ea63e9bb01|36afcf88229ada00|6d05edefd05793bc|40ac299ba105fdef
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,0,selected_mixture,supported_majority,12,0.9968691199596492,0.5408216258854551,0.27283492316073554,0.0,W029|W008|W032|W011|W021|W018|W027|W033|W017|W031|W035|W015,a6e17f93d9114eac|ac36f041bfa78190|3192a4c34488ebef|ae6d6070e397641b|0615e35bd4e08e07|51e9663a6ed29c7f|a334e15731106e5e|1e45c715efe04bf6|1fa12b6cb64cfe27|acf66ab0eca22cc1|cd8b1dfaf95e7319|0541cfefecf4d012
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,0,selected_mixture,supported_minority,3,1.1493803950785797,0.6710615426294003,0.11825913356914397,0.6666666666666666,W013|W012|W014,10617301d542a20b|1bba99ddd10d5cc3|1a2d29b10c49284d
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,1,seed_equal,singleton,4,1.2569953702798409,1.0,0.0625,0.75,W034|W006|W037|W001,36afcf88229ada00|d623e23c25ff6f17|40ac299ba105fdef|add487ea63e9bb01
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,1,seed_equal,supported_majority,11,1.134094196328448,0.6477272727272727,0.3409090909090909,0.09090909090909091,W027|W010|W015|W021|W017|W032|W029|W033|W008|W035|W011,a334e15731106e5e|ae0d0995727e574c|0541cfefecf4d012|0615e35bd4e08e07|1fa12b6cb64cfe27|3192a4c34488ebef|a6e17f93d9114eac|1e45c715efe04bf6|ac36f041bfa78190|cd8b1dfaf95e7319|ae6d6070e397641b
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,1,seed_equal,supported_minority,4,1.1878306394396219,0.375,0.25,0.0,W030|W012|W013|W014,364426d6af6cf0a6|1bba99ddd10d5cc3|10617301d542a20b|1a2d29b10c49284d
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,1,seed_person_t025,singleton,4,1.2610323606533607,1.00558647123616,0.07287505187916297,0.75,W034|W006|W037|W001,36afcf88229ada00|d623e23c25ff6f17|40ac299ba105fdef|add487ea63e9bb01
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,1,seed_person_t025,supported_majority,11,1.1325947666534257,0.6676264400794167,0.33738416758006456,0.09090909090909091,W027|W010|W015|W021|W017|W032|W029|W033|W008|W035|W011,a334e15731106e5e|ae0d0995727e574c|0541cfefecf4d012|0615e35bd4e08e07|1fa12b6cb64cfe27|3192a4c34488ebef|a6e17f93d9114eac|1e45c715efe04bf6|ac36f041bfa78190|cd8b1dfaf95e7319|ae6d6070e397641b
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,1,seed_person_t025,supported_minority,4,1.1871736737305891,0.36015302564543356,0.25666521166456385,0.0,W030|W012|W013|W014,364426d6af6cf0a6|1bba99ddd10d5cc3|10617301d542a20b|1a2d29b10c49284d
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,1,seed_context_t025,singleton,4,1.2588211596468897,0.9993517100232905,0.0697157004133895,0.75,W034|W006|W037|W001,36afcf88229ada00|d623e23c25ff6f17|40ac299ba105fdef|add487ea63e9bb01
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,1,seed_context_t025,supported_majority,11,1.1311620072222588,0.6617056831365353,0.33675559316096754,0.09090909090909091,W027|W010|W015|W021|W017|W032|W029|W033|W008|W035|W011,a334e15731106e5e|ae0d0995727e574c|0541cfefecf4d012|0615e35bd4e08e07|1fa12b6cb64cfe27|3192a4c34488ebef|a6e17f93d9114eac|1e45c715efe04bf6|ac36f041bfa78190|cd8b1dfaf95e7319|ae6d6070e397641b
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,1,seed_context_t025,supported_minority,4,1.1870239859169338,0.37284404803073723,0.25402241295289135,0.0,W030|W012|W013|W014,364426d6af6cf0a6|1bba99ddd10d5cc3|10617301d542a20b|1a2d29b10c49284d
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,1,seed_type4,singleton,4,1.2569953702798409,1.0,0.0625,0.75,W034|W006|W037|W001,36afcf88229ada00|d623e23c25ff6f17|40ac299ba105fdef|add487ea63e9bb01
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,1,seed_type4,supported_majority,11,1.134094196328448,0.6477272727272727,0.3409090909090909,0.09090909090909091,W027|W010|W015|W021|W017|W032|W029|W033|W008|W035|W011,a334e15731106e5e|ae0d0995727e574c|0541cfefecf4d012|0615e35bd4e08e07|1fa12b6cb64cfe27|3192a4c34488ebef|a6e17f93d9114eac|1e45c715efe04bf6|ac36f041bfa78190|cd8b1dfaf95e7319|ae6d6070e397641b
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,1,seed_type4,supported_minority,4,1.1878306394396219,0.375,0.25,0.0,W030|W012|W013|W014,364426d6af6cf0a6|1bba99ddd10d5cc3|10617301d542a20b|1a2d29b10c49284d
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,1,selected_mixture,singleton,4,1.168742887794573,0.9531434905867346,0.052286775310042125,0.75,W034|W006|W037|W001,36afcf88229ada00|d623e23c25ff6f17|40ac299ba105fdef|add487ea63e9bb01
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,1,selected_mixture,supported_majority,11,1.0175379945812146,0.5564413073636472,0.3068961326935308,0.0,W027|W010|W015|W021|W017|W032|W029|W033|W008|W035|W011,a334e15731106e5e|ae0d0995727e574c|0541cfefecf4d012|0615e35bd4e08e07|1fa12b6cb64cfe27|3192a4c34488ebef|a6e17f93d9114eac|1e45c715efe04bf6|ac36f041bfa78190|cd8b1dfaf95e7319|ae6d6070e397641b
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,1,selected_mixture,supported_minority,4,1.1226211711522873,0.6152987751501582,0.19051680971466853,0.0,W030|W012|W013|W014,364426d6af6cf0a6|1bba99ddd10d5cc3|10617301d542a20b|1a2d29b10c49284d
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,0,seed_equal,singleton,3,1.2049235673261505,1.3020833333333333,0.041666666666666664,0.6666666666666666,W034|W036|W037,36afcf88229ada00|6d05edefd05793bc|40ac299ba105fdef
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,0,seed_equal,supported_majority,9,1.0158624444178184,0.6354166666666666,0.3472222222222222,0.0,W011|W021|W018|W027|W033|W017|W031|W035|W015,ae6d6070e397641b|0615e35bd4e08e07|51e9663a6ed29c7f|a334e15731106e5e|1e45c715efe04bf6|1fa12b6cb64cfe27|acf66ab0eca22cc1|cd8b1dfaf95e7319|0541cfefecf4d012
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,0,seed_equal,supported_minority,3,1.1270135081251926,0.21875,0.16666666666666666,0.6666666666666666,W013|W012|W014,10617301d542a20b|1bba99ddd10d5cc3|1a2d29b10c49284d
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,0,seed_person_t025,singleton,3,1.2179586998590441,1.30370297401487,0.044570053325286775,0.6666666666666666,W034|W036|W037,36afcf88229ada00|6d05edefd05793bc|40ac299ba105fdef
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,0,seed_person_t025,supported_majority,9,1.0030755485991634,0.5697436486899414,0.3640620457232625,0.0,W011|W021|W018|W027|W033|W017|W031|W035|W015,ae6d6070e397641b|0615e35bd4e08e07|51e9663a6ed29c7f|a334e15731106e5e|1e45c715efe04bf6|1fa12b6cb64cfe27|acf66ab0eca22cc1|cd8b1dfaf95e7319|0541cfefecf4d012
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,0,seed_person_t025,supported_minority,3,1.1296825024017154,0.32304269044406536,0.15213304259353527,0.6666666666666666,W013|W012|W014,10617301d542a20b|1bba99ddd10d5cc3|1a2d29b10c49284d
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,0,seed_context_t025,singleton,3,1.2105509235029484,1.2815917923464706,0.04489569502265956,0.6666666666666666,W034|W036|W037,36afcf88229ada00|6d05edefd05793bc|40ac299ba105fdef
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,0,seed_context_t025,supported_majority,9,1.008880250690662,0.6081410358025043,0.3524720414071588,0.0,W011|W021|W018|W027|W033|W017|W031|W035|W015,ae6d6070e397641b|0615e35bd4e08e07|51e9663a6ed29c7f|a334e15731106e5e|1e45c715efe04bf6|1fa12b6cb64cfe27|acf66ab0eca22cc1|cd8b1dfaf95e7319|0541cfefecf4d012
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,0,seed_context_t025,supported_minority,3,1.1257156540914526,0.2899082530056048,0.15993690279901482,0.6666666666666666,W013|W012|W014,10617301d542a20b|1bba99ddd10d5cc3|1a2d29b10c49284d
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,0,seed_type4,singleton,3,1.2021623076406784,1.2774998761395164,0.04554597701149426,0.6666666666666666,W034|W036|W037,36afcf88229ada00|6d05edefd05793bc|40ac299ba105fdef
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,0,seed_type4,supported_majority,9,1.0153331011309523,0.6133904330162506,0.3381704980842912,0.0,W011|W021|W018|W027|W033|W017|W031|W035|W015,ae6d6070e397641b|0615e35bd4e08e07|51e9663a6ed29c7f|a334e15731106e5e|1e45c715efe04bf6|1fa12b6cb64cfe27|acf66ab0eca22cc1|cd8b1dfaf95e7319|0541cfefecf4d012
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,0,seed_type4,supported_minority,3,1.131107390898454,0.2613789387633769,0.15114942528735634,0.6666666666666666,W013|W012|W014,10617301d542a20b|1bba99ddd10d5cc3|1a2d29b10c49284d
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,0,selected_mixture,singleton,3,1.1817502575386567,1.2023207199725006,0.05277268042114978,0.6666666666666666,W034|W036|W037,36afcf88229ada00|6d05edefd05793bc|40ac299ba105fdef
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,0,selected_mixture,supported_majority,9,0.9750474898009784,0.5544762108209238,0.33934099761593384,0.0,W011|W021|W018|W027|W033|W017|W031|W035|W015,ae6d6070e397641b|0615e35bd4e08e07|51e9663a6ed29c7f|a334e15731106e5e|1e45c715efe04bf6|1fa12b6cb64cfe27|acf66ab0eca22cc1|cd8b1dfaf95e7319|0541cfefecf4d012
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,0,selected_mixture,supported_minority,3,1.107311792764106,0.3854492372452009,0.14394321251911332,0.6666666666666666,W013|W012|W014,10617301d542a20b|1bba99ddd10d5cc3|1a2d29b10c49284d
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,1,seed_equal,singleton,3,1.1408159862949374,0.7291666666666666,0.08333333333333333,0.3333333333333333,W006|W037|W001,d623e23c25ff6f17|40ac299ba105fdef|add487ea63e9bb01
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,1,seed_equal,supported_majority,8,0.9379877426099099,0.5625,0.359375,0.0,W021|W017|W032|W029|W033|W008|W035|W011,0615e35bd4e08e07|1fa12b6cb64cfe27|3192a4c34488ebef|a6e17f93d9114eac|1e45c715efe04bf6|ac36f041bfa78190|cd8b1dfaf95e7319|ae6d6070e397641b
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,1,seed_equal,supported_minority,4,1.1057023655020877,0.5625,0.1875,0.0,W030|W012|W013|W014,364426d6af6cf0a6|1bba99ddd10d5cc3|10617301d542a20b|1a2d29b10c49284d
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,1,seed_person_t025,singleton,3,1.1494201996088294,0.7178154121033677,0.10326358112088414,0.3333333333333333,W006|W037|W001,d623e23c25ff6f17|40ac299ba105fdef|add487ea63e9bb01
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,1,seed_person_t025,supported_majority,8,0.9144161526631145,0.5364536919714022,0.38594119914796676,0.0,W021|W017|W032|W029|W033|W008|W035|W011,0615e35bd4e08e07|1fa12b6cb64cfe27|3192a4c34488ebef|a6e17f93d9114eac|1e45c715efe04bf6|ac36f041bfa78190|cd8b1dfaf95e7319|ae6d6070e397641b
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,1,seed_person_t025,supported_minority,4,1.109219178888688,0.5247089254469851,0.20109007829230824,0.0,W030|W012|W013|W014,364426d6af6cf0a6|1bba99ddd10d5cc3|10617301d542a20b|1a2d29b10c49284d
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,1,seed_context_t025,singleton,3,1.1452534995248864,0.7250355329675188,0.09348013310360115,0.3333333333333333,W006|W037|W001,d623e23c25ff6f17|40ac299ba105fdef|add487ea63e9bb01
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,1,seed_context_t025,supported_majority,8,0.9320733603535734,0.5590934014603475,0.3669578616787771,0.0,W021|W017|W032|W029|W033|W008|W035|W011,0615e35bd4e08e07|1fa12b6cb64cfe27|3192a4c34488ebef|a6e17f93d9114eac|1e45c715efe04bf6|ac36f041bfa78190|cd8b1dfaf95e7319|ae6d6070e397641b
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,1,seed_context_t025,supported_minority,4,1.106825860345467,0.5500824521902483,0.19540476225652087,0.0,W030|W012|W013|W014,364426d6af6cf0a6|1bba99ddd10d5cc3|10617301d542a20b|1a2d29b10c49284d
