code,image_id,condition,N,building,method,omitted_id,ARI,changed_relations,n_pairs
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A2_local,aa6b631e83349cba,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A2_local,3e20ca93bd05958e,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A2_local,a05c820a5012751c,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A2_local,2ab3a85613189faa,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A2_local,1c10cbd1c1cbbd74,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A2_local,a135a4aaf615d5db,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A2_local,7485c5f92ef686bc,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A2_local,0054e620b22551b8,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A2_local,7b099f9e593d3204,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A2_local,1dd5b2305fbffcff,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A2_local,47a780e27988de5d,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A2_local,7c4d53d444805ad4,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A2_local,454f4a7ca0ed8cda,0.6957567428276928,28,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A2_local,3bcf5dc561e2d916,0.7317073170731707,24,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A2_local,6d17201775811123,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A2_local,d15abea6c32062e1,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A2_local,ed8e2934ebcee5bb,0.7191011235955056,25,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A2_local,fb4210e33d7c2093,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A2_local,15f4bf968e467bdc,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A2_local,b106f4f47297f77d,0.6710013003901171,30,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A2_local,f13bd8e8570762ef,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A2_local,62a32cfa3607ea53,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,d933c38ad0b2b104,0.9221538461538461,4,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,5bad87d19a0b5760,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,aa6b631e83349cba,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,3e20ca93bd05958e,0.7583927128480129,13,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,a05c820a5012751c,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,2ab3a85613189faa,0.7864378165447383,12,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,1c10cbd1c1cbbd74,0.9068825910931174,5,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,a135a4aaf615d5db,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,7485c5f92ef686bc,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,0054e620b22551b8,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,7b099f9e593d3204,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,1dd5b2305fbffcff,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,47a780e27988de5d,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,7c4d53d444805ad4,0.7864378165447383,12,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,454f4a7ca0ed8cda,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,3bcf5dc561e2d916,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,6d17201775811123,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,d15abea6c32062e1,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,ed8e2934ebcee5bb,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,fb4210e33d7c2093,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,15f4bf968e467bdc,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,b106f4f47297f77d,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,f13bd8e8570762ef,0.9244099193307439,4,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A3_cyclic,62a32cfa3607ea53,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,d933c38ad0b2b104,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,5bad87d19a0b5760,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,aa6b631e83349cba,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,3e20ca93bd05958e,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,a05c820a5012751c,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,2ab3a85613189faa,0.8814618147743245,9,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,1c10cbd1c1cbbd74,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,a135a4aaf615d5db,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,7485c5f92ef686bc,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,0054e620b22551b8,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,7b099f9e593d3204,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,1dd5b2305fbffcff,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,47a780e27988de5d,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,7c4d53d444805ad4,0.7530201342281879,16,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,454f4a7ca0ed8cda,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,3bcf5dc561e2d916,0.772572912504994,18,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,6d17201775811123,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,d15abea6c32062e1,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,ed8e2934ebcee5bb,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,fb4210e33d7c2093,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,15f4bf968e467bdc,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,b106f4f47297f77d,0.7191011235955056,25,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,f13bd8e8570762ef,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A4_adaptive,62a32cfa3607ea53,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,d933c38ad0b2b104,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,5bad87d19a0b5760,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,aa6b631e83349cba,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,3e20ca93bd05958e,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,a05c820a5012751c,0.8510888758092996,3,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,2ab3a85613189faa,0.9656390058400108,1,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,1c10cbd1c1cbbd74,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,a135a4aaf615d5db,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,7485c5f92ef686bc,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,0054e620b22551b8,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,7b099f9e593d3204,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,1dd5b2305fbffcff,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,47a780e27988de5d,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,7c4d53d444805ad4,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,454f4a7ca0ed8cda,0.874003984063745,4,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,3bcf5dc561e2d916,0.9675848814862268,1,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,6d17201775811123,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,d15abea6c32062e1,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,ed8e2934ebcee5bb,0.9656390058400108,1,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,fb4210e33d7c2093,0.9291514981797816,2,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,15f4bf968e467bdc,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,b106f4f47297f77d,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,f13bd8e8570762ef,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A5_density,62a32cfa3607ea53,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,d933c38ad0b2b104,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,5bad87d19a0b5760,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,aa6b631e83349cba,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,3e20ca93bd05958e,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,a05c820a5012751c,0.6405836052985218,37,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,2ab3a85613189faa,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,1c10cbd1c1cbbd74,0.587019043917606,42,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,a135a4aaf615d5db,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,7485c5f92ef686bc,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,0054e620b22551b8,0.6405836052985218,37,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,7b099f9e593d3204,0.6405836052985218,37,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,1dd5b2305fbffcff,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,47a780e27988de5d,0.6405836052985218,37,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,7c4d53d444805ad4,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,454f4a7ca0ed8cda,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,3bcf5dc561e2d916,0.6381662865757025,37,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,6d17201775811123,0.5599319701596382,45,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,d15abea6c32062e1,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,ed8e2934ebcee5bb,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,fb4210e33d7c2093,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,15f4bf968e467bdc,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,b106f4f47297f77d,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,f13bd8e8570762ef,0.8624002900652646,12,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A6_spectral,62a32cfa3607ea53,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,d933c38ad0b2b104,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,5bad87d19a0b5760,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,aa6b631e83349cba,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,3e20ca93bd05958e,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,a05c820a5012751c,0.6522814733369984,20,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,2ab3a85613189faa,0.9217541906352447,5,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,1c10cbd1c1cbbd74,0.7873537208249822,13,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,a135a4aaf615d5db,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,7485c5f92ef686bc,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,0054e620b22551b8,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,7b099f9e593d3204,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,1dd5b2305fbffcff,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,47a780e27988de5d,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,7c4d53d444805ad4,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,454f4a7ca0ed8cda,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,3bcf5dc561e2d916,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,6d17201775811123,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,d15abea6c32062e1,0.8451841879818872,10,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,ed8e2934ebcee5bb,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,fb4210e33d7c2093,0.8853499061306402,7,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,15f4bf968e467bdc,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,b106f4f47297f77d,0.8812763960581886,8,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,f13bd8e8570762ef,1.0,0,253
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,q9vSo1VnCiC,A7_event,62a32cfa3607ea53,1.0,0,253
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,5,rPc6DW4iMge,A0_legacy,93a6155acf0e8f9b4f11,1.0,0,6
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,5,rPc6DW4iMge,A0_legacy,c2fbdf3adfd99918c0e7,1.0,0,6
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,5,rPc6DW4iMge,A0_legacy,488f0c3264bf31aca229,1.0,0,6
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,5,rPc6DW4iMge,A0_legacy,19cb0e844a73d7e77a47,1.0,0,6
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,5,rPc6DW4iMge,A0_legacy,3440c00bbde5bf789734,1.0,0,6
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,5,rPc6DW4iMge,A1_mask,93a6155acf0e8f9b4f11,1.0,0,6
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,5,rPc6DW4iMge,A1_mask,c2fbdf3adfd99918c0e7,0.5714285714285714,1,6
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,5,rPc6DW4iMge,A1_mask,488f0c3264bf31aca229,1.0,0,6
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,5,rPc6DW4iMge,A1_mask,19cb0e844a73d7e77a47,1.0,0,6
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,5,rPc6DW4iMge,A1_mask,3440c00bbde5bf789734,1.0,0,6
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,5,rPc6DW4iMge,A2_local,93a6155acf0e8f9b4f11,1.0,0,6
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,5,rPc6DW4iMge,A2_local,c2fbdf3adfd99918c0e7,1.0,0,6
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,5,rPc6DW4iMge,A2_local,488f0c3264bf31aca229,1.0,0,6
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,5,rPc6DW4iMge,A2_local,19cb0e844a73d7e77a47,1.0,0,6
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,5,rPc6DW4iMge,A2_local,3440c00bbde5bf789734,1.0,0,6
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,5,rPc6DW4iMge,A3_cyclic,93a6155acf0e8f9b4f11,1.0,0,6
