code,image_id,condition,N,building,id_a,id_b,worker_a,worker_b,count_a,count_b,mask,native_mask,boundary_local,boundary_rms,gospa20,adaptive,events4,events8,events16
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,27dbf5c9cdf792b8,bf04983c0e9d6481,W015,W018,8,16,0.11676152674240403,0.11804968848689112,57.203125,22.003040450412758,10.759692280323844,0.5684303962376112,0.6726461946554699,0.5868298467315192,0.5459582243655029
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,27dbf5c9cdf792b8,c16f76b61a0c2732,W015,W021,8,8,0.0013435595675104217,0.0013889205127621818,0.96875,0.37952993129659746,1.6702237742149464,0.14880564635688662,0.14971553643896585,0.0794020222370373,0.04072269233262449
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,27dbf5c9cdf792b8,1c503eddee825845,W015,W027,8,12,0.20875582724156072,0.20868930365855876,57.734375,29.98601562082732,14.426933774850028,0.7560719556201738,0.7526190906968985,0.680415375132469,0.625308943338193
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,27dbf5c9cdf792b8,4646bfc46dc3b9ce,W015,W028,8,16,0.1732800864814641,0.17333821677103523,59.5,25.52659267496839,12.43589451718228,0.671023393640564,0.695395629298555,0.6682741656962667,0.6652541885389587
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,27dbf5c9cdf792b8,bba1f0de8ac71831,W015,W029,8,8,0.04106453247592923,0.04121968691033617,15.453125,6.381583610280445,10.359886133810338,0.5354789611646749,0.5636239753642346,0.47845472035292114,0.3542415782261943
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,27dbf5c9cdf792b8,925ff212fc8d9104,W015,W030,8,12,0.23398433943367025,0.2340410036051127,67.703125,32.86561920580913,14.300291252475894,0.7520314138338287,0.6964011139978374,0.6282452571245642,0.594973335778754
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,27dbf5c9cdf792b8,32eaa5e855ae90ee,W015,W031,8,10,0.15243071838502942,0.15238107997070538,58.78125,23.478734560501763,16.859625142169065,0.8429812565953022,0.7871827273120291,0.6819229837361389,0.5893549383036707
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,27dbf5c9cdf792b8,628f11c0e0520639,W015,W032,8,16,0.12229444422290459,0.12163042466730778,57.734375,20.95494841991385,12.756052798766229,0.6721119711059094,0.6931179959989671,0.6734253617973971,0.6502447129994873
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,27dbf5c9cdf792b8,ffa6a35684824582,W015,W033,8,8,0.06412807566138279,0.06451598350671728,18.703125,8.905537252181926,14.619451486615729,0.7296869138580765,0.5828233284439672,0.3640293566594587,0.19476724149162705
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,27dbf5c9cdf792b8,7ed4383a08375303,W015,W034,8,12,0.13541409474092625,0.13460605579516494,57.421875,21.550347571878046,17.096020044605584,0.8540580803001464,0.7900861285767226,0.6802363788901011,0.6241452549777813
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,27dbf5c9cdf792b8,81feb0e35cc60306,W015,W035,8,10,0.21457869554727016,0.21473277890817388,60.296875,28.962841563048507,16.820806462547775,0.8399749033881442,0.8286306821283294,0.7004732212778697,0.5997504894235577
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,27dbf5c9cdf792b8,f227fac3913dbc27,W015,W036,8,8,0.07500839712199692,0.07513687159478055,17.828125,9.788086668241142,17.51811672298638,0.8748477433040931,0.7982513761492723,0.6403119623915292,0.4470748482345721
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,3aa0bf741c4b39c3,bf04983c0e9d6481,W017,W018,8,16,0.12879370341894392,0.13045563549160677,62.0,23.477965068335884,12.50190464012555,0.6279748938929067,0.714948173338525,0.6635978248310467,0.6020117424403791
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,3aa0bf741c4b39c3,c16f76b61a0c2732,W017,W021,8,8,0.02563154706762627,0.025476572243007256,9.84375,3.8773304484206657,10.359498531764489,0.5095019052792862,0.43890135017060683,0.3094191282861898,0.17840891253959368
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,3aa0bf741c4b39c3,1c503eddee825845,W017,W027,8,12,0.22567792657738694,0.22538627619969964,64.296875,33.15143402818346,14.784983898316385,0.7411212856275982,0.7715249622673012,0.6938917808764622,0.6355035102305165
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,3aa0bf741c4b39c3,4646bfc46dc3b9ce,W017,W028,8,16,0.18811798737727914,0.18804651305495046,63.265625,28.412188254449006,12.379129859670316,0.6272812453112101,0.6743969907364523,0.6687086600593843,0.6671144030826119
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,3aa0bf741c4b39c3,bba1f0de8ac71831,W017,W029,8,8,0.023057346528084,0.023160596431190394,7.765625,3.208874413248359,10.411535942500866,0.5219562186588254,0.466380716617693,0.36761160489560574,0.23028118903973138
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,3aa0bf741c4b39c3,925ff212fc8d9104,W017,W030,8,12,0.2490852461357227,0.2489714137817166,73.890625,35.87650394277918,14.235344612244669,0.7135540794601216,0.6855131746571808,0.6340103904279584,0.6002850169414587
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,3aa0bf741c4b39c3,32eaa5e855ae90ee,W017,W031,8,10,0.16194784015332342,0.16276014779602044,62.5625,25.03279099501292,16.859533780393175,0.8429543176851471,0.8217708724445736,0.717741990967073,0.6157467572834883
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,3aa0bf741c4b39c3,628f11c0e0520639,W017,W032,8,16,0.11895935273602554,0.11877509069986036,61.21875,22.148568396879515,12.471825926813672,0.6308803056600694,0.6779606318546045,0.6668586614994999,0.6269163232796459
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,3aa0bf741c4b39c3,ffa6a35684824582,W017,W033,8,8,0.06663247329572064,0.0665066818919835,19.078125,8.96820555838792,17.416216676901303,0.8404879490899281,0.8086741353801272,0.5966526153465684,0.3642945642100005
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,3aa0bf741c4b39c3,7ed4383a08375303,W017,W034,8,12,0.1456397039042635,0.14533478549515966,61.109375,23.346123958941234,16.681903910962507,0.8335536664955312,0.8063307847966259,0.697436256198857,0.6378114774485497
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,3aa0bf741c4b39c3,81feb0e35cc60306,W017,W035,8,10,0.2305063725949421,0.23046929024256402,64.109375,31.821546785845435,16.948304419404707,0.8460300801293655,0.8669004899861313,0.7374073082022894,0.626404627435613
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,3aa0bf741c4b39c3,f227fac3913dbc27,W017,W036,8,8,0.06036295352660881,0.06034786748241272,17.578125,8.090069143709465,17.559827288565497,0.8765737050679683,0.8381920848138318,0.6417066696899656,0.4030192056508106
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,bf04983c0e9d6481,c16f76b61a0c2732,W018,W021,16,8,0.11559911276085288,0.1168327044708054,56.953125,21.81586874058079,10.681864007631027,0.5333981540657226,0.6501097925591647,0.5868298467315192,0.5459582243655029
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,bf04983c0e9d6481,1c503eddee825845,W018,W027,16,12,0.13868273887164728,0.13979998601300792,55.015625,20.38190067191968,12.308450181648427,0.6626284395950223,0.5694710683577945,0.43786338307698425,0.34344895237162765
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,bf04983c0e9d6481,4646bfc46dc3b9ce,W018,W028,16,16,0.1309511140350028,0.13227971108382242,49.8125,18.870226528018947,12.620175923129,0.7158711923959383,0.3417985058072528,0.28713231960591357,0.2451510054739643
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,bf04983c0e9d6481,bba1f0de8ac71831,W018,W029,16,8,0.146911388439246,0.1490545533579657,63.90625,25.31377311613186,12.444020946894616,0.6332689808680522,0.71945670174072,0.6840891259014517,0.6447984558673733
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,bf04983c0e9d6481,925ff212fc8d9104,W018,W030,16,12,0.1510133852888338,0.1509108302499912,62.859375,21.84490116780687,8.576861930958264,0.4840132161484545,0.34487084439807825,0.2996527000940179,0.27338950254534755
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,bf04983c0e9d6481,32eaa5e855ae90ee,W018,W031,16,10,0.16156991774383078,0.16412557737804645,69.171875,25.741939727563267,13.437641510414242,0.6864059602953205,0.4881587290056715,0.4236284361759023,0.3991785170459504
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,bf04983c0e9d6481,628f11c0e0520639,W018,W032,16,16,0.12194699544097132,0.12486563788123795,63.28125,22.392854695331945,12.73211575398987,0.7594569108667165,0.38746976719852944,0.32347537539685023,0.26081449140684443
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,bf04983c0e9d6481,ffa6a35684824582,W018,W033,16,8,0.12784929645579535,0.12784757061053753,55.390625,20.645302507471282,10.882162095627015,0.5784860067486808,0.6280336299797286,0.5673205347935915,0.5351147393103205
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,bf04983c0e9d6481,7ed4383a08375303,W018,W034,16,12,0.13380600110941743,0.13487878053780067,60.03125,20.781050280995185,14.822853218756906,0.8055146547236096,0.5216490159857248,0.42183854837154455,0.3460100659989531
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,bf04983c0e9d6481,81feb0e35cc60306,W018,W035,16,10,0.15046483933271293,0.1509661473187035,51.046875,19.770867634761252,11.636965406432259,0.594125959108795,0.42193307371460576,0.3921349577012795,0.3836083278274607
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,bf04983c0e9d6481,f227fac3913dbc27,W018,W036,16,8,0.1471229508932177,0.14803802861114845,58.890625,22.598784881603702,12.40624420774737,0.6301027318702768,0.6887919041596074,0.675515714658842,0.6438091396118344
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,c16f76b61a0c2732,1c503eddee825845,W021,W027,8,12,0.2078993489098554,0.20778866978746202,57.640625,29.856811605038306,14.333220357104354,0.7131404240785042,0.7512150723930839,0.6804153635957555,0.6251291491876751
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,c16f76b61a0c2732,4646bfc46dc3b9ce,W021,W028,8,16,0.1722382745757557,0.17225956786396346,59.34375,25.416241885111575,12.362795958558836,0.6373810642926525,0.671731904451673,0.6682741656962667,0.6652541885389588
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,c16f76b61a0c2732,bba1f0de8ac71831,W021,W029,8,8,0.04231905078111353,0.042517690224513016,15.453125,6.457606645944765,10.255564174039213,0.5192044402074862,0.49644667511755836,0.4403372806413739,0.3296717702234667
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,c16f76b61a0c2732,925ff212fc8d9104,W021,W030,8,12,0.23298642925846402,0.2330083368659036,67.53125,32.731402758856824,14.210204207299087,0.7113819305582189,0.6767934560973473,0.6282452328384746,0.5946916936459885
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,c16f76b61a0c2732,32eaa5e855ae90ee,W021,W031,8,10,0.15238669884687583,0.1522330826059558,58.640625,23.423256088367605,16.859625142169065,0.8429812565953022,0.8029995501290264,0.7051010132467261,0.6061474560349673
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,c16f76b61a0c2732,628f11c0e0520639,W021,W032,8,16,0.12247015166897945,0.12170851329898091,57.546875,20.903984369014438,12.720578982155262,0.6547674487010858,0.688982676224462,0.6754046753621361,0.6502447129994873
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,c16f76b61a0c2732,ffa6a35684824582,W021,W033,8,8,0.06295943216781952,0.06330577765731582,18.703125,8.740983077220205,14.619451486615729,0.7296869138580765,0.6187005814741843,0.40808482979018357,0.22653679964644857
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,c16f76b61a0c2732,7ed4383a08375303,W021,W034,8,12,0.13497149111193485,0.13405848283655886,57.265625,21.44287469067522,17.096020044605584,0.8540580803001464,0.8105043763633122,0.7032068253210588,0.6390338980618093
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,c16f76b61a0c2732,81feb0e35cc60306,W021,W035,8,10,0.2135224827686809,0.21364104621163083,60.15625,28.811245905461984,16.820806462547775,0.8399749033881442,0.8517515781899667,0.7257273594696547,0.6166961924930259
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,c16f76b61a0c2732,f227fac3913dbc27,W021,W036,8,8,0.07410766827869686,0.0741954892540192,17.828125,9.67289726019304,17.51811672298638,0.8748477433040931,0.8220175676058603,0.6702436066134858,0.47056396666222255
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,1c503eddee825845,4646bfc46dc3b9ce,W027,W028,12,16,0.09902450208960822,0.09902450208960822,23.890625,11.702759924212323,16.04928087040233,0.8368376730350605,0.588938021950747,0.4544440533244507,0.35876644772387456
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,1c503eddee825845,bba1f0de8ac71831,W027,W029,12,8,0.2373012897093576,0.23700609195051436,66.203125,35.65777001580441,14.292952074087571,0.726087882554231,0.7803219967465733,0.6968581651357045,0.637607106335423
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,1c503eddee825845,925ff212fc8d9104,W027,W030,12,12,0.0585777130239834,0.0586531294468412,10.421875,5.930793910283007,11.787040097387385,0.6511948064918142,0.5154650733062457,0.31969703508743896,0.1740660365217357
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,1c503eddee825845,32eaa5e855ae90ee,W027,W031,12,10,0.16276977076010601,0.16259241029924287,65.90625,25.408094951461827,17.342898320766643,0.8967462599007174,0.6878976766892706,0.48350594322864215,0.30728912396013053
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,1c503eddee825845,628f11c0e0520639,W027,W032,12,16,0.17085908931040628,0.1697026371730045,62.0,26.17322291305085,16.263323770423405,0.8558805987179533,0.58776113964336,0.4598906169319813,0.3655606794292986
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,1c503eddee825845,ffa6a35684824582,W027,W033,12,8,0.21370956513667794,0.21458327534537625,60.765625,29.7861682717415,15.316118845753723,0.8020761130648477,0.7842134363823666,0.6856619777030067,0.6079639003510695
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,1c503eddee825845,7ed4383a08375303,W027,W034,12,12,0.16470992969314036,0.16449440379863367,58.65625,22.35092760589032,17.722076541931177,0.9286430092861566,0.6417285204615336,0.49193864374960017,0.37633515342666635
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,1c503eddee825845,81feb0e35cc60306,W027,W035,12,10,0.06635000000000002,0.06556912354029909,16.515625,7.132363245709658,12.766567213113634,0.7065364523920614,0.628139372185044,0.4321995005520979,0.27594853658524876
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,1c503eddee825845,f227fac3913dbc27,W027,W036,12,8,0.22899982807141372,0.22830568693566267,65.859375,33.5531877211391,14.832123584636603,0.8130702152066925,0.8056712365829086,0.6983684633445733,0.6140123161360996
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,4646bfc46dc3b9ce,bba1f0de8ac71831,W028,W029,16,8,0.20146387824523826,0.20163142097885256,67.65625,31.002575182857793,12.391146974802444,0.6220028493388173,0.6814972598193051,0.6718568336038512,0.6692012611515141
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,4646bfc46dc3b9ce,925ff212fc8d9104,W028,W030,16,12,0.11494967592348637,0.11500685003688482,33.125,14.987429628692173,12.672374431187357,0.6497723807962293,0.2939400574033525,0.27268943411446533,0.2600126995823919
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,4646bfc46dc3b9ce,32eaa5e855ae90ee,W028,W031,16,10,0.1356445559380044,0.1358243125665317,42.625,19.041650996073056,13.431364929381113,0.6757392381550064,0.4493286984174838,0.4049503159446891,0.3867761996390995
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,4646bfc46dc3b9ce,628f11c0e0520639,W028,W032,16,16,0.11517151217082733,0.1144831946659769,46.28125,17.707365169612334,12.670516958235053,0.6491043275387427,0.28619027321040036,0.24644145664500194,0.2290829622485805
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,4646bfc46dc3b9ce,ffa6a35684824582,W028,W033,16,8,0.19556434281784574,0.19551780931007023,61.578125,26.841103260088808,12.600742269675706,0.6375089294486972,0.7157473737191693,0.687447779070853,0.6746694577893246
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,4646bfc46dc3b9ce,7ed4383a08375303,W028,W034,16,12,0.08296762036797478,0.082211111219617,35.875,12.31238102734398,11.836524898210675,0.6066673159714803,0.362891459752002,0.30372809062299166,0.2772587587716907
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,4646bfc46dc3b9ce,81feb0e35cc60306,W028,W035,16,10,0.09273065433067962,0.09281593298032087,27.375,11.456013022644484,11.540901880484585,0.5974363022379067,0.5024235684063718,0.4203386436659222,0.39795297410116737
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,4646bfc46dc3b9ce,f227fac3913dbc27,W028,W036,16,8,0.2115635753992765,0.2117725941348767,64.5,30.06015290993627,12.766067494888198,0.6413961006781468,0.7252922001060705,0.6906555145659923,0.6787696502161493
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,bba1f0de8ac71831,925ff212fc8d9104,W029,W030,8,12,0.2643347170635788,0.26433421597671913,75.359375,38.42219588621595,14.170071005667925,0.7106085938060452,0.7162649928950867,0.6530155634582842,0.6115546533937501
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,bba1f0de8ac71831,32eaa5e855ae90ee,W029,W031,8,10,0.17361228058812095,0.1737242034366635,66.921875,27.284292499302598,16.743444250554784,0.8371507126607973,0.8323076114548003,0.726562823715672,0.6219779231495386
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,bba1f0de8ac71831,628f11c0e0520639,W029,W032,8,16,0.129881290133133,0.12926994657302915,65.53125,24.271364219873387,12.736501197089547,0.6377603799054103,0.6828967160053356,0.627406127656608,0.5728137178452943
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,bba1f0de8ac71831,ffa6a35684824582,W029,W033,8,8,0.08519654355936501,0.08565987630595062,19.75,10.828564655576471,17.372846156763643,0.8681251498280429,0.8129374119995754,0.6643552754725374,0.4751988195946454
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,bba1f0de8ac71831,7ed4383a08375303,W029,W034,8,12,0.16115677865141764,0.1608638860405649,65.453125,25.81839180639937,17.008230906194402,0.8494161161722693,0.8209985432489748,0.7048533191195006,0.6424546204612522
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,bba1f0de8ac71831,81feb0e35cc60306,W029,W035,8,10,0.24568494647148786,0.24579211381829624,68.5,34.48535553091703,16.812262451788772,0.8398293860265045,0.8621113538683605,0.7371025656452292,0.6276213825797132
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,bba1f0de8ac71831,f227fac3913dbc27,W029,W036,8,8,0.05864460184251752,0.058730608949883245,18.375,8.719981991810533,14.226334055206516,0.7103451383748045,0.6526574071028891,0.44561200448025073,0.2502497938580731
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,925ff212fc8d9104,32eaa5e855ae90ee,W030,W031,12,10,0.14953466645565416,0.14940604117638046,75.734375,27.403087403041834,13.28919738120511,0.6969684422906106,0.3475789699714841,0.2547662574691598,0.1899496051784999
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,925ff212fc8d9104,628f11c0e0520639,W030,W032,12,16,0.18026589561496908,0.1797439416956902,71.9375,28.74904889731137,12.661002568784237,0.653166925931831,0.3199941118197527,0.28240928648043717,0.2684388275210612
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,925ff212fc8d9104,ffa6a35684824582,W030,W033,12,8,0.20582676417513535,0.2062264383860829,66.828125,31.615804307833923,11.670764362042357,0.5824793516779255,0.6365432628383043,0.6046112741223006,0.5841256409897205
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,925ff212fc8d9104,7ed4383a08375303,W030,W034,12,12,0.18225654217262244,0.1824613037909084,68.796875,25.34062866105535,14.840979953126343,0.7434132033964977,0.41168637769084715,0.3444143379838327,0.29918830315050016
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,925ff212fc8d9104,81feb0e35cc60306,W030,W035,12,10,0.050918860213209904,0.050564014018878556,20.828125,7.415276672181558,10.801677560154435,0.5520716679888875,0.35531791600982254,0.2633918678837508,0.20277545702496802
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,925ff212fc8d9104,f227fac3913dbc27,W030,W036,12,8,0.2264985857392685,0.226563256944861,73.71875,35.540545452957666,11.691046114516615,0.5908915485236756,0.6789543316178577,0.624525329035651,0.5897628823715
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,32eaa5e855ae90ee,628f11c0e0520639,W031,W032,10,16,0.06970861459883015,0.06913697514829609,18.296875,8.481856785589462,10.106813287374695,0.5248738878359054,0.4760967271943666,0.41354190919534695,0.3874082478973454
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,32eaa5e855ae90ee,ffa6a35684824582,W031,W033,10,8,0.1316018518518518,0.13124470395391807,60.8125,23.05955689215428,11.369681366864723,0.5914300532940391,0.6384610616612916,0.5732944458822984,0.5304732917636641
7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,23,7y3sRwLe3Va,32eaa5e855ae90ee,7ed4383a08375303,W031,W034,10,12,0.10037471442363755,0.10174476903536334,31.46875,13.28079043322535,12.06875873062874,0.6299876719457024,0.44769964962273323,0.31597356907957663,0.22151024791435936
