code,image_id,condition,N,building,method,parameter,clusters,supported,singletons,singleton_mass,largest_share,entropy_bits,sizes
UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos_geometry,24,UwV83HsGsw3,mask_gate,0.125,14,6,8,0.3333333333333333,0.20833333333333334,3.569773835029478,5;3;2;2;2;2;1;1;1;1;1;1;1;1
UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos_geometry,24,UwV83HsGsw3,mask_nogate,0.15,8,5,3,0.125,0.2916666666666667,2.582551816930742,7;7;3;2;2;1;1;1
UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos_geometry,24,UwV83HsGsw3,mask_gate,0.15,14,6,8,0.3333333333333333,0.20833333333333334,3.569773835029478,5;3;2;2;2;2;1;1;1;1;1;1;1;1
UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos_geometry,24,UwV83HsGsw3,mask_nogate,0.2,6,4,2,0.08333333333333333,0.375,2.1147869792568113,9;8;3;2;1;1
UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos_geometry,24,UwV83HsGsw3,mask_gate,0.2,13,7,6,0.25,0.20833333333333334,3.4864405016961446,5;3;2;2;2;2;2;1;1;1;1;1;1
UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos_geometry,24,UwV83HsGsw3,cyclic,8.0,20,3,17,0.7083333333333334,0.125,4.220175521464345,3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos_geometry,24,UwV83HsGsw3,cyclic,12.0,14,6,8,0.3333333333333333,0.20833333333333334,3.569773835029478,5;3;2;2;2;2;1;1;1;1;1;1;1;1
UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos_geometry,24,UwV83HsGsw3,cyclic,16.0,5,4,1,0.041666666666666664,0.375,2.083333333333333,9;6;4;4;1
UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos_geometry,24,UwV83HsGsw3,local,12.0,14,6,8,0.3333333333333333,0.16666666666666666,3.584962500721156,4;4;2;2;2;2;1;1;1;1;1;1;1;1
UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos_geometry,24,UwV83HsGsw3,local,20.0,14,6,8,0.3333333333333333,0.16666666666666666,3.584962500721156,4;4;2;2;2;2;1;1;1;1;1;1;1;1
UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos_geometry,24,UwV83HsGsw3,local,32.0,13,7,6,0.25,0.16666666666666666,3.5016291673878226,4;4;2;2;2;2;2;1;1;1;1;1;1
UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos_geometry,24,UwV83HsGsw3,event_sigma,4.0,21,2,19,0.7916666666666666,0.125,4.303508854797678,3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos_geometry,24,UwV83HsGsw3,event_sigma,8.0,18,5,13,0.5416666666666666,0.125,4.053508854797678,3;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos_geometry,24,UwV83HsGsw3,event_sigma,16.0,16,6,10,0.4166666666666667,0.125,3.8553885422075336,3;3;2;2;2;2;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos_geometry,24,UwV83HsGsw3,spectral_knn,2.0,5,5,0,0.0,0.2916666666666667,2.2177648376739314,7;7;4;3;3
UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos_geometry,24,UwV83HsGsw3,spectral_knn,3.0,3,3,0,0.0,0.4166666666666667,1.563202089984486,10;7;7
UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos_geometry,24,UwV83HsGsw3,spectral_knn,5.0,3,3,0,0.0,0.4166666666666667,1.563202089984486,10;7;7
UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,oos_geometry,24,UwV83HsGsw3,spectral_knn,7.0,2,2,0,0.0,0.5833333333333334,0.9798687566511528,14;10
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,mask_nogate,0.05,18,3,15,0.6521739130434783,0.17391304347826086,4.00182282562223,4;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,mask_gate,0.05,19,2,17,0.7391304347826086,0.17391304347826086,4.088779347361361,4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,mask_nogate,0.075,16,4,12,0.5217391304347826,0.21739130434782608,3.757925413690195,5;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,mask_gate,0.075,17,3,14,0.6086956521739131,0.21739130434782608,3.8448819354293255,5;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,mask_nogate,0.1,13,5,8,0.34782608695652173,0.21739130434782608,3.4314134569803287,5;3;3;2;2;1;1;1;1;1;1;1;1
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,mask_gate,0.1,16,3,13,0.5652173913043478,0.21739130434782608,3.725104217943957,5;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,mask_nogate,0.125,10,5,5,0.21739130434782608,0.2608695652173913,2.9638096525384383,6;5;3;2;2;1;1;1;1;1
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,mask_gate,0.125,13,4,9,0.391304347826087,0.2608695652173913,3.327484781955842,6;4;2;2;1;1;1;1;1;1;1;1;1
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,mask_nogate,0.15,7,4,3,0.13043478260869565,0.30434782608695654,2.4012687424425176,7;7;3;3;1;1;1
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,mask_gate,0.15,12,4,8,0.34782608695652173,0.2608695652173913,3.207707064470474,6;4;3;2;1;1;1;1;1;1;1;1
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,mask_nogate,0.2,5,4,1,0.043478260869565216,0.43478260869565216,1.9311422645161296,10;7;3;2;1
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,mask_gate,0.2,11,5,6,0.2608695652173913,0.2608695652173913,3.120750542731343,6;4;3;2;2;1;1;1;1;1;1
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,cyclic,8.0,18,3,15,0.6521739130434783,0.17391304347826086,4.00182282562223,4;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,cyclic,12.0,8,5,3,0.13043478260869565,0.2608695652173913,2.7029400873210467,6;5;4;3;2;1;1;1
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,cyclic,16.0,4,2,2,0.08695652173913043,0.6521739130434783,1.3012517848198515,15;6;1;1
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,local,12.0,17,4,13,0.5652173913043478,0.17391304347826086,3.9148663038831,4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,local,20.0,13,4,9,0.391304347826087,0.21739130434782608,3.377278130987436,5;4;3;2;1;1;1;1;1;1;1;1;1
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,local,32.0,13,5,8,0.34782608695652173,0.21739130434782608,3.4314134569803287,5;3;3;2;2;1;1;1;1;1;1;1;1
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,event_sigma,4.0,17,5,12,0.5217391304347826,0.13043478260869565,3.9690016298759927,3;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,event_sigma,8.0,16,5,11,0.4782608695652174,0.13043478260869565,3.8492239123906242,3;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,event_sigma,16.0,15,4,11,0.4782608695652174,0.21739130434782608,3.638147696204827,5;3;2;2;1;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,spectral_knn,2.0,3,3,0,0.0,0.4782608695652174,1.509871837193956,11;7;5
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,spectral_knn,3.0,2,2,0,0.0,0.6956521739130435,0.8865408928220899,16;7
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,spectral_knn,5.0,2,2,0,0.0,0.6956521739130435,0.8865408928220899,16;7
UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,oos_geometry,23,UwV83HsGsw3,spectral_knn,7.0,2,2,0,0.0,0.6956521739130435,0.8865408928220899,16;7
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,mask_nogate,0.05,13,5,8,0.3333333333333333,0.25,3.3758145836939115,6;3;3;2;2;1;1;1;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,mask_gate,0.05,13,5,8,0.3333333333333333,0.25,3.3758145836939115,6;3;3;2;2;1;1;1;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,mask_nogate,0.075,10,4,6,0.25,0.3333333333333333,2.8553885422075336,8;4;3;3;1;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,mask_gate,0.075,10,4,6,0.25,0.3333333333333333,2.8553885422075336,8;4;3;3;1;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,mask_nogate,0.1,9,4,5,0.20833333333333334,0.3333333333333333,2.720175521464345,8;4;4;3;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,mask_gate,0.1,9,4,5,0.20833333333333334,0.3333333333333333,2.720175521464345,8;4;4;3;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,mask_nogate,0.125,7,3,4,0.16666666666666666,0.375,2.1981203125901447,9;8;3;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,mask_gate,0.125,8,3,5,0.20833333333333334,0.5,2.2610276044371,12;4;3;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,mask_nogate,0.15,6,2,4,0.16666666666666666,0.7083333333333334,1.4915560089120212,17;3;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,mask_gate,0.15,7,2,5,0.20833333333333334,0.5,1.973669398093777,12;7;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,mask_nogate,0.2,3,2,1,0.041666666666666664,0.8333333333333334,0.785235442391543,20;3;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,mask_gate,0.2,5,3,2,0.08333333333333333,0.5,1.709147917027245,12;8;2;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,cyclic,8.0,16,5,11,0.4583333333333333,0.16666666666666666,3.803508854797678,4;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,cyclic,12.0,8,4,4,0.16666666666666666,0.375,2.468546354076522,9;6;3;2;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,cyclic,16.0,4,2,2,0.08333333333333333,0.5,1.4083445441575104,12;10;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,local,12.0,16,5,11,0.4583333333333333,0.16666666666666666,3.8035088547976783,4;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,local,20.0,13,5,8,0.3333333333333333,0.25,3.3758145836939115,6;3;3;2;2;1;1;1;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,local,32.0,10,4,6,0.25,0.25,2.875814583693911,6;6;4;2;1;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,event_sigma,4.0,15,5,10,0.4166666666666667,0.16666666666666666,3.6887218755408675,4;3;3;2;2;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,event_sigma,8.0,9,4,5,0.20833333333333334,0.3333333333333333,2.684560814286289,8;5;4;2;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,event_sigma,16.0,9,4,5,0.20833333333333334,0.3333333333333333,2.720175521464345,8;4;4;3;1;1;1;1;1
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,spectral_knn,2.0,5,5,0,0.0,0.25,2.2772925846688996,6;6;5;4;3
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,spectral_knn,3.0,4,4,0,0.0,0.3333333333333333,1.9591479170272448,8;6;6;4
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,spectral_knn,5.0,3,3,0,0.0,0.4583333333333333,1.4773344666381945,11;9;4
UwV83HsGsw3-23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos_geometry,24,UwV83HsGsw3,spectral_knn,7.0,3,3,0,0.0,0.4166666666666667,1.4833557549816874,10;10;4
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,mask_nogate,0.05,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,mask_gate,0.05,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,mask_nogate,0.075,2,1,1,0.2,0.8,0.7219280948873623,4;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,mask_gate,0.075,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,mask_nogate,0.1,1,1,0,0.0,1.0,-0.0,5
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,mask_gate,0.1,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,mask_nogate,0.125,1,1,0,0.0,1.0,-0.0,5
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,mask_gate,0.125,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,mask_nogate,0.15,1,1,0,0.0,1.0,-0.0,5
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,mask_gate,0.15,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,mask_nogate,0.2,1,1,0,0.0,1.0,-0.0,5
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,mask_gate,0.2,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,cyclic,8.0,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,cyclic,12.0,1,1,0,0.0,1.0,-0.0,5
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,cyclic,16.0,1,1,0,0.0,1.0,-0.0,5
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,local,12.0,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,local,20.0,3,2,1,0.2,0.4,1.5219280948873621,2;2;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,local,32.0,3,2,1,0.2,0.4,1.5219280948873621,2;2;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,event_sigma,4.0,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,event_sigma,8.0,2,1,1,0.2,0.8,0.7219280948873623,4;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,event_sigma,16.0,2,1,1,0.2,0.8,0.7219280948873623,4;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,spectral_knn,2.0,1,1,0,0.0,1.0,-0.0,5
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,spectral_knn,3.0,1,1,0,0.0,1.0,-0.0,5
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,spectral_knn,5.0,1,1,0,0.0,1.0,-0.0,5
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,5,X7HyMhZNoso,spectral_knn,7.0,1,1,0,0.0,1.0,-0.0,5
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,mask_nogate,0.05,3,1,2,0.5,0.5,1.5,2;1;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,mask_gate,0.05,3,1,2,0.5,0.5,1.5,2;1;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,mask_nogate,0.075,3,1,2,0.5,0.5,1.5,2;1;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,mask_gate,0.075,3,1,2,0.5,0.5,1.5,2;1;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,mask_nogate,0.1,2,1,1,0.25,0.75,0.8112781244591328,3;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,mask_gate,0.1,2,1,1,0.25,0.75,0.8112781244591328,3;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,mask_nogate,0.125,1,1,0,0.0,1.0,-0.0,4
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,mask_gate,0.125,2,1,1,0.25,0.75,0.8112781244591328,3;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,mask_nogate,0.15,1,1,0,0.0,1.0,-0.0,4
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,mask_gate,0.15,2,1,1,0.25,0.75,0.8112781244591328,3;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,mask_nogate,0.2,1,1,0,0.0,1.0,-0.0,4
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,mask_gate,0.2,2,1,1,0.25,0.75,0.8112781244591328,3;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,cyclic,8.0,4,0,4,1.0,0.25,2.0,1;1;1;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,cyclic,12.0,2,1,1,0.25,0.75,0.8112781244591328,3;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,cyclic,16.0,1,1,0,0.0,1.0,-0.0,4
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,local,12.0,4,0,4,1.0,0.25,2.0,1;1;1;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,local,20.0,3,1,2,0.5,0.5,1.5,2;1;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,local,32.0,2,1,1,0.25,0.75,0.8112781244591328,3;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,event_sigma,4.0,3,1,2,0.5,0.5,1.5,2;1;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,event_sigma,8.0,2,1,1,0.25,0.75,0.8112781244591328,3;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,event_sigma,16.0,2,1,1,0.25,0.75,0.8112781244591328,3;1
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,spectral_knn,2.0,1,1,0,0.0,1.0,-0.0,4
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,spectral_knn,3.0,1,1,0,0.0,1.0,-0.0,4
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,spectral_knn,5.0,1,1,0,0.0,1.0,-0.0,4
X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,4,X7HyMhZNoso,spectral_knn,7.0,1,1,0,0.0,1.0,-0.0,4
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,mask_nogate,0.05,17,4,13,0.5652173913043478,0.13043478260869565,3.936180434129755,3;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,mask_gate,0.05,17,4,13,0.5652173913043478,0.13043478260869565,3.936180434129755,3;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,mask_nogate,0.075,12,6,6,0.2608695652173913,0.21739130434782608,3.344456935241198,5;3;3;2;2;2;1;1;1;1;1;1
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,mask_gate,0.075,12,6,6,0.2608695652173913,0.21739130434782608,3.344456935241198,5;3;3;2;2;2;1;1;1;1;1;1
b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,oos_geometry,23,b8cTxDM8gDG,mask_nogate,0.1,7,6,1,0.043478260869565216,0.2608695652173913,2.615983565581917,6;5;4;3;2;2;1
