code,image_id,condition,N,building,method,clusters,supported,singletons,singleton_mass,largest_share,entropy_bits,sizes,noise_n,ARI_vs_legacy,silhouette,k,eigengap
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,22,rPc6DW4iMge,A0_legacy,9,3,6,0.2727272727272727,0.4090909090909091,2.582876504312557,9;4;3;1;1;1;1;1;1,0,1.0,0.372418915885576,,
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,22,rPc6DW4iMge,A1_mask,6,3,3,0.13636363636363635,0.5,2.002443082045921,11;4;4;1;1;1,0,0.7438766253401875,0.5326672551954779,,
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,22,rPc6DW4iMge,A2_local,12,4,8,0.36363636363636365,0.22727272727272727,3.283326937686059,5;3;3;3;1;1;1;1;1;1;1;1,0,0.46994033960532355,0.392079065233443,,
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,22,rPc6DW4iMge,A3_cyclic,8,3,5,0.22727272727272727,0.36363636363636365,2.3843641434371508,8;7;2;1;1;1;1;1,0,0.21874462596732588,0.18781296277317405,,
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,22,rPc6DW4iMge,A4_adaptive,7,3,4,0.18181818181818182,0.36363636363636365,2.259141984247902,8;7;3;1;1;1;1,0,0.20511084785919784,0.19936670158292882,,
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,22,rPc6DW4iMge,A5_density,8,4,4,0.18181818181818182,0.3181818181818182,2.6227783478842657,7;4;4;3;1;1;1;1,4,0.6864456079115765,0.4716312072557734,,
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,22,rPc6DW4iMge,A6_spectral,4,4,0,0.0,0.3181818181818182,1.9698452580387982,7;6;5;4,0,0.3875444237603655,0.2658980306477806,4.0,0.5330471173973221
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,22,rPc6DW4iMge,A7_event,9,4,5,0.22727272727272727,0.2727272727272727,2.7721854605116723,6;5;4;2;1;1;1;1;1,0,0.45763735157979474,0.3880256670680676,,
rPc6DW4iMge-20,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,24,rPc6DW4iMge,A0_legacy,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2,0,1.0,0.8476245871813753,,
rPc6DW4iMge-20,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,24,rPc6DW4iMge,A1_mask,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2,0,1.0,0.8476245871813753,,
rPc6DW4iMge-20,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,24,rPc6DW4iMge,A2_local,3,1,2,0.08333333333333333,0.9166666666666666,0.49715018363696706,22;1;1,0,0.9866045428072219,0.8239089064460993,,
rPc6DW4iMge-20,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,24,rPc6DW4iMge,A3_cyclic,3,2,1,0.041666666666666664,0.625,1.1431558784658322,15;8;1,0,0.20088141846879165,0.3835106547196931,,
rPc6DW4iMge-20,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,24,rPc6DW4iMge,A4_adaptive,3,2,1,0.041666666666666664,0.625,1.1431558784658322,15;8;1,0,0.20088141846879165,0.3830545337512276,,
rPc6DW4iMge-20,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,24,rPc6DW4iMge,A5_density,10,6,4,0.16666666666666666,0.25,3.0068665431825217,6;5;3;2;2;2;1;1;1;1,4,0.04686963095319909,0.42908564806365845,,
rPc6DW4iMge-20,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,24,rPc6DW4iMge,A6_spectral,5,5,0,0.0,0.2916666666666667,2.2195083368391986,7;6;5;4;2,0,0.08626174446992677,0.42659959188630964,5.0,0.566008593397167
rPc6DW4iMge-20,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,24,rPc6DW4iMge,A7_event,4,2,2,0.08333333333333333,0.5,1.4083445441575106,12;10;1;1,0,0.22629969418960244,0.27570898351984346,,
rPc6DW4iMge-22,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,22,rPc6DW4iMge,A0_legacy,17,1,16,0.7272727272727273,0.2727272727272727,3.7544418457133455,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,0,1.0,0.059493207766554576,,
rPc6DW4iMge-22,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,22,rPc6DW4iMge,A1_mask,14,3,11,0.5,0.3181818181818182,3.3843641434371494,7;2;2;1;1;1;1;1;1;1;1;1;1;1,0,0.771513353115727,0.19230270369896588,,
rPc6DW4iMge-22,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,22,rPc6DW4iMge,A2_local,16,2,14,0.6363636363636364,0.18181818181818182,3.73215889136457,4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1,0,0.4104134762633997,0.1280392441719813,,
rPc6DW4iMge-22,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,22,rPc6DW4iMge,A3_cyclic,15,4,11,0.5,0.18181818181818182,3.6978458230844113,4;3;2;2;1;1;1;1;1;1;1;1;1;1;1,0,0.5116279069767442,0.15728915125981058,,
rPc6DW4iMge-22,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,22,rPc6DW4iMge,A4_adaptive,15,4,11,0.5,0.18181818181818182,3.6978458230844113,4;3;2;2;1;1;1;1;1;1;1;1;1;1;1,0,0.5116279069767442,0.1525503692140515,,
rPc6DW4iMge-22,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,22,rPc6DW4iMge,A5_density,8,3,5,0.22727272727272727,0.5,2.275170354773194,11;4;2;1;1;1;1;1,5,0.0862686004897344,0.23834695821507082,,
rPc6DW4iMge-22,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,22,rPc6DW4iMge,A6_spectral,2,2,0,0.0,0.5,1.0,11;11,0,0.14193548387096774,0.4366642045288035,2.0,0.31179900639890645
rPc6DW4iMge-22,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,22,rPc6DW4iMge,A7_event,18,2,16,0.7272727272727273,0.18181818181818182,4.004886164091842,4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,0,0.6206896551724138,0.12251537603738845,,
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,6,uNb9QFRL6hY,A0_legacy,2,2,0,0.0,0.5,1.0,3;3,0,1.0,0.7872540013831358,,
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,6,uNb9QFRL6hY,A1_mask,2,2,0,0.0,0.5,1.0,3;3,0,1.0,0.7872540013831358,,
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,6,uNb9QFRL6hY,A2_local,2,2,0,0.0,0.5,1.0,3;3,0,1.0,0.7603084705871525,,
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,6,uNb9QFRL6hY,A3_cyclic,2,2,0,0.0,0.5,1.0,3;3,0,1.0,0.6575139513026443,,
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,6,uNb9QFRL6hY,A4_adaptive,2,2,0,0.0,0.5,1.0,3;3,0,1.0,0.5792006676986349,,
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,6,uNb9QFRL6hY,A5_density,2,2,0,0.0,0.5,1.0,3;3,0,1.0,0.7872540013831358,,
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,6,uNb9QFRL6hY,A6_spectral,2,2,0,0.0,0.5,1.0,3;3,0,1.0,0.7872540013831358,2.0,0.6789110542777517
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,6,uNb9QFRL6hY,A7_event,2,2,0,0.0,0.5,1.0,3;3,0,1.0,0.6017598852717919,,
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,4,uNb9QFRL6hY,A0_legacy,3,1,2,0.5,0.5,1.5,2;1;1,0,1.0,0.47860742813866053,,
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,4,uNb9QFRL6hY,A1_mask,3,1,2,0.5,0.5,1.5,2;1;1,0,1.0,0.47860742813866053,,
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,4,uNb9QFRL6hY,A2_local,3,1,2,0.5,0.5,1.5,2;1;1,0,1.0,0.4411222962353532,,
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,4,uNb9QFRL6hY,A3_cyclic,2,1,1,0.25,0.75,0.8112781244591328,3;1,0,0.3333333333333333,0.473599935819776,,
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,4,uNb9QFRL6hY,A4_adaptive,2,1,1,0.25,0.75,0.8112781244591328,3;1,0,0.3333333333333333,0.4716626435427665,,
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,4,uNb9QFRL6hY,A5_density,3,1,2,0.5,0.5,1.5,2;1;1,2,1.0,0.47860742813866053,,
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,4,uNb9QFRL6hY,A6_spectral,1,1,0,0.0,1.0,-0.0,4,0,0.0,,1.0,1.2099972376962431
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,4,uNb9QFRL6hY,A7_event,3,1,2,0.5,0.5,1.5,2;1;1,0,1.0,0.440763128951286,,
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,oos_geometry,23,uNb9QFRL6hY,A0_legacy,8,5,3,0.13043478260869565,0.43478260869565216,2.4705497408885946,10;4;2;2;2;1;1;1,0,1.0,0.08872505001467677,,
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,oos_geometry,23,uNb9QFRL6hY,A1_mask,4,3,1,0.043478260869565216,0.6521739130434783,1.383866329597683,15;5;2;1,0,0.4854012203923627,0.5281222433383742,,
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,oos_geometry,23,uNb9QFRL6hY,A2_local,9,6,3,0.13043478260869565,0.30434782608695654,2.853719697075852,7;4;3;2;2;2;1;1;1,0,0.5474060822898033,0.35796408622974635,,
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,oos_geometry,23,uNb9QFRL6hY,A3_cyclic,9,5,4,0.17391304347826086,0.391304347826087,2.674460868536108,9;4;2;2;2;1;1;1;1,0,0.4861544558379155,0.18738982072783383,,
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,oos_geometry,23,uNb9QFRL6hY,A4_adaptive,9,6,3,0.13043478260869565,0.391304347826087,2.728596194529001,9;3;2;2;2;2;1;1;1,0,0.4278031864100116,0.19529754595026855,,
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,oos_geometry,23,uNb9QFRL6hY,A5_density,12,7,5,0.21739130434782608,0.21739130434782608,3.377278130987436,5;3;2;2;2;2;2;1;1;1;1;1,5,0.28478367748279254,0.27193580052617305,,
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,oos_geometry,23,uNb9QFRL6hY,A6_spectral,3,3,0,0.0,0.6521739130434783,1.2640886121123147,15;5;3,0,0.4738073573378396,0.4385069118500794,3.0,0.28603404861662596
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,oos_geometry,23,uNb9QFRL6hY,A7_event,9,3,6,0.2608695652173913,0.5217391304347826,2.359455977325824,12;3;2;1;1;1;1;1;1,0,0.3625062993448681,0.2018817091414228,,
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,24,uNb9QFRL6hY,A0_legacy,5,2,3,0.125,0.7916666666666666,1.1386865525783176,19;2;1;1;1,0,1.0,-0.07253443732114945,,
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,24,uNb9QFRL6hY,A1_mask,3,2,1,0.041666666666666664,0.875,0.6583514224564075,21;2;1,0,0.6583745924405265,0.6610244472005119,,
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,24,uNb9QFRL6hY,A2_local,6,2,4,0.16666666666666666,0.75,1.3741854163060885,18;2;1;1;1;1,0,0.6121081081081081,0.48040636719434726,,
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,24,uNb9QFRL6hY,A3_cyclic,8,3,5,0.20833333333333334,0.5833333333333334,2.082551816930742,14;3;2;1;1;1;1;1,0,0.30683702331025065,0.2660612349081835,,
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,24,uNb9QFRL6hY,A4_adaptive,8,2,6,0.25,0.6666666666666666,1.834962500721156,16;2;1;1;1;1;1;1,0,0.6413209662623586,0.2877367468020083,,
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,24,uNb9QFRL6hY,A5_density,17,3,14,0.5833333333333334,0.25,3.7720552088742005,6;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1,14,0.06442697987736419,0.16534752010347012,,
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,24,uNb9QFRL6hY,A6_spectral,2,2,0,0.0,0.5833333333333334,0.9798687566511528,14;10,0,0.1335286730849728,0.3518331024473092,2.0,0.2552302370907752
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,24,uNb9QFRL6hY,A7_event,10,3,7,0.2916666666666667,0.5416666666666666,2.4138909867280645,13;2;2;1;1;1;1;1;1;1,0,0.38275599543205174,0.30185174067461945,,
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,24,uNb9QFRL6hY,A0_legacy,4,2,2,0.08333333333333333,0.7916666666666666,1.0238995733215064,19;3;1;1,0,1.0,0.35041998944599656,,
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,24,uNb9QFRL6hY,A1_mask,4,2,2,0.08333333333333333,0.7916666666666666,1.0238995733215064,19;3;1;1,0,1.0,0.35041998944599656,,
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,24,uNb9QFRL6hY,A2_local,7,4,3,0.125,0.5416666666666666,2.100983694881109,13;3;3;2;1;1;1,0,0.4138029782359679,0.28766867078568675,,
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,24,uNb9QFRL6hY,A3_cyclic,10,5,5,0.20833333333333334,0.3333333333333333,2.8512274809529554,8;5;2;2;2;1;1;1;1;1,0,0.1733226837060703,0.2189278669484481,,
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,24,uNb9QFRL6hY,A4_adaptive,10,5,5,0.20833333333333334,0.3333333333333333,2.8512274809529554,8;5;2;2;2;1;1;1;1;1,0,0.1733226837060703,0.21210564613648408,,
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,24,uNb9QFRL6hY,A5_density,12,6,6,0.25,0.20833333333333334,3.3401998765158556,5;3;3;3;2;2;1;1;1;1;1;1,6,0.09210526315789473,0.2701146361148783,,
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,24,uNb9QFRL6hY,A6_spectral,4,4,0,0.0,0.5,1.7295739585136223,12;6;4;2,0,0.2982153137593552,0.18944268885400573,4.0,0.24521484571693125
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,24,uNb9QFRL6hY,A7_event,8,2,6,0.25,0.5833333333333334,2.030672129520887,14;4;1;1;1;1;1;1,0,0.4283625730994152,0.18836918076384254,,
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,uNb9QFRL6hY,A0_legacy,3,2,1,0.041666666666666664,0.8333333333333334,0.785235442391543,20;3;1,0,1.0,0.4177942101584699,,
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,uNb9QFRL6hY,A1_mask,2,2,0,0.0,0.875,0.5435644431995964,21;3,0,0.8150010054293183,0.4827883103604927,,
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,uNb9QFRL6hY,A2_local,5,3,2,0.08333333333333333,0.5833333333333334,1.6344315043405981,14;6;2;1;1,0,0.4280206275001205,0.2971509076484092,,
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,uNb9QFRL6hY,A3_cyclic,7,4,3,0.125,0.3333333333333333,2.3494839817876882,8;7;4;2;1;1;1,0,0.16218052135518382,0.2282299229209576,,
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,uNb9QFRL6hY,A4_adaptive,6,3,3,0.125,0.5833333333333334,1.7969371097526867,14;5;2;1;1;1,0,0.2320205479452055,0.17275406100579038,,
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,uNb9QFRL6hY,A5_density,16,6,10,0.4166666666666667,0.125,3.8553885422075336,3;3;2;2;2;2;1;1;1;1;1;1;1;1;1;1,10,0.031820272964269286,0.3785032343414885,,
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,uNb9QFRL6hY,A6_spectral,1,1,0,0.0,1.0,-0.0,24,0,0.0,,1.0,0.3693007831078895
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,uNb9QFRL6hY,A7_event,8,5,3,0.125,0.2916666666666667,2.6403360647604437,7;6;3;3;2;1;1;1,0,0.12431496971445054,0.4133294204783735,,
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,wc2JMjhGNzB,A0_legacy,5,1,4,0.6666666666666666,0.3333333333333333,2.2516291673878226,2;1;1;1;1,0,1.0,-0.07989660728910403,,
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,wc2JMjhGNzB,A1_mask,1,1,0,0.0,1.0,-0.0,6,0,0.0,,,
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,wc2JMjhGNzB,A2_local,1,1,0,0.0,1.0,-0.0,6,0,0.0,,,
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,wc2JMjhGNzB,A3_cyclic,2,1,1,0.16666666666666666,0.8333333333333334,0.6500224216483541,5;1,0,0.06896551724137931,0.1606188414673321,,
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,wc2JMjhGNzB,A4_adaptive,2,1,1,0.16666666666666666,0.8333333333333334,0.6500224216483541,5;1,0,0.06896551724137931,0.10890978733966483,,
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,wc2JMjhGNzB,A5_density,5,1,4,0.6666666666666666,0.3333333333333333,2.2516291673878226,2;1;1;1;1,4,-0.07142857142857142,0.22568116197131527,,
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,wc2JMjhGNzB,A6_spectral,1,1,0,0.0,1.0,-0.0,6,0,0.0,,1.0,0.9872794292979072
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,wc2JMjhGNzB,A7_event,3,2,1,0.16666666666666666,0.5,1.4591479170272448,3;2;1,0,0.3283582089552239,0.26362940547365643,,
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,wc2JMjhGNzB,A0_legacy,1,1,0,0.0,1.0,-0.0,4,0,1.0,,,
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,wc2JMjhGNzB,A1_mask,1,1,0,0.0,1.0,-0.0,4,0,1.0,,,
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,wc2JMjhGNzB,A2_local,1,1,0,0.0,1.0,-0.0,4,0,1.0,,,
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,wc2JMjhGNzB,A3_cyclic,1,1,0,0.0,1.0,-0.0,4,0,1.0,,,
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,wc2JMjhGNzB,A4_adaptive,1,1,0,0.0,1.0,-0.0,4,0,1.0,,,
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,wc2JMjhGNzB,A5_density,2,2,0,0.0,0.5,1.0,2;2,0,0.0,0.6102917031955215,,
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,wc2JMjhGNzB,A6_spectral,1,1,0,0.0,1.0,-0.0,4,0,1.0,,1.0,1.0294139151477248
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,wc2JMjhGNzB,A7_event,1,1,0,0.0,1.0,-0.0,4,0,1.0,,,
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,3,2,1,0.041666666666666664,0.5,1.206908425151817,12;11;1,0,1.0,0.48586043967572384,,
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,3,2,1,0.041666666666666664,0.5,1.206908425151817,12;11;1,0,1.0,0.48586043967572384,,
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,6,4,2,0.08333333333333333,0.4166666666666667,2.1005602963278096,10;7;3;2;1;1,0,0.606551878354204,0.36896269601140186,,
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,8,6,2,0.08333333333333333,0.2916666666666667,2.671789710683921,7;6;3;2;2;2;1;1,0,0.3580289455547898,0.30362662771179627,,
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,7,7,0,0.0,0.2916666666666667,2.588456377350588,7;6;3;2;2;2;2,0,0.3665729531241035,0.32407318021154813,,
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A5_density,9,5,4,0.16666666666666666,0.2916666666666667,2.7824156286861546,7;5;4;2;2;1;1;1;1,4,0.348194228443062,0.37211762263256287,,
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A6_spectral,2,2,0,0.0,0.5416666666666666,0.9949848281859701,13;11,0,0.9126536209715702,0.47131869492175826,2.0,0.26549929545147843
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A7_event,6,4,2,0.08333333333333333,0.375,2.2306502730537434,9;5;5;3;1;1,0,0.11123665329642393,0.245795033338815,,
wc2JMjhGNzB-60,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,23,wc2JMjhGNzB,A0_legacy,3,2,1,0.043478260869565216,0.6521739130434783,1.121177460903491,15;7;1,0,1.0,0.30240973036757257,,
wc2JMjhGNzB-60,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,23,wc2JMjhGNzB,A1_mask,2,2,0,0.0,0.6521739130434783,0.9321115676166747,15;8,0,0.9446752678766674,0.3759955551674561,,
wc2JMjhGNzB-60,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,23,wc2JMjhGNzB,A2_local,7,4,3,0.13043478260869565,0.30434782608695654,2.4012687424425176,7;7;3;3;1;1;1,0,0.2867881977071979,0.2661460766251398,,
wc2JMjhGNzB-60,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,23,wc2JMjhGNzB,A3_cyclic,12,6,6,0.2608695652173913,0.17391304347826086,3.3603059777020796,4;4;3;2;2;2;1;1;1;1;1;1,0,0.1433408577878104,0.250315122198975,,
wc2JMjhGNzB-60,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,23,wc2JMjhGNzB,A4_adaptive,12,6,6,0.2608695652173913,0.17391304347826086,3.3603059777020796,4;4;3;2;2;2;1;1;1;1;1;1,0,0.1433408577878104,0.25452984511664006,,
wc2JMjhGNzB-60,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,23,wc2JMjhGNzB,A5_density,11,5,6,0.2608695652173913,0.30434782608695654,3.060453936300351,7;4;2;2;2;1;1;1;1;1;1,6,0.1436630312147424,0.3718712512077829,,
wc2JMjhGNzB-60,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,23,wc2JMjhGNzB,A6_spectral,2,2,0,0.0,0.6521739130434783,0.9321115676166747,15;8,0,0.9446752678766674,0.3759955551674561,2.0,0.31758752736954077
wc2JMjhGNzB-60,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,23,wc2JMjhGNzB,A7_event,14,5,9,0.391304347826087,0.2608695652173913,3.501397825434103,6;2;2;2;2;1;1;1;1;1;1;1;1;1,0,0.15129949525033703,0.24926088887101408,,
wc2JMjhGNzB-67,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,5,wc2JMjhGNzB,A0_legacy,3,1,2,0.4,0.6,1.3709505944546687,3;1;1,0,1.0,0.27561098589976085,,
wc2JMjhGNzB-67,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,5,wc2JMjhGNzB,A1_mask,2,1,1,0.2,0.8,0.7219280948873623,4;1,0,0.4444444444444444,0.41934232242310954,,
wc2JMjhGNzB-67,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,5,wc2JMjhGNzB,A2_local,3,1,2,0.4,0.6,1.3709505944546687,3;1;1,0,1.0,0.28071995049976817,,
