code,image_id,condition,N,k,local_radius,ospa_uncovered,local_uncovered,ospa_covered_but_local_uncovered,local_covered_but_ospa_uncovered
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,5,2,6.0,0.2,0.2666666666666667,0.06666666666666671,0.0
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,5,2,9.0,0.2,0.2,0.0,0.0
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,5,2,12.0,0.2,0.2,0.0,0.0
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,5,4,6.0,0.2,0.2,0.0,0.0
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,5,4,9.0,0.2,0.2,0.0,0.0
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,5,4,12.0,0.2,0.2,0.0,0.0
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,5,2,6.0,0.30000000000000004,0.6,0.29999999999999993,0.0
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,5,2,9.0,0.30000000000000004,0.30000000000000004,0.0,0.0
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,5,2,12.0,0.30000000000000004,0.30000000000000004,0.0,0.0
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,5,4,6.0,0.0,0.2,0.2,0.0
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,5,4,9.0,0.0,0.0,0.0,0.0
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,5,4,12.0,0.0,0.0,0.0,0.0
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,24,2,6.0,0.03804347826086956,0.14081027667984192,0.10276679841897235,0.0
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,24,2,9.0,0.03804347826086956,0.10737812911725954,0.06933465085638998,0.0
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,24,2,12.0,0.03804347826086956,0.03507905138339921,0.0004940711462450564,0.003458498023715409
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,24,4,6.0,0.034420289855072464,0.11804065499717674,0.08362036514210427,0.0
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,24,4,9.0,0.034420289855072464,0.08465085638998683,0.05023056653491437,0.0
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,24,4,12.0,0.034420289855072464,0.02816205533596838,0.0,0.006258234519104084
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,24,8,6.0,0.02717391304347826,0.1105072463768116,0.08333333333333334,0.0
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,24,8,9.0,0.02717391304347826,0.06993426661282362,0.04276035356934536,0.0
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,24,8,12.0,0.02717391304347826,0.017292490118577076,0.0,0.009881422924901184
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,24,12,6.0,0.01992753623188406,0.10326086956521739,0.08333333333333333,0.0
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,24,12,9.0,0.01992753623188406,0.0616502894063804,0.041722753174496335,0.0
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,24,12,12.0,0.01992753623188406,0.009057971014492754,0.0,0.010869565217391306
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,24,16,6.0,0.012681159420289856,0.09601449275362318,0.08333333333333333,0.0
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,24,16,9.0,0.012681159420289856,0.054347996046071156,0.0416668366257813,0.0
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,24,16,12.0,0.012681159420289856,0.0034584980237154154,0.0,0.00922266139657444
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,6,2,6.0,0.16666666666666666,0.25,0.08333333333333334,0.0
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,6,2,9.0,0.16666666666666666,0.16666666666666666,0.0,0.0
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,6,2,12.0,0.16666666666666666,0.16666666666666666,0.0,0.0
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,6,4,6.0,0.16666666666666666,0.16666666666666666,0.0,0.0
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,6,4,9.0,0.16666666666666666,0.16666666666666666,0.0,0.0
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,6,4,12.0,0.16666666666666666,0.16666666666666666,0.0,0.0
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,5,2,6.0,0.2,0.2,0.0,0.0
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,5,2,9.0,0.2,0.2,0.0,0.0
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,5,2,12.0,0.2,0.2,0.0,0.0
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,5,4,6.0,0.2,0.2,0.0,0.0
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,5,4,9.0,0.2,0.2,0.0,0.0
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,5,4,12.0,0.2,0.2,0.0,0.0
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,5,2,6.0,1.0,1.0,0.0,0.0
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,5,2,9.0,1.0,1.0,0.0,0.0
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,5,2,12.0,1.0,1.0,0.0,0.0
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,5,4,6.0,1.0,1.0,0.0,0.0
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,5,4,9.0,1.0,1.0,0.0,0.0
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,5,4,12.0,1.0,1.0,0.0,0.0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,2,6.0,0.18050065876152832,0.5558300395256918,0.37532938076416344,0.0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,2,9.0,0.18050065876152832,0.26910408432147565,0.08860342555994732,0.0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,2,12.0,0.18050065876152832,0.2012516469038208,0.02075098814229248,0.0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,4,6.0,0.1523056653491436,0.3752164502164503,0.22291078486730667,0.0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,4,9.0,0.1523056653491436,0.17658573310747225,0.02428006775832864,0.0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,4,12.0,0.1523056653491436,0.15423960097873143,0.001933935629587824,0.0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,8,6.0,0.13768115942028986,0.257830781227268,0.12014962180697814,0.0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,8,9.0,0.13768115942028986,0.14027227110246357,0.0025911116821737135,0.0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,8,12.0,0.13768115942028986,0.13768345386833744,2.2944480475850515e-06,0.0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,12,6.0,0.12318840579710144,0.2185964246638631,0.09540801886676165,0.0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,12,9.0,0.12318840579710144,0.1233847085745053,0.00019630277740385893,0.0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,12,12.0,0.12318840579710144,0.12318840579710144,0.0,0.0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,16,6.0,0.10869565217391304,0.19570741062529998,0.08701175845138694,0.0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,16,9.0,0.10869565217391304,0.10869854147886186,2.8893049488221134e-06,0.0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,24,16,12.0,0.10869565217391304,0.10869565217391304,0.0,0.0
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,5,2,6.0,0.2,0.2,0.0,0.0
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,5,2,9.0,0.2,0.2,0.0,0.0
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,5,2,12.0,0.2,0.2,0.0,0.0
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,5,4,6.0,0.2,0.2,0.0,0.0
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,5,4,9.0,0.2,0.2,0.0,0.0
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,5,4,12.0,0.2,0.2,0.0,0.0
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,23,2,6.0,0.08300395256916995,0.22962544701675136,0.1466214944475814,0.0
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,23,2,9.0,0.08300395256916995,0.11518915866741952,0.03218520609824957,0.0
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,23,2,12.0,0.08300395256916995,0.0846979107848673,0.0016939582156973443,0.0
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,23,4,6.0,0.07114624505928854,0.16426639721834232,0.09312015215905378,0.0
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,23,4,9.0,0.07114624505928854,0.08907842729353029,0.017932182234241742,0.0
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,23,4,12.0,0.07114624505928854,0.07115218877232608,5.943713037540044e-06,0.0
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,23,8,6.0,0.05533596837944664,0.13350832323776193,0.0781723548583153,0.0
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,23,8,9.0,0.05533596837944664,0.08696386397288268,0.03162789559343604,0.0
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,23,8,12.0,0.05533596837944664,0.05533596837944664,0.0,0.0
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,23,12,6.0,0.039525691699604744,0.11531152922995701,0.07578583753035226,0.0
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,23,12,9.0,0.039525691699604744,0.08695652173913043,0.04743083003952569,0.0
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,23,12,12.0,0.039525691699604744,0.039525691699604744,0.0,0.0
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,23,16,6.0,0.023715415019762844,0.10163807565880523,0.07792266063904238,0.0
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,23,16,9.0,0.023715415019762844,0.08695652173913043,0.06324110671936758,0.0
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,23,16,12.0,0.023715415019762844,0.023715415019762844,0.0,0.0
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,5,2,6.0,0.6,1.0,0.4,0.0
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,5,2,9.0,0.6,1.0,0.4,0.0
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,5,2,12.0,0.6,0.6,0.0,0.0
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,5,4,6.0,0.2,1.0,0.8,0.0
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,5,4,9.0,0.2,1.0,0.8,0.0
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,5,4,12.0,0.2,0.2,0.0,0.0
rPc6DW4iMge-06,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,24,2,6.0,0.5070816864295126,0.8868577075098815,0.3797760210803689,0.0
rPc6DW4iMge-06,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,24,2,9.0,0.5070816864295126,0.7728919631093544,0.2658102766798418,0.0
rPc6DW4iMge-06,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,24,2,12.0,0.5070816864295126,0.6785243741765482,0.1749011857707512,0.0034584980237155616
rPc6DW4iMge-06,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,24,4,6.0,0.3849331827592697,0.808394504046678,0.4234613212874083,0.0
rPc6DW4iMge-06,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,24,4,9.0,0.3849331827592697,0.6481789949181254,0.2632458121588557,0.0
rPc6DW4iMge-06,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,24,4,12.0,0.3849331827592697,0.5446781479390175,0.1611754187841144,0.0014304536043666105
rPc6DW4iMge-06,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,24,8,6.0,0.3261782245662983,0.7189515290201789,0.3927733044538806,0.0
rPc6DW4iMge-06,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,24,8,9.0,0.3261782245662983,0.5358770094266123,0.209698784860314,0.0
rPc6DW4iMge-06,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,24,8,12.0,0.3261782245662983,0.4549961861174676,0.12888832462462835,7.036307345903436e-05
rPc6DW4iMge-06,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,24,12,6.0,0.2976222525623522,0.677345537757437,0.3797232851950848,0.0
rPc6DW4iMge-06,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,24,12,9.0,0.2976222525623522,0.48552887974411735,0.18790662718176515,0.0
rPc6DW4iMge-06,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,24,12,12.0,0.2976222525623522,0.4218651155234141,0.12424323276221244,3.698011505348653e-07
rPc6DW4iMge-06,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,24,16,6.0,0.27700922266139655,0.6539768393315304,0.37696761667013384,0.0
rPc6DW4iMge-06,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,24,16,9.0,0.27700922266139655,0.4525698497969329,0.17556062713553633,0.0
rPc6DW4iMge-06,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,24,16,12.0,0.27700922266139655,0.40151515151515155,0.124505928853755,0.0
rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,24,2,6.0,0.1651844532279315,0.4209486166007905,0.255764163372859,0.0
rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,24,2,9.0,0.1651844532279315,0.26712779973649536,0.10194334650856388,0.0
rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,24,2,12.0,0.1651844532279315,0.1818181818181818,0.016633728590250307,0.0
rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,24,4,6.0,0.12624694146433277,0.285747223790702,0.15950028232636923,0.0
rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,24,4,9.0,0.12624694146433277,0.16779597214379824,0.04154903067946547,0.0
rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,24,4,12.0,0.12624694146433277,0.12745623941276113,0.0012092979484283617,0.0
rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,24,8,6.0,0.09354413702239789,0.20302619001972885,0.10948205299733096,0.0
rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,24,8,9.0,0.09354413702239789,0.10797562038476023,0.014431483362362343,0.0
rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,24,8,12.0,0.09354413702239789,0.09354439196106984,2.5493867195081066e-07,0.0
rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,24,12,6.0,0.06884057971014493,0.14856554750046472,0.07972496779031979,0.0
rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,24,12,9.0,0.06884057971014493,0.07329464966764737,0.004454069957502443,0.0
rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,24,12,12.0,0.06884057971014493,0.06884057971014493,0.0,0.0
rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,24,16,6.0,0.052042160737812905,0.10276679841897234,0.05072463768115943,0.0
rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,24,16,9.0,0.052042160737812905,0.052891616392760556,0.0008494556549476506,0.0
rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,24,16,12.0,0.052042160737812905,0.052042160737812905,0.0,0.0
rPc6DW4iMge-13,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,5,2,6.0,0.0,0.03333333333333333,0.03333333333333333,0.0
rPc6DW4iMge-13,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,5,2,9.0,0.0,0.0,0.0,0.0
rPc6DW4iMge-13,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,5,2,12.0,0.0,0.0,0.0,0.0
rPc6DW4iMge-13,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,5,4,6.0,0.0,0.0,0.0,0.0
rPc6DW4iMge-13,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,5,4,9.0,0.0,0.0,0.0,0.0
rPc6DW4iMge-13,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,5,4,12.0,0.0,0.0,0.0,0.0
rPc6DW4iMge-15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,23,2,6.0,0.043478260869565216,0.19668737060041408,0.15320910973084886,0.0
rPc6DW4iMge-15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,23,2,9.0,0.043478260869565216,0.06399397703745531,0.020515716167890094,0.0
rPc6DW4iMge-15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,23,2,12.0,0.043478260869565216,0.04385469602860907,0.0003764351590438558,0.0
rPc6DW4iMge-15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,23,4,6.0,0.043478260869565216,0.09851109988409759,0.055032839014532375,0.0
rPc6DW4iMge-15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,23,4,9.0,0.043478260869565216,0.04588546464976671,0.0024072037802014973,0.0
rPc6DW4iMge-15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,23,4,12.0,0.043478260869565216,0.043478260869565216,0.0,0.0
rPc6DW4iMge-15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,23,8,6.0,0.043478260869565216,0.06285414380716574,0.019375882937600522,0.0
rPc6DW4iMge-15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,23,8,9.0,0.043478260869565216,0.0435008314399888,2.2570570423582903e-05,0.0
rPc6DW4iMge-15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,23,8,12.0,0.043478260869565216,0.043478260869565216,0.0,0.0
rPc6DW4iMge-15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,23,12,6.0,0.043478260869565216,0.05207654103871629,0.008598280169151075,0.0
rPc6DW4iMge-15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,23,12,9.0,0.043478260869565216,0.043478260869565216,0.0,0.0
rPc6DW4iMge-15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,23,12,12.0,0.043478260869565216,0.043478260869565216,0.0,0.0
rPc6DW4iMge-15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,23,16,6.0,0.043478260869565216,0.046302107279358594,0.0028238464097933777,0.0
rPc6DW4iMge-15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,23,16,9.0,0.043478260869565216,0.043478260869565216,0.0,0.0
rPc6DW4iMge-15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,23,16,12.0,0.043478260869565216,0.043478260869565216,0.0,0.0
rPc6DW4iMge-16,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,6,2,6.0,0.16666666666666666,0.5166666666666667,0.3500000000000001,0.0
rPc6DW4iMge-16,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,6,2,9.0,0.16666666666666666,0.5166666666666667,0.3500000000000001,0.0
rPc6DW4iMge-16,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,6,2,12.0,0.16666666666666666,0.5166666666666667,0.3500000000000001,0.0
rPc6DW4iMge-16,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,6,4,6.0,0.16666666666666666,0.2333333333333333,0.06666666666666665,0.0
rPc6DW4iMge-16,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,6,4,9.0,0.16666666666666666,0.2333333333333333,0.06666666666666665,0.0
rPc6DW4iMge-16,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,6,4,12.0,0.16666666666666666,0.2333333333333333,0.06666666666666665,0.0
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,24,2,6.0,0.46870882740447956,0.8969038208168643,0.4281949934123847,0.0
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,24,2,9.0,0.46870882740447956,0.7575757575757575,0.30401844532279304,0.015151515151515138
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,24,2,12.0,0.46870882740447956,0.6798418972332015,0.24687088274044794,0.03573781291172595
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,24,4,6.0,0.32111801242236027,0.8143468849990589,0.4932288725766987,0.0
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,24,4,9.0,0.32111801242236027,0.6162478825522304,0.3156032373423678,0.02047336721249765
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,24,4,12.0,0.32111801242236027,0.5217250141163184,0.238772821381517,0.03816581968755883
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,24,8,6.0,0.23753477363485442,0.6972990777338604,0.4597643040990059,0.0
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,24,8,9.0,0.23753477363485442,0.47548841150772764,0.26895435034148174,0.031000712468608554
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,24,8,12.0,0.23753477363485442,0.3903373654433689,0.193964734843386,0.041162143034871534
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,24,12,6.0,0.20212865554600645,0.6255175983436853,0.4233889427976788,0.0
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,24,12,9.0,0.20212865554600645,0.40663719721298136,0.24229325157276435,0.03778470990578944
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,24,12,12.0,0.20212865554600645,0.33447229006018886,0.1739963103706542,0.04165267585647178
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,24,16,6.0,0.1826416337285903,0.5816864295125165,0.39904479578392615,0.0
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,24,16,9.0,0.1826416337285903,0.3649547364885903,0.22315631751625825,0.04084321475625827
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,24,16,12.0,0.1826416337285903,0.30533613833856127,0.16436117127663766,0.041666666666666685
rPc6DW4iMge-20,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,24,2,6.0,0.08695652173913043,0.09980237154150197,0.012845849802371537,0.0
rPc6DW4iMge-20,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,24,2,9.0,0.08695652173913043,0.08695652173913043,0.0,0.0
rPc6DW4iMge-20,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,24,2,12.0,0.08695652173913043,0.08695652173913043,0.0,0.0
rPc6DW4iMge-20,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,24,4,6.0,0.08333333333333333,0.08363918690005649,0.0003058535667231632,0.0
rPc6DW4iMge-20,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,24,4,9.0,0.08333333333333333,0.08333333333333333,0.0,0.0
rPc6DW4iMge-20,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,24,4,12.0,0.08333333333333333,0.08333333333333333,0.0,0.0
