code,image_id,condition,method,N,omitted_worker,changed_pairs,total_pairs
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6,24,W011,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6,24,W012,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6,24,W013,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6,24,W014,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6,24,W015,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6,24,W017,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6,24,W018,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6,24,W021,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6,24,W027,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6,24,W028,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6,24,W029,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6,24,W030,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6,24,W031,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6,24,W032,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6,24,W033,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6,24,W034,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6,24,W035,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6,24,W036,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6,24,W037,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W001,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W002,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W006,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W008,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W010,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W011,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W012,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W013,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W014,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W015,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W017,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W018,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W021,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W027,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W028,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W029,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W030,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W031,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W032,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W033,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W034,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W035,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W036,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_6,24,W037,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W001,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W002,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W006,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W008,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W010,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W011,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W012,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W013,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W014,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W015,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W017,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W018,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W021,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W027,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W028,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W029,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W030,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W031,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W032,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W033,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W034,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W035,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W036,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_9,24,W037,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W001,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W002,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W006,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W008,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W010,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W011,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W012,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W013,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W014,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W015,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W017,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W018,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W021,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W027,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W028,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W029,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W030,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W031,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W032,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W033,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W034,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W035,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W036,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Hausdorff_12,24,W037,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W001,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W002,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W006,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W008,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W010,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W011,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W012,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W013,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W014,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W015,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W017,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W018,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W021,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W027,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W028,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W029,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W030,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W031,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W032,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W033,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W034,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W035,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W036,0,253
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,OSPA1_6_AND_H9,24,W037,0,253
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,OSPA1_6,6,W013,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,OSPA1_6,6,W014,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,OSPA1_6,6,W028,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,OSPA1_6,6,W029,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,OSPA1_6,6,W034,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,OSPA1_6,6,W035,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,Hausdorff_6,6,W013,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,Hausdorff_6,6,W014,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,Hausdorff_6,6,W028,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,Hausdorff_6,6,W029,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,Hausdorff_6,6,W034,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,Hausdorff_6,6,W035,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,Hausdorff_9,6,W013,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,Hausdorff_9,6,W014,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,Hausdorff_9,6,W028,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,Hausdorff_9,6,W029,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,Hausdorff_9,6,W034,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,Hausdorff_9,6,W035,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,Hausdorff_12,6,W013,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,Hausdorff_12,6,W014,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,Hausdorff_12,6,W028,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,Hausdorff_12,6,W029,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,Hausdorff_12,6,W034,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,Hausdorff_12,6,W035,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,OSPA1_6_AND_H9,6,W013,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,OSPA1_6_AND_H9,6,W014,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,OSPA1_6_AND_H9,6,W028,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,OSPA1_6_AND_H9,6,W029,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,OSPA1_6_AND_H9,6,W034,0,10
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,OSPA1_6_AND_H9,6,W035,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,OSPA1_6,6,W001,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,OSPA1_6,6,W002,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,OSPA1_6,6,W011,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,OSPA1_6,6,W012,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,OSPA1_6,6,W015,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,OSPA1_6,6,W034,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,Hausdorff_6,6,W001,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,Hausdorff_6,6,W002,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,Hausdorff_6,6,W011,3,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,Hausdorff_6,6,W012,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,Hausdorff_6,6,W015,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,Hausdorff_6,6,W034,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,Hausdorff_9,6,W001,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,Hausdorff_9,6,W002,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,Hausdorff_9,6,W011,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,Hausdorff_9,6,W012,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,Hausdorff_9,6,W015,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,Hausdorff_9,6,W034,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,Hausdorff_12,6,W001,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,Hausdorff_12,6,W002,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,Hausdorff_12,6,W011,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,Hausdorff_12,6,W012,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,Hausdorff_12,6,W015,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,Hausdorff_12,6,W034,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,OSPA1_6_AND_H9,6,W001,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,OSPA1_6_AND_H9,6,W002,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,OSPA1_6_AND_H9,6,W011,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,OSPA1_6_AND_H9,6,W012,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,OSPA1_6_AND_H9,6,W015,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,OSPA1_6_AND_H9,6,W034,0,10
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,OSPA1_6,4,W006,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,OSPA1_6,4,W033,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,OSPA1_6,4,W034,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,OSPA1_6,4,W035,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,Hausdorff_6,4,W006,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,Hausdorff_6,4,W033,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,Hausdorff_6,4,W034,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,Hausdorff_6,4,W035,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,Hausdorff_9,4,W006,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,Hausdorff_9,4,W033,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,Hausdorff_9,4,W034,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,Hausdorff_9,4,W035,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,Hausdorff_12,4,W006,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,Hausdorff_12,4,W033,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,Hausdorff_12,4,W034,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,Hausdorff_12,4,W035,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,OSPA1_6_AND_H9,4,W006,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,OSPA1_6_AND_H9,4,W033,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,OSPA1_6_AND_H9,4,W034,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,OSPA1_6_AND_H9,4,W035,0,3
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,OSPA1_6,24,W001,0,253
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,OSPA1_6,24,W002,0,253
