code,image_id,building,condition,method,N,clusters,supported,singletons,singleton_mass,largest_share,sizes,compatible_pairs,compatible_pairs_split,open_triangles,total_triples
q9vSo1VnCiC-03,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,Hausdorff_12,5,3,1,2,0.4,0.6,3;1;1,3,0,0,10
q9vSo1VnCiC-03,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,OSPA1_6_AND_H9,5,4,1,3,0.6,0.4,2;1;1;1,2,1,1,10
q9vSo1VnCiC-04,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,manual,OSPA1_6,3,3,0,3,1.0,0.3333333333333333,1;1;1,0,0,0,1
q9vSo1VnCiC-04,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,manual,Hausdorff_6,3,3,0,3,1.0,0.3333333333333333,1;1;1,0,0,0,1
q9vSo1VnCiC-04,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,manual,Hausdorff_9,3,3,0,3,1.0,0.3333333333333333,1;1;1,0,0,0,1
q9vSo1VnCiC-04,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,manual,Hausdorff_12,3,3,0,3,1.0,0.3333333333333333,1;1;1,0,0,0,1
q9vSo1VnCiC-04,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,manual,OSPA1_6_AND_H9,3,3,0,3,1.0,0.3333333333333333,1;1;1,0,0,0,1
q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,oos,OSPA1_6,24,8,4,4,0.16666666666666666,0.5833333333333334,14;2;2;2;1;1;1;1,119,25,36,2024
q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,oos,Hausdorff_6,24,12,4,8,0.3333333333333333,0.3333333333333333,8;4;2;2;1;1;1;1;1;1;1;1,57,21,115,2024
q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,oos,Hausdorff_9,24,9,3,6,0.25,0.375,9;7;2;1;1;1;1;1;1,105,47,96,2024
q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,oos,Hausdorff_12,24,8,4,4,0.16666666666666666,0.375,9;7;2;2;1;1;1;1,121,62,14,2024
q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,oos,OSPA1_6_AND_H9,24,9,3,6,0.25,0.4166666666666667,10;6;2;1;1;1;1;1;1,105,44,96,2024
q9vSo1VnCiC-11,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,OSPA1_6,5,1,1,0,0.0,1.0,5,10,0,0,10
q9vSo1VnCiC-11,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,Hausdorff_6,5,2,1,1,0.2,0.8,4;1,9,3,3,10
q9vSo1VnCiC-11,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,Hausdorff_9,5,1,1,0,0.0,1.0,5,10,0,0,10
q9vSo1VnCiC-11,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,Hausdorff_12,5,1,1,0,0.0,1.0,5,10,0,0,10
q9vSo1VnCiC-11,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,OSPA1_6_AND_H9,5,1,1,0,0.0,1.0,5,10,0,0,10
q9vSo1VnCiC-12,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,OSPA1_6,6,1,1,0,0.0,1.0,6,15,0,0,20
q9vSo1VnCiC-12,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,Hausdorff_6,6,1,1,0,0.0,1.0,6,15,0,0,20
q9vSo1VnCiC-12,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,Hausdorff_9,6,1,1,0,0.0,1.0,6,15,0,0,20
q9vSo1VnCiC-12,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,Hausdorff_12,6,1,1,0,0.0,1.0,6,15,0,0,20
q9vSo1VnCiC-12,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,OSPA1_6_AND_H9,6,1,1,0,0.0,1.0,6,15,0,0,20
q9vSo1VnCiC-12,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,OSPA1_6,4,2,1,1,0.25,0.75,3;1,3,0,0,4
q9vSo1VnCiC-12,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,Hausdorff_6,4,3,1,2,0.5,0.5,2;1;1,2,1,1,4
q9vSo1VnCiC-12,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,Hausdorff_9,4,2,1,1,0.25,0.75,3;1,3,0,0,4
q9vSo1VnCiC-12,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,Hausdorff_12,4,2,1,1,0.25,0.75,3;1,3,0,0,4
q9vSo1VnCiC-12,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,OSPA1_6_AND_H9,4,2,1,1,0.25,0.75,3;1,3,0,0,4
q9vSo1VnCiC-13,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,OSPA1_6,24,13,5,8,0.3333333333333333,0.20833333333333334,5;4;3;2;2;1;1;1;1;1;1;1;1,23,2,2,2024
q9vSo1VnCiC-13,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,Hausdorff_6,24,22,2,20,0.8333333333333334,0.08333333333333333,2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,2,0,0,2024
q9vSo1VnCiC-13,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,Hausdorff_9,24,21,2,19,0.7916666666666666,0.125,3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,6,2,5,2024
q9vSo1VnCiC-13,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,Hausdorff_12,24,18,4,14,0.5833333333333334,0.16666666666666666,4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1,13,4,6,2024
q9vSo1VnCiC-13,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,OSPA1_6_AND_H9,24,21,2,19,0.7916666666666666,0.125,3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,6,2,5,2024
q9vSo1VnCiC-15,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,OSPA1_6,24,3,2,1,0.041666666666666664,0.875,21;2;1,211,0,0,2024
q9vSo1VnCiC-15,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,Hausdorff_6,24,4,2,2,0.08333333333333333,0.7916666666666666,19;3;1;1,178,4,74,2024
q9vSo1VnCiC-15,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,Hausdorff_9,24,3,2,1,0.041666666666666664,0.8333333333333334,20;3;1,234,41,173,2024
q9vSo1VnCiC-15,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,Hausdorff_12,24,3,2,1,0.041666666666666664,0.8333333333333334,20;3;1,251,58,40,2024
q9vSo1VnCiC-15,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,OSPA1_6_AND_H9,24,4,3,1,0.041666666666666664,0.75,18;3;2;1,196,39,123,2024
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,OSPA1_6,5,2,1,1,0.2,0.8,4;1,6,0,0,10
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,Hausdorff_6,5,3,2,1,0.2,0.4,2;2;1,5,3,2,10
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,Hausdorff_9,5,2,1,1,0.2,0.8,4;1,6,0,0,10
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,Hausdorff_12,5,2,1,1,0.2,0.8,4;1,6,0,0,10
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,OSPA1_6_AND_H9,5,2,1,1,0.2,0.8,4;1,6,0,0,10
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,OSPA1_6,5,2,2,0,0.0,0.6,3;2,4,0,0,10
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,Hausdorff_6,5,3,2,1,0.2,0.4,2;2;1,2,0,0,10
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,Hausdorff_9,5,2,2,0,0.0,0.6,3;2,4,0,0,10
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,Hausdorff_12,5,2,2,0,0.0,0.6,3;2,4,0,0,10
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,OSPA1_6_AND_H9,5,2,2,0,0.0,0.6,3;2,4,0,0,10
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,OSPA1_6,24,2,1,1,0.041666666666666664,0.9583333333333334,23;1,254,1,22,2024
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,Hausdorff_6,24,5,3,2,0.08333333333333333,0.4166666666666667,10;10;2;1;1,203,112,139,2024
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,Hausdorff_9,24,4,2,2,0.08333333333333333,0.8333333333333334,20;2;1;1,218,27,119,2024
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,Hausdorff_12,24,2,2,0,0.0,0.9166666666666666,22;2,253,21,80,2024
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,OSPA1_6_AND_H9,24,4,2,2,0.08333333333333333,0.8333333333333334,20;2;1;1,218,27,119,2024
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,OSPA1_6,6,2,1,1,0.16666666666666666,0.8333333333333334,5;1,10,0,0,20
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,Hausdorff_6,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1,8,2,4,20
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,Hausdorff_9,6,2,1,1,0.16666666666666666,0.8333333333333334,5;1,10,0,0,20
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,Hausdorff_12,6,2,1,1,0.16666666666666666,0.8333333333333334,5;1,10,0,0,20
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,OSPA1_6_AND_H9,6,2,1,1,0.16666666666666666,0.8333333333333334,5;1,10,0,0,20
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,OSPA1_6,5,2,1,1,0.2,0.8,4;1,6,0,0,10
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,Hausdorff_6,5,2,1,1,0.2,0.8,4;1,6,0,0,10
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,Hausdorff_9,5,2,1,1,0.2,0.8,4;1,6,0,0,10
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,Hausdorff_12,5,2,1,1,0.2,0.8,4;1,6,0,0,10
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,OSPA1_6_AND_H9,5,2,1,1,0.2,0.8,4;1,6,0,0,10
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,OSPA1_6,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,Hausdorff_6,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,Hausdorff_9,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,Hausdorff_12,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,OSPA1_6_AND_H9,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,OSPA1_6,24,5,2,3,0.125,0.7916666666666666,19;2;1;1;1,190,18,18,2024
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,Hausdorff_6,24,11,5,6,0.25,0.25,6;4;4;2;2;1;1;1;1;1;1,75,46,180,2024
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,Hausdorff_9,24,7,4,3,0.125,0.375,9;8;2;2;1;1;1,151,85,301,2024
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,Hausdorff_12,24,6,4,2,0.08333333333333333,0.375,9;9;2;2;1;1,178,104,174,2024
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,OSPA1_6_AND_H9,24,7,4,3,0.125,0.375,9;8;2;2;1;1;1,151,85,301,2024
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,OSPA1_6,5,2,1,1,0.2,0.8,4;1,6,0,0,10
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,Hausdorff_6,5,2,1,1,0.2,0.8,4;1,6,0,0,10
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,Hausdorff_9,5,2,1,1,0.2,0.8,4;1,6,0,0,10
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,Hausdorff_12,5,2,1,1,0.2,0.8,4;1,6,0,0,10
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,OSPA1_6_AND_H9,5,2,1,1,0.2,0.8,4;1,6,0,0,10
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,OSPA1_6,23,2,2,0,0.0,0.9130434782608695,21;2,211,0,0,1771
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,Hausdorff_6,23,6,3,3,0.13043478260869565,0.43478260869565216,10;8;2;1;1;1,153,79,179,1771
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,Hausdorff_9,23,5,2,3,0.13043478260869565,0.782608695652174,18;2;1;1;1,193,39,201,1771
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,Hausdorff_12,23,3,3,0,0.0,0.8260869565217391,19;2;2,209,36,36,1771
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,OSPA1_6_AND_H9,23,5,2,3,0.13043478260869565,0.782608695652174,18;2;1;1;1,193,39,201,1771
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,OSPA1_6,5,3,2,1,0.2,0.4,2;2;1,2,0,0,10
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,Hausdorff_6,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,Hausdorff_9,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,Hausdorff_12,5,3,2,1,0.2,0.4,2;2;1,2,0,0,10
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,OSPA1_6_AND_H9,5,5,0,5,1.0,0.2,1;1;1;1;1,0,0,0,10
rPc6DW4iMge-06,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,OSPA1_6,24,11,3,8,0.3333333333333333,0.4166666666666667,10;4;2;1;1;1;1;1;1;1;1,91,39,117,2024
rPc6DW4iMge-06,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,Hausdorff_6,24,18,2,16,0.6666666666666666,0.25,6;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,17,1,1,2024
rPc6DW4iMge-06,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,Hausdorff_9,24,14,3,11,0.4583333333333333,0.3333333333333333,8;3;2;1;1;1;1;1;1;1;1;1;1;1,36,4,16,2024
rPc6DW4iMge-06,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,Hausdorff_12,24,12,3,9,0.375,0.375,9;4;2;1;1;1;1;1;1;1;1;1,54,11,43,2024
rPc6DW4iMge-06,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,OSPA1_6_AND_H9,24,14,3,11,0.4583333333333333,0.3333333333333333,8;3;2;1;1;1;1;1;1;1;1;1;1;1,36,4,16,2024
rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,OSPA1_6,24,3,2,1,0.041666666666666664,0.8333333333333334,20;3;1,193,0,0,2024
rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,Hausdorff_6,24,8,6,2,0.08333333333333333,0.25,6;5;4;3;2;2;1;1,109,73,143,2024
rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,Hausdorff_9,24,4,3,1,0.041666666666666664,0.6666666666666666,16;4;3;1,151,22,190,2024
rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,Hausdorff_12,24,4,3,1,0.041666666666666664,0.6666666666666666,16;4;3;1,183,54,138,2024
rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,OSPA1_6_AND_H9,24,4,3,1,0.041666666666666664,0.6666666666666666,16;4;3;1,151,22,190,2024
rPc6DW4iMge-13,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,OSPA1_6,5,1,1,0,0.0,1.0,5,10,0,0,10
rPc6DW4iMge-13,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,Hausdorff_6,5,2,1,1,0.2,0.8,4;1,8,2,4,10
rPc6DW4iMge-13,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,Hausdorff_9,5,1,1,0,0.0,1.0,5,10,0,0,10
rPc6DW4iMge-13,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,Hausdorff_12,5,1,1,0,0.0,1.0,5,10,0,0,10
rPc6DW4iMge-13,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,OSPA1_6_AND_H9,5,1,1,0,0.0,1.0,5,10,0,0,10
rPc6DW4iMge-15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,OSPA1_6,23,2,1,1,0.043478260869565216,0.9565217391304348,22;1,231,0,0,1771
rPc6DW4iMge-15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,Hausdorff_6,23,7,4,3,0.13043478260869565,0.34782608695652173,8;7;3;2;1;1;1,156,103,421,1771
rPc6DW4iMge-15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,Hausdorff_9,23,4,2,2,0.08695652173913043,0.5217391304347826,12;9;1;1,213,111,220,1771
rPc6DW4iMge-15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,Hausdorff_12,23,3,1,2,0.08695652173913043,0.9130434782608695,21;1;1,230,20,20,1771
rPc6DW4iMge-15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,OSPA1_6_AND_H9,23,4,2,2,0.08695652173913043,0.5217391304347826,12;9;1;1,213,111,220,1771
rPc6DW4iMge-16,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,OSPA1_6,6,2,1,1,0.16666666666666666,0.8333333333333334,5;1,10,0,0,20
rPc6DW4iMge-16,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,Hausdorff_6,6,3,2,1,0.16666666666666666,0.5,3;2;1,4,0,0,20
rPc6DW4iMge-16,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,Hausdorff_9,6,3,2,1,0.16666666666666666,0.5,3;2;1,4,0,0,20
rPc6DW4iMge-16,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,Hausdorff_12,6,3,2,1,0.16666666666666666,0.5,3;2;1,4,0,0,20
rPc6DW4iMge-16,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,OSPA1_6_AND_H9,6,3,2,1,0.16666666666666666,0.5,3;2;1,4,0,0,20
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,OSPA1_6,24,9,3,6,0.25,0.375,9;5;4;1;1;1;1;1;1,97,45,127,2024
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,Hausdorff_6,24,17,3,14,0.5833333333333334,0.20833333333333334,5;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1,15,1,1,2024
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,Hausdorff_9,24,13,4,9,0.375,0.20833333333333334,5;4;3;3;1;1;1;1;1;1;1;1;1,38,16,17,2024
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,Hausdorff_12,24,11,4,7,0.2916666666666667,0.25,6;4;4;3;1;1;1;1;1;1;1,52,22,14,2024
rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,OSPA1_6_AND_H9,24,13,3,10,0.4166666666666667,0.3333333333333333,8;3;3;1;1;1;1;1;1;1;1;1;1,35,1,2,2024
rPc6DW4iMge-20,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,OSPA1_6,24,3,1,2,0.08333333333333333,0.9166666666666666,22;1;1,231,0,0,2024
rPc6DW4iMge-20,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,Hausdorff_6,24,4,2,2,0.08333333333333333,0.6666666666666666,16;6;1;1,219,84,180,2024
rPc6DW4iMge-20,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,Hausdorff_9,24,3,1,2,0.08333333333333333,0.9166666666666666,22;1;1,231,0,0,2024
rPc6DW4iMge-20,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,Hausdorff_12,24,3,1,2,0.08333333333333333,0.9166666666666666,22;1;1,231,0,0,2024
rPc6DW4iMge-20,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,OSPA1_6_AND_H9,24,3,1,2,0.08333333333333333,0.9166666666666666,22;1;1,231,0,0,2024
rPc6DW4iMge-22,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,OSPA1_6,22,14,3,11,0.5,0.3181818181818182,7;2;2;1;1;1;1;1;1;1;1;1;1;1,24,1,6,1540
rPc6DW4iMge-22,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,Hausdorff_6,22,18,2,16,0.7272727272727273,0.13636363636363635,3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,13,7,6,1540
rPc6DW4iMge-22,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,Hausdorff_9,22,16,1,15,0.6818181818181818,0.3181818181818182,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,21,0,0,1540
rPc6DW4iMge-22,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,Hausdorff_12,22,16,1,15,0.6818181818181818,0.3181818181818182,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,25,4,18,1540
