code,image_id,building,condition,id_a,id_b,worker_a,worker_b,n_a,n_b,same_count,ospa1,ospa2,cardinality_floor,hausdorff,directed_a,directed_b,nn_mean,sum_assignment_max,bottleneck,uncovered_a_3,uncovered_b_3,matched_3,one_to_one_unmatched_3,uncovered_a_6,uncovered_b_6,matched_6,one_to_one_unmatched_6,uncovered_a_9,uncovered_b_9,matched_9,one_to_one_unmatched_9,uncovered_a_12,uncovered_b_12,matched_12,one_to_one_unmatched_12
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,2ab3a85613189faa,47a780e27988de5d,W011,W021,8,8,True,2.74780483920157,3.4445482874390096,0.0,7.615002680227476,7.615002680227476,7.615002680227476,2.74780483920157,7.615002680227476,7.615002680227476,2,2,6,4,1,1,7,2,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,2ab3a85613189faa,7c4d53d444805ad4,W011,W027,8,8,True,2.9636672663174606,3.627279196604546,0.0,6.916404828237324,6.916404828237324,6.916404828237324,2.9636672663174606,6.916404828237324,6.916404828237324,3,3,5,6,1,1,7,2,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,2ab3a85613189faa,454f4a7ca0ed8cda,W011,W028,8,8,True,2.36838447420425,3.254502179778397,0.0,6.607891674729062,6.607891674729062,6.607891674729062,2.36838447420425,6.607891674729062,6.607891674729062,2,2,6,4,1,1,7,2,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,2ab3a85613189faa,3bcf5dc561e2d916,W011,W029,8,8,True,1.8130178913223527,2.2076044639894845,0.0,3.9763132677644415,3.9763132677644415,3.9763132677644415,1.8130178913223527,3.9763132677644415,3.9763132677644415,2,2,6,4,0,0,8,0,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,2ab3a85613189faa,6d17201775811123,W011,W030,8,8,True,2.2710604459982915,2.4415157131482337,0.0,3.87255869010212,3.87255869010212,3.87255869010212,2.271060445998292,3.87255869010212,3.87255869010212,1,1,7,2,0,0,8,0,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,2ab3a85613189faa,d15abea6c32062e1,W011,W031,8,8,True,2.903151060699444,4.080583896229488,0.0,7.802877051132585,7.802877051132585,7.802877051132585,2.903151060699444,7.802877051132585,7.802877051132585,4,4,4,8,2,2,6,4,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,2ab3a85613189faa,ed8e2934ebcee5bb,W011,W032,8,8,True,1.895138530468871,2.4823130252870533,0.0,5.640435666334011,5.640435666334011,5.640435666334011,1.895138530468871,5.640435666334011,5.640435666334011,2,2,6,4,0,0,8,0,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,2ab3a85613189faa,fb4210e33d7c2093,W011,W033,8,8,True,1.9851502185802017,2.460972300401002,0.0,4.996143903650706,4.996143903650706,4.996143903650706,1.9851502185802017,4.996143903650706,4.996143903650706,2,2,6,4,0,0,8,0,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,2ab3a85613189faa,15f4bf968e467bdc,W011,W034,8,10,False,9.498322758000777,14.391180430891493,6.0,37.44186234093522,10.669330896635186,37.44186234093522,7.341326721521792,10.669330896635186,,4,6,4,10,3,5,5,8,2,4,6,6,0,2,8,2
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,2ab3a85613189faa,b106f4f47297f77d,W011,W035,8,8,True,2.8775558242889017,3.692701412053221,0.0,6.7415255983744276,6.7415255983744276,6.7415255983744276,2.8775558242889017,6.7415255983744276,6.7415255983744276,3,3,5,6,2,2,6,4,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,2ab3a85613189faa,f13bd8e8570762ef,W011,W036,8,8,True,2.573187612421372,3.2623439994817707,0.0,6.473615954351066,6.473615954351066,6.473615954351066,2.573187612421372,6.473615954351066,6.473615954351066,3,3,5,6,1,1,7,2,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,2ab3a85613189faa,62a32cfa3607ea53,W011,W037,8,8,True,3.9814729688402637,5.503350696096017,0.0,12.623814084268528,12.623814084268528,12.623814084268528,3.981472968840264,12.623814084268528,12.623814084268528,5,5,3,10,2,2,6,4,1,1,7,2,1,1,7,2
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,1c10cbd1c1cbbd74,a135a4aaf615d5db,W012,W013,8,8,True,10.635300449059194,12.779238323266902,0.0,20.08604877133045,20.08604877133045,20.08604877133045,10.635300449059194,20.08604877133045,20.08604877133045,6,6,2,12,6,6,2,12,4,4,4,8,4,4,4,8
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,1c10cbd1c1cbbd74,7485c5f92ef686bc,W012,W014,8,8,True,10.635300449059194,12.779238323266902,0.0,20.08604877133045,20.08604877133045,20.08604877133045,10.635300449059194,20.08604877133045,20.08604877133045,6,6,2,12,6,6,2,12,4,4,4,8,4,4,4,8
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,1c10cbd1c1cbbd74,0054e620b22551b8,W012,W015,8,8,True,3.161115073526175,3.3421048452150295,0.0,4.909704408380433,4.909704408380433,4.909704408380433,3.161115073526175,4.909704408380433,4.909704408380433,3,3,5,6,0,0,8,0,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,1c10cbd1c1cbbd74,7b099f9e593d3204,W012,W017,8,8,True,3.161115073526175,3.3421048452150295,0.0,4.909704408380433,4.909704408380433,4.909704408380433,3.161115073526175,4.909704408380433,4.909704408380433,3,3,5,6,0,0,8,0,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,1c10cbd1c1cbbd74,1dd5b2305fbffcff,W012,W018,8,8,True,2.1668096697525954,2.4296056199757485,0.0,4.543090577651269,4.543090577651269,4.543090577651269,2.1668096697525954,4.543090577651269,4.543090577651269,2,2,6,4,0,0,8,0,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,1c10cbd1c1cbbd74,47a780e27988de5d,W012,W021,8,8,True,3.161115073526175,3.3421048452150295,0.0,4.909704408380433,4.909704408380433,4.909704408380433,3.161115073526175,4.909704408380433,4.909704408380433,3,3,5,6,0,0,8,0,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,1c10cbd1c1cbbd74,7c4d53d444805ad4,W012,W027,8,8,True,2.613246675152962,2.8720772328175803,0.0,4.147075032694138,4.147075032694138,4.147075032694138,2.613246675152962,4.147075032694138,4.147075032694138,3,3,5,6,0,0,8,0,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,1c10cbd1c1cbbd74,454f4a7ca0ed8cda,W012,W028,8,8,True,4.418645511715153,5.974860190226604,0.0,13.069583538478197,13.069583538478197,13.069583538478197,4.418645511715153,13.069583538478197,13.069583538478197,4,4,4,8,2,2,6,4,2,2,6,4,1,1,7,2
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,1c10cbd1c1cbbd74,3bcf5dc561e2d916,W012,W029,8,8,True,2.2924805896076803,2.516344961602804,0.0,4.2091336236667,4.2091336236667,4.2091336236667,2.2924805896076803,4.2091336236667,4.2091336236667,2,2,6,4,0,0,8,0,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,1c10cbd1c1cbbd74,6d17201775811123,W012,W030,8,8,True,2.826292352686675,3.3172416422308593,0.0,6.868758336624755,6.868758336624755,6.868758336624755,2.826292352686675,6.868758336624755,6.868758336624755,2,2,6,4,1,1,7,2,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,1c10cbd1c1cbbd74,d15abea6c32062e1,W012,W031,8,8,True,4.946586641853031,5.757525233142587,0.0,8.914596316976278,8.914596316976278,8.914596316976278,4.946586641853031,8.914596316976278,8.914596316976278,5,5,3,10,3,3,5,6,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,1c10cbd1c1cbbd74,ed8e2934ebcee5bb,W012,W032,8,8,True,3.4008543449868593,4.262558475749132,0.0,8.751665260866401,8.751665260866401,8.751665260866401,3.4008543449868593,8.751665260866401,8.751665260866401,2,2,6,4,2,2,6,4,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,1c10cbd1c1cbbd74,fb4210e33d7c2093,W012,W033,8,8,True,2.500925121301115,2.609024621512265,0.0,4.049990288814777,4.049990288814777,4.049990288814777,2.500925121301115,4.049990288814777,4.049990288814777,1,1,7,2,0,0,8,0,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,1c10cbd1c1cbbd74,15f4bf968e467bdc,W012,W034,8,10,False,9.527650338540539,14.21099492898991,6.0,39.84490687578473,10.641893379797851,39.84490687578473,7.676414012950589,10.641893379797851,,5,7,3,12,1,3,7,4,1,3,7,4,0,2,8,2
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,1c10cbd1c1cbbd74,b106f4f47297f77d,W012,W035,8,8,True,3.765079909326219,4.651448080299438,0.0,8.500434038934024,8.500434038934024,8.500434038934024,3.765079909326219,8.500434038934024,8.500434038934024,3,3,5,6,2,2,6,4,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,1c10cbd1c1cbbd74,f13bd8e8570762ef,W012,W036,8,8,True,1.858845735835342,1.8963756297533054,0.0,2.3152175101499908,2.3152175101499908,2.3152175101499908,1.858845735835342,2.3152175101499908,2.3152175101499908,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,1c10cbd1c1cbbd74,62a32cfa3607ea53,W012,W037,8,8,True,4.575694874423276,5.521083428428516,0.0,10.12928512670352,10.12928512670352,10.12928512670352,4.575694874423276,10.12928512670352,10.12928512670352,4,4,4,8,3,3,5,6,1,1,7,2,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,a135a4aaf615d5db,7485c5f92ef686bc,W013,W014,8,8,True,1.0672170578144923e-07,3.0185456743143334e-07,0.0,8.537736462515939e-07,8.537736462515939e-07,8.537736462515939e-07,1.0672170578144923e-07,8.537736462515939e-07,8.537736462515939e-07,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,a135a4aaf615d5db,0054e620b22551b8,W013,W015,8,8,True,12.170859781279066,14.23918280550327,0.0,21.316204640900995,21.316204640900995,21.316204640900995,12.170859781279066,21.316204640900995,21.316204640900995,6,6,2,12,6,6,2,12,5,5,3,10,4,4,4,8
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,a135a4aaf615d5db,7b099f9e593d3204,W013,W017,8,8,True,12.170859781279066,14.23918280550327,0.0,21.316204640900995,21.316204640900995,21.316204640900995,12.170859781279066,21.316204640900995,21.316204640900995,6,6,2,12,6,6,2,12,5,5,3,10,4,4,4,8
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,a135a4aaf615d5db,1dd5b2305fbffcff,W013,W018,8,8,True,10.83252636662133,13.14027254891799,0.0,20.461203043159014,20.461203043159014,20.461203043159014,10.83252636662133,20.461203043159014,20.461203043159014,6,6,2,12,5,5,3,10,4,4,4,8,4,4,4,8
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,a135a4aaf615d5db,47a780e27988de5d,W013,W021,8,8,True,12.170859781279066,14.23918280550327,0.0,21.316204640900995,21.316204640900995,21.316204640900995,12.170859781279066,21.316204640900995,21.316204640900995,6,6,2,12,6,6,2,12,5,5,3,10,4,4,4,8
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,a135a4aaf615d5db,7c4d53d444805ad4,W013,W027,8,8,True,10.913420422685586,13.233841948888216,0.0,21.36350772655314,21.36350772655314,21.36350772655314,10.913420422685586,21.36350772655314,21.36350772655314,7,7,1,14,4,4,4,8,4,4,4,8,4,4,4,8
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,a135a4aaf615d5db,454f4a7ca0ed8cda,W013,W028,8,8,True,13.076503827046283,14.701210661568947,0.0,20.512364954221578,20.512364954221578,20.512364954221578,13.076503827046283,20.512364954221578,20.512364954221578,6,6,2,12,6,6,2,12,6,6,2,12,6,6,2,12
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,a135a4aaf615d5db,3bcf5dc561e2d916,W013,W029,8,8,True,11.486493926539756,13.243609000749874,0.0,20.88651811021299,20.88651811021299,20.88651811021299,11.486493926539756,20.88651811021299,20.88651811021299,6,6,2,12,6,6,2,12,5,5,3,10,4,4,4,8
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,a135a4aaf615d5db,6d17201775811123,W013,W030,8,8,True,11.980447530371269,13.685468781708352,0.0,21.778041602203782,21.778041602203782,21.778041602203782,11.980447530371269,21.778041602203782,21.778041602203782,7,7,1,14,6,6,2,12,5,5,3,10,5,5,3,10
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,a135a4aaf615d5db,d15abea6c32062e1,W013,W031,8,8,True,11.71049008815346,13.232902138217176,0.0,20.054471477763517,20.054471477763517,20.054471477763517,11.71049008815346,20.054471477763517,20.054471477763517,7,7,1,14,6,6,2,12,5,5,3,10,5,5,3,10
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,a135a4aaf615d5db,ed8e2934ebcee5bb,W013,W032,8,8,True,11.669505143683883,13.340284057749214,0.0,19.564503717131487,19.564503717131487,19.564503717131487,11.669505143683883,19.564503717131487,19.564503717131487,6,6,2,12,6,6,2,12,6,6,2,12,5,5,3,10
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,a135a4aaf615d5db,fb4210e33d7c2093,W013,W033,8,8,True,11.106135376194047,12.892221367377772,0.0,20.18727618494331,20.18727618494331,20.18727618494331,11.106135376194047,20.18727618494331,20.18727618494331,7,7,1,14,6,6,2,12,4,4,4,8,4,4,4,8
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,a135a4aaf615d5db,15f4bf968e467bdc,W013,W034,8,10,False,13.6766306391347,17.149079841336665,6.0,37.916298261520915,19.912302289933198,37.916298261520915,12.211322703621644,19.912302289933198,,7,9,1,16,4,6,4,10,4,6,4,10,4,6,4,10
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,a135a4aaf615d5db,b106f4f47297f77d,W013,W035,8,8,True,12.859900160181809,14.655596562014404,0.0,21.307321857633244,21.307321857633244,21.307321857633244,12.859900160181809,21.307321857633244,21.307321857633244,6,6,2,12,6,6,2,12,6,6,2,12,6,6,2,12
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,a135a4aaf615d5db,f13bd8e8570762ef,W013,W036,8,8,True,11.013344667961903,13.018229113322064,0.0,20.14378086688202,20.14378086688202,20.14378086688202,11.013344667961903,20.14378086688202,20.14378086688202,6,6,2,12,6,6,2,12,4,4,4,8,4,4,4,8
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,a135a4aaf615d5db,62a32cfa3607ea53,W013,W037,8,8,True,12.863296863748129,15.146112980183812,0.0,22.326331738724207,22.326331738724207,22.326331738724207,12.863296863748129,22.326331738724207,22.326331738724207,6,6,2,12,6,6,2,12,5,5,3,10,5,5,3,10
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,7485c5f92ef686bc,0054e620b22551b8,W014,W015,8,8,True,12.170859781279066,14.23918280550327,0.0,21.316204640900995,21.316204640900995,21.316204640900995,12.170859781279066,21.316204640900995,21.316204640900995,6,6,2,12,6,6,2,12,5,5,3,10,4,4,4,8
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,7485c5f92ef686bc,7b099f9e593d3204,W014,W017,8,8,True,12.170859781279066,14.23918280550327,0.0,21.316204640900995,21.316204640900995,21.316204640900995,12.170859781279066,21.316204640900995,21.316204640900995,6,6,2,12,6,6,2,12,5,5,3,10,4,4,4,8
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,7485c5f92ef686bc,1dd5b2305fbffcff,W014,W018,8,8,True,10.83252636662133,13.14027254891799,0.0,20.461203043159014,20.461203043159014,20.461203043159014,10.83252636662133,20.461203043159014,20.461203043159014,6,6,2,12,5,5,3,10,4,4,4,8,4,4,4,8
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,7485c5f92ef686bc,47a780e27988de5d,W014,W021,8,8,True,12.170859781279066,14.23918280550327,0.0,21.316204640900995,21.316204640900995,21.316204640900995,12.170859781279066,21.316204640900995,21.316204640900995,6,6,2,12,6,6,2,12,5,5,3,10,4,4,4,8
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,7485c5f92ef686bc,7c4d53d444805ad4,W014,W027,8,8,True,10.913420422685586,13.233841948888216,0.0,21.36350772655314,21.36350772655314,21.36350772655314,10.913420422685586,21.36350772655314,21.36350772655314,7,7,1,14,4,4,4,8,4,4,4,8,4,4,4,8
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,7485c5f92ef686bc,454f4a7ca0ed8cda,W014,W028,8,8,True,13.076503827046283,14.701210661568947,0.0,20.512364954221578,20.512364954221578,20.512364954221578,13.076503827046283,20.512364954221578,20.512364954221578,6,6,2,12,6,6,2,12,6,6,2,12,6,6,2,12
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,7485c5f92ef686bc,3bcf5dc561e2d916,W014,W029,8,8,True,11.486493926539756,13.243609000749874,0.0,20.88651811021299,20.88651811021299,20.88651811021299,11.486493926539756,20.88651811021299,20.88651811021299,6,6,2,12,6,6,2,12,5,5,3,10,4,4,4,8
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,7485c5f92ef686bc,6d17201775811123,W014,W030,8,8,True,11.980447530371269,13.685468781708352,0.0,21.778041602203782,21.778041602203782,21.778041602203782,11.980447530371269,21.778041602203782,21.778041602203782,7,7,1,14,6,6,2,12,5,5,3,10,5,5,3,10
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,7485c5f92ef686bc,d15abea6c32062e1,W014,W031,8,8,True,11.71049008815346,13.232902138217176,0.0,20.054471477763517,20.054471477763517,20.054471477763517,11.71049008815346,20.054471477763517,20.054471477763517,7,7,1,14,6,6,2,12,5,5,3,10,5,5,3,10
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,7485c5f92ef686bc,ed8e2934ebcee5bb,W014,W032,8,8,True,11.669505143683883,13.340284057749214,0.0,19.564503717131487,19.564503717131487,19.564503717131487,11.669505143683883,19.564503717131487,19.564503717131487,6,6,2,12,6,6,2,12,6,6,2,12,5,5,3,10
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,7485c5f92ef686bc,fb4210e33d7c2093,W014,W033,8,8,True,11.106135376194047,12.892221367377772,0.0,20.18727618494331,20.18727618494331,20.18727618494331,11.106135376194047,20.18727618494331,20.18727618494331,7,7,1,14,6,6,2,12,4,4,4,8,4,4,4,8
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,7485c5f92ef686bc,15f4bf968e467bdc,W014,W034,8,10,False,13.6766306391347,17.149079841336665,6.0,37.916298261520915,19.912302289933198,37.916298261520915,12.211322703621644,19.912302289933198,,7,9,1,16,4,6,4,10,4,6,4,10,4,6,4,10
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,7485c5f92ef686bc,b106f4f47297f77d,W014,W035,8,8,True,12.859900160181809,14.655596562014404,0.0,21.307321857633244,21.307321857633244,21.307321857633244,12.859900160181809,21.307321857633244,21.307321857633244,6,6,2,12,6,6,2,12,6,6,2,12,6,6,2,12
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,7485c5f92ef686bc,f13bd8e8570762ef,W014,W036,8,8,True,11.013344667961903,13.018229113322064,0.0,20.14378086688202,20.14378086688202,20.14378086688202,11.013344667961903,20.14378086688202,20.14378086688202,6,6,2,12,6,6,2,12,4,4,4,8,4,4,4,8
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,7485c5f92ef686bc,62a32cfa3607ea53,W014,W037,8,8,True,12.863296863748129,15.146112980183812,0.0,22.326331738724207,22.326331738724207,22.326331738724207,12.863296863748129,22.326331738724207,22.326331738724207,6,6,2,12,6,6,2,12,5,5,3,10,5,5,3,10
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0054e620b22551b8,7b099f9e593d3204,W015,W017,8,8,True,5.152979789943318e-07,7.393896667355492e-07,0.0,1.2074182697257333e-06,1.2074182697257333e-06,1.2074182697257333e-06,5.152979789943318e-07,1.2074182697257333e-06,1.2074182697257333e-06,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0054e620b22551b8,1dd5b2305fbffcff,W015,W018,8,8,True,3.099054993916864,3.696147081766085,0.0,6.5408526864021646,6.5408526864021646,6.5408526864021646,3.099054993916864,6.5408526864021646,6.5408526864021646,3,3,5,6,1,1,7,2,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0054e620b22551b8,47a780e27988de5d,W015,W021,8,8,True,5.152979789943318e-07,7.393896667355492e-07,0.0,1.2074182697257333e-06,1.2074182697257333e-06,1.2074182697257333e-06,5.152979789943318e-07,1.2074182697257333e-06,1.2074182697257333e-06,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0054e620b22551b8,7c4d53d444805ad4,W015,W027,8,8,True,2.6188993128190075,3.4576916366288817,0.0,6.186688792786036,6.186688792786036,6.186688792786036,2.6188993128190075,6.186688792786036,6.186688792786036,3,3,5,6,1,1,7,2,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0054e620b22551b8,454f4a7ca0ed8cda,W015,W028,8,8,True,3.8027113050629735,4.906960390986421,0.0,8.16088516454672,8.16088516454672,8.16088516454672,3.8027113050629735,8.16088516454672,8.16088516454672,3,3,5,6,3,3,5,6,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0054e620b22551b8,3bcf5dc561e2d916,W015,W029,8,8,True,2.012585066456043,2.543588120566793,0.0,4.846935758748496,4.846935758748496,4.846935758748496,2.012585066456043,4.846935758748496,4.846935758748496,2,2,6,4,0,0,8,0,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0054e620b22551b8,6d17201775811123,W015,W030,8,8,True,2.5911686057448544,3.060447804250613,0.0,5.699009245707349,5.699009245707349,5.699009245707349,2.5911686057448544,5.699009245707349,5.699009245707349,2,2,6,4,0,0,8,0,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0054e620b22551b8,d15abea6c32062e1,W015,W031,8,8,True,4.927579024416212,6.4880768020966295,0.0,13.273443813314659,13.273443813314659,13.273443813314659,4.927579024416213,13.273443813314659,13.273443813314659,4,4,4,8,2,2,6,4,2,2,6,4,1,1,7,2
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0054e620b22551b8,ed8e2934ebcee5bb,W015,W032,8,8,True,2.8282720649034028,3.625067841129672,0.0,7.353738739742146,7.353738739742146,7.353738739742146,2.8282720649034028,7.353738739742146,7.353738739742146,3,3,5,6,1,1,7,2,0,0,8,0,0,0,8,0
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0054e620b22551b8,fb4210e33d7c2093,W015,W033,8,8,True,2.752191485459266,3.1924418328218986,0.0,6.291389950473717,6.291389950473717,6.291389950473717,2.752191485459266,6.291389950473717,6.291389950473717,2,2,6,4,1,1,7,2,0,0,8,0,0,0,8,0
