condition,family,contrast,method,image_id,building,actual_delta,predicted_delta,abs_delta_error
manual,profile,AABC minus AAB,equal,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,0.12500000000000003,0.0,0.25
manual,profile,AABC minus AAB,equal,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,-0.09722222222222221,0.0,0.19444444444444442
manual,profile,AABC minus AAB,equal,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,0.027777777777777787,0.0,0.11805555555555554
manual,profile,AABC minus AAB,equal,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,0.0,0.0,0.0
manual,profile,AABC minus AAB,equal,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,-0.007407407407407391,0.0,0.05185185185185186
manual,profile,AABC minus AAB,equal,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,0.006944444444444454,0.0,0.14583333333333334
manual,profile,AABC minus AAB,equal,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,-0.048611111111111105,0.0,0.1111111111111111
manual,profile,AABC minus AAB,equal,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,0.1452991452991453,0.0,0.2136752136752137
manual,profile,AABC minus AAB,equal,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,-0.047619047619047596,0.0,0.14285714285714285
manual,profile,AABC minus AAB,equal,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,0.09259259259259262,0.0,0.14444444444444446
manual,profile,AABC minus AAB,equal,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,0.0,0.0,0.0
manual,profile,AABC minus AAB,equal,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,0.003968253968253984,0.0,0.06746031746031747
manual,profile,AABC minus AAB,equal,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,0.06746031746031748,0.0,0.10714285714285716
manual,profile,AABC minus AAB,equal,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,0.003968253968253972,0.0,0.051587301587301584
manual,profile,AABC minus AAB,type4,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,0.0,0.0,0.0
manual,profile,AABC minus AAB,type4,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,0.003472222222222255,0.013634610667491852,0.1508155664867032
manual,profile,AABC minus AAB,type4,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,0.027777777777777807,0.005907110969387724,0.17249891227324265
manual,profile,AABC minus AAB,type4,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,-0.01388888888888886,0.006562707176065702,0.10396771198124222
manual,profile,AABC minus AAB,type4,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,0.07936507936507937,0.0013138119533527646,0.16474592241658567
manual,profile,AABC minus AAB,type4,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,0.0,0.0,0.0
manual,profile,AABC minus AAB,type4,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,2.544261098099317e-17,0.006375543978686153,0.088251211336359
manual,profile,AABC minus AAB,type4,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,-0.04166666666666664,-0.00946444515306122,0.16808700042517008
manual,profile,AABC minus AAB,type4,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.035714285714285705,-0.00795328635257992,0.04809193420394362
manual,profile,AABC minus AAB,type4,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,0.025925925925925963,0.01830886004105782,0.1392191827342377
manual,profile,AABC minus AAB,type4,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,0.0,0.0,0.0
manual,profile,AABC minus AAB,type4,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,0.0034722222222222355,0.02095819515306123,0.06351997236394559
manual,profile,AABC minus AAB,type4,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,0.02777777777777781,0.002647919074645928,0.1755119092663834
manual,profile,AABC minus AAB,type4,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,-0.010101010101010091,0.010324944560933594,0.04153924820600647
manual,profile,AABC minus AAB,type4,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,0.0,0.0,0.0
manual,profile,AABC minus AAB,type4,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,-0.013888888888888881,0.004265905197138038,0.03905075111282186
manual,profile,AABC minus AAB,type4,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,-0.007407407407407407,-0.0035087700760777695,0.02630791537522307
manual,profile,AABC minus AAB,type4,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,0.003968253968253983,0.030971024030914136,0.11808513780829323
manual,profile,AABC minus AAB,type4,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,0.05902777777777778,0.01423469387755101,0.12680980725623583
manual,profile,AABC minus AAB,type4,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,0.013888888888888923,0.025478093112244887,0.1179559134070295
manual,profile,AABC minus AAB,type4,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,0.06250000000000001,0.013847161989795922,0.20588542729591833
manual,profile,AABC minus AAB,type4,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,-0.031249999999999997,0.008407046250452849,0.05626718710166511
manual,profile,AABC minus AAB,type4,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,0.055555555555555566,0.0064280612244898006,0.179766156462585
manual,profile,AABC minus AAB,type4,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,0.07142857142857145,0.016286370262390666,0.11048786848072563
manual,profile,AABC minus AAB,type4,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,-0.025925925925925908,0.007581246226301154,0.15370740069860947
manual,profile,AABC minus AAB,type4,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,-0.03571428571428571,-0.0030285349854227506,0.04093924927113704
manual,profile,AABC minus AAB,type4,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,-0.03333333333333331,0.0207679591836735,0.1220149584278156
manual,profile,AABC minus AAB,type4,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,-0.05555555555555552,0.0027954009177635426,0.1296976231399858
manual,profile,AABC minus AAB,type4,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,0.040740740740740765,0.013642331843980197,0.15813742726544927
manual,profile,AABC minus AAB,type4,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,0.010416666666666704,-0.004063105867346951,0.15801732213718822
manual,profile,AABC minus AAB,type4,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,0.007936507936507972,0.006865468714958512,0.10634416861701006
manual,profile,AABC minus AAB,type4,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,0.015873015873015893,0.020248268842617368,0.07521913440214069
manual,profile,AABC minus AAB,type4,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,0.12500000000000003,0.0,0.25
manual,profile,AABC minus AAB,type4,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,-0.09722222222222221,-0.0005943185077285484,0.1940205140993774
manual,profile,AABC minus AAB,type4,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,0.027777777777777787,0.013613743622448977,0.14318045989229025
manual,profile,AABC minus AAB,type4,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,0.0,0.0,0.0
manual,profile,AABC minus AAB,type4,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,-0.007407407407407391,0.0009204763917401302,0.06338312162603375
manual,profile,AABC minus AAB,type4,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,0.006944444444444454,0.025164748935816942,0.1821458640889788
manual,profile,AABC minus AAB,type4,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,-0.048611111111111105,-0.0018750000000000075,0.1129861111111111
manual,profile,AABC minus AAB,type4,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,0.1452991452991453,0.008545413040045321,0.21452092814671006
manual,profile,AABC minus AAB,type4,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,-0.047619047619047596,0.012601183216312706,0.1658666458933531
manual,profile,AABC minus AAB,type4,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,0.09259259259259262,0.009279930563941548,0.13461335218505552
manual,profile,AABC minus AAB,type4,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,0.0,-0.003058265306122449,0.005997653061224493
manual,profile,AABC minus AAB,type4,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,0.003968253968253984,0.01222568702882676,0.08188483442686738
manual,profile,AABC minus AAB,type4,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,0.06746031746031748,0.013553680758017465,0.1106345116618076
manual,profile,AABC minus AAB,type4,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,0.003968253968253972,0.00545215014577259,0.05749120100421121
manual,profile,AB minus AA,context,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,0.0,0.0,0.0
manual,profile,AB minus AA,context,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,-0.14583333333333334,-0.018994463375136408,0.3959562785145955
manual,profile,AB minus AA,context,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,0.125,0.05307489584113715,0.5657759606093805
manual,profile,AB minus AA,context,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,-0.041666666666666664,0.08503540534854098,0.2831247093081451
manual,profile,AB minus AA,context,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,0.047619047619047616,0.026358073335057644,0.3118163600749709
manual,profile,AB minus AA,context,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,0.0,0.0,0.0
manual,profile,AB minus AA,context,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,0.08333333333333333,0.04086094283659377,0.2124056411573455
manual,profile,AB minus AA,context,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,-0.125,0.07143020947794931,0.4693291707330755
manual,profile,AB minus AA,context,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,0.07142857142857142,0.006966347673131072,0.13500237967274792
manual,profile,AB minus AA,context,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,-0.06666666666666667,0.11381162633906491,0.38854725695691766
manual,profile,AB minus AA,context,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,0.0,0.0,0.0
manual,profile,AB minus AA,context,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,-0.020833333333333332,0.06932411627301006,0.18234376741566316
manual,profile,AB minus AA,context,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,-0.16666666666666666,0.0739962012363867,0.4217997914392227
manual,profile,AB minus AA,context,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,0.0,0.022427877340841007,0.06703279091817536
manual,profile,AB minus AA,context,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,0.0,0.0,0.0
manual,profile,AB minus AA,context,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,-0.041666666666666664,0.09578318464320738,0.15928395451038468
manual,profile,AB minus AA,context,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,0.044444444444444446,0.014454878316301044,0.0640903403783285
manual,profile,AB minus AA,context,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,-0.07142857142857142,0.023586280765947383,0.3899472262482974
manual,profile,AB minus AA,context,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,0.10416666666666667,0.023820663797601768,0.21461205321843324
manual,profile,AB minus AA,context,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,-0.041666666666666664,0.11778602457045922,0.35715229718578817
manual,profile,AB minus AA,context,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,0.16666666666666666,0.0030487203587209557,0.3418076226085614
manual,profile,AB minus AA,context,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,-0.0625,0.01698319597179367,0.08626382896342094
manual,profile,AB minus AA,context,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,0.0,0.009272149638683138,0.3283456070723198
manual,profile,AB minus AA,context,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,0.11904761904761904,0.1191716587614043,0.33154573456577896
manual,profile,AB minus AA,context,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,0.2,0.037523292623514996,0.3476367380551174
manual,profile,AB minus AA,context,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,-0.21428571428571427,-0.004074219149975053,0.22879701003133798
manual,profile,AB minus AA,context,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,0.08888888888888889,0.10386043525010415,0.4026261906487376
manual,profile,AB minus AA,context,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,-0.13333333333333333,0.08820289831584299,0.35582069142386513
manual,profile,AB minus AA,context,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,0.15555555555555556,0.03011723145008494,0.4087007148760883
manual,profile,AB minus AA,context,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,-0.10416666666666667,0.024448471083145712,0.47361306426161925
manual,profile,AB minus AA,context,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,-0.11904761904761904,0.0604817779790223,0.36115311959615
manual,profile,AB minus AA,context,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,-0.047619047619047616,0.041238319915119635,0.13836512151230695
manual,profile,AB minus AA,context,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,0.25,0.0,0.25
manual,profile,AB minus AA,context,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,-0.041666666666666664,-0.004092724923679963,0.359632568176947
manual,profile,AB minus AA,context,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,-0.041666666666666664,0.03094125804058886,0.31431913923990334
manual,profile,AB minus AA,context,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,0.0,0.0,0.0
manual,profile,AB minus AA,context,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,-0.08888888888888889,0.061027010443773726,0.1817678455449148
manual,profile,AB minus AA,context,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,-0.041666666666666664,0.04776680912161448,0.36372610968480096
manual,profile,AB minus AA,context,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,-0.08333333333333333,0.003469761213004159,0.26015795527330854
manual,profile,AB minus AA,context,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,0.20512820512820512,0.030715519358188725,0.2639352820232416
manual,profile,AB minus AA,context,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,-0.14285714285714285,0.0567166610417024,0.4917653937211581
manual,profile,AB minus AA,context,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,0.13333333333333333,0.022709047377752523,0.27309280971310607
manual,profile,AB minus AA,context,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,0.0,-0.004494576281814552,0.00842468544511724
manual,profile,AB minus AA,context,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,-0.047619047619047616,0.06437638177376563,0.2627098207430464
manual,profile,AB minus AA,context,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,0.11904761904761904,0.14578264313613257,0.28404026852547
manual,profile,AB minus AA,context,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,0.047619047619047616,-0.013088146913943619,0.0646714403511
manual,profile,AB minus AA,continuous,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,0.0,0.0,0.0
manual,profile,AB minus AA,continuous,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,-0.14583333333333334,-0.013317445550043517,0.40527179929207713
manual,profile,AB minus AA,continuous,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,0.125,0.01575608099392373,0.569619058355472
manual,profile,AB minus AA,continuous,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,-0.041666666666666664,0.059705592655533844,0.2679939308600464
manual,profile,AB minus AA,continuous,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,0.047619047619047616,0.03023044781849135,0.314479977116495
manual,profile,AB minus AA,continuous,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,0.0,0.0,0.0
manual,profile,AB minus AA,continuous,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,0.08333333333333333,0.0326349769098373,0.20017542760093635
manual,profile,AB minus AA,continuous,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,-0.125,0.021086387541414193,0.4634702543384619
manual,profile,AB minus AA,continuous,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,0.07142857142857142,-0.0019572406136576966,0.12729266331858813
manual,profile,AB minus AA,continuous,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,-0.06666666666666667,0.07327473998615743,0.35801728419573137
manual,profile,AB minus AA,continuous,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,0.0,0.0,0.0
manual,profile,AB minus AA,continuous,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,-0.020833333333333332,0.05111376200432311,0.17384423427712117
manual,profile,AB minus AA,continuous,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,-0.16666666666666666,0.053831228721671884,0.40515096729407807
manual,profile,AB minus AA,continuous,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,0.0,0.03254597728951218,0.04168362010894025
manual,profile,AB minus AA,continuous,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,0.0,0.0,0.0
manual,profile,AB minus AA,continuous,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,-0.041666666666666664,0.062070840904478,0.11712362961166821
manual,profile,AB minus AA,continuous,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,0.044444444444444446,0.0038784580858465035,0.05484594642761137
manual,profile,AB minus AA,continuous,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,-0.07142857142857142,0.025279169069408906,0.38928387505294654
manual,profile,AB minus AA,continuous,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,0.10416666666666667,0.013365396309444723,0.20741627703624368
manual,profile,AB minus AA,continuous,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,-0.041666666666666664,0.06306969907738234,0.30398050616424743
manual,profile,AB minus AA,continuous,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,0.16666666666666666,0.0009689347453961083,0.342474648785492
manual,profile,AB minus AA,continuous,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,-0.0625,0.01833589990901113,0.08521915270639298
manual,profile,AB minus AA,continuous,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,0.0,0.005288859714681512,0.31682301496777016
manual,profile,AB minus AA,continuous,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,0.11904761904761904,0.10638841269502515,0.3099922016296588
manual,profile,AB minus AA,continuous,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,0.2,0.021186739031863196,0.2819868456110925
manual,profile,AB minus AA,continuous,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,-0.21428571428571427,-0.002100729634540811,0.2267097192675474
manual,profile,AB minus AA,continuous,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,0.08888888888888889,0.10208833559466203,0.3602610924004839
manual,profile,AB minus AA,continuous,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,-0.13333333333333333,0.04819033282563243,0.3242088636962693
manual,profile,AB minus AA,continuous,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,0.15555555555555556,0.029089590086879336,0.4051159069149952
manual,profile,AB minus AA,continuous,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,-0.10416666666666667,0.02925666177651563,0.45333594882155154
manual,profile,AB minus AA,continuous,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,-0.11904761904761904,0.03394333110234188,0.29494948450752273
manual,profile,AB minus AA,continuous,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,-0.047619047619047616,0.07558977466196883,0.141309238494586
manual,profile,AB minus AA,continuous,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,0.25,0.0,0.25
manual,profile,AB minus AA,continuous,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,-0.041666666666666664,-0.02048355882898711,0.3493533559378466
manual,profile,AB minus AA,continuous,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,-0.041666666666666664,0.0200725123912299,0.32065680749745207
manual,profile,AB minus AA,continuous,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,0.0,0.0,0.0
manual,profile,AB minus AA,continuous,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,-0.08888888888888889,0.0464481490351799,0.1435550675927021
manual,profile,AB minus AA,continuous,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,-0.041666666666666664,0.0403753926914865,0.35022321262612827
manual,profile,AB minus AA,continuous,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,-0.08333333333333333,0.002044874922351305,0.2594529880682777
manual,profile,AB minus AA,continuous,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,0.20512820512820512,0.01465105007981645,0.24324067995658047
manual,profile,AB minus AA,continuous,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,-0.14285714285714285,0.04740700779038825,0.4982202896535723
manual,profile,AB minus AA,continuous,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,0.13333333333333333,0.025208922736855204,0.278742957517593
manual,profile,AB minus AA,continuous,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,0.0,-0.004972621510542277,0.013418045172355387
manual,profile,AB minus AA,continuous,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,-0.047619047619047616,0.03918984448903504,0.23981946963168663
manual,profile,AB minus AA,continuous,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,0.11904761904761904,0.08656006625780337,0.26467916996046603
manual,profile,AB minus AA,continuous,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,0.047619047619047616,-0.003751007979595038,0.05692133818516827
manual,profile,AB minus AA,equal,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,0.0,0.0,0.0
manual,profile,AB minus AA,equal,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,-0.14583333333333334,0.0,0.3541666666666667
manual,profile,AB minus AA,equal,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,0.125,0.0,0.5416666666666666
manual,profile,AB minus AA,equal,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,-0.041666666666666664,0.0,0.20833333333333334
manual,profile,AB minus AA,equal,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,0.047619047619047616,0.0,0.2857142857142857
manual,profile,AB minus AA,equal,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,0.0,0.0,0.0
manual,profile,AB minus AA,equal,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,0.08333333333333333,0.0,0.16666666666666666
manual,profile,AB minus AA,equal,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,-0.125,0.0,0.4166666666666667
manual,profile,AB minus AA,equal,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,0.07142857142857142,0.0,0.07142857142857142
manual,profile,AB minus AA,equal,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,-0.06666666666666667,0.0,0.28888888888888886
