image_id,model_count,reference_count,reference_floor_available,bi_equal,bi_floor,bi_band,bi_linear,bi_solid,hoho_E_floor,hoho_X_floor
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,3,1,1,True,0.0,0.0,0.0,0.0,0.3301509992722833,0.3301509992722833
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,3,1,1,False,0.007397304971302532,0.0038357217477333894,0.0029244223363286137,0.002232412288182606,0.06844466074354949,0.07404485742579237
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,3,1,1,False,0.007487005208937969,0.01642540833596018,0.005569474234422556,0.01013740138082031,0.30392389686723076,0.3074381814823851
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,3,1,1,False,0.027627689491045104,0.004948206357125562,0.009019968482564922,0.0043109968375214525,0.27867500135414514,0.25897546654531045
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,3,1,1,False,0.00938794600112558,0.0033467098205750556,0.0023016739610831616,0.002375627982649231,0.18155884994738014,0.18910573987339485
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,3,1,1,False,0.030616391534983856,,,,0.15261374354944923,0.13851183958889512
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,3,1,1,False,0.0,,,,0.04529452539711909,0.04529452539711909
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,3,1,1,False,0.004812335254852362,0.0020358031868382698,0.0024026931382888916,0.0014932333785355745,0.15550646072923036,0.15957044676075804
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,3,1,1,False,0.02326025843340307,,,,0.1389482223787557,0.12345697041556403
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,3,1,1,False,0.012641910504344267,,,,0.1937383202012839,0.20267544134937365
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,3,1,1,False,0.016154523712044178,,,,0.1223749081641119,0.11421736149047479
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,3,1,1,True,0.0,0.0,0.0,0.0,0.03570931701715063,0.03570931701715063
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,3,1,1,False,0.057450962065727196,,,,0.06338282521486693,0.11288087907382671
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,3,1,1,False,0.03225028271646402,,,,0.11528687838819873,0.13076667144907805
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,3,1,1,False,0.013538655437728475,0.004290682714208072,0.0038344373791574515,0.0032560701246457935,0.21093328969906677,0.2052428892457019
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,3,1,1,True,0.0,0.0,0.0,0.0,0.07344361212473172,0.07344361212473172
kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4,4,2,2,False,0.09100789889956407,0.013837351575406553,0.020514979142347567,0.009682306981178779,0.14381980366546054,0.06973235049362303
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,3,1,1,False,0.01969729332265646,,,,0.6085563120819784,0.614356462100086
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,3,1,1,False,0.6266051114247908,,,,0.22794693099324215,0.6304467628378829
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,3,1,1,True,0.0,0.0,0.0,0.0,0.06415303123771454,0.06415303123771454
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,3,1,1,False,0.004166658453130023,0.0024600856791876513,0.002316718792340633,0.0022433584442156373,0.14797203422079752,0.14483130504401898
pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,3,1,1,False,0.0,0.001578034915046822,0.0017556417887955034,0.0015272363717878656,0.050460820435628495,0.050460820435628495
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,3,1,1,False,0.021175342964523836,0.004488275224697746,0.005332505663924181,0.0031041575595759374,0.10927334749828221,0.12813478985264848
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,3,1,1,True,0.0,0.0,0.0,0.0,0.05588932005224456,0.05588932005224456
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,3,1,1,False,0.7325562616137106,,,,0.7808383290887323,0.2717697871032133
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,3,1,1,False,0.005380518070291274,0.0014741317798753206,0.001803978888075708,0.0011074950469153189,0.17734357576281334,0.17669984304558894
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,3,1,1,False,0.017117516048538506,0.005577388712874054,0.005995836491140549,0.004538223206035363,0.26338835132083316,0.2729354191487231
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,3,1,1,False,0.11717691768368932,,,,0.5736662502327774,0.568449452414761
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,3,1,1,True,0.0,,,,0.059840112475026075,0.059840112475026075
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,3,1,1,True,0.0,0.0,0.0,0.0,0.08153235932764369,0.08153235932764369
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,3,1,1,True,0.0,0.0,0.0,0.0,0.03310602230598081,0.03310602230598081
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,3,1,1,False,0.045316669904072904,0.0056836304856066056,0.007142078747286118,0.0056160555081885555,0.24279990595585255,0.2697776261051753
pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,3,1,1,False,0.001956086490235487,0.002921317048760752,0.0036867677862855164,0.0022177552057258687,0.08103752100462036,0.07939127754217479
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,3,1,1,False,0.5558315777976557,,,,0.18406337076028634,0.6024555348149967
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,3,1,1,False,0.0076427990812838464,0.004937541101090681,0.0023887037429446423,0.004604766668481641,0.23188881851184506,0.22885834173561936
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,3,1,1,False,0.0026318472674016213,,,,0.11140095220009505,0.1115142808024594
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,3,1,1,True,0.0,0.0,0.0,0.0,0.051221949962754976,0.051221949962754976
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,3,1,1,True,0.0,0.0,0.0,0.0,0.02192225780206758,0.02192225780206758
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,3,1,1,False,0.0,0.0008185104032940593,0.0011378389267754363,0.0004770327244513206,0.18906234904109676,0.18906234904109676
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,3,2,2,True,0.0,0.0,0.0,0.0,0.07450307721387361,0.07450307721387361
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,3,2,2,False,0.005175166715402635,0.0018339479660887115,0.0002904529154635904,0.0011933144815809982,0.06371819268754642,0.0625554111666996
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,3,1,0,False,0.0008745722645182585,,,,0.10208423500170871,0.10178800848869751
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,3,1,0,False,0.029851529613358907,,,,0.09479046979107209,0.10079965506350241
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,3,2,1,False,0.0058730704389118316,,,,0.11437835093843818,0.11441154940104248
q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9,4,2,2,True,0.0,0.0,0.0,0.0,0.08308981103888491,0.08308981103888491
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,3,1,1,False,0.01628134072048093,0.01097160174246492,0.004146603309721386,0.008142315862168736,0.0690326461404509,0.0793435174549173
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,3,1,1,False,0.007144236302754181,0.0020802420570363855,0.00034619245359091,0.0019296442420401183,0.08447966748210667,0.08847030877960338
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,3,2,1,False,6.63125826857458e-05,,,,0.07295126507419158,0.0729965150894415
q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342,4,2,2,False,0.04915743221318025,0.009740681238172177,0.007846592877095215,0.008208405576182076,0.23908260010111648,0.21011933430316854
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,3,1,1,True,0.0,0.0,0.0,0.0,0.07868615203232732,0.07868615203232732
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,3,1,1,False,0.026828029848509183,0.008848356072545194,0.010127408149403827,0.007838353513305307,0.07638478381659486,0.0828491335476077
q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1,4,2,2,False,0.03614151714830394,,,,0.16993559108934897,0.14071679035144002
q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8,4,2,2,False,0.0,0.0014709270781273487,0.0020034273509226264,0.0011142990953094678,0.066654077850544,0.066654077850544
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,3,2,2,False,0.01391043910360168,0.0029174507973328545,0.0033878520971200032,0.0024200257913495893,0.09084320326458772,0.07801802920522849
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,3,1,1,False,0.037291505667039315,,,,0.14867440124536968,0.15527867416318153
q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f,4,2,2,True,0.0,0.0,0.0,0.0,0.07575842989925896,0.07575842989925896
q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,4,2,2,False,0.03571166682239202,0.009968390563189544,0.030863499595553123,0.006274716167998018,0.07835895793396008,0.06526723505237286
q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b,4,2,2,False,0.019994148118059107,0.005051621542859208,0.005899385350876973,0.004036003960500079,0.06184986222768041,0.04387186639874707
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,3,1,1,False,0.5901976270632733,0.10739441972561259,0.12599447201277936,0.08401432338638215,0.07876519333663368,0.6005655188519595
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,3,1,1,True,0.0,0.0,0.0,0.0,0.0831121003584977,0.0831121003584977
q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9,4,2,2,True,0.0,0.0,0.0,0.0,0.09308447044497392,0.09308447044497392
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,3,2,2,False,0.007538053846988801,0.0007678757684416171,0.0010302877300236712,0.0005966805652567464,0.07008408154331847,0.063020896996832
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,3,1,1,True,0.0,0.0,0.0,0.0,0.039728748032934136,0.039728748032934136
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,3,1,1,True,0.0,0.0,0.0,0.0,0.04447218600418368,0.04447218600418368
rPc6DW4iMge_073ce382f78d4a81b8c673591a954997,4,2,2,False,0.011524234035761083,0.004924380593309574,0.004237042080525222,0.004767319807763681,0.1568424905991217,0.14701246258840295
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,3,1,1,False,0.03527762927735312,,,,0.26082396376745676,0.26512970499878663
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,3,2,2,False,0.4790641154170766,,,,0.4064188869286329,0.24063284742910673
rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4,4,2,2,False,0.015609437193099818,0.007230890018741332,0.007336518352519472,0.004085671681222203,0.05192110548623119,0.061812388111878835
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,3,2,2,False,0.002979436005997038,0.0005236319265717881,0.00013614296507413748,0.00029673184008072173,0.3039249818490021,0.30218005808337556
rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,4,2,2,True,0.0,0.0,0.0,0.0,0.040938591080429076,0.040938591080429076
rPc6DW4iMge_2aef8931ed104272873cbc52701eb2ad,4,2,2,False,0.0072084567442392,0.002587084539306228,0.0013043805828772959,0.0016950321648537825,0.03993377866473935,0.04291144893780241
rPc6DW4iMge_4350d36797324601adba7351d09602d2,3,1,1,False,0.012936128174775408,0.002734361702317667,0.003315320800669763,0.0014773630280358052,0.028727632151113403,0.035649239984297476
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,3,1,1,False,0.013322469058834385,0.006250906699898806,0.008062767252931757,0.0051837079301984,0.07229939957464604,0.06347483232435192
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,3,1,1,False,0.00458498525561668,0.00034708774823044575,0.0004515837687890656,0.0002945419233874036,0.04475254412104224,0.04737147758979299
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,3,2,2,False,0.49009375433203906,,,,0.4002725036838446,0.2329580569499643
rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598,4,2,2,False,0.7928226909711993,,,,0.8183837557424498,0.19447656530208723
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,3,2,2,False,0.0,0.002078323486143563,0.004032816620536228,0.0014155988668685948,0.08973256716826805,0.08973256716826805
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,3,2,1,False,0.19874605185638206,,,,0.21455332448712383,0.06941190347048531
rqfALeAoiTq_543b6ae7daa84e4eae377957999e7c8e,4,2,2,True,0.0,0.0,0.0,0.0,0.09838867806859297,0.09838867806859297
uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,4,2,2,False,0.021692349937314725,0.0019762350205514423,0.0033213525026624113,0.001732155086712206,0.02825422737989991,0.030975682427243467
uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0,4,2,2,True,0.0,0.0,0.0,0.0,0.04372890683830499,0.04372890683830499
uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,4,2,2,True,0.0,0.0,0.0,0.0,0.03421719268704415,0.03421719268704415
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,3,2,1,False,0.40764039405410857,,,,0.15559048971630063,0.3605138593111301
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,3,1,1,True,0.0,0.0,0.0,0.0,0.04315993984710342,0.04315993984710342
uNb9QFRL6hY_13a430466eb64e2087e7fb5acde7a398,4,2,2,False,0.03358963636082013,0.004570629902799883,0.006816160469297006,0.004222013967301819,0.05852396259749004,0.05976570116269053
uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,4,2,2,False,0.023092365295482198,0.00758105721211344,0.0035214776917710244,0.00512165182411739,0.15743697685687208,0.15513377397368366
uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f,4,2,2,False,0.007708585982069027,0.004482752785487043,0.004733775317051769,0.0034771760096753423,0.07748086732228066,0.0823594635821534
uNb9QFRL6hY_23ad7b8dbcd14ca8a270eb37da6457cb,4,2,2,True,0.0,0.0,0.0,0.0,0.031177173219525955,0.031177173219525955
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,3,2,2,False,0.0038198271163332187,,,,0.031601841967814015,0.029267198679319262
uNb9QFRL6hY_4bdc9dcd921342d498e9d70a24481f2d,4,2,2,False,0.04241323740824565,0.012084763519475294,0.016936641689960785,0.00966699967301432,0.10570871881179345,0.12582125372268005
uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004,4,2,2,False,0.46872425980550125,,,,0.2690372505002956,0.5748819003266272
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,3,1,1,False,0.020295727875434766,,,,0.06909289124361462,0.06928039247843232
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,3,1,1,False,0.0,0.0008908985766492572,0.0009298364296437267,0.0009123805548352237,0.07579011632924182,0.07579011632924182
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,3,1,1,True,0.0,0.0,0.0,0.0,0.16097796356618888,0.16097796356618888
uNb9QFRL6hY_68df002b0bc84182b4141e8f9cd03fae,4,2,2,False,0.003880722929785363,0.0011296003204372962,0.0017860189664756776,0.0008097700120567319,0.09939659539652657,0.09579090635644139
uNb9QFRL6hY_68efbeec805f437bb3f3421f93fa4f56,4,2,2,False,0.013140585727932974,0.005305216171433091,0.003949044096089871,0.0042214886324389855,0.2600830274672338,0.26416078213904925
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,3,1,1,False,0.042264892803591136,0.010801511573385936,0.01212387970126505,0.007441922180534966,0.18259490557821045,0.178494243725281
uNb9QFRL6hY_6a99c723d40b429e96a29c8ce7532d1d,4,2,2,True,0.0,0.0,0.0,0.0,0.028496058083737785,0.028496058083737785
uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,4,2,2,False,0.013728028889741672,0.006587095215683791,0.005838851970522363,0.005306570851875914,0.2405683774738343,0.23171488343500957
uNb9QFRL6hY_6ba3c5669ef04b178b0a5de90249257b,4,2,2,True,0.0,0.0,0.0,0.0,0.04452386875694081,0.04452386875694081
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,3,1,1,False,0.019288771965500606,0.005451340028345575,0.0025276610266281585,0.0034222729311017552,0.11221434359796689,0.12844212045600112
uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030,4,2,2,False,0.009758310486894795,0.0013528464563489218,0.0008877220810544761,0.0008314018545876323,0.04010578632437034,0.04116458488200625
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,3,1,1,False,0.000482541041780582,0.0016116228456769521,0.0039031568183660603,0.0009177837645750753,0.036555619300300934,0.03620992609646567
uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3,4,2,2,False,0.023752890865384124,0.009829532572441901,0.029573946519857452,0.008829469017001768,0.07707305174932699,0.06738527008421424
uNb9QFRL6hY_7c9caadd3cb34400893356727278e975,4,2,2,False,0.007059720823921478,0.00272678565757023,0.0006073237494048644,0.0017071705932717451,0.1222330112294564,0.12564112062520394
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,3,1,1,True,0.0,0.0,0.0,0.0,0.0644741973440035,0.0644741973440035
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,3,2,1,False,0.009512507173558449,0.003974108186423964,0.0028079658825512777,0.0035028941701299443,0.0958368612092938,0.10434631376272097
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,3,2,1,False,0.0015494079923380477,0.001444301621055688,0.0012346092274733156,0.0010142350386643795,0.6321361543975095,0.6312768014797352
uNb9QFRL6hY_9ec5ebcf3edc44e1ba6dd02e8423e5ed,4,2,2,False,0.01609744420839332,0.0034030189460035887,0.0017187573605059736,0.0020744847189674287,0.14180669746757935,0.1412885522885292
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,3,1,1,False,0.021121508052992843,,,,0.30803650678432803,0.31943280776037053
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,3,1,1,False,0.0015411161075802315,,,,0.07865474665557937,0.07881780463668497
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,3,2,2,False,0.028949441188108382,0.006154147749594663,0.007676721498861561,0.004679591910591641,0.059769204084229366,0.0810929422703296
uNb9QFRL6hY_a728d2eef41b449f82357899de802dd3,4,2,2,True,0.0,0.0,0.0,0.0,0.047631724045712365,0.047631724045712365
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,3,1,1,False,0.13833027801797126,0.07191932656033229,0.09398968626014392,0.05042882049716135,0.2658741154871348,0.1638478199891824
uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78,4,2,2,False,0.01637702382977979,,,,0.12422180997331589,0.12545338803992123
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,3,2,2,False,0.014498308841235263,0.003342011142675516,0.0035547843090913966,0.0019467754061703868,0.16556651459341232,0.1776643889723054
uNb9QFRL6hY_b1aedc485cfa4b47be0977925c3dc799,4,2,2,False,0.014249931242597547,0.0009461891012597645,0.0015317815208233387,0.0007879394203870183,0.17077288330630747,0.15888568950412518
uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,4,2,2,False,0.011727715229755575,0.006794938874172485,0.0032017774340420413,0.005920206951870788,0.13965556368052168,0.1370282073729704
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,3,1,1,False,0.01589770412872671,0.015186822178669068,0.007163335089061973,0.010485020768202569,0.1728832360286422,0.16161550636523736
uNb9QFRL6hY_baf711edf5524d868702f86e69e566a0,4,2,2,True,0.0,0.0,0.0,0.0,0.03436899624670109,0.03436899624670109
uNb9QFRL6hY_bbaa68601ebf4aeba9d8b311413cfc13,4,2,2,False,0.03611394063569773,0.006759503812531431,0.008367315103892325,0.005134348175738879,0.10746040241922561,0.08124633482752353
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,3,2,2,False,0.03758336481747748,,,,0.1785413055207311,0.20144271107590694
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,3,2,1,False,0.09662800141922767,,,,0.12304327101793244,0.04331593005076351
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,3,1,1,True,0.0,0.0,0.0,0.0,0.05924425483815887,0.05924425483815887
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,3,1,1,False,0.014961581078745456,,,,0.1314084179406535,0.12570077330579488
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,3,1,1,False,0.08997833057894211,,,,0.14234477622271335,0.07106833291725068
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,3,1,1,True,0.0,0.0,0.0,0.0,0.1482522168181768,0.1482522168181768
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,3,2,2,True,0.0,0.0,0.0,0.0,0.05771153781340854,0.05771153781340854
uNb9QFRL6hY_d11f14ddecbe406681d4980365ea5a43,4,2,2,False,0.00420421563044493,0.005941474020291326,0.00536865650242746,0.0037792314141947836,0.15982369680658348,0.16179628223153675
uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1,4,2,2,False,0.0,0.0008366279082012706,0.001385179627365729,0.0007873070302304441,0.109930591737192,0.109930591737192
uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,4,2,2,False,0.0021439235030912274,0.0009030164291227161,0.0011982269274959378,0.0006745565266141895,0.09414137577932291,0.0929968132321567
uNb9QFRL6hY_ddd25dd6cdec45f1a5222ed50c061b9b,4,2,2,False,0.021105529713630666,0.0047537821861849405,0.003092637678038468,0.002360040591599666,0.24945252820571895,0.2546724471414944
uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,4,2,2,True,0.0,0.0,0.0,0.0,0.11460568901141266,0.11460568901141266
uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae,4,2,2,False,0.015728135150170353,0.0017697878191333949,0.002305289951168965,0.0018683386350809572,0.04956491535971075,0.034588407593570514
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,3,1,1,True,0.0,0.0,0.0,0.0,0.03885921422568095,0.03885921422568095
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,3,1,1,False,0.5356844228468497,,,,0.5445260485539991,0.08066259005310061
uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc,4,2,2,False,0.025709216075211816,0.011249272612023353,0.01838721424836587,0.007573449063251525,0.1787970038239317,0.1894585120450153
uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,4,2,2,False,0.050173064473625684,,,,0.05374233363401193,0.08342490843899186
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,3,2,2,False,0.16886957450298024,,,,0.2496253646027874,0.12884158322170758
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,3,1,1,True,0.0,0.0,0.0,0.0,0.0495577439006486,0.0495577439006486
wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde,4,2,2,True,0.0,0.0,0.0,0.0,0.045079353068618544,0.045079353068618544
wc2JMjhGNzB_0bef60c301e646c7a2acadfa12e7cdff,4,2,2,True,0.0,0.0,0.0,0.0,0.035550002874758846,0.035550002874758846
wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9,4,2,2,False,0.018812932810392757,0.004924837975121554,0.0020436431277108813,0.0030983285964328866,0.1841755688491059,0.1769156438013172
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,3,2,2,False,0.014994102971432888,0.005928050858006628,0.0035444305278682364,0.0034042657295265677,0.6676368040856365,0.6673164243024075
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,3,2,2,True,0.0,0.0,0.0,0.0,0.055320832374182394,0.055320832374182394
wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607,4,2,2,False,0.0007930740750305976,0.0008075784081109649,0.0008037383932502085,0.0005879070843621825,0.1774014301132345,0.17703482027046658
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,3,2,2,True,0.0,0.0,0.0,0.0,0.07540871217844325,0.07540871217844325
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,3,2,2,False,0.020764121723275464,0.00543421792673604,0.0020440298016806135,0.003114069255980789,0.11732409881033945,0.10534578719332965
wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,4,2,2,True,0.0,0.0,0.0,0.0,0.07481337797390664,0.07481337797390664
wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66,4,2,2,True,0.0,0.0,0.0,0.0,0.23366539213668724,0.23366539213668724
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,3,1,0,False,0.012950646347140937,0.007663692479074391,0.007266728122450994,0.005461611991358639,0.12023484512690985,0.11532237131775824
wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd,4,2,2,False,0.025238159681259087,0.0020271716931544725,0.003391994392570208,0.0019086642862224945,0.14460270870358338,0.12245509014108813
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,3,1,1,True,0.0,0.0,0.0,0.0,0.030753584576795,0.030753584576795
wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,4,2,2,False,0.07585349473441094,,,,0.6003454702239913,0.5907127846707032
wc2JMjhGNzB_6888c169680241f19a903ee49dac3655,4,2,2,True,0.0,0.0,0.0,0.0,0.1526817983628338,0.1526817983628338
wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b,4,2,2,True,0.0,0.0,0.0,0.0,0.0493962029577375,0.0493962029577375
wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623,4,2,2,False,0.011024121745305981,0.003060811772294225,0.0011777889227002625,0.002438601379559091,0.09648530211070172,0.08689101098629215
wc2JMjhGNzB_77962388887942148ee65c2892600e02,3,2,2,True,0.0,0.0,0.0,0.0,0.03560116242543465,0.03560116242543465
wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed,4,2,2,True,0.0,,,,0.07219518795637658,0.07219518795637658
wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41,4,2,2,False,0.013872197820821386,0.00477195291895216,0.0014173235082280966,0.0029402546551676734,0.04800048155368808,0.06032180102909801
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,3,1,1,False,0.005639224766273543,,,,0.040302171513196594,0.043578934140224956
wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9,4,2,2,True,0.0,,,,0.11280088518410913,0.11280088518410913
wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730,4,2,2,False,0.0,0.0004103714715475437,0.0007785296910691741,0.0002939265376160627,0.019769053510156342,0.019769053510156342
wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257,4,2,2,True,0.0,0.0,0.0,0.0,0.07133893207040232,0.07133893207040232
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,3,2,2,False,0.08412826391983863,,,,0.12111611547103684,0.14087182236725937
