schema_version,profile_version,cohort_id,enrollment_batch,worker_id,completion_status,administratively_eligible,process_eligible,independence_eligible,Q_GT_estimable,reference_evaluable,Q_GT_raw_median,Q_GT_task_adjusted,Q_GT_EB,Q_GT_EB_LCB,standard_error,CI_lower,CI_upper,LCB,Q_GT_contrast_covariance_row_json,GT_support,task_support,building_support,LOO_support,R_LOO_CI_lower,R_LOO_CI_upper,R_LOO_LCB,R_LOO_bootstrap_replicates,R_peer_all,R_peer_anchor,R_peer_core,R_peer_semi,R_peer_stable,R_peer_CI_lower,R_peer_CI_upper,R_peer_support,peer_task_support,R_LOO_medoid,R_LOO_medoid_CI_lower,R_LOO_medoid_CI_upper,R_LOO_medoid_support,R_LOO_strict,R_LOO_strict_support,Q_GT_profile_status,R_peer_profile_status,F_struct_profile_status,LOO_medoid_status,LOO_strict_status,global_policy_eligible,c2_risk_model_eligible,peer_tiebreak_eligible,structural_gate_eligible,peer_decision_usable,medoid_loo_decision_usable,F_struct_raw,F_struct_EB,F_struct_interval_lower,F_struct_interval_upper,serious_recurrent_failure_flag,F_struct_numerator,F_struct_denominator,process_eligible_support,independence_support,scope_reference_support,T_active_raw_median,T_active_task_adjusted,T_active_CI_lower,T_active_CI_upper,T_active_support,T_active_profile_status,timing_identity_level,timing_rule_version,timing_model_component,timing_interpretation,worker_profile_status,formal_frozen,freeze_owner,Q_GT_raw,Q_GT_task_adjusted_FE,Q_GT_standard_error,Q_GT_FE_standard_error,Q_GT_CI_lower,Q_GT_CI_upper,Q_GT_LCB,Q_GT_FE_CI_lower,Q_GT_FE_CI_upper,Q_GT_FE_LCB,Q_GT_EB_standard_error,Q_GT_EB_CI_lower,Q_GT_EB_CI_upper,Q_GT_shrinkage_factor,Q_GT_support,global_rank,provisional_rank,model_version,evidence_role,profile_scope,S_G,strong_global_score_definition,c2a_rp_terminal_state,c2a_rp_fallback_action,c2a_rp_completion_status,risk_slope,risk_slope_se,risk_slope_ci_half_width,risk_slope_support,ordinary_support_observed,stress_support_observed,risk_slope_status,risk_precision_terminal_state,risk_model_scope
worker_profile_v2,paper_a_worker_profile_v2,paper_a_calibration_pooled,original,18,completed,True,True,True,True,True,0.9064433215720604,0.9149865517399337,0.8749868653252962,0.8658976044241111,0.021630269495876008,0.8898106582739161,0.9659986160409421,0.8898106582739161,"{""1"":8.107804304362323e-05,""10"":0.00012348577768881363,""11"":6.455583997209e-05,""12"":6.57973813043553e-05,""13"":0.00019350484379359296,""15"":0.0001333093849519891,""17"":0.00019510778428949847,""18"":0.0003377131322668566,""2"":9.98128211986777e-05,""27"":3.7960038493058915e-05,""28"":5.571715767359965e-05,""29"":0.00011200213411795709,""30"":0.00010079125246350184,""31"":0.00015566406836959378,""32"":0.0001686115094851784,""33"":0.00016400627942595098,""34"":0.00019819424370542824,""35"":0.00010839114534003336,""36"":0.00014425396685988654,""37"":0.00021158486680767535,""6"":0.00016430068414213407,""8"":0.00014357752943877723}",26,26,10,16,0.8562615494784693,0.9764403593922013,0.8562615494784693,2000,0.9826395263860875,0.9781423992041696,0.9799678813925267,0.9966693067658199,0.9941090081150417,0.9764802960417309,0.9926306967251739,30,30,0.9865021616187828,0.9028231458273419,0.9972474655112586,16,0.9225979412089736,16,estimated,estimated,estimated,estimated,estimated,True,True,True,True,True,True,0.0,0.016129032258064516,1.6231861223464347e-05,0.07967817381725999,False,0,30,32,32,30,67.5,63.406955387786454,50.69539343658733,79.63044092667397,32,estimated,task_worker,c1_task_worker_active_time_v1,timing_component_2,efficiency_or_work_input_not_capability_rank,estimated,False,finalize-c1,0.9064433215720604,0.9149865517399337,0.018376972880941426,0.018376972880941426,0.8807423261239257,0.9495587021255764,0.8807423261239257,0.8807423261239257,0.9495587021255764,0.8807423261239257,0.004637463225283761,0.8658976044241111,0.8840761262264814,0.01350490672561997,26,,,paper_a_qgt_profile_purpose_v5,c1_measurement_only,C1_C2B_C2A_RP_TERMINAL_CALIBRATION_ONLY,2.334575684265757,z(Q_GT_EB),not_evaluable,,withdrawn,,,,0,0,0,not_evaluable,not_evaluable,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE
worker_profile_v2,paper_a_worker_profile_v2,paper_a_calibration_pooled,original,27,completed,True,True,True,True,True,0.8807792258946807,0.8749992806305452,0.8744441018894814,0.865314555016993,0.023148069904159956,0.8432928694621071,0.925804568361914,0.8432928694621071,"{""1"":0.00010558525699595036,""10"":4.210750388045474e-05,""11"":0.0003419119283310786,""12"":5.869547197558293e-05,""13"":7.084259431051871e-05,""15"":2.303284216593414e-05,""17"":5.165973685958217e-05,""18"":3.7960038493058915e-05,""2"":7.17302408364532e-05,""27"":0.0005321034810430321,""28"":0.00011519051913491434,""29"":0.00011680143813549755,""30"":7.022427213279205e-05,""31"":5.838845097669926e-05,""32"":0.00016384855770818613,""33"":0.00013736809102074998,""34"":0.0003083944729188393,""35"":0.00010731230905944365,""36"":-1.671072321420661e-05,""37"":1.4838237106454571e-05,""6"":4.269165797228888e-05,""8"":3.7273027681048745e-05}",26,26,10,16,0.8882259638729183,0.9517735604112326,0.8882259638729183,2000,0.977612361456169,0.9711833251827474,0.978772130187808,0.9751919166334775,0.9863832278895348,0.9623426554028496,0.9859610780242536,30,30,0.9542510551314394,0.9096865055117747,0.9628179240857452,16,0.9226642734395702,16,estimated,estimated,estimated,estimated,estimated,True,True,True,True,True,True,0.0,0.016129032258064516,1.6231861223464347e-05,0.07967817381725999,False,0,30,33,33,30,373.0,283.13379473482206,215.11154861530036,387.4112781415619,33,estimated,task_worker,c1_task_worker_active_time_v1,timing_component_1,efficiency_or_work_input_not_capability_rank,estimated,False,finalize-c1,0.8807792258946807,0.8749992806305452,0.023067368316369168,0.023067368316369168,0.8301492941247166,0.9235692999633788,0.8301492941247166,0.8301492941247166,0.9235692999633788,0.8301492941247166,0.0046580176699679895,0.865314555016993,0.8835736487619699,0.008613733022184385,26,,,paper_a_qgt_profile_purpose_v5,c1_measurement_only,C1_C2B_C2A_RP_TERMINAL_CALIBRATION_ONLY,0.020565347282129987,z(Q_GT_EB),not_evaluable,,withdrawn,,,,0,0,0,not_evaluable,not_evaluable,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE
worker_profile_v2,paper_a_worker_profile_v2,paper_a_calibration_pooled,original,28,completed,True,True,True,True,True,0.8838271105591327,0.8643997033620348,0.8743431766486333,0.8652215245410559,0.02705816376812352,0.8262429561652544,0.9295168737802044,0.8262429561652544,"{""1"":0.00011256837776335517,""10"":0.00023945088448696784,""11"":0.0001966815041377697,""12"":0.00021494679204570489,""13"":0.00018936407823045523,""15"":8.584566679776737e-05,""17"":9.644509244075606e-05,""18"":5.571715767359965e-05,""2"":0.00012664306348621196,""27"":0.00011519051913491434,""28"":0.0004783573168780222,""29"":0.0002532582323233362,""30"":0.00013038265224708882,""31"":0.00011809806251222224,""32"":4.5733235338640825e-05,""33"":0.0001815168050596121,""34"":2.457145425791413e-05,""35"":0.00014348255099819776,""36"":0.00015564913358596325,""37"":4.4349706486727096e-05,""6"":0.00016135823347121465,""8"":7.777999128493116e-05}",35,35,15,18,0.9008561934045756,0.9563882189679825,0.9008561934045756,2000,0.9749541725398483,0.969031104056053,0.9844697408178356,0.9727900608962144,0.987455283049119,0.9677854036802379,0.987455283049119,30,30,0.9428528206404652,0.9249609936444658,0.9703482667794107,18,0.9305172583683748,18,estimated,estimated,estimated,estimated,estimated,True,True,True,True,True,True,0.0,0.016129032258064516,1.6231861223464347e-05,0.07967817381725999,False,0,30,33,33,30,181.0,149.55330175365054,117.79713440165585,189.2566430739381,33,estimated,task_worker,c1_task_worker_active_time_v1,timing_component_1,efficiency_or_work_input_not_capability_rank,estimated,False,finalize-c1,0.8649674751619222,0.8643997033620348,0.021871381229314764,0.021871381229314764,0.8271654689458258,0.9096850807121885,0.8271654689458258,0.8271654689458258,0.9096850807121885,0.8271654689458258,0.004653989654671066,0.8652215245410559,0.8834648287562106,0.009572270837361398,35,,,paper_a_qgt_profile_purpose_v5,c1_measurement_only,C1_C2B_C2A_RP_TERMINAL_CALIBRATION_ONLY,-0.4097179680163119,z(Q_GT_EB),fallback_strong_global,STRONG_GLOBAL,completed,-0.024344567576864977,0.0032836648536295927,0.016003590815863545,10,6,4,estimated,fallback_strong_global,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE
worker_profile_v2,paper_a_worker_profile_v2,paper_a_calibration_pooled,original,29,completed,True,True,True,True,True,0.8707988244571204,0.8513690912981536,0.8741914613443583,0.8650794424457695,0.023049433790343073,0.8308868461538957,0.9195329457707545,0.8308868461538957,"{""1"":0.00010287310136357333,""10"":0.00027672051415146353,""11"":7.326320448362206e-05,""12"":0.0002216328839684969,""13"":0.0002071379512095201,""15"":0.0001184378444976018,""17"":0.00023221881457580017,""18"":0.00011200213411795709,""2"":0.00026370791762760006,""27"":0.00011680143813549755,""28"":0.0002532582323233362,""29"":0.00042576950025093654,""30"":8.698786576956414e-05,""31"":0.0002589021553907501,""32"":0.0001632456575779119,""33"":0.00031792370084174245,""34"":0.00014742046656195278,""35"":0.00022582887371083853,""36"":0.00022639058712527606,""37"":0.00016470907020847464,""6"":0.0001838673582622988,""8"":0.00011968636459395772}",36,36,15,15,0.8956553650475326,0.9605655541370955,0.8956553650475326,2000,0.9825134042116014,0.9752820172488157,0.9864932793713006,0.9829927399124914,0.986693821932893,0.9743174503785494,0.9867240421097843,28,28,0.9500416008874856,0.8892183105750009,0.9715333027537447,15,0.9306783942272165,15,estimated,estimated,estimated,estimated,estimated,True,True,True,True,True,True,0.0,0.017241379310344827,1.7380922536885144e-05,0.08507120003233525,False,0,28,33,33,28,216.0,166.10273291726875,119.42831260659679,227.3716387471104,31,estimated,task_worker,c1_task_worker_active_time_v1,timing_component_1,efficiency_or_work_input_not_capability_rank,estimated,False,finalize-c1,0.8559234233425229,0.8513690912981536,0.020634182810349833,0.020634182810349833,0.8135696629427884,0.8940198616400592,0.8135696629427884,0.8135696629427884,0.8940198616400592,0.8135696629427884,0.004649074661811751,0.8650794424457695,0.8833034802429471,0.01074186502242654,36,,,paper_a_qgt_profile_purpose_v5,c1_measurement_only,C1_C2B_C2A_RP_TERMINAL_CALIBRATION_ONLY,-1.0565389570605852,z(Q_GT_EB),fallback_strong_global,STRONG_GLOBAL,completed,-0.023650251456193577,0.003455564845372664,0.016142035525699785,11,7,4,estimated,fallback_strong_global,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE
worker_profile_v2,paper_a_worker_profile_v2,paper_a_calibration_pooled,original,30,completed,True,True,True,True,True,0.8729933630891541,0.8761084800404613,0.8744660401521136,0.8653976011065085,0.020736406392338366,0.837935242473677,0.9184529556421834,0.837935242473677,"{""1"":7.49803474286213e-05,""10"":8.518326953697102e-05,""11"":0.00013156721814022314,""12"":9.826387927610499e-05,""13"":9.492893321670543e-05,""15"":9.976359903406445e-05,""17"":0.00010913068412078032,""18"":0.00010079125246350184,""2"":3.09064812564885e-05,""27"":7.022427213279205e-05,""28"":0.00013038265224708882,""29"":8.698786576956414e-05,""30"":0.0002837369811360343,""31"":6.6464041923403e-05,""32"":0.00013340859353720775,""33"":9.772686975494606e-05,""34"":8.234567947191298e-05,""35"":7.857136384861476e-05,""36"":0.00019201139989679834,""37"":0.00014294923333666966,""6"":0.00012494849762597737,""8"":4.7521235791606944e-05}",38,38,15,16,0.9105828244930139,0.953283698783728,0.9105828244930139,2000,0.9794433186379864,0.9775078213390149,0.9753473567038,0.9857655079077359,0.985852236556693,0.9713802544499129,0.9852470889422964,32,32,0.9393349637761106,0.9338706587885128,0.9621758829630438,16,0.9342763764411105,16,estimated,estimated,estimated,estimated,estimated,True,True,True,True,True,True,0.0,0.015151515151515152,1.5225304324521486e-05,0.07492776342928388,False,0,32,33,33,32,65.0,57.35859121602531,47.13700984530626,67.99158280142274,33,estimated,task_worker,c1_task_worker_active_time_v1,timing_component_1,efficiency_or_work_input_not_capability_rank,estimated,False,finalize-c1,0.8686480113355477,0.8761084800404613,0.016844494089643485,0.016844494089643485,0.844609166875039,0.9110576485784672,0.844609166875039,0.844609166875039,0.9110576485784672,0.844609166875039,0.004626839634368673,0.8653976011065085,0.8835344791977187,0.01603279678208732,38,,,paper_a_qgt_profile_purpose_v5,c1_measurement_only,C1_C2B_C2A_RP_TERMINAL_CALIBRATION_ONLY,0.11409664131659983,z(Q_GT_EB),fallback_strong_global,STRONG_GLOBAL,completed,-0.02381048458718363,0.00328908409830514,0.01600786538667825,10,6,4,estimated,fallback_strong_global,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE
worker_profile_v2,paper_a_worker_profile_v2,paper_a_calibration_pooled,original,31,completed,True,True,True,True,True,0.8820247425672603,0.870202869915892,0.8743747596630601,0.8652997041707722,0.017120937914160556,0.853601110032449,0.9260463216000784,0.853601110032449,"{""1"":8.43916933019536e-05,""10"":0.00020923578792409337,""11"":-1.939672966273904e-05,""12"":0.00016228099983245234,""13"":0.00018179727006933902,""15"":0.0001307504279796998,""17"":0.00027133650173297115,""18"":0.00015566406836959378,""2"":0.0002144568572728882,""27"":5.838845097669926e-05,""28"":0.00011809806251222224,""29"":0.0002589021553907501,""30"":6.6464041923403e-05,""31"":0.0002989462221283767,""32"":0.00019505108180285246,""33"":0.0002959113867237852,""34"":0.00019852569947649654,""35"":0.00018773921431379677,""36"":0.00019655173660692554,""37"":0.00022711815099679236,""6"":0.0001569310810265521,""8"":0.00017180628765823964}",40,40,18,19,0.9198399571622408,0.9550401389329979,0.9198399571622408,2000,0.9865901665268519,0.9777097580741099,0.9867282935011039,0.9841841635111921,0.9884516413693413,0.9754988509449636,0.9891776709462882,32,32,0.944775504085151,0.9292478134110788,0.9657656909720574,19,0.9383224670452482,19,estimated,estimated,estimated,estimated,estimated,True,True,True,True,True,True,0.0,0.015151515151515152,1.5225304324521486e-05,0.07492776342928388,False,0,32,33,33,37,129.0,109.91198244383862,86.21126548941677,139.85828494432974,33,estimated,task_worker,c1_task_worker_active_time_v1,timing_component_1,efficiency_or_work_input_not_capability_rank,estimated,False,finalize-c1,0.8734987016699177,0.870202869915892,0.017290061368554384,0.017290061368554384,0.835342406833766,0.9027299202711426,0.835342406833766,0.835342406833766,0.9027299202711426,0.835342406833766,0.0046302154345033,0.8652997041707722,0.883449815155348,0.015229531908263967,40,,,paper_a_qgt_profile_purpose_v5,c1_measurement_only,C1_C2B_C2A_RP_TERMINAL_CALIBRATION_ONLY,-0.2750673688153594,z(Q_GT_EB),fallback_strong_global,STRONG_GLOBAL,completed,-0.02354085574461295,0.003445653175068434,0.016133893996601294,12,7,5,estimated,fallback_strong_global,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE
worker_profile_v2,paper_a_worker_profile_v2,paper_a_calibration_pooled,original,32,completed,True,True,True,True,True,0.8614896815180041,0.8536661950488196,0.8742497621603836,0.865124410991197,0.027517535710890575,0.8036998674355669,0.9069035321842893,0.8036998674355669,"{""1"":9.483011989575e-05,""10"":7.600457047913183e-05,""11"":0.00020032573216486845,""12"":9.692093007705636e-05,""13"":9.955141225412044e-05,""15"":0.00014349578499030824,""17"":0.00024234215467191985,""18"":0.0001686115094851784,""2"":0.0001363352359050362,""27"":0.00016384855770818613,""28"":4.5733235338640825e-05,""29"":0.0001632456575779119,""30"":0.00013340859353720775,""31"":0.00019505108180285246,""32"":0.0005021336505940724,""33"":0.0002958872633256001,""34"":0.0003402418493150122,""35"":0.00012786116424590618,""36"":0.00023130492521924062,""37"":0.00025858545434162257,""6"":6.492691160914959e-05,""8"":7.776662327344895e-05}",39,39,16,19,0.8336377611651528,0.9479252192932452,0.8336377611651528,2000,0.977168022713502,0.9738694460972697,0.9887572940254704,0.9732843498693937,0.9891989884981025,0.9724893309681688,0.9888739111342946,32,32,0.9584552636832948,0.9332107642682823,0.9631096977303184,19,0.8969906189656089,19,estimated,estimated,estimated,estimated,estimated,True,True,True,True,True,True,0.03125,0.045454545454545456,0.0033927655909423995,0.1369138623518784,False,1,32,34,34,32,192.0,155.85719093807333,134.27590484919807,190.20579836327943,34,estimated,task_worker,c1_task_worker_active_time_v1,timing_component_1,efficiency_or_work_input_not_capability_rank,estimated,False,finalize-c1,0.8649271944408238,0.8536661950488196,0.022408338862889243,0.022408338862889243,0.8046081932150628,0.8903366546456895,0.8046081932150628,0.8046081932150628,0.8903366546456895,0.8046081932150628,0.004655876965682141,0.865124410991197,0.8833751133295703,0.00912315308716242,39,,,paper_a_qgt_profile_purpose_v5,c1_measurement_only,C1_C2B_C2A_RP_TERMINAL_CALIBRATION_ONLY,-0.8079800416380237,z(Q_GT_EB),fallback_strong_global,STRONG_GLOBAL,completed,-0.022850328747283967,0.00341943045215385,0.016112447551704254,12,7,5,estimated,fallback_strong_global,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE
worker_profile_v2,paper_a_worker_profile_v2,paper_a_calibration_pooled,original,33,completed,True,True,True,True,True,0.8791394449256004,0.8615223127217708,0.874305935777596,0.8651904672966825,0.02320777412371441,0.8333504233840556,0.9171857321190131,0.8333504233840556,"{""1"":7.919644183649806e-05,""10"":0.00023138224104236795,""11"":0.00014630521946227225,""12"":0.00021918090800767412,""13"":0.00020119695101742708,""15"":0.00014074777314493258,""17"":0.00030430498808229603,""18"":0.00016400627942595098,""2"":0.00025322319840220467,""27"":0.00013736809102074998,""28"":0.0001815168050596121,""29"":0.00031792370084174245,""30"":9.772686975494606e-05,""31"":0.0002959113867237852,""32"":0.0002958872633256001,""33"":0.000443231171969076,""34"":0.0002634140111587395,""35"":0.0002253832224934366,""36"":0.00024405649615850212,""37"":0.0002306868058464214,""6"":0.00016786413420658046,""8"":0.00010285212456288724}",39,39,17,20,0.9378291541737749,0.9693240156133405,0.9378291541737749,2000,0.9903674120811834,0.9760182425882493,0.9908789352588554,1.0,0.9915936992046741,0.9811551207634078,0.9916231575000785,31,31,0.9574482100379135,0.9501813833998418,0.9720789104233432,20,0.9543484664502582,20,estimated,estimated,estimated,estimated,estimated,True,True,True,True,True,True,0.0,0.015625,1.571247953700126e-05,0.07723003565348169,False,0,31,33,33,31,213.0,211.35983826517966,174.60379446412398,258.03957845667156,33,estimated,task_worker,c1_task_worker_active_time_v1,timing_component_1,efficiency_or_work_input_not_capability_rank,estimated,False,finalize-c1,0.8716581377845508,0.8615223127217708,0.021053056119458666,0.021053056119458666,0.8175278335899,0.9013259272828669,0.8175278335899,0.8175278335899,0.9013259272828669,0.8175278335899,0.0046508346851346066,0.8651904672966825,0.8834214042585095,0.010323043807739784,39,,,paper_a_qgt_profile_purpose_v5,c1_measurement_only,C1_C2B_C2A_RP_TERMINAL_CALIBRATION_ONLY,-0.5684901970431161,z(Q_GT_EB),fallback_strong_global,STRONG_GLOBAL,completed,-0.023986096168846317,0.0034327216273655516,0.01612330092550258,12,7,5,estimated,fallback_strong_global,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE
worker_profile_v2,paper_a_worker_profile_v2,paper_a_calibration_pooled,original,34,completed,True,True,True,True,True,0.824876131671624,0.8322468913452288,0.8741004921314123,0.8649661338559986,0.029656768301408995,0.7780421059134117,0.8994328062469772,0.7780421059134117,"{""1"":9.430345207702838e-05,""10"":8.729688643548136e-05,""11"":0.00029649404700206333,""12"":3.792806257390176e-05,""13"":0.000166491529413139,""15"":0.00011132048159385636,""17"":0.00025344888445822945,""18"":0.00019819424370542824,""2"":9.630412946011085e-05,""27"":0.0003083944729188393,""28"":2.457145425791413e-05,""29"":0.00014742046656195278,""30"":8.234567947191298e-05,""31"":0.00019852569947649654,""32"":0.0003402418493150122,""33"":0.0002634140111587395,""34"":0.0005711522883797483,""35"":0.0001531978832294711,""36"":0.00016691572991414135,""37"":0.00024195838873843276,""6"":0.00010909119110684998,""8"":0.00014748117577628755}",54,54,18,28,0.8640283533290859,0.93472470763842,0.8640283533290859,2000,0.9769877141581577,0.9718945027110484,0.9777542923925685,0.9848511869117162,0.986867608646865,0.9653237953282935,0.9857550512438729,48,48,0.949091087699895,0.9023689592528741,0.9586592271884651,28,0.9021426801269941,28,estimated,estimated,estimated,estimated,estimated,True,True,True,True,True,True,0.0,0.01020408163265306,1.017669361962644e-05,0.05072726335249248,False,0,48,50,50,49,108.0,100.7871579686312,69.9071825230767,138.52758157690053,17,estimated,task_worker,c1_task_worker_active_time_v1,timing_component_1,efficiency_or_work_input_not_capability_rank,estimated,False,finalize-c1,0.827883769657003,0.8322468913452288,0.02389879261343025,0.02389879261343025,0.786313349141274,0.8786731637789403,0.786313349141274,0.786313349141274,0.8786731637789403,0.786313349141274,0.004660472512487133,0.8649661338559986,0.8832348504068259,0.008029553952324374,54,,,paper_a_qgt_profile_purpose_v5,c1_measurement_only,C1_C2B_C2A_RP_TERMINAL_CALIBRATION_ONLY,-1.4443758768199162,z(Q_GT_EB),fallback_strong_global,STRONG_GLOBAL,completed,-0.023635461985489922,0.003446748709641123,0.016134792930026596,12,7,5,estimated,fallback_strong_global,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE
worker_profile_v2,paper_a_worker_profile_v2,paper_a_calibration_pooled,original,35,completed,True,True,True,True,True,0.8543833522652713,0.870252795751396,0.8743767722427581,0.8652992529887429,0.021565071477104264,0.8228930330365647,0.9154936648490724,0.8228930330365647,"{""1"":4.910191605512562e-05,""10"":0.0002207759723138925,""11"":6.503723115093264e-05,""12"":0.00011460287150897872,""13"":0.0002487294935536386,""15"":0.00011905218016783742,""17"":0.00016440742843718345,""18"":0.00010839114534003336,""2"":0.00019406335727738965,""27"":0.00010731230905944365,""28"":0.00014348255099819776,""29"":0.00022582887371083853,""30"":7.857136384861476e-05,""31"":0.00018773921431379677,""32"":0.00012786116424590618,""33"":0.0002253832224934366,""34"":0.0001531978832294711,""35"":0.00030502787740962876,""36"":0.00020004522350190477,""37"":0.00012993649807142377,""6"":0.00017102612704440642,""8"":0.00013284175335134617}",37,37,16,15,0.9128772316339043,0.9670705374215307,0.9128772316339043,2000,0.984011393127187,0.9790074693956609,0.9790191102971266,0.9930646145404918,0.991240368927156,0.9725151570449322,0.9901796347697011,30,30,0.9536452805542273,0.938152689043911,0.97388518455367,15,0.9455413504176275,15,estimated,estimated,estimated,estimated,estimated,True,True,True,True,True,True,0.0,0.016129032258064516,1.6231861223464347e-05,0.07967817381725999,False,0,30,32,32,30,156.5,132.1641156256056,103.8482897695501,164.8678288452946,32,estimated,task_worker,c1_task_worker_active_time_v1,timing_component_1,efficiency_or_work_input_not_capability_rank,estimated,False,finalize-c1,0.8618839772115348,0.870252795751396,0.017465047306252243,0.017465047306252243,0.8349507144415457,0.9024095926811297,0.8349507144415457,0.8349507144415457,0.9024095926811297,0.8349507144415457,0.0046314724788912446,0.8652992529887429,0.8834542914967733,0.01493041860370204,37,,,paper_a_qgt_profile_purpose_v5,c1_measurement_only,C1_C2B_C2A_RP_TERMINAL_CALIBRATION_ONLY,-0.266486963581906,z(Q_GT_EB),fallback_strong_global,STRONG_GLOBAL,completed,-0.023312514036532058,0.0034484935409704407,0.016136225126024608,11,7,4,estimated,fallback_strong_global,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE
worker_profile_v2,paper_a_worker_profile_v2,paper_a_calibration_pooled,original,36,completed,True,True,True,True,True,0.8779750150597533,0.8589054032521823,0.8743433285343203,0.865193710883081,0.039353484388476,0.745966496410068,0.9118505243109749,0.745966496410068,"{""1"":5.126456295380008e-06,""10"":0.00018067739672363096,""11"":0.00010930629082532976,""12"":7.6105585827021e-05,""13"":0.0002244685985311431,""15"":0.00013223241234363434,""17"":0.0001658821115300875,""18"":0.00014425396685988654,""2"":0.0001115920260687955,""27"":-1.671072321420661e-05,""28"":0.00015564913358596325,""29"":0.00022639058712527606,""30"":0.00019201139989679834,""31"":0.00019655173660692554,""32"":0.00023130492521924062,""33"":0.00024405649615850212,""34"":0.00016691572991414135,""35"":0.00020004522350190477,""36"":0.0007438582386451628,""37"":0.00025757206888398437,""6"":0.00025875004030341157,""8"":0.00014191819962945532}",37,37,16,18,0.8502633138331519,0.9732237652509155,0.8502633138331519,2000,0.9793244101117127,0.9630714348572871,0.9793244101117127,1.0,0.9912647633293479,0.9584030334472947,0.9916760403510114,29,29,0.9719017979631215,0.9182881001490247,0.9944982276369485,18,0.9234946783362104,18,estimated,estimated,estimated,estimated,estimated,True,True,True,True,True,True,0.0,0.016666666666666666,1.678675212479038e-05,0.08228648292382384,False,0,29,32,32,29,376.0,401.78660803850784,270.0267900894553,568.4077704974126,32,estimated,task_worker,c1_task_worker_active_time_v1,timing_component_1,efficiency_or_work_input_not_capability_rank,estimated,False,finalize-c1,0.8571395413921433,0.8589054032521823,0.027273764658461853,0.027273764658461853,0.7955484911624101,0.907524795068791,0.7955484911624101,0.7955484911624101,0.907524795068791,0.7955484911624101,0.004668258051377654,0.865193710883081,0.8834929461855596,0.006176800315509962,37,,,paper_a_qgt_profile_purpose_v5,c1_measurement_only,C1_C2B_C2A_RP_TERMINAL_CALIBRATION_ONLY,-0.4090704206197304,z(Q_GT_EB),fallback_strong_global,STRONG_GLOBAL,completed,-0.023018165151641148,0.0034531453111988734,0.016140046321617113,12,7,5,estimated,fallback_strong_global,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE
worker_profile_v2,paper_a_worker_profile_v2,paper_a_calibration_pooled,original,37,completed,True,True,True,True,True,0.8648414602235585,0.826269342505439,0.8740279260472277,0.864897768625299,0.024815477977107463,0.791947060937718,0.8855469359665692,0.791947060937718,"{""1"":9.730011987021023e-05,""10"":0.00011631180331002511,""11"":-2.3369839783777988e-05,""12"":8.26432442257401e-05,""13"":0.00016279764104288016,""15"":0.0001337308911990308,""17"":0.0002741067417588019,""18"":0.00021158486680767535,""2"":0.00012353064490410704,""27"":1.4838237106454571e-05,""28"":4.4349706486727096e-05,""29"":0.00016470907020847464,""30"":0.00014294923333666966,""31"":0.00022711815099679236,""32"":0.00025858545434162257,""33"":0.0002306868058464214,""34"":0.00024195838873843276,""35"":0.00012993649807142377,""36"":0.00025757206888398437,""37"":0.0005367626582254467,""6"":0.0001595455523735213,""8"":0.00018852033920513907}",40,40,16,18,0.8293179080917542,0.9387245905948374,0.8293179080917542,2000,0.9748609293667791,0.9716470224414215,0.985201454686149,0.9822137670525992,0.9871098414258234,0.9684201238387609,0.9862982197798672,31,31,0.9200718012294755,0.9037098718428825,0.9449341975760932,18,0.8956576033427025,18,estimated,estimated,estimated,estimated,estimated,True,True,True,True,True,True,0.0,0.015625,1.571247953700126e-05,0.07723003565348169,False,0,31,33,33,31,224.0,212.50621467331885,154.66946224278436,266.5286808589432,33,estimated,task_worker,c1_task_worker_active_time_v1,timing_component_1,efficiency_or_work_input_not_capability_rank,estimated,False,finalize-c1,0.8312138394811935,0.826269342505439,0.02316813885976702,0.02316813885976702,0.7765034911093086,0.8675463904557279,0.7765034911093086,0.7765034911093086,0.8675463904557279,0.7765034911093086,0.004658329180508511,0.864897768625299,0.8831580834691564,0.00853960307175811,40,,,paper_a_qgt_profile_purpose_v5,c1_measurement_only,C1_C2B_C2A_RP_TERMINAL_CALIBRATION_ONLY,-1.7537531447736763,z(Q_GT_EB),fallback_strong_global,STRONG_GLOBAL,completed,-0.021113401909408847,0.003274739833991808,0.015996563856258302,12,7,5,estimated,fallback_strong_global,C2B_PLUS_C2A_RP_TERMINAL_REESTIMATE
