variant,replicate,metric,n_workers,rank_rho
all_calculation_valid,156,log_active_time,22,0.953698475437606
all_calculation_valid,157,peer_distance_mean,23,0.18675889328063244
all_calculation_valid,157,corner_pair_count,23,0.774703557312253
all_calculation_valid,157,log_active_time,22,0.961603613777527
all_calculation_valid,158,peer_distance_mean,23,0.5652173913043479
all_calculation_valid,158,corner_pair_count,23,0.6017786561264823
all_calculation_valid,158,log_active_time,22,0.9672501411631848
all_calculation_valid,159,peer_distance_mean,23,-0.02865612648221344
all_calculation_valid,159,corner_pair_count,23,0.6630434782608696
all_calculation_valid,159,log_active_time,22,0.9401468097120271
all_calculation_valid,160,peer_distance_mean,23,0.21343873517786563
all_calculation_valid,160,corner_pair_count,23,0.7094861660079053
all_calculation_valid,160,log_active_time,22,0.9311123658949747
all_calculation_valid,161,peer_distance_mean,23,0.20553359683794467
all_calculation_valid,161,corner_pair_count,23,0.8073122529644269
all_calculation_valid,161,log_active_time,22,0.9559570863918693
all_calculation_valid,162,peer_distance_mean,23,0.08794466403162056
all_calculation_valid,162,corner_pair_count,23,0.5974796327693597
all_calculation_valid,162,log_active_time,22,0.9299830604178432
all_calculation_valid,163,peer_distance_mean,23,0.3201581027667984
all_calculation_valid,163,corner_pair_count,23,0.4930830039525692
all_calculation_valid,163,log_active_time,22,0.9198193111236591
all_calculation_valid,164,peer_distance_mean,23,0.36462450592885376
all_calculation_valid,164,corner_pair_count,23,0.6936758893280633
all_calculation_valid,164,log_active_time,22,0.9322416713721063
all_calculation_valid,165,peer_distance_mean,23,0.03557312252964427
all_calculation_valid,165,corner_pair_count,23,0.6541501976284586
all_calculation_valid,165,log_active_time,22,0.9480519480519483
all_calculation_valid,166,peer_distance_mean,23,0.07015810276679843
all_calculation_valid,166,corner_pair_count,23,0.5691699604743083
all_calculation_valid,166,log_active_time,22,0.9491812535290796
all_calculation_valid,167,peer_distance_mean,23,0.20454545454545459
all_calculation_valid,167,corner_pair_count,23,0.733201581027668
all_calculation_valid,167,log_active_time,22,0.9559570863918693
all_calculation_valid,168,peer_distance_mean,23,0.42885375494071143
all_calculation_valid,168,corner_pair_count,23,0.66600790513834
all_calculation_valid,168,log_active_time,22,0.9345002823263695
all_calculation_valid,169,peer_distance_mean,23,0.09189723320158102
all_calculation_valid,169,corner_pair_count,23,0.599802371541502
all_calculation_valid,169,log_active_time,22,0.9277244494635801
all_calculation_valid,170,peer_distance_mean,23,0.26877470355731226
all_calculation_valid,170,corner_pair_count,23,0.6897233201581028
all_calculation_valid,170,log_active_time,22,0.953698475437606
all_calculation_valid,171,peer_distance_mean,23,0.17292490118577078
all_calculation_valid,171,corner_pair_count,23,0.7628458498023717
all_calculation_valid,171,log_active_time,22,0.9582156973461323
all_calculation_valid,172,peer_distance_mean,23,0.05138339920948617
all_calculation_valid,172,corner_pair_count,23,0.5790513833992095
all_calculation_valid,172,log_active_time,22,0.8881987577639752
all_calculation_valid,173,peer_distance_mean,23,0.5256916996047432
all_calculation_valid,173,corner_pair_count,23,0.48517786561264825
all_calculation_valid,173,log_active_time,22,0.9525691699604744
all_calculation_valid,174,peer_distance_mean,23,0.2618577075098814
all_calculation_valid,174,corner_pair_count,23,0.6996047430830039
all_calculation_valid,174,log_active_time,22,0.9378881987577641
all_calculation_valid,175,peer_distance_mean,23,0.19960474308300394
all_calculation_valid,175,corner_pair_count,23,0.6590909090909092
all_calculation_valid,175,log_active_time,22,0.9288537549407117
all_calculation_valid,176,peer_distance_mean,23,0.22430830039525693
all_calculation_valid,176,corner_pair_count,23,0.7262845849802372
all_calculation_valid,176,log_active_time,22,0.9028797289666857
all_calculation_valid,177,peer_distance_mean,23,0.3438735177865613
all_calculation_valid,177,corner_pair_count,23,0.5088932806324111
all_calculation_valid,177,log_active_time,22,0.953698475437606
all_calculation_valid,178,peer_distance_mean,23,0.2341897233201581
all_calculation_valid,178,corner_pair_count,23,0.5365612648221344
all_calculation_valid,178,log_active_time,22,0.8531902879728968
all_calculation_valid,179,peer_distance_mean,23,0.2015810276679842
all_calculation_valid,179,corner_pair_count,23,0.5652173913043479
all_calculation_valid,179,log_active_time,22,0.9164313946922643
all_calculation_valid,180,peer_distance_mean,23,0.15316205533596838
all_calculation_valid,180,corner_pair_count,23,0.567193675889328
all_calculation_valid,180,log_active_time,22,0.9638622247317901
all_calculation_valid,181,peer_distance_mean,23,0.299407114624506
all_calculation_valid,181,corner_pair_count,23,0.4848035729915151
all_calculation_valid,181,log_active_time,22,0.7899491812535292
all_calculation_valid,182,peer_distance_mean,23,0.12845849802371542
all_calculation_valid,182,corner_pair_count,23,0.7559288537549407
all_calculation_valid,182,log_active_time,22,0.9265951439864484
all_calculation_valid,183,peer_distance_mean,23,0.19664031620553357
all_calculation_valid,183,corner_pair_count,23,0.42786561264822137
all_calculation_valid,183,log_active_time,22,0.8814229249011858
all_calculation_valid,184,peer_distance_mean,23,0.2865612648221344
all_calculation_valid,184,corner_pair_count,23,0.6294466403162056
all_calculation_valid,184,log_active_time,22,0.8870694522868439
all_calculation_valid,185,peer_distance_mean,23,0.2766798418972332
all_calculation_valid,185,corner_pair_count,23,0.8409090909090908
all_calculation_valid,185,log_active_time,22,0.935629587803501
all_calculation_valid,186,peer_distance_mean,23,0.1324110671936759
all_calculation_valid,186,corner_pair_count,23,0.7381422924901185
all_calculation_valid,186,log_active_time,22,0.9186900056465275
all_calculation_valid,187,peer_distance_mean,23,0.0958498023715415
all_calculation_valid,187,corner_pair_count,23,0.6195652173913044
all_calculation_valid,187,log_active_time,22,0.9514398644833428
all_calculation_valid,188,peer_distance_mean,23,0.1492094861660079
all_calculation_valid,188,corner_pair_count,23,0.4525691699604743
all_calculation_valid,188,log_active_time,22,0.9717673630717111
all_calculation_valid,189,peer_distance_mean,23,0.31719367588932806
all_calculation_valid,189,corner_pair_count,23,0.6126482213438735
all_calculation_valid,189,log_active_time,22,0.917560700169396
all_calculation_valid,190,peer_distance_mean,23,0.3320158102766798
all_calculation_valid,190,corner_pair_count,23,0.6393280632411067
all_calculation_valid,190,log_active_time,22,0.9593450028232637
all_calculation_valid,191,peer_distance_mean,23,0.13339920948616601
all_calculation_valid,191,corner_pair_count,23,0.6373517786561265
all_calculation_valid,191,log_active_time,22,0.9232072275550537
all_calculation_valid,192,peer_distance_mean,23,0.11857707509881424
all_calculation_valid,192,corner_pair_count,23,0.7875494071146245
all_calculation_valid,192,log_active_time,22,0.9593450028232637
all_calculation_valid,193,peer_distance_mean,23,0.25592885375494073
all_calculation_valid,193,corner_pair_count,23,0.824110671936759
all_calculation_valid,193,log_active_time,22,0.9728966685488425
all_calculation_valid,194,peer_distance_mean,23,0.34980237154150196
all_calculation_valid,194,corner_pair_count,23,0.5059288537549407
all_calculation_valid,194,log_active_time,22,0.9051383399209487
all_calculation_valid,195,peer_distance_mean,23,0.408102766798419
all_calculation_valid,195,corner_pair_count,23,0.366600790513834
all_calculation_valid,195,log_active_time,22,0.9401468097120271
all_calculation_valid,196,peer_distance_mean,23,0.10770750988142294
all_calculation_valid,196,corner_pair_count,23,0.6610671936758893
all_calculation_valid,196,log_active_time,22,0.953698475437606
all_calculation_valid,197,peer_distance_mean,23,0.1422924901185771
all_calculation_valid,197,corner_pair_count,23,0.7806324110671937
all_calculation_valid,197,log_active_time,22,0.9559570863918693
all_calculation_valid,198,peer_distance_mean,23,0.2628458498023716
all_calculation_valid,198,corner_pair_count,23,0.7391304347826088
all_calculation_valid,198,log_active_time,22,0.9593450028232637
all_calculation_valid,199,peer_distance_mean,23,0.23715415019762848
all_calculation_valid,199,corner_pair_count,23,0.7549407114624507
all_calculation_valid,199,log_active_time,22,0.9548277809147376
all_calculation_valid,200,peer_distance_mean,23,0.18675889328063244
all_calculation_valid,200,corner_pair_count,23,0.774703557312253
all_calculation_valid,200,log_active_time,22,0.961603613777527
all_calculation_valid,201,peer_distance_mean,23,0.0909090909090909
all_calculation_valid,201,corner_pair_count,23,0.5454545454545454
all_calculation_valid,201,log_active_time,22,0.9853190287972897
all_calculation_valid,202,peer_distance_mean,23,0.16403162055335968
all_calculation_valid,202,corner_pair_count,23,0.717391304347826
all_calculation_valid,202,log_active_time,22,0.9695087521174479
all_calculation_valid,203,peer_distance_mean,23,0.26383399209486164
all_calculation_valid,203,corner_pair_count,23,0.4782608695652174
all_calculation_valid,203,log_active_time,22,0.9480519480519483
all_calculation_valid,204,peer_distance_mean,23,0.44762845849802374
all_calculation_valid,204,corner_pair_count,23,0.5454545454545454
all_calculation_valid,204,log_active_time,22,0.9706380575945794
all_calculation_valid,205,peer_distance_mean,23,0.10671936758893281
all_calculation_valid,205,corner_pair_count,23,0.825098814229249
all_calculation_valid,205,log_active_time,22,0.9503105590062113
all_calculation_valid,206,peer_distance_mean,23,0.09387351778656126
all_calculation_valid,206,corner_pair_count,23,0.8112648221343874
all_calculation_valid,206,log_active_time,22,0.9232072275550537
all_calculation_valid,207,peer_distance_mean,23,0.24209486166007904
all_calculation_valid,207,corner_pair_count,23,0.43873517786561267
all_calculation_valid,207,log_active_time,22,0.9299830604178432
all_calculation_valid,208,peer_distance_mean,23,0.2717391304347826
all_calculation_valid,208,corner_pair_count,23,0.7055335968379446
all_calculation_valid,208,log_active_time,22,0.9333709768492378
all_calculation_valid,209,peer_distance_mean,23,0.3270750988142293
all_calculation_valid,209,corner_pair_count,23,0.5503952569169961
all_calculation_valid,209,log_active_time,22,0.8814229249011858
all_calculation_valid,210,peer_distance_mean,23,0.06027667984189724
all_calculation_valid,210,corner_pair_count,23,0.43577075098814233
all_calculation_valid,210,log_active_time,22,0.953698475437606
all_calculation_valid,211,peer_distance_mean,23,0.2756916996047431
all_calculation_valid,211,corner_pair_count,23,0.5464426877470356
all_calculation_valid,211,log_active_time,22,0.9491812535290796
all_calculation_valid,212,peer_distance_mean,23,0.20454545454545459
all_calculation_valid,212,corner_pair_count,23,0.7371541501976284
all_calculation_valid,212,log_active_time,22,0.9649915302089217
all_calculation_valid,213,peer_distance_mean,23,0.09683794466403163
all_calculation_valid,213,corner_pair_count,23,0.8488142292490118
all_calculation_valid,213,log_active_time,22,0.9424054206662904
all_calculation_valid,214,peer_distance_mean,23,0.1422924901185771
all_calculation_valid,214,corner_pair_count,23,0.5523715415019763
all_calculation_valid,214,log_active_time,22,0.9627329192546585
all_calculation_valid,215,peer_distance_mean,23,0.43577075098814233
all_calculation_valid,215,corner_pair_count,23,0.7213438735177865
all_calculation_valid,215,log_active_time,22,0.9322416713721063
all_calculation_valid,216,peer_distance_mean,23,0.18675889328063244
all_calculation_valid,216,corner_pair_count,23,0.6699604743083005
all_calculation_valid,216,log_active_time,22,0.9017504234895539
all_calculation_valid,217,peer_distance_mean,23,0.291501976284585
all_calculation_valid,217,corner_pair_count,23,0.6689723320158103
all_calculation_valid,217,log_active_time,22,0.8949745906267645
all_calculation_valid,218,peer_distance_mean,23,0.25
all_calculation_valid,218,corner_pair_count,23,0.7124505928853756
all_calculation_valid,218,log_active_time,22,0.9345002823263695
all_calculation_valid,219,peer_distance_mean,23,0.34584980237154156
all_calculation_valid,219,corner_pair_count,23,0.6294466403162056
all_calculation_valid,219,log_active_time,22,0.9514398644833428
all_calculation_valid,220,peer_distance_mean,23,0.08300395256916995
all_calculation_valid,220,corner_pair_count,23,0.724308300395257
all_calculation_valid,220,log_active_time,22,0.9412761151891589
all_calculation_valid,221,peer_distance_mean,23,0.12944664031620554
all_calculation_valid,221,corner_pair_count,23,0.8122529644268776
all_calculation_valid,221,log_active_time,22,0.9265951439864484
all_calculation_valid,222,peer_distance_mean,23,-0.004940711462450594
all_calculation_valid,222,corner_pair_count,23,0.7371541501976284
all_calculation_valid,222,log_active_time,22,0.9153020892151329
all_calculation_valid,223,peer_distance_mean,23,0.17292490118577078
all_calculation_valid,223,corner_pair_count,23,0.641304347826087
all_calculation_valid,223,log_active_time,22,0.9401468097120271
all_calculation_valid,224,peer_distance_mean,23,0.29249011857707513
all_calculation_valid,224,corner_pair_count,23,0.58300395256917
all_calculation_valid,224,log_active_time,22,0.8746470920383964
all_calculation_valid,225,peer_distance_mean,23,0.04051383399209487
all_calculation_valid,225,corner_pair_count,23,0.6561264822134387
all_calculation_valid,225,log_active_time,22,0.9322416713721063
all_calculation_valid,226,peer_distance_mean,23,0.05533596837944664
all_calculation_valid,226,corner_pair_count,23,0.6679841897233202
all_calculation_valid,226,log_active_time,22,0.9446640316205535
all_calculation_valid,227,peer_distance_mean,23,0.14723320158102768
all_calculation_valid,227,corner_pair_count,23,0.6175889328063241
all_calculation_valid,227,log_active_time,22,0.9593450028232637
all_calculation_valid,228,peer_distance_mean,23,0.2648221343873518
all_calculation_valid,228,corner_pair_count,23,0.6916996047430831
all_calculation_valid,228,log_active_time,22,0.9457933370976851
all_calculation_valid,229,peer_distance_mean,23,0.11363636363636365
all_calculation_valid,229,corner_pair_count,23,0.5662055335968379
all_calculation_valid,229,log_active_time,22,0.9378881987577641
all_calculation_valid,230,peer_distance_mean,23,0.33102766798418976
all_calculation_valid,230,corner_pair_count,23,0.5079051383399209
all_calculation_valid,230,log_active_time,22,0.9514398644833428
all_calculation_valid,231,peer_distance_mean,23,0.04051383399209487
all_calculation_valid,231,corner_pair_count,23,0.3656126482213439
all_calculation_valid,231,log_active_time,22,0.8577075098814231
all_calculation_valid,232,peer_distance_mean,23,0.09387351778656126
all_calculation_valid,232,corner_pair_count,23,0.5454545454545454
all_calculation_valid,232,log_active_time,22,0.9638622247317901
all_calculation_valid,233,peer_distance_mean,23,0.13339920948616601
all_calculation_valid,233,corner_pair_count,23,0.5108695652173914
all_calculation_valid,233,log_active_time,22,0.961603613777527
all_calculation_valid,234,peer_distance_mean,23,0.14525691699604742
all_calculation_valid,234,corner_pair_count,23,0.5800395256916997
all_calculation_valid,234,log_active_time,22,0.9649915302089217
all_calculation_valid,235,peer_distance_mean,23,0.1274703557312253
all_calculation_valid,235,corner_pair_count,23,0.641304347826087
all_calculation_valid,235,log_active_time,22,0.9457933370976851
all_calculation_valid,236,peer_distance_mean,23,0.15415019762845852
all_calculation_valid,236,corner_pair_count,23,0.7213438735177865
all_calculation_valid,236,log_active_time,22,0.9220779220779223
all_calculation_valid,237,peer_distance_mean,23,0.049407114624505935
all_calculation_valid,237,corner_pair_count,23,0.6166007905138341
all_calculation_valid,237,log_active_time,22,0.9717673630717111
all_calculation_valid,238,peer_distance_mean,23,0.23517786561264822
all_calculation_valid,238,corner_pair_count,23,0.6610671936758893
all_calculation_valid,238,log_active_time,22,0.9288537549407117
all_calculation_valid,239,peer_distance_mean,23,0.2707509881422925
all_calculation_valid,239,corner_pair_count,23,0.6551383399209486
all_calculation_valid,239,log_active_time,22,0.9582156973461323
all_calculation_valid,240,peer_distance_mean,23,0.17094861660079053
all_calculation_valid,240,corner_pair_count,23,0.7450592885375494
all_calculation_valid,240,log_active_time,22,0.9548277809147376
all_calculation_valid,241,peer_distance_mean,23,0.4594861660079051
all_calculation_valid,241,corner_pair_count,23,0.6462450592885376
all_calculation_valid,241,log_active_time,22,0.9480519480519483
all_calculation_valid,242,peer_distance_mean,23,0.5602766798418972
all_calculation_valid,242,corner_pair_count,23,0.6442687747035574
all_calculation_valid,242,log_active_time,22,0.917560700169396
all_calculation_valid,243,peer_distance_mean,23,0.15316205533596838
all_calculation_valid,243,corner_pair_count,23,0.5039525691699606
all_calculation_valid,243,log_active_time,22,0.9446640316205535
all_calculation_valid,244,peer_distance_mean,23,0.17687747035573123
all_calculation_valid,244,corner_pair_count,23,0.5612648221343874
all_calculation_valid,244,log_active_time,22,0.9378881987577641
all_calculation_valid,245,peer_distance_mean,23,0.14822134387351776
all_calculation_valid,245,corner_pair_count,23,0.6778656126482214
all_calculation_valid,245,log_active_time,22,0.961603613777527
all_calculation_valid,246,peer_distance_mean,23,0.33102766798418976
all_calculation_valid,246,corner_pair_count,23,0.6254940711462451
all_calculation_valid,246,log_active_time,22,0.867871259175607
all_calculation_valid,247,peer_distance_mean,23,0.2845849802371542
all_calculation_valid,247,corner_pair_count,23,0.5375494071146245
all_calculation_valid,247,log_active_time,22,0.9480519480519483
all_calculation_valid,248,peer_distance_mean,23,0.010869565217391304
all_calculation_valid,248,corner_pair_count,23,0.4436758893280633
all_calculation_valid,248,log_active_time,22,0.9672501411631848
all_calculation_valid,249,peer_distance_mean,23,0.2233201581027668
all_calculation_valid,249,corner_pair_count,23,0.5513833992094862
all_calculation_valid,249,log_active_time,22,0.9130434782608697
all_calculation_valid,250,peer_distance_mean,23,0.19367588932806326
all_calculation_valid,250,corner_pair_count,23,0.5158102766798419
all_calculation_valid,250,log_active_time,22,0.8599661208356861
all_calculation_valid,251,peer_distance_mean,23,0.3389328063241107
all_calculation_valid,251,corner_pair_count,23,0.7164031620553359
all_calculation_valid,251,log_active_time,22,0.9604743083003954
all_calculation_valid,252,peer_distance_mean,23,-0.007905138339920948
all_calculation_valid,252,corner_pair_count,23,0.8369565217391305
all_calculation_valid,252,log_active_time,22,0.917560700169396
all_calculation_valid,253,peer_distance_mean,23,0.3201581027667984
all_calculation_valid,253,corner_pair_count,23,0.3745059288537549
all_calculation_valid,253,log_active_time,22,0.8802936194240545
all_calculation_valid,254,peer_distance_mean,23,0.24604743083003952
all_calculation_valid,254,corner_pair_count,23,0.4535573122529644
all_calculation_valid,254,log_active_time,22,0.8746470920383964
all_calculation_valid,255,peer_distance_mean,23,0.32411067193675897
all_calculation_valid,255,corner_pair_count,23,0.7302371541501976
all_calculation_valid,255,log_active_time,22,0.9333709768492378
all_calculation_valid,256,peer_distance_mean,23,0.18972332015810275
all_calculation_valid,256,corner_pair_count,23,0.5266798418972332
all_calculation_valid,256,log_active_time,22,0.9627329192546585
all_calculation_valid,257,peer_distance_mean,23,0.27865612648221344
all_calculation_valid,257,corner_pair_count,23,0.7658102766798419
all_calculation_valid,257,log_active_time,22,0.9695087521174479
all_calculation_valid,258,peer_distance_mean,23,0.208498023715415
all_calculation_valid,258,corner_pair_count,23,0.6294466403162056
all_calculation_valid,258,log_active_time,22,0.9311123658949747
all_calculation_valid,259,peer_distance_mean,23,0.3883399209486166
all_calculation_valid,259,corner_pair_count,23,0.6630434782608696
all_calculation_valid,259,log_active_time,22,0.8001129305477132
all_calculation_valid,260,peer_distance_mean,23,0.13537549407114624
all_calculation_valid,260,corner_pair_count,23,0.8063241106719368
all_calculation_valid,260,log_active_time,22,0.9661208356860531
all_calculation_valid,261,peer_distance_mean,23,0.10671936758893281
all_calculation_valid,261,corner_pair_count,23,0.75
all_calculation_valid,261,log_active_time,22,0.9774138904573689
all_calculation_valid,262,peer_distance_mean,23,0.1600790513833992
all_calculation_valid,262,corner_pair_count,23,0.5731225296442688
all_calculation_valid,262,log_active_time,22,0.9153020892151329
all_calculation_valid,263,peer_distance_mean,23,0.2727272727272727
all_calculation_valid,263,corner_pair_count,23,0.5434782608695652
all_calculation_valid,263,log_active_time,22,0.9186900056465275
all_calculation_valid,264,peer_distance_mean,23,0.4337944664031621
all_calculation_valid,264,corner_pair_count,23,0.757905138339921
all_calculation_valid,264,log_active_time,22,0.9401468097120271
all_calculation_valid,265,peer_distance_mean,23,0.25
all_calculation_valid,265,corner_pair_count,23,0.7549407114624507
all_calculation_valid,265,log_active_time,22,0.979672501411632
all_calculation_valid,266,peer_distance_mean,23,0.23616600790513834
all_calculation_valid,266,corner_pair_count,23,0.7450592885375494
all_calculation_valid,266,log_active_time,22,0.9751552795031055
all_calculation_valid,267,peer_distance_mean,23,0.22134387351778656
all_calculation_valid,267,corner_pair_count,23,0.5148221343873518
all_calculation_valid,267,log_active_time,22,0.9435347261434219
all_calculation_valid,268,peer_distance_mean,23,0.17687747035573123
all_calculation_valid,268,corner_pair_count,23,0.48616600790513836
all_calculation_valid,268,log_active_time,22,0.9649915302089217
all_calculation_valid,269,peer_distance_mean,23,0.26383399209486164
all_calculation_valid,269,corner_pair_count,23,0.4782608695652174
all_calculation_valid,269,log_active_time,22,0.9480519480519483
all_calculation_valid,270,peer_distance_mean,23,0.1689723320158103
all_calculation_valid,270,corner_pair_count,23,0.5128458498023715
all_calculation_valid,270,log_active_time,22,0.9480519480519483
all_calculation_valid,271,peer_distance_mean,23,0.28952569169960474
all_calculation_valid,271,corner_pair_count,23,0.7035573122529645
all_calculation_valid,271,log_active_time,22,0.953698475437606
all_calculation_valid,272,peer_distance_mean,23,0.07015810276679843
all_calculation_valid,272,corner_pair_count,23,0.5513833992094862
all_calculation_valid,272,log_active_time,22,0.9480519480519483
all_calculation_valid,273,peer_distance_mean,23,0.08695652173913043
all_calculation_valid,273,corner_pair_count,23,0.5731225296442688
all_calculation_valid,273,log_active_time,22,0.9367588932806326
all_calculation_valid,274,peer_distance_mean,23,0.15513833992094864
all_calculation_valid,274,corner_pair_count,23,0.6857707509881423
all_calculation_valid,274,log_active_time,22,0.9107848673066066
all_calculation_valid,275,peer_distance_mean,23,0.41798418972332013
all_calculation_valid,275,corner_pair_count,23,0.45849802371541504
all_calculation_valid,275,log_active_time,22,0.8418972332015812
all_calculation_valid,276,peer_distance_mean,23,0.3616600790513834
all_calculation_valid,276,corner_pair_count,23,0.8270750988142292
all_calculation_valid,276,log_active_time,22,0.9661208356860531
all_calculation_valid,277,peer_distance_mean,23,0.19466403162055337
all_calculation_valid,277,corner_pair_count,23,0.7351778656126482
all_calculation_valid,277,log_active_time,22,0.9672501411631848
all_calculation_valid,278,peer_distance_mean,23,0.391304347826087
all_calculation_valid,278,corner_pair_count,23,0.6452569169960475
all_calculation_valid,278,log_active_time,22,0.8893280632411069
all_calculation_valid,279,peer_distance_mean,23,-0.008893280632411068
all_calculation_valid,279,corner_pair_count,23,0.5296442687747036
all_calculation_valid,279,log_active_time,22,0.9062676453980804
all_calculation_valid,280,peer_distance_mean,23,0.03853754940711463
all_calculation_valid,280,corner_pair_count,23,0.5968379446640316
all_calculation_valid,280,log_active_time,22,0.8983625070581593
all_calculation_valid,281,peer_distance_mean,23,0.17490118577075098
all_calculation_valid,281,corner_pair_count,23,0.7490118577075098
all_calculation_valid,281,log_active_time,22,0.9412761151891589
all_calculation_valid,282,peer_distance_mean,23,0.35474308300395263
all_calculation_valid,282,corner_pair_count,23,0.5721343873517787
all_calculation_valid,282,log_active_time,22,0.8961038961038963
all_calculation_valid,283,peer_distance_mean,23,0.13043478260869565
all_calculation_valid,283,corner_pair_count,23,0.6966403162055337
all_calculation_valid,283,log_active_time,22,0.8577075098814231
all_calculation_valid,284,peer_distance_mean,23,0.1274703557312253
all_calculation_valid,284,corner_pair_count,23,0.8142292490118577
all_calculation_valid,284,log_active_time,22,0.9627329192546585
all_calculation_valid,285,peer_distance_mean,23,0.31225296442687744
all_calculation_valid,285,corner_pair_count,23,0.32411067193675897
all_calculation_valid,285,log_active_time,22,0.821569734613213
all_calculation_valid,286,peer_distance_mean,23,0.28952569169960474
all_calculation_valid,286,corner_pair_count,23,0.5108695652173914
all_calculation_valid,286,log_active_time,22,0.9186900056465275
all_calculation_valid,287,peer_distance_mean,23,0.31225296442687744
all_calculation_valid,287,corner_pair_count,23,0.5355731225296443
all_calculation_valid,287,log_active_time,22,0.9469226425748165
all_calculation_valid,288,peer_distance_mean,23,0.1650197628458498
all_calculation_valid,288,corner_pair_count,23,0.7608695652173914
all_calculation_valid,288,log_active_time,22,0.9514398644833428
all_calculation_valid,289,peer_distance_mean,23,0.20948616600790515
all_calculation_valid,289,corner_pair_count,23,0.7806324110671937
all_calculation_valid,289,log_active_time,22,0.9570863918690007
all_calculation_valid,290,peer_distance_mean,23,0.27865612648221344
all_calculation_valid,290,corner_pair_count,23,0.40909090909090917
all_calculation_valid,290,log_active_time,22,0.9559570863918693
all_calculation_valid,291,peer_distance_mean,23,0.2865612648221344
all_calculation_valid,291,corner_pair_count,23,0.5553359683794467
all_calculation_valid,291,log_active_time,22,0.9130434782608697
all_calculation_valid,292,peer_distance_mean,23,0.22826086956521738
all_calculation_valid,292,corner_pair_count,23,0.8132411067193677
all_calculation_valid,292,log_active_time,22,0.9638622247317901
all_calculation_valid,293,peer_distance_mean,23,0.06324110671936758
all_calculation_valid,293,corner_pair_count,23,0.7598814229249011
all_calculation_valid,293,log_active_time,22,0.9322416713721063
all_calculation_valid,294,peer_distance_mean,23,0.25790513833992096
all_calculation_valid,294,corner_pair_count,23,0.6699604743083005
all_calculation_valid,294,log_active_time,22,0.9627329192546585
all_calculation_valid,295,peer_distance_mean,23,0.07114624505928854
all_calculation_valid,295,corner_pair_count,23,0.5247035573122529
all_calculation_valid,295,log_active_time,22,0.9672501411631848
all_calculation_valid,296,peer_distance_mean,23,0.30632411067193677
all_calculation_valid,296,corner_pair_count,23,0.6798418972332015
all_calculation_valid,296,log_active_time,22,0.9480519480519483
all_calculation_valid,297,peer_distance_mean,23,0.24604743083003952
all_calculation_valid,297,corner_pair_count,23,0.5009881422924901
all_calculation_valid,297,log_active_time,22,0.8610954263128179
all_calculation_valid,298,peer_distance_mean,23,0.33498023715415026
all_calculation_valid,298,corner_pair_count,23,0.4337944664031621
all_calculation_valid,298,log_active_time,22,0.9548277809147376
all_calculation_valid,299,peer_distance_mean,23,0.4446640316205534
all_calculation_valid,299,corner_pair_count,23,0.7302371541501976
all_calculation_valid,299,log_active_time,22,0.9412761151891589
strict_clean_tasks,0,peer_distance_mean,23,0.2658102766798419
strict_clean_tasks,0,corner_pair_count,23,0.5948616600790514
strict_clean_tasks,0,log_active_time,22,0.8712591756070017
strict_clean_tasks,1,peer_distance_mean,23,0.33102766798418976
strict_clean_tasks,1,corner_pair_count,23,0.698616600790514
strict_clean_tasks,1,log_active_time,22,0.9153020892151329
strict_clean_tasks,2,peer_distance_mean,23,0.24209486166007904
strict_clean_tasks,2,corner_pair_count,23,0.6511857707509883
strict_clean_tasks,2,log_active_time,22,0.9401468097120271
strict_clean_tasks,3,peer_distance_mean,23,0.10276679841897234
strict_clean_tasks,3,corner_pair_count,23,0.5662055335968379
strict_clean_tasks,3,log_active_time,22,0.9491812535290796
strict_clean_tasks,4,peer_distance_mean,23,0.24308300395256918
strict_clean_tasks,4,corner_pair_count,23,0.7282608695652173
strict_clean_tasks,4,log_active_time,22,0.9593450028232637
strict_clean_tasks,5,peer_distance_mean,23,0.1590909090909091
strict_clean_tasks,5,corner_pair_count,23,0.7806324110671937
strict_clean_tasks,5,log_active_time,22,0.9390175042348957
strict_clean_tasks,6,peer_distance_mean,23,0.08695652173913043
strict_clean_tasks,6,corner_pair_count,23,0.6600790513833992
strict_clean_tasks,6,log_active_time,22,0.9446640316205535
strict_clean_tasks,7,peer_distance_mean,23,0.009881422924901188
strict_clean_tasks,7,corner_pair_count,23,0.532608695652174
strict_clean_tasks,7,log_active_time,22,0.9209486166007905
strict_clean_tasks,8,peer_distance_mean,23,0.28260869565217395
strict_clean_tasks,8,corner_pair_count,23,0.6808300395256918
strict_clean_tasks,8,log_active_time,22,0.9661208356860531
strict_clean_tasks,9,peer_distance_mean,23,0.24604743083003952
strict_clean_tasks,9,corner_pair_count,23,0.7776679841897233
strict_clean_tasks,9,log_active_time,22,0.9119141727837381
strict_clean_tasks,10,peer_distance_mean,23,0.2816205533596838
strict_clean_tasks,10,corner_pair_count,23,0.7134387351778656
strict_clean_tasks,10,log_active_time,22,0.9525691699604744
strict_clean_tasks,11,peer_distance_mean,23,0.25592885375494073
strict_clean_tasks,11,corner_pair_count,23,0.7075098814229249
strict_clean_tasks,11,log_active_time,22,0.9345002823263695
strict_clean_tasks,12,peer_distance_mean,23,0.3320158102766798
strict_clean_tasks,12,corner_pair_count,23,0.5118577075098815
strict_clean_tasks,12,log_active_time,22,0.9073969508752118
strict_clean_tasks,13,peer_distance_mean,23,0.05237154150197629
strict_clean_tasks,13,corner_pair_count,23,0.5602766798418972
