worker_id,base_task_id,building_id,y_centered,pred,metric,variant
11,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,-0.7999999999999998,0.6660553763789855,corner_pair_count,all_calculation_valid
15,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,-0.7999999999999998,0.3220734743013244,corner_pair_count,all_calculation_valid
29,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,0.0,-0.9428006537931538,corner_pair_count,all_calculation_valid
36,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,0.0,-0.6662739598061495,corner_pair_count,all_calculation_valid
1,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,0.0,0.4837809177615566,corner_pair_count,all_calculation_valid
12,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,0.0,0.5059290477340048,corner_pair_count,all_calculation_valid
2,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,0.0,0.6193646481037417,corner_pair_count,all_calculation_valid
31,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,0.20000000000000018,-0.14441606608991686,corner_pair_count,all_calculation_valid
32,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,0.20000000000000018,0.28911041256674436,corner_pair_count,all_calculation_valid
34,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,-0.7999999999999998,-0.8202806162899816,corner_pair_count,all_calculation_valid
37,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,0.20000000000000018,0.418639708391017,corner_pair_count,all_calculation_valid
15,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,0.20000000000000018,0.25694656142213707,corner_pair_count,all_calculation_valid
33,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,-0.40000000000000036,0.20285309280733382,corner_pair_count,all_calculation_valid
34,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,-0.40000000000000036,-1.0356709050909194,corner_pair_count,all_calculation_valid
37,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,1.5999999999999996,0.21794051554447547,corner_pair_count,all_calculation_valid
11,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,-0.40000000000000036,0.4702063922889014,corner_pair_count,all_calculation_valid
15,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,-0.40000000000000036,0.1446709044502087,corner_pair_count,all_calculation_valid
27,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,0.0,0.5575288443382084,corner_pair_count,all_calculation_valid
28,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,0.0,0.30320786236929587,corner_pair_count,all_calculation_valid
29,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,0.0,-0.647302694043093,corner_pair_count,all_calculation_valid
35,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,0.0,0.009420653149802366,corner_pair_count,all_calculation_valid
36,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,0.0,-0.2228546658142135,corner_pair_count,all_calculation_valid
28,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,-0.16666666666666696,0.5285537607604933,corner_pair_count,all_calculation_valid
29,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,-0.16666666666666696,-0.4219567956518956,corner_pair_count,all_calculation_valid
34,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,0.833333333333333,-0.6430467636597761,corner_pair_count,all_calculation_valid
35,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,-0.16666666666666696,0.2347665515409998,corner_pair_count,all_calculation_valid
13,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,-0.16666666666666696,0.11412984640465951,corner_pair_count,all_calculation_valid
14,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,-0.16666666666666696,0.18755340060551876,corner_pair_count,all_calculation_valid
27,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,1.4000000000000004,0.0270967695808923,corner_pair_count,all_calculation_valid
36,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,-4.6,-0.7532867405715296,corner_pair_count,all_calculation_valid
1,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,1.4000000000000004,0.18413479691481693,corner_pair_count,all_calculation_valid
12,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,0.40000000000000036,0.24266298132764064,corner_pair_count,all_calculation_valid
2,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,1.4000000000000004,0.29939219274817985,corner_pair_count,all_calculation_valid
31,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,0.0,-0.05535671430593439,corner_pair_count,all_calculation_valid
32,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,0.0,0.45633119347658874,corner_pair_count,all_calculation_valid
34,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,0.0,-0.8196553092695366,corner_pair_count,all_calculation_valid
13,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,0.0,-0.06247869920510099,corner_pair_count,all_calculation_valid
14,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,0.0,0.010944854995758257,corner_pair_count,all_calculation_valid
18,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,0.0,0.470214674308225,corner_pair_count,all_calculation_valid
30,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,0.0,-0.21115795728125047,corner_pair_count,all_calculation_valid
10,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,0.0,-0.5421164914958273,corner_pair_count,all_calculation_valid
17,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,0.0,0.6882554204191083,corner_pair_count,all_calculation_valid
6,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,0.0,0.16605095059990485,corner_pair_count,all_calculation_valid
8,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,0.0,-0.10103192224193541,corner_pair_count,all_calculation_valid
27,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.08695652173913082,0.4389746209473159,corner_pair_count,all_calculation_valid
28,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.08695652173913082,0.0865136055880538,corner_pair_count,all_calculation_valid
29,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.08695652173913082,-0.7864184833735618,corner_pair_count,all_calculation_valid
30,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.08695652173913082,-0.20471900400834162,corner_pair_count,all_calculation_valid
31,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.08695652173913082,-0.35722721515467015,corner_pair_count,all_calculation_valid
32,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.08695652173913082,0.2459532562412614,corner_pair_count,all_calculation_valid
33,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.08695652173913082,0.12443094672737998,corner_pair_count,all_calculation_valid
34,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.08695652173913082,-1.0095163138663352,corner_pair_count,all_calculation_valid
35,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.08695652173913082,-0.17315298918748812,corner_pair_count,all_calculation_valid
36,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.08695652173913082,-0.6217613492151844,corner_pair_count,all_calculation_valid
37,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,1.9130434782608692,0.19013361403592716,corner_pair_count,all_calculation_valid
1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.08695652173913082,0.5888875177229055,corner_pair_count,all_calculation_valid
10,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.08695652173913082,-0.6172947334882083,corner_pair_count,all_calculation_valid
11,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.08695652173913082,0.4795408987572588,corner_pair_count,all_calculation_valid
12,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.08695652173913082,0.5803738735763032,corner_pair_count,all_calculation_valid
13,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.08695652173913082,-0.3354647662823963,corner_pair_count,all_calculation_valid
14,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.08695652173913082,-0.2628731314574405,corner_pair_count,all_calculation_valid
15,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.08695652173913082,0.1105170879808092,corner_pair_count,all_calculation_valid
17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.08695652173913082,0.6662725657656574,corner_pair_count,all_calculation_valid
18,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.08695652173913082,0.16241430904259352,corner_pair_count,all_calculation_valid
2,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.08695652173913082,0.7291118109236282,corner_pair_count,all_calculation_valid
6,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.08695652173913082,0.11971698082294054,corner_pair_count,all_calculation_valid
8,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.08695652173913082,-0.15441310209840825,corner_pair_count,all_calculation_valid
10,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,-0.20000000000000018,-0.6526339374971233,corner_pair_count,all_calculation_valid
17,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,-0.20000000000000018,0.6309333617567424,corner_pair_count,all_calculation_valid
18,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,0.7999999999999998,0.12707510503367855,corner_pair_count,all_calculation_valid
6,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,-0.20000000000000018,0.08437777681402556,corner_pair_count,all_calculation_valid
8,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,-0.20000000000000018,-0.18975230610732322,corner_pair_count,all_calculation_valid
30,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,-1.0,-0.167234326646647,corner_pair_count,all_calculation_valid
35,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,-1.0,-0.13566831182579353,corner_pair_count,all_calculation_valid
1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,1.0,0.6263721950846001,corner_pair_count,all_calculation_valid
13,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,0.0,-0.2979800889207017,corner_pair_count,all_calculation_valid
14,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,0.0,-0.22538845409574593,corner_pair_count,all_calculation_valid
18,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,1.0,0.1998989864042881,corner_pair_count,all_calculation_valid
27,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,-0.20000000000000018,0.4994381674427305,corner_pair_count,all_calculation_valid
28,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,-0.20000000000000018,0.14697715208346848,corner_pair_count,all_calculation_valid
29,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,-2.2,-0.7259549368781472,corner_pair_count,all_calculation_valid
36,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,0.7999999999999998,-0.5612978027197698,corner_pair_count,all_calculation_valid
12,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,1.7999999999999998,0.6408374200717178,corner_pair_count,all_calculation_valid
30,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,-0.7999999999999998,-0.2623147805209193,corner_pair_count,all_calculation_valid
31,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,1.2000000000000002,-0.41482299166724784,corner_pair_count,all_calculation_valid
32,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,-0.7999999999999998,0.18835747972868372,corner_pair_count,all_calculation_valid
33,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,1.2000000000000002,0.0668351702148023,corner_pair_count,all_calculation_valid
11,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,-0.7999999999999998,0.42194512224468117,corner_pair_count,all_calculation_valid
31,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,-0.40000000000000036,-0.3915296004445157,corner_pair_count,all_calculation_valid
32,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,1.5999999999999996,0.043090472182193126,corner_pair_count,all_calculation_valid
17,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,-0.40000000000000036,0.5524748952782498,corner_pair_count,all_calculation_valid
6,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,-0.40000000000000036,0.03387173439595119,corner_pair_count,all_calculation_valid
8,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,-0.40000000000000036,-0.23790750141187855,corner_pair_count,all_calculation_valid
33,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,1.2000000000000002,0.12800702911343934,corner_pair_count,all_calculation_valid
34,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,-2.8,-0.9109909733534508,corner_pair_count,all_calculation_valid
37,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,-0.7999999999999998,0.3195434338711708,corner_pair_count,all_calculation_valid
11,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,1.2000000000000002,0.3926155399009588,corner_pair_count,all_calculation_valid
15,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,1.2000000000000002,0.07082497046788185,corner_pair_count,all_calculation_valid
32,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,0.0,-0.02875317407890668,corner_pair_count,all_calculation_valid
33,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,0.0,-0.07133969528183459,corner_pair_count,all_calculation_valid
37,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,0.0,0.035745854609559424,corner_pair_count,all_calculation_valid
11,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,0.0,0.19351154885032007,corner_pair_count,all_calculation_valid
15,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,0.0,-0.12916453409913833,corner_pair_count,all_calculation_valid
30,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,0.0,-0.40406929466678965,corner_pair_count,all_calculation_valid
34,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,0.0,-1.1387795065254767,corner_pair_count,all_calculation_valid
1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,0.0,0.46794118360847314,corner_pair_count,all_calculation_valid
12,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,0.0,0.48210288421401704,corner_pair_count,all_calculation_valid
2,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,0.0,0.5928047333697762,corner_pair_count,all_calculation_valid
31,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,0.0,-0.24131991647784543,corner_pair_count,all_calculation_valid
10,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,0.0,-0.5337233312260785,corner_pair_count,all_calculation_valid
17,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,0.0,0.6955228784923468,corner_pair_count,all_calculation_valid
6,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,0.0,0.172542988981245,corner_pair_count,all_calculation_valid
8,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,0.0,-0.09302261976966786,corner_pair_count,all_calculation_valid
27,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,0.40000000000000036,0.6416166551115686,corner_pair_count,all_calculation_valid
28,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,0.40000000000000036,0.3024131809165501,corner_pair_count,all_calculation_valid
29,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,0.40000000000000036,-0.6117323253694317,corner_pair_count,all_calculation_valid
31,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,-1.5999999999999996,0.009847075919859644,corner_pair_count,all_calculation_valid
36,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,0.40000000000000036,-0.34214458657854674,corner_pair_count,all_calculation_valid
34,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,0.0,-0.6488670568676949,corner_pair_count,all_calculation_valid
35,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,0.0,0.14877226794638498,corner_pair_count,all_calculation_valid
10,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,0.0,-0.2366872032591097,corner_pair_count,all_calculation_valid
13,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,0.0,0.039953756980062094,corner_pair_count,all_calculation_valid
14,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,0.0,0.11165660098921182,corner_pair_count,all_calculation_valid
18,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,0.0,0.5851716342111454,corner_pair_count,all_calculation_valid
27,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,0.0,0.6518667462425144,corner_pair_count,all_calculation_valid
28,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,0.0,0.31389846312050945,corner_pair_count,all_calculation_valid
29,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,0.0,-0.6006653477813539,corner_pair_count,all_calculation_valid
31,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,0.0,-0.07756642125023913,corner_pair_count,all_calculation_valid
35,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,0.0,0.04207069692349838,corner_pair_count,all_calculation_valid
36,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,0.0,-0.3296041372549293,corner_pair_count,all_calculation_valid
34,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,0.0,-0.7005848254997935,corner_pair_count,all_calculation_valid
10,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,0.0,-0.29031653897501325,corner_pair_count,all_calculation_valid
13,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,0.0,-0.012642986428472058,corner_pair_count,all_calculation_valid
14,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,0.0,0.05873713631566527,corner_pair_count,all_calculation_valid
18,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,0.0,0.5313309632697766,corner_pair_count,all_calculation_valid
6,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,0.0,0.41347625131783683,corner_pair_count,all_calculation_valid
30,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,0.0,-0.4724618388941333,corner_pair_count,all_calculation_valid
31,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,0.0,-0.515211023591753,corner_pair_count,all_calculation_valid
33,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,0.0,-0.043209872110116565,corner_pair_count,all_calculation_valid
1,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,0.0,0.39665091280571907,corner_pair_count,all_calculation_valid
11,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,0.0,0.22236851406372252,corner_pair_count,all_calculation_valid
12,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,0.0,0.4118633077265611,corner_pair_count,all_calculation_valid
28,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,0.0,0.2601724343805641,corner_pair_count,all_calculation_valid
29,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,0.0,-0.6775973205300231,corner_pair_count,all_calculation_valid
35,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,0.0,-0.01028855793037925,corner_pair_count,all_calculation_valid
36,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,0.0,-0.39446657936491236,corner_pair_count,all_calculation_valid
1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,0.0,0.8221800234447506,corner_pair_count,all_calculation_valid
34,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,-0.40000000000000036,-1.0520425219699332,corner_pair_count,all_calculation_valid
36,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,-0.40000000000000036,-0.5793472087764387,corner_pair_count,all_calculation_valid
37,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,1.5999999999999996,0.21601435081082454,corner_pair_count,all_calculation_valid
1,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,-0.40000000000000036,0.6372993940332242,corner_pair_count,all_calculation_valid
2,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,-0.40000000000000036,0.7780759859023232,corner_pair_count,all_calculation_valid
31,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,0.0,-0.2438799476291408,corner_pair_count,all_calculation_valid
10,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,0.0,-0.545178333089957,corner_pair_count,all_calculation_valid
17,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,0.0,0.6945730283251743,corner_pair_count,all_calculation_valid
6,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,0.0,0.18839651933517562,corner_pair_count,all_calculation_valid
8,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,0.0,-0.09391126694125207,corner_pair_count,all_calculation_valid
34,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,0.0,-0.7504786603801508,corner_pair_count,all_calculation_valid
10,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,0.0,-0.3040837280546606,corner_pair_count,all_calculation_valid
13,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,0.0,-0.005268119165676655,corner_pair_count,all_calculation_valid
14,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,0.0,0.06917175520103194,corner_pair_count,all_calculation_valid
18,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,0.0,0.5611676280289841,corner_pair_count,all_calculation_valid
6,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,0.0,0.42949112437047204,corner_pair_count,all_calculation_valid
27,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,-0.20000000000000018,0.21265669391889075,corner_pair_count,all_calculation_valid
30,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,-0.20000000000000018,-0.48147239991643986,corner_pair_count,all_calculation_valid
32,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,-0.20000000000000018,-0.002860432141156749,corner_pair_count,all_calculation_valid
33,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,-0.20000000000000018,-0.047166132917806664,corner_pair_count,all_calculation_valid
12,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,0.7999999999999998,0.3188422710565125,corner_pair_count,all_calculation_valid
29,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,0.0,-0.46425961994848347,corner_pair_count,all_calculation_valid
34,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,0.0,-0.653824191976867,corner_pair_count,all_calculation_valid
35,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,0.0,0.20304914265116034,corner_pair_count,all_calculation_valid
13,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,0.0,0.09138634923760708,corner_pair_count,all_calculation_valid
14,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,0.0,0.16582622360431568,corner_pair_count,all_calculation_valid
18,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,0.0,0.6578220964322679,corner_pair_count,all_calculation_valid
28,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,-0.20000000000000018,-0.05563599778005761,corner_pair_count,all_calculation_valid
