variant,replicate,features,k,ari,n_workers
strict_clean_tasks,14,geometry_and_time,2,0.05314009661835749,22
strict_clean_tasks,14,geometry_and_time,3,0.046227331606217614,22
strict_clean_tasks,14,geometry_and_time,4,0.0856995353639649,22
strict_clean_tasks,15,geometry_only,2,0.19376405898525367,23
strict_clean_tasks,15,geometry_only,3,0.12264088029343115,23
strict_clean_tasks,15,geometry_only,4,0.019230769230769232,23
strict_clean_tasks,15,geometry_and_time,2,0.029411764705882353,22
strict_clean_tasks,15,geometry_and_time,3,0.10562491843215731,22
strict_clean_tasks,15,geometry_and_time,4,0.10306313216049087,22
strict_clean_tasks,16,geometry_only,2,0.0503003003003003,23
strict_clean_tasks,16,geometry_only,3,0.14268991436140718,23
strict_clean_tasks,16,geometry_only,4,0.09983633387888707,23
strict_clean_tasks,16,geometry_and_time,2,-0.026058631921824105,22
strict_clean_tasks,16,geometry_and_time,3,0.029340213785477333,22
strict_clean_tasks,16,geometry_and_time,4,0.07330415754923414,22
strict_clean_tasks,17,geometry_only,2,-0.03799785394180395,23
strict_clean_tasks,17,geometry_only,3,0.0045590806894828875,23
strict_clean_tasks,17,geometry_only,4,0.014861444610292686,23
strict_clean_tasks,17,geometry_and_time,2,-0.032171581769437,22
strict_clean_tasks,17,geometry_and_time,3,-0.04356814701378254,22
strict_clean_tasks,17,geometry_and_time,4,0.07410706332947359,22
strict_clean_tasks,18,geometry_only,2,-0.04783599088838269,23
strict_clean_tasks,18,geometry_only,3,0.01871974869378466,23
strict_clean_tasks,18,geometry_only,4,0.06115749661029044,23
strict_clean_tasks,18,geometry_and_time,2,0.6534653465346535,22
strict_clean_tasks,18,geometry_and_time,3,0.5074251770619146,22
strict_clean_tasks,18,geometry_and_time,4,0.38509316770186336,22
strict_clean_tasks,19,geometry_only,2,-0.025377229080932786,23
strict_clean_tasks,19,geometry_only,3,0.13118679310670742,23
strict_clean_tasks,19,geometry_only,4,0.09120127046545921,23
strict_clean_tasks,19,geometry_and_time,2,-0.026058631921824105,22
strict_clean_tasks,19,geometry_and_time,3,0.09081632653061225,22
strict_clean_tasks,19,geometry_and_time,4,-0.01001669449081803,22
strict_clean_tasks,20,geometry_only,2,0.0023784189772798397,23
strict_clean_tasks,20,geometry_only,3,0.03201235564603882,23
strict_clean_tasks,20,geometry_only,4,0.11029099200061832,23
strict_clean_tasks,20,geometry_and_time,2,0.09044886938913263,22
strict_clean_tasks,20,geometry_and_time,3,0.00507185122569738,22
strict_clean_tasks,20,geometry_and_time,4,-0.012578616352201259,22
strict_clean_tasks,21,geometry_only,2,-0.034764826175869123,23
strict_clean_tasks,21,geometry_only,3,0.008620689655172414,23
strict_clean_tasks,21,geometry_only,4,0.11076991379629288,23
strict_clean_tasks,21,geometry_and_time,2,-0.034482758620689655,22
strict_clean_tasks,21,geometry_and_time,3,-0.024558521560574947,22
strict_clean_tasks,21,geometry_and_time,4,0.13936801435076585,22
strict_clean_tasks,22,geometry_only,2,-0.028455284552845527,23
strict_clean_tasks,22,geometry_only,3,-0.020097020097020097,23
strict_clean_tasks,22,geometry_only,4,0.056955419710749966,23
strict_clean_tasks,22,geometry_and_time,2,-0.011527377521613832,22
strict_clean_tasks,22,geometry_and_time,3,0.030097692787362296,22
strict_clean_tasks,22,geometry_and_time,4,0.18311291963377416,22
strict_clean_tasks,23,geometry_only,2,0.11934361014420686,23
strict_clean_tasks,23,geometry_only,3,0.12527964205816555,23
strict_clean_tasks,23,geometry_only,4,0.12871690427698573,23
strict_clean_tasks,23,geometry_and_time,2,0.26369670379120264,22
strict_clean_tasks,23,geometry_and_time,3,0.18305527792726994,22
strict_clean_tasks,23,geometry_and_time,4,0.19549078911190543,22
strict_clean_tasks,24,geometry_only,2,-0.04020100502512563,23
strict_clean_tasks,24,geometry_only,3,0.0045590806894828875,23
strict_clean_tasks,24,geometry_only,4,0.03259883344134802,23
strict_clean_tasks,24,geometry_and_time,2,-0.032171581769437,22
strict_clean_tasks,24,geometry_and_time,3,-0.005267979844251031,22
strict_clean_tasks,24,geometry_and_time,4,0.05185123136203719,22
strict_clean_tasks,25,geometry_only,2,0.004061484628842789,23
strict_clean_tasks,25,geometry_only,3,0.03236716502828966,23
strict_clean_tasks,25,geometry_only,4,0.09000079929661897,23
strict_clean_tasks,25,geometry_and_time,2,-0.012588512981904013,22
strict_clean_tasks,25,geometry_and_time,3,-0.05275760852773057,22
strict_clean_tasks,25,geometry_and_time,4,-0.01921570244525999,22
strict_clean_tasks,26,geometry_only,2,0.12201772324471712,23
strict_clean_tasks,26,geometry_only,3,0.0570986569158287,23
strict_clean_tasks,26,geometry_only,4,0.12346456692913386,23
strict_clean_tasks,26,geometry_and_time,2,-0.04532705037585549,22
strict_clean_tasks,26,geometry_and_time,3,0.053842716711349416,22
strict_clean_tasks,26,geometry_and_time,4,0.014925373134328358,22
strict_clean_tasks,27,geometry_only,2,0.09004495825305074,23
strict_clean_tasks,27,geometry_only,3,0.22470293933708568,23
strict_clean_tasks,27,geometry_only,4,0.24170413187754228,23
strict_clean_tasks,27,geometry_and_time,2,-0.04251986125097908,22
strict_clean_tasks,27,geometry_and_time,3,0.021056813667063964,22
strict_clean_tasks,27,geometry_and_time,4,-0.018236819360414866,22
strict_clean_tasks,28,geometry_only,2,0.1829407294832827,23
strict_clean_tasks,28,geometry_only,3,0.09887448354466448,23
strict_clean_tasks,28,geometry_only,4,0.14075471698113207,23
strict_clean_tasks,28,geometry_and_time,2,-0.04956629491945477,22
strict_clean_tasks,28,geometry_and_time,3,0.1421955188384028,22
strict_clean_tasks,28,geometry_and_time,4,0.17404129793510326,22
strict_clean_tasks,29,geometry_only,2,0.04827586206896552,23
strict_clean_tasks,29,geometry_only,3,0.050043087529237966,23
strict_clean_tasks,29,geometry_only,4,0.017718480869687987,23
strict_clean_tasks,29,geometry_and_time,2,0.031446540880503145,22
strict_clean_tasks,29,geometry_and_time,3,0.019480027287197756,22
strict_clean_tasks,29,geometry_and_time,4,0.10607356715141146,22
strict_clean_tasks,30,geometry_only,2,-0.028455284552845527,23
strict_clean_tasks,30,geometry_only,3,-0.013806108361113918,23
strict_clean_tasks,30,geometry_only,4,-0.060429347231840215,23
strict_clean_tasks,30,geometry_and_time,2,-0.06451612903225806,22
strict_clean_tasks,30,geometry_and_time,3,0.046227331606217614,22
strict_clean_tasks,30,geometry_and_time,4,0.04854368932038835,22
strict_clean_tasks,31,geometry_only,2,-0.034764826175869123,23
strict_clean_tasks,31,geometry_only,3,0.08877943666307526,23
strict_clean_tasks,31,geometry_only,4,0.09872773536895674,23
strict_clean_tasks,31,geometry_and_time,2,-0.0639488409272582,22
strict_clean_tasks,31,geometry_and_time,3,0.1041454874053993,22
strict_clean_tasks,31,geometry_and_time,4,0.15900277008310248,22
strict_clean_tasks,32,geometry_only,2,0.003750234389649353,23
strict_clean_tasks,32,geometry_only,3,-0.028712623545602403,23
strict_clean_tasks,32,geometry_only,4,0.03794965396608107,23
strict_clean_tasks,32,geometry_and_time,2,0.08839779005524862,22
strict_clean_tasks,32,geometry_and_time,3,0.01414225941422594,22
strict_clean_tasks,32,geometry_and_time,4,0.08963431399505087,22
strict_clean_tasks,33,geometry_only,2,-0.044735030970406056,23
strict_clean_tasks,33,geometry_only,3,0.03401033144030545,23
strict_clean_tasks,33,geometry_only,4,0.05396290050590219,23
strict_clean_tasks,33,geometry_and_time,2,0.034482758620689655,22
strict_clean_tasks,33,geometry_and_time,3,0.13029955802913734,22
strict_clean_tasks,33,geometry_and_time,4,0.10612462749633056,22
strict_clean_tasks,34,geometry_only,2,0.11444465279079942,23
strict_clean_tasks,34,geometry_only,3,0.10978184377199156,23
strict_clean_tasks,34,geometry_only,4,0.09478041251578505,23
strict_clean_tasks,34,geometry_and_time,2,0.6518987341772152,22
strict_clean_tasks,34,geometry_and_time,3,0.3472808205922199,22
strict_clean_tasks,34,geometry_and_time,4,0.2651571856287425,22
strict_clean_tasks,35,geometry_only,2,-0.03799785394180395,23
strict_clean_tasks,35,geometry_only,3,-0.028978139298423997,23
strict_clean_tasks,35,geometry_only,4,0.0002926972047416947,23
strict_clean_tasks,35,geometry_and_time,2,-0.04054054054054054,22
strict_clean_tasks,35,geometry_and_time,3,0.07782493591629197,22
strict_clean_tasks,35,geometry_and_time,4,0.09815950920245399,22
strict_clean_tasks,36,geometry_only,2,-0.04199687987519501,23
strict_clean_tasks,36,geometry_only,3,0.011007911936704506,23
strict_clean_tasks,36,geometry_only,4,0.05381068225554628,23
strict_clean_tasks,36,geometry_and_time,2,-0.039603960396039604,22
strict_clean_tasks,36,geometry_and_time,3,-0.006735340729001585,22
strict_clean_tasks,36,geometry_and_time,4,0.09402415109918465,22
strict_clean_tasks,37,geometry_only,2,-0.026209048361934478,23
strict_clean_tasks,37,geometry_only,3,-0.004564639674847585,23
strict_clean_tasks,37,geometry_only,4,-0.03077409912582572,23
strict_clean_tasks,37,geometry_and_time,2,0.1619047619047619,22
strict_clean_tasks,37,geometry_and_time,3,0.10071090047393365,22
strict_clean_tasks,37,geometry_and_time,4,0.2429990069513406,22
strict_clean_tasks,38,geometry_only,2,0.3989371678649578,23
strict_clean_tasks,38,geometry_only,3,0.08754354058136309,23
strict_clean_tasks,38,geometry_only,4,0.17961088263207844,23
strict_clean_tasks,38,geometry_and_time,2,0.031446540880503145,22
strict_clean_tasks,38,geometry_and_time,3,0.07782493591629197,22
strict_clean_tasks,38,geometry_and_time,4,0.17152658662092624,22
strict_clean_tasks,39,geometry_only,2,0.0503003003003003,23
strict_clean_tasks,39,geometry_only,3,0.16783990655067474,23
strict_clean_tasks,39,geometry_only,4,0.09324905512837221,23
strict_clean_tasks,39,geometry_and_time,2,-0.009411764705882352,22
strict_clean_tasks,39,geometry_and_time,3,0.08333333333333333,22
strict_clean_tasks,39,geometry_and_time,4,0.19659527732015375,22
strict_clean_tasks,40,geometry_only,2,0.294478527607362,23
strict_clean_tasks,40,geometry_only,3,0.1878412813978886,23
strict_clean_tasks,40,geometry_only,4,0.1278227524499361,23
strict_clean_tasks,40,geometry_and_time,2,-0.050955414012738856,22
strict_clean_tasks,40,geometry_and_time,3,0.02556070667836111,22
strict_clean_tasks,40,geometry_and_time,4,0.009138381201044387,22
strict_clean_tasks,41,geometry_only,2,0.051368578927634044,23
strict_clean_tasks,41,geometry_only,3,0.053585701953512165,23
strict_clean_tasks,41,geometry_only,4,0.0619055295824601,23
strict_clean_tasks,41,geometry_and_time,2,0.1742627345844504,22
strict_clean_tasks,41,geometry_and_time,3,0.11501172791243158,22
strict_clean_tasks,41,geometry_and_time,4,0.24849296718017413,22
strict_clean_tasks,42,geometry_only,2,0.5257435641089727,23
strict_clean_tasks,42,geometry_only,3,0.2091889893456122,23
strict_clean_tasks,42,geometry_only,4,0.2700519330640508,23
strict_clean_tasks,42,geometry_and_time,2,-0.03773584905660377,22
strict_clean_tasks,42,geometry_and_time,3,0.19431020716897088,22
strict_clean_tasks,42,geometry_and_time,4,0.22613065326633167,22
strict_clean_tasks,43,geometry_only,2,0.11472131967008248,23
strict_clean_tasks,43,geometry_only,3,0.16571154153993917,23
strict_clean_tasks,43,geometry_only,4,0.23912565099391184,23
strict_clean_tasks,43,geometry_and_time,2,0.16455696202531644,22
strict_clean_tasks,43,geometry_and_time,3,0.1455720420050168,22
strict_clean_tasks,43,geometry_and_time,4,0.1440922190201729,22
strict_clean_tasks,44,geometry_only,2,-0.04020100502512563,23
strict_clean_tasks,44,geometry_only,3,0.018896959251508062,23
strict_clean_tasks,44,geometry_only,4,-0.018917421023462035,23
strict_clean_tasks,44,geometry_and_time,2,-0.028037383177570093,22
strict_clean_tasks,44,geometry_and_time,3,0.0937153009105041,22
strict_clean_tasks,44,geometry_and_time,4,0.015726681127982648,22
strict_clean_tasks,45,geometry_only,2,0.19381443298969073,23
strict_clean_tasks,45,geometry_only,3,0.16561632653061226,23
strict_clean_tasks,45,geometry_only,4,0.13326148042649832,23
strict_clean_tasks,45,geometry_and_time,2,0.16869095816464239,22
strict_clean_tasks,45,geometry_and_time,3,0.021487985212569317,22
strict_clean_tasks,45,geometry_and_time,4,0.027286508337544216,22
strict_clean_tasks,46,geometry_only,2,0.05024088093599449,23
strict_clean_tasks,46,geometry_only,3,0.08743570903747244,23
strict_clean_tasks,46,geometry_only,4,0.15003094332950226,23
strict_clean_tasks,46,geometry_and_time,2,0.006615944426066821,22
strict_clean_tasks,46,geometry_and_time,3,0.013388090349075975,22
strict_clean_tasks,46,geometry_and_time,4,-0.037549407114624504,22
strict_clean_tasks,47,geometry_only,2,0.1093789288408348,23
strict_clean_tasks,47,geometry_only,3,0.21745243228043865,23
strict_clean_tasks,47,geometry_only,4,0.08398409768564533,23
strict_clean_tasks,47,geometry_and_time,2,0.07673860911270983,22
strict_clean_tasks,47,geometry_and_time,3,0.18346748434904817,22
strict_clean_tasks,47,geometry_and_time,4,0.20833333333333334,22
strict_clean_tasks,48,geometry_only,2,-0.018661724292196587,23
strict_clean_tasks,48,geometry_only,3,-0.055119204837700705,23
strict_clean_tasks,48,geometry_only,4,-0.008410428931875526,23
strict_clean_tasks,48,geometry_and_time,2,-0.02877697841726619,22
strict_clean_tasks,48,geometry_and_time,3,0.07828585108929854,22
strict_clean_tasks,48,geometry_and_time,4,0.03792444509775099,22
strict_clean_tasks,49,geometry_only,2,0.19351209450590662,23
strict_clean_tasks,49,geometry_only,3,0.26391365556076957,23
strict_clean_tasks,49,geometry_only,4,0.09738503155996393,23
strict_clean_tasks,49,geometry_and_time,2,0.034482758620689655,22
strict_clean_tasks,49,geometry_and_time,3,0.12925113084268722,22
strict_clean_tasks,49,geometry_and_time,4,0.13876511775938893,22
strict_clean_tasks,50,geometry_only,2,0.11659807956104253,23
strict_clean_tasks,50,geometry_only,3,0.24822495386443966,23
strict_clean_tasks,50,geometry_only,4,0.10057769219374907,23
strict_clean_tasks,50,geometry_and_time,2,-0.009411764705882352,22
strict_clean_tasks,50,geometry_and_time,3,0.11575268369809437,22
strict_clean_tasks,50,geometry_and_time,4,0.11687602403058438,22
strict_clean_tasks,51,geometry_only,2,-0.04020100502512563,23
strict_clean_tasks,51,geometry_only,3,0.008427876823338737,23
strict_clean_tasks,51,geometry_only,4,0.03417834774828512,23
strict_clean_tasks,51,geometry_and_time,2,-0.02115842369743454,22
strict_clean_tasks,51,geometry_and_time,3,0.009494640122511486,22
strict_clean_tasks,51,geometry_and_time,4,0.10945357023131076,22
strict_clean_tasks,52,geometry_only,2,0.04940822844260755,23
strict_clean_tasks,52,geometry_only,3,0.2144350801596857,23
strict_clean_tasks,52,geometry_only,4,0.2012768345727515,23
strict_clean_tasks,52,geometry_and_time,2,0.1742627345844504,22
strict_clean_tasks,52,geometry_and_time,3,0.38717367065246644,22
strict_clean_tasks,52,geometry_and_time,4,0.3116913667372383,22
strict_clean_tasks,53,geometry_only,2,0.2544204322200393,23
strict_clean_tasks,53,geometry_only,3,0.17842043992402426,23
strict_clean_tasks,53,geometry_only,4,0.01035651752784711,23
strict_clean_tasks,53,geometry_and_time,2,-0.04720692368214005,22
strict_clean_tasks,53,geometry_and_time,3,-0.05275760852773057,22
strict_clean_tasks,53,geometry_and_time,4,-0.02913907284768212,22
strict_clean_tasks,54,geometry_only,2,0.1419736667109988,23
strict_clean_tasks,54,geometry_only,3,0.2692889561270802,23
strict_clean_tasks,54,geometry_only,4,0.19054390330607893,23
strict_clean_tasks,54,geometry_and_time,2,0.26369670379120264,22
strict_clean_tasks,54,geometry_and_time,3,0.2208449279028586,22
strict_clean_tasks,54,geometry_and_time,4,0.1846021751574127,22
strict_clean_tasks,55,geometry_only,2,0.0945229117402697,23
strict_clean_tasks,55,geometry_only,3,0.046698375440113654,23
strict_clean_tasks,55,geometry_only,4,0.16616565861432037,23
strict_clean_tasks,55,geometry_and_time,2,-0.03991596638655462,22
strict_clean_tasks,55,geometry_and_time,3,-0.05379583405061112,22
strict_clean_tasks,55,geometry_and_time,4,-0.046037735849056606,22
strict_clean_tasks,56,geometry_only,2,0.04887218045112782,23
strict_clean_tasks,56,geometry_only,3,0.18552898890451633,23
strict_clean_tasks,56,geometry_only,4,0.06930105612910882,23
strict_clean_tasks,56,geometry_and_time,2,0.034482758620689655,22
strict_clean_tasks,56,geometry_and_time,3,0.09373134328358208,22
strict_clean_tasks,56,geometry_and_time,4,0.09530026109660575,22
strict_clean_tasks,57,geometry_only,2,0.0031894934333958724,23
strict_clean_tasks,57,geometry_only,3,0.034793224477338625,23
strict_clean_tasks,57,geometry_only,4,0.07539911521446432,23
strict_clean_tasks,57,geometry_and_time,2,-0.009411764705882352,22
strict_clean_tasks,57,geometry_and_time,3,0.21875936469883128,22
strict_clean_tasks,57,geometry_and_time,4,0.26762402088772846,22
strict_clean_tasks,58,geometry_only,2,-0.04369023063941496,23
strict_clean_tasks,58,geometry_only,3,-0.020320755306843404,23
strict_clean_tasks,58,geometry_only,4,-0.01489971346704871,23
strict_clean_tasks,58,geometry_and_time,2,0.09411764705882353,22
strict_clean_tasks,58,geometry_and_time,3,0.2518460940536339,22
strict_clean_tasks,58,geometry_and_time,4,0.3137254901960784,22
strict_clean_tasks,59,geometry_only,2,-0.06771847811972471,23
strict_clean_tasks,59,geometry_only,3,0.028599933488526772,23
strict_clean_tasks,59,geometry_only,4,0.04434806939003917,23
strict_clean_tasks,59,geometry_and_time,2,0.0064516129032258064,22
strict_clean_tasks,59,geometry_and_time,3,0.2647214854111406,22
strict_clean_tasks,59,geometry_and_time,4,0.23468328141225336,22
strict_clean_tasks,60,geometry_only,2,0.03875379939209726,23
strict_clean_tasks,60,geometry_only,3,0.0478494623655914,23
strict_clean_tasks,60,geometry_only,4,0.16745886654478975,23
strict_clean_tasks,60,geometry_and_time,2,0.25259792166266987,22
strict_clean_tasks,60,geometry_and_time,3,0.22600100519349975,22
strict_clean_tasks,60,geometry_and_time,4,0.2689873417721519,22
strict_clean_tasks,61,geometry_only,2,-0.04020100502512563,23
strict_clean_tasks,61,geometry_only,3,-0.01949208134195483,23
strict_clean_tasks,61,geometry_only,4,0.023690480185228683,23
strict_clean_tasks,61,geometry_and_time,2,-0.10770933234968647,22
strict_clean_tasks,61,geometry_and_time,3,0.14547647768395658,22
strict_clean_tasks,61,geometry_and_time,4,0.1245605223505776,22
strict_clean_tasks,62,geometry_only,2,-0.004704301075268817,23
strict_clean_tasks,62,geometry_only,3,0.15069004102946662,23
strict_clean_tasks,62,geometry_only,4,0.02819548872180451,23
strict_clean_tasks,62,geometry_and_time,2,-0.009489324509926332,22
strict_clean_tasks,62,geometry_and_time,3,-0.002433386056697895,22
strict_clean_tasks,62,geometry_and_time,4,0.10477657935285054,22
strict_clean_tasks,63,geometry_only,2,0.05154639175257732,23
strict_clean_tasks,63,geometry_only,3,0.22416703993384557,23
strict_clean_tasks,63,geometry_only,4,0.11500725194096068,23
strict_clean_tasks,63,geometry_and_time,2,0.26666666666666666,22
strict_clean_tasks,63,geometry_and_time,3,0.08363018134715026,22
strict_clean_tasks,63,geometry_and_time,4,0.10976459116868645,22
strict_clean_tasks,64,geometry_only,2,0.02620967741935484,23
strict_clean_tasks,64,geometry_only,3,0.1253745102558193,23
strict_clean_tasks,64,geometry_only,4,0.021311014207342806,23
strict_clean_tasks,64,geometry_and_time,2,0.18279435634910726,22
strict_clean_tasks,64,geometry_and_time,3,0.0035945363048166786,22
strict_clean_tasks,64,geometry_and_time,4,0.010494752623688156,22
strict_clean_tasks,65,geometry_only,2,-0.06533112160265407,23
strict_clean_tasks,65,geometry_only,3,0.032306536438767845,23
strict_clean_tasks,65,geometry_only,4,0.05343780883806297,23
strict_clean_tasks,65,geometry_and_time,2,0.004860267314702308,22
strict_clean_tasks,65,geometry_and_time,3,0.08520340813632546,22
strict_clean_tasks,65,geometry_and_time,4,0.12845849802371542,22
strict_clean_tasks,66,geometry_only,2,-0.04427767354596623,23
strict_clean_tasks,66,geometry_only,3,0.07435197817189632,23
strict_clean_tasks,66,geometry_only,4,0.06094632107544992,23
strict_clean_tasks,66,geometry_and_time,2,-0.012588512981904013,22
strict_clean_tasks,66,geometry_and_time,3,0.14106437369277247,22
strict_clean_tasks,66,geometry_and_time,4,0.045454545454545456,22
strict_clean_tasks,67,geometry_only,2,0.061746708696458374,23
strict_clean_tasks,67,geometry_only,3,0.17876893484010578,23
strict_clean_tasks,67,geometry_only,4,0.09407862500471147,23
strict_clean_tasks,67,geometry_and_time,2,-0.04392156862745098,22
strict_clean_tasks,67,geometry_and_time,3,-0.0008252527336496802,22
strict_clean_tasks,67,geometry_and_time,4,0.168834763354553,22
strict_clean_tasks,68,geometry_only,2,0.05930470347648262,23
strict_clean_tasks,68,geometry_only,3,0.06501505611825896,23
strict_clean_tasks,68,geometry_only,4,0.013183555659567829,23
strict_clean_tasks,68,geometry_and_time,2,0.031446540880503145,22
strict_clean_tasks,68,geometry_and_time,3,0.01756320390643459,22
strict_clean_tasks,68,geometry_and_time,4,0.05672886937431394,22
strict_clean_tasks,69,geometry_only,2,-0.02884134134134134,23
strict_clean_tasks,69,geometry_only,3,0.0825791510497608,23
strict_clean_tasks,69,geometry_only,4,0.2412098781188182,23
strict_clean_tasks,69,geometry_and_time,2,0.033617212012550426,22
strict_clean_tasks,69,geometry_and_time,3,0.007945028988619283,22
strict_clean_tasks,69,geometry_and_time,4,0.011189546410333434,22
strict_clean_tasks,70,geometry_only,2,0.28865979381443296,23
strict_clean_tasks,70,geometry_only,3,0.2744914971657219,23
strict_clean_tasks,70,geometry_only,4,0.15133785786722834,23
strict_clean_tasks,70,geometry_and_time,2,0.09126671911880409,22
strict_clean_tasks,70,geometry_and_time,3,0.27906371911573474,22
strict_clean_tasks,70,geometry_and_time,4,0.3794029850746269,22
strict_clean_tasks,71,geometry_only,2,-0.04565094871313169,23
strict_clean_tasks,71,geometry_only,3,0.28523775485891284,23
strict_clean_tasks,71,geometry_only,4,0.1474222411589263,23
strict_clean_tasks,71,geometry_and_time,2,-0.0639488409272582,22
strict_clean_tasks,71,geometry_and_time,3,-0.10310208685843203,22
strict_clean_tasks,71,geometry_and_time,4,0.08392683716413078,22
strict_clean_tasks,72,geometry_only,2,-0.03038847117794486,23
strict_clean_tasks,72,geometry_only,3,0.04217640249053534,23
strict_clean_tasks,72,geometry_only,4,-0.044148271553519365,23
strict_clean_tasks,72,geometry_and_time,2,-0.034482758620689655,22
strict_clean_tasks,72,geometry_and_time,3,0.18253641675582258,22
strict_clean_tasks,72,geometry_and_time,4,0.14697193500738553,22
strict_clean_tasks,73,geometry_only,2,-0.009442745045883761,23
strict_clean_tasks,73,geometry_only,3,-0.03547066848567531,23
strict_clean_tasks,73,geometry_only,4,0.09022556390977443,23
strict_clean_tasks,73,geometry_and_time,2,0.031446540880503145,22
strict_clean_tasks,73,geometry_and_time,3,-0.003701319600901191,22
strict_clean_tasks,73,geometry_and_time,4,0.010899182561307902,22
strict_clean_tasks,74,geometry_only,2,-0.027491408934707903,23
strict_clean_tasks,74,geometry_only,3,0.06034511092851274,23
strict_clean_tasks,74,geometry_only,4,0.12758620689655173,23
strict_clean_tasks,74,geometry_and_time,2,-0.032171581769437,22
strict_clean_tasks,74,geometry_and_time,3,0.08151093439363817,22
strict_clean_tasks,74,geometry_and_time,4,0.08923491540649797,22
strict_clean_tasks,75,geometry_only,2,0.008891928864569083,23
strict_clean_tasks,75,geometry_only,3,0.14995022399203584,23
strict_clean_tasks,75,geometry_only,4,0.1485990849623776,23
strict_clean_tasks,75,geometry_and_time,2,-0.04956629491945477,22
strict_clean_tasks,75,geometry_and_time,3,0.16571879280999627,22
strict_clean_tasks,75,geometry_and_time,4,0.22933943380040034,22
strict_clean_tasks,76,geometry_only,2,-0.04020100502512563,23
strict_clean_tasks,76,geometry_only,3,-0.0029341074382744953,23
strict_clean_tasks,76,geometry_only,4,0.06094632107544992,23
strict_clean_tasks,76,geometry_and_time,2,-0.07698744769874477,22
strict_clean_tasks,76,geometry_and_time,3,0.19807669286939866,22
strict_clean_tasks,76,geometry_and_time,4,0.143409915356711,22
strict_clean_tasks,77,geometry_only,2,0.01823221435170927,23
strict_clean_tasks,77,geometry_only,3,-0.030436018059545985,23
strict_clean_tasks,77,geometry_only,4,0.03947053391250813,23
strict_clean_tasks,77,geometry_and_time,2,0.12871287128712872,22
strict_clean_tasks,77,geometry_and_time,3,0.1210330310880829,22
strict_clean_tasks,77,geometry_and_time,4,0.184301212507977,22
strict_clean_tasks,78,geometry_only,2,-0.11378259397223163,23
strict_clean_tasks,78,geometry_only,3,0.05014749262536873,23
strict_clean_tasks,78,geometry_only,4,0.06340579710144928,23
strict_clean_tasks,78,geometry_and_time,2,-0.012588512981904013,22
strict_clean_tasks,78,geometry_and_time,3,0.02850467289719626,22
strict_clean_tasks,78,geometry_and_time,4,0.1061493411420205,22
strict_clean_tasks,79,geometry_only,2,0.11228070175438597,23
strict_clean_tasks,79,geometry_only,3,0.0849338987278623,23
strict_clean_tasks,79,geometry_only,4,0.05719066088675945,23
strict_clean_tasks,79,geometry_and_time,2,0.006615944426066821,22
strict_clean_tasks,79,geometry_and_time,3,-0.017385257301808066,22
strict_clean_tasks,79,geometry_and_time,4,0.050726879059696875,22
strict_clean_tasks,80,geometry_only,2,0.056439582297364496,23
strict_clean_tasks,80,geometry_only,3,0.09750297265160524,23
strict_clean_tasks,80,geometry_only,4,0.08128232402890365,23
strict_clean_tasks,80,geometry_and_time,2,-0.04532705037585549,22
strict_clean_tasks,80,geometry_and_time,3,0.09321928845915459,22
strict_clean_tasks,80,geometry_and_time,4,0.25199362041467305,22
strict_clean_tasks,81,geometry_only,2,-0.026209048361934478,23
strict_clean_tasks,81,geometry_only,3,0.0075940628236106315,23
strict_clean_tasks,81,geometry_only,4,0.22401677213961252,23
strict_clean_tasks,81,geometry_and_time,2,-0.04054054054054054,22
strict_clean_tasks,81,geometry_and_time,3,-0.017537359515870075,22
strict_clean_tasks,81,geometry_and_time,4,0.19934640522875818,22
strict_clean_tasks,82,geometry_only,2,0.05024088093599449,23
strict_clean_tasks,82,geometry_only,3,0.08743570903747244,23
strict_clean_tasks,82,geometry_only,4,0.15003094332950226,23
strict_clean_tasks,82,geometry_and_time,2,0.006615944426066821,22
strict_clean_tasks,82,geometry_and_time,3,0.013388090349075975,22
strict_clean_tasks,82,geometry_and_time,4,-0.037549407114624504,22
strict_clean_tasks,83,geometry_only,2,-0.04565094871313169,23
strict_clean_tasks,83,geometry_only,3,0.10677401260434884,23
strict_clean_tasks,83,geometry_only,4,0.11306765523632993,23
strict_clean_tasks,83,geometry_and_time,2,0.37341772151898733,22
strict_clean_tasks,83,geometry_and_time,3,0.07774390243902439,22
strict_clean_tasks,83,geometry_and_time,4,0.0009185899644046389,22
strict_clean_tasks,84,geometry_only,2,0.006172839506172839,23
strict_clean_tasks,84,geometry_only,3,0.0651840490797546,23
strict_clean_tasks,84,geometry_only,4,0.04856777084333493,23
strict_clean_tasks,84,geometry_and_time,2,-0.0639488409272582,22
strict_clean_tasks,84,geometry_and_time,3,-0.05016181229773463,22
strict_clean_tasks,84,geometry_and_time,4,0.20031298904538342,22
strict_clean_tasks,85,geometry_only,2,-0.044735030970406056,23
strict_clean_tasks,85,geometry_only,3,0.07545839210155147,23
strict_clean_tasks,85,geometry_only,4,0.03636363636363636,23
strict_clean_tasks,85,geometry_and_time,2,-0.01578531965272297,22
strict_clean_tasks,85,geometry_and_time,3,0.12758620689655173,22
strict_clean_tasks,85,geometry_and_time,4,0.1289134438305709,22
strict_clean_tasks,86,geometry_only,2,-0.04395123476086277,23
strict_clean_tasks,86,geometry_only,3,0.02654232424677188,23
strict_clean_tasks,86,geometry_only,4,0.10129714627818799,23
strict_clean_tasks,86,geometry_and_time,2,0.26435877261998425,22
