pool,condition,target,algorithm,building,candidate,inner_loss,inner_n
selected_all,manual,within_cluster_median,ridge,jtcxE69GiFV,hohonet__encoder_stage4__global,0.01481995206,138
selected_all,manual,within_cluster_median,ridge,pRbA3pwrgk9,hohonet__encoder_stage4__global,0.0140721693255,139
selected_all,manual,within_cluster_median,ridge,pa4otMbVnkk,hohonet__encoder_stage4__global,0.0143722345785,141
selected_all,manual,within_cluster_median,ridge,q9vSo1VnCiC,hohonet__encoder_stage4__global,0.0150740222452,133
selected_all,manual,within_cluster_median,ridge,rPc6DW4iMge,hohonet__encoder_stage4__global,0.0148599461631,136
selected_all,manual,within_cluster_median,ridge,uNb9QFRL6hY,hohonet__encoder_stage4__global,0.0151328187178,122
selected_all,manual,within_cluster_median,ridge,wc2JMjhGNzB,hohonet__encoder_stage4__global,0.0145394647375,134
selected_all,manual,within_cluster_median,ridge,x8F5xyUWy9e,hohonet__encoder_stage4__global,0.0145447087858,142
selected_all,manual,within_cluster_median,ridge,yqstnuAEVhm,hohonet__encoder_stage4__global,0.0137532347477,131
selected_all,manual,within_cluster_median,ridge,zsNo4HB9uLZ,hohonet__encoder_stage4__global,0.0136123254086,140
selected_all,semi,candidate_v2,knn,7y3sRwLe3Va,bilayout__fg_enclosed__regions,0.307692307692,13
selected_all,semi,candidate_v2,knn,B6ByNegPMKs,bilayout__fg_enclosed__regions,0.356923076923,13
selected_all,semi,candidate_v2,knn,X7HyMhZNoso,bilayout__fg_enclosed__regions,0.455384615385,13
selected_all,semi,candidate_v2,knn,Z6MFQCViBuw,da3__layer9__faces_local16,0.333333333333,12
selected_all,semi,candidate_v2,knn,e9zR4mvMWw7,ulayout__transformer__local16,0,9
selected_all,semi,candidate_v2,knn,uNb9QFRL6hY,bilayout__fg_enclosed__regions,0.4,13
selected_all,semi,candidate_v2,knn,wc2JMjhGNzB,da3__layer7__faces_local16,0.181818181818,11
selected_all,semi,candidate_v2,ridge,7y3sRwLe3Va,bilayout__fg_enclosed__regions,0.329630628663,13
selected_all,semi,candidate_v2,ridge,B6ByNegPMKs,bilayout__fc__global,0.363990847415,13
selected_all,semi,candidate_v2,ridge,X7HyMhZNoso,bilayout__fg_enclosed__regions,0.444575944644,13
selected_all,semi,candidate_v2,ridge,Z6MFQCViBuw,hohonet__refined__global,0.296560099761,12
selected_all,semi,candidate_v2,ridge,e9zR4mvMWw7,ulayout__transformer__local16,0.170834523991,9
selected_all,semi,candidate_v2,ridge,uNb9QFRL6hY,da3__layer9__faces_local16,0.473605642155,13
selected_all,semi,candidate_v2,ridge,wc2JMjhGNzB,da3__layer7__faces_local16,0.2993209622,11
selected_all,semi,core10_p_by_19,knn,7y3sRwLe3Va,hohonet__compressed__regions,0.251820512821,39
selected_all,semi,core10_p_by_19,knn,B6ByNegPMKs,dinov3__block3__faces_concat,0.22036036036,37
selected_all,semi,core10_p_by_19,knn,UwV83HsGsw3,dinov3__block6__panorama_global,0.245625,40
selected_all,semi,core10_p_by_19,knn,X7HyMhZNoso,dinov3__block3__faces_concat,0.243958333333,40
selected_all,semi,core10_p_by_19,knn,Z6MFQCViBuw,dinov3__block6__panorama_global,0.240683760684,39
selected_all,semi,core10_p_by_19,knn,b8cTxDM8gDG,dinov3__block6__panorama_global,0.238292682927,41
selected_all,semi,core10_p_by_19,knn,e9zR4mvMWw7,hohonet__shared__regions,0.241189189189,37
selected_all,semi,core10_p_by_19,knn,q9vSo1VnCiC,ulayout__compressed__local16,0.224102564103,39
selected_all,semi,core10_p_by_19,knn,rPc6DW4iMge,dinov3__block3__faces_concat,0.238048780488,41
selected_all,semi,core10_p_by_19,knn,uNb9QFRL6hY,dinov3__block6__panorama_global,0.257285714286,35
selected_all,semi,core10_p_by_19,knn,wc2JMjhGNzB,da3__layer9__faces_global,0.228088235294,34
selected_all,semi,core10_p_by_19,knn,yqstnuAEVhm,hohonet__shared__regions,0.227825,40
selected_all,semi,core10_p_by_19,ridge,7y3sRwLe3Va,hohonet__encoder_stage4__regions,0.261533831613,39
selected_all,semi,core10_p_by_19,ridge,B6ByNegPMKs,hohonet__encoder_stage4__regions,0.239587576334,37
selected_all,semi,core10_p_by_19,ridge,UwV83HsGsw3,hohonet__encoder_stage4__regions,0.26170193807,40
selected_all,semi,core10_p_by_19,ridge,X7HyMhZNoso,hohonet__encoder_stage4__regions,0.263201310416,40
selected_all,semi,core10_p_by_19,ridge,Z6MFQCViBuw,da3__layer7__faces_global,0.255881919673,39
selected_all,semi,core10_p_by_19,ridge,b8cTxDM8gDG,da3__layer7__faces_global,0.253992400173,41
selected_all,semi,core10_p_by_19,ridge,e9zR4mvMWw7,hohonet__encoder_stage4__regions,0.249879871813,37
selected_all,semi,core10_p_by_19,ridge,q9vSo1VnCiC,da3__layer7__faces_local16,0.243551918374,39
selected_all,semi,core10_p_by_19,ridge,rPc6DW4iMge,hohonet__encoder_stage4__regions,0.254347041716,41
selected_all,semi,core10_p_by_19,ridge,uNb9QFRL6hY,da3__layer9__faces_global,0.266846156117,35
selected_all,semi,core10_p_by_19,ridge,wc2JMjhGNzB,da3__layer5__faces_concat,0.233740437367,34
selected_all,semi,core10_p_by_19,ridge,yqstnuAEVhm,da3__layer7__faces_global,0.237226843853,40
selected_all,semi,core_tail_10,knn,7y3sRwLe3Va,dinov3__block3__faces_concat,0.246239316239,39
selected_all,semi,core_tail_10,knn,B6ByNegPMKs,dinov3__block3__faces_concat,0.259414414414,37
selected_all,semi,core_tail_10,knn,UwV83HsGsw3,dinov3__block3__panorama_global,0.2584,40
selected_all,semi,core_tail_10,knn,X7HyMhZNoso,dinov3__block3__faces_concat,0.23925,40
selected_all,semi,core_tail_10,knn,Z6MFQCViBuw,dinov3__block3__faces_concat,0.232094017094,39
selected_all,semi,core_tail_10,knn,b8cTxDM8gDG,dinov3__block3__faces_concat,0.239918699187,41
selected_all,semi,core_tail_10,knn,e9zR4mvMWw7,hohonet__refined__regions,0.248486486486,37
selected_all,semi,core_tail_10,knn,q9vSo1VnCiC,dinov3__block3__faces_concat,0.231923076923,39
selected_all,semi,core_tail_10,knn,rPc6DW4iMge,dinov3__block3__faces_concat,0.233008130081,41
selected_all,semi,core_tail_10,knn,uNb9QFRL6hY,dinov3__block3__faces_concat,0.249657142857,35
selected_all,semi,core_tail_10,knn,wc2JMjhGNzB,dinov3__block3__faces_concat,0.239705882353,34
selected_all,semi,core_tail_10,knn,yqstnuAEVhm,dinov3__block3__faces_concat,0.242041666667,40
selected_all,semi,core_tail_10,ridge,7y3sRwLe3Va,dinov3__block3__panorama_local16,0.234679440177,39
selected_all,semi,core_tail_10,ridge,B6ByNegPMKs,dinov3__block3__faces_global,0.220498601455,37
selected_all,semi,core_tail_10,ridge,UwV83HsGsw3,dinov3__block3__faces_local16,0.235045749646,40
selected_all,semi,core_tail_10,ridge,X7HyMhZNoso,dinov3__block3__faces_local16,0.255423681284,40
selected_all,semi,core_tail_10,ridge,Z6MFQCViBuw,dinov3__block3__faces_global,0.244018290237,39
selected_all,semi,core_tail_10,ridge,b8cTxDM8gDG,dinov3__block3__faces_global,0.252624612394,41
selected_all,semi,core_tail_10,ridge,e9zR4mvMWw7,dinov3__block6__faces_global,0.246218028647,37
selected_all,semi,core_tail_10,ridge,q9vSo1VnCiC,dinov3__block3__faces_local16,0.250709368875,39
selected_all,semi,core_tail_10,ridge,rPc6DW4iMge,dinov3__block3__faces_local16,0.240887099143,41
selected_all,semi,core_tail_10,ridge,uNb9QFRL6hY,da3__layer5__faces_global,0.221282250607,35
selected_all,semi,core_tail_10,ridge,wc2JMjhGNzB,da3__layer11__faces_global,0.225642737127,34
selected_all,semi,core_tail_10,ridge,yqstnuAEVhm,dinov3__block6__faces_global,0.247405806253,40
selected_all,semi,full_p_by_8,knn,7y3sRwLe3Va,dinov3__block12__faces_local96,0.177435897436,39
selected_all,semi,full_p_by_8,knn,B6ByNegPMKs,dinov3__block9__faces_local16,0.166081081081,37
selected_all,semi,full_p_by_8,knn,UwV83HsGsw3,dinov3__block9__faces_local16,0.204125,40
selected_all,semi,full_p_by_8,knn,X7HyMhZNoso,dinov3__block9__faces_local16,0.187125,40
selected_all,semi,full_p_by_8,knn,Z6MFQCViBuw,dinov3__block12__panorama_local16,0.180512820513,39
selected_all,semi,full_p_by_8,knn,b8cTxDM8gDG,dinov3__block12__panorama_local16,0.192926829268,41
selected_all,semi,full_p_by_8,knn,e9zR4mvMWw7,ulayout__compressed__local16,0.22545045045,37
selected_all,semi,full_p_by_8,knn,q9vSo1VnCiC,dinov3__block3__panorama_global,0.163717948718,39
selected_all,semi,full_p_by_8,knn,rPc6DW4iMge,dinov3__block12__panorama_local16,0.198780487805,41
selected_all,semi,full_p_by_8,knn,uNb9QFRL6hY,dinov3__block12__panorama_local16,0.185,35
selected_all,semi,full_p_by_8,knn,wc2JMjhGNzB,dinov3__block12__faces_concat,0.160441176471,34
selected_all,semi,full_p_by_8,knn,yqstnuAEVhm,da3__layer9__faces_local16,0.18725,40
selected_all,semi,full_p_by_8,ridge,7y3sRwLe3Va,hohonet__encoder_stage4__regions,0.236874511311,39
selected_all,semi,full_p_by_8,ridge,B6ByNegPMKs,bilayout__fg_enclosed__regions,0.220348967308,37
selected_all,semi,full_p_by_8,ridge,UwV83HsGsw3,bilayout__fg_enclosed__regions,0.249588501463,40
selected_all,semi,full_p_by_8,ridge,X7HyMhZNoso,ulayout__transformer__local16,0.254926542762,40
selected_all,semi,full_p_by_8,ridge,Z6MFQCViBuw,hohonet__encoder_stage4__regions,0.235983239924,39
selected_all,semi,full_p_by_8,ridge,b8cTxDM8gDG,ulayout__transformer__local16,0.253992836876,41
selected_all,semi,full_p_by_8,ridge,e9zR4mvMWw7,bilayout__fg_enclosed__regions,0.266881888807,37
selected_all,semi,full_p_by_8,ridge,q9vSo1VnCiC,bilayout__fc__regions,0.242661034173,39
selected_all,semi,full_p_by_8,ridge,rPc6DW4iMge,ulayout__transformer__local16,0.253983607074,41
selected_all,semi,full_p_by_8,ridge,uNb9QFRL6hY,ulayout__transformer__local16,0.272517267088,35
selected_all,semi,full_p_by_8,ridge,wc2JMjhGNzB,hohonet__encoder_stage4__regions,0.241076352285,34
selected_all,semi,full_p_by_8,ridge,yqstnuAEVhm,ulayout__transformer__local16,0.235970913683,40
selected_all,semi,grade_v1,knn,7y3sRwLe3Va,bilayout__fc__global,0.666666666667,3
selected_all,semi,grade_v1,knn,Z6MFQCViBuw,bilayout__fc__global,1,4
selected_all,semi,grade_v1,knn,wc2JMjhGNzB,bilayout__fc__global,0.666666666667,3
selected_all,semi,grade_v1,ridge,7y3sRwLe3Va,bilayout__fc__global,0.666666666667,3
selected_all,semi,grade_v1,ridge,Z6MFQCViBuw,dinov3__block3__faces_local16,0.886601765953,4
selected_all,semi,grade_v1,ridge,wc2JMjhGNzB,bilayout__fg_enclosed__global,0.666666666667,3
selected_all,semi,half_tv_all,knn,7y3sRwLe3Va,dinov3__block3__faces_local96,0.100546480693,39
selected_all,semi,half_tv_all,knn,B6ByNegPMKs,dinov3__block3__faces_local96,0.113351460848,37
selected_all,semi,half_tv_all,knn,UwV83HsGsw3,dinov3__block3__faces_local96,0.109139799078,40
selected_all,semi,half_tv_all,knn,X7HyMhZNoso,dinov3__block3__faces_local96,0.10768351312,40
selected_all,semi,half_tv_all,knn,Z6MFQCViBuw,dinov3__block3__faces_local96,0.0935828054796,39
selected_all,semi,half_tv_all,knn,b8cTxDM8gDG,dinov3__block3__faces_local96,0.101978462515,41
selected_all,semi,half_tv_all,knn,e9zR4mvMWw7,dinov3__block3__faces_local96,0.10401625687,37
selected_all,semi,half_tv_all,knn,q9vSo1VnCiC,dinov3__block3__faces_local96,0.09260515129,39
selected_all,semi,half_tv_all,knn,rPc6DW4iMge,dinov3__block3__faces_local96,0.103434763328,41
selected_all,semi,half_tv_all,knn,uNb9QFRL6hY,dinov3__block12__panorama_local16,0.0934488904574,35
selected_all,semi,half_tv_all,knn,wc2JMjhGNzB,dinov3__block3__faces_concat,0.103623348252,34
selected_all,semi,half_tv_all,knn,yqstnuAEVhm,dinov3__block3__faces_local96,0.103537546662,40
selected_all,semi,half_tv_all,ridge,7y3sRwLe3Va,hohonet__encoder_stage2__global,0.10100283396,39
selected_all,semi,half_tv_all,ridge,B6ByNegPMKs,dinov3__block3__faces_concat,0.0851893358789,37
selected_all,semi,half_tv_all,ridge,UwV83HsGsw3,dinov3__block3__faces_concat,0.083328745302,40
selected_all,semi,half_tv_all,ridge,X7HyMhZNoso,dinov3__block3__faces_concat,0.102020867444,40
selected_all,semi,half_tv_all,ridge,Z6MFQCViBuw,dinov3__block6__faces_concat,0.0898425646858,39
selected_all,semi,half_tv_all,ridge,b8cTxDM8gDG,dinov3__block3__faces_concat,0.095808709854,41
selected_all,semi,half_tv_all,ridge,e9zR4mvMWw7,dinov3__block6__faces_concat,0.0972679750136,37
selected_all,semi,half_tv_all,ridge,q9vSo1VnCiC,dinov3__block3__faces_concat,0.082588349107,39
selected_all,semi,half_tv_all,ridge,rPc6DW4iMge,dinov3__block3__faces_concat,0.0970114352872,41
selected_all,semi,half_tv_all,ridge,uNb9QFRL6hY,hohonet__encoder_stage4__regions,0.0930696239256,35
selected_all,semi,half_tv_all,ridge,wc2JMjhGNzB,dinov3__cls__panorama,0.0991795074202,34
selected_all,semi,half_tv_all,ridge,yqstnuAEVhm,dinov3__block3__faces_concat,0.0938207084759,40
selected_all,semi,late_quarter_new,knn,7y3sRwLe3Va,dinov3__block3__faces_local96,0.154401709402,39
selected_all,semi,late_quarter_new,knn,B6ByNegPMKs,hohonet__shared__regions,0.163324324324,37
selected_all,semi,late_quarter_new,knn,UwV83HsGsw3,dinov3__block3__panorama_local16,0.148,40
selected_all,semi,late_quarter_new,knn,X7HyMhZNoso,dinov3__block6__faces_global,0.164666666667,40
selected_all,semi,late_quarter_new,knn,Z6MFQCViBuw,dinov3__block3__faces_concat,0.146324786325,39
selected_all,semi,late_quarter_new,knn,b8cTxDM8gDG,bilayout__fg_extended__regions,0.162588075881,41
selected_all,semi,late_quarter_new,knn,e9zR4mvMWw7,dinov3__block6__faces_global,0.164527027027,37
selected_all,semi,late_quarter_new,knn,q9vSo1VnCiC,dinov3__block3__faces_concat,0.134522792023,39
selected_all,semi,late_quarter_new,knn,rPc6DW4iMge,dinov3__block3__faces_local96,0.165032520325,41
selected_all,semi,late_quarter_new,knn,uNb9QFRL6hY,bilayout__fg_extended__regions,0.139,35
selected_all,semi,late_quarter_new,knn,wc2JMjhGNzB,hohonet__compressed__regions,0.172490196078,34
selected_all,semi,late_quarter_new,knn,yqstnuAEVhm,bilayout__fg_extended__regions,0.157048611111,40
selected_all,semi,late_quarter_new,ridge,7y3sRwLe3Va,dinov3__block3__panorama_local16,0.162150322467,39
selected_all,semi,late_quarter_new,ridge,B6ByNegPMKs,hohonet__shared__regions,0.164076167256,37
selected_all,semi,late_quarter_new,ridge,UwV83HsGsw3,dinov3__block6__panorama_global,0.142182590393,40
selected_all,semi,late_quarter_new,ridge,X7HyMhZNoso,hohonet__shared__regions,0.168874246731,40
selected_all,semi,late_quarter_new,ridge,Z6MFQCViBuw,dinov3__block6__faces_global,0.141953634258,39
selected_all,semi,late_quarter_new,ridge,b8cTxDM8gDG,hohonet__shared__regions,0.168280714149,41
selected_all,semi,late_quarter_new,ridge,e9zR4mvMWw7,dinov3__cls__panorama,0.153941357767,37
selected_all,semi,late_quarter_new,ridge,q9vSo1VnCiC,dinov3__block6__faces_concat,0.133027606975,39
selected_all,semi,late_quarter_new,ridge,rPc6DW4iMge,hohonet__shared__regions,0.16428632548,41
selected_all,semi,late_quarter_new,ridge,uNb9QFRL6hY,hohonet__shared__regions,0.145227058613,35
selected_all,semi,late_quarter_new,ridge,wc2JMjhGNzB,hohonet__shared__regions,0.17317238203,34
selected_all,semi,late_quarter_new,ridge,yqstnuAEVhm,dinov3__block3__panorama_local16,0.16739765355,40
selected_all,semi,singleton_share,knn,7y3sRwLe3Va,dinov3__block3__faces_local96,0.17760924462,40
selected_all,semi,singleton_share,knn,B6ByNegPMKs,dinov3__block3__faces_concat,0.176778367196,38
selected_all,semi,singleton_share,knn,UwV83HsGsw3,dinov3__block3__panorama_local16,0.151181753912,41
selected_all,semi,singleton_share,knn,X7HyMhZNoso,dinov3__block3__panorama_local16,0.162095504354,41
selected_all,semi,singleton_share,knn,Z6MFQCViBuw,dinov3__block3__faces_concat,0.159491381203,40
selected_all,semi,singleton_share,knn,b8cTxDM8gDG,dinov3__block3__faces_local96,0.166543541,42
selected_all,semi,singleton_share,knn,e9zR4mvMWw7,hohonet__shared__regions,0.173837459261,38
selected_all,semi,singleton_share,knn,q9vSo1VnCiC,dinov3__block3__faces_local96,0.140019762846,39
selected_all,semi,singleton_share,knn,rPc6DW4iMge,dinov3__block3__panorama_local16,0.164898205659,42
selected_all,semi,singleton_share,knn,uNb9QFRL6hY,dinov3__block12__panorama_local16,0.143489606207,36
selected_all,semi,singleton_share,knn,wc2JMjhGNzB,dinov3__block3__panorama_mean,0.173804253717,35
selected_all,semi,singleton_share,knn,yqstnuAEVhm,bilayout__fg_extended__regions,0.163322782437,41
selected_all,semi,singleton_share,ridge,7y3sRwLe3Va,hohonet__encoder_stage2__global,0.15758128738,40
selected_all,semi,singleton_share,ridge,B6ByNegPMKs,dinov3__block3__faces_concat,0.151305128153,38
selected_all,semi,singleton_share,ridge,UwV83HsGsw3,dinov3__block6__panorama_global,0.154215277273,41
selected_all,semi,singleton_share,ridge,X7HyMhZNoso,hohonet__shared__regions,0.170529631026,41
selected_all,semi,singleton_share,ridge,Z6MFQCViBuw,dinov3__block6__faces_global,0.160367539811,40
selected_all,semi,singleton_share,ridge,b8cTxDM8gDG,hohonet__encoder_stage2__global,0.169954312654,42
selected_all,semi,singleton_share,ridge,e9zR4mvMWw7,dinov3__cls__panorama,0.168047793566,38
selected_all,semi,singleton_share,ridge,q9vSo1VnCiC,dinov3__block6__faces_concat,0.145340838744,39
selected_all,semi,singleton_share,ridge,rPc6DW4iMge,dinov3__block6__panorama_global,0.17216126774,42
selected_all,semi,singleton_share,ridge,uNb9QFRL6hY,dinov3__block12__panorama_local16,0.144381531405,36
selected_all,semi,singleton_share,ridge,wc2JMjhGNzB,dinov3__cls__panorama,0.171014328311,35
selected_all,semi,singleton_share,ridge,yqstnuAEVhm,dinov3__cls__panorama,0.169813972725,41
selected_all,semi,within_cluster_median,knn,7y3sRwLe3Va,bilayout__fg_enclosed__global,0.0151333610416,39
selected_all,semi,within_cluster_median,knn,B6ByNegPMKs,dinov3__cls__panorama,0.0159718493301,37
selected_all,semi,within_cluster_median,knn,UwV83HsGsw3,dinov3__cls__panorama,0.0163119703069,40
selected_all,semi,within_cluster_median,knn,X7HyMhZNoso,dinov3__block12__faces_local96,0.0154514072941,40
selected_all,semi,within_cluster_median,knn,Z6MFQCViBuw,bilayout__fc__regions,0.014846705449,39
selected_all,semi,within_cluster_median,knn,b8cTxDM8gDG,dinov3__cls__panorama,0.0161492282171,41
selected_all,semi,within_cluster_median,knn,e9zR4mvMWw7,bilayout__fg_extended__global,0.0169670761111,37
selected_all,semi,within_cluster_median,knn,q9vSo1VnCiC,dinov3__cls__panorama,0.0156373756619,39
selected_all,semi,within_cluster_median,knn,rPc6DW4iMge,dinov3__block12__panorama_local16,0.0161046197241,41
selected_all,semi,within_cluster_median,knn,uNb9QFRL6hY,bilayout__fg_extended__global,0.0153888837175,35
selected_all,semi,within_cluster_median,knn,wc2JMjhGNzB,bilayout__fg_extended__global,0.015624682469,34
selected_all,semi,within_cluster_median,knn,yqstnuAEVhm,dinov3__cls__panorama,0.0155508560391,40
selected_all,semi,within_cluster_median,ridge,7y3sRwLe3Va,bilayout__fg_enclosed__global,0.0150339522184,39
selected_all,semi,within_cluster_median,ridge,B6ByNegPMKs,dinov3__cls__panorama,0.0154702370079,37
selected_all,semi,within_cluster_median,ridge,UwV83HsGsw3,dinov3__cls__panorama,0.0157280298551,40
selected_all,semi,within_cluster_median,ridge,X7HyMhZNoso,dinov3__cls__panorama,0.0146077311614,40
selected_all,semi,within_cluster_median,ridge,Z6MFQCViBuw,dinov3__cls__panorama,0.0143734658123,39
selected_all,semi,within_cluster_median,ridge,b8cTxDM8gDG,dinov3__cls__panorama,0.0154859883493,41
selected_all,semi,within_cluster_median,ridge,e9zR4mvMWw7,dinov3__cls__panorama,0.0162290974792,37
selected_all,semi,within_cluster_median,ridge,q9vSo1VnCiC,dinov3__cls__panorama,0.0154549070727,39
selected_all,semi,within_cluster_median,ridge,rPc6DW4iMge,dinov3__cls__panorama,0.0156119126563,41
selected_all,semi,within_cluster_median,ridge,uNb9QFRL6hY,dinov3__block9__faces_local96,0.0150164417593,35
selected_all,semi,within_cluster_median,ridge,wc2JMjhGNzB,bilayout__fg_extended__global,0.0143576440543,34
selected_all,semi,within_cluster_median,ridge,yqstnuAEVhm,dinov3__cls__panorama,0.0145638072082,40
selected_counts_existing,manual,candidate_v2,knn,7y3sRwLe3Va,counts_plus::hohonet__encoder_stage4__regions,0.605517241379,58
selected_counts_existing,manual,candidate_v2,knn,B6ByNegPMKs,counts_plus::da3__layer7__faces_concat,0.597818181818,55
selected_counts_existing,manual,candidate_v2,knn,UwV83HsGsw3,counts_plus::hohonet__encoder_stage4__regions,0.608813559322,59
selected_counts_existing,manual,candidate_v2,knn,VFuaQ6m2Qom,counts_plus::hohonet__encoder_stage4__regions,0.604137931034,58
selected_counts_existing,manual,candidate_v2,knn,X7HyMhZNoso,counts_plus::hohonet__encoder_stage4__regions,0.607457627119,59
selected_counts_existing,manual,candidate_v2,knn,b8cTxDM8gDG,counts_plus::da3__layer9__faces_global,0.619310344828,58
selected_counts_existing,manual,candidate_v2,knn,e9zR4mvMWw7,counts_plus::hohonet__encoder_stage4__regions,0.609655172414,58
selected_counts_existing,manual,candidate_v2,knn,jtcxE69GiFV,counts_plus::hohonet__encoder_stage4__regions,0.608813559322,59
selected_counts_existing,manual,candidate_v2,knn,pRbA3pwrgk9,counts_plus::hohonet__encoder_stage4__regions,0.610526315789,57
selected_counts_existing,manual,candidate_v2,knn,q9vSo1VnCiC,counts_plus::da3__layer7__faces_concat,0.619607843137,51
selected_counts_existing,manual,candidate_v2,knn,rPc6DW4iMge,counts_plus::da3__layer11__faces_global,0.573846153846,52
selected_counts_existing,manual,candidate_v2,knn,uNb9QFRL6hY,counts_plus::ulayout__compressed__local16,0.631666666667,48
selected_counts_existing,manual,candidate_v2,knn,wc2JMjhGNzB,counts_plus::da3__layer9__faces_global,0.632592592593,54
selected_counts_existing,manual,candidate_v2,knn,x8F5xyUWy9e,counts_plus::hohonet__refined__regions,0.602033898305,59
selected_counts_existing,manual,candidate_v2,knn,yqstnuAEVhm,counts_plus::hohonet__encoder_stage4__regions,0.574545454545,55
selected_counts_existing,manual,candidate_v2,ridge,7y3sRwLe3Va,counts_plus::hohonet__encoder_stage2__global,0.576689874573,58
selected_counts_existing,manual,candidate_v2,ridge,B6ByNegPMKs,counts_plus::hohonet__encoder_stage2__global,0.538072169135,55
selected_counts_existing,manual,candidate_v2,ridge,UwV83HsGsw3,counts_plus::hohonet__encoder_stage2__global,0.58102331109,59
selected_counts_existing,manual,candidate_v2,ridge,VFuaQ6m2Qom,counts_plus::da3__layer7__faces_global,0.565371577472,58
selected_counts_existing,manual,candidate_v2,ridge,X7HyMhZNoso,counts_plus::hohonet__encoder_stage2__global,0.579706078391,59
selected_counts_existing,manual,candidate_v2,ridge,b8cTxDM8gDG,counts_plus::da3__layer9__faces_global,0.577084254903,58
selected_counts_existing,manual,candidate_v2,ridge,e9zR4mvMWw7,counts_plus::hohonet__encoder_stage2__global,0.582488205312,58
selected_counts_existing,manual,candidate_v2,ridge,jtcxE69GiFV,counts_plus::da3__layer7__faces_global,0.573282877834,59
selected_counts_existing,manual,candidate_v2,ridge,pRbA3pwrgk9,counts_plus::hohonet__encoder_stage2__global,0.550972880485,57
selected_counts_existing,manual,candidate_v2,ridge,q9vSo1VnCiC,counts_plus::da3__layer9__faces_global,0.600567986384,51
selected_counts_existing,manual,candidate_v2,ridge,rPc6DW4iMge,counts_plus::da3__layer9__faces_global,0.560203127881,52
selected_counts_existing,manual,candidate_v2,ridge,uNb9QFRL6hY,counts_plus::da3__layer5__faces_local16,0.556991226548,48
selected_counts_existing,manual,candidate_v2,ridge,wc2JMjhGNzB,counts_plus::hohonet__encoder_stage2__global,0.579340599661,54
selected_counts_existing,manual,candidate_v2,ridge,x8F5xyUWy9e,counts_plus::da3__layer9__faces_global,0.583346789926,59
selected_counts_existing,manual,candidate_v2,ridge,yqstnuAEVhm,counts_plus::hohonet__encoder_stage2__global,0.578647897861,55
selected_counts_existing,manual,core10_p_by_19,knn,7y3sRwLe3Va,counts_plus::hohonet__encoder_stage4__global,0.276609756098,123
selected_counts_existing,manual,core10_p_by_19,knn,B6ByNegPMKs,counts_plus::hohonet__encoder_stage4__global,0.274098360656,122
selected_counts_existing,manual,core10_p_by_19,knn,S9hNv5qa7GM,counts_plus::hohonet__encoder_stage4__global,0.278728682171,129
selected_counts_existing,manual,core10_p_by_19,knn,UwV83HsGsw3,counts_plus::da3__layer11__faces_local16,0.280040650407,123
selected_counts_existing,manual,core10_p_by_19,knn,VFuaQ6m2Qom,counts_plus::hohonet__encoder_stage4__global,0.2788515625,128
selected_counts_existing,manual,core10_p_by_19,knn,X7HyMhZNoso,counts_plus::hohonet__encoder_stage4__global,0.2722578125,128
selected_counts_existing,manual,core10_p_by_19,knn,Z6MFQCViBuw,counts_plus::da3__layer7__faces_local16,0.2794921875,128
selected_counts_existing,manual,core10_p_by_19,knn,b8cTxDM8gDG,counts_plus::hohonet__encoder_stage4__global,0.2752421875,128
selected_counts_existing,manual,core10_p_by_19,knn,e9zR4mvMWw7,counts_plus::hohonet__encoder_stage4__global,0.274669291339,127
selected_counts_existing,manual,core10_p_by_19,knn,jh4fc5c5qoQ,counts_plus::hohonet__encoder_stage4__global,0.278407692308,130
selected_counts_existing,manual,core10_p_by_19,knn,jtcxE69GiFV,counts_plus::hohonet__encoder_stage4__global,0.274653543307,127
selected_counts_existing,manual,core10_p_by_19,knn,pRbA3pwrgk9,counts_plus::da3__layer7__faces_local16,0.2809765625,128
selected_counts_existing,manual,core10_p_by_19,knn,pa4otMbVnkk,counts_plus::hohonet__encoder_stage4__global,0.273792307692,130
selected_counts_existing,manual,core10_p_by_19,knn,q9vSo1VnCiC,counts_plus::da3__layer11__faces_local16,0.280974576271,118
selected_counts_existing,manual,core10_p_by_19,knn,rPc6DW4iMge,counts_plus::da3__layer11__faces_local16,0.284803278689,122
selected_counts_existing,manual,core10_p_by_19,knn,uNb9QFRL6hY,counts_plus::bilayout__fg_enclosed__global,0.259323809524,105
selected_counts_existing,manual,core10_p_by_19,knn,wc2JMjhGNzB,counts_plus::hohonet__encoder_stage4__global,0.2807,120
selected_counts_existing,manual,core10_p_by_19,knn,x8F5xyUWy9e,counts_plus::hohonet__encoder_stage4__global,0.269551181102,127
selected_counts_existing,manual,core10_p_by_19,knn,yqstnuAEVhm,counts_plus::hohonet__encoder_stage4__global,0.272686440678,118
selected_counts_existing,manual,core10_p_by_19,knn,zsNo4HB9uLZ,counts_plus::hohonet__encoder_stage4__global,0.277921875,128
selected_counts_existing,manual,core10_p_by_19,ridge,7y3sRwLe3Va,counts_plus::hohonet__compressed__global,0.283584990585,123
selected_counts_existing,manual,core10_p_by_19,ridge,B6ByNegPMKs,counts_plus::ulayout__compressed__global,0.269144183421,122
selected_counts_existing,manual,core10_p_by_19,ridge,S9hNv5qa7GM,counts_plus::ulayout__compressed__global,0.275720435162,129
