selector,condition,target,heldout_building,algorithm,feature,inner_MAE,pca,parameter,inner_images,dimensions,candidate_count
current_da3,semi,reference_geometry_error,b8cTxDM8gDG,ridge,C_da3_layer5_local16,0.0425223823512,16,100,42,147456,8
current_da3,semi,reference_geometry_error,e9zR4mvMWw7,knn,C_da3_layer9_global,0.0406864682352,16,3,38,1536,8
current_da3,semi,reference_geometry_error,e9zR4mvMWw7,ridge,C_da3_layer5_local16,0.0440366580013,16,100,38,147456,8
current_da3,semi,reference_geometry_error,q9vSo1VnCiC,knn,C_da3_layer7_local16,0.0383469460615,16,3,39,147456,8
current_da3,semi,reference_geometry_error,q9vSo1VnCiC,ridge,C_da3_layer5_local16,0.0399234610965,16,100,39,147456,8
current_da3,semi,reference_geometry_error,rPc6DW4iMge,knn,C_da3_layer7_global,0.0380575367054,32,3,42,1536,8
current_da3,semi,reference_geometry_error,rPc6DW4iMge,ridge,C_da3_layer5_local16,0.0401148148519,16,100,42,147456,8
current_da3,semi,reference_geometry_error,uNb9QFRL6hY,knn,C_da3_layer7_global,0.0322751825538,16,3,36,1536,8
current_da3,semi,reference_geometry_error,uNb9QFRL6hY,ridge,C_da3_layer5_global,0.036246036806,32,100,36,1536,8
current_da3,semi,reference_geometry_error,wc2JMjhGNzB,knn,C_da3_layer11_global,0.0405736921667,16,1,35,1536,8
current_da3,semi,reference_geometry_error,wc2JMjhGNzB,ridge,C_da3_layer11_local16,0.0440977954703,16,100,35,147456,8
current_da3,semi,reference_geometry_error,yqstnuAEVhm,knn,C_da3_layer11_global,0.0393361365958,32,5,41,1536,8
current_da3,semi,reference_geometry_error,yqstnuAEVhm,ridge,C_da3_layer5_local16,0.0422296114862,16,100,41,147456,8
current_da3,semi,scope_entropy,7y3sRwLe3Va,knn,C_da3_layer5_local16,0.271918301135,16,1,40,147456,8
current_da3,semi,scope_entropy,7y3sRwLe3Va,ridge,C_da3_layer11_local16,0.368513210937,32,0.1,40,147456,8
current_da3,semi,scope_entropy,B6ByNegPMKs,knn,C_da3_layer5_local16,0.299101703844,16,1,38,147456,8
current_da3,semi,scope_entropy,B6ByNegPMKs,ridge,C_da3_layer9_local16,0.361025826714,32,100,38,147456,8
current_da3,semi,scope_entropy,UwV83HsGsw3,knn,C_da3_layer5_local16,0.299688988643,32,1,41,147456,8
current_da3,semi,scope_entropy,UwV83HsGsw3,ridge,C_da3_layer9_local16,0.36829574404,32,0.1,41,147456,8
current_da3,semi,scope_entropy,X7HyMhZNoso,knn,C_da3_layer9_local16,0.295449297857,16,1,41,147456,8
current_da3,semi,scope_entropy,X7HyMhZNoso,ridge,C_da3_layer11_local16,0.384435210856,32,0.1,41,147456,8
current_da3,semi,scope_entropy,Z6MFQCViBuw,knn,C_da3_layer5_local16,0.303276266767,16,3,40,147456,8
current_da3,semi,scope_entropy,Z6MFQCViBuw,ridge,C_da3_layer11_local16,0.361443285022,32,0.1,40,147456,8
current_da3,semi,scope_entropy,b8cTxDM8gDG,knn,C_da3_layer9_local16,0.275760804991,16,1,42,147456,8
current_da3,semi,scope_entropy,b8cTxDM8gDG,ridge,C_da3_layer9_local16,0.366041699667,32,100,42,147456,8
current_da3,semi,scope_entropy,e9zR4mvMWw7,knn,C_da3_layer9_local16,0.278108232942,16,1,38,147456,8
current_da3,semi,scope_entropy,e9zR4mvMWw7,ridge,C_da3_layer11_global,0.378134675614,32,0.1,38,1536,8
current_da3,semi,scope_entropy,q9vSo1VnCiC,knn,C_da3_layer9_local16,0.224178382091,32,1,39,147456,8
current_da3,semi,scope_entropy,q9vSo1VnCiC,ridge,C_da3_layer9_local16,0.36434081499,32,0.1,39,147456,8
current_da3,semi,scope_entropy,rPc6DW4iMge,knn,C_da3_layer9_local16,0.292200672823,16,1,42,147456,8
current_da3,semi,scope_entropy,rPc6DW4iMge,ridge,C_da3_layer9_local16,0.376311251089,32,100,42,147456,8
current_da3,semi,scope_entropy,uNb9QFRL6hY,knn,C_da3_layer9_local16,0.279417507468,32,1,36,147456,8
current_da3,semi,scope_entropy,uNb9QFRL6hY,ridge,C_da3_layer9_local16,0.378872680006,16,100,36,147456,8
current_da3,semi,scope_entropy,wc2JMjhGNzB,knn,C_da3_layer9_local16,0.228459162288,32,1,35,147456,8
current_da3,semi,scope_entropy,wc2JMjhGNzB,ridge,C_da3_layer9_local16,0.381370966794,32,0.1,35,147456,8
current_da3,semi,scope_entropy,yqstnuAEVhm,knn,C_da3_layer7_local16,0.330702673392,16,1,41,147456,8
current_da3,semi,scope_entropy,yqstnuAEVhm,ridge,C_da3_layer11_global,0.365688993722,32,0.1,41,1536,8
current_da3,semi,scope_non_normal_rate,7y3sRwLe3Va,knn,C_da3_layer7_local16,0.124166666667,16,1,40,147456,8
current_da3,semi,scope_non_normal_rate,7y3sRwLe3Va,ridge,C_da3_layer11_local16,0.148519366435,32,0.1,40,147456,8
current_da3,semi,scope_non_normal_rate,B6ByNegPMKs,knn,C_da3_layer11_global,0.135745614035,32,5,38,1536,8
current_da3,semi,scope_non_normal_rate,B6ByNegPMKs,ridge,C_da3_layer5_local16,0.147777140445,32,100,38,147456,8
current_da3,semi,scope_non_normal_rate,UwV83HsGsw3,knn,C_da3_layer5_local16,0.109552845528,16,1,41,147456,8
current_da3,semi,scope_non_normal_rate,UwV83HsGsw3,ridge,C_da3_layer9_local16,0.11655897131,32,100,41,147456,8
current_da3,semi,scope_non_normal_rate,X7HyMhZNoso,knn,C_da3_layer7_local16,0.115040650407,16,1,41,147456,8
current_da3,semi,scope_non_normal_rate,X7HyMhZNoso,ridge,C_da3_layer5_local16,0.150765670976,32,100,41,147456,8
current_da3,semi,scope_non_normal_rate,Z6MFQCViBuw,knn,C_da3_layer9_local16,0.124097222222,16,3,40,147456,8
current_da3,semi,scope_non_normal_rate,Z6MFQCViBuw,ridge,C_da3_layer11_local16,0.137066786176,32,0.1,40,147456,8
current_da3,semi,scope_non_normal_rate,b8cTxDM8gDG,knn,C_da3_layer5_local16,0.124801587302,16,1,42,147456,8
current_da3,semi,scope_non_normal_rate,b8cTxDM8gDG,ridge,C_da3_layer5_local16,0.14434116572,32,100,42,147456,8
current_da3,semi,scope_non_normal_rate,e9zR4mvMWw7,knn,C_da3_layer11_global,0.133698830409,32,3,38,1536,8
current_da3,semi,scope_non_normal_rate,e9zR4mvMWw7,ridge,C_da3_layer5_local16,0.156705582772,32,100,38,147456,8
current_da3,semi,scope_non_normal_rate,q9vSo1VnCiC,knn,C_da3_layer5_local16,0.115170940171,32,1,39,147456,8
current_da3,semi,scope_non_normal_rate,q9vSo1VnCiC,ridge,C_da3_layer5_local16,0.140237480222,32,100,39,147456,8
current_da3,semi,scope_non_normal_rate,rPc6DW4iMge,knn,C_da3_layer5_local16,0.126785714286,16,1,42,147456,8
current_da3,semi,scope_non_normal_rate,rPc6DW4iMge,ridge,C_da3_layer11_local16,0.145629217459,32,100,42,147456,8
current_da3,semi,scope_non_normal_rate,uNb9QFRL6hY,knn,C_da3_layer7_local16,0.124074074074,32,1,36,147456,8
current_da3,semi,scope_non_normal_rate,uNb9QFRL6hY,ridge,C_da3_layer5_local16,0.135775224657,32,100,36,147456,8
current_da3,semi,scope_non_normal_rate,wc2JMjhGNzB,knn,C_da3_layer7_local16,0.13,16,1,35,147456,8
current_da3,semi,scope_non_normal_rate,wc2JMjhGNzB,ridge,C_da3_layer11_local16,0.160248656448,32,100,35,147456,8
current_da3,semi,scope_non_normal_rate,yqstnuAEVhm,knn,C_da3_layer7_local16,0.118902439024,16,1,41,147456,8
current_da3,semi,scope_non_normal_rate,yqstnuAEVhm,ridge,C_da3_layer11_local16,0.148114981581,32,0.1,41,147456,8
current_da3,semi,scope_p_normal,7y3sRwLe3Va,knn,C_da3_layer7_local16,0.124166666667,16,1,40,147456,8
current_da3,semi,scope_p_normal,7y3sRwLe3Va,ridge,C_da3_layer11_local16,0.148519366435,32,0.1,40,147456,8
current_da3,semi,scope_p_normal,B6ByNegPMKs,knn,C_da3_layer11_global,0.135745614035,32,5,38,1536,8
current_da3,semi,scope_p_normal,B6ByNegPMKs,ridge,C_da3_layer5_local16,0.147777140445,32,100,38,147456,8
current_da3,semi,scope_p_normal,UwV83HsGsw3,knn,C_da3_layer5_local16,0.109552845528,16,1,41,147456,8
current_da3,semi,scope_p_normal,UwV83HsGsw3,ridge,C_da3_layer9_local16,0.11655897131,32,100,41,147456,8
current_da3,semi,scope_p_normal,X7HyMhZNoso,knn,C_da3_layer7_local16,0.115040650407,16,1,41,147456,8
current_da3,semi,scope_p_normal,X7HyMhZNoso,ridge,C_da3_layer5_local16,0.150765670976,32,100,41,147456,8
current_da3,semi,scope_p_normal,Z6MFQCViBuw,knn,C_da3_layer9_local16,0.124097222222,16,3,40,147456,8
current_da3,semi,scope_p_normal,Z6MFQCViBuw,ridge,C_da3_layer11_local16,0.137066786176,32,0.1,40,147456,8
current_da3,semi,scope_p_normal,b8cTxDM8gDG,knn,C_da3_layer5_local16,0.124801587302,16,1,42,147456,8
current_da3,semi,scope_p_normal,b8cTxDM8gDG,ridge,C_da3_layer5_local16,0.14434116572,32,100,42,147456,8
current_da3,semi,scope_p_normal,e9zR4mvMWw7,knn,C_da3_layer11_global,0.133698830409,32,3,38,1536,8
current_da3,semi,scope_p_normal,e9zR4mvMWw7,ridge,C_da3_layer5_local16,0.156705582772,32,100,38,147456,8
current_da3,semi,scope_p_normal,q9vSo1VnCiC,knn,C_da3_layer5_local16,0.115170940171,32,1,39,147456,8
current_da3,semi,scope_p_normal,q9vSo1VnCiC,ridge,C_da3_layer5_local16,0.140237480222,32,100,39,147456,8
current_da3,semi,scope_p_normal,rPc6DW4iMge,knn,C_da3_layer5_local16,0.126785714286,16,1,42,147456,8
current_da3,semi,scope_p_normal,rPc6DW4iMge,ridge,C_da3_layer11_local16,0.145629217459,32,100,42,147456,8
current_da3,semi,scope_p_normal,uNb9QFRL6hY,knn,C_da3_layer7_local16,0.124074074074,32,1,36,147456,8
current_da3,semi,scope_p_normal,uNb9QFRL6hY,ridge,C_da3_layer5_local16,0.135775224657,32,100,36,147456,8
current_da3,semi,scope_p_normal,wc2JMjhGNzB,knn,C_da3_layer7_local16,0.13,16,1,35,147456,8
current_da3,semi,scope_p_normal,wc2JMjhGNzB,ridge,C_da3_layer11_local16,0.160248656448,32,100,35,147456,8
current_da3,semi,scope_p_normal,yqstnuAEVhm,knn,C_da3_layer7_local16,0.118902439024,16,1,41,147456,8
current_da3,semi,scope_p_normal,yqstnuAEVhm,ridge,C_da3_layer11_local16,0.148114981581,32,0.1,41,147456,8
current_da3,semi,scope_p_oos_geometry,7y3sRwLe3Va,knn,C_da3_layer5_local16,0.025,16,1,40,147456,8
current_da3,semi,scope_p_oos_geometry,7y3sRwLe3Va,ridge,C_da3_layer5_global,0.0368962494796,32,0.1,40,1536,8
current_da3,semi,scope_p_oos_geometry,B6ByNegPMKs,knn,C_da3_layer9_local16,0.0230263157895,32,3,38,147456,8
current_da3,semi,scope_p_oos_geometry,B6ByNegPMKs,ridge,C_da3_layer5_global,0.0339818168818,32,0.1,38,1536,8
current_da3,semi,scope_p_oos_geometry,UwV83HsGsw3,knn,C_da3_layer5_local16,0.0223577235772,16,1,41,147456,8
current_da3,semi,scope_p_oos_geometry,UwV83HsGsw3,ridge,C_da3_layer11_global,0.0321605970694,16,0.1,41,1536,8
current_da3,semi,scope_p_oos_geometry,X7HyMhZNoso,knn,C_da3_layer7_local16,0.0264227642276,32,1,41,147456,8
current_da3,semi,scope_p_oos_geometry,X7HyMhZNoso,ridge,C_da3_layer5_global,0.0363682243068,32,0.1,41,1536,8
current_da3,semi,scope_p_oos_geometry,Z6MFQCViBuw,knn,C_da3_layer7_local16,0.028125,32,1,40,147456,8
current_da3,semi,scope_p_oos_geometry,Z6MFQCViBuw,ridge,C_da3_layer5_global,0.0374509876058,32,0.1,40,1536,8
current_da3,semi,scope_p_oos_geometry,b8cTxDM8gDG,knn,C_da3_layer9_local16,0.0261243386243,32,3,42,147456,8
current_da3,semi,scope_p_oos_geometry,b8cTxDM8gDG,ridge,C_da3_layer5_global,0.0367077509422,32,0.1,42,1536,8
current_da3,semi,scope_p_oos_geometry,e9zR4mvMWw7,knn,C_da3_layer5_local16,0.0270467836257,32,3,38,147456,8
current_da3,semi,scope_p_oos_geometry,e9zR4mvMWw7,ridge,C_da3_layer5_global,0.0338810277455,32,0.1,38,1536,8
current_da3,semi,scope_p_oos_geometry,q9vSo1VnCiC,knn,C_da3_layer7_local16,0.025641025641,16,1,39,147456,8
current_da3,semi,scope_p_oos_geometry,q9vSo1VnCiC,ridge,C_da3_layer5_global,0.0376647969903,32,0.1,39,1536,8
current_da3,semi,scope_p_oos_geometry,rPc6DW4iMge,knn,C_da3_layer7_local16,0.0248015873016,32,1,42,147456,8
current_da3,semi,scope_p_oos_geometry,rPc6DW4iMge,ridge,C_da3_layer5_global,0.0345865461038,32,0.1,42,1536,8
current_da3,semi,scope_p_oos_geometry,uNb9QFRL6hY,knn,C_da3_layer7_local16,0.025462962963,16,1,36,147456,8
current_da3,semi,scope_p_oos_geometry,uNb9QFRL6hY,ridge,C_da3_layer5_global,0.0375518529514,32,0.1,36,1536,8
current_da3,semi,scope_p_oos_geometry,wc2JMjhGNzB,knn,C_da3_layer5_local16,0.0238095238095,16,1,35,147456,8
current_da3,semi,scope_p_oos_geometry,wc2JMjhGNzB,ridge,C_da3_layer5_global,0.0383671292008,32,0.1,35,1536,8
current_da3,semi,scope_p_oos_geometry,yqstnuAEVhm,knn,C_da3_layer7_local16,0.0264227642276,32,1,41,147456,8
current_da3,semi,scope_p_oos_geometry,yqstnuAEVhm,ridge,C_da3_layer5_global,0.0378385135952,32,0.1,41,1536,8
current_da3,semi,scope_p_oos_insufficient,7y3sRwLe3Va,knn,C_da3_layer5_local16,0.00604166666667,16,1,40,147456,8
current_da3,semi,scope_p_oos_insufficient,7y3sRwLe3Va,ridge,C_da3_layer7_local16,0.0136783109305,16,100,40,147456,8
current_da3,semi,scope_p_oos_insufficient,B6ByNegPMKs,knn,C_da3_layer5_local16,0.00635964912281,16,1,38,147456,8
current_da3,semi,scope_p_oos_insufficient,B6ByNegPMKs,ridge,C_da3_layer5_local16,0.0149825615071,16,100,38,147456,8
current_da3,semi,scope_p_oos_insufficient,UwV83HsGsw3,knn,C_da3_layer5_local16,0.00691056910569,16,1,41,147456,8
current_da3,semi,scope_p_oos_insufficient,UwV83HsGsw3,ridge,C_da3_layer5_local16,0.0153340776341,16,100,41,147456,8
current_da3,semi,scope_p_oos_insufficient,X7HyMhZNoso,knn,C_da3_layer5_local16,0.00691056910569,16,1,41,147456,8
current_da3,semi,scope_p_oos_insufficient,X7HyMhZNoso,ridge,C_da3_layer5_local16,0.0152374742457,16,100,41,147456,8
current_da3,semi,scope_p_oos_insufficient,Z6MFQCViBuw,knn,C_da3_layer5_local16,0.00708333333334,16,1,40,147456,8
current_da3,semi,scope_p_oos_insufficient,Z6MFQCViBuw,ridge,C_da3_layer5_local16,0.0157020020362,16,100,40,147456,8
current_da3,semi,scope_p_oos_insufficient,b8cTxDM8gDG,knn,C_da3_layer5_local16,0.00674603174603,16,1,42,147456,8
current_da3,semi,scope_p_oos_insufficient,b8cTxDM8gDG,ridge,C_da3_layer5_local16,0.0149584071481,16,100,42,147456,8
current_da3,semi,scope_p_oos_insufficient,e9zR4mvMWw7,knn,C_da3_layer5_local16,0.00745614035088,16,1,38,147456,8
current_da3,semi,scope_p_oos_insufficient,e9zR4mvMWw7,ridge,C_da3_layer7_local16,0.0156623289022,16,100,38,147456,8
current_da3,semi,scope_p_oos_insufficient,q9vSo1VnCiC,knn,C_da3_layer5_local16,0.00726495726496,16,1,39,147456,8
current_da3,semi,scope_p_oos_insufficient,q9vSo1VnCiC,ridge,C_da3_layer7_local16,0.0160080743976,16,100,39,147456,8
current_da3,semi,scope_p_oos_insufficient,rPc6DW4iMge,knn,C_da3_layer5_local16,0.00674603174603,16,1,42,147456,8
current_da3,semi,scope_p_oos_insufficient,rPc6DW4iMge,ridge,C_da3_layer5_local16,0.0148143640304,16,100,42,147456,8
current_da3,semi,scope_p_oos_insufficient,uNb9QFRL6hY,knn,C_da3_layer5_local16,0.00787037037037,16,1,36,147456,8
current_da3,semi,scope_p_oos_insufficient,uNb9QFRL6hY,ridge,C_da3_layer5_local16,0.0179930366192,32,100,36,147456,8
current_da3,semi,scope_p_oos_insufficient,wc2JMjhGNzB,knn,C_da3_layer5_local16,0.00809523809524,16,1,35,147456,8
current_da3,semi,scope_p_oos_insufficient,wc2JMjhGNzB,ridge,C_da3_layer9_local16,0.0176081168732,16,100,35,147456,8
current_da3,semi,scope_p_oos_insufficient,yqstnuAEVhm,knn,C_da3_layer9_local16,0.0020325203252,16,1,41,147456,8
current_da3,semi,scope_p_oos_insufficient,yqstnuAEVhm,ridge,C_da3_layer7_local16,0.00377939858506,16,100,41,147456,8
current_da3,semi,scope_p_oos_open_boundary,7y3sRwLe3Va,knn,C_da3_layer7_local16,0.0802083333333,16,1,40,147456,8
current_da3,semi,scope_p_oos_open_boundary,7y3sRwLe3Va,ridge,C_da3_layer11_local16,0.107932929805,32,100,40,147456,8
current_da3,semi,scope_p_oos_open_boundary,B6ByNegPMKs,knn,C_da3_layer11_global,0.0822368421053,32,3,38,1536,8
current_da3,semi,scope_p_oos_open_boundary,B6ByNegPMKs,ridge,C_da3_layer11_local16,0.106709418568,32,0.1,38,147456,8
current_da3,semi,scope_p_oos_open_boundary,UwV83HsGsw3,knn,C_da3_layer7_local16,0.0630081300813,16,1,41,147456,8
current_da3,semi,scope_p_oos_open_boundary,UwV83HsGsw3,ridge,C_da3_layer11_local16,0.0778807365214,32,100,41,147456,8
current_da3,semi,scope_p_oos_open_boundary,X7HyMhZNoso,knn,C_da3_layer11_global,0.0860433604336,32,3,41,1536,8
current_da3,semi,scope_p_oos_open_boundary,X7HyMhZNoso,ridge,C_da3_layer11_local16,0.108645943745,32,0.1,41,147456,8
current_da3,semi,scope_p_oos_open_boundary,Z6MFQCViBuw,knn,C_da3_layer5_local16,0.078125,16,1,40,147456,8
current_da3,semi,scope_p_oos_open_boundary,Z6MFQCViBuw,ridge,C_da3_layer11_local16,0.104941504286,32,0.1,40,147456,8
current_da3,semi,scope_p_oos_open_boundary,b8cTxDM8gDG,knn,C_da3_layer7_local16,0.0823412698413,16,1,42,147456,8
current_da3,semi,scope_p_oos_open_boundary,b8cTxDM8gDG,ridge,C_da3_layer11_local16,0.106429136937,32,0.1,42,147456,8
current_da3,semi,scope_p_oos_open_boundary,e9zR4mvMWw7,knn,C_da3_layer5_local16,0.0921052631579,16,1,38,147456,8
current_da3,semi,scope_p_oos_open_boundary,e9zR4mvMWw7,ridge,C_da3_layer11_local16,0.114941821405,32,0.1,38,147456,8
current_da3,semi,scope_p_oos_open_boundary,q9vSo1VnCiC,knn,C_da3_layer7_local16,0.0598290598291,16,1,39,147456,8
current_da3,semi,scope_p_oos_open_boundary,q9vSo1VnCiC,ridge,C_da3_layer5_local16,0.08818633773,32,100,39,147456,8
current_da3,semi,scope_p_oos_open_boundary,rPc6DW4iMge,knn,C_da3_layer7_local16,0.0793650793651,16,1,42,147456,8
current_da3,semi,scope_p_oos_open_boundary,rPc6DW4iMge,ridge,C_da3_layer11_local16,0.106359008253,32,0.1,42,147456,8
current_da3,semi,scope_p_oos_open_boundary,uNb9QFRL6hY,knn,C_da3_layer5_global,0.0844907407407,16,1,36,1536,8
current_da3,semi,scope_p_oos_open_boundary,uNb9QFRL6hY,ridge,C_da3_layer11_local16,0.107803598591,32,0.1,36,147456,8
current_da3,semi,scope_p_oos_open_boundary,wc2JMjhGNzB,knn,C_da3_layer7_local16,0.0988095238095,16,1,35,147456,8
current_da3,semi,scope_p_oos_open_boundary,wc2JMjhGNzB,ridge,C_da3_layer11_local16,0.12246754307,32,0.1,35,147456,8
current_da3,semi,scope_p_oos_open_boundary,yqstnuAEVhm,knn,C_da3_layer7_local16,0.0843495934959,16,1,41,147456,8
current_da3,semi,scope_p_oos_open_boundary,yqstnuAEVhm,ridge,C_da3_layer11_local16,0.108934810006,32,0.1,41,147456,8
current_da3,semi,scope_p_oos_split_level,7y3sRwLe3Va,knn,C_da3_layer5_local16,0.0166666666667,32,1,40,147456,8
current_da3,semi,scope_p_oos_split_level,7y3sRwLe3Va,ridge,C_da3_layer5_local16,0.0337321107771,32,100,40,147456,8
current_da3,semi,scope_p_oos_split_level,B6ByNegPMKs,knn,C_da3_layer5_global,0.0175438596491,16,1,38,1536,8
current_da3,semi,scope_p_oos_split_level,B6ByNegPMKs,ridge,C_da3_layer5_local16,0.0356646454103,16,100,38,147456,8
current_da3,semi,scope_p_oos_split_level,UwV83HsGsw3,knn,C_da3_layer9_local16,0.0162601626016,16,1,41,147456,8
current_da3,semi,scope_p_oos_split_level,UwV83HsGsw3,ridge,C_da3_layer5_local16,0.0334249754435,16,100,41,147456,8
current_da3,semi,scope_p_oos_split_level,X7HyMhZNoso,knn,C_da3_layer5_global,0.0162601626016,16,1,41,1536,8
current_da3,semi,scope_p_oos_split_level,X7HyMhZNoso,ridge,C_da3_layer5_local16,0.0330697277911,16,100,41,147456,8
current_da3,semi,scope_p_oos_split_level,Z6MFQCViBuw,knn,C_da3_layer5_global,0.0166666666667,16,1,40,1536,8
current_da3,semi,scope_p_oos_split_level,Z6MFQCViBuw,ridge,C_da3_layer5_local16,0.0325637697379,16,100,40,147456,8
current_da3,semi,scope_p_oos_split_level,b8cTxDM8gDG,knn,C_da3_layer5_global,0.015873015873,16,1,42,1536,8
current_da3,semi,scope_p_oos_split_level,b8cTxDM8gDG,ridge,C_da3_layer7_local16,0.0324292298778,16,100,42,147456,8
current_da3,semi,scope_p_oos_split_level,e9zR4mvMWw7,knn,C_da3_layer5_global,0.0131578947368,16,1,38,1536,8
current_da3,semi,scope_p_oos_split_level,e9zR4mvMWw7,ridge,C_da3_layer5_local16,0.0260943195639,16,100,38,147456,8
current_da3,semi,scope_p_oos_split_level,q9vSo1VnCiC,knn,C_da3_layer5_global,0.017094017094,16,1,39,1536,8
current_da3,semi,scope_p_oos_split_level,q9vSo1VnCiC,ridge,C_da3_layer5_local16,0.0333670619364,16,100,39,147456,8
current_da3,semi,scope_p_oos_split_level,rPc6DW4iMge,knn,C_da3_layer5_global,0.015873015873,16,1,42,1536,8
current_da3,semi,scope_p_oos_split_level,rPc6DW4iMge,ridge,C_da3_layer5_local16,0.0323436872424,16,100,42,147456,8
current_da3,semi,scope_p_oos_split_level,uNb9QFRL6hY,knn,C_da3_layer11_global,0.00462962962964,16,1,36,1536,8
current_da3,semi,scope_p_oos_split_level,uNb9QFRL6hY,ridge,C_da3_layer5_local16,0.0100494746291,16,100,36,147456,8
current_da3,semi,scope_p_oos_split_level,wc2JMjhGNzB,knn,C_da3_layer9_local16,0.0190476190476,16,1,35,147456,8
current_da3,semi,scope_p_oos_split_level,wc2JMjhGNzB,ridge,C_da3_layer5_local16,0.0353511162465,16,100,35,147456,8
current_da3,semi,scope_p_oos_split_level,yqstnuAEVhm,knn,C_da3_layer5_global,0.0162601626016,16,1,41,1536,8
current_da3,semi,scope_p_oos_split_level,yqstnuAEVhm,ridge,C_da3_layer7_local16,0.0329914199002,16,100,41,147456,8
current_da3,semi,within_topology_geometry_dispersion,7y3sRwLe3Va,knn,C_da3_layer11_local16,0.0362677933408,32,3,39,147456,8
current_da3,semi,within_topology_geometry_dispersion,7y3sRwLe3Va,ridge,C_da3_layer5_global,0.0379699118747,16,0.1,39,1536,8
current_da3,semi,within_topology_geometry_dispersion,B6ByNegPMKs,knn,C_da3_layer5_local16,0.0277948540278,16,3,37,147456,8
current_da3,semi,within_topology_geometry_dispersion,B6ByNegPMKs,ridge,C_da3_layer7_local16,0.0310911644104,16,100,37,147456,8
current_da3,semi,within_topology_geometry_dispersion,UwV83HsGsw3,knn,C_da3_layer11_local16,0.0340553426248,32,3,40,147456,8
current_da3,semi,within_topology_geometry_dispersion,UwV83HsGsw3,ridge,C_da3_layer11_global,0.040033848176,32,100,40,1536,8
current_da3,semi,within_topology_geometry_dispersion,X7HyMhZNoso,knn,C_da3_layer11_global,0.0378595141629,16,5,40,1536,8
current_da3,semi,within_topology_geometry_dispersion,X7HyMhZNoso,ridge,C_da3_layer5_global,0.0396503521736,16,100,40,1536,8
current_da3,semi,within_topology_geometry_dispersion,Z6MFQCViBuw,knn,C_da3_layer11_global,0.0368460989969,32,5,39,1536,8
current_da3,semi,within_topology_geometry_dispersion,Z6MFQCViBuw,ridge,C_da3_layer7_global,0.0401435336808,16,0.1,39,1536,8
current_da3,semi,within_topology_geometry_dispersion,b8cTxDM8gDG,knn,C_da3_layer11_local16,0.0372176669387,32,1,41,147456,8
current_da3,semi,within_topology_geometry_dispersion,b8cTxDM8gDG,ridge,C_da3_layer5_global,0.0397012265961,16,100,41,1536,8
current_da3,semi,within_topology_geometry_dispersion,e9zR4mvMWw7,knn,C_da3_layer11_local16,0.0403740084607,16,3,37,147456,8
current_da3,semi,within_topology_geometry_dispersion,e9zR4mvMWw7,ridge,C_da3_layer5_local16,0.0436718947451,32,100,37,147456,8
current_da3,semi,within_topology_geometry_dispersion,q9vSo1VnCiC,knn,C_da3_layer11_global,0.0382272767471,32,5,39,1536,8
current_da3,semi,within_topology_geometry_dispersion,q9vSo1VnCiC,ridge,C_da3_layer5_global,0.0405960107286,16,0.1,39,1536,8
current_da3,semi,within_topology_geometry_dispersion,rPc6DW4iMge,knn,C_da3_layer11_global,0.0360738393734,16,5,41,1536,8
current_da3,semi,within_topology_geometry_dispersion,rPc6DW4iMge,ridge,C_da3_layer5_global,0.0382538223373,16,0.1,41,1536,8
current_da3,semi,within_topology_geometry_dispersion,uNb9QFRL6hY,knn,C_da3_layer11_global,0.027280988597,32,1,35,1536,8
current_da3,semi,within_topology_geometry_dispersion,uNb9QFRL6hY,ridge,C_da3_layer7_global,0.0270638896144,32,0.1,35,1536,8
current_da3,semi,within_topology_geometry_dispersion,wc2JMjhGNzB,knn,C_da3_layer5_global,0.0406587909597,16,3,34,1536,8
current_da3,semi,within_topology_geometry_dispersion,wc2JMjhGNzB,ridge,C_da3_layer5_global,0.042440899318,16,100,34,1536,8
current_da3,semi,within_topology_geometry_dispersion,yqstnuAEVhm,knn,C_da3_layer11_local16,0.0347311384749,16,1,40,147456,8
current_da3,semi,within_topology_geometry_dispersion,yqstnuAEVhm,ridge,C_da3_layer5_global,0.0384317143617,16,0.1,40,1536,8
expanded_da3,manual,owner_valid_active_seconds,2t7WUuJeko7,knn,C_da3_layer7_local16,68.7614130435,32,5,184,147456,16
expanded_da3,manual,owner_valid_active_seconds,2t7WUuJeko7,ridge,C_da3_layer7_local_moments,69.5940329666,32,100,184,3072,16
expanded_da3,manual,owner_valid_active_seconds,7y3sRwLe3Va,knn,C_da3_layer9_local16,70.9196629213,32,5,178,147456,16
expanded_da3,manual,owner_valid_active_seconds,7y3sRwLe3Va,ridge,C_da3_layer7_local_moments,69.9399187242,32,100,178,3072,16
expanded_da3,manual,owner_valid_active_seconds,B6ByNegPMKs,knn,C_da3_layer11_local16,70.1308988764,32,5,178,147456,16
expanded_da3,manual,owner_valid_active_seconds,B6ByNegPMKs,ridge,C_da3_layer7_local_moments,69.1168028203,32,100,178,3072,16
expanded_da3,manual,owner_valid_active_seconds,S9hNv5qa7GM,knn,C_da3_layer11_local16,67.9926553672,32,5,177,147456,16
expanded_da3,manual,owner_valid_active_seconds,S9hNv5qa7GM,ridge,C_da3_layer7_global,67.6575240789,32,100,177,1536,16
expanded_da3,manual,owner_valid_active_seconds,UwV83HsGsw3,knn,C_da3_layer9_local16,68.0877094972,32,5,179,147456,16
