deployment_pool_id,variant,primary_candidate_k,a0_selection_disposition,action_disposition,selected_candidate_annotation_id,selected_worker_id,fallback_status,failure_reason,image_score_tie_count,image_tie_break_rule,alignment_join_status,candidate_image_score_available,disagreement_with_a0,preoutcome_fields_only,reads_quality_or_outcome
86360cbd3f1e33dc63aaf3ed73cd08dbc1ed275e7d4da6313f019e2d8b7c9dd6,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
86360cbd3f1e33dc63aaf3ed73cd08dbc1ed275e7d4da6313f019e2d8b7c9dd6,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
87a5e8842aea87a6df9161f5b7ab5e9d9f0abd5a67b11b2b328b9ac54776a3c9,A0,5,selected,selected,3c7cf68051a68eb3dec3,31,,,,,one_to_one,true,false,true,false
87a5e8842aea87a6df9161f5b7ab5e9d9f0abd5a67b11b2b328b9ac54776a3c9,A4-S,5,selected,selected,3c7cf68051a68eb3dec3,31,,no_supported_alternative,,,one_to_one,true,false,true,false
87a5e8842aea87a6df9161f5b7ab5e9d9f0abd5a67b11b2b328b9ac54776a3c9,A4-C,5,selected,selected,e96210fd3b70951b5670,34,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
87a5e8842aea87a6df9161f5b7ab5e9d9f0abd5a67b11b2b328b9ac54776a3c9,A4-L,5,selected,selected,e96210fd3b70951b5670,34,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
8b0b9440852ad8bb37adcb65fc47a4f7ee034a7ec0637040e6f753c37724961c,A0,11,selected,selected,169fc30c432425281989,31,,,,,one_to_one,true,false,true,false
8b0b9440852ad8bb37adcb65fc47a4f7ee034a7ec0637040e6f753c37724961c,A4-S,11,selected,selected,7ac0106c722944ffcdb5,37,,,,cluster_formal_medoid_final_tie_key,one_to_one,true,true,true,false
8b0b9440852ad8bb37adcb65fc47a4f7ee034a7ec0637040e6f753c37724961c,A4-C,11,selected,selected,7ac0106c722944ffcdb5,37,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
8b0b9440852ad8bb37adcb65fc47a4f7ee034a7ec0637040e6f753c37724961c,A4-L,11,selected,selected,3c91745dff848ace0009,27,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
8b4b064566aed86d2e5c264957aeb1ec26238d1c655c5692a05162f46b42524a,A0,1,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
8b4b064566aed86d2e5c264957aeb1ec26238d1c655c5692a05162f46b42524a,A4-S,1,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
8b4b064566aed86d2e5c264957aeb1ec26238d1c655c5692a05162f46b42524a,A4-C,1,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
8b4b064566aed86d2e5c264957aeb1ec26238d1c655c5692a05162f46b42524a,A4-L,1,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
8b90f1117ae47177afc5ec12f81ceb2cc9a769121894a209f9f2f710b3e3ff24,A0,11,selected,selected,a5582527e1e55759fca4,28,,,,,one_to_one,true,false,true,false
8b90f1117ae47177afc5ec12f81ceb2cc9a769121894a209f9f2f710b3e3ff24,A4-S,11,selected,selected,a5582527e1e55759fca4,28,,no_supported_alternative,,,one_to_one,true,false,true,false
8b90f1117ae47177afc5ec12f81ceb2cc9a769121894a209f9f2f710b3e3ff24,A4-C,11,selected,selected,3e053dc275632e30f220,35,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
8b90f1117ae47177afc5ec12f81ceb2cc9a769121894a209f9f2f710b3e3ff24,A4-L,11,selected,selected,3e053dc275632e30f220,35,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
8c6fcda4b6ec5c1cdb7f18139c3d001e93e95c220d04df35155e5440be2ffdaa,A0,11,selected,selected,fb2bc3c1a1ab95404b2a,10,,,,,one_to_one,true,false,true,false
8c6fcda4b6ec5c1cdb7f18139c3d001e93e95c220d04df35155e5440be2ffdaa,A4-S,11,selected,selected,c6a0dacbc82fcd8d74f2,1,,,,cluster_formal_medoid_final_tie_key,one_to_one,true,true,true,false
8c6fcda4b6ec5c1cdb7f18139c3d001e93e95c220d04df35155e5440be2ffdaa,A4-C,11,selected,selected,5de6ccb2c6c424e63a1f,6,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
8c6fcda4b6ec5c1cdb7f18139c3d001e93e95c220d04df35155e5440be2ffdaa,A4-L,11,selected,selected,3df38a56b200e7f043f5,11,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
8d133d00f5fb0c671601ca39229ae4378fbd38bda2b526ce323a2fbe4766d1a4,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
8d133d00f5fb0c671601ca39229ae4378fbd38bda2b526ce323a2fbe4766d1a4,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
8d133d00f5fb0c671601ca39229ae4378fbd38bda2b526ce323a2fbe4766d1a4,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
8d133d00f5fb0c671601ca39229ae4378fbd38bda2b526ce323a2fbe4766d1a4,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
8dc2efed01fd68c059db00b0f14b895864c3a60b21bce2e829b075785c4d0530,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
8dc2efed01fd68c059db00b0f14b895864c3a60b21bce2e829b075785c4d0530,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
8dc2efed01fd68c059db00b0f14b895864c3a60b21bce2e829b075785c4d0530,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
8dc2efed01fd68c059db00b0f14b895864c3a60b21bce2e829b075785c4d0530,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
8dd28254832c38577059e82e47e11dc91b7f358fd6a8c97608be95fc2d92c6e4,A0,3,selected,selected,495d562be7d142d5bbc5,2,,,,,one_to_one,true,false,true,false
8dd28254832c38577059e82e47e11dc91b7f358fd6a8c97608be95fc2d92c6e4,A4-S,3,selected,selected,495d562be7d142d5bbc5,2,,no_supported_alternative,,,one_to_one,true,false,true,false
8dd28254832c38577059e82e47e11dc91b7f358fd6a8c97608be95fc2d92c6e4,A4-C,3,selected,selected,495d562be7d142d5bbc5,2,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
8dd28254832c38577059e82e47e11dc91b7f358fd6a8c97608be95fc2d92c6e4,A4-L,3,selected,selected,495d562be7d142d5bbc5,2,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
8e96f6d21bd58c0c8f1a2f10387a3aa2bb90208d474285ded162031ef4a41b4c,A0,5,selected,selected,d0bcda333eddee24fe3c,18,,,,,one_to_one,true,false,true,false
8e96f6d21bd58c0c8f1a2f10387a3aa2bb90208d474285ded162031ef4a41b4c,A4-S,5,selected,selected,d0bcda333eddee24fe3c,18,,no_supported_alternative,,,one_to_one,true,false,true,false
8e96f6d21bd58c0c8f1a2f10387a3aa2bb90208d474285ded162031ef4a41b4c,A4-C,5,selected,selected,383c4d3f2da8086009f3,10,,,2,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
8e96f6d21bd58c0c8f1a2f10387a3aa2bb90208d474285ded162031ef4a41b4c,A4-L,5,selected,selected,383c4d3f2da8086009f3,10,,,2,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
96425cd747611bd9005e6fabd73cd19e6b91f522cea7625a338ece4ba4cbc38f,A0,11,selected,selected,f447db699b5c09a195ce,36,,,,,one_to_one,true,false,true,false
96425cd747611bd9005e6fabd73cd19e6b91f522cea7625a338ece4ba4cbc38f,A4-S,11,selected,selected,f447db699b5c09a195ce,36,,,,cluster_formal_medoid_final_tie_key,one_to_one,true,false,true,false
96425cd747611bd9005e6fabd73cd19e6b91f522cea7625a338ece4ba4cbc38f,A4-C,11,selected,selected,27d6bc8646fb2b446424,32,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
96425cd747611bd9005e6fabd73cd19e6b91f522cea7625a338ece4ba4cbc38f,A4-L,11,selected,selected,27d6bc8646fb2b446424,32,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
973669c6e368ee20abf0b74f63df795b2d43c7c93ab166a460f7558b3d97e550,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
973669c6e368ee20abf0b74f63df795b2d43c7c93ab166a460f7558b3d97e550,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
973669c6e368ee20abf0b74f63df795b2d43c7c93ab166a460f7558b3d97e550,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
973669c6e368ee20abf0b74f63df795b2d43c7c93ab166a460f7558b3d97e550,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
9a9540d776407ff2744111679b21ac4ffc4c88067fd0c3386aff7ecf234f0aec,A0,3,unresolved,unresolved,,,,no_dominant_or_supported_partition,,,one_to_one,true,not_applicable,true,false
9a9540d776407ff2744111679b21ac4ffc4c88067fd0c3386aff7ecf234f0aec,A4-S,3,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
9a9540d776407ff2744111679b21ac4ffc4c88067fd0c3386aff7ecf234f0aec,A4-C,3,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
9a9540d776407ff2744111679b21ac4ffc4c88067fd0c3386aff7ecf234f0aec,A4-L,3,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
9b3e6bc75d0c0784699c9b0e12d11e348abe79d83b526c5511ef248ee3cf6577,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
9b3e6bc75d0c0784699c9b0e12d11e348abe79d83b526c5511ef248ee3cf6577,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
9b3e6bc75d0c0784699c9b0e12d11e348abe79d83b526c5511ef248ee3cf6577,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
9b3e6bc75d0c0784699c9b0e12d11e348abe79d83b526c5511ef248ee3cf6577,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
9bdb2331ea205d5aaeedc24f5906ddb070c50eb1a8e15256b68a9fd47606d0af,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
9bdb2331ea205d5aaeedc24f5906ddb070c50eb1a8e15256b68a9fd47606d0af,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
9bdb2331ea205d5aaeedc24f5906ddb070c50eb1a8e15256b68a9fd47606d0af,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
9bdb2331ea205d5aaeedc24f5906ddb070c50eb1a8e15256b68a9fd47606d0af,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
9d9f0bf49afea18b4d6893df7dcf7a3341635172213f096507cc90d05bb9ef5d,A0,1,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
9d9f0bf49afea18b4d6893df7dcf7a3341635172213f096507cc90d05bb9ef5d,A4-S,1,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
9d9f0bf49afea18b4d6893df7dcf7a3341635172213f096507cc90d05bb9ef5d,A4-C,1,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
9d9f0bf49afea18b4d6893df7dcf7a3341635172213f096507cc90d05bb9ef5d,A4-L,1,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
9db7eb2c2d066a78553868caf1e95355b3bf632c76572fd4dac8f49cf71e41f8,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
9db7eb2c2d066a78553868caf1e95355b3bf632c76572fd4dac8f49cf71e41f8,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
9db7eb2c2d066a78553868caf1e95355b3bf632c76572fd4dac8f49cf71e41f8,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
9db7eb2c2d066a78553868caf1e95355b3bf632c76572fd4dac8f49cf71e41f8,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
9e5ef00a47d09a87e9d4ffd37ccf39e1f7d34a49fdfb22456f0ad7150e6a7cce,A0,1,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
9e5ef00a47d09a87e9d4ffd37ccf39e1f7d34a49fdfb22456f0ad7150e6a7cce,A4-S,1,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
9e5ef00a47d09a87e9d4ffd37ccf39e1f7d34a49fdfb22456f0ad7150e6a7cce,A4-C,1,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
9e5ef00a47d09a87e9d4ffd37ccf39e1f7d34a49fdfb22456f0ad7150e6a7cce,A4-L,1,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
a0ddd0ebf20c75705c3b7c4a25afc11d3dc93a217e5ad15f82794d66fc70d7c0,A0,3,unresolved,unresolved,,,,no_dominant_or_supported_partition,,,one_to_one,true,not_applicable,true,false
a0ddd0ebf20c75705c3b7c4a25afc11d3dc93a217e5ad15f82794d66fc70d7c0,A4-S,3,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
a0ddd0ebf20c75705c3b7c4a25afc11d3dc93a217e5ad15f82794d66fc70d7c0,A4-C,3,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
a0ddd0ebf20c75705c3b7c4a25afc11d3dc93a217e5ad15f82794d66fc70d7c0,A4-L,3,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
a189a35b15465ad6d91a6c199dd6fe4815bbcca462af498c2986f3552f8e9e44,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
a189a35b15465ad6d91a6c199dd6fe4815bbcca462af498c2986f3552f8e9e44,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
a189a35b15465ad6d91a6c199dd6fe4815bbcca462af498c2986f3552f8e9e44,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
a189a35b15465ad6d91a6c199dd6fe4815bbcca462af498c2986f3552f8e9e44,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
a252c238e03d9b2cd973f72a60913b5e32d4bc9fa2774cb238444a0fa9711555,A0,4,selected,selected,7af5a1710f0a4c2dcfa5,12,,,,,one_to_one,true,false,true,false
a252c238e03d9b2cd973f72a60913b5e32d4bc9fa2774cb238444a0fa9711555,A4-S,4,selected,selected,7af5a1710f0a4c2dcfa5,12,,no_supported_alternative,,,one_to_one,true,false,true,false
a252c238e03d9b2cd973f72a60913b5e32d4bc9fa2774cb238444a0fa9711555,A4-C,4,selected,selected,629350384ea347717859,1,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
a252c238e03d9b2cd973f72a60913b5e32d4bc9fa2774cb238444a0fa9711555,A4-L,4,selected,selected,629350384ea347717859,1,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
a5135107bd05d53c6e02ff0a118db4d466af09ff5172bdd140d65bd87a670e57,A0,1,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
a5135107bd05d53c6e02ff0a118db4d466af09ff5172bdd140d65bd87a670e57,A4-S,1,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
a5135107bd05d53c6e02ff0a118db4d466af09ff5172bdd140d65bd87a670e57,A4-C,1,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
a5135107bd05d53c6e02ff0a118db4d466af09ff5172bdd140d65bd87a670e57,A4-L,1,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
aadcfde6c68949aa533a8696842f0bea66da0bef4cba1c629e015f4487f94482,A0,3,selected,selected,e98d3f5303e6099af208,18,,,,,one_to_one,true,false,true,false
aadcfde6c68949aa533a8696842f0bea66da0bef4cba1c629e015f4487f94482,A4-S,3,selected,selected,e98d3f5303e6099af208,18,,no_supported_alternative,,,one_to_one,true,false,true,false
aadcfde6c68949aa533a8696842f0bea66da0bef4cba1c629e015f4487f94482,A4-C,3,selected,selected,e98d3f5303e6099af208,18,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
aadcfde6c68949aa533a8696842f0bea66da0bef4cba1c629e015f4487f94482,A4-L,3,selected,selected,e98d3f5303e6099af208,18,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
aba3d8ff7f827ec89c9ed677115f3a1349c16fb28c4b00a13baef3e273fa4325,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
aba3d8ff7f827ec89c9ed677115f3a1349c16fb28c4b00a13baef3e273fa4325,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
aba3d8ff7f827ec89c9ed677115f3a1349c16fb28c4b00a13baef3e273fa4325,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
aba3d8ff7f827ec89c9ed677115f3a1349c16fb28c4b00a13baef3e273fa4325,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
abe083eb4c864b24d5d5de8df229c63dc4d7161defc5ec13d086ea302a48629c,A0,3,unresolved,unresolved,,,,no_dominant_or_supported_partition,,,one_to_one,true,not_applicable,true,false
abe083eb4c864b24d5d5de8df229c63dc4d7161defc5ec13d086ea302a48629c,A4-S,3,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
abe083eb4c864b24d5d5de8df229c63dc4d7161defc5ec13d086ea302a48629c,A4-C,3,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
abe083eb4c864b24d5d5de8df229c63dc4d7161defc5ec13d086ea302a48629c,A4-L,3,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
b082db828090b4c5ef572d10b3fc26ef5aa18dfc4612518216ab9402ace67b3b,A0,3,selected,selected,0e9176654eefd5c9e285,31,,,,,one_to_one,true,false,true,false
b082db828090b4c5ef572d10b3fc26ef5aa18dfc4612518216ab9402ace67b3b,A4-S,3,selected,selected,0e9176654eefd5c9e285,31,,no_supported_alternative,,,one_to_one,true,false,true,false
b082db828090b4c5ef572d10b3fc26ef5aa18dfc4612518216ab9402ace67b3b,A4-C,3,selected,selected,0e9176654eefd5c9e285,31,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
b082db828090b4c5ef572d10b3fc26ef5aa18dfc4612518216ab9402ace67b3b,A4-L,3,selected,selected,0e9176654eefd5c9e285,31,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
b2781e5cdd4bc3c7683d474ae62d53022c3ae30bc733986c23ca2064a8c3f396,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
b2781e5cdd4bc3c7683d474ae62d53022c3ae30bc733986c23ca2064a8c3f396,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
b2781e5cdd4bc3c7683d474ae62d53022c3ae30bc733986c23ca2064a8c3f396,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
b2781e5cdd4bc3c7683d474ae62d53022c3ae30bc733986c23ca2064a8c3f396,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
b35b4bdf45765e6f5beb7f2eaf1218aa151ac0c800629142ed022f0a5f296e56,A0,11,selected,selected,6b145ff560adec834931,36,,,,,one_to_one,true,false,true,false
b35b4bdf45765e6f5beb7f2eaf1218aa151ac0c800629142ed022f0a5f296e56,A4-S,11,selected,selected,6b145ff560adec834931,36,,no_supported_alternative,,,one_to_one,true,false,true,false
b35b4bdf45765e6f5beb7f2eaf1218aa151ac0c800629142ed022f0a5f296e56,A4-C,11,selected,selected,35a9f318fa8bb9909db0,29,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
b35b4bdf45765e6f5beb7f2eaf1218aa151ac0c800629142ed022f0a5f296e56,A4-L,11,selected,selected,35a9f318fa8bb9909db0,29,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
b4b234167fea527509cb35340f42799ed9a80a1d3b4a05279235880f36cb1e18,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
b4b234167fea527509cb35340f42799ed9a80a1d3b4a05279235880f36cb1e18,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
b4b234167fea527509cb35340f42799ed9a80a1d3b4a05279235880f36cb1e18,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
b4b234167fea527509cb35340f42799ed9a80a1d3b4a05279235880f36cb1e18,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
b66c0252a6b735130ad226a6c3760a5a1b3858feaaafcefda092e285be985a59,A0,11,selected,selected,bdf544ff5d0a4bfacc09,34,,,,,one_to_one,true,false,true,false
b66c0252a6b735130ad226a6c3760a5a1b3858feaaafcefda092e285be985a59,A4-S,11,selected,selected,bdf544ff5d0a4bfacc09,34,,no_supported_alternative,,,one_to_one,true,false,true,false
b66c0252a6b735130ad226a6c3760a5a1b3858feaaafcefda092e285be985a59,A4-C,11,selected,selected,bce7044b348685668b71,31,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
b66c0252a6b735130ad226a6c3760a5a1b3858feaaafcefda092e285be985a59,A4-L,11,selected,selected,bce7044b348685668b71,31,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
b781b45b11bdeda4c94dacf1fedb3fd0097cb9b7fd0a5cc0d155ea34d77fea9b,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
b781b45b11bdeda4c94dacf1fedb3fd0097cb9b7fd0a5cc0d155ea34d77fea9b,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
b781b45b11bdeda4c94dacf1fedb3fd0097cb9b7fd0a5cc0d155ea34d77fea9b,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
b781b45b11bdeda4c94dacf1fedb3fd0097cb9b7fd0a5cc0d155ea34d77fea9b,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
b8bc8e5d9a465b1bf48a17aeef5de806f6b610fe8effd2956ad081485c0ca2c5,A0,3,selected,selected,9378da78037a5091f22e,33,,,,,one_to_one,true,false,true,false
b8bc8e5d9a465b1bf48a17aeef5de806f6b610fe8effd2956ad081485c0ca2c5,A4-S,3,selected,selected,9378da78037a5091f22e,33,,no_supported_alternative,,,one_to_one,true,false,true,false
b8bc8e5d9a465b1bf48a17aeef5de806f6b610fe8effd2956ad081485c0ca2c5,A4-C,3,selected,selected,9378da78037a5091f22e,33,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
b8bc8e5d9a465b1bf48a17aeef5de806f6b610fe8effd2956ad081485c0ca2c5,A4-L,3,selected,selected,9378da78037a5091f22e,33,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
bc0734c5d6e0f59f27d429ac0f584c4cfacb06977311be1f816d5d40739d9e8c,A0,1,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
bc0734c5d6e0f59f27d429ac0f584c4cfacb06977311be1f816d5d40739d9e8c,A4-S,1,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
bc0734c5d6e0f59f27d429ac0f584c4cfacb06977311be1f816d5d40739d9e8c,A4-C,1,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
bc0734c5d6e0f59f27d429ac0f584c4cfacb06977311be1f816d5d40739d9e8c,A4-L,1,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
bf08ef4e1162ba36b8e53cac7c0495f0e30fc6a6b40a9e86d4edc7bf3b423759,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
bf08ef4e1162ba36b8e53cac7c0495f0e30fc6a6b40a9e86d4edc7bf3b423759,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
bf08ef4e1162ba36b8e53cac7c0495f0e30fc6a6b40a9e86d4edc7bf3b423759,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
bf08ef4e1162ba36b8e53cac7c0495f0e30fc6a6b40a9e86d4edc7bf3b423759,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
c09c936cc02ed23da1b11bfd497cd040ed4fb685a937acc529eb503c0db34c29,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
c09c936cc02ed23da1b11bfd497cd040ed4fb685a937acc529eb503c0db34c29,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
c09c936cc02ed23da1b11bfd497cd040ed4fb685a937acc529eb503c0db34c29,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
c09c936cc02ed23da1b11bfd497cd040ed4fb685a937acc529eb503c0db34c29,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
