assumption_set_id,variance_source,effect_size,n_tasks,n_workers,n_pairs,n_buildings,analysis_model,power,simulation_replicates,seed
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,150,20,10,15,random_pair_contrast_worker_generalized_clustered_simulation,0.976,1000,20413418
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,150,20,10,15,random_pair_contrast_worker_generalized_clustered_simulation,0.995,1000,20413918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,150,20,10,15,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20414918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,150,24,12,15,random_pair_contrast_worker_generalized_clustered_simulation,0.416,1000,20411938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,150,24,12,15,random_pair_contrast_worker_generalized_clustered_simulation,0.756,1000,20412438
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,150,24,12,15,random_pair_contrast_worker_generalized_clustered_simulation,0.945,1000,20412938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,150,24,12,15,random_pair_contrast_worker_generalized_clustered_simulation,0.987,1000,20413438
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,150,24,12,15,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20413938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,150,24,12,15,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20414938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,200,10,5,20,random_pair_contrast_worker_generalized_clustered_simulation,0.188,1000,20461868
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,200,10,5,20,random_pair_contrast_worker_generalized_clustered_simulation,0.35,1000,20462368
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,200,10,5,20,random_pair_contrast_worker_generalized_clustered_simulation,0.54,1000,20462868
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,200,10,5,20,random_pair_contrast_worker_generalized_clustered_simulation,0.738,1000,20463368
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,200,10,5,20,random_pair_contrast_worker_generalized_clustered_simulation,0.846,1000,20463868
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,200,10,5,20,random_pair_contrast_worker_generalized_clustered_simulation,0.972,1000,20464868
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,200,14,7,20,random_pair_contrast_worker_generalized_clustered_simulation,0.262,1000,20461888
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,200,14,7,20,random_pair_contrast_worker_generalized_clustered_simulation,0.509,1000,20462388
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,200,14,7,20,random_pair_contrast_worker_generalized_clustered_simulation,0.736,1000,20462888
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,200,14,7,20,random_pair_contrast_worker_generalized_clustered_simulation,0.897,1000,20463388
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,200,14,7,20,random_pair_contrast_worker_generalized_clustered_simulation,0.971,1000,20463888
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,200,14,7,20,random_pair_contrast_worker_generalized_clustered_simulation,0.999,1000,20464888
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,200,16,8,20,random_pair_contrast_worker_generalized_clustered_simulation,0.291,1000,20461898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,200,16,8,20,random_pair_contrast_worker_generalized_clustered_simulation,0.569,1000,20462398
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,200,16,8,20,random_pair_contrast_worker_generalized_clustered_simulation,0.812,1000,20462898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,200,16,8,20,random_pair_contrast_worker_generalized_clustered_simulation,0.953,1000,20463398
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,200,16,8,20,random_pair_contrast_worker_generalized_clustered_simulation,0.986,1000,20463898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,200,16,8,20,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20464898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,200,18,9,20,random_pair_contrast_worker_generalized_clustered_simulation,0.342,1000,20461908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,200,18,9,20,random_pair_contrast_worker_generalized_clustered_simulation,0.641,1000,20462408
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,200,18,9,20,random_pair_contrast_worker_generalized_clustered_simulation,0.87,1000,20462908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,200,18,9,20,random_pair_contrast_worker_generalized_clustered_simulation,0.963,1000,20463408
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,200,18,9,20,random_pair_contrast_worker_generalized_clustered_simulation,0.995,1000,20463908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,200,18,9,20,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20464908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,200,20,10,20,random_pair_contrast_worker_generalized_clustered_simulation,0.393,1000,20461918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,200,20,10,20,random_pair_contrast_worker_generalized_clustered_simulation,0.7,1000,20462418
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,200,20,10,20,random_pair_contrast_worker_generalized_clustered_simulation,0.91,1000,20462918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,200,20,10,20,random_pair_contrast_worker_generalized_clustered_simulation,0.983,1000,20463418
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,200,20,10,20,random_pair_contrast_worker_generalized_clustered_simulation,0.998,1000,20463918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,200,20,10,20,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20464918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,200,24,12,20,random_pair_contrast_worker_generalized_clustered_simulation,0.44,1000,20461938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,200,24,12,20,random_pair_contrast_worker_generalized_clustered_simulation,0.781,1000,20462438
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,200,24,12,20,random_pair_contrast_worker_generalized_clustered_simulation,0.94,1000,20462938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,200,24,12,20,random_pair_contrast_worker_generalized_clustered_simulation,0.994,1000,20463438
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,200,24,12,20,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20463938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,200,24,12,20,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20464938
