image_id,comparison_status,raw_sequence_equal,ordered_cycle_equal,declared_manifest_status,legacy_linear_gap,legacy_linear_gap_zero,legacy_metric,interpretation
uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,comparable,True,True,ok,0.0,True,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,comparable,False,False,ok,0.296788846722,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,comparable,False,False,ok,0.240514612374,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,comparable,True,True,ok,0.0,True,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde,comparable,True,True,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_0bef60c301e646c7a2acadfa12e7cdff,comparable,True,True,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,comparable,False,False,ok,0.003524225383,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,comparable,True,True,ok,0.0,True,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,comparable,True,True,ok,0.0,True,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,comparable,False,False,ok,0.002027159874,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,comparable,True,True,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66,comparable,True,True,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,comparable,False,False,ok,0.007216587753,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,comparable,True,True,ok,0.0,True,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_6888c169680241f19a903ee49dac3655,comparable,True,True,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b,comparable,True,True,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_77962388887942148ee65c2892600e02,comparable,True,True,ok,0.0,True,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed,comparable,True,True,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,comparable,False,False,ok,0.004033008336,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9,comparable,True,True,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257,comparable,True,True,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,comparable,False,False,ok,0.090980981061,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,comparable,True,True,ok,0.0,True,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,comparable,True,True,ok,0.0,True,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,comparable,False,False,ok,0.006282476296,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,comparable,False,False,ok,0.002500820635,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,comparable,False,False,ok,0.293437448578,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,comparable,False,False,ok,0.005475928952,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,comparable,False,False,ok,0.003432569413,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
x8F5xyUWy9e_46b120dde4004bf9ada90cf967c0585b,comparable,True,True,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
x8F5xyUWy9e_61dabfb7fecf4f328ad300a6f4b96037,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,comparable,False,False,ok,0.000803748304,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,comparable,False,False,ok,0.002544571215,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
x8F5xyUWy9e_c66bbecc057b41a8bb2eaa76c6f072a2,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,comparable,False,False,ok,0.014414021225,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_19e4188fa39244378481dcdb18c42dbe,comparable,True,True,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_1d96a0a27c5a48aa9bd276dc7fe34d9b,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,comparable,False,False,ok,0.408505564388,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_2b3fb4746d414cc6a31729b222ed79b2,comparable,True,True,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,comparable,False,False,ok,0.002159764177,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,comparable,False,False,ok,0.001276571735,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,comparable,False,False,ok,0.00647921285,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,comparable,False,False,ok,0.00816288108,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_559e923d612748dd8dce2557c3b4b675,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_6589ad7a5a0444b59adbf501c0f0fe53,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,comparable,False,False,ok,0.007127616738,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_67429c0368af46509d43ac43dcb904e6,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_6f4d197078d14d6e944ed6533598a6f9,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_858240c249474a24b753d21b85056f23,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_882f2a028ad249d49fdaabc1ddae789d,comparable,True,True,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,comparable,False,False,ok,0.007056043214,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,comparable,False,False,ok,0.021214274857,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,comparable,True,True,ok,0.0,True,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,comparable,True,True,ok,0.0,True,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_be1f9bddd03847cf964f3b9598c8e5d3,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,comparable,False,False,ok,0.021241192835,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_e3a33da5e5334b3fbc96997fc9c269dd,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,not_evaluable,,,degenerate,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,comparable,False,False,ok,0.022449260091,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_e6ed009322974b1d89c053c04c0849fa,comparable,False,False,ok,,,,coordinate_or_proxy_equality_only_not_image_ambiguity_label
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,comparable,True,True,ok,0.0,True,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,comparable,False,False,ok,0.000367761464,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,comparable,False,False,ok,0.015766517157,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,comparable,False,False,ok,0.00540617442,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,comparable,False,False,ok,0.001487755216,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,comparable,False,False,ok,0.001661908505,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,comparable,False,False,ok,0.011018174958,False,periodic_linear_image_plane_mask_proxy_1024x512,coordinate_or_proxy_equality_only_not_image_ambiguity_label
