schema_version,evidence_stage,risk_model_scope,canonical_annotation_id,deployment_id,project_id,runtime_task_id,planned_task_id,worker_id,task_id,base_task_id,image_id,building_id,task_stratum,risk,quality,canonical_valid,risk_slope_estimand_eligible,eligibility_status,ineligibility_reason,reference_registry_sha256,task_pool_sha256,assignment_batch_id,design_manifest_sha256,formal_assignment_eligible,routing_feature_analysis_eligible,risk_design_score_A,Q_GT_raw,block_index,eligible
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,196ba4170a023b169872,c2b_zh,77,3454,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,2,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM,ordinary,4.782896096686945,0.911708471798607,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,d711e00e26b4b1b32c9d,c2b_zh,77,3455,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,11,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM,ordinary,3.859560696473668,0.969550581570268,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,75507c55b020fe0f933f,c2b_zh,77,3455,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM,ordinary,3.859560696473668,0.9290263360681746,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,f012acb0dce9fa1f74be,c2b_zh,77,3456,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,1,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,ordinary,4.34198898346523,0.9268332870820036,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,d868e5ebafdc789d9be6,c2b_zh,77,3456,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,10,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,ordinary,4.34198898346523,0.9830538440458616,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,7859eddcf282cb8b76ee,c2b_zh,77,3456,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,11,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,ordinary,4.34198898346523,0.9701422663788396,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,323954a906af8e264261,c2b_zh,77,3456,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,12,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,ordinary,4.34198898346523,0.9445727276779744,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,b20b32d12638d03f05d4,c2b_zh,77,3456,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,13,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,ordinary,4.34198898346523,0.950920518878438,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,330fb647629670c3c7c9,c2b_zh,77,3456,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,ordinary,4.34198898346523,0.950920518878438,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,09dcf6e33d8cc2921823,c2b_zh,77,3456,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,17,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,ordinary,4.34198898346523,0.9533390829636084,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,9174a852a97112732e60,c2b_zh,77,3456,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,2,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,ordinary,4.34198898346523,0.96772123124649,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,765d0c2d12598ed33ff0,c2b_zh,77,3456,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,6,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,ordinary,4.34198898346523,0.9644691479631324,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,bfefc3cd906e2b38d521,c2b_zh,77,3456,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,8,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,ordinary,4.34198898346523,0.9676160056782894,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,32b6216bcddf37456b4d,c2b_zh,77,3457,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,1,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM,ordinary,3.980147567164872,0.9425090288879884,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,479f6f28fac296e7a539,c2b_zh,77,3457,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,10,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM,ordinary,3.980147567164872,0.9364716105358702,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,6b1d44df0ab19f6b9f32,c2b_zh,77,3462,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,1,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,stress,5.981021984881721,0.908306770455696,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,6f7020870942eee83774,c2b_zh,77,3462,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,10,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,stress,5.981021984881721,0.8795407555488615,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,6f392909790d7b83bad3,c2b_zh,77,3462,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,11,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,stress,5.981021984881721,0.9361713713931754,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,3278b0b885357fd483ef,c2b_zh,77,3462,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,12,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,stress,5.981021984881721,0.9410954733535378,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,aefffe82b59c80b70615,c2b_zh,77,3462,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,13,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,stress,5.981021984881721,0.9204960185799602,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,999a08307d0cb1737ba3,c2b_zh,77,3462,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,15,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,stress,5.981021984881721,0.9204960185799602,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,178ede5b2fef8ba1828e,c2b_zh,77,3462,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,17,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,stress,5.981021984881721,0.9489102930935818,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
c2b_canonical_risk_slope_evidence_v1,C2B,C2B_CONFIRMATORY_CANONICAL_ONLY_FOR_C2A_RP,464d1f8e2646f0b168b2,c2b_zh,77,3462,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,2,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,stress,5.981021984881721,0.96401319148349,true,True,eligible,,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,,,,,,True
