source_export,project_id,runtime_task_id,annotation_id,worker_id,base_task_id,task_stratum,scope_choices,difficulty_choices,tag_trivial,tag_occlusion,tag_low_texture,tag_seam,tag_reflection,tag_low_quality,risk,quality,eligible,eligibility_status,ineligibility_reason,building_id,active_seconds,audit_flags,script_versions,schema_status,n_corners,parse_error,canonical_valid,reference_status,registry_status,final_scope,scope_review_level,loo_occlusion_other_rate
project-84-at-2026-08-14-08-36-31615637.json,84,3549,6816,8,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,ordinary,normal,trivial,1,0,0,0,0,0,3.9778924598625696,0.9797163285429876,True,eligible,,2t7WUuJeko7,85.0,none,c2plus_task_worker_active_time_20260802_v2,auxiliary_available,8,,true,use_existing_public_gt_as_is,approved_by_frozen_reference_policy,in_scope,dataset_level_protocol_assumption,
project-85-at-2026-08-14-08-36-71fffb37.json,85,3550,6792,28,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,ordinary,oos_open_boundary,trivial,1,0,0,0,0,0,3.802659941901452,0.9529548686183992,True,eligible,,jtcxE69GiFV,113.0,none,c2plus_task_worker_active_time_20260802_v2,auxiliary_available,12,,true,use_existing_public_gt_as_is,approved_by_frozen_reference_policy,in_scope,dataset_level_protocol_assumption,
project-85-at-2026-08-14-08-36-71fffb37.json,85,3551,6793,28,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,stress,oos_open_boundary,occlusion,0,1,0,0,0,0,8.146315693268235,0.7171222154680381,True,eligible,,pa4otMbVnkk,202.0,none,c2plus_task_worker_active_time_20260802_v2,auxiliary_available,18,,true,use_existing_public_gt_as_is,approved_by_frozen_reference_policy,in_scope,dataset_level_protocol_assumption,1.0
project-85-at-2026-08-14-08-36-71fffb37.json,85,3552,6798,29,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,ordinary,normal,occlusion,0,1,0,0,0,0,3.856735574381165,,False,not_evaluable,geometry_normalization_failed,pRbA3pwrgk9,415.0,none,c2plus_task_worker_active_time_20260802_v2,auxiliary_available,13,,true,use_existing_public_gt_as_is,approved_by_frozen_reference_policy,in_scope,dataset_level_protocol_assumption,
project-85-at-2026-08-14-08-36-71fffb37.json,85,3553,6799,29,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,stress,normal,trivial,1,0,0,0,0,0,7.29202638738098,0.984127211826052,True,eligible,,pRbA3pwrgk9,180.0,none,c2plus_task_worker_active_time_20260802_v2,auxiliary_available,8,,true,use_existing_public_gt_as_is,approved_by_frozen_reference_policy,in_scope,dataset_level_protocol_assumption,0.0
project-85-at-2026-08-14-08-36-71fffb37.json,85,3554,6796,30,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,ordinary,oos_open_boundary,low_texture;occlusion,0,1,1,0,0,0,3.5741948993665464,0.9464120325075984,True,eligible,,pa4otMbVnkk,81.0,none,c2plus_task_worker_active_time_20260802_v2,auxiliary_available,8,,true,use_existing_public_gt_as_is,approved_by_frozen_reference_policy,in_scope,dataset_level_protocol_assumption,
project-85-at-2026-08-14-08-36-71fffb37.json,85,3555,6797,30,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,stress,oos_open_boundary,low_texture,0,0,1,0,0,0,14.109703699097196,0.7460359820870652,True,eligible,,S9hNv5qa7GM,123.0,none,c2plus_task_worker_active_time_20260802_v2,auxiliary_available,16,,true,use_existing_public_gt_as_is,approved_by_frozen_reference_policy,in_scope,dataset_level_protocol_assumption,0.0
project-85-at-2026-08-14-08-36-71fffb37.json,85,3555,6821,37,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,stress,normal,trivial,1,0,0,0,0,0,14.109703699097196,,False,not_evaluable,geometry_normalization_failed,S9hNv5qa7GM,201.0,none,c2plus_task_worker_active_time_20260802_v2,auxiliary_available,10,,true,use_existing_public_gt_as_is,approved_by_frozen_reference_policy,in_scope,dataset_level_protocol_assumption,0.0
project-85-at-2026-08-14-08-36-71fffb37.json,85,3556,6788,31,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,ordinary,normal,occlusion,0,1,0,0,0,0,3.768993304208514,0.9574425328041434,True,eligible,,2t7WUuJeko7,240.0,none,c2plus_task_worker_active_time_20260802_v2,auxiliary_available,8,,true,use_existing_public_gt_as_is,approved_by_frozen_reference_policy,in_scope,dataset_level_protocol_assumption,1.0
project-85-at-2026-08-14-08-36-71fffb37.json,85,3556,6802,34,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,ordinary,normal,occlusion,0,1,0,0,0,0,3.768993304208514,0.9514510300989424,True,eligible,,2t7WUuJeko7,205.0,none,c2plus_task_worker_active_time_20260802_v2,auxiliary_available,8,,true,use_existing_public_gt_as_is,approved_by_frozen_reference_policy,in_scope,dataset_level_protocol_assumption,1.0
project-85-at-2026-08-14-08-36-71fffb37.json,85,3557,6789,31,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,stress,normal,occlusion,0,1,0,0,0,0,6.238125014667176,0.9419720977470956,True,eligible,,VFuaQ6m2Qom,238.0,none,c2plus_task_worker_active_time_20260802_v2,auxiliary_available,18,,true,use_existing_public_gt_as_is,approved_by_frozen_reference_policy,in_scope,dataset_level_protocol_assumption,0.0
project-85-at-2026-08-14-08-36-71fffb37.json,85,3558,6822,32,zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,ordinary,normal,trivial,1,0,0,0,0,0,3.6864736105910576,0.979174585797767,True,eligible,,zsNo4HB9uLZ,204.0,none,c2plus_task_worker_active_time_20260802_v2,auxiliary_available,8,,true,use_existing_public_gt_as_is,approved_by_frozen_reference_policy,in_scope,dataset_level_protocol_assumption,0.0
project-85-at-2026-08-14-08-36-71fffb37.json,85,3559,6786,35,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,stress,normal,trivial,1,0,0,0,0,0,6.831342493839091,0.745964510970213,True,eligible,,pRbA3pwrgk9,77.0,none,c2plus_task_worker_active_time_20260802_v2,auxiliary_available,8,,true,use_existing_public_gt_as_is,approved_by_frozen_reference_policy,in_scope,dataset_level_protocol_assumption,0.0
project-85-at-2026-08-14-08-36-71fffb37.json,85,3559,6823,32,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,stress,normal,trivial,1,0,0,0,0,0,6.831342493839091,0.7505602868668758,True,eligible,,pRbA3pwrgk9,207.0,none,c2plus_task_worker_active_time_20260802_v2,auxiliary_available,8,,true,use_existing_public_gt_as_is,approved_by_frozen_reference_policy,in_scope,dataset_level_protocol_assumption,0.0
project-85-at-2026-08-14-08-36-71fffb37.json,85,3560,6808,33,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,ordinary,normal,occlusion,0,1,0,0,0,0,3.56801929571565,0.9727520435967304,True,eligible,,pRbA3pwrgk9,153.0,none,c2plus_task_worker_active_time_20260802_v2,auxiliary_available,8,,true,use_existing_public_gt_as_is,approved_by_frozen_reference_policy,in_scope,dataset_level_protocol_assumption,
project-85-at-2026-08-14-08-36-71fffb37.json,85,3561,6800,36,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,stress,normal,occlusion;seam,0,1,0,1,0,0,5.76678693413434,0.5657135465697019,True,eligible,,jtcxE69GiFV,1896.0,long_duration_review,c2plus_task_worker_active_time_20260802_v2,auxiliary_available,8,,true,use_existing_public_gt_as_is,approved_by_frozen_reference_policy,in_scope,dataset_level_protocol_assumption,1.0
project-85-at-2026-08-14-08-36-71fffb37.json,85,3561,6803,34,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,stress,normal,occlusion,0,1,0,0,0,0,5.76678693413434,0.6069324450921203,True,eligible,,jtcxE69GiFV,163.0,none,c2plus_task_worker_active_time_20260802_v2,auxiliary_available,8,,true,use_existing_public_gt_as_is,approved_by_frozen_reference_policy,in_scope,dataset_level_protocol_assumption,1.0
project-85-at-2026-08-14-08-36-71fffb37.json,85,3561,6809,33,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,stress,normal,occlusion,0,1,0,0,0,0,5.76678693413434,0.5931059215661456,True,eligible,,jtcxE69GiFV,145.0,none,c2plus_task_worker_active_time_20260802_v2,auxiliary_available,8,,true,use_existing_public_gt_as_is,approved_by_frozen_reference_policy,in_scope,dataset_level_protocol_assumption,1.0
project-85-at-2026-08-14-08-36-71fffb37.json,85,3562,6787,35,pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,ordinary,normal,trivial,1,0,0,0,0,0,3.809297376799212,0.977464040614764,True,eligible,,pa4otMbVnkk,172.0,none,c2plus_task_worker_active_time_20260802_v2,auxiliary_available,8,,true,use_existing_public_gt_as_is,approved_by_frozen_reference_policy,in_scope,dataset_level_protocol_assumption,
project-85-at-2026-08-14-08-36-71fffb37.json,85,3563,6801,36,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,ordinary,normal,occlusion,0,1,0,0,0,0,4.924529891734887,0.900611167151249,True,eligible,,jtcxE69GiFV,3474.0,long_duration_review,c2plus_task_worker_active_time_20260802_v2,auxiliary_available,24,,true,use_existing_public_gt_as_is,approved_by_frozen_reference_policy,in_scope,dataset_level_protocol_assumption,
project-85-at-2026-08-14-08-36-71fffb37.json,85,3564,6820,37,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,ordinary,normal,trivial,1,0,0,0,0,0,4.655451749029902,0.8515028119694398,True,eligible,,jh4fc5c5qoQ,301.0,none,c2plus_task_worker_active_time_20260802_v2,auxiliary_available,10,,true,use_existing_public_gt_as_is,approved_by_frozen_reference_policy,in_scope,dataset_level_protocol_assumption,
