image_id,condition,id_a,id_b,ospa30_deg
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,6c26d77b8fe5e104,674ea0b8b27fa7c7,1.6176335758345475
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,6c26d77b8fe5e104,9c964b13299f32cb,0.7336641145872913
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,6c26d77b8fe5e104,6a317a400188cb9b,0.630171265093697
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,6c26d77b8fe5e104,5f9c3715d22ae336,1.3300375981130692
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,6c26d77b8fe5e104,2c487c4855775399,1.1518288591373265
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,6c26d77b8fe5e104,f25bd8df99652c2b,1.96088931241075
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,6c26d77b8fe5e104,4bfc0d70b116500c,0.9892106746582858
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,6c26d77b8fe5e104,922f49b7c63582f6,1.4944802916070181
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,cbfa1db9b3b7ec4d,b86432f92a43add3,0.4962830940155729
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,cbfa1db9b3b7ec4d,9130e3a10b708f2c,1.180262157315243
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,cbfa1db9b3b7ec4d,2099f09dd0969482,0.9347592015354276
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,cbfa1db9b3b7ec4d,3040d441f80810e4,0.8814178765061542
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,cbfa1db9b3b7ec4d,be7a92e1f36d2292,2.146087603926124
