image_id,code,condition,building,N_observed,N_geometry,N_unavailable,development_image,method,omitted_worker,ARI,changed_pairs,total_pairs
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A1_mask,W028,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A1_mask,W029,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A1_mask,W030,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A1_mask,W031,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A1_mask,W032,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A1_mask,W033,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A1_mask,W034,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A1_mask,W035,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A1_mask,W036,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A1_mask,W037,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W001,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W002,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W006,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W008,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W010,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W011,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W012,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W013,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W014,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W015,0.3957328537562331,64,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W018,0.22360440409503574,87,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W021,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W027,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W028,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W029,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W030,0.27341772151898736,82,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W031,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W032,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W033,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W034,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W035,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W036,0.8335419274092616,19,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic,W037,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W001,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W002,0.8211382113821138,8,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W006,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W008,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W010,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W011,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W012,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W013,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W014,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W015,0.7785234899328859,9,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W018,0.9771716572783872,1,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W021,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W027,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W028,0.9035087719298246,4,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W029,0.9771716572783872,1,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W030,0.7904761904761904,8,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W031,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W032,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W033,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W034,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W035,1.0,0,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W036,0.8661800486618005,5,231
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,A3_cyclic_cut08,W037,1.0,0,231
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,manual,jh4fc5c5qoQ,4,4,0,False,A0_legacy,W011,1.0,0,3
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,manual,jh4fc5c5qoQ,4,4,0,False,A0_legacy,W012,1.0,0,3
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,manual,jh4fc5c5qoQ,4,4,0,False,A0_legacy,W013,1.0,0,3
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,manual,jh4fc5c5qoQ,4,4,0,False,A0_legacy,W015,0.0,1,3
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,manual,jh4fc5c5qoQ,4,4,0,False,A1_mask,W011,1.0,0,3
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,manual,jh4fc5c5qoQ,4,4,0,False,A1_mask,W012,1.0,0,3
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,manual,jh4fc5c5qoQ,4,4,0,False,A1_mask,W013,0.0,2,3
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,manual,jh4fc5c5qoQ,4,4,0,False,A1_mask,W015,0.0,2,3
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,manual,jh4fc5c5qoQ,4,4,0,False,A3_cyclic,W011,1.0,0,3
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,manual,jh4fc5c5qoQ,4,4,0,False,A3_cyclic,W012,1.0,0,3
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,manual,jh4fc5c5qoQ,4,4,0,False,A3_cyclic,W013,1.0,0,3
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,manual,jh4fc5c5qoQ,4,4,0,False,A3_cyclic,W015,1.0,0,3
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,manual,jh4fc5c5qoQ,4,4,0,False,A3_cyclic_cut08,W011,1.0,0,3
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,manual,jh4fc5c5qoQ,4,4,0,False,A3_cyclic_cut08,W012,1.0,0,3
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,manual,jh4fc5c5qoQ,4,4,0,False,A3_cyclic_cut08,W013,1.0,0,3
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,manual,jh4fc5c5qoQ,4,4,0,False,A3_cyclic_cut08,W015,1.0,0,3
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV-03,manual,jtcxE69GiFV,3,3,0,False,A0_legacy,W017,1.0,0,1
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV-03,manual,jtcxE69GiFV,3,3,0,False,A0_legacy,W034,1.0,0,1
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV-03,manual,jtcxE69GiFV,3,3,0,False,A0_legacy,W035,1.0,0,1
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV-03,manual,jtcxE69GiFV,3,3,0,False,A1_mask,W017,1.0,0,1
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV-03,manual,jtcxE69GiFV,3,3,0,False,A1_mask,W034,1.0,0,1
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV-03,manual,jtcxE69GiFV,3,3,0,False,A1_mask,W035,1.0,0,1
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV-03,manual,jtcxE69GiFV,3,3,0,False,A3_cyclic,W017,0.0,1,1
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV-03,manual,jtcxE69GiFV,3,3,0,False,A3_cyclic,W034,1.0,0,1
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV-03,manual,jtcxE69GiFV,3,3,0,False,A3_cyclic,W035,1.0,0,1
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV-03,manual,jtcxE69GiFV,3,3,0,False,A3_cyclic_cut08,W017,1.0,0,1
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV-03,manual,jtcxE69GiFV,3,3,0,False,A3_cyclic_cut08,W034,1.0,0,1
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV-03,manual,jtcxE69GiFV,3,3,0,False,A3_cyclic_cut08,W035,1.0,0,1
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV-04,manual,jtcxE69GiFV,3,3,0,False,A0_legacy,W001,1.0,0,1
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV-04,manual,jtcxE69GiFV,3,3,0,False,A0_legacy,W010,1.0,0,1
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV-04,manual,jtcxE69GiFV,3,3,0,False,A0_legacy,W017,1.0,0,1
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV-04,manual,jtcxE69GiFV,3,3,0,False,A1_mask,W001,1.0,0,1
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV-04,manual,jtcxE69GiFV,3,3,0,False,A1_mask,W010,1.0,0,1
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV-04,manual,jtcxE69GiFV,3,3,0,False,A1_mask,W017,1.0,0,1
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV-04,manual,jtcxE69GiFV,3,3,0,False,A3_cyclic,W001,1.0,0,1
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV-04,manual,jtcxE69GiFV,3,3,0,False,A3_cyclic,W010,0.0,1,1
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV-04,manual,jtcxE69GiFV,3,3,0,False,A3_cyclic,W017,1.0,0,1
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV-04,manual,jtcxE69GiFV,3,3,0,False,A3_cyclic_cut08,W001,1.0,0,1
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV-04,manual,jtcxE69GiFV,3,3,0,False,A3_cyclic_cut08,W010,1.0,0,1
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV-04,manual,jtcxE69GiFV,3,3,0,False,A3_cyclic_cut08,W017,1.0,0,1
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A0_legacy,W002,0.23076923076923078,4,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A0_legacy,W006,0.0,6,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A0_legacy,W008,0.0,6,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A0_legacy,W012,1.0,0,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A0_legacy,W013,1.0,0,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A0_legacy,W015,1.0,0,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A1_mask,W002,0.23076923076923078,4,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A1_mask,W006,0.0,6,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A1_mask,W008,0.0,6,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A1_mask,W012,1.0,0,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A1_mask,W013,1.0,0,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A1_mask,W015,1.0,0,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A3_cyclic,W002,0.2857142857142857,4,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A3_cyclic,W006,1.0,0,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A3_cyclic,W008,0.5454545454545454,2,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A3_cyclic,W012,1.0,0,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A3_cyclic,W013,1.0,0,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A3_cyclic,W015,1.0,0,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A3_cyclic_cut08,W002,1.0,0,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A3_cyclic_cut08,W006,1.0,0,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A3_cyclic_cut08,W008,1.0,0,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A3_cyclic_cut08,W012,1.0,0,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A3_cyclic_cut08,W013,1.0,0,10
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,jtcxE69GiFV,6,6,0,True,A3_cyclic_cut08,W015,1.0,0,10
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,manual,jtcxE69GiFV,4,4,0,False,A0_legacy,W001,1.0,0,3
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,manual,jtcxE69GiFV,4,4,0,False,A0_legacy,W033,1.0,0,3
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,manual,jtcxE69GiFV,4,4,0,False,A0_legacy,W034,0.0,1,3
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,manual,jtcxE69GiFV,4,4,0,False,A0_legacy,W036,1.0,0,3
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,manual,jtcxE69GiFV,4,4,0,False,A1_mask,W001,1.0,0,3
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,manual,jtcxE69GiFV,4,4,0,False,A1_mask,W033,1.0,0,3
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,manual,jtcxE69GiFV,4,4,0,False,A1_mask,W034,0.0,1,3
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,manual,jtcxE69GiFV,4,4,0,False,A1_mask,W036,1.0,0,3
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,manual,jtcxE69GiFV,4,4,0,False,A3_cyclic,W001,1.0,0,3
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,manual,jtcxE69GiFV,4,4,0,False,A3_cyclic,W033,1.0,0,3
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,manual,jtcxE69GiFV,4,4,0,False,A3_cyclic,W034,1.0,0,3
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,manual,jtcxE69GiFV,4,4,0,False,A3_cyclic,W036,1.0,0,3
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,manual,jtcxE69GiFV,4,4,0,False,A3_cyclic_cut08,W001,1.0,0,3
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,manual,jtcxE69GiFV,4,4,0,False,A3_cyclic_cut08,W033,1.0,0,3
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,manual,jtcxE69GiFV,4,4,0,False,A3_cyclic_cut08,W034,0.0,1,3
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,manual,jtcxE69GiFV,4,4,0,False,A3_cyclic_cut08,W036,1.0,0,3
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,manual,jtcxE69GiFV,4,4,0,False,A0_legacy,W002,1.0,0,3
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,manual,jtcxE69GiFV,4,4,0,False,A0_legacy,W006,1.0,0,3
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,manual,jtcxE69GiFV,4,4,0,False,A0_legacy,W008,1.0,0,3
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,manual,jtcxE69GiFV,4,4,0,False,A0_legacy,W036,1.0,0,3
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,manual,jtcxE69GiFV,4,4,0,False,A1_mask,W002,0.0,2,3
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,manual,jtcxE69GiFV,4,4,0,False,A1_mask,W006,1.0,0,3
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,manual,jtcxE69GiFV,4,4,0,False,A1_mask,W008,1.0,0,3
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,manual,jtcxE69GiFV,4,4,0,False,A1_mask,W036,1.0,0,3
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,manual,jtcxE69GiFV,4,4,0,False,A3_cyclic,W002,1.0,0,3
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,manual,jtcxE69GiFV,4,4,0,False,A3_cyclic,W006,1.0,0,3
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,manual,jtcxE69GiFV,4,4,0,False,A3_cyclic,W008,1.0,0,3
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,manual,jtcxE69GiFV,4,4,0,False,A3_cyclic,W036,1.0,0,3
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,manual,jtcxE69GiFV,4,4,0,False,A3_cyclic_cut08,W002,1.0,0,3
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,manual,jtcxE69GiFV,4,4,0,False,A3_cyclic_cut08,W006,1.0,0,3
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,manual,jtcxE69GiFV,4,4,0,False,A3_cyclic_cut08,W008,1.0,0,3
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,manual,jtcxE69GiFV,4,4,0,False,A3_cyclic_cut08,W036,1.0,0,3
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,manual,jtcxE69GiFV,4,4,0,False,A0_legacy,W002,1.0,0,3
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,manual,jtcxE69GiFV,4,4,0,False,A0_legacy,W028,1.0,0,3
