image_id,code,condition,building,N_observed,N_geometry,N_unavailable,development_image,N_spherical,method,cut,clusters,supported,singletons,singleton_mass,largest_share,entropy_bits,sizes
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,semi,wc2JMjhGNzB,24,24,0,False,24,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,24
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,7,linear_common,0.075,1,1,0,0.0,1.0,-0.0,7
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,7,linear_common,0.1,1,1,0,0.0,1.0,-0.0,7
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,7,linear_common,0.125,1,1,0,0.0,1.0,-0.0,7
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,7,linear_common,0.15,1,1,0,0.0,1.0,-0.0,7
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,7,spherical,0.075,1,1,0,0.0,1.0,-0.0,7
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,7,spherical,0.1,1,1,0,0.0,1.0,-0.0,7
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,7,spherical,0.125,1,1,0,0.0,1.0,-0.0,7
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,7,spherical,0.15,1,1,0,0.0,1.0,-0.0,7
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,7,solid_angle,0.075,1,1,0,0.0,1.0,-0.0,7
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,7,solid_angle,0.1,1,1,0,0.0,1.0,-0.0,7
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,7,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,7
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,manual,wc2JMjhGNzB,7,7,0,False,7,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,7
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,5,linear_common,0.075,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,5,linear_common,0.1,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,5,linear_common,0.125,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,5,linear_common,0.15,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,5,spherical,0.075,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,5,spherical,0.1,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,5,spherical,0.125,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,5,spherical,0.15,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,5,solid_angle,0.075,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,5,solid_angle,0.1,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,5,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,semi,wc2JMjhGNzB,5,5,0,False,5,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,23,linear_common,0.075,12,5,7,0.30434782608695654,0.17391304347826086,3.348798912202497,4;3;3;3;3;1;1;1;1;1;1;1
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,23,linear_common,0.1,10,5,5,0.21739130434782608,0.21739130434782608,3.0507661742775687,5;4;3;3;3;1;1;1;1;1
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,23,linear_common,0.125,7,5,2,0.08695652173913043,0.21739130434782608,2.6274906310814994,5;4;4;4;4;1;1
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,23,linear_common,0.15,6,4,2,0.08695652173913043,0.391304347826087,2.239678259840456,9;4;4;4;1;1
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,23,spherical,0.075,9,5,4,0.17391304347826086,0.21739130434782608,2.9096743265455456,5;4;4;3;3;1;1;1;1
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,23,spherical,0.1,7,4,3,0.13043478260869565,0.34782608695652173,2.4207563918570005,8;5;4;3;1;1;1
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,23,spherical,0.125,6,3,3,0.13043478260869565,0.34782608695652173,2.120904350455272,8;7;5;1;1;1
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,23,spherical,0.15,4,3,1,0.043478260869565216,0.5652173913043478,1.4906401825684292,13;7;2;1
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,23,solid_angle,0.075,7,4,3,0.13043478260869565,0.34782608695652173,2.4207563918570005,8;5;4;3;1;1;1
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,23,solid_angle,0.1,6,3,3,0.13043478260869565,0.34782608695652173,2.120904350455272,8;7;5;1;1;1
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,23,solid_angle,0.125,4,3,1,0.043478260869565216,0.5652173913043478,1.4906401825684292,13;7;2;1
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,manual,wc2JMjhGNzB,23,23,0,False,23,solid_angle,0.15,3,3,0,0.0,0.6086956521739131,1.2646726793957221,14;7;2
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,5,linear_common,0.075,2,2,0,0.0,0.6,0.9709505944546686,3;2
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,5,linear_common,0.1,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,5,linear_common,0.125,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,5,linear_common,0.15,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,5,spherical,0.075,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,5,spherical,0.1,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,5,spherical,0.125,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,5,spherical,0.15,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,5,solid_angle,0.075,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,5,solid_angle,0.1,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,5,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,manual,wc2JMjhGNzB,5,5,0,False,5,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,5
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,semi,wc2JMjhGNzB,4,4,0,False,4,linear_common,0.075,2,2,0,0.0,0.5,1.0,2;2
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,semi,wc2JMjhGNzB,4,4,0,False,4,linear_common,0.1,2,2,0,0.0,0.5,1.0,2;2
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,semi,wc2JMjhGNzB,4,4,0,False,4,linear_common,0.125,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,semi,wc2JMjhGNzB,4,4,0,False,4,linear_common,0.15,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,semi,wc2JMjhGNzB,4,4,0,False,4,spherical,0.075,2,2,0,0.0,0.5,1.0,2;2
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,semi,wc2JMjhGNzB,4,4,0,False,4,spherical,0.1,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,semi,wc2JMjhGNzB,4,4,0,False,4,spherical,0.125,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,semi,wc2JMjhGNzB,4,4,0,False,4,spherical,0.15,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,semi,wc2JMjhGNzB,4,4,0,False,4,solid_angle,0.075,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,semi,wc2JMjhGNzB,4,4,0,False,4,solid_angle,0.1,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,semi,wc2JMjhGNzB,4,4,0,False,4,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,semi,wc2JMjhGNzB,4,4,0,False,4,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,23,linear_common,0.075,6,4,2,0.08695652173913043,0.34782608695652173,2.1908887189090462,8;7;4;2;1;1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,23,linear_common,0.1,4,3,1,0.043478260869565216,0.5652173913043478,1.4906401825684292,13;7;2;1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,23,linear_common,0.125,4,3,1,0.043478260869565216,0.5652173913043478,1.4906401825684292,13;7;2;1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,23,linear_common,0.15,4,3,1,0.043478260869565216,0.5652173913043478,1.4906401825684292,13;7;2;1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,23,spherical,0.075,4,3,1,0.043478260869565216,0.6521739130434783,1.383866329597683,15;5;2;1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,23,spherical,0.1,4,3,1,0.043478260869565216,0.6521739130434783,1.383866329597683,15;5;2;1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,23,spherical,0.125,3,2,1,0.043478260869565216,0.8695652173913043,0.6784070909375675,20;2;1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,23,spherical,0.15,3,2,1,0.043478260869565216,0.8695652173913043,0.6784070909375675,20;2;1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,23,solid_angle,0.075,4,3,1,0.043478260869565216,0.6521739130434783,1.383866329597683,15;5;2;1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,23,solid_angle,0.1,3,2,1,0.043478260869565216,0.8695652173913043,0.6784070909375675,20;2;1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,23,solid_angle,0.125,3,2,1,0.043478260869565216,0.8695652173913043,0.6784070909375675,20;2;1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,semi,wc2JMjhGNzB,24,23,1,False,23,solid_angle,0.15,2,2,0,0.0,0.8695652173913043,0.5586293734521992,20;3
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,24,linear_common,0.075,5,4,1,0.041666666666666664,0.4166666666666667,1.8454372523105547,10;9;2;2;1
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,24,linear_common,0.1,3,2,1,0.041666666666666664,0.5,1.206908425151817,12;11;1
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,24,linear_common,0.125,2,2,0,0.0,0.5416666666666666,0.9949848281859701,13;11
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,24,linear_common,0.15,1,1,0,0.0,1.0,-0.0,24
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,24,spherical,0.075,4,3,1,0.041666666666666664,0.5,1.5204260414863777,12;9;2;1
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,24,spherical,0.1,3,2,1,0.041666666666666664,0.5,1.206908425151817,12;11;1
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,24,spherical,0.125,3,2,1,0.041666666666666664,0.5,1.206908425151817,12;11;1
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,24,spherical,0.15,1,1,0,0.0,1.0,-0.0,24
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,24,solid_angle,0.075,3,2,1,0.041666666666666664,0.5,1.206908425151817,12;11;1
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,24,solid_angle,0.1,2,2,0,0.0,0.5416666666666666,0.9949848281859701,13;11
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,24,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,24
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,manual,wc2JMjhGNzB,24,24,0,True,24,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,24
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB-60,manual,wc2JMjhGNzB,23,23,0,True,23,linear_common,0.075,5,2,3,0.13043478260869565,0.5652173913043478,1.5775967043075598,13;7;1;1;1
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB-60,manual,wc2JMjhGNzB,23,23,0,True,23,linear_common,0.1,2,2,0,0.0,0.6521739130434783,0.9321115676166747,15;8
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB-60,manual,wc2JMjhGNzB,23,23,0,True,23,linear_common,0.125,2,2,0,0.0,0.6521739130434783,0.9321115676166747,15;8
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB-60,manual,wc2JMjhGNzB,23,23,0,True,23,linear_common,0.15,2,2,0,0.0,0.6521739130434783,0.9321115676166747,15;8
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB-60,manual,wc2JMjhGNzB,23,23,0,True,23,spherical,0.075,5,2,3,0.13043478260869565,0.5217391304347826,1.6096684774198882,12;8;1;1;1
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB-60,manual,wc2JMjhGNzB,23,23,0,True,23,spherical,0.1,4,2,2,0.08695652173913043,0.5652173913043478,1.3885308110207435,13;8;1;1
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB-60,manual,wc2JMjhGNzB,23,23,0,True,23,spherical,0.125,2,2,0,0.0,0.6086956521739131,0.9656361333706098,14;9
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB-60,manual,wc2JMjhGNzB,23,23,0,True,23,spherical,0.15,2,2,0,0.0,0.6086956521739131,0.9656361333706098,14;9
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB-60,manual,wc2JMjhGNzB,23,23,0,True,23,solid_angle,0.075,3,2,1,0.043478260869565216,0.6521739130434783,1.121177460903491,15;7;1
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB-60,manual,wc2JMjhGNzB,23,23,0,True,23,solid_angle,0.1,2,2,0,0.0,0.6956521739130435,0.8865408928220899,16;7
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB-60,manual,wc2JMjhGNzB,23,23,0,True,23,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,23
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB-60,manual,wc2JMjhGNzB,23,23,0,True,23,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,23
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,manual,wc2JMjhGNzB,5,5,0,True,4,linear_common,0.075,2,1,1,0.25,0.75,0.8112781244591328,3;1
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,manual,wc2JMjhGNzB,5,5,0,True,4,linear_common,0.1,2,1,1,0.25,0.75,0.8112781244591328,3;1
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,manual,wc2JMjhGNzB,5,5,0,True,4,linear_common,0.125,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,manual,wc2JMjhGNzB,5,5,0,True,4,linear_common,0.15,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,manual,wc2JMjhGNzB,5,5,0,True,4,spherical,0.075,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,manual,wc2JMjhGNzB,5,5,0,True,4,spherical,0.1,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,manual,wc2JMjhGNzB,5,5,0,True,4,spherical,0.125,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,manual,wc2JMjhGNzB,5,5,0,True,4,spherical,0.15,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,manual,wc2JMjhGNzB,5,5,0,True,4,solid_angle,0.075,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,manual,wc2JMjhGNzB,5,5,0,True,4,solid_angle,0.1,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,manual,wc2JMjhGNzB,5,5,0,True,4,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,manual,wc2JMjhGNzB,5,5,0,True,4,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,semi,wc2JMjhGNzB,4,4,0,True,4,linear_common,0.075,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,semi,wc2JMjhGNzB,4,4,0,True,4,linear_common,0.1,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,semi,wc2JMjhGNzB,4,4,0,True,4,linear_common,0.125,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,semi,wc2JMjhGNzB,4,4,0,True,4,linear_common,0.15,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,semi,wc2JMjhGNzB,4,4,0,True,4,spherical,0.075,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,semi,wc2JMjhGNzB,4,4,0,True,4,spherical,0.1,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,semi,wc2JMjhGNzB,4,4,0,True,4,spherical,0.125,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,semi,wc2JMjhGNzB,4,4,0,True,4,spherical,0.15,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,semi,wc2JMjhGNzB,4,4,0,True,4,solid_angle,0.075,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,semi,wc2JMjhGNzB,4,4,0,True,4,solid_angle,0.1,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,semi,wc2JMjhGNzB,4,4,0,True,4,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB-67,semi,wc2JMjhGNzB,4,4,0,True,4,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,4
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e-01,manual,x8F5xyUWy9e,5,5,0,False,5,linear_common,0.075,2,2,0,0.0,0.6,0.9709505944546686,3;2
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e-01,manual,x8F5xyUWy9e,5,5,0,False,5,linear_common,0.1,2,2,0,0.0,0.6,0.9709505944546686,3;2
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e-01,manual,x8F5xyUWy9e,5,5,0,False,5,linear_common,0.125,2,2,0,0.0,0.6,0.9709505944546686,3;2
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e-01,manual,x8F5xyUWy9e,5,5,0,False,5,linear_common,0.15,1,1,0,0.0,1.0,-0.0,5
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e-01,manual,x8F5xyUWy9e,5,5,0,False,5,spherical,0.075,2,1,1,0.2,0.8,0.7219280948873623,4;1
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e-01,manual,x8F5xyUWy9e,5,5,0,False,5,spherical,0.1,2,1,1,0.2,0.8,0.7219280948873623,4;1
