building_id,config,source_n,folds,target_appearances,common_people_budget,k_max,outside_pool_n,outside_group_n_min,outside_group_n_max,prediction_identified_folds,prediction_not_reached_folds,prediction_unknown_folds,prediction_lower_onset_finite_folds,prediction_both_onsets_finite_folds,prediction_onset_width_le2_folds,prediction_lower_crossing_lt5_folds,prediction_onset_width_mean_among_both_finite,prediction_lower_onset_mean_among_finite,same_error_lower,same_error_upper,outside_error_lower,outside_error_upper,benefit_lower,benefit_upper,same_prediction_unknown_mean,target_unknown_mean,outside_prediction_unknown_mean,outside_N_identified_prediction_fraction,target_N_identified_n,target_N_not_reached_n,target_N_unknown_n,target_N_both_finite_n,target_N_interval_width_le2_n,target_N_lower_crossing_lt5_n,N_identified_pairs,N_absolute_error_sum,outside_N_identified_pairs,outside_N_absolute_error_sum,N_MAE_identified,outside_N_MAE_identified,mode
rPc6DW4iMge,ospa30_t6,5,6,6,23,18,45,50,50,0,5,1,0,0,0,0,,,0.1989722222222222,0.4758796296296296,0.1454731481481481,0.5161672222222222,-0.3304064814814815,0.3171949999999999,0.1850925925925926,0.1850925925925926,0.3132655555555555,0.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,with_workers
rPc6DW4iMge,q_0.800,all,62,186,23,18,45,45,50,5,49,8,5,5,5,0,0.0,12.2,0.24637394215452,0.51809520609319,0.2090456488948626,0.5036567856431701,-0.3090495571983275,0.2572828434886499,0.187361111111111,0.187361111111111,0.223221848864994,0.1286021505376343,62.0,93.0,31.0,62.0,62.0,0.0,3.0,36.0,424.0,2756.0,12.0,6.5,with_workers
rPc6DW4iMge,q_0.800,1,6,30,23,18,45,45,45,2,3,1,2,2,2,0,0.0,11.5,0.3031666666666666,0.5774444444444445,0.2628539094650206,0.5585833333333333,-0.3145905349794239,0.2554166666666667,0.1873611111111111,0.1873611111111111,0.219716049382716,0.2222222222222222,10.0,15.0,5.0,10.0,10.0,0.0,2.0,26.0,100.0,650.0,13.0,6.5,with_workers
rPc6DW4iMge,q_0.800,2,15,60,23,18,45,50,50,2,10,3,2,2,2,0,0.0,11.0,0.2539513888888889,0.5281064814814814,0.2122453703703703,0.5128296296296296,-0.3158611111111111,0.2588782407407406,0.1873611111111111,0.1873611111111111,0.2278777777777777,0.18,20.0,30.0,10.0,20.0,20.0,0.0,1.0,10.0,180.0,1170.0,10.0,6.5,with_workers
rPc6DW4iMge,q_0.800,3,20,60,23,18,45,50,50,1,16,3,1,1,1,0,0.0,16.0,0.239179012345679,0.510236111111111,0.2056845679012346,0.4941743827160494,-0.3045515432098765,0.2549953703703703,0.1873611111111111,0.1873611111111111,0.2168833333333333,0.08,20.0,30.0,10.0,20.0,20.0,0.0,0.0,0.0,80.0,520.0,,6.5,with_workers
rPc6DW4iMge,q_0.800,4,15,30,23,18,45,50,50,0,14,1,0,0,0,0,,,0.2327962962962963,0.5026574074074074,0.1938155092592593,0.4936643518518518,-0.3088418981481481,0.2608680555555556,0.1873611111111111,0.1873611111111111,0.2328749999999999,0.1,10.0,15.0,5.0,10.0,10.0,0.0,0.0,0.0,50.0,325.0,,6.5,with_workers
rPc6DW4iMge,q_0.800,5,6,6,23,18,45,50,50,0,6,0,0,0,0,0,,,0.2285648148148148,0.4985092592592592,0.196517037037037,0.4823872222222222,-0.3019922222222222,0.2538224074074073,0.1873611111111111,0.1873611111111111,0.2120833333333333,0.14,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,14.0,91.0,,6.5,with_workers
rPc6DW4iMge,q_0.850,all,62,186,23,18,45,45,50,5,49,8,5,5,5,0,0.0,12.2,0.2539075443050577,0.5136157158502589,0.2121725179211469,0.5025360282258063,-0.3014431979291119,0.2486284839207487,0.179537037037037,0.179537037037037,0.2251834528076463,0.1266666666666666,62.0,93.0,31.0,62.0,62.0,0.0,3.0,36.0,422.0,2743.0,12.0,6.5,with_workers
rPc6DW4iMge,q_0.850,1,6,30,23,18,45,45,45,2,3,1,2,2,2,0,0.0,11.5,0.3112592592592592,0.5727962962962964,0.2654238683127571,0.5560720164609054,-0.3073724279835391,0.2448127572016461,0.179537037037037,0.179537037037037,0.2215308641975308,0.2222222222222222,10.0,15.0,5.0,10.0,10.0,0.0,2.0,26.0,100.0,650.0,13.0,6.5,with_workers
rPc6DW4iMge,q_0.850,2,15,60,23,18,45,50,50,2,10,3,2,2,2,0,0.0,11.0,0.2611921296296296,0.5236597222222221,0.2158810185185184,0.5113958333333334,-0.3077787037037037,0.2502037037037037,0.179537037037037,0.179537037037037,0.2288222222222221,0.18,20.0,30.0,10.0,20.0,20.0,0.0,1.0,10.0,180.0,1170.0,10.0,6.5,with_workers
rPc6DW4iMge,q_0.850,3,20,60,23,18,45,50,50,1,16,3,1,1,1,0,0.0,16.0,0.2466234567901234,0.5055246913580247,0.2083478395061728,0.493531172839506,-0.2971768518518519,0.2469077160493826,0.179537037037037,0.179537037037037,0.2196611111111111,0.08,20.0,30.0,10.0,20.0,20.0,0.0,0.0,0.0,80.0,520.0,,6.5,with_workers
rPc6DW4iMge,q_0.850,4,15,30,23,18,45,50,50,0,14,1,0,0,0,0,,,0.2401944444444444,0.4983819444444444,0.1968587962962962,0.4926770833333334,-0.3015231481481482,0.2524826388888888,0.179537037037037,0.179537037037037,0.2349333333333332,0.1,10.0,15.0,5.0,10.0,10.0,0.0,0.0,0.0,50.0,325.0,,6.5,with_workers
rPc6DW4iMge,q_0.850,5,6,6,23,18,45,50,50,0,6,0,0,0,0,0,,,0.2369074074074074,0.4943796296296296,0.2006831481481481,0.481514074074074,-0.2936964814814815,0.2446066666666666,0.179537037037037,0.179537037037037,0.2137722222222222,0.12,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,12.0,78.0,,6.5,with_workers
rPc6DW4iMge,q_0.900,all,62,186,23,18,45,45,50,5,35,22,5,5,5,0,0.0,12.2,0.1975167886300279,0.5354527205296694,0.1758432556750298,0.519097174432497,-0.3596094648546396,0.3215803858024691,0.2268981481481481,0.2268981481481481,0.2471200686977299,0.1007526881720429,62.0,62.0,62.0,62.0,62.0,0.0,3.0,36.0,348.0,2262.0,12.0,6.5,with_workers
rPc6DW4iMge,q_0.900,1,6,30,23,18,45,45,45,2,2,2,2,2,2,0,0.0,11.5,0.2534814814814815,0.5979074074074074,0.2304670781893003,0.5756244855967078,-0.367440329218107,0.3221430041152263,0.2268981481481481,0.2268981481481481,0.245074074074074,0.2444444444444444,10.0,10.0,10.0,10.0,10.0,0.0,2.0,26.0,110.0,715.0,13.0,6.5,with_workers
rPc6DW4iMge,q_0.900,2,15,60,23,18,45,50,50,2,7,6,2,2,2,0,0.0,11.0,0.2054421296296296,0.5452962962962964,0.1801907407407408,0.5230569444444445,-0.3651055555555555,0.3176148148148147,0.2268981481481481,0.2268981481481481,0.2457916666666665,0.12,20.0,20.0,20.0,20.0,20.0,0.0,1.0,10.0,120.0,780.0,10.0,6.5,with_workers
rPc6DW4iMge,q_0.900,3,20,60,23,18,45,50,50,1,11,8,1,1,1,0,0.0,16.0,0.1908919753086419,0.5272808641975308,0.1736441358024691,0.5156256172839507,-0.3536367283950617,0.3247336419753086,0.2268981481481481,0.2268981481481481,0.2488907407407408,0.08,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,80.0,520.0,,6.5,with_workers
rPc6DW4iMge,q_0.900,4,15,30,23,18,45,50,50,0,10,5,0,0,0,0,,,0.1836527777777777,0.5196226851851852,0.1588648148148147,0.5074893518518518,-0.3607578703703704,0.323836574074074,0.2268981481481481,0.2268981481481481,0.2539722222222221,0.06,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,30.0,195.0,,6.5,with_workers
rPc6DW4iMge,q_0.900,5,6,6,23,18,45,50,50,0,5,1,0,0,0,0,,,0.1784814814814814,0.5152037037037037,0.1601272222222222,0.4932618518518519,-0.3550764814814815,0.3147803703703705,0.2268981481481481,0.2268981481481481,0.2294544444444444,0.08,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,52.0,,6.5,with_workers
rPc6DW4iMge,q_0.925,all,62,186,23,18,45,45,50,5,49,8,5,5,5,0,0.0,12.2,0.2572577160493827,0.5189410593389089,0.1869855762146555,0.5381986121067305,-0.3319554831242533,0.2809408960573475,0.1806944444444444,0.1806944444444444,0.2978022759856632,0.0898924731182795,62.0,93.0,31.0,62.0,62.0,0.0,3.0,36.0,334.0,2171.0,12.0,6.5,with_workers
rPc6DW4iMge,q_0.925,1,6,30,23,18,45,45,45,2,3,1,2,2,2,0,0.0,11.5,0.3135555555555556,0.5771666666666667,0.2373395061728395,0.5841923868312758,-0.3398271604938271,0.2706368312757203,0.1806944444444444,0.1806944444444444,0.2880555555555555,0.2888888888888888,10.0,15.0,5.0,10.0,10.0,0.0,2.0,26.0,130.0,845.0,13.0,6.5,with_workers
rPc6DW4iMge,q_0.925,2,15,60,23,18,45,50,50,2,10,3,2,2,2,0,0.0,11.0,0.2647384259259259,0.5291574074074074,0.1864763888888889,0.5473231481481483,-0.3426810185185184,0.2825847222222223,0.1806944444444444,0.1806944444444444,0.3073055555555556,0.12,20.0,30.0,10.0,20.0,20.0,0.0,1.0,10.0,120.0,780.0,10.0,6.5,with_workers
rPc6DW4iMge,q_0.925,3,20,60,23,18,45,50,50,1,16,3,1,1,1,0,0.0,16.0,0.250003086419753,0.5107839506172841,0.1843552469135802,0.5355092592592592,-0.3264287037037037,0.2855061728395062,0.1806944444444444,0.1806944444444444,0.2979222222222223,0.06,20.0,30.0,10.0,20.0,20.0,0.0,0.0,0.0,60.0,390.0,,6.5,with_workers
rPc6DW4iMge,q_0.925,4,15,30,23,18,45,50,50,0,14,1,0,0,0,0,,,0.2436782407407407,0.5038240740740741,0.1738372685185185,0.5257731481481481,-0.3299868055555556,0.2820949074074074,0.1806944444444444,0.1806944444444444,0.3014,0.04,10.0,15.0,5.0,10.0,10.0,0.0,0.0,0.0,20.0,130.0,,6.5,with_workers
rPc6DW4iMge,q_0.925,5,6,6,23,18,45,50,50,0,6,0,0,0,0,0,,,0.2403888888888888,0.5001574074074074,0.1795431481481481,0.5094216666666668,-0.3206142592592593,0.2690327777777778,0.1806944444444444,0.1806944444444444,0.2743966666666666,0.04,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,26.0,,6.5,with_workers
rPc6DW4iMge,q_0.950,all,62,186,23,18,45,45,50,5,47,10,5,5,5,0,0.0,12.2,0.1729637843488649,0.5427016875746713,0.1420629577359617,0.5509798830147351,-0.4006387298387097,0.3780160986658701,0.2464351851851851,0.2464351851851852,0.3159596505376345,0.0850537634408602,62.0,93.0,31.0,62.0,62.0,0.0,3.0,36.0,324.0,2106.0,12.0,6.5,with_workers
rPc6DW4iMge,q_0.950,1,6,30,23,18,45,45,45,2,3,1,2,2,2,0,0.0,11.5,0.2281666666666666,0.6065555555555556,0.193022633744856,0.5990277777777778,-0.4135329218106996,0.3708611111111112,0.2464351851851851,0.2464351851851851,0.3075864197530864,0.2888888888888888,10.0,15.0,5.0,10.0,10.0,0.0,2.0,26.0,130.0,845.0,13.0,6.5,with_workers
rPc6DW4iMge,q_0.950,2,15,60,23,18,45,50,50,2,10,3,2,2,2,0,0.0,11.0,0.1819814814814815,0.5518356481481482,0.1519055555555555,0.5554143518518518,-0.3999300925925926,0.3734328703703704,0.2464351851851852,0.2464351851851852,0.3076972222222222,0.12,20.0,30.0,10.0,20.0,20.0,0.0,1.0,10.0,120.0,780.0,10.0,6.5,with_workers
rPc6DW4iMge,q_0.950,3,20,60,23,18,45,50,50,1,15,4,1,1,1,0,0.0,16.0,0.1666064814814815,0.5348287037037037,0.1403441358024691,0.5479123456790124,-0.3944845679012346,0.3813058641975308,0.2464351851851852,0.2464351851851852,0.3169240740740741,0.06,20.0,30.0,10.0,20.0,20.0,0.0,0.0,0.0,60.0,390.0,,6.5,with_workers
rPc6DW4iMge,q_0.950,4,15,30,23,18,45,50,50,0,13,2,0,0,0,0,,,0.1584675925925926,0.5268819444444445,0.1224914351851851,0.5453787037037036,-0.4043905092592593,0.3869111111111111,0.2464351851851852,0.2464351851851852,0.3341444444444444,0.02,10.0,15.0,5.0,10.0,10.0,0.0,0.0,0.0,10.0,65.0,,6.5,with_workers
rPc6DW4iMge,q_0.950,5,6,6,23,18,45,50,50,0,6,0,0,0,0,0,,,0.1526481481481481,0.5218055555555556,0.121155,0.5160738888888888,-0.4006505555555555,0.3634257407407407,0.2464351851851852,0.2464351851851851,0.2963122222222222,0.04,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,26.0,,6.5,with_workers
rPc6DW4iMge,q_0.975,all,62,186,23,18,45,45,50,0,34,28,0,0,0,0,,,0.0631798461768219,0.6318443971525288,0.0534317236658701,0.6639362358124253,-0.5784126734866585,0.6007563896356035,0.3937500000000001,0.39375,0.4803267965949822,0.0510752688172043,0.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,with_workers
rPc6DW4iMge,q_0.975,1,6,30,23,18,45,45,45,0,3,3,0,0,0,0,,,0.0979814814814814,0.6743518518518519,0.0947201646090535,0.706974279835391,-0.5796316872427983,0.6089927983539094,0.39375,0.39375,0.4719876543209876,0.1777777777777777,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,with_workers
rPc6DW4iMge,q_0.975,2,15,60,23,18,45,50,50,0,6,9,0,0,0,0,,,0.0704976851851852,0.6378310185185185,0.054424074074074,0.6751171296296298,-0.5834069444444445,0.6046194444444445,0.39375,0.39375,0.4867472222222222,0.06,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,with_workers
rPc6DW4iMge,q_0.975,3,20,60,23,18,45,50,50,0,10,10,0,0,0,0,,,0.0586481481481481,0.6265339506172838,0.0550231481481481,0.657517901234568,-0.5715108024691358,0.5988697530864198,0.3937499999999999,0.39375,0.4615981481481482,0.06,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,with_workers
rPc6DW4iMge,q_0.975,4,15,30,23,18,45,50,50,0,10,5,0,0,0,0,,,0.053037037037037,0.6213287037037036,0.0389122685185185,0.6582581018518519,-0.5824164351851853,0.6052210648148147,0.39375,0.39375,0.5066069444444443,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,with_workers
rPc6DW4iMge,q_0.975,5,6,6,23,18,45,50,50,0,5,1,0,0,0,0,,,0.0505462962962962,0.6183611111111111,0.0406562962962963,0.6285357407407408,-0.5777048148148148,0.5779894444444444,0.39375,0.39375,0.4693433333333333,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,with_workers
uNb9QFRL6hY,ospa30_t6,all,4094,24564,23,18,39,39,50,7,3581,506,9,9,7,0,1.8888888888888888,12.11111111111111,0.0960671338616858,0.6031331103634902,0.1113302851898171,0.5622756607831305,-0.4918028251736731,0.4662085269214446,0.3725462962962962,0.3725462962962962,0.2875158240369083,0.0069850813573334,4094.0,12282.0,8188.0,4094.0,4094.0,0.0,4.0,28.0,1914.0,12914.0,7.0,6.747126436781609,with_workers
uNb9QFRL6hY,ospa30_t6,1,12,132,23,18,39,39,39,2,6,4,2,2,2,0,0.0,6.0,0.1479629629629629,0.6769991582491582,0.1720186372269705,0.6468358262108261,-0.5049805210221877,0.4988728632478632,0.3725462962962964,0.3725462962962964,0.2871296296296295,0.2564102564102564,22.0,66.0,44.0,22.0,22.0,0.0,2.0,4.0,220.0,506.0,2.0,2.3,with_workers
uNb9QFRL6hY,ospa30_t6,2,66,660,23,18,39,50,50,3,44,19,3,3,3,0,0.0,13.666666666666666,0.1137163299663299,0.636371212121212,0.1277405092592592,0.6045587962962963,-0.5086307028619529,0.4908424663299664,0.3725462962962963,0.3725462962962963,0.3031944444444443,0.08,110.0,330.0,220.0,110.0,110.0,0.0,2.0,24.0,440.0,660.0,12.0,1.5,with_workers
uNb9QFRL6hY,ospa30_t6,3,220,1980,23,18,39,50,50,2,150,68,3,3,2,0,2.333333333333333,12.666666666666666,0.1040618686868687,0.6200322203516647,0.1091063271604938,0.578032098765432,-0.510925893191171,0.4739702300785633,0.3725462962962963,0.3725462962962962,0.3114333333333333,0.0199999999999999,330.0,990.0,660.0,330.0,330.0,0.0,0.0,0.0,330.0,660.0,,2.0,with_workers
uNb9QFRL6hY,ospa30_t6,4,495,3960,23,18,39,50,50,0,391,104,1,1,0,0,10.0,18.0,0.09945796506734,0.6109395517676768,0.1158461805555555,0.5725909722222221,-0.4950933712121212,0.4731330071548821,0.3725462962962962,0.3725462962962962,0.2866805555555556,0.0,660.0,1980.0,1320.0,660.0,660.0,0.0,0.0,0.0,0.0,0.0,,,with_workers
uNb9QFRL6hY,ospa30_t6,5,792,5544,23,18,39,50,50,0,666,126,0,0,0,0,,,0.0966990339907006,0.6051935024851692,0.1060925925925926,0.5758138888888888,-0.4991009098925765,0.4791148548981881,0.3725462962962962,0.3725462962962962,0.315531111111111,0.0199999999999999,924.0,2772.0,1848.0,924.0,924.0,0.0,0.0,0.0,924.0,11088.0,,12.0,with_workers
uNb9QFRL6hY,ospa30_t6,6,924,5544,23,18,39,50,50,0,815,109,0,0,0,0,,,0.0949276077574688,0.6012050147640425,0.113051774691358,0.561295987654321,-0.4881532400726845,0.4663683798968521,0.3725462962962962,0.3725462962962963,0.2843666666666666,0.0,924.0,2772.0,1848.0,924.0,924.0,0.0,0.0,0.0,0.0,0.0,,,with_workers
uNb9QFRL6hY,ospa30_t6,7,792,3960,23,18,39,50,50,0,740,52,0,0,0,0,,,0.0937127926086259,0.5981848544973546,0.1146894841269841,0.5480487433862434,-0.4834953703703704,0.4543359507776174,0.3725462962962964,0.3725462962962964,0.262913492063492,0.0,660.0,1980.0,1320.0,660.0,660.0,0.0,0.0,0.0,0.0,0.0,,,with_workers
uNb9QFRL6hY,ospa30_t6,8,495,1980,23,18,39,50,50,0,475,20,0,0,0,0,,,0.0928506067620651,0.5957565586419752,0.1069590277777777,0.5479266782407408,-0.4887975308641976,0.4550760714786757,0.3725462962962962,0.3725462962962962,0.2804930555555556,0.0,330.0,990.0,660.0,330.0,330.0,0.0,0.0,0.0,0.0,0.0,,,with_workers
uNb9QFRL6hY,ospa30_t6,9,220,660,23,18,39,50,50,0,216,4,0,0,0,0,,,0.0921482884399551,0.5937519173213617,0.1074073045267489,0.5490743312757201,-0.4863446127946128,0.456926042835765,0.3725462962962962,0.3725462962962962,0.2759290123456789,0.0,110.0,330.0,220.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,,,with_workers
uNb9QFRL6hY,ospa30_t6,10,66,132,23,18,39,50,50,0,66,0,0,0,0,0,,,0.0915864898989899,0.5920810185185186,0.1035212037037037,0.5501858796296295,-0.4885598148148147,0.4585993897306397,0.3725462962962963,0.3725462962962963,0.2914061111111111,0.0,22.0,66.0,44.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,,,with_workers
uNb9QFRL6hY,ospa30_t6,11,12,12,23,18,39,50,50,0,12,0,0,0,0,0,,,0.0912542087542087,0.5907449494949495,0.1014890993265993,0.5520856481481482,-0.4892558501683501,0.4608314393939394,0.3725462962962962,0.3725462962962964,0.2955843434343434,0.0,2.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,with_workers
uNb9QFRL6hY,q_0.800,all,4094,24564,23,18,39,39,50,160,3175,759,173,173,162,1,0.5549132947976878,14.15028901734104,0.2392140705829255,0.510922751653883,0.2113469604769252,0.5167282972099093,-0.2995757911769578,0.2775142266269837,0.1937268518518518,0.1937268518518518,0.2263303676839702,0.045847957611514,8188.0,10235.0,6141.0,10235.0,10235.0,2047.0,220.0,1337.0,21428.0,93104.0,6.077272727272727,4.344969199178645,with_workers
uNb9QFRL6hY,q_0.800,1,12,132,23,18,39,39,39,4,5,3,5,5,5,1,0.2,6.8,0.2874242424242424,0.5650210437710436,0.2662666191832858,0.5679582146248813,-0.2987544245877579,0.2805339722006388,0.1937268518518518,0.1937268518518518,0.2227350427350427,0.2051282051282051,44.0,55.0,33.0,55.0,55.0,11.0,12.0,12.0,352.0,1364.0,1.0,3.875,with_workers
uNb9QFRL6hY,q_0.800,2,66,660,23,18,39,50,50,10,45,11,10,10,10,0,0.0,7.4,0.2564111952861952,0.5331675084175085,0.2278800925925925,0.5541592592592594,-0.3052874158249158,0.2977480639730641,0.1937268518518518,0.1937268518518518,0.2441361111111111,0.14,220.0,275.0,165.0,275.0,275.0,55.0,24.0,32.0,1540.0,4950.0,1.3333333333333333,3.2142857142857144,with_workers
uNb9QFRL6hY,q_0.800,3,220,1980,23,18,39,50,50,30,155,35,30,30,30,0,0.0,13.733333333333333,0.245789188178077,0.5199362139917696,0.2014158950617284,0.5371078703703704,-0.3185203189300412,0.2913186821922933,0.1937268518518518,0.1937268518518518,0.2623611111111112,0.0199999999999999,660.0,825.0,495.0,825.0,825.0,165.0,64.0,433.0,660.0,330.0,6.765625,0.5,with_workers
uNb9QFRL6hY,q_0.800,4,495,3960,23,18,39,50,50,55,305,135,55,55,55,0,0.0,14.818181818181818,0.2419021113916947,0.514538106762065,0.2234491898148148,0.509622337962963,-0.2910889169472503,0.2677202265712682,0.1937268518518518,0.1937268518518518,0.2035430555555555,0.06,1320.0,1650.0,990.0,1650.0,1650.0,330.0,84.0,595.0,3960.0,18480.0,7.083333333333333,4.666666666666667,with_workers
uNb9QFRL6hY,q_0.800,5,792,5544,23,18,39,50,50,26,596,170,36,36,26,0,2.5,14.47222222222222,0.2393818442360109,0.511601601330768,0.2119534259259258,0.5197374074074074,-0.299648175404842,0.2803555631713965,0.1937268518518518,0.1937268518518518,0.2287377777777779,0.1,1848.0,2310.0,1386.0,2310.0,2310.0,462.0,20.0,113.0,9240.0,30492.0,5.65,3.3,with_workers
uNb9QFRL6hY,q_0.800,6,924,5544,23,18,39,50,50,25,762,137,27,27,26,0,0.1851851851851851,15.62962962962963,0.2380668540564374,0.5095260475121587,0.2064857253086419,0.5233104166666667,-0.3030403222035167,0.2852435626102293,0.1937268518518518,0.1937268518518518,0.241825925925926,0.0399999999999999,1848.0,2310.0,1386.0,2310.0,2310.0,462.0,16.0,152.0,3696.0,20328.0,9.5,5.5,with_workers
uNb9QFRL6hY,q_0.800,7,792,3960,23,18,39,50,50,10,606,176,10,10,10,0,0.0,17.0,0.2372883497675164,0.5081930114638448,0.2114568783068783,0.508265343915344,-0.2967361331569665,0.2709769941478275,0.1937268518518518,0.1937268518518518,0.216738888888889,0.0199999999999999,1320.0,1650.0,990.0,1650.0,1650.0,330.0,0.0,0.0,1320.0,10560.0,,8.0,with_workers
uNb9QFRL6hY,q_0.800,8,495,1980,23,18,39,50,50,0,420,75,0,0,0,0,,,0.2367773042929292,0.507409617003367,0.2105267361111111,0.5076360532407408,-0.2968828808922559,0.2708587489478114,0.1937268518518518,0.1937268518518518,0.2157423611111112,0.0199999999999999,660.0,825.0,495.0,825.0,825.0,165.0,0.0,0.0,660.0,6600.0,,10.0,with_workers
uNb9QFRL6hY,q_0.800,9,220,660,23,18,39,50,50,0,207,13,0,0,0,0,,,0.23646955667789,0.5068629816685372,0.207892695473251,0.5131800925925926,-0.2989702861952862,0.2767105359147025,0.1937268518518518,0.1937268518518518,0.2213777777777777,0.0,220.0,275.0,165.0,275.0,275.0,55.0,0.0,0.0,0.0,0.0,,,with_workers
uNb9QFRL6hY,q_0.800,10,66,132,23,18,39,50,50,0,62,4,0,0,0,0,,,0.2363080808080808,0.5065717592592593,0.2056009259259259,0.5092699074074075,-0.3009708333333334,0.2729618265993266,0.1937268518518518,0.1937268518518518,0.2247944444444445,0.0,44.0,55.0,33.0,55.0,55.0,11.0,0.0,0.0,0.0,0.0,,,with_workers
uNb9QFRL6hY,q_0.800,11,12,12,23,18,39,50,50,0,12,0,0,0,0,0,,,0.2361700336700337,0.5062794612794612,0.2041470959595959,0.5133804713804714,-0.3021323653198653,0.2772104377104377,0.1937268518518518,0.1937268518518518,0.2283979797979798,0.0,4.0,5.0,3.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,,,with_workers
uNb9QFRL6hY,q_0.850,all,4094,24564,23,18,39,39,50,155,3187,752,168,168,157,1,0.6011904761904762,14.327380952380953,0.2337840155200312,0.504265285080298,0.2075650125830916,0.5131136511333284,-0.2967002724972064,0.2793296356132971,0.194375,0.194375,0.2266602642413661,0.0419788809139077,8188.0,10235.0,6141.0,10235.0,10235.0,2047.0,217.0,1331.0,19580.0,82016.0,6.133640552995392,4.18876404494382,with_workers
uNb9QFRL6hY,q_0.850,1,12,132,23,18,39,39,39,4,5,3,5,5,5,1,0.2,6.8,0.2811952861952861,0.5581523569023569,0.2651086182336182,0.5671272554605886,-0.2930437386687387,0.2859319692653025,0.194375,0.1943749999999999,0.2234259259259259,0.2051282051282051,44.0,55.0,33.0,55.0,55.0,11.0,12.0,12.0,352.0,1364.0,1.0,3.875,with_workers
uNb9QFRL6hY,q_0.850,2,66,660,23,18,39,50,50,10,45,11,10,10,10,0,0.0,7.7,0.2508236531986532,0.5266306818181817,0.2255604166666666,0.5533981481481481,-0.3010702651515151,0.3025744949494949,0.1943749999999999,0.194375,0.2458777777777778,0.14,220.0,275.0,165.0,275.0,275.0,55.0,24.0,24.0,1540.0,4950.0,1.0,3.2142857142857144,with_workers
uNb9QFRL6hY,q_0.850,3,220,1980,23,18,39,50,50,30,155,35,30,30,30,0,0.0,13.866666666666667,0.240180087916199,0.5137058080808081,0.1979260802469135,0.533882098765432,-0.3157797278338944,0.293702010849233,0.194375,0.194375,0.2627314814814814,0.0199999999999999,660.0,825.0,495.0,825.0,825.0,165.0,64.0,433.0,660.0,330.0,6.765625,0.5,with_workers
uNb9QFRL6hY,q_0.850,4,495,3960,23,18,39,50,50,55,305,135,55,55,55,0,0.0,15.090909090909092,0.236306835718294,0.5083191638608305,0.2197488425925925,0.5066821759259259,-0.2885703212682379,0.2703753402076319,0.194375,0.1943749999999999,0.2042527777777777,0.06,1320.0,1650.0,990.0,1650.0,1650.0,330.0,84.0,619.0,3960.0,18480.0,7.369047619047619,4.666666666666667,with_workers
uNb9QFRL6hY,q_0.850,5,792,5544,23,18,39,50,50,26,596,170,36,36,26,0,2.5277777777777777,14.86111111111111,0.233872284351451,0.5052214205547538,0.2081752777777777,0.5165266666666667,-0.2970461427769761,0.2826543823152156,0.194375,0.194375,0.2294788888888889,0.0799999999999999,1848.0,2310.0,1386.0,2310.0,2310.0,462.0,20.0,121.0,7392.0,19404.0,6.05,2.625,with_workers
uNb9QFRL6hY,q_0.850,6,924,5544,23,18,39,50,50,21,772,131,23,23,22,0,0.391304347826087,15.695652173913045,0.2326360914034524,0.5029113639703917,0.2026965277777777,0.5192695216049382,-0.3002148361926139,0.2866334302014857,0.194375,0.194375,0.2418546296296296,0.0399999999999999,1848.0,2310.0,1386.0,2310.0,2310.0,462.0,13.0,122.0,3696.0,20328.0,9.384615384615383,5.5,with_workers
uNb9QFRL6hY,q_0.850,7,792,3960,23,18,39,50,50,9,607,176,9,9,9,0,0.0,17.11111111111111,0.2319577922077922,0.5013494668911336,0.2076946428571428,0.5037562830687832,-0.2936548240339907,0.2717984908609908,0.194375,0.194375,0.2161166666666667,0.0199999999999999,1320.0,1650.0,990.0,1650.0,1650.0,330.0,0.0,0.0,1320.0,10560.0,,8.0,with_workers
uNb9QFRL6hY,q_0.850,8,495,1980,23,18,39,50,50,0,420,75,0,0,0,0,,,0.2314934764309764,0.5003222853535353,0.2064347222222222,0.5040961226851852,-0.2938875631313131,0.2726026462542087,0.194375,0.194375,0.2165513888888889,0.0199999999999999,660.0,825.0,495.0,825.0,825.0,165.0,0.0,0.0,660.0,6600.0,,10.0,with_workers
